PassageID,Title,Author,Total termFreq,termFreq(gener),termFreq(knowledg),termFreq(law),termFreq(principl),termFreq(truth),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
1496600100_000013,"Thoughts and inquiry on the principles and tenor of the revealed and supreme law, shewing the utter inconsistency and injustice of our penal statutes, and the illicit traffic ... of modern slavery, ... with some grounds of a plan for abolishing the same. To which is added letter to a clergyman ... By P.W. Hall, ...","Hall, P.W.           1792",31,3.0,3.0,17.0,1.0,7.0,1792,1,1,"London : printed for J. Ridgway, 1792.",London,320,unknown,,,False
1105500300_000031,"An essay on the nature and immutability of truth, in opposition to sophistry and scepticism. By James Beattie, LL. D. Professor of Moral Philosophy and Logic in the Marischal College and University of Aberdeen.",James Beattie,16,1.0,3.0,1.0,4.0,7.0,1771,1,1,"Edinburgh : printed for A. Kincaid & J. Bell; and for E. & C. Dilly, in the Poultry, London, MDCCLXXI. [1771].",Edinburgh,594,male,1735,1803,False
0543500103_000036,"The works of the learned Benjamin Whichcote, D. D. Rector of St. Lawrence Jewry, London. ...",Benjamin Whichcote,36,0,2.0,15.0,6.0,13.0,1751,3,4,"Aberdeen : printed by J. Chalmers, for Alexander Thomson Bookseller, and sold at his Shop in the Broadgate, MDCCLI. [1751].",Aberdeen,442,male,1609,1683,False
0179100902_000010,"Several discourses preached at the Temple church. By Tho. Sherlock, D. D. Late Master of the Temple. Now Lord Bishop of London. Vol. II.",Thomas Sherlock,16,1.0,4.0,1.0,3.0,7.0,1755,2,2,"London : printed for J. Whiston and B. White at Boyle's-Head, W. Owen at Homer's-Head, both in Fleet-Street, and E. Baker at Tunbridge, M.DCC.LV. [1755].",London,423,male,1678,1761,False
0317900301_000011,"Elements of chemistry. By M. I. A. Chaptal, Chevalier of the order of the King, Professor of Chemistry at Montpellier, Honorary Inspector of the Mines of France, and member of several Academies of Sciences, Medicine, Agriculture, Inscriptions and Belles Lettres. Translated from the French. ...","Chaptal, Jean Antoine Claude, Count de Chanteloup",16,2.0,3.0,1.0,8.0,2.0,1800,1,3,"London : printed for G. G. and J. Robinson, Paternoster-Row, by R. Noble, in the Old Bailey, 1800.",London,361,male,1756,1832,False
0323100102_000109,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,31,10.0,9.0,0,10.0,2.0,1760,2,2,"London : printed for D. Browne, C. Hitch and L. Hawes, J. Shuckburgh, A. Millar, J. Beecroft, J. Rivington, J. Whiston, S. Baker, T. Payne, J. Ward, R. Baldwin, W. Johnston, W. Owen, J. Richardson, S. Crowder, P. Davey and B. Law, T. Longman, L. Davis, E. Dilly, R. Withy, and M. Cooper, M.DCC.LX. [1760].",London,386,male,1632,1704,True
0938501400_000024,"Christ our true principle of holiness: or, an extract of that excellent treatise Mr. Marshall's Gospel-mystery of sanctification, open'd in sundry practical directions. Design'd as an introduction to a Gospel-library: or, a collection of extracts from the most evangelical pieces ...","Marshall, Walter",17,1.0,3.0,8.0,3.0,2.0,1753,1,1,"London : printed for George Keith, 1753.",London,167,male,1628,1680,False
0266601100_000012,"Observations on the principles of Christian morality and the apostolic character: occasioned by Dr. Paley's view of the evidences of Christianity. By the Rev. Peter Roberts, A.M.",Peter Roberts,14,2.0,3.0,2.0,2.0,5.0,1796,1,1,"London : printed for J. Owen, No. 168, Piccadilly, 1796.",London,71,male,1760,1819,False
1235000900_000001,"A delineation of universal law: being An abstract of an essay towards deducing the elements of universal law, from the first principles of knowledge, and the nature of things: in a Methodical and Connected Series. In five books. I. Of Law In General. II. Of Private Law. III. Of Criminal Law. IV. Of the Laws of Magistracy. V. Of the Law of Nations. By Fettiplace Bellers, Esq;",Fettiplace Bellers,27,3.0,4.0,16.0,2.0,2.0,1750,1,1,"London : printed for R. Dodsley, in Pall-Mall, MDCCL. [1750].",London,84,male,1687,1742,False
1349100304_000022,"Essays, philosophical, historical, and literary. In four volumes. Vol. III.",William Belsham,16,5.0,2.0,4.0,2.0,3.0,1791,4,4,"Dublin : Printed by J. Moore, No. 43, College-Green, M,DCC,XCI. [1791].",Dublin,286,male,1752,1827,False
0139804300_000010,"The nature, evidences, and importance of truth considered. A sermon preached before the University of Oxford, at St. Mary's, on St. Andrew's day, 1754. By William Parker ...","Parker, William",19,1.0,3.0,1.0,5.0,9.0,1754,1,1,"Oxford : printed at the Theatre for James Fletcher; and sold by R. Baldwin, London, 1754.",Oxford,56,male,1714,1802,False
0240200203_000003,"History the interpreter of prophecy, or, a view of scriptural prophecies and their accomplishment in the past and present occurrences of the world; with Conjectures Respecting their Future Completion. By Henry Kett, B. D. Fellow of Trinity College, Oxford, and One of his Majesty's Preachers at Whitehall. In three volumes. ...",Henry Kett,15,3.0,2.0,2.0,5.0,3.0,1799,3,3,"Oxford : printed for Messrs. Hanwell and Parker; and J. Cooke; and sold by C. and J. Rivington, St. Paul's Church-Yard ; Robson, Bond-Street ; Egerton, Whitehall ; Cadell and Davies, Strand ; and Hatchard, Piccadilly, London, MDCCXCIX. [1799].",Oxford,360,male,1761,1825,False
1279001100_000014,"The commerce of America with Europe; particularly with France and Great Britain; comparatively stated, and explained. Shewing the importance of the American revolution to the interests of France, and pointing out the actual situation of the United States of North America, in regard to trade, manufactures, and population. By J. P. Brissot de Warville, and Etienne Claviere. Translated from the last French edition, revised by Brissot, and called the second volume of his View of America. With the life of Brissot, and an appendix, by the translator.",Étienne Clavière,14,2.0,3.0,2.0,3.0,4.0,1794,1,1,"London : printed for J. S. Jordan, No 166, Fleet-Street, MDCCXCIV. [1794].",London,429,male,1735,1793,False
0302000802_000101,"Enquiry concerning political justice, and its influence on morals and happiness. By William Godwin. The third edition corrected. In two volumes. ...",William Godwin,22,3.0,3.0,12.0,3.0,1.0,1798,2,2,"London : printed for G. G. and J. Robinson, 1798.",London,561,male,1756,1836,True
0098300600_000002,"An exposition of the creed. By John, Lord Bishop of Chester.","Pearson, John",18,3.0,2.0,1.0,3.0,9.0,1715,1,1,"London : printed by W. Bowyer, for S. Keble at the Turks-Head, and R. Gosling at the Mitre and Crown against St. Dunstan's Church in Fleetstreet, MDCCXV. [1715].",London,421,male,1613,1686,False
0152803800_000024,"Letters on materialism and Hartley's theory of the human mind, addressed to Dr. Priestley, F.R.S.",Joseph Berington,16,3.0,2.0,2.0,3.0,6.0,1776,1,1,"London : printed for G. Robinson, Pater-Noster-Row, and M. Swinney, Birmingham, M,DCC,LXXVI. [1776].",London,235,male,1743,1827,False
0343700201_000026,"An essay concerning human understanding; with thoughts on the conduct of the understanding. By John Locke, Esq. Collated with Desmaizeaux's edition. To which is prefixed, the life of the author. In three volumes. ...",John Locke,27,8.0,4.0,0,7.0,8.0,1798,1,3,"Edinburgh : printed for Mundell & Son; and J. Mundell, College, Glasgow, 1798.",Edinburgh,322,male,1632,1704,True
0031900300_000005,"First principles of philosophy. For the use of students. By John Bruce, A. M. Professor of Philosophy in the University of Edinburgh.",John Bruce,15,3.0,2.0,3.0,3.0,4.0,1780,1,1,"Edinburgh : printed for William Creech. Sold, in London, by T. Cadell, MDCCLXXX. [1780].",Edinburgh,146,male,1745,1826,False
0326202901_000025,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ... .",John Locke,17,1.0,2.0,2.0,7.0,5.0,1741,1,2,"London : printed for C. Hitch in Pater-Noster-Row; J. Pemberton in Fleetstreet; J. Beecroft in Lombard-Street; and S. Symon in Cornhill, MDCCXLI. [1741].",London,404,male,1632,1704,True
0626700601_000019,"A methodical system of universal law: or, the laws of nature and nations deduced from certain principles, and applied to proper cases. Written in Latin by the celebrated Jo. Got. Heineccius, Counsellor of State to the King of Prussia, and Professor of Philosophy at Hall. Translated, and illustrated with notes and supplements, by George Turnbull, LL. D. To which is added, A discourse upon the nature and origin of moral and civil laws; in which they are deduced, by an Analysis of the Human Mind in the experimental Way, from our internal Principles and Dispositions. ...",George Turnbull,33,0,2.0,16.0,11.0,4.0,1763,1,2,"London : printed for George Keith, in Grace-Church-Street, M.DCC.LXIII. [1763].",London,331,male,1698,1748,False
0406200102_000439,"The civil law in its natural order: together with the publick law. Written in French by Monsieur Domat, The late French King's Advocate in the Presidial Court of Clermont in France: and translated into English by William Strahan, LL. D. Advocate in Doctors Commons. With additional remarks on some material differences between the civil law and the law of England. In Two Volumes. ...",Jean Domat,19,4.0,2.0,1.0,10.0,2.0,1737,2,2,"London : printed for D. Midwinter. A. Bettesworth and C. Hitch, G. Strahan, J. and J. Pemberton, R. Ware, C. Rivington, F. Clay, J. Batley and J. Wood, A. Ward, J. and P. Knapton, T. Longman, and R. Hett, M.DCC.XXXVII. [1737].",London,756,male,1625,1696,False
1232500801_000063,"The sum of Christianity, in four books; containing the faith, the temper, the duty, and happiness, of a true Christian, as held forth in the Scriptures. In two volumes. ... . By Mr William Dalgliesh, Minister of the Gospel at Peebles.",William Dalgliesh,24,1.0,11.0,1.0,2.0,9.0,1784,1,2,"Edinburgh : sold by W. Gray, J. Dickson, C. Elliot; and by C. Dilly, London, M.DCC.LXXXIV. [1784].",Edinburgh,439,male,1733,1807,False
1438400300_000014,"A discourse on the study of the law of nature and nations; Introductory to a course of lectures on that science, to be commenced in Lincoln's Inn Hall, on Wednesday, Feb. 13, 1799, in pursuance of an order of the Honourable Society of Lincoln's Inn. By James Mackintosh, Esq. of Lincoln's Inn, barrister at law.",James Mackintosh,18,4.0,2.0,5.0,5.0,2.0,1799,1,1,"London : Printed for T. Cadell, Jun.and W. Davies, in the Strand; J. Debrett, Piccadilly; and W. Clarke, Portugal Street, Lincoln's Inn, 1799.",London,70,male,1765,1832,False
0969800201_000024,"An essay concerning human understanding. In four books. Written by John Locke, gent. ...",John Locke,25,6.0,6.0,0,5.0,8.0,1786,1,2,"Dublin : printed by and for W. Sleater, H. Chamberlaine, and J. Potts, M,DCC,LXXXVI. [1786].",Dublin,405,male,1632,1704,True
0360900201_000099,"An essay towards the theory of the ideal or intelligible world. Design'd for two parts. The First considering it Absolutely in it self, and the Second in Relation to Human Understanding. Part 1. By John Norris, Rector of Bemerton, near Sarum.",John Norris,36,2.0,8.0,0,5.0,21.0,1701,1,2,"London : printed for S. Manship, at the Ship in Cornhill, near the Royal-Exchange; and W. Hawes, at the Rose in Ludgate-Street near the West-End of St. Paul's Church, MDCCI. [1701].",London,487,male,1657,1711,False
0336400101_000022,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,24,5.0,6.0,0,4.0,9.0,1731,1,2,"London : printed for Edward Symon, over against the Royal Exchange in Cornhill, M.DCC.XXXI. [1731].",London,406,male,1632,1704,True
0402900600_000006,"A compleat method of studying divinity: Or, A Regular Course of Theological Studies, Digested into a New Method. To which is annex'd, A Catalogue of the most Important Theological Questions, and of the most eminent Authors that have wrote upon each Question. Written originally in French, by the late Celebrated Mr. Du Pin, and now first Translated into English.",Louis Ellies Dupin,15,1.0,3.0,1.0,6.0,4.0,1720,1,1,"London : printed for Mary Smith, at Bishop Beveridge's Head, in Exeter Exchange in the Strand, 1720.",London,510,male,1657,1719,False
0139804300_000011,"The nature, evidences, and importance of truth considered. A sermon preached before the University of Oxford, at St. Mary's, on St. Andrew's day, 1754. By William Parker ...","Parker, William",18,1.0,2.0,6.0,3.0,6.0,1754,1,1,"Oxford : printed at the Theatre for James Fletcher; and sold by R. Baldwin, London, 1754.",Oxford,56,male,1714,1802,False
0343700203_000033,"An essay concerning human understanding; with thoughts on the conduct of the understanding. By John Locke, Esq. Collated with Desmaizeaux's edition. To which is prefixed, the life of the author. In three volumes. ...",John Locke,30,9.0,9.0,0,10.0,2.0,1798,3,3,"Edinburgh : printed for Mundell & Son; and J. Mundell, College, Glasgow, 1798.",Edinburgh,323,male,1632,1704,True
0912600600_000036,"The history of the belles lettres, and of the arts and sciences, from their origin, down to this present time. Translated from the French of M. Juvenal de Carlencas. With a compleat alphabetical index.",Félix de Juvenel de Carlencas,16,2.0,3.0,1.0,7.0,3.0,1740,1,1,"London : printed for John Duncan Bookseller in St. Martin's Court, near Leicester-Fields, 1740.",London,351,male,1679,1760,False
1571200402_000141,"A new complete illustration of the celestial science of astrology: Or, The art of foretelling future events and contingencies by the aspects, positions, and influences of the heavenly bodies. Founded on natural philosphy, scripture, reason, and the mathematics. In four parts. Part I. An enquiry into, and defence of astrology; with an interesting discourse on natural and occult philosophy-in which the wisdom and omnipotence of God; the intellectual faculties of angels, spirits, and men; the order, harmony, sympathy, and wonderful properties of the celestial and terrestrial worlds; the signs, influences, and effects of the heavenly bodies upon all animal, vegetable, and mineral substances; the number of the spheres; the method of erecting the horoscope to cast nativities; and the doctrine of horary questions, are clearly exemplified and explained. Part II. Examples for acquiring a practical knowledge of astrology, with rules for calculating, rectifying, and judging nativities; by which the reader is enabled to discover, with precision and accuracy, every material incident of his future life and fortune. Illustrated by a variety of new, entertaining, and curious questions, lately resolved, upon every material occurrence in public and private life. With a collection of the most remarkable nativities that have been cast for kings, princes, and other eminent men, by the most celebrated professors of this science, in all ages of the world with astonishing instances of their exact completion. Part III. Meteoroloical astrology defined and explained: wherein certain rules are laid down for prejudging the revoluticus, vicissitudes, and misfortunes, with which every part of the habitable world may be occasionally threatened general effects produced by great conjunctions, eclipses, transits, comets, blazing stars, and other extraordinary phænomena; with the art of calculating eclipses, tides, and weather, for any number of years to come. To which is added, a collection of improved tables, contrived to answer all the purposes astronomical calculations. Part IV. The distinction between astrology, and the diabolical practice of exorcism; in which the methods used for raising up and consulting spirits, are laid open, with various instances of their compacts with wicked men. Account of apparitions and spirits; including a general display of the mysteries of witchcraft, divination, charms, and necromancy compiled from a series of intense study and application, and founded on real examples and experience. By Ebenezer Sibly, astro. philo. Embellished with curious copper-plates.","Sibly, Ebenezer",20,1.0,2.0,2.0,3.0,12.0,1784,2,2,"London : Printed for the proprietor, and sold by W. Nicoll in St. Paul's Church-Yard, M. Sibly, in Goswell-Street, and E. Sibly, Portsmouth-Common, MDCCLXXXIV. [1784].",London,414,male,1751,1800,False
