PassageID,Title,Author,Total termFreq,termFreq(adventur),termFreq(ag),termFreq(appear),termFreq(author),termFreq(book),termFreq(charact),termFreq(design),termFreq(educ),termFreq(entertain),termFreq(event),termFreq(fabl),termFreq(fiction),termFreq(geniu),termFreq(happen),termFreq(heart),termFreq(hero),termFreq(histori),termFreq(human),termFreq(imagin),termFreq(interest),termFreq(judgement),termFreq(knowledg),termFreq(ladi),termFreq(languag),termFreq(life),termFreq(long),termFreq(love),termFreq(mankind),termFreq(manner),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(natur),termFreq(novel),termFreq(origin),termFreq(passag),termFreq(piec),termFreq(pleasur),termFreq(poetri),termFreq(probabl),termFreq(prose),termFreq(public),termFreq(read),termFreq(reason),termFreq(romanc),termFreq(romant),termFreq(scene),termFreq(sentiment),termFreq(speci),termFreq(stori),termFreq(tast),termFreq(think),termFreq(thought),termFreq(verac),termFreq(virtu),termFreq(work),termFreq(write),termFreq(writer),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
0119000100_000012,"Milton's Paradise lost, with the life of the author to which is prefixed the celebrated critique by Saml Johnson LL.D.",John Milton,57,0,0,1.0,1.0,2.0,0,1.0,0,0,0,1.0,1.0,1.0,0,0,0,0,6.0,3.0,3.0,1.0,2.0,0,0,1.0,1.0,0,1.0,2.0,6.0,1.0,0,3.0,1.0,1.0,1.0,0,3.0,2.0,0,0,0,3.0,0,0,0,1.0,0,0,1.0,1.0,0,4.0,0,0,1.0,0,0,0,1799,1,1,"London : printed by C. Whittingham, for T. Heptinstall. And sold by H. D. Symonds; J. H. Hookham; J. J. Black; R. H. Wesley; and all the principal booksellers in England, Scotland, Ireland, & America, 1799 [1800].",London,431,male,1608,1674,True
0149401301_000002,"The castle of Saint Donats; or, the history of Jack Smith. in Three Volumes. ...",Charles Lucas,65,0,0,0,4.0,1.0,1.0,0,1.0,0,2.0,0,0,0,0,2.0,1.0,1.0,1.0,0,0,0,0,2.0,2.0,2.0,0,1.0,1.0,3.0,2.0,2.0,0,2.0,12.0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,3.0,1.0,0,0,0,2.0,1.0,0,2.0,0,2.0,3.0,4.0,1798,1,3,"London : printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1798.",London,215,male,1769,1854,False
0999300100_000258,"Essays. On the nature and immutability of truth, in opposition to Sophistry and Scepticism. On poetry and music, as they affect the Mind. On laughter, and ludicrous composition. On the utility of classical learning. By James Beattie, LL. D. Professor of Moral Philosophy and Logic in the Marischal College and University of Aberdeen.",James Beattie,56,0,1.0,1.0,6.0,1.0,1.0,0,0,1.0,1.0,0,1.0,1.0,0,0,0,4.0,3.0,0,1.0,0,1.0,0,2.0,1.0,2.0,0,1.0,2.0,0,6.0,0,0,1.0,2.0,0,0,1.0,2.0,0,1.0,0,0,2.0,0,0,0,0,0,0,3.0,5.0,0,0,0,0,2.0,0,0,1776,1,1,"Edinburgh : printed for William Creech, MDCCLXXVI. [1776].",Edinburgh,783,male,1735,1803,False
0750800100_000063,"The pythian, Nemean, and Isthmian odes of Pindar, translated into English verse; with critical and explanatory remarks: to which are prefix'd Observations on his life and writings; Conjectures on the æra wherein the Grecian games concluded; and an Ode to the genius of Pindar.",Pindar,42,2.0,1.0,0,2.0,0,0,0,0,0,1.0,3.0,0,1.0,0,0,3.0,2.0,1.0,1.0,1.0,1.0,0,0,1.0,0,0,0,1.0,0,1.0,1.0,2.0,1.0,0,5.0,0,0,0,2.0,0,0,0,0,0,2.0,1.0,0,2.0,0,2.0,0,0,0,0,0,0,0,2.0,0,1778,1,1,"London : printed for James Dodsley, Pall-Mall, by T. Spilsbury, Snow-Hill, MDCCLXXVIII. [1778].",London,489,male,516,437,False
0380901200_000003,"Miscellaneous writings: consisting of poems; Lucretia, a tragedy; and Moral essays; with a vocabulary of the passions: in which their sources are pointed out; their regular currents traced; and their deviations delineated. By R. C. Esq.",Robert Charles Dallas,55,0,1.0,1.0,4.0,1.0,2.0,3.0,0,0,1.0,1.0,0,0,0,4.0,0,0,0,2.0,2.0,1.0,2.0,0,0,3.0,1.0,0,1.0,2.0,2.0,1.0,3.0,0,0,2.0,1.0,0,2.0,1.0,0,0,0,1.0,1.0,0,0,0,1.0,1.0,1.0,0,1.0,1.0,0,2.0,1.0,1.0,0,0,1797,1,1,"London : printed for T. N. Longman, Pater-Noster-Row, MDCCXCVII. [1797].",London,316,male,1754,1824,False
0656300601_000022,"The progress of romance, through times, countries and manners; ... in a course of evening conversations. By C. R. author of the English Baron, The two mentors, &c. In two volumes. ...",Clara Reeve,64,1.0,2.0,0,1.0,2.0,0,0,0,1.0,0,0,0,4.0,0,1.0,0,0,0,2.0,0,0,0,2.0,0,1.0,2.0,1.0,0,1.0,2.0,0,0,1.0,10.0,1.0,0,1.0,0,0,1.0,0,1.0,2.0,1.0,5.0,0,0,0,0,2.0,0,2.0,0,0,1.0,7.0,2.0,3.0,1.0,1785,1,2,"[Colchester] : printed for the author, by W. Keymer, Colchester, and sold by him; sold also by G. G. J. and J. Robinson, London, 1785.",Colchester,159,female,1729,1807,True
1020400300_000023,"Curiosities of literature. Consisting of anecdotes, characters, sketches, and observations, literary, critical, and historical.",Isaac D'Israeli,46,0,1.0,0,0,1.0,0,0,0,0,2.0,1.0,0,0,0,1.0,1.0,2.0,1.0,0,0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,2.0,2.0,1.0,2.0,0,3.0,0,0,0,0,0,1.0,1.0,0,6.0,0,0,3.0,1.0,0,2.0,0,0,0,0,4.0,2.0,2.0,0,1791,1,1,"London : printed for J. Murray, NO. 32, Fleet Street, MDCCXCI. [1791].",London,563,male,1766,1848,False
0592100502_000004,"Advice from a lady of quality to her children, in the last stage of a lingering illness, in a series of evening-conferences on the most interesting subjects. Translated from the French. ...",Lady of quality,70,0,1.0,1.0,2.0,12.0,0,0,0,1.0,0,0,2.0,0,0,1.0,0,1.0,0,1.0,2.0,0,3.0,0,0,1.0,0,0,1.0,1.0,6.0,1.0,1.0,2.0,0,1.0,0,2.0,0,2.0,0,1.0,3.0,10.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,3.0,2.0,2.0,1.0,1778,2,2,"Glocester : printed by R. Raikes; and sold by J.F. and C. Rivington, No. 62, in St. Paul's Church-Yard T. Cadell, and H. Gardner, in the Strand, London; and S. Arnold, in the High-Street, Oxford, M.DCC.LXXVIII. [1778].",Gloucester,230,female,,,False
0617501500_000035,Letters on education. With observations on religious and metaphysical subjects. By Catherine Macaulay Graham.,Catharine Macaulay,72,0,0,0,2.0,1.0,2.0,0,1.0,0,0,0,0,0,0,2.0,3.0,3.0,1.0,0,1.0,0,1.0,1.0,0,6.0,1.0,2.0,0,1.0,7.0,1.0,4.0,2.0,8.0,0,0,0,0,0,0,0,0,3.0,0,0,1.0,0,3.0,0,0,0,0,0,0,4.0,4.0,0,5.0,2.0,1790,1,1,"Dublin : printed for H. Chamberlaine and Rice, L. White, W. Mc. Kenzie, J. Moore, Grueber and Mc. Allister, [and 2 others in Dublin], 1790.",Dublin,336,female,1731,1791,True
1282500100_000237,"Essays on the nature and immutability of truth in opposition to Sophistry and Scepticism; on poetry and music, as they affect the mind; on laughter, and ludicrous composition; on the utility of classical learning. By James Beattie, L L. D. Professor of Moral Philosophy and Logic in the Marischal College and University of Aberdeen.",James Beattie,52,1.0,1.0,2.0,4.0,0,2.0,0,0,1.0,0,1.0,0,0,0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1.0,0,4.0,0,1.0,0,7.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,0,1.0,0,0,0,2.0,0,0,4.0,1.0,2.0,1.0,1.0,1777,1,1,"Edinburgh : printed for the author: and sold by Edward and Charles Dilly, in London; and William Creech, Edinburgh, M.DCC.LXXVII. [1777].",Edinburgh,776,male,1735,1803,False
0702600103_000051,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,56,1.0,2.0,0,3.0,1.0,2.0,1.0,0,0,3.0,0,2.0,0,0,1.0,3.0,4.0,1.0,1.0,7.0,0,1.0,0,0,0,1.0,2.0,0,0,0,1.0,0,3.0,0,0,1.0,1.0,0,3.0,0,0,2.0,0,1.0,0,0,3.0,0,0,1.0,0,0,0,0,0,2.0,2.0,0,0,1787,3,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1787.",London,415,male,1718,1800,True
0033000101_000001,"Eloisa: or, a series of original letters collected and published by Mr. J. J. Rousseau, Citizen Of Geneva. Translated from the French.",Jean-Jacques Rousseau,61,0,1.0,1.0,3.0,6.0,0,3.0,0,1.0,0,0,1.0,0,1.0,0,0,1.0,0,1.0,0,0,0,3.0,2.0,1.0,0,0,0,2.0,0,0,0,1.0,0,3.0,0,0,0,0,1.0,0,2.0,4.0,3.0,3.0,1.0,0,1.0,0,0,1.0,2.0,2.0,0,1.0,4.0,0,2.0,3.0,1784,1,4,"London : printed by H. Baldwin: sold by R. Baldwin, In Pater-Noster Row; and T. Becket, In Pall-Mall, MDCCLXXXIV. [1784].",London,350,male,1712,1778,True
0748001000_000046,"A critical analysis and review, of all Mr. Voltaire's works; with occasional disquisitions on epic poetry, the drama, romance, &c. By Mr. Linguet. Translated from the French by James Boardman.",Simon-Nicholas Henri Linguet,47,2.0,2.0,1.0,2.0,0,0,0,0,1.0,0,0,0,3.0,0,2.0,2.0,1.0,1.0,3.0,2.0,0,0,0,0,1.0,0,0,1.0,2.0,3.0,0,0,1.0,1.0,0,1.0,0,1.0,0,0,1.0,0,1.0,0,5.0,0,1.0,0,2.0,0,2.0,0,1.0,0,1.0,0,0,0,0,1790,1,1,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard, 1790.",London,260,male,1736,1794,False
0345500108_000099,"Clarissa. Or, the history of a young lady: comprehending the most important concerns of private life. By Mr. Richardson, Author of Pamela and Sir Charles Grandison. In eight volumes. ...",Samuel Richardson,62,0,1.0,1.0,5.0,0,4.0,2.0,0,0,4.0,0,0,0,1.0,1.0,0,6.0,0,1.0,0,1.0,0,3.0,0,2.0,0,1.0,0,2.0,1.0,0,0,0,1.0,0,0,1.0,0,0,3.0,0,0,0,0,1.0,0,0,1.0,1.0,6.0,2.0,1.0,1.0,0,0,1.0,6.0,1.0,0,1768,8,8,"London : printed for J. Rivington, R. Baldwin, W. Johnston, S. Crowder, C. Rivington, T. Lownds, T. Davies, J. Johnson and J. Payne, W. Griffin, T. Becket, F. Newbery, T. Cadell, and J. Knox, M.DCC.LXVIII. [1768]-69.",London,308,male,1689,1761,True
0586600200_000081,Dialogues concerning education. Vol. II.,David Fordyce,57,0,2.0,1.0,0,0,1.0,1.0,2.0,0,2.0,2.0,0,1.0,0,1.0,1.0,2.0,0,1.0,1.0,1.0,3.0,0,1.0,3.0,0,0,3.0,3.0,3.0,1.0,4.0,2.0,0,0,0,0,1.0,0,0,0,0,6.0,2.0,0,0,0,0,0,0,1.0,0,1.0,0,2.0,0,2.0,0,0,1748,1,1,"London : [s.n.], Printed in the Year M.DCC.XLVIII. [1748].",London,470,male,1711,1751,False
1128700101_000005,"Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One of the Ministers of the High Church, and Professor of Rhetoric and Belles Lettres in the University, of Edinburgh. In three volumes. ...",Hugh Blair,72,0,2.0,2.0,0,0,1.0,0,1.0,2.0,0,0,0,2.0,0,2.0,0,1.0,2.0,0,1.0,0,0,0,1.0,1.0,0,1.0,3.0,0,9.0,0,1.0,5.0,0,0,0,0,3.0,3.0,0,2.0,3.0,1.0,4.0,0,0,0,2.0,1.0,0,10.0,0,0,0,5.0,0,1.0,0,0,1783,1,3,"Dublin : printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert, Walker, Exshaw, White, Beatty, Burton, Byrne, Parker, and Cash, M,DCC,LXXXIII. [1783].",Dublin,435,male,1718,1800,True
0813900105_000430,"Biographia Britannica: or, the lives of the most eminent persons who have flourished in Great Britain and Ireland, from the earliest ages, To The Present Times: collected from the best authorities, Printed And Manuscript, and digested in the manner of Mr. Bayle's Historical and critical dictionary. The second edition, with corrections, enlargements, and the addition of new lives: by Andrew Kippis, D. D. and F. S. A. With the assistance of other gentlemen. ...",,51,0,0,2.0,2.0,2.0,3.0,2.0,0,0,0,4.0,1.0,3.0,0,0,0,0,3.0,0,0,2.0,0,0,0,2.0,1.0,0,0,0,2.0,1.0,0,2.0,0,2.0,1.0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,2.0,2.0,1.0,0,0,1.0,0,0,2.0,1.0,0,1.0,1778,5,5,"London : printed by W. and A. Strahan; for C. Bathurst, W. Strahan, J. Rivington and Sons, L. Davis, G. Keith, T. Longman, B. Law, E. and C. Dilly, T. Cadell, G. Robinson, J. Robson, T. Evans, S. Fox, J. Nichols, Whieldon and Waller, H. Gardner, and W. Otridge, MDCCLXXVIII. [1778].",London,740,unknown,,,False
0106900602_000010,"Essays on the nature and immutability of truth, in opposition to sophistry and scepticism; on poetry and music, as they affect the mind; on laughter, and ludicrous composition; and, on the utility of classical learning. By James Beattie, ... In two volumes. ...",James Beattie,60,1.0,2.0,2.0,1.0,1.0,0,0,0,1.0,0,1.0,2.0,1.0,1.0,0,0,0,4.0,1.0,0,0,0,0,0,2.0,4.0,1.0,2.0,1.0,3.0,0,0,7.0,0,0,0,1.0,2.0,2.0,7.0,0,0,0,0,1.0,0,2.0,2.0,0,0,1.0,2.0,0,0,0,2.0,0,0,0,1778,2,2,"Dublin : printed for C. Jenkin, 1778.",Dublin,499,male,1735,1803,False
1218702501_000001,"Eloisa: or, a series of original letters collected and published by J. J. Rousseau. Translated from the French. In four volumes. ...",Jean-Jacques Rousseau,60,0,1.0,1.0,2.0,6.0,0,3.0,0,1.0,0,0,1.0,0,1.0,0,0,1.0,0,0,0,0,0,3.0,2.0,1.0,0,0,0,2.0,0,0,0,1.0,0,2.0,0,0,1.0,0,1.0,0,2.0,4.0,3.0,3.0,1.0,0,1.0,0,0,1.0,2.0,2.0,0,2.0,4.0,0,2.0,3.0,1766,1,4,"Dublin : printed for P. Wilson, Bookseller, in Dame-Street, MDCCLXVI. [1766]",Dublin,284,male,1712,1778,True
0091400104_000311,"General biography; or lives, critical and historical, of the most eminent persons of all ages, countries, conditions, and professions, arranged according to alphabetical order. Chiefly composed by John Aikin, M.D. and the late Rev. William Enfield, LL.D. Volume the First.",John Aikin,58,0,1.0,1.0,0,0,3.0,0,0,0,0,4.0,0,3.0,0,1.0,0,0,0,0,2.0,0,1.0,0,4.0,3.0,2.0,2.0,1.0,0,1.0,0,2.0,1.0,0,2.0,0,4.0,1.0,0,0,1.0,2.0,1.0,0,1.0,0,0,0,0,0,2.0,1.0,1.0,0,3.0,3.0,1.0,3.0,0,1799,4,10,"London : printed for G. G. and J. Robinson, Pater-Noster-Row; G. Kearsley, Fleet-Street; R. H. Evans (successor to Mr. Edwards), Pall-Mall; and J. Wright, Opposite Bond-Street, Piccadilly. - Also at Edinburgh for Bell and Bradfute, 1799-[1815].",London,629,male,1747,1822,False
0504100102_000092,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In two volumes. ...",Hugh Blair,50,0,2.0,3.0,1.0,0,0,0,0,1.0,1.0,1.0,0,1.0,0,1.0,0,1.0,2.0,1.0,0,0,1.0,2.0,1.0,1.0,1.0,0,0,5.0,3.0,0,1.0,2.0,1.0,0,0,0,0,1.0,0,1.0,3.0,0,0,1.0,0,0,0,1.0,0,2.0,0,0,0,1.0,0,5.0,2.0,0,1783,2,2,"London : printed for W. Strahan; T. Cadell; and W. Creech, in Edinburgh, 1783.",London,553,male,1718,1800,True
1346400100_000052,"Liberal education: Or, A practical treatise on the methods of acquiring useful and polite learning. By the Reverend Vicesimus Knox, A.M. late Fellow of St. John's College, Oxford, and now master of Tunbridge-School.",Vicesimus Knox,71,0,3.0,2.0,1.0,2.0,0,0,0,2.0,1.0,0,0,1.0,1.0,0,0,0,3.0,1.0,0,1.0,0,0,1.0,1.0,0,0,0,2.0,3.0,0,1.0,5.0,0,2.0,2.0,1.0,2.0,0,0,0,1.0,9.0,0,0,0,0,2.0,0,1.0,11.0,1.0,0,0,1.0,2.0,0,4.0,1.0,1783,1,1,"London : Printed for C. Dilly, in the Poultry, MDCCLXXXIII. [1783].",London,441,male,1752,1821,True
0444400111_000047,"The works of Samuel Johnson, LL.D. A new edition, in twelve volumes. With an essay on his life and genius, by Arthur Murphy, Esq. ...",Samuel Johnson,48,0,2.0,1.0,3.0,0,2.0,1.0,0,0,0,1.0,1.0,0,0,0,1.0,2.0,1.0,0,1.0,0,0,3.0,1.0,4.0,0,1.0,0,1.0,0,0,1.0,1.0,0,3.0,0,0,1.0,1.0,1.0,0,0,2.0,2.0,0,0,4.0,1.0,0,1.0,0,0,1.0,0,0,1.0,0,1.0,1.0,1796,11,12,"London : printed for T. Longman, B. Law, J. Dodsley, H. Baldwin, J. Johnson, C. Dilly, G. G. and J. Robinson, P. Elmsly, J. Nichols, R. Baldwin, H. L. Gardner, F. and C. Rivington, W. Otridge and Son, W. Richardson, B. and J. White, A. Strahan, Leigh and Sotheby, R. Faulder, G. Nicol, T. Payne, W. Lowndes, T. Evans, S. Hayes, G. and T. Wilkie, C. Davis, J. Matthews, T. Egerton, W. Fox, J. Edwards, P. McQueen, Ogilvie and Speare, J. Scatcherd, I. Taylor, Hookham and Co. C. and G. Kearsley, J. Walker, B.C. Collins, E. Newbery, Vernor and Hood, J. Deighton, Darton and Harvey, J. Nunn, Lackington, Allen, and Co. J. Stockdale, J. Cuthell, D. Walker, J. Anderson, Clarke and Son, T. Cadell, jun. and W. Davies, J. Barker, W. Millar, and Murray and Highley, MDCCXCVI. [1796].",London,391,male,1709,1784,True
1777800100_000001,"The female reader; or, miscellaneous pieces in prose and verse; selected from the best writers, ... for the improvement of young women. By Mr. Cresswick, ... To which is prefixed a preface, ... With a complete system of geography. Not in the London edition.",,65,0,0,0,1.0,3.0,0,1.0,3.0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,2.0,0,1.0,1.0,0,0,0,1.0,0,0,7.0,0,1.0,2.0,0,0,2.0,5.0,1.0,0,1.0,2.0,3.0,5.0,3.0,0,0,1.0,1.0,0,0,2.0,1.0,1.0,0,2.0,3.0,0,1.0,5.0,1791,1,1,"Dublin : printed by B. Dornin, 1791.",Dublin,523,unknown,,,False
0028700201_000001,Alwyn: or the gentleman comedian. In two volumes. ... .,Thomas Holcroft,45,0,2.0,1.0,2.0,0,1.0,2.0,0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,2.0,0,0,1.0,0,1.0,0,0,2.0,0,2.0,0,0,2.0,1.0,2.0,0,0,1.0,0,0,1.0,0,0,1.0,0,3.0,0,0,0,0,2.0,0,0,0,0,0,3.0,1.0,4.0,0,1780,1,2,"London : printed for Fielding and Walker, 1780.",London,209,male,1745,1809,True
1219200600_000012,"Mentor's letters, addressed to youth. By Edmund Rack.",Edmund Rack,62,0,0,1.0,2.0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,3.0,2.0,0,0,1.0,0,1.0,3.0,0,0,0,1.0,7.0,2.0,4.0,2.0,7.0,0,0,0,0,0,1.0,0,0,1.0,1.0,2.0,0,0,4.0,1.0,0,2.0,0,0,0,4.0,0,1.0,2.0,4.0,1785,1,1,"Bath : printed by R. Cruttwell, for the author; and sold in London by C. Dilly, in the Poultry; James Philips, George-Yard, Lombard-Street; and R. Dodsley, in Pall-Mall, MDCCLXXXV. [1785].",Bath,67,male,1735,1787,False
0304900500_000014,A sketch of the lives and writings of Dante and Petrarch. With some account of Italian and Latin literature in the fourteenth century.,"Penrose, Thomas",51,0,0,1.0,1.0,1.0,0,0,0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,3.0,0,0,0,0,11.0,1.0,3.0,1.0,0,1.0,1.0,1.0,0,0,0,1.0,1.0,0,0,7.0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0,1.0,0,0,0,0,0,2.0,1.0,0,1790,1,1,"London : printed for John Stockdale, Piccadilly, M.DCC.XC. [1790].",London,120,male,1769,1851,False
0316600600_000020,"The origin of the distinction of ranks; or, an inquiry into the circumstances which give rise to influence and authority in the different members of society. By John Millar, Esq. Professor Of Law In The University Of Glasgow.",John Millar,49,2.0,2.0,1.0,3.0,0,2.0,1.0,1.0,1.0,1.0,0,0,3.0,0,0,0,0,0,2.0,0,0,0,5.0,0,1.0,0,4.0,0,1.0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,2.0,1.0,0,5.0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,2.0,1.0,1781,1,1,"London : printed for J. Murray, No. 32, Fleet Street, Pacing ST. Dunstan's Church, MDCCLXXXI. [1781].",London,368,male,1735,1801,False
0107500201_000080,"Essays moral and literary. By Vicesimus Knox, M. A. Late Fellow of St. John's College, Oxford. ...",Vicesimus Knox,60,0,3.0,1.0,1.0,3.0,0,0,1.0,0,0,0,0,1.0,0,1.0,0,0,1.0,1.0,1.0,0,0,0,2.0,2.0,0,2.0,0,1.0,2.0,2.0,4.0,3.0,0,2.0,0,1.0,2.0,2.0,0,0,2.0,5.0,2.0,0,0,0,1.0,0,0,3.0,0,1.0,0,2.0,2.0,0,3.0,0,1800,1,3,"Basil : printed and sold by James Decker. Strasburgh: sold by F. G. Levrault, 1800.",Basel,379,male,1752,1821,True
0519500202_000039,The age of Lewis XIV. Translated from the French of M. de Voltaire. ...,Voltaire,47,1.0,4.0,2.0,1.0,1.0,3.0,1.0,0,0,0,0,1.0,1.0,0,0,0,4.0,0,2.0,0,0,0,0,1.0,1.0,0,0,1.0,2.0,0,0,2.0,1.0,0,1.0,0,3.0,1.0,1.0,0,1.0,0,1.0,0,2.0,0,0,0,1.0,1.0,0,1.0,0,0,2.0,3.0,0,0,0,1753,2,2,"Glasgow : printed by R. Urie; for Henry Aitkens, at Mr. Stalker's shop, M.DCC.LIII. [1753].",Glasgow,365,male,1694,1778,True
1224400201_000006,The rambler. In four volumes. ...,Samuel Johnson,54,1.0,2.0,1.0,3.0,3.0,2.0,0,0,1.0,1.0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,0,0,3.0,0,1.0,4.0,1.0,0,0,1.0,2.0,0,1.0,4.0,0,1.0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,1.0,0,4.0,0,2.0,3.0,2.0,1783,1,4,"London : printed for W. Osborne, G. Thompson, W. Kearsly, J. Davis, G. Burnet, N. Taylor, and R. Fox, MDCCLXXXIII. [1783].",London,291,male,1709,1784,True
0440100300_000067,"The orientalist: a volume of tales after the Eastern-Taste. By the author of Roderick Random, Sir Launcelot Greaves, &c. and others.",Tobias Smollett,58,1.0,1.0,2.0,2.0,1.0,2.0,0,0,3.0,0,0,0,1.0,0,0,0,4.0,1.0,3.0,0,0,1.0,5.0,1.0,0,0,0,0,2.0,1.0,0,1.0,2.0,3.0,1.0,0,1.0,1.0,0,0,0,4.0,1.0,0,0,0,0,1.0,0,3.0,1.0,2.0,0,0,1.0,5.0,0,0,0,1764,1,1,"Dublin : printed by James Hoey, junior, 1764.",Dublin,289,male,1721,1771,True
0310400102_000362,"The works of Henry Fielding, Esq; with the life of the author. In four volumes. ...",Henry Fielding,61,0,1.0,1.0,6.0,3.0,2.0,1.0,0,1.0,0,0,0,0,0,1.0,0,3.0,1.0,1.0,0,0,1.0,1.0,2.0,2.0,0,1.0,0,2.0,0,5.0,0,1.0,3.0,0,0,0,0,0,0,0,2.0,2.0,1.0,3.0,0,0,1.0,0,0,1.0,0,0,0,0,0,5.0,6.0,1.0,1762,2,4,"London : printed for A. Millar, opposite Catharine-Street, in the Strand, M.DCC.LXII. [1762].",London,591,male,1707,1754,True
0550400102_000027,"The flowers of modern travels; being ... extracts, selected from the works of the most celebrated travellers; ... Intended chiefly for young people of both sexes. By the Rev. John Adams, ...",,55,0,0,3.0,0,0,1.0,0,2.0,3.0,0,0,0,0,0,1.0,0,1.0,0,0,0,1.0,3.0,9.0,1.0,1.0,0,1.0,0,1.0,3.0,0,1.0,0,1.0,0,0,0,3.0,1.0,0,0,1.0,2.0,1.0,1.0,0,1.0,2.0,1.0,0,1.0,1.0,1.0,0,3.0,2.0,0,0,1.0,1792,2,2,"London : printed for C. and G. Kearsley, 1792.",London,321,unknown,,,False
1133400302_000086,"Essays moral and literary. By Vicesimus Knox, M.A. A new edition. In two volumes. ...",Vicesimus Knox,56,0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,1.0,5.0,0,1.0,1.0,1.0,0,1.0,0,3.0,2.0,1.0,3.0,0,1.0,0,0,2.0,3.0,1.0,0,2.0,1.0,1.0,0,0,0,1.0,0,0,2.0,0,3.0,0,0,0,5.0,1.0,1.0,1786,2,2,"Dublin : printed for R. Marchbank, 1786.",Dublin,402,male,1752,1821,True
0803800801_000001,The adventurer. ...,John Hawkesworth,61,4.0,0,0,2.0,1.0,2.0,0,0,3.0,0,2.0,1.0,0,0,0,2.0,1.0,1.0,0,0,0,1.0,3.0,0,3.0,0,1.0,0,0,0,3.0,3.0,1.0,0,2.0,1.0,0,0,1.0,0,0,0,2.0,0,0,0,1.0,0,0,13.0,0,0,0,0,5.0,0,0,2.0,0,1754,1,2,"Dublin : printed for G. and A. Ewing, at the Angel and Bible in Dame-Street, M.DCC.LIV. [1754].",Dublin,379,male,1715,1773,False
1441300600_000069,Essays on rhetorick: abridged chiefly from Dr. Blair's lectures on that science.,Solomon Southwick,55,0,0,1.0,1.0,0,2.0,2.0,0,2.0,1.0,0,0,0,1.0,4.0,0,2.0,2.0,1.0,3.0,0,1.0,0,0,2.0,0,1.0,0,1.0,0,2.0,3.0,5.0,0,1.0,0,3.0,0,0,3.0,0,0,0,1.0,0,0,1.0,1.0,2.0,2.0,0,1.0,0,0,1.0,0,1.0,1.0,0,1798,1,1,"Albany [N.Y.] : Printed by Barber & Southwick, and sold at their book-store, two doors north of the city-hall, Court-Street, and at Faust's statue, State-Street, M,DCC,XCVIII. [1798].",Albany,308,male,1773,1839,False
1172701000_000003,"The travels of Cyrus. To which is annex'd, A discourse upon the theology and mythology of the pagans. By the Chevalier Ramsay.",Andrew Michael Ramsay,64,2.0,4.0,1.0,9.0,0,1.0,3.0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,0,2.0,0,0,1.0,0,0,0,1.0,3.0,0,2.0,2.0,0,0,3.0,0,1.0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,2.0,0,0,0,0,1.0,0,1.0,4.0,2.0,0,1.0,1739,1,1,"London : printed by James Bettenham: and sold by A. Bettesworth and C. Hitch, at the Red Lion in Pater-Noster Row, M,DCC,XXXIX. [1739].",London,389,male,1686,1743,True
