PassageID,Title,Author,Total termFreq,termFreq(africa),termFreq(carri),termFreq(child),termFreq(coast),termFreq(coloni),termFreq(condit),termFreq(countri),termFreq(dutch),termFreq(foreign),termFreq(fort),termFreq(free),termFreq(french),termFreq(gold),termFreq(hand),termFreq(human),termFreq(indi),termFreq(island),termFreq(labour),termFreq(liberti),termFreq(manner),termFreq(nation),termFreq(nativ),termFreq(negro),termFreq(pain),termFreq(person),termFreq(plantat),termFreq(planter),termFreq(present),termFreq(properti),termFreq(purchas),termFreq(ship),termFreq(slave),termFreq(slaveri),termFreq(sold),termFreq(suffer),termFreq(sugar),termFreq(tortur),termFreq(trade),termFreq(trader),termFreq(traffic),termFreq(valu),termFreq(west),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
1613201600_000004,"Hints for a specific plan for an abolition of the slave trade, and for relief of the Negroes in the British West Indies. By the translator of Cicero's orations against verres.","White, James           1799",39,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,1.0,1.0,3.0,2.0,1.0,0,0,0,6.0,0,2.0,1.0,2.0,0,0,0,0,4.0,1.0,0,0,1.0,1.0,5.0,0,0,0,2.0,1788,1,1,"London : Printed for J. Debrett, in Piccadilly, M,DCC,LXXXVIII. [1788].",London,33,unknown,,,False
0738900300_000003,"Objections to the abolition of the slave trade, with answers. To which are prefixed, strictures on a late publication, intituled, ""considerations on the emancipation of negroes, and the abolition of the slave trade, by a West India planter."" By the Rev James Ramsey, A.M.",James Ramsay,49,0,0,1.0,0,1.0,0,0,0,1.0,0,0,0,0,0,2.0,1.0,0,0,0,0,2.0,1.0,2.0,0,0,1.0,11.0,3.0,0,3.0,0,10.0,1.0,0,0,4.0,0,2.0,0,1.0,0,2.0,1788,1,1,"London : printed and sold by J. Phillips, George Yard, Lombard-Street, MDCCLXXXVIII. [1788].",London,83,male,1733,1789,False
0215200300_000023,"Historical sketches of the slave trade, and of its effects in Africa. Addressed to the people of Great-Britain. By the Right Hon. Lord Muncaster.","John Pennington, 1st Baron Muncaster",51,0,4.0,0,2.0,0,0,3.0,0,0,0,0,2.0,1.0,0,1.0,1.0,0,0,0,1.0,2.0,3.0,4.0,0,0,1.0,0,1.0,1.0,2.0,4.0,5.0,0,2.0,2.0,0,0,7.0,1.0,0,0,1.0,1792,1,1,"London : printed for John Stockdale, opposite Burlington House, Piccadilly, M.DCC.XCII. [1792].",London,101,male,1737,1813,False
0551801200_000005,"Reflections upon the constitution and management of the trade to Africa, through The whole Course and Progress thereof, from the Beginning of the last Century, to this Time. Wherein the nature and uncommon circumstances of that trade, are particularly consider'd; and all the Arguments urg'd alternately, by the Two contending Parties here, touching the different Methods now proposed by them, for carrying on the same, to a National Advantage, impartially stated and discussed. By all which, A clear View is given of such a Constitution, as (if establish'd by Act of Parliament) would, in all Probability, render the African Trade a permanent, creditable and advantageous Trade to Britain. Part III.",Charles Davenant,64,1.0,2.0,0,2.0,0,1.0,1.0,7.0,0,8.0,0,3.0,1.0,0,0,0,0,0,0,2.0,0,6.0,1.0,0,0,2.0,0,1.0,0,0,10.0,4.0,0,0,0,2.0,0,1.0,8.0,0,1.0,0,1709,1,1,"London : printed, and sold by John Morphew near Stationers-Hall, [1709].",London,59,male,1656,1714,False
1214301700_000005,An address to the publick on the proposed bill for the abolition of the slave trade. By the Rev. James Ramsay.,James Ramsay,55,2.0,1.0,0,2.0,7.0,2.0,1.0,0,0,0,2.0,1.0,0,3.0,0,0,1.0,0,0,1.0,1.0,0,0,0,0,0,7.0,1.0,4.0,2.0,2.0,7.0,0,0,1.0,0,0,3.0,4.0,0,0,0,1789,1,1,"London : printed and sold by J. Phillips, George-Yard, Lombard-Street, M,DCC,LXXXIX. [1789].",London,41,male,1733,1789,False
0127400100_000014,"A dissertation on the manners, governments, and spirit, of Africa. To which is added, observations on the present applications to Parliament for abolishing Negroe slavery in the British West Indies. By S. Hollingsworth, Author of the Present State of Nova Scotia and Canada, &c. &c.","Hollingsworth, S.",43,2.0,1.0,0,1.0,1.0,0,2.0,0,0,0,1.0,0,0,0,2.0,1.0,3.0,3.0,0,1.0,5.0,0,4.0,0,0,1.0,1.0,3.0,0,0,0,3.0,1.0,0,0,2.0,0,4.0,0,0,0,1.0,1788,1,1,"Edinburgh : printed for William Creech , Edinburgh ; and J. Stockdale, and J. Murray, London, MDCCLXXXVIII. [1788].",Edinburgh,68,unknown,,,False
1742200112_000869,"Encyclopædia Britannica; or, a dictionary of arts, sciences, and miscellaneous literature; ... The third edition, in eighteen volumes, greatly improved. Illustrated with five hundred and forty-two copperplates. ...",,58,4.0,0,0,3.0,0,2.0,3.0,0,0,0,2.0,0,3.0,0,1.0,3.0,0,3.0,0,3.0,1.0,5.0,12.0,1.0,0,0,0,1.0,1.0,0,0,3.0,3.0,2.0,0,0,0,0,0,0,0,2.0,1797,12,20,"Edinburgh : printed for A. Bell and C. Macfarquhar, 1797.",Edinburgh,802,unknown,,,False
0141100100_000192,"Geographical extracts, forming a general view of earth and nature. In four parts: Part I. Curious Particulars respecting the Globe-Various Phaenomena of Nature-Winds-Waters-The Electric Fluid. Part II. Natural Productions of the Earth-Mines, Minerals, and Fossils-Vegetables. Part III. Animal Productions-Reptiles-Fishes-Insects-Birds and Fowl-Quadrupeds. Part IV. Peculiarities in the Human Species. Illustrated with maps. By John Payne, Author of the Epitome of History, &c.","Payne, John",51,1.0,2.0,0,2.0,1.0,1.0,3.0,2.0,0,2.0,0,0,1.0,2.0,0,8.0,6.0,0,1.0,2.0,1.0,6.0,0,0,0,0,0,0,0,2.0,3.0,0,1.0,0,0,0,0,1.0,2.0,0,0,1.0,1796,1,1,"London : printed for G.G. and J. Robinson, Paternoster-Row, 1796.",London,560,unknown,,,False
1026800102_000567,"Navigantium atque itinerantium bibliotheca. Or, a complete collection of voyages and travels. ... By John Harris, ... Now carefully revised, with large additions, ...",John Harris,48,0,1.0,0,0,5.0,0,1.0,1.0,2.0,0,2.0,4.0,1.0,1.0,0,3.0,0,5.0,0,0,5.0,0,1.0,0,0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,2.0,0,4.0,0,0,3.0,2.0,1764,2,2,"London : printed for T. Osborne, H. Whitridge, C. Bathurst, H. Woodfall, A. Millar [and 12 others in London], 1764.",London,1127,male,1667,1719,False
1371401100_000001,Africa. Reasons against the regulating bill.,,36,2.0,0,0,1.0,1.0,0,4.0,2.0,2.0,2.0,0,1.0,1.0,0,0,0,0,0,0,0,1.0,3.0,3.0,0,2.0,4.0,0,0,0,3.0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,1712,1,1,"[London? : s.n., 1712].",London,2,unknown,,,False
0521800500_000063,"The principles of moral philosophy investigated, and briefly applied to the constitution of civil society: Together With Remarks ON The Principle Assumed BY MR. Paley AS The Basis Of All Moral Conclusions, And ON Other Positions Of The Same Author. By Thomas Gisborne, M.A. The third edition, corrected and enlarged. To which is added, a new edition, with an appendix, of Remarks on the late descision of the House of Commons respecting the abolition of the slave trade.",Thomas Gisborne,44,2.0,0,0,0,4.0,2.0,2.0,0,0,0,0,0,0,0,1.0,2.0,4.0,0,0,1.0,0,0,3.0,0,1.0,1.0,2.0,0,2.0,0,0,5.0,0,0,2.0,0,0,6.0,0,1.0,0,3.0,1795,1,1,"London : printed for B. and J. White, Fleet-Street, M,DCC,XCV. [1795].",London,376,male,1758,1846,False
0586700800_000010,A country gentleman's reasons for voting against Mr. Wilberforce's motion for a bill to prohibit the importation of African negroes into the colonies.,Country Gentleman,55,0,3.0,0,2.0,0,1.0,6.0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0,1.0,0,1.0,10.0,0,4.0,3.0,1.0,0,5.0,2.0,1.0,6.0,0,2.0,0,0,0,0,1.0,0,0,1.0,1792,1,1,"London : printed for J. Debrett, opposite Burlington House, Piccadilly, 1792.",London,79,male,,,False
0800701100_000031,"Observations, occasioned by the attempts made in England to effect the abolition of the slave trade; shewing, the manner in which negroes are treated in the British Colonies In The West-Indies: and also, some particular remarks on a letter Addressed To The Treasurer Of The Society For Effecting Such Abolition, from the Rev. Robert Boucher Nicholls, Dean Of Middleham, By G. Francklyn, Esq.","Francklyn, Gilbert",47,1.0,1.0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,1.0,5.0,1.0,0,2.0,2.0,0,1.0,0,0,0,4.0,4.0,4.0,0,0,8.0,1.0,1.0,0,4.0,0,3.0,0,0,1.0,1.0,1789,1,1,"[London] : Kingston, Jamaica, printed. London: reprinted at the Logographic Press, and sold by J. Walter, No. 169, Opposite Bond Street, Piccadilly; C. Stalker, Stationer's Court, Ludgate Street; and W. Richardson, under the Royal Exchange, M.DCC.LXXXIX. [1789].",London,106,unknown,,,False
1468500600_000004,"A speech delivered at a free conference between the Honourable the Council and Assembly of Jamaica, held the 19th of November, 1789. On the subject of Mr. Wilberforce's propositions in the House of Commons, concerning the slave trade. By Bryan Edwards, Esq. member of the Assembly of the said island.",Bryan Edwards,38,4.0,1.0,0,1.0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,1.0,1.0,0,0,3.0,0,3.0,0,0,0,1.0,0,2.0,2.0,1.0,6.0,0,0,1.0,0,0,5.0,1.0,1.0,0,0,1790,1,1,"[London] : Re-printed for J. Debrett, opposite Burlington House, Piccadilly, M.DCC.XC. [1790].",London,72,male,1743,1800,False
0168300200_000028,"Observations on the commerce of the American States. By John Lord Sheffield. With an appendix, Containing Tables of the Imports and Exports of Great Britain to and from all Parts. Also, the Exports of America, &c. With Remarks on those Tables, and on the late Proclamations, &c.","John Baker Holroyd, 1st Earl of Sheffield",75,0,4.0,0,0,5.0,0,1.0,1.0,15.0,0,1.0,4.0,0,0,0,2.0,13.0,0,0,1.0,0,0,0,0,0,2.0,2.0,0,0,1.0,0,0,0,2.0,1.0,14.0,0,2.0,0,0,1.0,3.0,1784,1,1,"London : printed for J. Debrett, opposite Burlington House, Piccadilly, MDCCLXXXIV. [1784].",London,345,male,1735,1821,False
1485200300_000012,"Travels in the interior districts of Africa: performed under the direction and patronage of the African Association, in the years 1795, 1796, and 1797; by Mungo Park, surgeon: with an appendix, containing geographical illustrations of Africa: by Major Rennell. [[One line i Latin from Virgil].",Association for Promoting the Discovery of the Interior Parts of Africa,48,0,0,0,5.0,0,0,2.0,1.0,0,0,0,2.0,1.0,1.0,0,1.0,0,1.0,0,2.0,3.0,5.0,2.0,0,0,0,0,1.0,0,2.0,3.0,8.0,1.0,1.0,0,0,0,3.0,1.0,1.0,1.0,0,1800,1,1,"Philadelphia : Printed from the London quarto edition by James Humphreys: and sold by him, at no. 106, south side of Market-Street, 1800.",Philadelphia,493,unknown,,,False
1736400105_000607,"A Collection of voyages and travels, some now first printed from original manuscripts, others now first published in English. In six volumes. To which is prefixed, an introductory discourse (supposed to be written by the celebrated Mr. Locke) intitled, the whole history of navigation from its original to this time. Illustrated with near three hundred maps and cuts, curiously engraved on copper.",,51,3.0,3.0,0,3.0,0,0,4.0,2.0,0,4.0,0,0,0,1.0,0,0,0,1.0,0,2.0,1.0,4.0,0,0,1.0,1.0,1.0,2.0,1.0,0,1.0,2.0,0,1.0,0,1.0,0,9.0,3.0,0,0,0,1744,5,6,"London : Printed by assignment from Messrs. Churchill, for Henry Lintot; and John Osborn, at the Golden-Ball in Pater-noster Row, MDCCXLIV. [1744].",London,753,unknown,,,False
1232601200_000004,"A sermon on the subject of the slave trade; delivered to a society of Protestant dissenters, at the new meeting, in Birmingham; and published at their request. By Joseph Priestley, LL. D. F.R.S.",Joseph Priestley,42,4.0,0,0,1.0,0,0,4.0,0,0,0,0,1.0,0,0,0,0,1.0,2.0,3.0,0,4.0,0,1.0,0,0,1.0,2.0,0,0,0,1.0,6.0,0,0,0,1.0,0,3.0,1.0,5.0,0,1.0,1788,1,1,"Birmingham : printed for the author, by Pearson and Rollason; and sold by J. Johnson, No. 72, St. Paul's Church-Yard, London, MDCCLXXXVIII. [1788].",Birmingham,53,male,1733,1804,True
1306400400_000007,"Thoughts upon the African slave trade. By John Newton, rector of St. Mary Woolnoth.",John Newton,63,5.0,2.0,0,4.0,1.0,0,1.0,1.0,0,0,5.0,1.0,1.0,0,2.0,0,1.0,0,0,0,1.0,2.0,1.0,0,1.0,0,0,0,0,2.0,10.0,13.0,0,1.0,0,0,0,6.0,2.0,0,0,0,1788,1,1,"London : Printed for J. Buckland, in Pater-Noster-Row; J. Johnson, in St. Paul's Church-Yard; and J. Phillips, in George-Yard, M.DCC.LXXXVIII. [1788].",London,24,male,1725,1807,False
0940000300_000015,"Abridgment of the minutes of the evidence, taken before a committee of the whole House, to whom it was referred to consider of the slave-trade, 1789.",Great Britain. Parliament. House of Commons,66,0,4.0,0,8.0,0,0,2.0,1.0,0,1.0,2.0,2.0,3.0,0,1.0,0,0,0,2.0,0,0,4.0,0,0,4.0,0,0,0,0,4.0,2.0,13.0,1.0,4.0,0,0,0,5.0,2.0,1.0,0,0,1789,1,1,"[London, 1789].",London,83,unknown,,,False
0498500201_000047,"Great-Britain's commercial interest explained and improved: in a series of dissertations on the Most Important Branches of her Trade and Landed Interest. With An Essay, shewing the great Advantages which would certainly accrue to England, from an Union with Ireland. Also a clear view of the State of our Plantations in America, Their Constitution, Trade, and Revenues, with A certain Method to encrease their Commerce and Strength. By Malachy Postlethwayt, Esq; In Two Volumes.",Malachy Postlethwayt,54,0,2.0,0,3.0,4.0,0,2.0,2.0,1.0,0,0,4.0,0,0,0,0,2.0,1.0,0,1.0,7.0,1.0,1.0,0,0,2.0,0,1.0,1.0,1.0,5.0,0,2.0,0,1.0,0,0,8.0,0,0,2.0,0,1759,1,2,"London : printed for W. Owen, at Homer's Head near Temple-Bar, MDCCLIX. [1759].",London,573,male,1707,1767,False
0348302200_000006,"The true state of the case, in an address to all the good people of England. From a well-wisher to his country.",Well-wisher to his Country,37,0,1.0,0,0,2.0,0,3.0,0,0,1.0,2.0,1.0,1.0,1.0,0,1.0,4.0,0,1.0,2.0,3.0,0,0,0,0,2.0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1763,1,1,"London : printed for J. Hinxman, in Pater-Noster Row, M.DCC.LXIII. [1763].",London,60,unknown,,,False
0424400300_000002,"The history civil and commercial, of the British colonies in the West Indies. To which is added, an historical survey of the French colony in the island of St. Domingo. Abridged from The history written by Bryan Edwards. Esq. Illustrated with a map.",Bryan Edwards,45,0,0,0,0,5.0,1.0,1.0,0,0,0,2.0,1.0,0,0,0,6.0,3.0,0,0,0,2.0,0,3.0,0,1.0,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,0,0,6.0,0,2.0,0,0,0,4.0,1799,1,1,"London : printed for Crosby and Letterman , Stationer's Court, near Paternoster Row ; for Mundell and Son, Edinburgh; and J. Mundell, College, Glasgow, 1799.",London,384,male,1743,1800,False
0505600103_000046,"A philosophical and political history of the settlements and trade of the Europeans in the East and West Indies. Translated from the French of the Abbé Raynal, by J. Justamond, M.A. ...",Guillaume Thomas François Raynal,49,2.0,4.0,0,4.0,2.0,0,1.0,0,0,0,0,0,1.0,2.0,0,1.0,0,1.0,2.0,1.0,2.0,0,2.0,0,1.0,0,0,0,1.0,1.0,0,10.0,1.0,2.0,0,0,0,4.0,3.0,0,1.0,0,1779,3,4,"Dublin : printed for John Exshaw, No. 86, and William Halhead, No. 63, Dame-Street, M,DCC,LXXIX. [1779].",Dublin,577,male,1713,1796,True
0133600103_000046,"A philosophical and political history of the settlements and trade of the Europeans in the East and West Indies. Translated from the French by J. Justamond, M. A. ...",Guillaume Thomas François Raynal,50,3.0,2.0,0,4.0,1.0,0,2.0,2.0,1.0,1.0,0,2.0,1.0,0,0,1.0,1.0,0,1.0,1.0,5.0,0,2.0,0,0,0,0,1.0,0,3.0,0,5.0,0,0,0,0,0,6.0,0,0,4.0,1.0,1776,3,4,"London : printed for T. Cadell, in the Strand, M,DCC,LXXVI. [1776].",London,564,male,1713,1796,True
0474700108_000072,"The Parliamentary register; or, history of the proceedings and debates of the House of Commons; ...",Great Britain. Parliament. House of Lords,52,2.0,1.0,0,1.0,3.0,1.0,3.0,0,0,0,1.0,1.0,0,0,4.0,1.0,7.0,1.0,0,1.0,0,0,3.0,0,0,2.0,1.0,4.0,3.0,0,0,9.0,0,0,0,0,0,2.0,0,0,0,1.0,1797,8,12,"London : printed for J. Debrett, 1797-1802.",London,707,unknown,,,False
0666101100_000003,An essay on the trade of the northern colonies of Great Britain in North America. Printed at Philadelphia.,Stephen Hopkins,61,0,2.0,0,0,12.0,0,2.0,5.0,1.0,0,1.0,6.0,0,0,0,3.0,1.0,0,0,0,0,0,0,0,0,1.0,3.0,1.0,0,3.0,0,1.0,0,3.0,0,8.0,0,4.0,0,0,0,4.0,1764,1,1,"London : reprinted for T. Becket and P. A. de Hondt, near Surry-Street in the Strand, MDCCLXIV. [1764].",London,40,male,1707,1785,False
0960700800_000003,"Letter to the treasurer of the Society instituted for the purpose of effecting the abolition of the slave trade. From the Rev. Robert Boucher Nickolls, Dean of Middleham. The Fourth Edition with Considerable Additions.","Nickolls, Robert Boucher",51,1.0,0,0,0,0,0,4.0,0,0,0,1.0,0,0,0,3.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,6.0,0,2.0,1.0,0,1.0,0,3.0,0,5.0,1.0,0,0,0,0,4.0,0,1.0,3.0,1.0,1788,1,1,"London : printed and sold by James Phillips, George-Yard, Lombard-Street, 1788.",London,62,unknown,,,False
0151104500_000056,"Abridgment of the minutes of the evidence, taken before a committee of the whole House, to whom it was referred to consider of the slave-trade, 1790.",Great Britain. Parliament. House of Commons,93,0,4.0,0,0,0,3.0,3.0,0,0,0,0,2.0,0,0,2.0,6.0,6.0,4.0,0,0,0,0,3.0,0,1.0,3.0,1.0,0,0,1.0,9.0,15.0,0,0,0,0,0,14.0,0,1.0,0,15.0,1790,1,1,"[London, 1790].",London,247,unknown,,,False
0550900100_000048,"A view of the United States of America, in a series of papers, written at various times between the years 1787 and 1794; by Tench Coxe, of Philadelphia, commissioner of the revenue. Interspersed with authentic documents. The whole tending to exhibit the progress and present state of civil and religious liberty, population, agriculture, exports, imports, fisheries, navigation, ship-building, manufactures; and general improvement.",Tench Coxe,56,0,4.0,0,0,3.0,0,4.0,3.0,2.0,0,0,5.0,0,0,0,2.0,4.0,1.0,0,0,0,0,0,1.0,1.0,1.0,1.0,2.0,0,1.0,8.0,0,0,0,1.0,3.0,0,3.0,0,0,1.0,5.0,1795,1,1,"Dublin : printed for P. Wogan, P. Byrne, J. Chambers, J. Milliken, J. Halpen, W. Jones, and G. Follingsby, 1795.",Dublin,452,male,1755,1824,False
0750300102_000029,"Britain's commercial interest explained and improved; in a series of dissertations on several important branches of her trade and police: Containing A Candid Enquiry into the secret Causes of the present Misfortunes of the Nation. With Proposals for their Remedy. Also The great Advantages which would accrue to this Kingdom from an Union with Ireland. By Malachy Postlethwayt, Esq; Author of the Universal Dictionary of Trade and Commerce, &c. ...",Malachy Postlethwayt,55,0,0,0,8.0,0,1.0,0,3.0,2.0,0,1.0,5.0,2.0,2.0,0,1.0,5.0,0,0,1.0,0,0,3.0,1.0,0,0,0,2.0,0,0,9.0,1.0,0,0,0,1.0,0,4.0,1.0,0,1.0,1.0,1757,2,2,"London : printed for D. Browne, without Temple-Bar; A. Millar, in the Strand; J. Whiston and B. White, and W. Sandby, in Fleet-Street, MDCCLVII. [1757].",London,563,male,1707,1767,False
0014800304_000013,"A philosophical and political history of the settlements and trade of the Europeans in the East and West Indies. By the Abbé Raynal. To which is added, The revolution of America. By the same author. A new translation. With notes, Large Additions and Improvements, and a Copious Index. ...",Guillaume Thomas François Raynal,62,3.0,4.0,0,2.0,2.0,1.0,2.0,0,0,0,2.0,0,1.0,3.0,0,1.0,0,1.0,1.0,3.0,2.0,0,2.0,0,3.0,0,0,0,0,1.0,0,14.0,0,2.0,0,0,0,6.0,5.0,0,1.0,0,1782,4,6,"Edinburgh : printed for W. Gordon, W. Gray, J. Bell, J. Dickson, & P. Anderson, Edinburgh; W. Anderson, Stirling; J. Duncan, & Dunlop & Wilson, Glasgow; Angus & Son, Aberdeen; & E. Wilson, Dumfries, M,DCC,LXXXII. [1782].",Edinburgh,312,male,1713,1796,True
