PassageID,Title,Author,Total termFreq,termFreq(account),termFreq(america),termFreq(board),termFreq(brought),termFreq(call),termFreq(capt),termFreq(captain),termFreq(carri),termFreq(coast),termFreq(coloni),termFreq(commerc),termFreq(commit),termFreq(compani),termFreq(crew),termFreq(defenc),termFreq(enemi),termFreq(fleet),termFreq(good),termFreq(island),termFreq(justic),termFreq(marin),termFreq(merchant),termFreq(monei),termFreq(nation),termFreq(order),termFreq(piraci),termFreq(pirat),termFreq(port),termFreq(privat),termFreq(quarrel),termFreq(sail),termFreq(sea),termFreq(seamen),termFreq(seiz),termFreq(ship),termFreq(taken),termFreq(thousand),termFreq(took),termFreq(trade),termFreq(trial),termFreq(vessel),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0580900400_000574,"The naval history of Britain, from the earliest periods of which there are accounts in history, to the conclusion of the year M.DCC.LVI. Compiled from the papers of the late Honourable Captain George Berkley, Commander of His Majesty's Ship Windsor. And illustrated with A great Number of Figures, on Folio Copper-Plates, of Sea Charts, Heads Engagements, and other Subjects.",John Hill,40,1,0,2,0,2,0,5,0,1,1,0,0,0,2,0,1,0,1,1,1,0,2,0,1,4,0,1,0,1,0,1,2,1,0,3,1,1,1,0,0,1,2,1756,1,1,"London : printed for T. Osborne and J. Shipton, in Gray's-Inn; J. Hodges, near London-Bridge; B. Collins, at Salisbury; and S. Crowder and H. Woodgate, in Pater-Noster-Row, MDCCLVI. [1756].",London,735,male,1714,1775,FALSE,"Captain's vivors of the Crew of the Ratliff, Captain ddair, Name Stoneham. another merchant vefel, which nine Days before The Pirate was going home with a rich Portu foundered at Sea . The Commander, with seven guefe Prize, when the engli/h Vessel came up. Persons, took to the Boat without"
1573300113_000184,"Debates of the House of Commons, from the year 1667 to the year 1694. Collected by the Honble Anchitell Grey, Esq; who was thirty years member for the town of Derby; chairman of several committees; and decyphered Coleman's letters for the use of the house. In ten volumes. Volume I.",England and Wales. Parliament. House of Commons,40,0,3,6,0,2,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,2,1,0,0,2,0,0,2,0,0,1,0,4,0,3,1,1,0,1,0,2,2,1769,13,13,"London : Printed for T. Becket and P.A. De Hondt in the Strand, MDCCLXIX. [1769]",London,543,unknown,,,FALSE,"politic; an thlewed how dangerous fiuch experiments have provedl, an the risque of overthrowing or dissolving the conftitutio such experiments were intended to correat and amend. H thaought t~the proposition could do no good , and might do much harm; and added, that: he did not approve of it. Mr."
1595800602_000066,"A voyage to the East Indies; Containing authentic accounts of the Mogul Government in general, the Viceroyalties of the Decan and Bengal, with their several subordinate dependances. Of Angria, the Morattoes, and Tanjoreans. Of the Mahometan, Gentoo, and Parsee religions. Of their customs and antiquities, with general reflections on the trade of India. Of the European settlements, particularly those belonging to the English; their respective factories, governments; trade, fortifications and public buildings: the history of the war with the French from 1754 to the conclusion of the general peace in 1763. By Mr. Grose. In two volumes. A new edition. Illustrated with views and several plans, not in the former edition. To which is added, A journey from Aleppo to Busserah, over the desert, by Mr. Charmichael.","Grose, John Henry",42,0,0,3,0,1,0,0,0,4,1,0,0,4,0,1,0,2,0,0,0,2,1,0,1,0,1,1,2,0,0,4,4,0,0,0,0,0,3,2,0,5,0,1772,2,2,"London : Printed for S. Hooper, at No. 25, Ludgate Hill, M.DCC.LXXII. [1772].",London,485,male,1750,1783,FALSE,"a hall annual tribute: but they retained a f~tong animnofity against him, and determined to avail themselves of any favourable oppor conity to recover the territories he had wretteddfrom them. Ine land and sea breezes on this comit, blow alternately in the twenty-four hours, and divide the dayi i o"
1310201000_000002,"The history and lives of all the most notorious pirates, and their crews, From Capt. Avery, who first settled at Madagasear, to Capt. John Gow, and James Williams' his lieutenant, &c. Who were hanged at Execution Dock, June 11. 1725, for piracy and murther; and afterwards hanged in chains between Blackwall and Deptford. And in this edition continued down to the present year 1729. Giving a more full and true account than any yet published, of all their murthers, piracies, marronings, places of resuge, and ways of living. The third edition. Adorned with twenty beautiful cuts, being the representation of each pirate. To which is prefixed, an abstract fo laws against pircy.",Daniel Defoe,72,0,1,2,0,0,0,12,0,0,0,0,0,0,12,0,2,0,0,0,0,0,1,1,1,1,4,12,5,0,1,1,3,0,0,8,2,0,0,0,3,0,0,1729,1,1,"London : Printed for Edward Midwinter, at the Looking-Glass on London-Bridge, 1729.",London,151,male,1660,1731,TRUE,"Deaft, iratber tai join withtwii in their Villainy, wtobictasi been t heca : il of my Ruin; for God knows, the L; fe J Pirate is a ijort, very, annd mifea., ife.. And soit is certainly for they ai never at Ease, but when iithey are di and are more"
0753500102_000329,"A new abridgement and critical review of the state trials. Wherein are inserted, several trials not in any other collection. Also, some trials that were taken in haste and scarce intelligible, are brought into regular order; and many Deficiencies throughout the Whole supply'd. Likewise, remarks are made on each trial, shewing what the Law in Criminal Cases anciently was; how it has been altered, and stands at this Day. Together with impartial Memoirs of the Times and Characters of the Sufferers. To which is added, a compleat Alphabetical index, of the Names of the Prisoners tried, the Times when, their Crimes, and their Punishment. By Mr. Salmon. In two volumes. ...",Thomas Salmon,76,0,0,14,1,1,0,4,5,3,0,0,1,0,2,0,0,0,4,0,0,0,2,0,1,0,1,0,3,0,0,1,2,1,1,25,2,0,0,0,1,1,0,1737,2,2,"Dublin : printed by and for R. Reilly, on Cork-Hill, and and sold by the booksellers, MDCCXXXVII. [1737].",Dublin,422,male,1679,1767,FALSE,"Men in her with their Hat by the Law of God, and of this, and all chets, and threw them over board : That other well governed Nations , the Crimes of during the Engagement between the Sloop Piracy , Robbery, and Murder, were prohi and the said Stranger Ship"
0464201000_000020,"Remarks on the slave trade, and the Slavery of the Negroes. In a series of letters.",Africanus,35,1,1,1,1,1,0,2,2,4,0,0,0,0,2,0,0,0,2,1,1,1,2,0,0,0,0,0,1,0,1,0,0,2,0,3,0,1,0,3,0,2,0,1788,1,1,"London : printed and sold by J. Phillips, George-Yard, Lombard-Street; and sold also by T. Payne and Sons, Meuse-Gate, Charing-Cross; and Chase and Co. Norwich, MDCCLXXXVIII. [1788].",London,89,unknown,,,FALSE,"desert in the West Indies, and some even on the Coast of Africa: it may be almost needless to observe, that of the considerable number who desert yearly in the West indies, few in comparison ever return to their native country; the most part dying in the Islands , and"
1023400400_000038,"The history and lives of all the most notorious pirates and their crews from Captain John Avery, who first settled at Madagascar, to Captain John Gow, and James Williams, his Lieutenant, &c. who were hanged at Execution Dock, June 11, 1735, for Piracy and Murder: and afterwards hanged in chains between Blackwall and Deptford: And in this Edition continued down to the Year 1735. Giving a more full and true Account than any yet published of all their Murders, Piracles, Maroonings, Places of Refuge, and way of Living. To which is prefixed An Abstract of the Laws against Piracy.",Daniel Defoe,74,0,1,5,3,1,14,6,0,0,0,0,0,0,17,0,0,0,1,0,0,0,1,1,0,4,1,5,0,1,0,6,0,0,0,2,1,0,1,0,0,0,3,1788,1,1,"Glasgow : printed by Robert Duncan, M,DCC,LXXXVIII. [1788].",Glasgow,102,male,1660,1731,TRUE,"long L t bbcing vc(;; CD tola's fi.clt ajoke put upon tihgnl, brought -. 1 a TH E HIS T S. rtct} Y 0 brought the yatch along tide of the man rs vwar, anditheet acquainted the captain with what had passed - laughed heartily at the jest, and "
1408300103_000139,"An impartial representation of the conduct of the several powers of Europe, engaged in the late general war: including a particular account of all the military and naval operations; from the commencement of hostilities between the crowns of Great Britain and Spain, in 1739, to the conclusion of the General Treaty of Pacification at Aix La Chapelle, in 1748. To which are added, letters between Monsieur Voltaire and the author, relative to this work, and to the subject of history in general. By Richard Rolt. In four volumes.",Richard Rolt,41,0,1,1,1,0,1,3,1,0,0,3,0,5,2,1,0,0,0,0,0,0,1,2,0,1,0,0,1,1,0,1,2,0,0,1,2,0,1,6,1,1,1,1754,3,4,"Lnodon [sic] : printed for S. Birt in Ave-mary-lane, J. Waugh and W. Fenner in Lombard-street, M.DCC.LIV. [1754].",London,646,male,1724,1770,FALSE,"the shrouds, i40 guns fired as signals of diffrefs 1244 which were answered by, the Royal s~overelgn, at the Nore; but the wind: being full end, it was impoirble to send any relief to the Colchefer In this. dangerous condition they were obliged to feuttle the thip, to prevent her"
0966500104_000036,"The history of England, from the Revolution to the death of George the Second. (designed as a continuation of Mr. Hume's History.) In five volumes. By T. Smollett, M.D. ...",Tobias Smollett,52,0,2,2,2,0,1,0,1,1,1,1,0,1,0,1,2,1,1,0,0,0,2,0,0,1,0,0,2,5,0,2,0,0,1,4,4,4,1,3,0,0,6,1785,4,5,"London : printed for T. Cadell, in the strand; and R. Baldwin, No 47, in Pater-Noster Row, MDCCLXXXV. [1785].",London,475,male,1721,1771,TRUE,"being appointed by thi King commander in chief of his Majclly's forces fenton an expedition to the co; llt of France, and halving received orders and inltrutiolls relative thereto frolm his Mjelly, under his roy.l lign manual, and also by one of his pri.i cipal fccrctarics of tiatc, lhad disobeyed"
0572400702_000055,"The new and complete Newgate calendar; or, villany displayed in all its branches. Containing new and authentic accounts of all the lives, adventures, exploits, trials, executions and last dying speeches, confessions, (as well as letters to their relatives never before published) of the most notorious malefactors and others of both sexes and all denominations, who have suffered death and other exemplary punishments for murders, burglaries, felonies, horse-stealing, bigamy, forgeries, highway robberies, footpad robberies, perjuries, piracies, rapes, riots, mobbing, sodomy, starving to death, sheep stealing, swindling, high-treason, petit-treason, sedition, and other misdemeanors. Interspersed with notes, reflections, and remarks, arising from the several subjects, moral, useful, and entertaining. Including the transactions of the most remarkable prisoners, tried for high treason at the Old Bailey, viz. Hardy, Horne Tooke, Thelwall, &c. Likewise the trials of Watt, Downe, Palmer, Fitzgerald, Margarott, &c. &c. at Edinburgh for High Treason, Sedition, Libels, &c. &c. Comprehending also, all the most material passages in the sessions papers for a long series of years; together with the ordinary of Newgate's Account of the capital convicts; and complete narratives of all the most remarkable trials Also a great variety of the most important lives and trials never before published in any former work of the kind. The whole containing the most faithful narratives ever yet published of the various executions, and other exemplary punishments, which have happened in England, Scotland, and Ireland, from the year 1700, to the end of the year 1795. Properly arranged from the records of court. By William Jackson, Esq. Of the Inner-Temple, barrister at law; assisted by others. ... Illustrated with upwards of sixty most elegant copper plates.","Jackson, William           1795",53,0,1,5,2,1,0,3,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,6,2,0,0,4,0,1,1,8,2,0,2,0,0,6,2,1795,2,6,"London : printed for the proprietors : published by Alex. Hogg, [1795].",London,405,unknown,,,FALSE,"had expected, and the governor and his attendants preparing to depart, Gow and his people threatened to take away their lives, unless they instantly furnished them with what they required. The surprise of the Portuguese governor and his friends on this occasion is not to be expressed. They dreaded instant"
0838400100_000833,"A new law-dictionary: containing, the interpretation and definition of words and terms used in the law; and also the whole law, and the practice thereof, Under all the Heads and Titles of the same. Together with Such Informations relating thereto, as Explain the history and Antiquity of the Law, and our Manners, Customs, and Original Government. Collected and Abstracted from All Dictionaries, Abridgments, Institutes, Reports, Year-Books, Charters, Registers, Chronicles, and Histories, Published to this Time. And fitted for the Use of Barristers, Students, and Practisers of the Law, Members of Parliament, and other Gentlemen, Justices of Peace, Clergymen, &c. The sixth edition. The Law-Proceedings being done into English, with Great Additions and Improvements, to this Time. To which is annexed, A Table of References to all the Arguments and Resolutions of the Lord Chief Justice Holt; In the several Volumes of the Reports. By Giles Jacob, Gent.",Giles Jacob,75,0,0,0,0,2,0,0,1,0,0,0,5,0,0,1,2,0,7,0,0,0,1,0,0,1,5,17,3,0,0,0,6,4,0,12,1,0,0,2,3,1,1,1750,1,1,"[London] : In the Savoy: printed by Henry Lintot, Law-Printer to the King's most Excellent Majesty; for R. Ware, J. and P. Knapton, S. Birt, T. Longman, H. Lintot, C. Hitch and L. Hawes, S. Austin, J. Hodges, A. Millar, C. Corbett, J. and J. Rivington, J. Ward, and W. Johnston, MDCCL. [1750].",London,833,male,1686,1744,FALSE,"but leaves .it as it was before, i; z. Felony only by the Civil Law; but giveth a Trial according to the Common-law, and inflicts Pains of Death, cas if the Offenders had been con vifled of ary Felony done upon the Land. 3 1tl. 112 H. P. C 77"
1203900202_000118,"Commentaries on the law of Scotland, respecting the description and punishment of crimes. By David Hume. Esq. Advocate, Professor of the Law of Scotland, in the University of Edinburgh. In two volumes. ...",David Hume,52,0,0,0,1,0,0,2,4,0,0,0,1,0,0,0,6,0,0,1,0,1,0,0,1,1,3,9,0,6,0,1,1,0,0,3,1,0,0,1,2,3,4,1797,2,2,"Edinburgh : printed for Bell & Bradfute, Booksellers to the Faculty of Advocates; and E. Balfour, M,DCC,XCVII. [1797].",Edinburgh,589,male,1757,1838,FALSE,"some ditfant latitude, which is not particularly described. In the same cafe, that some of the ships captured were British, or the ships of Rates in alliance with.britain, is charged as an aggravation of the crime. THE X State Trials , vol. V No. 169 a Records of Just. THE"
0698300100_000106,"A view of the constitution of the British colonies, in North-America and the West Indies, at the time the civil war broke out on the continent of America. In Which Notice is taken of such Alterations as have happened since that Time, down to the present Period. With A Variety of Colony Precedents, which are chiefly adapted to the British West India Islands; and may be useful to those, who have any intercourse with the Colonies. By Anthony Stokes, Of the Inner Temple, London; Barrister at Law; His Majesty's Chief Justice of Georgia.","Stokes, Anthony",51,2,4,3,1,0,0,1,0,0,6,0,2,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,2,4,0,0,1,2,2,7,0,0,0,2,1,2,3,1783,1,1,"London : printed for the author: and sold by B. White, In Fleet-Street, MDCCLXXXIII. [1783].",London,577,male,1736,1799,FALSE,"that fiveral of the flamen belonging to v cffls employed in our service have been induced to desert A a 2 from from the said vefrels, and to enter on board privateers by the offer of large bounties, and other advantages, held out to them by the Commanders of such"
