PassageID,Title,Author,Total termFreq,termFreq(action),termFreq(ancient),termFreq(charact),termFreq(composit),termFreq(descript),termFreq(divin),termFreq(epic),termFreq(geniu),termFreq(god),termFreq(hero),termFreq(heroic),termFreq(histori),termFreq(imagin),termFreq(incid),termFreq(languag),termFreq(machineri),termFreq(manner),termFreq(marvel),termFreq(merit),termFreq(natur),termFreq(necess),termFreq(personag),termFreq(place),termFreq(plan),termFreq(plot),termFreq(poem),termFreq(probabl),termFreq(reader),termFreq(speci),termFreq(style),termFreq(sublim),termFreq(uniti),termFreq(varieti),termFreq(vers),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0113500900_000094,"Comus, a mask presented at Ludlow Castle 1634, before the Earl of Bridgewater, Then President Of Wales: by John Milton. With notes critical and explanatory by various commentators, and with preliminary illustrations; To Which IS Added A Copy Of The Mask From A Manuscript Belonging To His Grace The Duke Of Bridgewater: By Henry John Todd, M. A. Chaplain To The Right Hon. The Earl Of Fife And The Lord Viscount Kilmorey, And Minor Canon Of Canterbury.",John Milton,30,2,1,0,2,0,1,1,0,1,0,0,0,2,0,7,1,1,1,0,2,0,1,1,0,0,0,1,0,0,3,0,0,1,1,1798,1,1,"Canterbury : printed by and for W. Bristow on the Parade: for Messrs. Rivingtons St. Paul's Church-Yard, and W. Clarke New Bond-Street, London; Messrs. Fletcher and Co. Oxford; and J. Deighton Cambridge, MDCCXCVIII. [1798].",Canterbury,283,male,1608,1674,TRUE,"it. - As a drama it is deficient. The a&tion is not probable . A Masque, in those parts where supernatural intervention is admitted, mullf indeed be given up to all the freaks of. imagination ; u but, so far as the action is merely human, it ought to be"
0094000202_000078,"The poems of Ossian. Translated by James Macpherson, Esq. In two volumes. ...",James Macpherson,33,1,0,0,1,0,0,3,2,1,2,0,0,3,0,0,5,2,3,0,2,0,0,1,0,0,2,4,1,0,0,0,0,0,0,1790,2,2,"Dublin : printed for J. Moore, 1790.",Dublin,323,male,1736,1796,TRUE,"propensity towards it. But I muss observe, that nothing is more difficult, than to adjust properly the marvellous with the probable . If a poet sacrifice probability , and fill his work with extravagant supernatural scenes, he spreads over it an appearance of romance and childifli fiction; he transports his"
1101300101_000020,"The guardian. In two volumes. With a translation of the mottos and quotations, likewise, the authors names of such as are known, prefixed to each number. ...",,38,0,3,0,0,2,0,3,2,0,1,1,1,0,1,1,0,2,0,0,9,0,0,1,0,0,4,0,4,1,0,0,0,1,1,1754,1,2,"Dublin : printed for William Williamson, Bookseller, at Mecaenas's-Head in Bride-Street, M,DCC,LIV. [1754].",Dublin,446,unknown,,,FALSE,"Observations upon the Polite Arts, gives them a pretty Figure; Iz os or whether there may not be some Jealousy and Caution in bellowing Applause upon those who write chiefly for Same. Whatever the Reasons be, we find few discouraged by the Delicacy and Danger offuch an Undertaking. I think"
0748001000_000004,"A critical analysis and review, of all Mr. Voltaire's works; with occasional disquisitions on epic poetry, the drama, romance, &c. By Mr. Linguet. Translated from the French by James Boardman.",Simon-Nicholas Henri Linguet,36,0,0,1,1,1,0,6,3,0,0,0,1,0,0,4,0,0,0,2,6,0,1,0,1,0,5,0,0,1,0,0,0,1,2,1790,1,1,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard, 1790.",London,260,male,1736,1794,FALSE,"is owing to the prejudice I have mentioned. It is this which has separated and divided the different departments of science, beyond all resource, and has thrown up such barriers between them as nature never intended. Those at least who are embarked in the tranquil departments of science, have not"
0957800103_000094,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,42,0,5,8,2,2,0,1,1,0,0,0,2,3,0,3,2,0,0,0,3,0,0,0,0,0,2,0,0,0,3,5,0,0,0,1790,3,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1790.",London,418,male,1718,1800,TRUE,"language defined, i. 343 Is not a fchoi laffic invention, but a natural effusion of imagination , 345 How described by rhetoricians, 346 Will not render a cold or empty composition intereffing, 350 The pathetic and sublime rejet figures offpeech, 351 Origin of, 352 How they contribute to the beauty"
0934300106_000068,"The works of Arthur Murphy, Esq. In seven volumes. ...",Arthur Murphy,28,1,1,0,1,0,0,5,1,1,0,2,0,3,1,2,0,0,1,0,3,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1786,6,7,"London : printed for T. Cadell, 1786.",London,458,male,1727,1805,TRUE,"Aug. 3, i754. Isle per extentum funern mihi poje videtur Ire poeta, meum qui peteus inaniter angit, Irritat, mulcet, falfis terroribus implet, Ut magus, & modo me Thebis, modaponiit Athenis. HOR. · tehere is no species of writing which has not had its particular admirer. Dr. South was of opinion,"
0236800102_000032,"The history of modern Europe. With an account of the decline and fall of the Roman Empire; and a view of the progress of society, from the fifth to the eighteenth century. In a series of letters from a nobleman to his son. ...",William Russell,31,3,0,1,0,1,0,0,3,0,1,0,2,2,0,1,1,3,0,0,3,0,0,2,1,1,1,1,0,1,2,0,0,1,0,1779,2,2,"Dublin : printed for Messrs. S. Price, W. Whitestone, R. Cross, E. Lynch, T. Walker, C. Jenkin, E. Cross, P. Higly, R. Moncrieffe, W. Spotswood, W. Hallhead, J. Exshaw, J. Beatty, L. White, and P. Byrne, MDCCLXXIX. [1779].",Dublin,611,male,1741,1793,FALSE,"almost three hundred years. Chaucer had therefore to create, or at leat to form a new dialled. This circumstance ought : luas to be attended to in contemplating the writings of our venerable bard; as it, after all his diligence, alone can account for that prodigious disparity observable between the"
0262800102_000006,"A course of the belles lettres: or the principles of literature. Translated from the French of the Abbot Batteux, Professor of Rhetoric in the Royal College of Navarre, at Paris. By Mr. Miller. In four volumes. ...",Charles Batteux,51,14,0,0,0,0,0,7,0,0,4,2,3,1,0,0,0,1,1,1,5,0,0,0,0,0,7,1,2,0,0,0,2,0,0,1761,2,4,"London : printed for B. Law and Co. T. Caslon, J. Coote, S. Hooper, G. Kearsly, and A. Morley, MDCCLXI. [1761].",London,424,male,1713,1780,FALSE,"us with her memorials and dates in her hand; or, if led by philosophy, she Sometimes penetrates into the human heart, to look for the hidden principles ofthofe events which common fame attributes to different causes: she never exceeds the limits of human strength and prudence. The epic is the"
1252100500_000010,"The speaker: or, miscellaneous pieces, selected from the best English writers, and disposed under proper heads, with a view to facilitate the improvement of youth in reading and speaking. A new edition, corrected and enlarged. To which are prefixed two essays: I. On elocution. II. On reading works of taste. By William Enfield, LL.D. Embellished with four elegant plates.",William Enfield,48,1,5,3,0,1,0,1,5,0,0,0,0,4,1,4,0,1,0,1,11,0,0,0,0,0,0,0,2,2,0,1,0,4,1,1797,1,1,"London : printed for J. Johnson, St. Paul's Church-Yard; By whom only the genuine and complete Edition is published, MDCCXCVII. [1797].",London,528,male,1741,1797,FALSE,"nature , which, from cauf s which it is the business of philosophy to explore, are adrpted to excite in the spectator agreeable percep: iolns and emotions, may, by the aid of language , be exhibiteid i colours, lets vivi i indeed than those of nature , but sufficiently bright,"
1581700100_000001,"The history of the adventures of Joseph Andrews, and of his friend Mr. Abraham Adams, written in imitation of the manner of Cervantes, author of Don Quixote. In two volumes.",Henry Fielding,35,2,1,1,0,1,0,6,0,0,0,0,0,0,1,1,0,3,0,0,3,0,0,1,0,0,4,0,3,3,1,2,0,1,1,1766,1,1,"Dublin : Printed for G. Faulkner in Parliament-street, MDCCLXVI. [1766].",Dublin,388,male,1707,1754,TRUE,"TH E HISTO r1 OF THE ADVENTURES OF JOSEPH ANDREWS, And of his FRIEND smr. ABRAHAM ADAMS, Written in IMITATION of The manner of CERVANTES Author of Don Quixote. In TWO VOLUMES. I -- II II i -- - ii! ii The FOURTH EDITION. DUBLIN: Printed for G. FAULKNER in"
0274300800_000005,Milton's Paradise lost.,John Milton,33,4,0,2,0,1,0,2,0,0,0,0,1,2,1,1,1,0,3,0,3,1,0,0,0,0,7,3,1,0,0,0,0,0,0,1795,1,1,"London : published as the Act directs, Augt. 1. 1795, by T. Longman, B. Law, J. Dodsley, J. Johnson, C. Dilly, [and 16 others in London], [1795].",London,431,male,1608,1674,TRUE,"are.the highest and nobles of human beings, the original parents of mankind; with whose ations the elements consented; on whose rectitude, or deviation of will, depended the slate of terrestrial nature , and the condition of all the future inhabitants of the globe. Of the other agents in the poem"
0546300201_000027,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,31,0,0,1,1,1,0,1,2,0,0,0,1,3,0,1,0,3,0,1,2,0,0,1,0,0,2,0,1,2,2,4,0,2,0,1783,1,3,"Dublin : printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert [and 9 others in Dublin], 1783.",Dublin,436,male,1718,1800,TRUE,"propriety, it never fails of appearing deformed. Our sense of fitness and design, therefore, is so powerful, and holds so high a rank among our perceptions, as to regulate, in a great measure, our other ideas of Beauty: An observation which I the rather make, as it is of the"
0277300401_000040,"The lounger. A periodical paper, published at Edinburgh in the years 1785 and 1786. By the authors of the Mirror. In two volumes. ...",,27,0,0,2,1,0,0,1,3,0,0,1,0,2,1,1,0,4,0,2,0,1,1,2,0,0,0,0,1,2,1,0,0,1,0,1794,1,2,"London : printed for A. Strahan, and T. Cadell in the Strand,; and W. Creech, at Edinburgh, MDCCXCIV. [1794].",London,458,unknown,,,FALSE,"events, illustrative of the manners hers and characers of mankind, it surely merits a higher station in the world of letters than is generally assigned it. If it has not the dignity, it has at least most of the difficulties, of the Epic Qr the Drama. The conduc of its"
0758101002_000100,"The works of Ossian, the son of Fingal. In two volumes. Translated from the Galic language by James Macpherson. ...",James Macpherson,33,4,1,3,1,0,1,3,2,0,2,1,0,1,1,0,0,2,0,1,1,0,0,0,0,0,7,1,0,0,0,0,0,1,0,1765,2,2,"London : printed for T. Becket and P. A. Dehondt, 1765.",London,517,male,1736,1796,TRUE,"quite difina from those of the Highlands and western isles of Scotland. Their ancient songs too, are of a different Ptrain and character , turning upon magical incantations and evocations from the dead, which were the favourite fubjeas of the old Runic poetry. They have many traditions among them of"
0748001000_000043,"A critical analysis and review, of all Mr. Voltaire's works; with occasional disquisitions on epic poetry, the drama, romance, &c. By Mr. Linguet. Translated from the French by James Boardman.",Simon-Nicholas Henri Linguet,31,0,1,0,1,1,0,1,0,0,0,0,6,1,1,2,0,4,0,1,1,1,0,1,1,0,1,1,1,3,0,1,0,0,1,1790,1,1,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard, 1790.",London,260,male,1736,1794,FALSE,"latitude, or this privation; there are no words necessarily excluded firom our poetry by the number and construction of the letters and syllables of which they are composed. The famous esje videatur of Cicero, or its equivalent, would in Italy, England, Spain or France, be alike proper to a poet,"
0587100104_000025,The spectator. ...,,49,13,0,0,0,0,1,4,0,0,1,2,0,0,1,0,0,1,0,0,4,0,0,0,0,2,13,1,1,0,0,0,4,1,0,1797,4,8,"London : printed by H. Baldwin; for Messrs. Longman, Dodsley, Law, Robson, Johnson, Nichols, Dilly, Robinson, Sewell, Baldwin, Faulder, Rivington, Otridge and Son, T. Payne, B. and J. White, Macqueen, Hookham and Carpenter, W. Lowndes, Wynn, Kay, Newbery, J. Edwards, Vernor and Hood, Anderson, Pote, Cadell and Davies, Murray and Highley, and Lee and Hurst, 1797.",London,440,unknown,,,FALSE,"ye Grecian wits. THERE is nothing in nature so irksome as general discourses, especially when they turn chiefly upon words. For this reason I shall wave the discussion of that point which was started some years since, whether Milton's Paradise Lost may be called an heroic poem ? Those who"
0321600200_000002,The tragedies of Æschylus translated. By R. Potter.,Aeschylus,36,4,1,1,0,0,0,4,1,1,2,0,0,3,0,0,0,3,0,0,2,1,0,3,4,0,0,0,0,1,1,2,2,0,0,1777,1,1,"Norwich : printed by J. Crouse, in the Market-Place, 1777.",Norwich,609,male,,,FALSE,"birth to her yet infirm itate when this poet gave her strength, spirit, and dignity. The story has been told, it seems, twenty times already; let it not give offence if it be told once more: it shall be a short tale. Tragedy then was at first no more than"
0421600101_000020,The guardian. ...,,38,0,2,0,0,2,0,3,2,0,1,1,1,1,1,0,0,2,0,0,7,0,0,2,0,0,6,0,4,1,0,0,0,1,1,1714,1,2,"London : printed for J. Tonson, at Shakespear's-Head over-against Catherine-Street in the Strand, MDCCXIV. [1714].",London,529,unknown,,,FALSE,"to flatter themselves. I was the first Inventor of Pocket Look.  ing glaffes. No i2. Wednesday, March 25 Vel quia nil reslum, nfi quad placuit sibi, ducunt: Vel quia turpe putantparere minoribus Hor. WX HEN a Poem makes itsfirt Appearance in the World, I have always observed, that it"
1116300115_000219,"Encyclopaedia; or, A dictionary of arts, sciences, and miscellaneous literature ... Compiled from the writings of the best authors, in several languages ... Illustrated with five hundred and forty-two copperplates. ...",,37,0,1,1,0,5,0,4,1,0,0,0,2,1,0,2,0,2,1,0,8,0,0,1,1,0,1,3,0,1,1,0,1,0,0,1798,15,18,"Philadelphia : Printed by Thomas Dobson, at the stone house, no 41, South Second Street, M.DCC.XCVIII. [1798] (Copy-right secured according to law).",Philadelphia,801,unknown,,,FALSE,"simple is the whole narration, and apparently so artlets and sincere, that we should not much Beattie's wonder if it had imposed (as we have been told it has) teffays upon tome persons of no contemptible understanding. t supr, The same degree of credit may perhaps for the same reasons"
1538300202_000078,Elements of criticism. In two volumes.,"Henry Home, Lord Kames",38,5,2,0,1,1,0,6,1,2,0,0,0,1,1,1,4,4,0,0,2,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1762,2,2,"Dublin : prinnted [sic] by Sarah Cotter, in Skinner Row, M,DCC,LXII. [1762].",Dublin,414,male,1696,1782,TRUE,"be in, tendfed for 10 th·ght a purpose as to make the parts of equal length. The fiippofed pause at the end of every book, andi the real pause at thle end of every nai, ought always to coincide wnith iibme pause in the a~tion. In this refpea~, a dramatic"
0957800103_000092,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,40,0,3,12,4,1,0,1,0,0,0,0,1,0,0,3,1,0,0,1,1,0,0,0,0,1,2,1,0,0,5,2,0,1,0,1790,3,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1790.",London,418,male,1718,1800,TRUE,"47 2 soui.aft in w iting, dercribed, i. 98 .Boff, his definition of an epic poem , III 204 His account of the compofitiori of the Iliad, 205 b.jfet, M. infrances of apoltrophes to parfonified objeis, in his funeial orations, i. 423 note. Conciufion of his funeral oration on the"
0835900300_000065,"A dissertation on the rise, union, and power, the progressions, separations, and corruptions, of poetry and music. To which is prefixed, The cure of saul. A sacred ode. Written by Dr. Brown.",John Brown,39,7,1,0,1,1,0,3,2,0,0,0,0,0,1,1,0,0,0,0,7,1,0,2,0,0,2,2,0,1,0,0,5,2,0,1763,1,1,"Dublin : printed by G. Faulkner, on the Blind-Quay, MDCCLXIII. [1763].",Dublin,204,male,1735,1766,TRUE,"pointing out this lreform of the musical i)!ina, the x riter may siem to separate the two Sister Arts, instead ofuniting them: Put in Reality, he only proponfs their Separation in one Circilnftance, as the northeast ctliarv means of completing their Union in another. But left this should seem to"
0587100104_000043,The spectator. ...,,39,1,2,3,0,0,1,4,2,0,0,2,1,1,0,0,0,0,0,0,7,0,0,1,0,0,4,0,3,1,0,5,0,1,0,1797,4,8,"London : printed by H. Baldwin; for Messrs. Longman, Dodsley, Law, Robson, Johnson, Nichols, Dilly, Robinson, Sewell, Baldwin, Faulder, Rivington, Otridge and Son, T. Payne, B. and J. White, Macqueen, Hookham and Carpenter, W. Lowndes, Wynn, Kay, Newbery, J. Edwards, Vernor and Hood, Anderson, Pote, Cadell and Davies, Murray and Highley, and Lee and Hurst, 1797.",London,440,unknown,,,FALSE,"history , and observation. It was much easier therefore for Homer to find proper sentiments for an assembly of Grecian generals, than for Milton to diversify his infernal council with proper characters , and inspire them with a variety of sentiments. The loves of Dido and ilneas are only copies"
