PassageID,Title,Author,Total termFreq,termFreq(account),termFreq(appear),termFreq(bridg),termFreq(cafe),termFreq(caus),termFreq(cent),termFreq(church),termFreq(citi),termFreq(citizen),termFreq(colleg),termFreq(common),termFreq(contain),termFreq(counti),termFreq(court),termFreq(crown),termFreq(earl),termFreq(england),termFreq(equal),termFreq(exchang),termFreq(follow),termFreq(ftreet),termFreq(gener),termFreq(grant),termFreq(hall),termFreq(hous),termFreq(king),termFreq(laid),termFreq(land),termFreq(lane),termFreq(late),termFreq(law),termFreq(letter),termFreq(liberti),termFreq(london),termFreq(market),termFreq(mayor),termFreq(merchant),termFreq(mile),termFreq(monei),termFreq(number),termFreq(offic),termFreq(order),termFreq(oxford),termFreq(parliament),termFreq(person),termFreq(port),termFreq(pound),termFreq(price),termFreq(print),termFreq(receiv),termFreq(return),termFreq(royal),termFreq(sea),termFreq(set),termFreq(sever),termFreq(societi),termFreq(taken),termFreq(town),termFreq(ward),termFreq(work),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0397700700_000033,"A complete guide to all persons who have any trade or concern with the City of London, and parts adjacent, containing, I. The Names of All the Streets, Squares, Lanes, &c. in the said City, and within the Bill of Mortality. II. The Names and Situation of the Churches, Chapels, Meeting-Houses, Companies Halls, &c. within the said Bill of Mortality. III. An Account of All the Stage-Coaches, Carriers, &c. where they Inn, and when they Go out. IV. The Rates of Watermen, Hackney Coachmen, Chairmen, Carmen, and Porters; of the General Post, and Peny-Post Offices, where kept, and to what Places they send Letters and Parcels. V. The Names and Places of Abode of the most Eminent Merchants and Traders in and about London. VI. Useful Tables, which shew the Value of any Quantity of Goods, from One Farthing to Twenty-Seven Shillings. VII. Tables of Interest, from One Day to Twelve Months, and from 1 l. to 1000 l. at Three, Three and a half, Four, and Five per Cent. Being the Exactest Piece of the Kind hitherto published; and Lesigned for the Use of Persons of All Degrees, as well Natives as Foreigners.",,128,0,0,4,0,0,0,6,0,0,4,3,0,0,14,2,0,1,0,3,0,0,0,0,10,23,9,0,0,15,0,0,0,1,6,1,2,2,1,0,0,17,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1749,1,1,"London : printed for J. Osborn at the Golden Ball, in Pater-Noster-Row, M.DCC.XLIX. [1749].",London,187,unknown,,,FALSE,"puil.'c H - [78] Public and remarkable Buildings, Colleges , Courts , Hospitals, Houses , Inns, Inns of Court , Offices , Places, and Schools, within the Bills of Mortality and Parts adjacent. N. B. Such Buildings and Places as are not in this Lil ( Churches , Chapels, Meetings,"
0913400300_000066,"The annual register, or a view of the history, politics, and literature, for the year 1771.",,57,1,2,1,0,0,0,0,3,1,1,1,0,0,3,0,0,0,0,0,1,0,0,0,1,3,5,1,0,0,1,0,1,3,1,0,4,0,0,0,2,1,5,0,1,2,1,0,1,0,0,2,1,0,1,1,2,0,2,0,1,1779,1,1,"London : printed for J. Dodsley, in Pall-Mall, 1779.",London,569,unknown,,,FALSE,"in Denmark, having rendered the number of those who have obtained them so great, that dignities no longer serve to dif tinguifa virtue and merit; the King hath jull issued a rescript, whereby lie notifies, that for the future he will honour with' rank and titles none but such whose'"
1229800100_000106,"Journals of the House of Commons. From October the 31st, 1780, In the Twenty-First Year of the Reign of King George the Third, to October the 10th, 1782, In the Twenty-Second Year of the Reign of King George the Third.",Great Britain. Parliament. House of Commons,86,4,0,5,0,0,0,0,0,0,0,0,0,7,5,0,2,0,0,0,0,0,2,3,0,14,2,6,0,0,2,0,1,0,0,0,2,1,0,0,4,1,8,2,0,0,5,2,0,0,1,0,0,1,0,3,0,0,2,0,1,1783,1,1,"[London] : Printed [by Henry Hughs] by order of the House of Commons, [1783?].",London,1202,unknown,,,FALSE,"and afterwards delivered the Bill, with the Amendments, in at the Clerk's Table: Where the Amendments were Once read throughout; and then a Second Time, One by Ode, and, upon the Quefion severally put thereupon, were agreed to by the House . Ordered , That the Bill, with the Amehdments,"
0828100300_000175,"Medulla historiæ Anglicanæ. The ancient and present state of England. Being a compendious history of all its monarchs, from the time of Julius Cæsar, to the accession of his present Majesty George III. Written by Dr. Howell. And continued by an impartial hand.","Howell, William",67,1,0,0,1,1,0,5,2,0,3,0,1,1,1,0,3,6,0,0,0,0,3,0,1,0,6,0,2,0,0,3,0,3,5,0,1,0,1,0,0,1,3,2,3,2,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,1766,1,1,"London : printed for T. Osborne, H. Woodfall, J. Rivington, R, Baldwin, L. Hawes, [and 12 others], M.DC.LXVI [1766].",London,689,male,1631,1683,FALSE,"been offered him, depending wholly upon the Loyalty of his own Subs II je&s, c. That his Majeflydid intend to have met a Parliament in Novemnber, Writs having already been issued to that Purpose; but this Atcempt of his Enemies had obliged him to recall them, which by there Presents"
0418400100_000255,"The new, complete, and universal history, description, and survey of the cities of London and Westminster, the Borough of Southwark and the parts adjacent. ... By a society of gentlemen, the whole revised, corrected, and improved, by William Thornton, ...",,77,1,1,0,0,3,4,0,4,2,0,2,0,0,3,1,2,1,1,0,4,0,1,0,1,3,9,0,2,0,0,2,1,0,2,0,2,0,1,1,0,3,5,0,10,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1784,1,1,"London : printed for Alex. Hogg, 1784.",London,646,unknown,,,FALSE,"future question for their conduct on this occasion. After which the house ordered , that, for their Iccurity, two companies of the London trained bands should constantly attend the blouse. And, for more efeltually securing the flores in the Tower, the sheriffs were ordered to place a proper guard round"
0641100101_000016,"Britannica curiosa: or, a description of the most remarkable curiosities, natural and artificial, of the island of Great Britain in the several counties, cities, Towns, Villages, &c. the Principal seats of the Nobility and Gentry, Public Buildings, Places of Resort and Entertainment, &c. &c. In six volumes. The second edition. Illustrated with fifty-nine copper plates. ...",,56,1,0,0,1,0,0,5,1,3,2,0,0,0,2,0,2,0,0,0,1,1,1,1,8,1,7,0,0,4,0,0,1,0,2,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,1,0,0,1,1,1777,1,6,"London : printed for Fielding and Walker, No. 20, Paternoster-Row, MDCCLXXVII. [1777].",London,408,unknown,,,FALSE,"all other grants in its favour; io that the legacies, subscriptions, c. continually coming, amounted to more money than the purposes required. St. Vedaft alias Fofier, though not such a magnificent pile of building as that we have just left, yet the beautiful pyramid of this church , joined to"
0415200200_000063,"Votes of the House of Commons, in the fourth session of the Parliament of Ireland, appointed to meet at Dublin, the nineteenth day of May, 1761, and from thence continued by several Protogations to the Twentieth Day of October, in the Seventh Year of the Reign of Our Sovereign Lord George the Third, by the Grace of God, of Great-Britain, France and Ireland, King, Defender of the Faith, &c. Annoque Domini, 1767.",Ireland. Parliament. House of Commons,77,0,0,1,1,0,0,0,8,1,0,7,0,3,1,1,0,0,0,2,0,0,0,2,0,13,2,1,0,0,1,0,0,6,0,0,4,2,0,0,0,0,4,0,7,1,0,1,0,3,1,0,0,0,1,0,0,0,1,0,2,1767,1,1,"Dublin : printed by Abraham Bradley, Stationer to the King's most Excellent Majesty, and Printer to the Honourable House Of Commons, at the King's-Arms and Two Bibles in Dame-Street, MDCCLXVII. [1767]-[68].",Dublin,536,unknown,,,FALSE,"Arms and Twa Bibles in Dame jftret, 1768 ( 29) Numb, 56 VOTES OF THE House of Commons . Mercuri, 3 Die Februarij, 1768 O RDERED, that Mr. Speaker do ifiue his Warrant to the Clerk of the Crown , to make out a new Writ, for eleting a Burgess"
0418400100_000513,"The new, complete, and universal history, description, and survey of the cities of London and Westminster, the Borough of Southwark and the parts adjacent. ... By a society of gentlemen, the whole revised, corrected, and improved, by William Thornton, ...",,118,2,0,4,0,0,0,0,16,1,0,11,0,1,28,0,0,1,0,0,3,0,2,1,2,1,1,0,1,0,1,0,0,3,2,0,14,0,0,0,0,8,2,0,1,1,0,0,0,0,0,1,1,0,2,4,0,0,2,1,0,1784,1,1,"London : printed for Alex. Hogg, 1784.",London,646,unknown,,,FALSE,"several courts , in order to take down minutes of such bufinels as may occur. The town clerk and the conlnon ferjeant take place or rank according to their ficniority. The city remelnbrancer's business is, to attend the lord mayor on particular occasions. He invites the great officers of ("
0324000700_000083,"Remarkable antiquities of the city of Exeter. Giving an account of the laws and customs of the place, the offices, Court of Judicature, Gates, Walls, Rivers, churches, and Immunities: the titles and privileges of the several incorporations; with their distinct coats of arms engrav'd on copper plates. Together with a catalogue of all the bishops, mayors, and sheriffs, from the year 1049. Originally collected by Richard Izacke Esq; heretofore Chamberlain thereof; and now improv'd and continued to the year 1724. by Samuel Izacke Esq; the present Chamberlain. To which is now added, a correct map of the said city, together with the Guild Hall and Conduit.",Samuel Izacke,83,1,0,5,0,0,0,11,10,0,0,4,0,1,8,1,2,0,0,0,0,0,0,3,1,1,5,0,1,0,0,1,0,2,1,0,2,2,0,1,1,1,0,0,0,2,1,0,0,0,0,1,0,1,0,6,1,4,2,0,0,1731,1,1,"London : printed for the author, MDCCXXXI. [1731].",London,357,unknown,,,FALSE,"yearly Pension 9 A Contenticn in St. Peter's Church about a Burial I How ling the Cathedral was in building, and when si nifhdd 55, 58, 59, 9: When the Chapterhouse was built, and by whom 77, 86 When the Church of Ottery St. Mary was founded, and.. by whom"
0181600106_000041,"The British Plutarch, containing the lives of the most eminent statesmen, patriots, divines, warriors, philosophers, poets, and artists, of Great Britain and Ireland, from the accession of Henry Viii. to the present time. Including, a Compendious View of the History of England during that Period. In eight volumes. ...",Thomas Mortimer,74,0,3,0,0,0,0,1,8,8,0,7,1,0,4,1,0,0,0,1,1,0,3,1,0,6,0,0,0,0,0,1,0,0,3,0,5,2,0,1,1,1,2,0,2,1,0,1,0,0,3,0,1,0,0,4,0,0,0,1,0,1791,6,8,"London : printed for Charles Dilly, in the Poultry, MDCCXCI. [1791].",London,312,male,1730,1810,FALSE,"chapel at Fulham, he continued a member of the eftablfled church till his death. As he carried on hls business as a wine merchant in the city of London , and greatly distinguished himself among his fellow citizens by his abilities, knowledge, and integrity, in the year 1722 he was"
1352200500_000466,"A new general atlas, containing a geographical and historical account of all the empires, kingdoms, and other dominions of the world: With the natural history and trade of each country. Taken from the best authors, particularly cluverius, brietius, cellarius, bleau, baudrand, hoffman, moreri, the two sansons, luyts, the atlas historique, Sir John Chardin, Le br un, Tournefort, &c. To which is prefix'd, An introduction to geography, rendring the principal parts of the science easy and containing all that is necessary for the ready understanding of maps. Together with a copious alphabetical index. The maps, which are all engraven or revised by Mr. Sensex, are laid down according to the observations communicated to the English Royal Society, the French Royal Academy of Sciences, and those made by the latest travellers: and the descriptions suited to the course of each map, which has not been observ'd in any other atlas.","Senex, John           1740",58,0,2,0,0,1,0,3,5,0,0,1,0,3,1,0,0,3,1,1,2,0,0,1,1,1,4,0,0,0,0,0,1,0,5,2,2,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,2,0,1,0,0,4,1,0,1721,1,1,"London : Printed for Daniel Brown without Temple-Bar, Thomas Taylor over-against Serjeants-Inn in Fleet-Street, John Darby in Bartholomew-Close, John Senex in Salisbury-Court, William Taylor in Pater-Noster-Row, Joseph Smith in Exeter-Change, Andrew Johnston engraver in Round-Court, William Bray next the Fountain-Tavern in the Strand, Edward Symon in Cornhill, M.DCC.XXI. [1721].",London,458,unknown,,,FALSE,"and 44 SOUTHEAST. from London , f has a Market on Wednefd. and Saturd. and Fairs on St. Valentine's and fr Lammas Days, each of which continues 5o Days after. Tis incorpo tl rated by the Name of Mayor , Jurats, and Commonalty, and is a p Member of the"
0669300102_000764,"The history of London from its foundation to the present time: Containing I. The original Constitution of London: The ancient and present State of its several Wards, Churches, Parishes, Liberties, and Districts: Accounts of all the Religious Foundations in London and its Suburbs, before the Reformation: The Names of all the Streets, Squares, Courts, Lanes, &c. within the City and Suburbs: With curious Calculations touching the Number of its Inhabitants; and Parallels between London and many of the most celebrated ancient and modern Cities; whereby it will appear that the Inhabitants of London, at present, are almost equal in Number to those of the Cities of Paris, Amsterdam, and Rome together, and superior in Number to any one City in the World. II. Historical and particular Accounts of the City Governments, Ecclesiastical, Civil, and Military, in all their Branches: With the several Charters, rendered into English; wherein are set forth their many great and valuable Privileges, Immunities, and numerous Benefactions. III. Accounts of the several Incorporations of Merchants and Trades; shewing the Institutions of their respective Companies; with their ancient Rights, Privileges, and Coats of Arms. IV. Accounts of the present State of Learning, and of the Colleges, Schools, Inns of Court, Common-Pleas, King's-Bench, Chancery, Exchequer, High Court of Parliament, &c. V. Full and particular Accounts of all the Hospitals, Alms-Houses, and other Charitable Foundations, within the City and the Parts adjacent. VI. The ancient and present State of the Tower, and of the Curiosities therein contained. Also an Account of Sir Hans Sloane's Collection, lately purchased by Parliament. And Including The several Parishes in Westminster, Middlesex, Southwark, &c. within the Bill of Mortality. By William Maitland, F. R. S. and Others. Illustrated With a Complete Set of the Churches, Palaces, Publick Buildings, Hospitals, Bridges, &c. within and adjacent to this great Metropolis: The Plans of London, exhibiting its Appearance before the Fire; in its Ruins after that Conflagration in 1666; and as it is now rebuilt and extended: And a Map of all the Villages and Country within ten Miles Circumference: Exactly drawn, and curiously engraved on One Hundred and Twenty Copper-Plates, by the best Hands, and on so large a Scale, that each Plate could not be sold separate for less than One Shilling. And Improved With a great Variety of Authentick Pieces, relating to the Progressive Alterations it has undergone from its first Foundation, both in its Political, Ecclesiastical, and Commercial State; and describing those Charitable Foundations, and other Additional Buildings, with which it has been lately adorned, and increased to such a prodigious Extent. By which Means All the Defects in the former Edition of this Work, and in other Authors on this Subject, are supplied, their Errors corrected, and the History brought down, with great Care and Impartiality, to the present Time. In two volumes. Vol. I.","Maitland, William",85,7,1,10,0,2,0,8,3,1,0,9,0,0,0,0,0,1,0,0,1,1,0,0,1,7,1,0,0,1,0,0,0,0,5,1,5,1,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,2,1,1756,2,2,"London : printed for T. Osborne and J. Shipton, in Gray's-Inn; and J. Hodges, near London-Bridge, MDCCLVI. [1756].",London,837,male,1693,1757,FALSE,"several Parishes above fpecify'd, with the Numbers Total of Dwelling houses and Parifil Workhouses, within the said diftri&t: Church Overpaid on Ace. ipaid on Account Numb. Wor. Ward . foers. of the Church . of the Por. ihoufes. Hou. z9 44 i953/ 16r. j 96g53t. 4 5d. 1437 9 And,"
0669300102_000803,"The history of London from its foundation to the present time: Containing I. The original Constitution of London: The ancient and present State of its several Wards, Churches, Parishes, Liberties, and Districts: Accounts of all the Religious Foundations in London and its Suburbs, before the Reformation: The Names of all the Streets, Squares, Courts, Lanes, &c. within the City and Suburbs: With curious Calculations touching the Number of its Inhabitants; and Parallels between London and many of the most celebrated ancient and modern Cities; whereby it will appear that the Inhabitants of London, at present, are almost equal in Number to those of the Cities of Paris, Amsterdam, and Rome together, and superior in Number to any one City in the World. II. Historical and particular Accounts of the City Governments, Ecclesiastical, Civil, and Military, in all their Branches: With the several Charters, rendered into English; wherein are set forth their many great and valuable Privileges, Immunities, and numerous Benefactions. III. Accounts of the several Incorporations of Merchants and Trades; shewing the Institutions of their respective Companies; with their ancient Rights, Privileges, and Coats of Arms. IV. Accounts of the present State of Learning, and of the Colleges, Schools, Inns of Court, Common-Pleas, King's-Bench, Chancery, Exchequer, High Court of Parliament, &c. V. Full and particular Accounts of all the Hospitals, Alms-Houses, and other Charitable Foundations, within the City and the Parts adjacent. VI. The ancient and present State of the Tower, and of the Curiosities therein contained. Also an Account of Sir Hans Sloane's Collection, lately purchased by Parliament. And Including The several Parishes in Westminster, Middlesex, Southwark, &c. within the Bill of Mortality. By William Maitland, F. R. S. and Others. Illustrated With a Complete Set of the Churches, Palaces, Publick Buildings, Hospitals, Bridges, &c. within and adjacent to this great Metropolis: The Plans of London, exhibiting its Appearance before the Fire; in its Ruins after that Conflagration in 1666; and as it is now rebuilt and extended: And a Map of all the Villages and Country within ten Miles Circumference: Exactly drawn, and curiously engraved on One Hundred and Twenty Copper-Plates, by the best Hands, and on so large a Scale, that each Plate could not be sold separate for less than One Shilling. And Improved With a great Variety of Authentick Pieces, relating to the Progressive Alterations it has undergone from its first Foundation, both in its Political, Ecclesiastical, and Commercial State; and describing those Charitable Foundations, and other Additional Buildings, with which it has been lately adorned, and increased to such a prodigious Extent. By which Means All the Defects in the former Edition of this Work, and in other Authors on this Subject, are supplied, their Errors corrected, and the History brought down, with great Care and Impartiality, to the present Time. In two volumes. Vol. I.","Maitland, William",76,2,0,1,0,0,0,3,8,2,0,1,0,0,1,0,2,0,0,0,0,0,0,2,3,5,3,1,0,1,0,3,0,0,10,2,0,2,0,0,4,3,4,0,5,0,0,0,2,0,1,0,0,1,0,0,1,1,0,2,0,1756,2,2,"London : printed for T. Osborne and J. Shipton, in Gray's-Inn; and J. Hodges, near London-Bridge, MDCCLVI. [1756].",London,837,male,1693,1757,FALSE,"Dissertation thereon 714 Society for the Encouragement of Learning 1286, Soldiers and Sailors intend to rob Bartholomew's Fair 267, presented by a Middlesex Grand Jury 619, difmilfed by Sheriff Janen from attending on Executions 676 Somerftl, Duke of. executed 247 Sonmrfjt House 1346 sope makers, the Company of, 1251 Souch's"
