PassageID,Title,Author,Total termFreq,termFreq(afterward),termFreq(appear),termFreq(arch),termFreq(art),termFreq(author),termFreq(bilhop),termFreq(bishop),termFreq(book),termFreq(born),termFreq(build),termFreq(built),termFreq(cafe),termFreq(chancellor),termFreq(chapel),termFreq(charg),termFreq(church),termFreq(clergi),termFreq(colleg),termFreq(common),termFreq(court),termFreq(dean),termFreq(death),termFreq(degre),termFreq(divin),termFreq(earl),termFreq(fellow),termFreq(follow),termFreq(gave),termFreq(god),termFreq(grant),termFreq(hall),termFreq(head),termFreq(honour),termFreq(hous),termFreq(king),termFreq(land),termFreq(late),termFreq(law),termFreq(learn),termFreq(left),termFreq(littl),termFreq(live),termFreq(london),termFreq(master),termFreq(near),termFreq(north),termFreq(number),termFreq(order),termFreq(oxford),termFreq(person),termFreq(power),termFreq(present),termFreq(queen),termFreq(school),termFreq(sever),termFreq(societi),termFreq(statut),termFreq(univers),termFreq(valu),termFreq(word),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0930401400_000025,"A pocket companion for Oxford: or, guide through the University. Containing an accurate description of the public edifices, the buildings in each of the colleges; the gardens, Statues, Busts, Pictures; the Hieroglyphics at Magdalen College, and all other Curiosities in the University. With an Historical Account of the Foundation of the Colleges, their History, and present State. With Lists of the Chancellors, High-Stewards, Vice-Chancellors, Proctors, Heads of Colleges, Professors, Lecturers, &c. Adorned with a Plan and other Copper-Plates. To which are added, correct descriptions of the buildings, the Tapestry, Paintings, Sculptures, Temples, Gardens, and all other curiosities at Blenheim, Ditchley, and Stow, The Seats of His Grace the Duke of Marlborough, The Right Honourable the Earl of Litchfield, The Right Honourable the Earl Temple, And several other considerable Houses and Gardens in the Neighbourhood.",,63,1,0,1,0,0,0,2,2,0,2,1,0,0,5,0,0,0,6,1,0,0,0,0,0,0,3,0,1,0,1,4,1,1,1,3,3,2,0,0,1,0,0,0,2,1,5,1,4,1,0,0,1,0,0,2,2,0,1,1,0,1764,1,1,"Oxford : printed for Daniel Prince, near the Clarendon Printing-House; John Rivington, in St. Paul's Church-Yard, and R. Baldwin, in Pater-Noster-Row, London, 1764.",Oxford,144,unknown,,,FALSE,"it, with three Acres of Laind, to the Mlfter and Scholars of this house for ever or their h labiration, having obtained a Royal Charter for that Purpose. She afterw ards added several northwest Buildings to it, and fettled other Lands for the Maintenance of the Scholars, dedicated her Foundation"
0641100104_000026,"Britannica curiosa: or, a description of the most remarkable curiosities, natural and artificial, of the island of Great Britain in the several counties, cities, Towns, Villages, &c. the Principal seats of the Nobility and Gentry, Public Buildings, Places of Resort and Entertainment, &c. &c. In six volumes. The second edition. Illustrated with fifty-nine copper plates. ...",,79,0,0,1,1,0,0,2,2,0,4,3,0,0,5,0,1,0,14,1,0,0,1,1,1,0,3,1,3,0,1,2,1,0,1,7,0,2,0,0,0,2,0,1,5,1,0,4,1,0,0,0,1,4,0,0,0,0,2,0,0,1777,4,6,"London : printed for Fielding and Walker, No. 20, Paternoster-Row, MDCCLXXVII. [1777].",London,396,unknown,,,FALSE,"of veined marble, with this excellent though short, epitaph, Fur CA I S VIVITPOST FUNERA VIRTUS. E TA TIS S u e LXIII Obiit XXIX Julii. ANNO dni 1573 I was Caius. Virtue our death survives. The chapel is not large, but neat and beautiful, and was rebuilt above fifty"
0981200101_000003,"The lives and characters, deaths, burials, and epitaphs, works of piety, charity, and other munificent benefactions of all the Protestant bishops of the Church of England since the Reformation, As settled by Queen Elizabeth Anno Dom. 1559. Vol.I. Part I. Collected from their several Registers, Wills in the Prerogative Offices, authentick Records, and other valuable MS. Collections; and compared with the best Accounts hitherto published of this kind. by John Le Neve, Gent.",John Le Neve,71,0,2,0,2,0,0,0,0,1,0,1,0,0,0,1,2,0,8,0,1,2,2,1,2,0,2,4,1,0,0,2,2,1,4,6,0,0,0,5,0,0,0,0,2,1,1,0,0,1,1,0,3,5,2,0,0,1,2,0,0,1720,1,1,"London : printed by W. Bowyer for William and John Innys at the Prince's Arms at the West End of St. Paul's Church-Yard, 1720.",London,590,male,1679,1741,FALSE,"Mary dying in the Morning Nov. 17 1558,  and the said Cardinal in, the Night following . Upon which, it was resolve, that he who should fill this Chair in such a critical time (when a thorough Reformation of Religion, from the Errors of the Church of Rome, was"
1289101800_000023,"A new pocket companion for Oxford: or, guide through the University; containing an accurate description of the public edifices, the buildings in each of the colleges; the gardens, statues, pictures, hieroglyphics, and all other curiosities in the University. With an Historical Account of the foundation of the several Colleges, and their present state. To which are added, descriptions of the buildings, Tapestry, Paintings, Sculptures, Temples, Gardens, &c. at Blenheim, Ditchley, Heythrop, Nuneham, and Stow, the seats-of His Grace the Duke of Marlborough, The Right Honourable the Earls of Litchfield, Shrewsbury, and Harcourt, and the Marquis of Buckingham.",,84,1,0,0,0,0,0,5,1,0,3,2,0,2,2,0,5,0,14,2,1,0,0,0,0,0,6,0,7,0,0,0,0,0,0,5,2,5,0,0,3,1,1,2,0,2,4,1,0,1,0,0,1,2,0,2,1,0,0,0,0,1800,1,1,"Oxford : printed for J. Cooke, near the Clarendon Printing-House, 1800.",Oxford,160,unknown,,,FALSE,"E L College is situated between St. Mary's Church on the north , Corpus Christi College on the south, and Christ Church on the weft: the entrance is on the west. It chiefly consists of one regular; uniforlm, and well built quadrangle. On the north fide whereof are the Provost's"
0180700100_000296,"The history and antiquities of the City of Bristol; ... illustrated with copper-plate prints. By William Barrett, ...","Barrett, William",67,3,1,0,1,0,0,4,1,3,0,0,0,0,0,0,7,1,4,0,0,2,1,1,3,0,2,1,0,1,1,1,0,0,3,4,1,0,0,2,4,1,4,1,0,1,0,0,0,2,1,0,0,0,3,0,1,0,1,0,0,1789,1,1,"Bristol : printed by William Pine; and sold by G. Robinson and Co. London; E. Palmer, J. B. Becket, T. Mills [and 4 others] in Bristol; and by Bull and Meyler, in Bath, [1789].",Bristol,764,male,1733,1789,FALSE,"was Bishop of Durham, there archbijiaop of York, and died. there 1628 There is a print of Tobias; a.tt; haeus, Archiepifc. Eborac. by Renold Elftracke fc. 4to. and a portrait of him in the hall at Christ Church , Oxford , of which he, was dean . .He was translated"
0536400103_000295,"Magna Britannia et Hibernia, antiqua & nova. Or, a new survey of Great Britain, ... Collected and composed by an impartial hand. ...","Cox, Thomas",70,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,8,0,2,1,0,5,1,1,7,1,2,0,0,1,0,1,1,0,0,5,0,1,1,0,0,0,5,1,1,1,2,0,1,3,1,2,2,2,0,1,0,0,2,0,1,1720,3,6,"[London] : In the Savoy: printed by Eliz. Nutt; and sold by M. Nutt, and J. Morphew, 1720-31.",London._                 [.lookup error 1],772,male,,,FALSE,"hrowland ifhop of Peterbormau in 1600 to the See of Norwich, nominated him to the See of Peterbororough, and he was confirmed in 1601 He sat almoll 30 Years in that See, and died agnr1f 3o. i6; o, zged 75 He was buried in the North Ife of the Cathedral"
0645701200_000123,"The history of the University of Oxford, from the death of William the Conqueror, to the demise of Queen Elizabeth.","Pechell, John, Sir",69,0,0,0,2,0,0,2,0,0,0,0,0,7,1,0,1,0,8,0,2,1,0,2,1,1,5,1,0,0,0,2,2,0,1,2,1,0,3,2,0,0,0,2,0,0,0,1,0,2,2,1,0,4,1,0,0,2,7,0,0,1773,1,1,"Oxford : printed by W. Jackson and J. Lister, for J. and F. Rivington, in St. Paul's Church-Yard, London; and sold by the booksellers in Oxford, MDCCLXXIII. [1773].",Oxford,272,male,1718,1778,FALSE,"waan age unadorned tera tartam) Latin, Gred, & Hebrairi, dotrifs. with great learning at Oxford . at nulla unquam mos alberit. ap. 1., 34.1. lase tanm barbaric fudiis deditam fuife Oxoniam w Reg. Coil. Mag. f. 21 comperies, puin tarquam farutrdifina milior. diifi Statut . i Eliz. ch. 4 ptitrnt"
1083400300_000033,"The present state of the universities and of the five adjacent counties, of Cambridge, Huntington, Bedford, Buckingham and Oxford. By Mr. Salmon, Author of Modern History. Numb.I. for the Month of July. Being the First Number of the First Volume, which treats of the county and University of Oxford.",Thomas Salmon,86,0,2,0,1,3,0,2,1,0,0,0,0,9,2,1,3,0,4,1,0,0,1,6,1,3,0,0,1,1,0,0,1,1,3,6,0,0,0,1,0,0,0,1,1,0,0,2,4,2,0,0,1,0,0,3,0,2,16,0,0,1743,1,1,"London : printed for the sole benefit of the author, and sold by J. Roberts in Warwick-Lane, [1743].",London,164,male,1679,1767,FALSE,"for the regulating their Studies,  flould be hung up in the College Chapels , and other public Places. And from this time ca/vin's Authority began to decline in the University : ihe was not now consulted, as their Oracle, nor taken upon Content as formerly. And as Calvin's Authority"
0358200103_000157,"The history of the Puritans or Protestant non-conformists, From The Reformation To The Death of Queen Elizabeth: with an account of their principles; their Attempts for a further Reformation in the Church; their Sufferings; and the Lives and Characters of their principal Divines. By Daniel Neal, M. A.",Daniel Neal,70,1,1,0,1,1,0,2,1,0,0,0,1,9,0,0,3,0,7,0,0,3,0,1,3,3,0,1,1,0,0,1,2,0,2,3,0,0,1,1,0,0,0,0,1,1,0,1,2,3,2,2,0,0,0,4,0,3,2,0,0,1736,3,4,"London : printed for Richard Hett, at the Bible and Crown in the Poultry, M.DCC.XXXII. [1732].",London,731,male,1678,1743,FALSE,"observe all the Statutes , Liber"" "" Privileges, and Customs of the Univerity; to "" which the Scholar answers, I swear. Now it be"" "" one of our Privileges to be visited by none but ""the King , or by the Archbishop of Canterbury, ""the archb.fhop being dead, it follows"
0140901401_000077,"A description of England and Wales. Containing a particular account of each county ... Embellished with two hundred and forty copper plates, of palaces, castles, cathedrals; ...",,108,1,0,0,0,0,0,3,0,0,4,1,0,3,0,0,0,0,27,0,3,1,0,2,1,0,13,0,1,2,1,5,0,0,10,9,2,1,0,0,0,1,0,1,4,0,0,0,0,1,0,0,2,3,1,0,0,0,5,0,0,1769,1,10,"London : printed for Newbery and Carnan, 1769-70.",London,336,unknown,,,FALSE,"was founded in the year i459, by Robert Woodlarke, dotor of divinity , third. provost of King's college , and chancellor of the university , over against the house of Carmelites; he dedicated it to St. Catherine, and endowed it for a master and three fellows , but the revenues"
0791900100_000605,"A register and chronicle ecclesiastical and civil: containing matters of fact, Delivered in the Words of the most Authentick Books, Papers, and Records; digested in exact order of time. With proper notes and references towards discovering and connecting the true history of England from the Restauration of King Charles II. Vol.1. Faithfully taken from the manuscript collections of the Lord Bishop of Peterborough.",White Kennett,76,2,0,0,2,0,0,1,0,0,0,0,0,6,1,0,5,0,8,0,0,3,1,1,1,7,1,1,1,0,0,1,0,2,2,2,0,1,1,4,0,0,1,0,2,0,0,0,1,3,3,0,1,0,0,2,1,0,8,0,0,1728,1,1,"London : printed for R. Williamson near Gray's-Inn-Gate in Holborn, MDCCXXVIII. [1728].",London,979,male,1660,1728,FALSE,"St. Mary's Church , and heard that learned Dr. |bl. Barker, Prebendary William Barker preach, who (though his Library was burned) gave his Lordship Canterbury, and Retor of an excellent Sermon. And by Nine a Clock this Morning (Sent. 9.) after his hardwickcom. Bucks, o Lordship had inquired and fettled"
0400900203_000017,"The British Plutarch, containing the lives of the most eminent statesmen, patriots, divines, warriors, philosophers, poets and artists, of Great Britain and Ireland, from the accession of Henry Viii. to the present time. Including a Compendious view of the History of England, during that Period. A new edition, corrected and considerably enlarged. In eight volumes. ...",Thomas Mortimer,57,0,0,0,4,1,0,1,0,1,0,0,0,0,1,1,1,0,6,1,1,1,1,1,6,1,1,0,3,0,0,1,0,1,0,4,0,1,0,2,0,0,0,1,1,1,1,2,1,1,1,0,0,1,2,1,0,0,3,0,0,1795,3,8,"Perth : printed by R. Morison junior, for R. Morison & Son, Booksellers, M,DCC,XCV. [1795].",Perth,299,male,1730,1810,FALSE,"svo. Vol. IV THE LIFE OF LANCELOT ANDREWS, BISHOP OF WINCHESTER. [A. D. 1555, to i6%6.1 THIS eminent divine , equally celebrated for his.   virtues and his universal learning , the contemporary and intimate friend of the great lord Verulam, whort he survived but a few months, was"
0330400401_000222,"Ecclesiastical law. By Richard Burn, LL. D. Chancellor of the Diocese of Carlisle, and Vicar of Orton in the County of Westmorland. The sixth edition; with notes and references by Simon Fraser, Esq. Barrister at Law. In four volumes. ...",Richard Burn,93,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,14,2,1,1,0,0,0,0,6,0,0,0,5,3,1,0,4,2,3,0,3,5,0,0,1,0,1,0,0,4,2,1,8,1,5,0,3,3,1,5,3,0,0,1797,1,4,"London : printed by A. Strahan, Law-Printer to the King's Most Excellent Majesty ; for T. Cadell junior and W. Davies (successors to Mr. Cadell) in the Strand ; and J. Butterworth in Fleet-Street, 1797.",London,558,male,1709,1785,FALSE,"which refiraineth alienations in mortmain, it is provided, that the same Shall not extend to make void the dispositions of any lands tenements or hereditaments, which shall be made in other manner and form than in this aft is direced, to or in trust for either of the two universities"
0984700500_000082,"The history and antiquities of the city of Dublin, from the earliest accounts: compiled from authentick memoirs, offices of record, Manuscript Collections, and other unexceptionable Vouchers. By the late Walter Harris, Esq; with an appendix, Containing, An History of the Cathedrals of Christ-Church and St. Patrick, the University, the Hospitals and other Public Buildings. Also two Plans, one of the City as it was in the Year 1610, being the earliest extant; the other as it is at Present, from the accurate Survey of the late Mr. Rocque; with several other Embellishments.","Harris, Walter",83,0,0,0,4,0,0,1,0,0,1,0,0,6,0,1,1,0,10,1,1,0,1,3,0,0,14,2,0,0,3,2,0,0,0,0,4,0,1,0,1,0,0,0,2,3,0,0,1,1,2,3,0,7,0,0,1,2,1,3,0,1766,1,1,"London : printed for John Knox, Bookseller, at the Three Poets in the Strand, MDCCLXVI. [1766].",London,535,male,1686,1761,FALSE,"queen readily granted the petition, and by warrant dated the 29th of December 59', ordered a licence of mortmain to pass the eals for the grant of the said abbey, which is CC 3 recited recited to b e of the yearly value of 20 1, and for the foundation"
0641100105_000098,"Britannica curiosa: or, a description of the most remarkable curiosities, natural and artificial, of the island of Great Britain in the several counties, cities, Towns, Villages, &c. the Principal seats of the Nobility and Gentry, Public Buildings, Places of Resort and Entertainment, &c. &c. In six volumes. The second edition. Illustrated with fifty-nine copper plates. ...",,63,0,0,0,1,0,0,0,4,0,3,1,0,0,1,0,2,0,6,3,1,1,0,0,2,0,0,0,0,0,0,2,2,0,1,3,0,1,0,1,2,1,1,2,0,4,1,3,0,1,3,0,1,1,0,3,1,0,3,1,0,1777,5,6,"London : printed for Fielding and Walker, No. 20, Paternoster-Row, MDCCLXXVII. [1777].",London,432,unknown,,,FALSE,"other libraries. I h: books given bv the grand benefacors are kept in di'tin&e, partnient.s, and the donor's name over them in letters of gold. Over the books hang the pictures of several princes, and of the mols eminent reformers at honme ard and abroad; and near them is kept"
0130201300_000020,"The foreigner's companion through the Universities of Cambridge and Oxford, and the adjacent counties. Describing The several Colleges, and other Public Buildings. With An Account of their respective Founders, Benefactors, Bishops, and other Eminent Men educated in them. By Mr. Salmon.",Thomas Salmon,97,4,0,0,0,1,0,3,0,0,1,1,0,3,0,0,3,0,29,0,1,4,0,0,4,5,7,0,1,0,0,4,0,0,0,4,0,0,1,1,0,0,0,0,4,0,2,2,0,1,0,0,2,1,1,2,0,0,5,0,0,1748,1,1,"London : printed for William Owen, at Homer's Head, near Temple-Bar, in Fleet-Street. And sold by the booksellers in Cambridge, Oxford, and London, M.DCC.XLVIII. [1748].",London,184,male,1679,1767,FALSE,"Exhibitions. Francis Cumber, Esq; gave some Exhibitions to be enjoyed by his Relations, and their De icendents, that might be Members of the College . Several of the Fellowships and Scholarships were augmented by the noble Benefation bequeathed by Sir Yobn Brereto7. They have therefore seven Foundation sel lowfiip, and"
