PassageID,Title,Author,Total termFreq,termFreq(appear),termFreq(author),termFreq(bodi),termFreq(cafe),termFreq(church),termFreq(civil),termFreq(common),termFreq(confid),termFreq(constitut),termFreq(continu),termFreq(countri),termFreq(court),termFreq(crown),termFreq(differ),termFreq(england),termFreq(equal),termFreq(follow),termFreq(form),termFreq(free),termFreq(gener),termFreq(god),termFreq(govern),termFreq(governor),termFreq(hand),termFreq(hous),termFreq(king),termFreq(know),termFreq(land),termFreq(law),termFreq(liberti),termFreq(live),termFreq(manner),termFreq(mean),termFreq(nation),termFreq(natur),termFreq(noth),termFreq(offic),termFreq(order),termFreq(parliament),termFreq(parti),termFreq(peopl),termFreq(person),termFreq(power),termFreq(present),termFreq(princ),termFreq(principl),termFreq(provinc),termFreq(public),termFreq(reason),termFreq(rule),termFreq(sever),termFreq(societi),termFreq(state),termFreq(taken),termFreq(think),termFreq(true),termFreq(verb),termFreq(war),termFreq(word),termFreq(world),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0203401000_000012,"Extracts from the votes and proceedings of the American Continental Congress, held at Philadelphia, on the fifth of September, 1774. Containing, The Bill of Rights, a List of Grievances, Occasional Resolves, the Association, an Address to the People of Great-Britain, and a Memorial to the Inhabitants of the British American Colonies. Published by order of the Congress.",United States. Continental Congress,68,1,3,1,0,0,3,1,1,2,0,1,4,1,0,1,2,1,0,0,4,0,2,2,0,4,4,0,1,1,1,0,1,0,0,3,0,2,2,5,0,1,0,2,0,0,0,2,0,2,0,3,0,2,0,0,0,0,2,0,0,1774,1,1,"[London] : Philadelphia printed. London: reprinted for J. Almon, opposite Burlington House, Piccadilly, MDCCLXXIV. [1774].",London,86,unknown,,,FALSE,"of the insinuation in one of these statutes, that the interference of Parliament was northeast cetary to provide for "" defraying the charge  of the adnin; iilrarioni of jujiice, the support "" of civil governmient, and defending the "" King's dominions in America."" As to the two first articles"
1128301000_000003,"An answer to the Right Hon. Edmund Burke's Reflections on the revolution in France, with some remarks on the present state of the Irish constitution. By an Irishman.",Irishman,68,0,2,0,0,1,2,0,1,1,1,2,0,2,1,3,1,1,1,2,1,1,3,4,0,1,7,0,0,1,1,0,1,0,5,0,0,0,0,1,0,8,0,0,1,1,3,0,0,1,0,0,1,0,0,1,0,0,2,1,2,1791,1,1,"Dublin : printed for James Moore, No. 45, College-Green, MDCCXCI. [1791].",Dublin,58,male,,,FALSE,""" England -"" found itself without a king ."" t It was a wonderful accident: but if there is any nation in the world , where it is the general wish of the people , that such an accident should befall them, let them imitate the conduct of the Engliffh,"
1516303100_000002,"A discourse, delivered February 19, 1795. The day set apart by the president for a general thanksgiving through the United States. By David Osgood, A.M. Pastor of the church in Medford. Published at the request of the hearers.","Hall, Samuel",82,1,0,0,0,1,2,1,1,3,1,2,0,0,0,0,2,0,1,3,3,0,11,1,1,0,0,0,0,0,7,0,1,0,4,1,0,1,2,0,2,4,1,2,3,0,3,0,5,1,0,1,0,4,0,1,3,0,1,0,1,1795,1,1,"[Boston] : Printed by Samuel Hall, no. 53, Cornhill, Boston, 1795.",Boston|Boston.,28,male,1740,1807,FALSE,"the general government . Under the old confederations the most salutary arnd important resolves of Congress were rendered ineffedual and null, through the want of a spirit of subordination in the refpedive slates. Nor is the evil to this day wholly eradicated'. Various symptoms of it have appeared since the"
1097600200_000027,"The administration of the colonies. (the fourth edition.) Wherein their rights and constitution are discussed and stated, by Thomas Pownall, Late Governor and Commander in Chief of his his Majesty's Provinces, Massachusetts-Bay and South-Carolina, and Lieutenant-Governor of New-Jersey.",Thomas Pownall,102,3,0,0,7,0,5,6,1,0,1,3,2,0,2,2,0,0,1,0,3,0,6,5,0,0,2,0,0,8,1,1,1,0,0,1,1,4,1,0,0,1,1,16,2,0,1,0,0,0,3,3,0,1,3,0,1,0,3,0,0,1768,1,1,"London : printed for J. Walter, at Homer's Head, Charing-Cross, MDCCLXVIII. [1768].",London,420,male,1722,1805,FALSE,"its effect. The present government found already established, - from the necessity of things in the state of the last war , such a power and as the effects of that war in America can not be said wholly to cease, while the Indian affairs wear such an hostile appearance"
0227900900_000005,"The trve sentiments of America: contained in a collection of letters sent from the Hovse of Representatives of the province of Massachvtts [sic] Bay to several persons of high rank in this kingdom: together with certain papers relating to a svpposed libel on the governor of that province, ...",Thomas Hollis,76,1,3,0,1,0,0,1,0,5,1,1,1,1,0,1,1,0,0,7,2,0,1,1,0,4,0,0,0,9,1,0,2,1,2,3,0,0,1,5,0,3,0,2,3,1,2,5,0,2,1,0,0,1,0,0,0,0,0,0,0,1768,1,1,"London : printed for I. Almon, 1768.",London,161,male,1720,1774,FALSE,"your car in that department, to wiih his Majefy has bee graciously pleased to appoint you; yet your known attach. ment to the rights of fu bjes, in their just extent, the constitutional authority of the fnpreme legilative and theprerogative of the foerign, is a strong inducement to the House"
0028500100_000090,"The life of John Buncle, Esq; containing various observations and reflections, made in several parts of the world; and many extraordinary relations.","Amory, Thomas",80,2,1,0,3,3,3,0,0,1,1,0,1,0,1,1,2,1,0,0,0,4,1,0,2,1,5,0,1,5,0,2,1,0,1,0,0,0,2,2,0,5,1,4,1,6,0,0,3,0,0,1,0,2,0,2,3,0,1,3,1,1756,1,1,"London : printed for J. Noon, at the White Hart in Cheapside, near the Poultry, MDCCLVI. [1756].",London,527,unknown,1691,,FALSE,"church , and make the fuperjiition of Rome the religion of the land ; -- dly, That it is lawful to resist a prince , when he oppresses and strives to ruin a slate; as when Charles the First would exercise a power contrary to the interest of his people"
0954500700_000009,"Observations on the nature of civil liberty, the principles of government, and the justice and policy of the war with America. To which is added, an appendix, and postscript, containing, a state of the national debt, An Estimate of the Money drawn from the Public by the taxes, and An Account of the national Income and Expenditure since the last War. By Richard Price, D.D. F.R.S.",Richard Price,89,0,5,2,3,0,3,1,1,1,1,1,0,0,11,0,2,0,3,0,2,0,9,0,0,1,0,0,0,2,9,0,1,1,1,1,1,0,2,0,0,4,0,6,1,0,2,2,0,2,0,0,1,0,0,2,0,0,2,1,2,1776,1,1,"London : printed for E. and C. Dilly in the Poultry, and T. Cadell in the Strand, M.DCC.LXXVI. [1776].",London,50,male,1723,1791,TRUE,"friend and able Lawyer has fiupplied me with this note. It affords, when contralned with that dlpeindctnee of the Judges which has been thought reaf, : ibile in 4inerica, a fpeclmen of the different manner in which a kiini.luiln may think ptopir to govern itself, and the provinces fubjce6 to"
0421601400_000072,Political discourses. By David Hume Esq.,David Hume,81,0,1,4,1,0,1,5,1,0,0,1,1,0,0,0,2,1,3,1,2,0,11,0,2,7,1,0,0,1,0,0,0,2,1,1,0,2,3,2,1,2,2,3,4,0,0,4,1,1,0,0,0,1,1,1,0,0,1,0,2,1752,1,1,"Edinburgh : printed by R. Fleming, for A. Kincaid and A. Donaldson, M.DCC.LII. [1752].",Edinburgh,305,male,1711,1776,TRUE,"left that should not be enough, their dependence on the Io, ooo for their elections, serves to the same purpose. Pp NOR nor is that all: For the 1o, ooo may resume the power , whenever they please; and not only when they all please, !but when any five of"
0036100901_000149,"Essays and treatises on several subjects. In two volumes. By David Hume, Esq; ... . Containing Essays, Moral, Political, and Literary.",David Hume,85,0,0,2,0,0,0,4,1,1,0,1,0,0,1,0,3,1,5,1,1,0,15,0,2,6,1,1,1,0,1,0,0,3,1,1,0,1,4,1,2,3,3,3,3,1,0,5,2,0,0,0,0,1,1,0,0,0,1,0,1,1784,1,2,"London : printed for T. Cadell, in the Strand: A. Donaldson, in St. Paul's Church-Yard; and W. Creech, at Edinburgh, MDCCLXXXIV. [1784].",London,553,male,1711,1776,TRUE,"let the magistrates have competent salaries. The senators have access to so many honourable and lucrative offices , that their attendance needs not be bought. There is little attendance required of the representatives. That the foregoing plan of government is practicable, no one can doubt, who confiders the resemblance that"
1471600300_000016,A defence of the New-England charters. By Jer. Dummer. [Two lines in Latin from Sallust.],"Gookin, Daniel",79,0,0,1,8,0,0,3,0,0,0,0,2,1,0,2,0,0,1,0,0,0,2,0,0,2,2,2,1,3,3,0,0,1,2,2,0,0,0,6,2,2,6,3,3,0,1,3,3,2,2,2,0,1,0,1,1,0,0,1,2,1745,1,1,"Boston : Re-printed by B. Green and Comp. for D. Gookin, over against the Old South Meeting-House, 1745.",Boston,47,male,1720,1752,FALSE,"Nature , against which the Law had made no Provision; or when the Witnesses have avoided, and perhaps by the Contrivance of the Party ; or laffly, which is the mofl common F 2, Cafe Cafe ,. when the attainted Person having himself absconded, and fled from Justice, has thereby"
0593700209_000237,"The continuation of Mr. Rapin's History of England; from the revolution to the present times. By N. Tindal, M. A. Rector of Alverstoke, in Hampshire, and Chaplain of the Royal Hospital at Greenwich. Illustrated with Maps, Genealogical Tables, and the Heads and Monuments of the Kings. Vol. XX. Viiith of Continuation.",Paul de Rapin,71,0,0,0,0,2,1,1,0,1,2,1,1,3,7,8,0,0,4,0,2,0,6,2,2,0,2,0,0,0,1,0,0,0,1,0,1,1,0,2,1,3,0,2,1,0,3,2,1,0,0,2,0,1,0,0,1,0,1,1,1,1759,9,9,"London : printed, by assignment from Mr. Knapton, for T. Osborne, J. Robinson, H. Woodfall, W. Strahan, J. Rivington, J. Ward, R. Baldwin, W. Owen, W. Johnston, J. Richardson, P. Davey and B. Law, T. Longman, T. Field, T. Caslon, S. Crowder and Co. H. Woodgate, M. Cooper, and C. Ware, MDCCLIX. [1759].",London,738,male,1661,1725,TRUE,"preferable, to their regulars, amounted to 25, 0 men. This force, it is TRUE , was rnill, in comparison of what might have bzen raised upon the British continent in America, but then it was more read), and, upon most occasions, ated with more effi acv. - he English interest,"
0288800401_000003,"An entire and complete history, political and personal, of the boroughs of Great Britain; together with the Cinque Ports. The second edition, corrected and improved. In two volumes. ...","Oldfield, T. H. B. (Thomas Hinton Burley)",75,0,1,1,0,0,3,4,0,4,1,2,0,1,1,2,1,1,4,1,5,2,5,0,0,0,0,0,3,7,0,2,0,1,0,2,0,2,0,3,0,3,0,2,0,1,0,2,2,0,1,2,1,0,0,0,0,0,2,0,0,1794,1,2,"London : printed for B. Crosby, No. 4, Stationers Court, Ludgate Street, M.DCC.XCIV. [1794].",London,485,male,1755,1822,FALSE,"crown . Keeping this privilege inviolate b 2 preserves preserves the independence of parliament , and, consequently, the freedom of the constitution . And, as one effectual means of securing this privilege, the commons , A. D. 1541, protected themselves from arrest for debt by writ from the speaker, which"
0018100106_000026,"The history of England, from the invasion of Julius Cæsar to the revolution in 1688. In eight volumes. By David Hume, Esq; ...",David Hume,84,3,6,0,0,0,0,1,1,4,0,0,1,0,1,3,3,0,3,0,0,0,7,0,1,1,6,0,0,5,3,1,1,0,7,1,0,0,1,5,1,2,0,4,0,2,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1763,6,8,"London : printed for A. Millar, in the Strand, MDCCLXIII. [1763].",London,555,male,1711,1776,TRUE,"this prafice, it will be regarded by political reasoner , as one of the moult early and most ir£falli ble symptoms of a regular etfablilhed liberty . THE King having thus, with so rash and indiscreet a hand , torn off that secret veil, which had hitherto covered h Franklyn,"
1016600201_000050,"Elements of the history of England, from the invasion of the Romans to the reign of George the Second. Translated from the French of Abbé Milot, Royal Professor of History in the University of Parma, And Member of the Academies of Lyons and Nancy, by Mrs. Brooke. In four volumes. ...",Claude-François-Xavier Millot,67,1,2,2,0,0,2,4,0,0,2,0,4,2,1,2,1,0,1,1,1,0,3,0,0,0,5,1,1,2,0,0,1,0,2,2,0,1,1,1,2,2,0,5,0,2,1,1,0,2,1,2,0,1,0,0,1,0,1,0,0,1771,1,4,"London : printed for J. Dodsley, in Pall-Mall; and T. Cadell, in the Strand, MDCCLXXI. [1771].",London,348,male,1726,1785,FALSE,"insensibly altered the nature of of the fiefs. It required a very extraordinary degree: of felf denial for a man to dispossess himself of the: lands he had cultivated, of which, he had reaped the fruits, and to which, he had acquired an habitual affection.. They were granted for a"
0421700302_000067,"Cato's letters: or, essays on liberty, civil and religious, and other important subjects. In four volumes. ...","Gordon, Thomas",60,0,0,0,0,0,3,0,0,3,0,1,0,1,2,0,1,1,1,3,2,0,1,0,2,0,0,0,1,0,3,1,1,0,0,2,0,1,1,2,0,1,1,2,1,1,1,1,4,3,1,0,3,1,2,2,0,0,1,0,2,1748,2,4,"London : printed for T. Woodward, J. Walthoe, J. Peele. T. Longman and T. Shewell, C. Hitch, A. Millar, and J. and J. Rivington, 1748.",London,333,male,,,FALSE,"will shut his Ears against their plodeft, jut, and dutiful Complaints; and thathe apprehends Danger from meeting them in a New and free chofen Parliament . This is contrary to the Tenor of his whole Life and Actions; who, as he has received Three Crowns from their Gift, so he"
0571700101_000040,"Commentaries on the laws of England. In four books. By William Blackstone, Esq. Solicitor General to Her Majesty.",William Blackstone,97,0,4,0,3,0,1,3,0,2,0,9,2,4,1,5,0,0,1,0,3,1,3,3,0,2,6,0,1,17,0,0,0,0,1,4,1,1,0,4,0,3,1,5,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1770,1,4,"Oxford : printed at the Clarendon Press, M.DCC.LXX. [1770].",Oxford,492,male,1723,1780,FALSE,"of no force; but his commission is. They are not bound by common acts of our parliaments , unless particularly named k. All causes .are originally determined by their own officers , the bailiffs and jurats of the islands; but an appeal lies from them to the king in council,"
0684400201_000292,"A new collection of voyages and travels, into several parts of the world, none of them ever before printed in English. Containing, 1. The description, &c. of the Molucco and Philippine Islands, by L. de Argensola, 2. A new Account of Carolina, by Mr. Lawson. 3. The Travels of P. de Cieza, in Peru. 4. The Travels of the Jesuits in Ethiopia. 5. The Captivity of the Sieur Mouette in Fez and Morocco. 6. The Travels of P. Teixeira from India to the Low-Countries by Land. 7. A voyage to Madagascar by the Sieur Cauche. In two volumes, illustrated with several maps and cuts.",,76,1,0,1,1,0,2,0,0,2,1,2,4,1,1,3,0,0,0,0,2,1,3,7,1,0,0,0,6,5,2,0,3,0,0,1,0,2,2,0,1,1,5,2,1,1,0,3,0,2,0,2,0,0,0,1,1,0,1,1,0,1711,1,2,"London : printed for J. Knapton, Andrew Bell, D. Midwinter, Will. Taylor, A. Collins, and J. Baker, 1711.",London,821,unknown,,,FALSE,"in that Behalf, for, and during such Time and Times, and with fach Limitations and rerlri&ions, as they the said Edward Earl of Clarendon, George Duke of Albemarlea, Wiiam.earl. of Craven, yohn Lord Berkeley, Anthony Lord Aflley, Sir George Carterett, Sir sohn Colletons and Sir William Berkeley, their Heirs, or"
0175700102_000268,"The history of America, from its discovery by Columbus to the conclusion of the late war. With an appendix, containing an account of the rise and progress of the present unhappy contest between Great Britain and her colonies. By William Russell, Esq. of Gray's-Inn. ...",William Russell,75,0,1,2,1,0,0,1,1,1,0,2,4,2,1,1,0,0,1,0,6,0,4,2,0,1,1,0,0,9,0,0,2,0,0,0,1,3,2,1,0,6,2,2,0,0,1,7,2,0,0,1,1,1,1,0,0,0,1,0,0,1778,2,2,"London : printed for Fielding and Walker, No. 20, Pater-Noster-Row, MDCCLXXVIII. [1778].",London,627,male,1741,1793,FALSE,"the great aivity and the people , not only in the New England governments , but also in the other provinces ; entered into the solemn league with the greatest eagerness. Alarmed at so extraordinary a proceeding, general Gauge published a proclamation against it, in which it was filed an"
0746400700_000009,"Memoirs of Great Britain and Ireland. From the dissolution of the last parliament of Charles II. until the sea-battle of La Hogue. By Sir John Dalrymple, Bart.","Sir John Dalrymple, 4th Baronet",89,2,0,2,0,1,1,9,0,3,2,1,1,7,1,2,0,0,2,1,1,0,0,0,1,2,1,1,0,0,6,0,2,0,4,1,0,0,4,6,1,1,3,11,0,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1773,1,1,"Dublin : printed by David Hay, at the King's Arms, in Parliament-street, M,DCC,LXXIII. [1773].",Dublin,589,male,1726,1810,FALSE,"they gained in these. By the feudal constitution , all who held their estates of the crown owed attendance in parliament . And those who held their estates in that manner in England were, as has been said, originally 700 in number: But when, by the partition of the original"
0114800500_000148,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. Containing I. The Figures, Motions, and Distances of the Planets, according to the Newtonian System and the latest Observations. II. A general View of the Earth considered as a Planet; with several useful Geographical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, vegetable Productions, Metals, Minerals, natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any where observed upon the Face of Nature since the most early Periods of History. Viii. The History and Origin of Nations: their Forms of Government, Religion, Laws, Revenues, Taxes, naval and military Strength. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruins, and artificial Curiosities. XII. The Longitude, Latitude, Bearings, and Distances of principal Places from London. To which are added, I. A geographical index, with the Names of Places alphabetically arranged. II. A table of the coins of all nations, and their Value in English Money. III. A chronological table of remarkable events from the creation to the present time. By William Guthrie, Esq. Illustrated with a New and Correct Set of Maps, Engraved by Mr. Kitchin, Geographer. The fourth edition, improved and enlarged; the astronomical part by James Ferguson, F. R. S.",William Guthrie,82,2,2,1,1,0,1,0,0,2,0,0,1,0,0,3,1,0,1,0,2,0,3,1,1,2,11,0,2,8,3,0,1,0,0,1,1,4,1,11,1,1,2,2,2,0,0,0,1,0,1,0,0,2,1,1,1,0,0,0,0,1774,1,1,"London : printed for J. Knox, No. 148, near Somerset-House, in the Strand, MDCCLXXIV. [1774].",London,755,male,1708,1770,FALSE,"notified, in his absence, to both houses assembled together in the high house , by commissioners consisting of certain peers,. named in the letters. And, when the bill has received the royal assent in either of these ways, it is then, and not before, a ftatite or at of parliament"
