PassageID,Title,Author,Total termFreq,termFreq(appear),termFreq(art),termFreq(azur),termFreq(beauti),termFreq(blaze),termFreq(blue),termFreq(bright),termFreq(carbuncl),termFreq(cave),termFreq(cavern),termFreq(cloud),termFreq(colour),termFreq(columnar),termFreq(crystal),termFreq(dark),termFreq(deep),termFreq(diamond),termFreq(earth),termFreq(emerald),termFreq(fine),termFreq(finest),termFreq(form),termFreq(garnet),termFreq(gem),termFreq(glass),termFreq(gold),termFreq(golden),termFreq(great),termFreq(green),termFreq(hard),termFreq(heaven),termFreq(hue),termFreq(hyacinth),termFreq(indi),termFreq(jasper),termFreq(jewel),termFreq(light),termFreq(lustr),termFreq(mine),termFreq(mountain),termFreq(necklac),termFreq(onyx),termFreq(opal),termFreq(pebbl),termFreq(pellucid),termFreq(polish),termFreq(preciou),termFreq(purpl),termFreq(rai),termFreq(red),termFreq(rubi),termFreq(sapphir),termFreq(silver),termFreq(size),termFreq(stone),termFreq(ting),termFreq(tint),termFreq(topaz),termFreq(transpar),termFreq(valu),termFreq(variou),termFreq(view),termFreq(wear),termFreq(white),termFreq(yellow),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0367400401_000103,"A new and complete dictionary of arts and sciences; comprehending all the branches of useful knowledge, with Accurate Descriptions as well of the various Machines, Instruments, Tools, Figures, and Schemes necessary for illustrating them, as of The Classes, Kinds, Preparations, and Uses of Natural Productions, whether Animals, Vegetables, Minerals, Fossils, or Fluids; Together with The Kingdoms, Provinces, Cities, Towns, and other Remarkable Places throughout the World. Illustrated with above three hundred copper-plates, curiously engraved by Mr. Jefferys, Geographer and Engraver to his Royal Highness the Prince of Wales. The whole extracted from the best authors in all languages. By a society of gentlemen. ...",Society of gentlemen,41,1,0,0,1,0,1,1,0,0,0,0,5,0,1,0,1,1,1,0,1,0,1,0,3,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,1,1,1,0,1,0,1,0,0,0,2,2,0,1,0,0,1754,1,4,"London : printed for W. Owen, at Homer's Head, in Fleet-Street, MDCCLIV. [1754].",London,913,unknown,,,FALSE,"north coall of Terra Firma, as Curalfow, Aruba, Bonaire, CC And to Denmark belongs the island of St. Thomas. Sec the aiticles MEXICO, FLORIDA, r. AMERICAN, an appellation given to whatever belong to America. Thnl, we spay, americant colonies, amnrican islands, Ce. AMERICIMA, in zoology, the name of a small"
1328700100_000016,"The seasons. To which is added, a poem sacred to the memory of Sir Isaac Newton, inscribed to the Right Honourable Sir Robert Walpole. By James Thomson.",James Thomson,42,1,0,1,2,2,1,2,0,0,1,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,1,1,0,2,0,0,1,0,0,0,0,5,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1796,1,1,"Edinburgh : Printed by George Caw, J. & J. M'Cliesh, No. 12 South Frederic-Street, 1796.",Edinburgh,217,male,1700,1748,TRUE,"ecstasy of soul. And thou, my youthful mu~fe's early friendt In whom the human graces all unite: Pure light of mind, and tenderners of heart; Genius, and wisdom; the gay social sense, By decency challis'd; goodness and wit, In seldom meeting harmony combin'd·; uvntlemith'd honour, and an a~tive zeal For"
1305500105_000158,"A new and accurate system of natural history; Containing, I. The history of quadrupedes, including amphibious animals, frogs, and lizards, with their propertics and uses in medicine. II. The history of birds, with the method of bringing up those of the singing kind. III. The history of fishes and serpents, including sea-turtles, crustaceous and shell-fishes; with their medicinal uses. IV. The history of insects, with their properties and uses in medicine. V. The history of waters, earths, stones, fossils, and minerals; with their virtues, properties, and medicinal uses: to which is added, the method in which linnus has treated these subjects VI. The history of vegetables, as well foreign as indigenous, including an account of the roots, barks, woods, leaves, flowers, fruits, seeds, resins, gums, and concreted juices; as also their properties, virtues, and uses in medicine; together with the method of cultivating those planted in gardens. By R. Brookes, M.D. author of The general practice of physic. In six volumes.",Richard Brookes,101,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,1,2,1,1,0,0,0,1,3,1,3,1,0,12,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,12,0,0,2,0,4,0,0,0,0,0,0,0,0,20,6,1763,5,6,"London : Printed for J. Newbery, at the Bible and Sun in St. Paul's Church-Yard, MDCCLXIII. [1763].",London,464,male,1721,1763,FALSE,"i31 I the largest when found, r3~j - fdaditious howi~ made, rz9 Diamond , Erafmnus's well in Staffordti thire, XXXI Epclom wells in Surry, XXXIII Euly wfell in cornwall, ai Eye of Belus, a. sort of agrate, i52 Ferrum of linnaup, 345 to 347 fodi le petrified bociies, 288' Fruits"
0993800103_000079,"Cyclopædia: or, an universal dictionary of arts and sciences. ... By E. Chambers, F.R.S. With the supplement, and modern improvements, incorporated in one alphabet. By Abraham Rees, D.D. In four volumes ...",Abraham Rees,42,1,2,0,2,0,0,1,0,0,0,0,4,0,0,0,0,4,0,1,1,0,2,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,1,1,0,0,4,0,0,1,2,0,1,0,0,1,0,1781,3,1,"London : printed for W. Strahan, J. F. and C. Rivington, A. Hamilton, J. Hinton, T. Payne [and 31 others in London], 1778-1788.",London,606,male,1743,1825,FALSE,"large protuberance, which gives it a bunched or humped look. There are several tubercles and lines onl it of a rcddif: L colour . The ground colour is an olive brown, and underneath it has one large rib lunning all the way along it, frolm end to end, anrd dividing"
1264700300_000448,"A new, royal, and complete system of universal geography, antient and modern; Including All the late important Discoveries made by the English, and other celebrated Navigators of various Nations, in the different Hemispheres, From The Celebrated Columbus, the First Discoverer of America, to the Death of our no less celebrated Countryman Captain Cook, &c. And containing a genuine history and description of the whole world, AS Consisting Of Empires, Kingdoms, States, Republics, Provinces, Continents, Islands, Oceans, &c. With The Various Countries, Cities, Towns, Promontories, Capes, Bays, Peninsulas, Isthmusses, Gulphs, Rivers, Harbours, Lakes, Mountains, Volcanos, Deserts, &c. Throughout Europe, Asia, Africa, And America: Together With Their respective Situations, Extent, Latitude, Longitude, Boundaries, Climates, Soil, natural and artificial Curiosities, Mines, Metals, Minerals, Trees, Shrubs, Fruits, Flowers, Herbs and vegetable Productions. With an Account of the Religion, Laws, Customs, Manners, Genius, Habits, Amusements, and Ceremonies of the respective Inhabitants: Their Arts, Sciences, Manufactures, Trade, Commerce, Military and Civil Governments, &c. Also exact Descriptions of The various Kinds of Beasts, Birds, Fishes, amphibious Creatures, Reptiles, Insects, &c: Together With A Complete History of every Empire, Kingdom, and State. Also An Account of the most remarkable Battles, Sieges, Sea-Fights, and various. Revolutions that have taken Place in different Parts of the World. The Whole Forming AN Authentic And Entertaining Account Of Every Thing Worthy Of Notice Throughout The Whole Face Of Nature, Both by Land And Water. To which is added, A complete Guide to Geography, Astronomy, the Use of the Globes, Maps, &c. With AN Account Of the Rise, Progress, and present State of Navigation throughout the Known World. Likewise containing every important, interesting, and valuable Discovery throughout the Whole of Captain Cook's Voyages Round the World. Together with those of other Modern Circumnavigators, particularly Byron, Carteret, Wallis, Clerke, Gore, King, Forrest, and Willson. Also containing a particular Account of the Pelew Islands, &c. By the Rev. Thomas Bankes, Vicar of Dixton, in Monmouthshire, And Author of the Christian's Family Bible. Edward Warren Blake, Esq. Alexander Cook, Esq. and Thomas Lloyd. Embellished with near tw hundred beautiful engravings, consisting of Views, Antiquities, Birds, Fishes, Reptiles, Customs, Ceremonies, besides Whole Sheet Maps, Plans, Charts, &c. executed in a much superior Stile than any Thing that has ever appeared in this Kingdom.","Bankes, Thomas",37,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,2,2,1,1,0,1,0,0,0,0,5,4,0,1790,1,1,"London : printed for C. Cooke , NO. 17, Pater-Noster-Row ; and sold by the booksellers of Bath, Bristol, Birmingham, Canterbury, Cambridge, Coventry, Chester, Derby, Exeter, Gloucester, Hereford, Ipswich, Liverpool, Leicester, Manchester, Newcastle, Norwich, Nottingham, Oxford, Salisbury, Worcester, York; and by all other booksellers in England, Scotland, and Ireland, [1790?].",London,1192,unknown,,,FALSE,"black, called ca'laos: it has a large ugly head, a long bill, and fiort legs: it nrver lights upon the ground, but sits almost continual., on a tree, where it quacks like a duck. The ifand abounds with sea and frefi water fili, several kinds of which are appropriated solely"
1080900200_000027,"Miscellanies in prose and verse, by a person of quality.","Edward Howard, 8th Earl of Suffolk",46,0,1,0,2,0,0,1,0,0,0,1,3,0,1,0,0,3,0,1,2,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,4,0,1,0,5,1,2,1,5,0,0,0,0,1,0,0,0,0,0,1725,1,1,"London : printed for J. Crokatt at the Golden-Key near the Inner-Temple-Gate in Fleet-Street, MDCCXXV. [1725].",London,266,male,1672,1731,FALSE,"lovely Breasts, their delicate Shapes, their snowy Arms, and their .pairkling Eyes.. Still. Hey day I And what else, I beseech you? llcib. Why, there's fomethiing else as caticing as all this, which I could mention to you. Still ( 243) Still. I pant imagine what it should be! Akib."
0403100201_000295,"The philosophical works of the Honourable Robert Boyle Esq; abridged, methodized, and disposed under the general heads of physics, statics, pneumatics, Natural History, Chymistry, and Medicine. The whole illustrated with Notes, containing the Improvements made in the several Parts of natural and experimental Knowledge since his time. In three volumes. By Peter Shaw, M.D.",Robert Boyle,47,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,3,7,0,0,1,0,4,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,3,0,0,0,1,3,2,0,0,6,1,0,1,0,2,0,0,0,0,0,1738,1,3,"London : printed for W. Innys and R. Manby , at the West-End of St. Paul's ; and T. Longman, in Pater-Noster-Row, M.DCC.XXXVIII. [1738].",London,768,male,1627,1691,FALSE,"of the stopcock. Nor is this to looked on as a casual experiment; for, besides that it was made lore than once, and is very agreeable to some other trials; a ma er of such instruments complained to me, that he was several times orcedto intermit his work, and plunge"
0682000101_000068,"An essay towards a system of mineralogy. By Axel Frederic Cronstedt, ... Translated from the original Swedish, with annotations, and an additional treatise on the blow-pipe. By Gustav von Engestrom, ... The second edition, greatly enlarged and improved, by the addition o the modern discoveries; and by a new arrangement of the articles, by John Hyacinth de Magellan, ... In two volumes. ...",Gustav Engeström,54,0,1,0,1,0,0,0,0,0,0,0,2,0,3,0,0,1,9,0,0,0,2,0,3,3,1,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,0,0,1,1,7,0,0,1,1,5,0,0,0,0,0,1788,1,2,"London : printed for Charles Dilly, 1788.",London,485,male,1738,1813,FALSE,"or of the editor, as it is well known that no oil of vitriol is, nor can be, employed by the lapidaries for cutting these hard stones with metallic Wheels, without corroding their tools in a short time, as well as producing many other obvious and insufferable inconve nicocies, I"
0562900900_000019,"Philosophy of mineralogy. By Robert Townson, L. L. D. F. R. S. Edinb. etc. - Author of Travels through Hungary.",Robert Townson,121,2,0,4,0,0,19,2,0,0,0,0,3,0,1,3,0,0,0,1,0,0,2,0,0,0,0,0,0,21,0,0,0,0,0,1,0,13,2,0,1,0,0,1,0,0,0,0,0,0,3,0,2,4,0,1,2,11,0,0,0,0,0,0,18,4,1798,1,1,"London : printed for the author. Sold by John White, Fleet-Street, 1798.",London,238,male,1763,1827,FALSE,"preferring the method of Mr. Rome de Lisle to that of Mr. Werner; as in the former more attention is paid to the particular formsand angles than to the general appearance , ( iit) appearance , which is chiefly attended to by the latter: and in tracing the different variations"
0165700402_000025,"Physical and chemical essays; translated from the original Latin of Sir Torbern Bergman, Knight of the Order of Wasa, Professor of Chemistry at Upsal, &c. &c. &c. By Edmund Cullen, M.D. Fellow of the Royal College of Physicians at Dublin. To which are added notes and illustrations, by the translator. ...",Torbern Bergman,52,0,0,0,0,0,2,0,0,0,0,0,1,0,5,1,0,1,8,2,0,0,5,0,9,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,1,0,2,0,0,1,0,1784,2,2,"London : printed for J. Murray, No 32, Fleet-Street; Balfour and Co. W. Gordon, and J. Dickson, at Edinburgh; and L. White, at Dublin, M.DCC.LXXXIV. [1784].",London,534,male,1735,1784,FALSE,"cerned, nor are vessels of iron fifely to be used, as fusion is necessary (§ III C These insoluble residua are found to consist either of particles of gems not yet sufficiently divided, or of siliceous earth , as all the other earths yield to the force of the acid."
0318700101_000605,"An exposition of the Old Testament, in which are Recorded The Original of Mankind, of The Several Nations of the World, and of The Jewish Nation in particular: The Lives of the Patriarchs of Israel; The Journey of that People from Egypt through the Wilderness to the Land of Canaan, and their Settlement in that Land; Their Laws Moral, Ceremonial and Judicial; their Government and State under Judges and Kings; their several Captivities, and their sacred Books of Devotion. In the Exposition of which, It is attempted to give an Account of the several Books, and the Writers of them; a Summary of each Chapter; and the genuine Sense of every Verse: And throughout the Whole, the Original Text, and the Versions of it are inspected and compared; Interpreters of the best Note, both Jewish and Christian, consulted; Difficult Places at large explained; Seeming Contradictions reconciled, And Various Passages illustrated and confirmed by Testimonies of Writers, as well Gentile as Jewish. ... I. Genesis. II. Exodus. III. Leviticus. IV. Numbers. By John Gill., D.D.",John Gill,67,0,1,0,1,0,0,1,4,0,0,0,7,0,0,1,0,1,0,4,1,0,0,0,0,0,3,0,0,9,0,0,0,0,0,2,0,1,0,0,0,0,5,0,0,0,0,1,1,0,1,2,1,0,0,20,0,0,0,0,0,0,0,0,0,0,1763,1,4,"London : printed for the author; and sold by George Keith, at the Bible and Crown in Grace-Church-Street, M.DCC.LXIII. [1763]-65.",London,828,male,1697,1771,FALSE,"was of a green colour ; and so the three to have a place among these stones . Pyrrhus king targums call this stone Jarken or Jarketha, which of Epirus had a very famous one, in which, not signifies green ; hence some have taken this to be by art"
1193900102_000025,"A dictionary of the Holy Bible: containing an historical account of the persons; a Geographical Account of the Places; and Literal, Critical, and Systematical Descriptions of other Objects, whether Natural or Artificial, Civil, Religious, or Military, mentioned in the Writings of the Old and New Testament, or in those called Apocrypha. Wherein also are explained the various significations of the most expresive appellatives in Scripture; whereby the Meaning of many obscure Passages of the Sacred Text is cleared up, wrong Interpretations corrected, and seeming Inconsistencies reconciled. The Whole comprising Whatever is known concerning the Antiquities of the Hebrews; forming a Body of Scripture History, Chronology, and Divinity; and serving, in a great Measure, as a Concordance to the Bible. In three volumes. ...",,36,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,2,0,9,0,0,1,1,2,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,3,2,0,0,0,0,0,1,0,0,1,0,1759,2,3,"London : printed for J. Beecroft, W. Strahan, T. Trye, J. Rivington and J. Fletcher, W. Owen, R. Baldwin, W. Johnston, J. Richardson, S. Crowder and Co. P. Davey and B. Law, T. Longman, T. Field, E. Dilly, B. Collins, and R. Goadby, MDCCLIX. [1759].",London,493,unknown,,,FALSE,"temple at Elymais, determined to go and plunder it: but the citizens getting intelligence of his design, made an insurrection, forced him out of the city, and obliged him to fly. The author of the second book of Maccabees, IX z.) calls this city Persepolis, in all probability because formerly"
1501300101_000167,"Lectures on the Materia Medica: containing the natural history of drugs, their virtues and doses: also directions for the study of the Materia Medica; and an appendix on the method of prescribing. Published from the manuscript of the late Dr. Charles Alston, Professor of Botany and the Materia Medica in the University of Edinburgh, by John Hope, M.D. Professor of Medicine and Botany in that University. In two volumes.",Charles Alston,45,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,2,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,7,4,0,1,6,0,1,3,0,0,0,0,0,3,1,1770,1,2,"London : printed for Edward and Charles Dilly, in the Poultry; and A. Kincaid and J. Bell, at Edinburgh, M.DCC.LXX. [1770].",London,551,male,1683,1760,FALSE,"of rubies , and ."" efpinels or .mothers of rubies , yellow topazes , blue and white sapphires "" -"" amethysts, and other fones of differentcolours. Among there,,  stones which are hard , other stones are found of different colours , but being -"" soft they are of no"
0291300400_000002,Summer. A poem. By James Thomson.,James Thomson,53,0,0,1,2,1,0,4,0,0,0,2,3,0,0,1,2,0,3,1,0,0,3,0,0,0,1,0,1,2,0,2,2,0,0,0,0,6,1,0,1,0,0,1,0,0,1,0,1,3,1,1,0,0,0,1,0,0,1,0,0,2,1,0,0,1,1727,1,1,"London : printed for J. Millan, at Locke's-Head in New-Street, near the upper End of the Hay-Market, MDCCXXVII. [1727].",London,86,male,1700,1748,TRUE,"and sacred Song! And is there ought in Sleep can charm the wife?? lie in dead Oblivion, lost to all, - Our Natures boast of noble, and divine: Total Extinaion of th' enlightened Soul! Or else to feaverifh Vanity alive, Wildered, Wildered, and tossing through' diftemper'd Dreams. Who would in"
0622101101_000019,The works of James Thomson. With his last corrections and improvements. In four volumes. ...,James Thomson,48,0,0,1,3,1,1,1,0,0,1,1,1,0,0,0,2,1,2,1,0,0,4,0,0,0,0,1,1,1,0,2,3,0,0,0,0,7,1,0,0,0,0,1,0,0,1,0,1,3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1775,1,4,"London : printed for John Donaldson. Sold by T. Wilson, at York; A. Smith, Halifax; D. Akenhead, Newcastle; W. Boyd, Dumfries; W. Darling, Edinburgh; L. Flin, Dublin, and W. Anderson, Stirling, 1775.",London,248,male,1700,1748,TRUE,"uofy fingered Hoursi. The Zephyrs floating loose, the timely Rains,. Of bloom ethereal, the light footed Dews, And softened into joy the surly Storms. 125 These, in fuccefive turn, with lavish hand, Shower every beauty ,. every fragrance shower, Herbs, flowers, and fruits; till, kindling at thy touch,. From land"
