PassageID,Title,Author,Total termFreq,termFreq(admir),termFreq(appear),termFreq(arriv),termFreq(attack),termFreq(battl),termFreq(believ),termFreq(board),termFreq(boat),termFreq(captain),termFreq(command),termFreq(continu),termFreq(council),termFreq(court),termFreq(dutch),termFreq(enemi),termFreq(engag),termFreq(england),termFreq(fail),termFreq(fight),termFreq(fleet),termFreq(follow),termFreq(forc),termFreq(form),termFreq(french),termFreq(gun),termFreq(half),termFreq(head),termFreq(hip),termFreq(kill),termFreq(king),termFreq(know),termFreq(land),termFreq(left),termFreq(line),termFreq(littl),termFreq(mile),termFreq(morn),termFreq(near),termFreq(night),termFreq(observ),termFreq(offic),termFreq(order),termFreq(rear),termFreq(receiv),termFreq(sail),termFreq(sea),termFreq(sever),termFreq(ship),termFreq(signal),termFreq(squadron),termFreq(tack),termFreq(taken),termFreq(think),termFreq(took),termFreq(troop),termFreq(vice),termFreq(war),termFreq(weather),termFreq(wind),termFreq(wound),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0974200200_000152,"A compleat history of Europe: or, a view of the affairs thereof, civil and military, for the year 1709. Containing all the publick and secret transactions therein; The several Steps taken by France, for an Universal Monarchy, and to Enslave her Neighbours; The Wars in Italy, Poland, Muscovy, Sweden, Netherlands, Spain, Germany, Hungary, &c. Intermix'd with great variety of original papers, Letters, Memoirs, Treaties, &c. Several of which never before made Publick. With the remarkables of the year; Including the Lives of several Eminent Persons, both at Home and Abroad, that died therein. Illustrated with three cutts, viz. 1. The Plan of Tournay. 2. The Battle of Blaregnies. And 3. The Plan and Siege of Mons. To be continued annually.",David Jones,112,16,0,2,0,1,0,2,3,0,2,0,2,0,1,4,0,0,0,1,10,0,2,0,2,0,0,1,0,0,4,0,0,1,1,0,1,3,1,4,0,1,2,4,0,4,3,2,12,0,3,0,1,0,1,0,6,6,1,2,0,1710,1,1,"London : printed for Henry Rhodes, near Bride Lane, Fleet-Street; John Nicholson, in Little-Britain; and Andrew Bell, at the Cross-Keys, in Cornhill. 1710. Where may be had the Compleat History of Europe, from the Year 1600 to this Year, making Fourteen Volumes in all, or any single Volume, 1710.",London,569,male,1676,1720,FALSE,"all kinds of Pro visions, the Commodore was forced to leave his Sta. tion, and arrived in the Downs on the th of Oober, having lost Company with all the Ships on the irij Coast, except the Portland. King William, in the Beginning of the Year 1691; having determined to"
1036000600_000018,"An inquiry into naval tactics. By John Clerk of Eldin, Esq; Edinburgh, January 1. 1782.","John Clerk, Lord Eldin",120,1,0,0,1,3,0,0,0,0,1,2,0,0,0,17,0,0,0,0,10,0,0,3,4,1,0,3,4,0,0,0,0,1,13,1,2,1,2,0,0,1,1,2,2,3,0,0,5,12,5,5,1,0,1,0,0,0,2,9,1,1782,1,1,"[Edinburgh, s.n., 1782].",Edinburgh,81,male,1757,1832,FALSE,"the other hips had light airs; and, finding the enemy's advanced ( hips fleering for our van, made all possible sail towards them, and threw out the signal for a close line of battle , the enemy's line being a good deal extended and scattered. At seven, the squadron under"
0558000500_000068,"A critical history of the English sea-affairs: wherein all the remarkable actions of the English nation at sea are described, and the most considerable Events (especially in the Account of the three Dutch Wars) are proved, either from Original Pieces, or from the Testimonies of the best Foreign Historians. By Samuel Colliber.",Samuel Colliber,111,3,0,2,1,0,0,2,0,3,3,1,0,0,0,3,2,0,0,2,6,3,1,1,6,10,0,0,2,2,1,0,4,0,0,1,0,1,6,2,0,0,0,0,2,2,0,3,4,0,2,0,6,0,4,6,2,10,0,0,2,1739,1,1,"London : printed for R. Robinson, at the Golden-Lyon, in St. Paul's Church-Yard, MDCCXXXIX. [1739].",London,323,male,,1737,FALSE,"the room of Sir Cloudefley Shovel, met in the Mediterranean with a fleet of ninety fattees and tartans laden with provisions for the French army in the Ampourdan, and convoyed by three frigates; of which fleet above seventy were taken ; but, it being calm, the frigates escaped, by means"
0334500101_000178,"History of Great Britain, from the revolution to the session of parliament ending A.D. 1793. By W. Belsham. In four volumes. ...",William Belsham,103,13,2,3,0,3,0,1,0,1,6,2,2,0,0,5,7,5,0,1,6,0,1,1,7,1,0,0,2,1,0,0,1,0,4,2,0,1,0,0,0,1,5,0,3,2,1,0,1,2,2,0,0,0,0,1,0,2,0,2,3,1798,1,4,"London : printed for G. G. and J. Robinson, Paternoster-Row, MDCCXCVIII. [1798].",London,526,male,1752,1827,FALSE,"any supply of troops into the fortress, and of the impolicy of attempting it, if feasible, as the siege could not be raised without the cooperation of a land force , and any reinforcement of men would consequently only increase the number of prisoners which mutl ultimately fall into the"
0604200100_000140,"An impartial history of the life and reign of our late most gracious sovereign Queen Anne, Of blessed memory; Wherein is contained, An Accurate and Exact Account of the most Memorable Transactions of that incomparable Princess; As also the most Material incidents of the Life of the late Duke of Ormond. In Three Parts; Containing, I. An Account of the most remarkable Civil Transactions of Her Majesty's Reign, particularly Her uniting the two Crowns of England and Scotland, a Work which had been in vain attempted by many of Her Royal Predecessors; together with the most memorable Victories gained by Her Admirals at Sea, as the Reduction of the whole Island of Minorca, the Taking of Gibraltar, and Raising the Siege of that Place, and the rendering the Descent of the Pretender in Scotland ineffectual, without harrassing the People with any extraordinary Levies or Taxes. II. The Transactions of Her Allies, under the Command of the immortal Prince Eugene, and the Generals of the States of the United Provinces. III. The glorious Atchievements of our own immortal Hero, the great Prince and Duke of Marlborough. The Whole Illustrated with a large Variety of whole Sheet Copper-Plates, engraven by the best Hands, representing all the Sea-Fights, Battles, and Sieges in which those Admirals and Generals were concerned. By Paul Chamberlen, Gent.",Paul Chamberlen,109,8,0,0,0,5,0,0,0,0,0,2,2,0,0,9,3,0,0,3,4,2,1,1,1,3,1,2,0,0,0,0,2,0,4,3,0,7,2,8,0,0,2,5,2,4,2,0,1,4,1,0,0,0,2,0,1,4,2,6,0,1738,1,1,"London : printed for W. Lloyd, next the King's-Arms Tavern in Chancery-Lane, Fleet-Street, and sold by the Booksellers of London and Westminster, MDCCXXXVIII [1738].",London,535,male,1635,1717,FALSE,"peremptory Summons; which his Highness did accordingly: And, on the twenty-fourth, In the Morning , the Governor demanding to capitularc, Hoitages v ~ ~ ~~~~~ I: .·:. .··· /~~~~~~~~~~~~~~~~~~~~~~~~~~~~~7 All ake.~~~~~~~~ ~a p~ · qb ~ a yn anrtl D A C s, W D Calleinbur *~~~~~ a .ia... .*..."
1697900102_000027,"The Lives of the English and Irish admirals. Displaying, in the most striking colours, the conduct and heroism of the naval commanders of Great-Britain and Ireland. In two volumes. Vol. I.",,84,10,0,0,0,1,1,2,2,1,0,2,0,0,3,4,1,0,0,2,6,1,0,0,5,2,0,1,2,0,0,0,0,0,2,0,0,2,4,1,1,1,4,1,0,3,0,4,3,3,3,1,1,0,0,0,2,0,0,2,0,1783,2,2,"Dublin : Printed by C. Lodge, No. 22, Church-Street, MDCCLXXXIII. [1783].",Dublin,132,unknown,,,FALSE,"(hrip, to fight her as longt as the couldl twlim; for it hadl been reported to his prejudice, tat he had tzkecn ten rhouland pounds t o sire up(: (: the Frenich~ with powder only, who were to return thie like favour, and then he was to go over with"
0785300102_000181,"Lives of the British admirals: containing a new and accurate naval history from the earliest periods. By Dr. J. Campbell. With a continuation down to the year 1779, ... Written under the inspection of Doctor Berkenhout. The whole illustrated with correct maps ; and frontispieces ... In four volumes. ...",John Campbell,91,10,0,0,0,0,0,2,2,3,3,1,3,0,2,2,1,1,0,0,6,1,5,0,3,3,0,1,1,1,1,0,5,1,1,0,0,1,1,0,1,1,3,2,0,1,1,0,0,1,2,0,2,1,1,2,5,7,0,0,0,1785,2,4,"London : printed for J. Murray, 1785.",London,568,male,1708,1775,FALSE,"119, 130 1i Kennct's iflory of England , vol. III p. 664 Life of king William, p. 376 Olmixonii' history of the Suilts, vol. II p. 91 Conquet conquet bay, which, upon a signal given from one of their scouts, immediately put to sea . In the mean time captain"
1510200102_000501,"A new and universal history of England, from the earliest authentic accounts, to the present time. Containing a comprehensive and accurate description of all the battles, sieges, sea-fights, and other memorable events, in which the English have been concerned, from the remotest period of intelligence. With a circumstantial account of the origin of this kingdom, its government, and its laws; the many revolutions it has undergone, the amazing progress made by its inhabitants in every branch of science, and their various discoveries, conquests, and acquisitions in different parts of the world. Together with faithful delineations of the characters of all the princes who have swayed the British scepter, and other illustrious personages, who have rendered themselves conspicuous by their valour, their patriotism, their virtue, or their learning. The whole tending to display the patriotic virtues of our illustrious ancestors, and inspire the British youth with an emulation of imitating their glorious examples. By William Henry Mountague, Esq; embellished and illustrated with upwards of one hundred and twenty copper-plates, from original drawings made on purpose for this work, by the celebrated wale, and engraved by those eminent artists, Grignion and Walker.","Mountague, William Henry",81,6,0,1,1,1,0,1,1,0,4,1,0,0,0,7,2,0,1,0,2,1,1,2,6,3,2,0,0,1,0,0,1,0,2,0,1,0,0,2,1,1,8,3,1,1,0,0,3,4,2,0,1,0,1,1,0,0,2,1,1,1771,2,2,"London : Printed for J. Cooke, at Shakespear's-Head, No. 17, in Pater-noster-Row, MDCCLXXI. [1771].",London,610,unknown,,,FALSE,"the large = feet,  having .narrowly ereaped being taken . Sir Edward Hawk, on the firlf signal given by the m~aiditone, had formed the line a b~reast, but obi serving that Cohflars endeavoured to escape, he Sthrekv out a signal for seven of: his thips that were I earett"
0785400104_000028,"Lives of the British admirals: containing a new and accurate naval history from the earliest periods. By Dr. J. Campbell. With a continuation down to the year 1779, ... Written under the inspection of Doctor Berkenhout. The whole illustrated with correct maps ; and frontispieces ... In four volumes. ...",John Campbell,109,10,0,4,1,1,0,0,0,5,9,1,0,1,0,1,1,0,0,0,6,3,0,1,8,4,0,0,3,3,1,0,0,1,6,0,0,1,0,0,0,2,2,4,0,6,0,2,3,2,3,0,1,0,1,0,1,6,0,1,4,1785,4,4,"London : printed for J. Murray, 1785.",London,528,male,1708,1775,FALSE,"sail I I'iz. Le Tonant, M. de Letenduer, 80 o.gns, L Intrepide, Conel de Vaudrcuil, 74 Le Terrible, Conic Drogile, 74 Le Monarch, M. de bed..yerre, 74 Le Neptune, M. de frt.i neniicrre, 70 Le Trident, N. d)enilir, iir, 64 Le F ugcnix, M. Davigican, 64 Le Severnl, M. l)nr.i,"
0249100800_000058,"The history of the late war; from the commencement of hostilities after the peace of Aix-la-Chapelle, 1748, Comprehending An authentic Account of the Military Operations And Naval Engagements In Different Parts Of The World; Together with the Ministerial Negotiations Of The Several Courts Of Europe, During That Period: compiled chiefly from original papers of the best authority. By Richard Rolt, Author of The History of the General War which Began in 1739, and Ended in 1748. Vol. I.",Richard Rolt,132,22,0,1,0,0,0,2,0,4,9,2,0,0,0,1,1,0,2,0,6,0,1,0,13,8,0,0,1,0,0,0,3,1,4,0,1,0,2,0,0,0,1,5,0,5,1,0,10,2,6,0,3,0,1,4,2,7,0,1,0,1766,1,1,"London : printed for T. Waller, in Fleet-Street, MDCCLXVI. [1766].",London,440,male,1724,1770,FALSE,"blue; and was sent in November with a squadron of six Ships of the line , and 200oo marines, to reinforce rear admiral Gryphon in the East Indies. In hispaffage, he made an unsuccessful attempt against the French at the island of Mauritius; and he was also unsuccessful in his"
1425400100_000058,"Lives of the British admirals: Containing a new and accurate naval history, from the earliest periods. By Dr. J. Campbell. With a continuation down to the year 1779, including the naval transactions of the late and present war, and an account of the recent discoveries in the Southern Hemisphere. Written under the inspection of Doctor Berkenhout. The whole illustrated with correct maps, and frontispieces engraved from original designs.",John Campbell,86,6,3,2,3,4,1,0,1,1,1,2,0,0,0,2,3,1,2,0,4,1,2,2,6,3,0,0,1,0,0,0,5,2,1,1,0,2,1,1,1,0,4,0,0,3,1,2,1,2,1,0,0,0,0,4,0,1,0,2,0,1781,1,1,"London : Printed for Alexander Donaldson, No. 48, St. Paul's Church-Yard, M.DCC.LXXXI. [1781].",London,527,male,1708,1775,FALSE,"There they were forced to continue till night came on, when it was necefary to make a retreat, which could not be effecrted without considerable loss. This check is said to have had a strong effet on the mind and health of General Wolfe, who saw all his own measures"
1759900104_000031,"Lives of the admirals, and other eminent British seamen. Containing their personal histories, and a detail of all their public services. Including a new and accurate naval history from the earliest account of time; and, clearly proving by a continued series of facts, our uninterrupted claim to, and enjoyment of the dominion of our seas. Interspersed with many curious passages relating to our discoveries, plantations, and commerce. The whole supported throughout by proper authorities. By John Campbell, Esq; ...",John Campbell,91,8,2,1,0,0,0,4,1,4,0,3,0,1,0,1,2,1,0,2,0,1,2,0,0,5,1,2,0,0,4,0,0,1,0,1,0,1,2,0,0,1,3,4,0,6,0,0,9,3,2,2,3,0,1,0,2,0,2,3,0,1744,4,4,"London : printed by John Applebee, for J. and H. Pemberton, in Fleet-street, and T. Waller, in the Temple, M,DCC,XLII-M,DCC,XLIV. [1742-44].",London,527,male,1708,1775,FALSE,"taie Sun was juft.ferting, when Commodore jjager came up with the Admiral , and then beginning to engage , in about, an Hour and half's Time .it being dark) the blew up, not without great Dan Eer to 27e Expeditikn, from the Splinters and Planks, which fell on board her,"
0362100700_000072,"A compleat history of the late war, or annual register of its rise, progress, and events, in Europe, Asia, Africa, and America. And Exhibiting The State of the Belligerent Powers at the Commencement of the War; their Interests and Objects in its Continuance: Interspersed with The Characters of the able and disinterested Statesmen, to whose Wisdom and Integrity, and of the Heroes, to whose Courage and Conduct we are indebted for that Naval and Military Success, which is not to be equalled in the Annals of this or any other Nation.","Wright, J. (John)",102,1,1,0,1,3,0,5,0,0,3,1,0,0,0,3,2,0,1,0,1,0,0,0,3,4,3,0,0,2,7,0,3,2,2,4,1,1,3,2,1,4,3,0,1,7,1,1,8,4,2,0,4,0,1,0,1,0,0,2,3,1766,1,1,"Dublin : printed by John Exshaw, at the Bible in Dame-Street, M.DCC.LXVI. [1766].",Dublin,584,male,1761,1765,FALSE,"Centaure and Modeste, were taken . The scattered remains of their fleet with difficulty got into the harbour of Cadiz, where they were soon after blocked up, and where they still remain. This ation happened on the i8th of August; and it gave a great eclat to the British arms,"
0428700203_000099,"The naval history of Great Britain; including the lives of the admirals, and other Illustrious Commanders and Navigators, Who have contributed to spread the Fame, and increase the Power of the British Empire; from the earliest times to the rupture with Spain in 1779. Describing the Origin and Progress of the British Power at Sea;-The Extension of its Commerce;-Its Foreign Conquests;-And the Establishment and Growth of its Colonies: the Naval expeditions and Sea-Fights In every Period of the English History; And particularly recording the Glorious Achievements of the Last War. With a copious and well-digested index. By Frederic Hervey, Esq; and others. In five volumes. ...","Hervey, Frederic",98,4,0,7,3,0,0,4,1,5,4,0,0,1,0,0,2,0,0,1,3,0,2,1,8,4,0,0,1,1,1,0,3,1,0,1,0,1,2,1,0,2,3,0,1,2,3,1,7,0,1,0,8,0,1,1,2,2,0,0,2,1780,3,4,"London : printed by William Adlard, Fleet-Street; for J. Bew, No. 28, Pater-Noster Row, MDCCLXXX. [1780]-83.",London,487,male,,,FALSE,"for rome time off the harbour of Toulon in order to intercept the supplies which the French expeced from Languedoc, as well as their corn fleet from the Levant. From this service he was called off by the king of Spain, who when he was elected emperor, embarked on board"
0988400103_000109,"Lives of the British admirals: containing a new and accurate naval history, from the earliest periods. By Dr. J. Campbell. With a continuation down to the year 1779, ... Written under the inspection of Doctor Berkenhout. The whole illustrated with correct maps; and frontispieces ... In four volumes. ...",John Campbell,104,3,0,2,2,0,0,4,1,7,4,1,1,0,2,4,1,0,1,0,4,0,2,0,5,5,1,0,2,1,2,0,3,1,0,2,0,0,0,0,1,4,3,0,1,7,1,0,10,1,1,0,5,0,3,0,0,5,0,1,0,1779,3,4,"London : printed for Alexander Donaldson, 1779.",London,528,male,1708,1775,FALSE,"Mercure historique et politicqu tome XLII. 64 tome XLIX p. 59 to Ilurchicl's naval lifnoryo 1'. 7 L Alcllrcu hliforiille ct politic, tome XLVIII p. 197 Annals of Tl. t' I A [nne. h VOL. III H h here, 9 here, he had the mortification of hearing, that two of"
0203300500_000011,"A short account of the naval actions of the last war; in order to prove that the French nation never gave such slender proofs of maritime greatness as during that period; with observations on the discipline, and Hints for the Improvement, of the British navy. The second edition. By an officer.",Officer,121,9,1,0,1,7,0,2,2,0,2,3,0,0,0,12,2,0,2,0,14,0,1,1,7,1,4,1,3,0,0,1,0,0,7,0,0,0,0,2,4,0,1,2,1,5,1,1,11,4,0,3,1,0,0,0,0,0,0,2,0,1790,1,1,"London : printed for J. Murray, No. 32, Fleet-Street, M,DCC,XC. [1790].",London,153,male,,,FALSE,"the 8th of April our cruisers announced, that the French fleet was under sail in Fort Royal Bay. Sir George Rodney instantly made the signal to weigh; and in a very short time he was at sea , and in pursuit of the enemy . Before night , the sternmost"
