PassageID,Title,Author,Total termFreq,termFreq(adam),termFreq(america),termFreq(american),termFreq(armi),termFreq(assembl),termFreq(author),termFreq(bodi),termFreq(boston),termFreq(britain),termFreq(british),termFreq(burk),termFreq(charter),termFreq(coloni),termFreq(colonist),termFreq(congress),termFreq(constitut),termFreq(continent),termFreq(countri),termFreq(crown),termFreq(declar),termFreq(england),termFreq(foreign),termFreq(franklin),termFreq(gener),termFreq(govern),termFreq(governor),termFreq(hancock),termFreq(hous),termFreq(independ),termFreq(intoler),termFreq(king),termFreq(liberti),termFreq(massachusett),termFreq(parliament),termFreq(patriot),termFreq(peopl),termFreq(power),termFreq(principl),termFreq(provinc),termFreq(rebellion),termFreq(right),termFreq(state),termFreq(taxat),termFreq(tea),termFreq(time),termFreq(treason),termFreq(troop),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0361800200_000010,"Thoughts on the present state of affairs with America, and the means of conciliation.","William Pulteney, 1st Earl of Bath",54,0,5,4,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,3,0,0,0,6,2,1,0,1,8,0,0,0,0,3,0,4,0,0,0,0,0,1,2,2,0,0,0,1,1778,1,1,"London : printed for J. Dodsley in Pallmall; and T. Cadell in the Strand, MDCCLXXVIII. [1778].",London,102,male,1684,1764,FALSE,"arms, 6th July, 1775 has been also very explicit: -"" Left this deca. "" ration should disquiet the minds of our friendi "" and fellow fubjeas, in any part of the Empire, "" we assure thenl, that we mean not to dissolve that union which has so long and so"
0183200101_000114,"The history of the rise, progress, and establishment, of the independence of the United States of America: including an account of the late war; and of the thirteen colonies, ... By William Gordon, D.D. In four volumes. ...","Gordon, William",64,0,1,2,0,3,0,3,2,2,0,0,0,11,1,6,0,0,3,0,2,1,0,0,8,1,2,0,0,1,0,0,3,0,0,1,1,0,1,3,0,1,3,0,0,2,0,0,0,1788,1,4,"London : printed for the author; and sold by Charles Dilly; and James Buckland, 1788.",London,534,male,1728,1807,FALSE,"delegates, though not viewed by those who know him most, as a person of the greatest integrity, or the truest patriotism . At Pk: .'t.d.'^a, a petition signed by near nine hundred freeholders was presented to Mr. Penn, the governor , entreating him to call a general assembly as soon"
0183200201_000056,"The history of the American revolution. By David Ramsay, ... In two volumes. ...",David Ramsay,52,0,3,8,0,0,0,0,2,6,1,0,0,2,2,3,1,0,2,0,0,0,0,0,2,1,2,0,3,0,0,2,0,1,5,0,1,0,0,3,0,0,1,0,0,0,0,0,1,1790,1,2,"London : printed in the year, 1790.",London,372,male,1749,1815,FALSE,"king in his fpeechto 1774 his new parliament informed them, "" that a most daring  spirit of refiltlnce and disobedience to the laws, unhappily prevailed in the province of Massachusetts , and had broke forth in fresh violences of a very criminal nature, and that these proceedings had been"
0646202100_000003,"Extracts from the votes and proceedings of the American Continental Congress, held at Philadelphia, on the 5th of September, 1774. Containing, the bill of rights, a list of grievances, occasional resolves, the Association, an address to the people of Great-Britain, a memorial to the inhabitants of the British American colonies, and an address to the inhabitants of Quebec. Published by order of the Congress.",United States. Continental Congress,74,0,9,0,2,0,1,2,4,1,1,0,3,9,0,9,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,3,1,4,1,5,0,0,1,0,4,1,0,0,3,0,2,1,1774,1,1,"New-London [Conn.] : Printed by Timothy Green, M,DCC,LXXIV. [1774].",New London,71,unknown,,,FALSE,"system of English laws, and ere ing a tyranny there, to the great danger, from .so tota. diflimularity of religion, law, and government to. neighbouring British colonies , by the afliitance of wih blood and treasure the said country was conqueredfroi France. ALSO the a paifed in the same fcelion"
1395400300_000209,"Johnson's dictionary of the English language, in miniature. To which are added, an alphabetical account of the heathen deities; a list of the cities, boroughs, and market towns in England and Wales; a copious chronology; and a concise epitome of the most remarkable events during the French revolution. By the Rev. Joseph Hamilton, M.A.","Hamilton, Joseph, Rev.",62,0,4,5,3,0,0,0,1,3,4,0,0,4,1,3,1,0,0,1,3,0,0,0,4,0,0,0,2,2,0,9,0,0,2,0,0,0,0,3,0,1,0,0,1,0,0,5,0,1800,1,1,"London : printed by C. Whittingham, Dean Street, Fetter Lane, for Longman and Rees, Paternoster Row; J. Johnson, G.G. and J. Robinson, W.J. and J. Richardson, R. Baldwin, F. and C. Rivington, J. Mathews, J. Cuthell, J. Walker, W. Lowndes, J. Scatcherd, H.D. Symonds, G. Wilkie, J. Stockdale, W. Clarke and Son, Vernor and Hood, S. Bagster, Cadell and Davies, Wynne and Scholey, J. and A. Arch, Murray and Highley, T. Hurst, J. Harding, J. Wallis, A. and J. Black, and J. Mawman, 1800.",London,295,unknown,,,FALSE,"1 760, in the 7 7th yearof his age, and Is succeeded by his present majesty, who, on the n22 of September 17614 marric4 the princess Charlotte of Mecklenburgh· stralitag : tlack friars bidge, cnsistingof nine arcebgn 70 iihd17, a h X Spense of 52, 8401i. to be discharged by"
1093800600_000015,"The rights of Great Britain asserted against the claims of America: being an answer to the declaration of the General Congress. The ninth edition. To which is now added, a further refutation of Dr. Price's State of the national debt.",James Macpherson,74,0,3,8,0,2,4,0,0,1,1,0,0,6,1,0,2,0,3,0,0,0,0,0,5,3,1,0,5,0,0,0,0,0,12,1,0,5,1,5,0,2,1,1,0,0,0,0,1,1776,1,1,"London : printed for T. Cadell, in the Strand, MDCCLXXVI. [1776].",London,133,male,1736,1796,TRUE,"Parliament had aaed, in support of the Laws and Constitution of Great britain : That they were resolved never so far to desert the trust reposed in them, as to relinquish ANY PART of the SOVEREIGN AUTHORITY over ALL bis MAJESTY's DOMINIONS, which the law inverted in [ 63 ]"
0787200301_000016,"The history of the American revolution. By David Ramsay, ... In two volumes. ...",David Ramsay,72,0,1,1,0,3,0,1,0,3,6,0,0,11,1,1,0,0,2,3,1,3,0,1,6,0,5,0,0,0,0,1,0,0,1,1,0,3,1,1,0,0,0,0,0,8,0,4,3,1795,1,2,"Dublin : printed for William Jones, 1795.",Dublin,329,male,1749,1815,FALSE,"the French on the British territories, as these Western lands were called. In obedience to these inftruetions, Virginia raised three hundred men, put them under the command of Colonel Washington, and sent them on towards the Ohio. An engagement between 28 them and a party of French took place, in"
0014601102_000181,"The history of the origin, progress, and termination of the American War. By C. Stedman, who Served Under Sir W. Howe, Sir H. Clinton, and the Marquis Cornwallis. In two volumes. ...","Stedman, C. (Charles)",75,0,2,5,7,1,0,0,0,3,2,1,1,4,0,1,2,0,0,0,4,2,0,0,13,2,0,0,2,4,0,4,0,0,2,0,3,0,0,1,0,4,1,0,0,0,0,4,0,1794,2,2,"Dublin : printed for Messrs. P. Wogan, P. Byrne, J. Moore, and W. Jones, 1794.",Dublin,619,male,1753,1812,FALSE,"the Americans , who will hear of no terms without the previous acknowledgment of their independence , 13 Return to England , 5a. Review of their proceedings, 53 Remonstrance of, on the detention of Bourgogne s troops , 62 Manifesto of, 64 Conciliatory bill brought into the House of Commons"
0488800101_000105,"The history of the American revolution. By David Ramsay,... A new edition. In two volumes. ...",David Ramsay,75,0,1,7,0,0,1,0,0,5,1,0,0,8,3,1,0,0,0,0,5,0,11,0,1,0,0,0,2,4,0,1,1,0,3,0,0,3,0,0,1,4,0,0,0,1,0,5,6,1793,1,2,"London : printed for John Stockdale, 1793.",London,368,male,1749,1815,FALSE,"Mansfield declared , "" that the questions of original right and wrong were no longer to be confidered that they were engaged in a war , and must use their utmost efforts to obtain the ends proposed by it, that they mut either fight or be pursued, and that the"
1254400102_000217,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. Containing, I. The Figures, Motions, and Distances of the Planets, according to the Newtonian System, and the latest Observations. II. A general View of the Earth considered as a Planet; with several useful Geographical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, vegetable Productions, Metals, Minerals, natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any where observed upon the Face of Nature, since the most early Periods of History. Viii. The History and Origin of Nations: their Forms of Government, Religion, Laws, Revenues, Taxes, naval and military Strength, Orders of Knighthood, &c. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruins, and artificial Curiosities. XII. The Longitude, Latitude, Bearings, and Distances of principal Places from London. To Which Are Added, I. A Geographical Index, with the Names of Places alphabetically arranged. II. A Table of the Coins of all Nations, and their Value in English Money. III. A Chronological Table of remarkable Events from the Creation to the present Time. By William Guthrie, Esq. The astronomical part by James Ferguson, F.R.S. Illustrated with a correct set of maps, engraved by Mr. Kitchin, Geographer. ...",William Guthrie,76,0,1,1,0,1,1,1,0,4,0,0,4,8,0,1,1,0,2,3,5,6,0,0,1,8,9,0,0,2,0,1,2,1,0,0,2,2,1,1,0,4,1,0,0,2,0,0,0,1790,2,2,"London : printed for Charles Dilly , in the Poultry ; and G. G. J. and J. Robinson, in Pater-Noster Row, MDCCXC. [1790].",London,502,male,1708,1770,FALSE,"other, and etlablilhed sep; rare g.vernments. Hence feveal ilips, torn from the original government of New Enl; land by rel: giau violence, planted themselves in a new foi!, and lprleid over the country ; Such was that of New Hampflhitr, which continues to thi, day a ftpa. rate jurisdiction; sich"
0147103500_000040,"Three memorials most humbly addressed to the sovereigns of Europe, Great Britain, and North America. By T. Pownall, Late Governor, Captain-General, Commander in Chief, Vice-Admiral, &c. of the Provinces, now States, of Messachusett's-Bay and South-Carolina, and Lieutenant-Governor of New-Jersey.",Thomas Pownall,77,0,5,3,0,1,2,0,0,5,0,0,0,2,0,2,1,0,2,5,2,0,0,0,2,8,2,0,0,4,0,3,2,0,3,0,2,2,3,5,0,2,6,0,0,1,0,1,1,1784,1,1,"London : printed for T. Cadell, B. White, T. Payne. P. Elmsley, J. Walter, and J. Debrett, M.DCC.LXXXIV. [1784].",London,359,male,1722,1805,FALSE,"and who by their condua could acquire an interest E 3 and and afcendanc in the opinions of the people ; could, and did govern the Provinces . Those Governr; rs, and other Officers of the Crown , V o could not find in their administration to admit of any"
0498700700_000001,The rights of Great Britain asserted against the claims of America: being an answer to the declaration of the General Congress.,James Macpherson,72,0,2,3,0,0,5,3,0,3,1,0,0,2,2,5,0,0,0,0,3,0,0,0,4,2,0,0,1,1,0,3,0,0,4,0,3,5,2,0,1,5,8,2,0,2,0,0,0,1776,1,1,"London : printed for T. Cadell, in the Strand, MDCCLXXVI. [1776].",London,106,male,1736,1796,TRUE,", , -... .t. · THE -- 1 G H T S o F s a / - o I GREAT BRITAIN ASSERTED AGAIN T THE CLAIMS of AMERICA : IEING AN A N S W E R TO THE DECLARATION OF THE GENERAL CONGRESS . THE FOURTH EDITION, WITH"
1535100800_000066,"The History of the second ten years of the reign of George the Third, king of Great Britain, &c. From the conclusion of the third session of the thirteenth Parliament, in 1770, to the end of the last session of the fourteenth Parliament of Great Britain, in 1780.",Robert Macfarlan,62,1,2,2,0,2,0,3,2,0,0,1,0,2,0,4,0,0,4,1,1,3,0,0,6,1,3,1,0,0,0,4,0,0,0,0,6,0,0,1,0,0,0,0,0,3,0,7,2,1783,1,1,"London : Printed for the author, and sold by T. Evens in Paternoster-Row, MDCCLXXXIII. [1783].",London,467,male,1734,1804,FALSE,"discontented, and convinced all parties that they had now to struggle with the miseries of a civil war . The general congress in America perceiving that coercive and violent measures were to be still pursued, urged a spirited and unanimous resistance. Their opinions and edias had the force of laws,"
0793600100_000116,"A collection of interesting, authentic papers, relative to the dispute between Great Britain and America; shewing the causes and progress of that misunderstanding, from 1764 to 1775.",,66,0,1,2,0,0,0,2,0,2,2,0,2,4,3,0,3,0,0,1,1,0,0,0,1,1,0,0,6,1,0,2,4,0,5,1,4,1,3,5,0,6,2,0,0,1,0,0,0,1777,1,1,"London : printed for J. Almon, opposite Burlington-House, in Piccadilly, M.DCC.LXXVII. [1777].",London,285,unknown,,,FALSE,"the people , an arbitrary rule may take effec, which shall deprive a bench ofjullice of its glory, and the people of their security. When a question arises on the public administration, the nation will judge and determine in conformity to its political constitution : the great end of the"
0215100101_000207,"An historical geographical, commercial, and philosophical view of the American United States, and of the European settlements in America and the West-Indies. By W. Winterbotham. In four volumes. With numerous engravings. ...",William Winterbotham,65,0,2,6,0,0,1,0,5,5,1,0,0,4,1,0,0,0,3,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,3,0,5,1,1,1,0,2,0,1,14,1,0,0,1,1795,1,4,"London : printed for the editor; J. Ridgway , York-Street ; H. D. Symonds , Paternoster Row ; and D. Holt, Newark, [1795?].",London,597,male,1763,1829,FALSE,"the exclusive disposal of their property. This was followed by a determination to resist all te. croachments on that palladium of Britilh liberty . They were as firongly convinced of their right to refuse and refir parliamentary taxation , as the ruling powers of Great Britain , of their right"
0743100502_000110,"The history of the war in America, between Great Britain and her colonies, from its commencement to the end of the year 1778. ... To which is added, a collection of interesting and authentic papers tending to elucidate the History. In two volumes. ...",,74,0,6,1,0,1,0,0,0,4,2,0,2,8,3,0,2,0,1,0,0,0,2,0,2,1,3,0,4,0,0,3,0,0,5,0,3,4,0,6,0,5,3,0,0,2,0,1,0,1779,2,2,"Dublin : printed for the Company of Booksellers, 1779.",Dublin,431,unknown,,,FALSE,"Lordship, that although the right of the Parliament to impose taxes T 3 oil on the colonies without a representation there were indisputable, we humbly conceive it may be made fully to appear to be unequal that they hold, at least at present. Your Lordship will be pleased to remember"
1612800400_000001,The Plain question upon the present dispute with our American Colonies[.],,52,0,4,4,0,0,2,0,0,2,3,2,0,6,0,1,1,0,3,0,2,1,0,0,1,1,0,0,0,0,0,1,2,0,3,1,1,2,2,1,0,2,0,1,0,0,0,0,3,1776,1,1,"Nottingham : Printed by Samuel Creswell, M,DCC,LXXVI. [1776].",London,22,unknown,,,FALSE,"UNIVERSITY OF LONDON LIBRARY GOLDSMITHS' LIBRARY THE PLAIN QJUESTION UPON THE PRESENT DISPUTE WITH OUR' AMERICAN COLONIES "" The Parliament of Great Britain sits at the )icad of hereitenfive empire in two capacitie: one as the local legislature of thisifland, pmroviding for all tlings at homhe, immediately, and by no"
0701900101_000092,"History of the war with America, France, Spain, and Holland; commencing in 1775 and ending in 1783. By John Andrews L.L.D. In four volumes with portraits maps and charts. ...",John Andrews,56,0,1,3,0,0,1,0,0,4,1,0,1,8,1,1,0,0,1,2,2,1,1,0,0,2,0,0,1,0,0,2,1,0,6,0,1,3,0,2,1,2,1,0,1,2,0,0,3,1785,1,4,"London : published by His Majesty's royal licence and authority. For John Fielding Pater Noster Row and; and John Jarvis in the Strand, MDCCLXXXV. [1785]-86.",London,454,male,1736,1809,FALSE,"ns, Societies or governments , veiled with per fct legiilatures, were formed under chnrters'fron the crown , and an harmonious intcrcourfl was cfra bliflced between the Colonies and the kingdom, from which they derived their origin. The mutual be ndfits of this union became in a short time so extra"
