PassageID,Title,Author,Total termFreq,termFreq(account),termFreq(answer),termFreq(articl),termFreq(author),termFreq(bread),termFreq(cafe),termFreq(common),termFreq(corn),termFreq(countri),termFreq(differ),termFreq(edit),termFreq(england),termFreq(export),termFreq(fell),termFreq(fold),termFreq(foot),termFreq(gener),termFreq(grain),termFreq(greater),termFreq(half),termFreq(import),termFreq(increas),termFreq(kind),termFreq(king),termFreq(labour),termFreq(land),termFreq(larg),termFreq(late),termFreq(law),termFreq(london),termFreq(market),termFreq(monei),termFreq(natur),termFreq(order),termFreq(penc),termFreq(peopl),termFreq(person),termFreq(pound),termFreq(present),termFreq(price),termFreq(print),termFreq(produc),termFreq(profit),termFreq(proport),termFreq(public),termFreq(purchas),termFreq(quantiti),termFreq(quarter),termFreq(rate),termFreq(sale),termFreq(set),termFreq(sever),termFreq(shill),termFreq(tax),termFreq(trade),termFreq(valu),termFreq(weight),termFreq(wheat),termFreq(work),termFreq(yard),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1612501600_000006,"An Appeal to the public: or, Considerations on the dearness of corn. Wherein the vulgar ideas are exposed; the mistakes of some writers discovered; the pretended and true causes examined; the best preventives elucidated: with some observations offered, tending to promote the public tranquility: and the case of other provisions is occasionally considered.",,60,1,0,1,0,1,5,2,4,0,0,0,0,6,0,0,1,2,0,0,1,1,0,0,1,1,1,0,0,2,0,2,1,2,0,1,1,0,1,1,8,1,0,0,2,0,0,0,2,1,0,1,0,0,0,3,1,0,2,0,0,1767,1,1,"London : Printed for George Keith in Gracechurch-Street, MDCCLXVII. [1767].",London,59,unknown,,,FALSE,"the peopleinthis cafe ; and as after all they muss be her e consumed, to if an advaznce can be caused by artifice (as same fancy) it can be only temporary, and the account will be balanced in the end by a proportionable decline which must ensue. I conceive it"
0424100109_000034,"The history of England, from the invasion of Julius Cæsar, to the dissolution of the present Parliament. Adorned with plates. In fourteen volumes. By Joseph Collyer, ...","Collyer, Joseph",57,1,0,0,0,1,0,0,1,0,0,0,7,3,1,0,0,2,0,0,0,0,4,0,2,0,2,0,0,0,2,0,2,0,1,1,2,1,3,3,3,0,0,0,0,2,1,0,1,2,0,0,0,1,3,2,1,0,1,0,1,1774,9,14,"London : printed for J. Payne; and sold by J. Johnson; and W. Goldsmith, 1774-75.",London,222,male,,,FALSE,"fillings in in the pound on land , and two fhillings and eight pence on movables, throughout the counties; which, when the nation was enriched by trade , would have amounted to a csniidcrable tax , had it been fericly levied: but during t'ne reign of James, the twentieth part"
0026400300_000015,"The querist, containing several queries, proposed to the consideration of the public. By the Right Reverend Dr. George Berkley, ... To which is added, ... A word to the wise: or an exhortation to the Roman Catholic Clergy of Ireland.",George Berkeley,73,0,1,0,0,1,1,6,0,3,0,0,0,2,0,0,0,1,0,3,1,1,1,0,0,0,2,3,0,0,0,3,6,2,0,3,8,0,5,0,1,0,1,0,2,1,1,4,0,0,0,0,0,5,0,0,3,2,0,0,0,1751,1,1,"London : printed for W. Innys, C. Davis, C. Hitch, W. Bowyer; and sold by M. Cooper, 1751.",London,86,male,1685,1753,TRUE,"and whether even the Prejudices of a People ought not to be respected? 459 Whether a national Bank be not the TRUE Philosopher's Stone in a State? 460 Whether all Regulations of Coin should not be made, with a View to encourage Industry and a Circulation of Commerce, throughout the"
0026203001_000074,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, ... In three volumes. ...",Adam Smith,104,0,0,0,1,1,0,0,7,1,4,0,0,0,0,0,0,0,3,10,1,0,9,3,0,1,1,0,0,0,0,4,3,4,0,0,1,0,0,2,26,0,2,0,2,1,0,6,1,0,0,0,1,2,0,0,3,0,2,2,0,1776,1,3,"Dublin : printed for Messrs. Whitestone, Chamberlaine, W. Watson, Potts, S. Watson [and 15 others in Dublin], 1776.",Dublin,396,male,1723,1790,TRUE,"in the end of the fifteenth and beginning of the sixteenth century, than in the two centuries preceding, has been observed both by Mr. Dupre de St. Maur, and by the elegant author of the Essay on the police of grain . Its price , during the. same period, had"
1488700101_000014,"The universal accountant and complete merchant. In two folumes. By William Gordon, of the Academy, Glasgow.","Gordon, William",73,3,0,0,1,0,0,2,0,2,1,0,0,2,1,0,0,2,0,2,3,1,2,1,0,0,1,0,0,0,0,0,6,2,0,1,0,0,5,1,1,0,0,0,6,1,0,4,2,0,0,0,1,1,1,1,8,6,0,2,0,1765,1,2,"Edinburgh : printed by A. Donaldson and J. Reid. For Alexander Donaldson; and sold as his shops in London and Edinburgh, MDCCLXV. [1765].",Edinburgh,483,male,1763,1809,FALSE,"of these rules in matters of business, it will be proper to give some account of the moneys , weights , and measures, which the British merchant hath occasion to be acquainted with; as a proper knowledge of these is not only intimately conneaed with, but a sine qua non"
1478900601_000023,"The history of America: containing the geographical, political, and commercial state of that continent; in which is given a succinct account of the trade, customs and policy of the French nation, and the foundation they have laid for obtaining the sole dominion in those colonies. Translated from the French of Mons. Du Bosque, late historographer to the French King. In two volumes.",Malachy Postlethwayt,79,0,1,0,0,0,2,0,8,1,1,0,3,4,0,0,0,1,3,3,0,3,3,2,0,4,4,0,0,1,0,7,2,4,1,0,3,0,0,2,2,0,0,1,3,2,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,1770,1,2,"London : printed by George Cave and William Jordon, in St. Paul's Church Yard, MDCCLXX. [1770]",London,390,male,1707,1767,FALSE,"when threthed, in those granaries, to supply the markets at home, in cafe the demand from abroad were so great as to encourage fiich an exportation , as would leave us too small a quantity wherewith to supply our domestic wants afterwards. THE . money got for the grain sold"
0611900101_000063,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, LL. D. and F. R. S. Formerly Professor of Moral Philosophy in the University of Glasgow. In Two Volumes. ...",Adam Smith,93,1,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,7,0,0,0,1,3,0,4,1,2,1,1,6,1,15,0,5,8,1,0,0,1,2,1,0,0,0,3,0,0,0,4,3,0,0,1778,1,2,"London : printed for W. Strahan; and T. Cadell, in the Strand, MDCCLXXVIII. [1778].",London,515,male,1723,1790,TRUE,"must naturally regulate, upon the land which is fit for producing it, the rent and profit of pasture. THE use of the artificial grasses, of turnips, carrots, cabbages, and the other expedients which have been fallen upon to make an equal quantity of land feed a greater number of cattle"
0750300101_000006,"Britain's commercial interest explained and improved; in a series of dissertations on several important branches of her trade and police: Containing A Candid Enquiry into the secret Causes of the present Misfortunes of the Nation. With Proposals for their Remedy. Also The great Advantages which would accrue to this Kingdom from an Union with Ireland. By Malachy Postlethwayt, Esq; Author of the Universal Dictionary of Trade and Commerce, &c. ...",Malachy Postlethwayt,88,1,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,3,0,2,1,0,8,1,0,2,4,0,1,0,1,1,5,1,1,0,4,1,4,2,2,0,7,4,4,0,8,3,0,3,0,0,3,0,0,2,2,0,0,0,0,1757,1,2,"London : printed for D. Browne, without Temple-Bar; A. Millar, in the Strand; J. Whiston and B. White, and W. Sandby, in Fleet-Street, MDCCLVII. [1757].",London,573,male,1707,1767,FALSE,"same es seas, apply the same how you please. IF all the lands were raiied 20 percent. per annum, this would not make them produce more; but perhaps less, than they now do, by putting it, in some degree, out of: the farmers power to make use of to much"
0145100106_000057,"The history of England, from the invasion of Julius Cæsar to the revolution in 1688. In eight volumes. By David Hume, Esq; ... A new edition, with the author's last corrections and improvements. To which is prefixed, a short account of his life, written by himself.",David Hume,62,0,0,0,0,1,0,1,2,0,0,0,0,1,2,0,0,1,0,2,0,0,5,0,0,0,3,1,0,0,0,0,2,1,0,1,2,1,4,4,4,0,0,0,0,2,4,0,1,4,0,0,0,2,6,0,2,0,1,0,2,1778,6,8,"London : printed for T. Cadell, in the Strand, MDCCLXXVIII. [1778].",London,592,male,1711,1776,TRUE,"themselves agreeable to him in his loose hours; not such as were endowed with great merit, or who poffefied talents or popularity, which could strengthen his interest with the public . THE same advantage, we may remark, over the peoples which the crown formerly reaped from that interval between the"
0019400101_000020,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, LL. D. and F. R. S. of London and Edinburgh: One of the Commissioners of his Majesty's Customs in Scotland; and Formerly Professor of Moral Philosophy in the University of Glasgow. In three volumes. ...",Adam Smith,98,0,0,0,0,0,1,1,0,0,5,0,1,0,0,0,0,1,0,2,1,0,0,2,0,18,1,0,0,0,0,0,2,6,1,1,1,1,2,1,6,0,7,6,4,0,1,7,0,1,2,1,1,0,0,0,7,3,0,4,0,1791,1,3,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXCI. [1791].",London,508,male,1723,1790,TRUE,"ounces of fine gold and one ounce of alloy, the gold coin of England would be as accurate a measure of the aótual value of goods at any particular time and place as the nature of the thing would admit. But if, by rubbing and wearing, forty-four guineas and a"
0684801500_000004,"An humble address to the King, concerning the dearness of provisions, and emigration; the causes and evil consequences thereof; and some proposals to remedy the same.",,65,0,2,2,0,0,1,2,2,2,0,0,2,1,0,0,0,1,2,3,1,0,3,2,0,0,2,2,2,0,1,3,0,1,0,0,1,2,0,0,4,0,7,1,1,1,0,5,1,0,1,0,4,0,0,0,0,0,0,0,0,1775,1,1,"London : printed for J. Wilkie (no. 71.) St. Paul's Church-Yard, MDCCLXXV. [1775].",London,54,unknown,,,FALSE,"of: provisions, bad .seasons, Short crops, ..and even scarcity itself: have been. severally assigned as causes of the.prefent dearness. And perhaps every. one .of these may have contributed something to produce .this. national calamity, It is certain that such things have. been; and if several of them Should concur at"
0072000300_000015,"A short essay on the corn trade, and the corn laws. Containing A general Relation of the present Method of carrying on the Corn Trade, and the Purport of the Laws relating thereto in this Kingdom.","Smith, Charles",72,0,0,0,1,1,1,2,13,2,1,0,0,1,0,0,0,3,5,0,0,2,1,0,0,0,0,0,2,3,0,1,0,2,0,0,4,0,0,3,4,0,2,0,2,0,4,5,3,1,1,0,0,0,0,1,0,0,1,0,0,1758,1,1,"London : [s.n.], Printed in the Year MDCCLVIII. [1758].",London,57,male,1713,1777,FALSE,"higher, and that there is a real defe&t in the Quantity of: Corn in both Ifiands. To prevent the Forestalling and ingroffing of Corn , especially in the Neighbourhood of a. great City or Town, where the Millers, Bakers, Maltiters, fc. may themselves purchase from the Growers directly, and take"
0575900200_000120,"Proposal for county naval free-schools, to be built on waste lands. Giving such effectual instructions to poor boys, as may nurse them for the sea service. Teaching them also to cultivate the earth, that in due time they may furnish their own food; and to spin, knit, weave make shoes &c. ...",Jonas Hanway,77,0,0,0,0,5,0,1,1,2,1,0,2,2,0,0,0,2,1,1,5,1,0,2,0,4,10,1,1,0,0,0,0,1,0,0,3,2,0,1,0,0,3,3,0,1,0,5,6,0,0,2,0,0,1,1,1,0,5,0,0,1783,1,1,"[London, 1783].",London,299,male,1712,1786,FALSE,"acquire wealth by indus at Ios. per quarter , it may easily pro try, and will labour to ease ourselves duce the half million value which we of an enormous burden, we must con used to sell. fult the means of converting the soil, If we set ioo, ooo acres"
0689400109_000703,"Encyclopædia Britannica; or, a dictionary of arts, sciences, &c. On a plan entirely new: By Which, the different sciences and arts Are digested into the Form of Distinct treatises or systems, comprehending The History, Theory, and Practice, of each, according to the Latest Discoveries and Improvements; and full explanations given of the various detached parts of knowledge, whether Relating to Natural and Artificial Objects, or to Matters Ecclesiastical, Civil, Military, Commercial, &c. Together with a description of all the Countries, Cities, Principal Mountains, Seas, Rivers, &c. throughout the World; a General History, Ancient and Modern, of the different Empires, Kingdoms, and States; and An Account of the lives of the most Eminent Persons in every Nation, from the earliest ages down to the present times. The whole compiled from the writings of the best authors, in several languages; the most approved dictionaries, as well of General Science as of particular branches; the transactions, journals, and memoirs, of learned societies, both at home and abroad; the Ms. Lectures of eminent professors on different sciences; and a variety of original materials, furnished by an extensive correspondence. The second edition; greatly improved and enlarged. Illustrated with above two hundred copperplates. Vol. I. Indocti discant, et ament meminisse periti.",,61,1,0,3,0,2,3,0,0,2,0,0,2,0,0,0,0,1,1,0,2,1,1,0,0,1,0,0,2,4,1,3,0,0,1,2,0,2,6,0,2,0,0,0,1,2,4,3,0,0,2,0,3,1,0,0,2,0,0,0,0,1778,9,10,"Edinburgh : printed for J. Balfour and Co. W. Gordon, J. Bell, J. Dickson, C. Elliot, W. Creech, J. Mccliesh, A. Bell, J. Hutton, and C. Macfarquhar, MDCCLXXVIII. [1778].",Edinburgh,862,unknown,,,FALSE,"and quality of the goods, without specifying the identical articles , and the feller's ware house, with all his goods, be burned, he is entitled to no payment. ihe mllt also bear the loss if the thing perish through his fault; or when a particular time and place of delivery"
0026803100_000001,"A short discourse, shewing the occasion of our present great want of silver, and the proper remedies for preventing the exporation of it for the future. By a true Englishman.",True Englishman,62,2,0,0,0,0,0,0,0,0,1,2,1,7,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,2,0,0,1,0,4,4,1,1,1,5,3,1,1,1,3,0,0,1,1,1,0,0,2,2,0,3,2,1,0,0,0,1718,1,1,"London : printed for John Wyat, at the Rose, in St. Pauls Church-Yard, 1718.",London,22,unknown,,,FALSE,"\ A Short Discourse, Showing the Occasion of our present great ant ofsilver, C The Second Edition : In which the Errors of the sirs are Correled. I ( Price Three Perca SH ORT DISCOURSE, - SHE W IN G The Occasion of our present great Want of S I"
1041000137_000264,"The London magazine. Or, Gentleman's monthly intelligencer.",James Boswell,91,0,0,0,0,0,0,2,14,6,0,0,5,7,0,0,0,2,0,0,1,3,3,0,1,2,7,2,0,2,0,4,2,0,1,0,1,1,0,0,8,0,3,2,1,0,0,2,1,1,0,0,1,0,1,5,0,0,0,0,0,1747,1,1,"London [England] : printed for R[ichard]. Baldwin, jun. at the Rose in Pater-Noster-Row, [1747-1783].",London,729,male,1740,1795,TRUE,"if the price wi under 41 it was to pay but as. and it tit exceeded 41 it was to pay the duty t inpofcd by the former at whichb i"" 4 q4. the quarter ; and the prices and duties of all other sorts of corn were by this"
1105300301_000113,"De re rustica; or, the repository for select papers on agriculture, arts, and manufactures. ...",,70,0,0,1,1,0,1,0,6,2,0,0,1,2,0,0,0,4,0,0,1,2,2,1,0,3,1,1,0,0,1,2,0,0,1,0,1,0,0,3,5,0,3,1,0,1,0,0,1,0,0,1,1,3,0,0,4,0,8,5,0,1769,1,2,"London : printed for R. Davis in Piccadilly, and L. Davis near Gray's Inn Gate, Holborn, MDCCLXIX. [1769-70].",London,411,unknown,,,FALSE,"thus converted into manufactures, may be more easily carried to distant fnarects than before such conversion. 8 Fair 8 Fair commerce is where equal values are exchanged for equal, the expense of transport included. Thus, if it colts A in England as much labour and charge to raise a bushel"
1133101300_000002,"An answer to the Case of the proprietors of the Anglesea copper and lead mines, humbly submitted to ... Parliament.",,61,2,1,0,0,0,6,0,2,3,0,0,1,1,0,0,0,0,0,2,1,0,2,0,0,4,0,0,1,0,1,2,1,1,0,0,4,2,3,1,4,0,2,3,0,2,0,0,1,0,0,1,0,2,0,2,1,0,0,1,1,1783,1,1,"[London?, 1783].",London,5,unknown,,,FALSE,"produce Two Thousand Tonnes of Copper per Annum. The Produce of the whole County of Cornwall is about Three Thousand Five Hundred The Proprietors of the anglef/a Mine have declared that they can deliver Copper in London , at less than Sixty Pounds per Tonne, (less than it cofis, including"
0597500106_000304,"Minutes of the evidence taken at the trial of Warren Hastings Esquire, late Governor General of Bengal, at the bar of the House of Lords, in Westminster Hall, upon An Impeachment against him for High Crimes and Misdemeanors, by the Knights, Citizens, and Burgesses, in Parliament assembled, in the Name of themselves, and of all the Commons of Great Britain.",Warren Hastings,66,1,0,4,2,0,1,0,0,6,1,0,0,4,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0,1,0,1,3,1,2,0,0,0,0,4,6,0,4,1,1,0,4,3,0,4,2,0,0,0,0,3,0,1,0,0,0,1788,6,11,"[London] : [s.n.], MDCCLXXXVIII. [1788].",London,421,male,1732,1818,TRUE,"Experience in other Places, these Men, when deputed into the Country , armed with Perwannahs and Orders , will exclude all other Merchants, not by paying a better Price , but by prohibiting them f; om purchasing at all; and the Suppurt they will too often receive, both in thus"
0992800902_000136,"Observations in husbandry. By Edward Lisle, Esq; Late of Crux-Easton, in Hampshire. The second edition. In two volumes. ...","Lisle, Edward",84,0,1,0,0,0,1,0,4,4,0,0,0,0,3,1,0,4,2,0,0,0,0,1,0,0,1,0,3,0,5,8,4,0,2,1,1,0,1,3,8,0,1,0,1,0,0,2,1,0,1,0,0,0,0,2,0,0,18,0,0,1757,2,2,"London : printed by J. Hughs, near Lincoln's-Inn-Fields: for C. Hitch and L. Hawes, J. Rivington and J. Fletcher, in Pater-Noster-Row; W. Sandby, in Fleet-Street; J. Rivington, in St. Paul's Church-Yard; and R. and J. Dodsley, in Pall-Mall, MDCCLVII. [1757].",London,410,male,1666,1722,FALSE,"made beef cheap; and fat mutton, by reason of a bane, was cheap; and feeing beefand mutton was to be had cheap, people would give but a low price for cheese and bacon: so that any one kind of food being cheap, is apt to lower the price of all"
0002301200_000131,"Lectures on history, and general policy; to which is prefixed, an essay on a course of liberal education for civil and active life. By Joseph Priestley, LL. D. F. R. S. Ac. Imp. Petrop. R. Paris. Holm. Taurin. Aurel. Med. Paris. Harlem. Cantab. Americ. Et Philad. Socius.",Joseph Priestley,75,3,0,0,0,1,2,1,0,6,3,0,2,2,0,0,0,3,0,1,0,1,1,1,0,1,2,0,1,0,0,0,3,1,1,0,3,0,0,2,10,0,1,1,0,0,2,2,0,1,1,2,2,0,0,5,3,1,0,3,0,1788,1,1,"Dublin : printed by P. Byrne, No. 108, Grafton-Street, M,DCC,LXXXVIII. [1788].",Dublin,522,male,1733,1804,TRUE,"sail more of our own British hfipping, and twenty thousand sailors, it is easy to conceive how vastly profitable these our plantations are to us in every view, whether by setting on work such immense numbers of our manufacturers and artificers of all kinds or by finding employment for our"
