PassageID,Title,Author,Total termFreq,termFreq(aaron),termFreq(accord),termFreq(behold),termFreq(bring),termFreq(brought),termFreq(children),termFreq(citi),termFreq(command),termFreq(countri),termFreq(deliv),termFreq(earth),termFreq(eat),termFreq(egypt),termFreq(evil),termFreq(face),termFreq(faith),termFreq(father),termFreq(fear),termFreq(forth),termFreq(gave),termFreq(god),termFreq(hall),termFreq(hand),termFreq(hear),termFreq(heard),termFreq(heart),termFreq(heaven),termFreq(holi),termFreq(hous),termFreq(israel),termFreq(jacob),termFreq(judah),termFreq(king),termFreq(know),termFreq(laid),termFreq(land),termFreq(law),termFreq(left),termFreq(mose),termFreq(nation),termFreq(offer),termFreq(pass),termFreq(peac),termFreq(peopl),termFreq(pharaoh),termFreq(power),termFreq(priest),termFreq(prophet),termFreq(return),termFreq(river),termFreq(sea),termFreq(servant),termFreq(set),termFreq(took),termFreq(tribe),termFreq(turn),termFreq(voic),termFreq(water),termFreq(word),termFreq(work),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1529700100_000345,"The Holy Bible, containing the Old and New Testaments: Newly translated out of the original tongues: and with the former translations diligently compared and revised, by His Majesty's special command. Appointed to be read in churches.",,95,0,3,2,2,1,1,0,3,0,4,0,0,1,6,1,0,7,0,1,2,3,0,3,0,1,0,0,0,5,4,0,7,11,0,0,1,3,0,1,1,0,1,0,1,0,0,3,2,0,0,0,5,0,0,1,1,0,0,4,3,1752,1,1,"Oxford : Printed by Thomas Baskett, printer to the University, MDCCLII. [1752].",Oxford,1298,unknown,,,FALSE,"have chosen out: of all tribes of lirael,. will I I Knes put my name for ever. a. +4 J 8 Neither will I make the feet of Israel chap. rz. move any more out of the land which I gave Pral. Irz. their fathers a only if they will"
1159400100_000110,"The book of common prayer, and administration of the sacraments, and other Rites and Ceremonies of the Church, According to the use of The Church of England: together with the Psalter, or Psalms of David, Pointed as they are to be Sung or said in Churches.",Church of England,84,1,1,0,0,4,1,0,0,0,1,3,1,2,0,2,0,2,0,4,2,2,0,0,0,0,2,1,2,1,2,3,0,3,0,0,10,2,0,1,1,0,0,0,9,0,0,0,1,0,1,0,4,0,1,1,3,0,2,5,3,1799,1,1,"Cambridge : printed by John Burges Printer to the University; and sold by C. Dilly, F. & C. Rivington, and B. & J. White, in London; and J. & J. Merrill, in Cambridge, MDCCXCIX. [1799].",Cambridge,565,unknown,,,FALSE,": when thou takeft away their breath, they die, and are turned again to their dult. 30 When thou letteft thy breath go forth , they shall be made : and thou shalt renew the face of the earth . 3i The glorious Majesty of the Lord shall endure for"
1229100101_000335,The holy Bible ornamented with engravings by James Fittler from celebrated pictures by old masters. The letter press by Thomas Bensley.,,109,0,4,0,0,3,4,8,6,0,0,0,0,1,1,1,0,4,0,1,0,4,0,1,1,1,3,2,1,15,7,0,0,4,0,1,8,0,2,1,1,3,1,0,6,1,0,3,0,0,0,2,3,1,0,0,2,0,0,0,2,1795,1,2,"London : published by R. Bowyer, Historic Gallery, Pall Mall, & J. Fittler, No. 62, Upper Charlotte Street, 1795.",London,740,unknown,,,FALSE,"o1 And on the three and twentieth day of the seventh month he sent the people away into their tents, glad and merry in heart for the goodness that the lord had showed unto David, and to Solomon, and to Israel his people . 11 Thus Solomon finished the house"
0070700200_000176,"The holy Bible, containing the Old and New Testaments: newly translated out of the original tongues, and with the former translations diligently compared and revised. By his Majesty's special command. Appointed to be read in churches.",,98,7,0,5,0,0,1,0,1,0,0,0,0,4,0,0,0,2,0,3,0,8,5,12,0,0,2,0,0,0,2,1,0,0,1,5,3,1,0,4,0,0,1,1,4,3,0,0,0,5,2,0,1,0,4,0,1,4,2,3,0,1755,1,1,"Oxford : printed by Thomas Baskett, printer to the university, M DCC LV [1755].",Oxford,944,unknown,,,FALSE,"to He is lothe to bejint: 14 Aaron is appointed to ajfi him. 18 Mofis depjrteth fresh Jethro. 21 Gods menjge to Pharaoh . 24 Zip porah cireumifeth her sin. 27 Aaron is fnt to meet Mojes. 3 i ht people believeth them. ND moles answered, and said, But behold"
1526200100_000674,"The Holy Bible, translated from the Latin vulgat: Diligently compared with the Hebrew, Greek, and other editions in Divers languages. The Old Testament, first published by the English College at Doway, A.D. 1609. And the New Testament. First published by the English College at Rhemes, A.D. 1582. With annotations, references, and an histroical and chronological index.",,109,0,0,3,0,1,1,2,1,0,1,1,0,12,9,2,0,3,1,2,0,12,0,3,0,1,0,0,0,2,4,0,0,4,0,0,13,1,2,0,2,1,1,1,2,0,0,0,3,1,0,0,2,5,1,0,2,2,0,4,1,1791,1,1,"Dublin : Printed by Hugh Fitzpatrick, for Richard cross, No. 28, Bridge-street, M.DCC.XCI. [1791].",Dublin,1299,unknown,,,FALSE,"foretells the devastation of that land by the king of Babylon. A. M. AN D it came to pass , that when Jere 37w-. mias had made an end of speaking to the people all the words of the Lord their God , for which the Lord their God had"
0075400100_000044,"The holy Bible, containing the Old Testament and the New: Newly Translated out of the Original Tongues, and With the former Translations diligently compared and revised, By His Majesty's special Command. Appointed to be read in Churches.",,89,0,0,3,0,2,3,1,0,0,3,0,1,1,0,1,0,3,2,0,1,9,0,1,0,1,0,0,0,2,3,1,0,1,0,7,3,1,1,9,0,0,2,0,2,10,0,2,0,0,3,0,0,1,3,0,1,0,5,0,0,1768,1,1,"Cambridge : printed by John Archdeacon Printer to the University; and sold by John Beecroft, John Rivington, Benjamin White, and Edward Dilly, in London; and T. & J. Merrill, in Cambridge, [1768].",Cambridge,1035,unknown,,,FALSE,"and mightier than we. the midwives, and laid unto them, Why so Come on, let us deal wisely with have ye done this thing, and have sav them: lest they multiply, and it come ed the men cllildren aiive? to pass , that when there falleth out any 19 And"
0247602300_000015,"An evangelical and practical view of the types and figures of the Old-Testament dispensation. By John Brown, Minister of the Gospel in Haddington.",John Brown,73,1,0,1,0,1,0,0,1,0,2,1,1,2,0,0,1,2,1,1,0,16,0,1,0,1,2,4,0,1,2,1,0,1,1,1,2,3,0,3,1,0,0,0,2,1,1,1,2,0,0,1,0,1,0,0,1,1,2,1,4,1781,1,1,"Glasgow : printed by John Bryce; and sold at his shop, opposite Gibson's-Wynd, Salt-Market, M,DCC,LXXXI. [1781].",Glasgow,352,male,1735,1787,TRUE,"was difourage'd, till he had brought forth judgement unto victory, for he trusted in the Lord and stayed him felfupon his God . How infinitely tender his com pffio towards his injurious brethren. When he beheld Jerusalem, he wept over it; he was grieved frr thea..; de if men's hearts"
0065400400_000547,"The holy Bible, containing the Old Testament and the New: Translated Out Of The Original Tongues: And With The Former Translations Diligently Compared And Revised, BY His Majesty's Special Command. Appointed To BE Read In Churches.",,108,0,2,2,3,0,1,1,0,0,1,1,0,2,5,0,0,2,0,0,1,4,0,5,1,1,2,0,0,0,1,0,6,15,1,1,12,0,0,0,7,0,1,0,7,1,0,0,3,1,0,0,3,1,1,0,1,5,0,4,3,1800,1,1,"Oxford : printed at the Clarendon Press, by Dawson, Bensley, and Cooke, Printers To The University; and sold by W. Dawson, Oxford Bible Warehouse, Paternoster-Row, London. MDCCC. (cum Privilegio.), [1800].",Oxford,1197,unknown,,,FALSE,"32 Behold , I am againltthemthat proso evil . phefy FALSE dreams, saith the LORD, and 4 1i Again the word of the LORD came do tell them, and cause my people to err unto me, Laying, by their lies, and by their lightness; yet 5 Thus saith the LORD,"
0333800100_000244,"An illustration of the Holy Bible, containing the sacred text of the Old Testament and the New; together with the Apocrypha. The Notes and Comments Are selected from the best Annotators, whereby The Sublime Passages are pointed out, and Some Mis-Translations rectified.",,94,1,0,1,1,0,7,0,2,0,1,0,1,0,0,0,0,1,0,1,0,4,0,8,1,0,1,1,1,0,8,3,2,2,0,2,6,4,1,6,1,1,0,0,9,0,1,0,0,0,0,0,2,1,0,2,0,1,2,7,1,1771,1,1,"Birmingham : printed at the Verulam Press, by Nicholas Boden, M,DCC,LXXI. [1771].",Birmingham,1259,unknown,,,FALSE,"their vine is of the vine of Sodom, and of the fields of Gomorrah: they grapes are grapes of gall, their clufters'are bitter: 33 Their wine is the poison of dragons, and the cruel venom of asps. 34 Is not this laid up' in store with me, and sealed up"
1652600700_000049,"The Whole book of Psalms, collected into English metre, By Thomas Sternhold, John Hopkins, and others, conferred with the Hebrew. Set forth and allowed to be sung in all churches, of all the people together, before and after morning and evening prayer, and also before and after sermons; and moreover in private houses, for their godly solace and comfort; laying apart all ungodly songs and ballads, which tend only to the nourishing of vice, and corrupting of youth.",,80,2,2,1,0,0,2,0,1,0,3,3,0,0,0,1,0,0,3,1,2,11,1,5,0,1,0,7,2,2,3,2,1,0,1,0,3,0,1,0,0,1,0,0,2,1,2,0,0,2,0,3,2,2,0,0,1,1,1,0,1,1739,1,1,"London : Printed by Alice Pearson, for the Company of Stationers, MDCCXXXIX. [1739].",London,127,unknown,,,FALSE,"E children which do serve the Lord Praise ye his name with one accord , Yea, blerled be always his name: Who from the riling of the fun, Till it return where it begun, Is to be praised with great fame. The Lord all people doth surmount, As for his"
1687900101_000045,"The Holy Bible, Containing the Old testament and the New: newly translated out of the original tongues, and with the former translations diligently compared and revised, by His Majesty's special command. Appointed to be read in churches.",,118,1,0,5,3,1,5,0,0,0,0,0,0,7,0,0,0,4,0,5,0,19,5,12,0,0,1,0,0,1,7,3,0,2,1,3,4,0,0,9,0,0,1,0,3,2,0,0,0,0,2,0,1,0,1,0,3,5,2,0,0,1767,1,2,"Cambridge : Printed by John Archdeacon printer to the University; and sold by John Beecroft, John Rivington, Benjamin White, and Edward Dilly, in London; and T. & J. Merrill, in Cambridge, 1767.",Cambridge,561,unknown,,,FALSE,"have also seen the oppression where. with the Egyptians oppress them. 1o Come now therefore, and I will send thee unto Pharaoh , that thou mayest bring forth my people the children of Israel out ofe gypt, p3 rlao~cu /cnc zo..dclr~ i~bcsct: XX And Moses said unto God , Who"
0078200700_000063,"The holy Bible, containing the Old Testament and the New: Newly Translated out of the Original Tongues, And with the Former Translations Diligently Compared and Revised. By His Majesties Special Command. Appointed to be Read in Churches.",,107,3,0,1,2,1,2,0,0,0,0,6,4,5,1,4,0,3,0,2,0,8,5,3,0,0,4,2,0,3,0,0,0,0,2,3,7,0,3,13,0,1,0,0,2,11,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,1703,1,1,"London : printed by Charles Bill, and the executrix of Thomas Newcomb, deceas'd; Printers to the Queens most Excellent Majesty, MDCCIII. [1703, i.e. 1704].",London,1077,unknown,,,FALSE,"ants, incln; et to le t the elfitesgo. i The there after them shall be such. 1x9 plle of L tle locris, j6 p.arro.bhfueth tll 15 For they covered the iace of tie whole 2! rl ~eplag.e ofd}arknefs. 24- Phardoh bfziethnto w: .iesx, z7 butyset is hjanrwed. earth , so"
0056800101_000195,"An abstract of the historical part of the Old Testament, With References to other Parts of the Scripture, but especially to the New Testament, which are placed at length in an opposite Column. To which are added, Observations of the Bishop of Sodor and Man thereupon. Also a map of the Travels of the Children of Israel through the Red-Sea, and the Wilderness, into the Holy Land, wherein the Distance in Miles between each Encampment is set down. II. An Essay for composing a harmony between the Psalms and the New Testament; wherein the Supplicatory and Prophetick Parts of this Sacred Book are disposed under proper Heads. III. The Harmony of the Four Gospels, wherein the different Manner of relating the Facts by each Evangelist is exemplified. To which are annexed, References to other Parts of the Scriptures, with the History of the Acts of the Apostles. Inscribed to The Founders, Benefactors, and Trustees of the Charity Schools, in and about the Cities of London and Westminster, and Bills of Mortality. By the Honourable Edward Harley, Esq; their Chairman. ...",Edward Harley,113,0,0,0,1,5,3,2,1,0,0,1,0,3,0,1,0,7,0,4,0,4,2,2,0,1,4,2,3,22,17,0,0,4,0,0,2,0,0,1,0,0,0,1,3,1,0,4,0,0,0,1,2,1,1,2,1,0,0,3,1,1735,1,2,"London : sold by Messieurs Ward and Wicksteed, in the Inner-Temple Lane, M.DCC.XXXV. [1735].",London,749,male,1664,1735,FALSE,"the middle was six Cubits broad, and the third was seven Cubits Cubits broad; for without in the Wall of the House he made narrowed Rests round about, that the Beams should not be faitened in the Walls of the House . 7 And the House when it was in"
1229100101_000300,The holy Bible ornamented with engravings by James Fittler from celebrated pictures by old masters. The letter press by Thomas Bensley.,,114,0,1,1,0,2,6,4,6,0,1,0,0,1,0,0,0,2,10,1,2,11,0,1,1,0,0,0,0,4,7,1,6,21,1,0,3,2,0,3,4,0,2,0,0,0,1,3,0,1,1,0,1,0,2,0,0,1,0,0,0,1795,1,2,"London : published by R. Bowyer, Historic Gallery, Pall Mall, & J. Fittler, No. 62, Upper Charlotte Street, 1795.",London,740,unknown,,,FALSE,"he hath sent lions among them, and, behold , they slay them, because they know not the manner of the God of the land . 27 Then the king of Assyria commanded , saying, Carry thither one of the priests whom ye brought from thence; and let them go and"
0078500200_000049,"The holy Bible, containing the Old Testament and the New: Newly Translated out of the Original Tongues, and With the former Translations diligently compared and revised, By His Majesty's Special Command. Appointed to be read in Churches.",,142,13,0,4,3,1,3,0,4,0,0,0,0,11,0,0,0,0,0,4,0,2,5,7,1,0,3,0,0,3,3,0,0,1,1,0,8,0,0,5,0,0,0,0,8,19,0,0,1,0,13,0,3,0,0,0,6,0,10,0,0,1760,1,1,"Cambridge : printed by Joseph Bentham, Printer to the University, by whom they are sold in Cambridge, and by Benj. Dod Bookseller in Ave-Mary Lane, London, 1760.",Cambridge,1233,unknown,,,FALSE,"LORD: speak thou unto Pharaoh king of Egypt all that I say unto thee. 3o And Moles said before the LORD, Behold , I am of uncircumcised lips, and how mhall Pharaoh hearken unto me? CHAP. VII I Mllis is encouraged to go to Pharaoh . o His red is"
0060500100_000053,"The holy Bible, containing the Old and New Testaments, Translated out of the Original Tongues, and with the Former Translations Diligently Compared and Revised. With select notes. Appointed to be Read in Churches.",,112,3,3,0,1,1,4,0,0,0,0,1,2,13,0,4,0,1,0,1,1,6,2,2,0,0,3,2,0,3,6,0,0,0,2,0,13,0,2,12,0,1,1,0,4,13,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1796,1,1,"London : printed by M. Ritchie, Middle-Street, Cloth Fair, for J. Wright, 169, Piccadilly, MDCCXCVI. [1796].",London,1736,unknown,,,FALSE,"the land all Let the Lord, ever. 1o.l If I let you go, the DUS. that day and all that night:  and when it was morning, the eaft wind brought the locusts. 14 And the locusts went up over all the land of Egypt , and relied in all"
0077900300_000775,"The holy Bible, containing the Old Testament and the New: Translated out of the Original Tongues, and With the former Translations Diligently Compared and Revised, By His Majesty's special Command. Appointed to be read in Churches.",,105,0,2,1,2,2,1,1,3,0,2,1,1,1,2,0,0,5,0,0,1,10,6,1,5,0,3,1,0,4,6,0,0,6,2,1,6,2,1,1,1,0,0,0,2,0,1,0,1,1,0,0,3,1,0,0,3,9,0,2,1,1773,1,1,"Oxford : printed by T. Wright and W. Gill, Printers to the University: and sold by S. Crowder, in Pater-Noster Row, London; and by W. Jackson, in Oxford, [1773].",Oxford,1201,unknown,,,FALSE,"own wicked heart , to fenve firange Gods , and to do evil in the sight of the Lord our God . C H A P. II The prayer and confiqlion which the Jews at Babylon made, and sent in that book uno the brethren in Jerufaletr. therefore the lord"
0073900301_000300,"The holy Bible, containing the Old and New Testaments; Translated out of the Original Tongues, and With the former Translations diligently compared and revised, by his Majesty's Special Command. Appointed to be Read in Churches.",,100,0,0,3,1,1,2,2,0,0,3,3,2,0,0,0,0,1,0,1,0,12,3,4,4,7,0,1,1,2,2,0,1,14,2,1,4,0,1,0,2,0,2,0,0,0,1,1,1,2,1,0,2,0,0,0,1,1,1,6,1,1796,1,2,"Cambridge : printed by John Archdeacon and John Burges, Printers to the University; and sold by C. Dilly, F. & C. Rivington, and B. & J. White, in London; and J. & J. Merrill, in Cambridge, MDCCXCVI. [1796]-98.",Cambridge,988,unknown,,,FALSE,"Then came Eliakim the son of Hilkiah, which was over the household, and Shebna the scribe, and Joah the son ofafaph the recorder, to Hezekiah with their clothes rent, and told him the words of rab fhekah. CHAP. XIX Hezekiah mourning. A ND it came to pass , when kinghezekiah"
0389400902_000006,"A translation of the New Testament: by Gilbert Wakefield, B.A. The second edition, with improvements. In two volumes. ...",Gilbert Wakefield,98,1,0,0,0,4,2,0,0,0,1,0,0,10,0,0,0,9,0,2,4,15,0,2,1,1,2,1,0,1,2,6,0,2,1,1,6,0,0,8,1,1,0,0,3,3,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1795,2,2,"London : printed by A. Hamilton, for George Kearsley, No 46, Fleet-Street, 1795.",London,474,male,1756,1801,TRUE,"him into this very land , wherein ye now dwvell; but gave him no inheritance in it, not even so much as to set his foot on: yet he promised the poffeflioa of it to him and to his posterity, though he had no 6 child; Now God spake thus"
