PassageID,Title,Author,Total termFreq,termFreq(africa),termFreq(african),termFreq(america),termFreq(annual),termFreq(black),termFreq(british),termFreq(brought),termFreq(carri),termFreq(charter),termFreq(coast),termFreq(coloni),termFreq(commerc),termFreq(compani),termFreq(countri),termFreq(cruel),termFreq(dutch),termFreq(european),termFreq(export),termFreq(foreign),termFreq(fort),termFreq(franc),termFreq(french),termFreq(gambia),termFreq(gold),termFreq(hand),termFreq(human),termFreq(import),termFreq(indi),termFreq(inhabit),termFreq(king),termFreq(labour),termFreq(majesti),termFreq(manner),termFreq(merchant),termFreq(nation),termFreq(nativ),termFreq(negro),termFreq(number),termFreq(object),termFreq(peopl),termFreq(plantat),termFreq(poor),termFreq(portugues),termFreq(price),termFreq(properti),termFreq(public),termFreq(river),termFreq(sea),termFreq(settlement),termFreq(ship),termFreq(slave),termFreq(slaveri),termFreq(sold),termFreq(sugar),termFreq(taken),termFreq(thousand),termFreq(tobacco),termFreq(trade),termFreq(trader),termFreq(treat),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1215800105_000107,"A philosophical and political history of the settlements and trade of the Europeans in the East and West Indies. Revised, augmented, and published, in ten volumes, by the abbé Raynal. Newly translated from the French, by J. O. Justamond, F.R.S. With a new set of maps Adapted To The Work, an a copious index. In eight volumes. ...",Guillaume Thomas François Raynal,58,0,2,0,2,0,0,0,3,0,2,5,0,1,4,0,0,1,0,1,0,0,2,0,1,0,0,0,0,3,0,0,0,1,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,3,3,2,0,0,2,2,2,2,5,0,2,1,1788,5,8,"London : printed for A. Strahan; and T. Cadell, In The Strand, MDCCLXXXVIII. [1788].",London,521,male,1713,1796,TRUE,"easily be imagined, that the Spaniards, who had been accustomed to treat the Indians as beafs, though they differed but little in complexion from themselves, did not entertain a higher opinion of these Negro Africans , who were substituted to them. Degraded still further in their eyes by the price"
1050900100_000597,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. Containing I. The Figures, Motions, and Distances of the Planets, according to the Newtonian System, and the latest Observations. II. A general View of the Earth considered as a Planet; with several useful Geogragraphical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, vegetable Productions, Metals, Minerals, natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any where observed upon the Face of Nature, since the most early Periods of History. Viii. The History and Origin of Nations: their Forms of Government, Religion, Laws, Revenues, Taxes, naval and military Strength, Orders of Knighthood, &c. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruins, and artificial Curiosities. XII. The Longitude, Latitude, Bearings, and Distances of principal Places from London. To which are added, I. A geographical index, with the Names of Places alphabetically arranged. II. A table of the coins of all nations, and their Value in English Money. III. A chronological table of remarkable events from the creation to the present time. By William Guthrie, Esq. The astronomical part by James Ferguson, F.R.S. To which have been added the late discoveries of Dr. Herschell, and other eminent Astronomers. Illustrated with a Correct Set of Maps, Engraved from the most recent Observations and Draughts of Geographical Travellers. The fifteenth edition, corrected, and considerably enlarged.",William Guthrie,57,1,0,3,3,0,0,0,5,0,1,2,0,0,3,1,0,3,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,4,1,2,0,2,0,0,1,1,0,3,0,0,0,2,1,1,1,2,0,0,3,0,0,1,4,0,0,0,1795,1,1,"London : printed for Charles Dilly, in the Poultry; and G.G. and J. Robinson, in Pater-Noster Row, MDCCXCV. [1795].",London,1029,male,1708,1770,FALSE,"the port and harbour of Rio Ja nciro, the port of St. Vincent, the harbour of St. Gabriel, and the port of St. Salvador; on the north shore of the river La Plata. The principal capes are, Cape Roque, Cape St. Augulline, Cape Trio, and cape St. Mary, the most"
1544300100_000493,"A new geographical, historical, and commercial grammer; and present state of the several kingdoms of the world. Containing I. The figures, motions, and distances of the planets, according to the Newtonian system, and the latest observations. II. A general view of the Earth, considered as a planet; with several useful geographical definitions and problems. III. The grand divisions of the globe into land and water, continents and islands. IV. The situation and extent of empires, kingdoms, states, provinces, and colonies. V. Their climate, air, soil, vegetable productions, metals, minerals, natural curiosities, seas, rivers, bays, capes, promontories, and lakes. VI. The birds and beasts peculiar to each country. VII. Observations on the changes that have been any where observed upon the face of nature, since the most early periods of history. VIII. The history and origin of nations: their forms of government, religion; laws, revenues, taxes, naval and military strength; orders of knighthood; &c. IX. The genius, manners, customs, and habits of the people. X. Their language, learning; arts, sciences, manufactures, and commerce. XI. The chief cities, structures, ruins, and artificial curiosities. XII. The longitude, latitude, bearings, and distances of principal places from London. To which are added, I. A geographical index, with the names of places alphabetically arranged. II. A table of the coins of all nations, and their value in English money. III. A chronological table of remarkable events from the creation to the present time. By William Guthrie, Esq. the astronomical part by James Ferguson, F.R.S. To which have been added; the late discoveries of Dr. Herschell, and other eminent astronomers. Illustrated with a correct set of maps, engraved from the most recent observations and draughts of geographical travellers.",William Guthrie,48,5,3,0,1,1,0,0,0,0,2,3,1,1,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,4,1,0,0,3,0,0,0,1,0,0,1,1,4,1,1,0,1,1,1,1,0,0,0,1,0,1796,1,1,"London : Printed for Charles Dilly, in the Poultry; and G.G. and J. Robinson, in Pater-Noster Row, M.DCC.XCVI. [1796].",London,1037,male,1708,1770,FALSE,"cattle, to Begar me. It is farther said, that if any of them, exhautled b7 fatigue, happen to linger in their pace, one of the horlfemen seizes on the oldest, and cut jin off his arm, uses it as a club to drive on the ref., We are not much"
1163900102_000034,"The history, civil and commercial, of the British colonies in the West Indies: in two volumes. By Bryan Edwards, ...",Bryan Edwards,62,2,2,0,1,0,3,1,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,1,0,0,0,6,4,0,2,1,0,0,1,0,1,1,2,0,7,7,1,0,2,1,0,0,2,0,1,0,1793,2,2,"London : printed for John Stockdale, 1793.",London,503,male,1743,1800,FALSE,"mortality consequent on the trade , notwithstanding the precautions and provisions of the regulating ad. But on examining the list, I find that eight of the 38 ships , were entitled to, and actually received, the full premium; two others received the half premium; and one other (a schooner that"
0663700100_001208,"A new dictionary of trade and commerce, compiled from the information of the most eminent merchants, and from the works of the best writers on commercial subjects, in all languages. Containing, among other Things, I. An Account of all the natural Productions, which are conducive to Trade, throughout the World. II. The different Manufactures established in each particular Country. III. Explanations of all the Terms used in Commerce. IV. Explanations of the principal Terms of Geography, Astronomy, and Navigation, so far as they are connected with Trade. V. An exact Account of the Coins, Weights, and Measures in use throughout the World, reduced to the English Standard. VI. A Description of the Established Banks, Trading Companies, and Staple Commodities, of different Countries. Vii. The State of the British Trade, National Debt, Funds, Customs, Excise, and other Taxes. Viii. The Laws relative to Trade and Commerce. For the Use of the Merchants and Tradesmen of Great Britain, as well as of private Gentlemen. By Mr. Rolt, with the assistance of several eminent merchants.",Richard Rolt,70,0,1,3,1,0,0,0,2,0,3,6,2,0,4,0,11,1,1,2,2,0,3,0,2,0,0,2,0,1,0,0,0,2,2,2,0,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,3,0,1,3,1756,1,1,"London : printed for T. Osborne and J. Shipton; J. Hodges; J. Newbery; G. Keith; and B. Collins, MDCCLVI. [1756].",London,926,male,1724,1770,FALSE,"always a per'on well verfecdinthe ivil law and customs of the country i and, though he isinc' rior to the senators, has a very great influence on the state, and is usually applied to by foreign minitel. The constitution of the governments in other citi not differ much from that"
1213502102_000041,"An account of the European settlements in America. In six parts. I. A short History of the Discovery of that Part of the World. II. The Manners and Customs of the original Inhabitants. III. Of the Spanish Settlements. IV. Of the Portuguese. V. Of the French, Dutch, and Danish. VI. Of the English. Each Part contains An accurate Description of the Settlements in it, their Extent, Climate, Productions, Trade, Genius and Disposition of their Inhabitants: the Interests of the several Powers of Europe with respect to those Settlements; and their Political and Commercial Views with regard to each other. In two volumes. ...",Edmund Burke,77,0,1,1,1,0,1,1,5,0,1,10,1,0,2,0,1,0,2,1,0,1,5,0,0,2,0,1,3,0,0,0,0,2,2,0,0,1,2,0,5,1,0,0,0,0,0,0,0,1,2,0,0,0,8,0,3,1,9,0,0,0,1760,2,2,"London : printed for R. and J. Dodsley in Pall-Mall, MDCCLX. [1760].",London,320,male,1729,1797,TRUE,"very considerable. They have a very noble cod cod fi(hery upon their coast , which employs a valt number of their people ; they are enabled by this to export annually above thirty-two thousand quintals of choice cod fish, to Spain, Italy, and the Mediterranean, and about nineteen thousand quintals"
0002500106_000094,"A summary of universal history; in nine volumes. Exhibiting the rise, decline, and revolutions of the different nations of the world, from the creation to the present time. Translated from the French of M. Anquetil, Member of the National Institute of France, and Correspondent of the Academy of Sciences and Belles Lettres.","Anquetil, Louis-Pierre",66,1,1,0,0,3,0,1,1,0,4,1,1,0,5,0,5,5,0,0,1,0,3,0,2,1,1,0,0,2,1,0,0,0,0,7,1,1,1,0,3,0,0,3,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,1,4,1800,6,9,"London : printed for G. G. and J. Robinson, Paternoster-Row, by T. Davison, Lombard-Street, White-Friars, 1800.",London,512,male,1723,1806,FALSE,"a young child, which stands in the hall of audience. This statue is white, and represents the devil. In every town there is a house of education for females, under the inspection of the marabou. Each lord: is obliged to send thither his wife, and to let her remain there"
0181400501_000008,An historical account of the rise and progress of the colonies of South Carolina and Georgia. In two volumes. ...,Alexander Hewat,59,2,2,5,0,0,0,0,4,0,1,4,1,0,6,0,0,1,0,1,0,3,1,0,0,1,1,0,3,0,0,2,0,0,0,2,1,3,1,0,0,0,0,1,0,0,0,1,0,3,4,0,0,0,0,0,0,0,3,1,0,1,1779,1,2,"[London] : Printed for Alexander Donaldson, London, 1779.",London,356,male,1739,1824,FALSE,"America . Foreseeing the dangers to which he and his followers would be exposed, should the cause in which they were engaged prove unsuccessful, it is probable he intended this foreign settlement as a retreat. Accordingly; having fitted out two ships , he gave the command of them to Jean"
1372700102_001049,"A new system of geography: or, A general description of the world. Containing a particular and circumstantial account of all the countries, kingdoms, and states of Europe, Asia, Africa, and America. Their situation, climate, mountains, seas, rivers, lakes, &c. The religion, manners, customs, manufactures, trade, and buildings of the inhabitants. With the birds, beasts, reptiles, insects, the various vegetables, and minerals, found in different regions. Embellished with a new and accurate set of maps, by the best geographers; and great variety of copper-plates, containing perspective views of the principal cities, structures, ruins, &c. By D. Fenning, (Author of the Royal English dictionary, the use of the globes, the young algebraist's companion, &c.) J. Collier, (Author of the Letters from Pelicia to Charlotte; and translator of the Messiah, from the German of Mr. Klopstock.) and others.",Joseph Collyer,66,1,0,3,1,0,0,0,5,0,1,2,0,3,0,0,7,1,1,0,0,0,2,0,1,1,0,0,2,2,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,2,0,1,4,1,0,0,2,0,0,2,9,0,0,3,1764,2,2,"London : Printed for S. Crowder, at the Looking-Glass, in Pater-noster-Row; and sold by Mr. Jackson, at Oxford; Mr. Merril, at Cambridge; Mess. Smith, in Dublin; and all other booksellers in Great Britain and Ireland, MDCCLXIV. [1764].",London,833,male,1748,1827,FALSE,"produces a confide able quantirty both of sugar and tobacco ; and here are al very great saltworks, which furnish a good deal for tl Engliflh islands, and for which there is a considerable d, niand from our colonies on the continent; but the trac for which it is chiefly"
0116300201_000770,"A new geographical dictionary. Containing A Full and Accurate Account Of the several Parts of The Known World, As it is Divided into Continents, Islands, Oceans, Seas, Rivers, Lakes, &c. The Situation, Extent, and Boundaries, of all the Empires, Kingdoms, States, Provinces, &c. In Europe, Asia, Africa, and America. Their Constitutions, Revenues, Forces, Climate, Soil, Produce, Manufactures, Trade, Commerce, Cities, Chief Towns, Universities, Curious Structures, Ruins, Antiquities, Mountains, Mines, Animals, Vegetables, Minerals, together with The Religion, Learning, Policy, Manners, and Customs, of the Inhabitants.. To which is prefixed, an introductory Dissertation, Explaining The Figure and Motion of the Earth, the Use of the Globes, and Doctrine of the Sphere, in order to render the Science of Geography easy and intelligible to the meanest Capacity. Illustrated with A New and Accurate Set of Maps of all the Parts of the Known World, making a compleat Atlas; the Dresses of the Inhabitants; and a great Variety of Plans and Perspective Views of the principal Cities, Towns, Harbours, Structures, Ruins, and other Places of Antiquity.",John Barrow,60,1,1,0,1,0,0,1,1,0,8,0,0,0,4,0,4,4,0,0,1,5,1,0,1,0,0,0,0,1,1,0,0,1,1,2,0,7,0,0,3,0,0,2,0,0,0,2,0,1,1,2,0,0,0,0,1,0,0,1,0,1,1759,1,2,"London : printed for J. Coote, at the King's Arms in Pater-Noster-Row; and sold by all Booksellers, Stationers, and News-Carriers, in Great-Britain and Ireland, MDCCLIX. [1759]-60.",London,595,male,,,FALSE,"In the coast of Upper Guinea the air is very scorching from Oaober to March, but tolerable in the other six months. Its insalubrity seems principally owing to the heat of the day and coolness of the night, which produce contrary elfeas in the body; add to this, that the"
0151700103_000070,"A view of universal history, from the creation to the present time. Including an account of the celebrated revolutions in France, Poland, Sweden, Geneva, &c. &c. Together with An Accurate and Impartial Narrative of the Late Military Operations; and Other Important Events. By the Rev. J. Adams, A.M. In three volumes. ...",John Adams,70,2,1,2,2,0,0,2,6,0,2,4,0,2,2,0,4,0,1,1,0,0,2,0,1,1,0,1,3,1,0,0,0,0,2,3,0,0,1,0,0,1,0,0,1,1,0,0,0,3,3,2,0,1,1,1,0,0,6,0,0,4,1795,3,3,"London : printed for G. Kearsley, No. 46, Fleet - Street, MDCCXCV. [1795].",London,496,male,1750,1814,FALSE,"continent. But what retlders this island of most advantage to the Dutch , is the contraband trade which is carried on between the inhabitants and the Spaniards, and their harbour beiin the rlcndezvous to all nations in the time of war . The Dutch lhips from Europe wait here for"
