PassageID,Title,Author,Total termFreq,termFreq(account),termFreq(appear),termFreq(believ),termFreq(child),termFreq(court),termFreq(daughter),termFreq(earl),termFreq(end),termFreq(enter),termFreq(famili),termFreq(father),termFreq(fortun),termFreq(friend),termFreq(gener),termFreq(gentleman),termFreq(hand),termFreq(happi),termFreq(hear),termFreq(heard),termFreq(heart),termFreq(herself),termFreq(honour),termFreq(hope),termFreq(hous),termFreq(king),termFreq(knight),termFreq(know),termFreq(ladi),termFreq(late),termFreq(leav),termFreq(left),termFreq(letter),termFreq(life),termFreq(littl),termFreq(live),termFreq(love),termFreq(madam),termFreq(marri),termFreq(mean),termFreq(mind),termFreq(miss),termFreq(night),termFreq(old),termFreq(person),termFreq(poor),termFreq(prai),termFreq(present),termFreq(return),termFreq(room),termFreq(servant),termFreq(sure),termFreq(think),termFreq(thought),termFreq(told),termFreq(wife),termFreq(woman),termFreq(word),termFreq(world),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0387400204_000034,"Rosella, or modern occurrences. A novel. In four volumes. By Mary Charlton, ...",Mary Charlton,66,0,2,1,2,0,0,0,0,1,0,0,1,3,0,0,2,0,1,2,0,1,1,1,4,0,0,1,7,0,1,0,0,0,2,1,0,1,2,2,2,4,0,3,0,2,1,0,5,2,0,1,1,0,2,2,1,0,1,0,1799,4,4,"London : printed at the Minerva-Press, for William Lane, 1799.",London,315,female,1770,1830,FALSE,"in silent surprise at this intelligence; but when Mr. Ellinger mentioned twelve or one o'clock, fl(e started up in an emotion not to be repressed, and declared her abhorrence of a man who could treat her with such insult and impertinence as file had experienced from Mr. Povey. The dowager"
0716400600_000014,"The complete London jester, or, wit's companion; containing All the Fun and all the Humour, all the Learning and all the Judgment, which has lately flowed from the Two Universities, from the Two Theatres, from White's Chocolate-House, from the Bedford Coffee-House; or, from the Spouting Clubs, and Choice Spirits Clubs in London and Westminster. Including all the Fashionable Jests, Epigrams, Merry Tales, Humorous Jokes, Bon Mots, Choice Songs, Conundrums, Irish Bulls, Comical Humbugs, Droll Narrations, Smart Repartees, New Adventures, Funny Epitaphe, and Witticisms. Which will expel Care, drown Grief, banish the Spleen, improve the Wit, create Mirth, entertain Company, and give the Reader a light Heart, and a chearful Countenance.",,66,1,0,0,2,1,2,0,0,0,1,2,0,2,0,4,0,0,1,0,3,1,0,0,2,4,0,1,3,0,0,1,0,0,1,0,0,2,5,1,3,0,0,0,0,2,3,1,0,1,1,0,3,2,5,2,2,0,0,1,1764,1,1,"London : printed for T. Lownds in Fleet-Street, 1764.",London,142,unknown,,,FALSE,"done in Cornhill; for by the Account he had given of himself he would have eat that Fire up presently . And while they were disputing about the Man's Abilities, Sir, says Mr. !uin, I look upon him to be the greatef Man in the tworld, for he is in"
0038600600_000009,"The road to Hymen made plain, easy, and delightful; in a new collection of familiar letters, pleasing dialogues, and verses, Which have passed between Lovers in various Situations of Life, displaying Humorous and entertaining Characters, on love, courtship, and marriage. With Rules to the Fair Sex, on the Choice and Management of Husbands: To which are added, the batchelor's estimate of the expences attending the married life; and the lady's apology in reply. A new edition by Benedict the married man. Ornamented with an engraved frontispiece.",,66,0,0,1,1,0,3,0,1,1,0,0,0,0,0,1,3,1,3,0,4,0,0,1,3,0,0,1,4,0,1,0,1,1,0,0,3,1,6,1,1,3,1,0,2,0,0,2,1,1,1,2,2,2,1,4,1,0,0,0,1790,1,1,"Winton : printed by J. Wilkes, for S. Bladon, No. 13, Pater Noster-Row, London, [1790?].",Winchester,121,unknown,,,FALSE,"and buried. Beauty in women is like the flowers in the spring; but virtue is like the stars in the heavens. Beauty is vain! their pretty eyes may roll, Charms strike the sight, but merit wins the soul. Choose a wife rather by your ear, than your eye. You may"
0444200201_000041,"Memoirs of Miss Sidney Bidulph. Extracted from her own journal, and now first published. In three volumes. ...",Frances Sheridan,69,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5,2,4,3,0,0,1,6,0,2,3,1,0,4,1,1,5,1,0,1,4,0,0,0,0,0,1,3,2,2,2,1,2,2,1,2,0,0,2,1772,1,3,"London : printed for J. Dodsley, in Pall-Mall, MDCCLXXII. [1772].",London,340,female,1724,1766,TRUE,"to go.l Ofober 3 L -- Once more returned to London in very good spirits, after a stay of little more than two months in Essex, in which time so material and un expected a change has been made in my condition. Lady Grimflon took a most affectionate leave of"
0055500302_000002,"The history of Emily Willis, a natural daughter. In two volumes. ...",,67,2,0,2,2,0,0,0,0,1,3,0,2,2,1,0,1,1,1,1,1,0,1,1,0,0,0,4,4,0,1,0,2,1,0,0,1,10,2,1,0,2,0,0,1,0,1,1,2,1,3,0,4,0,1,0,0,1,1,1,1768,2,2,"London : printed for F. Noble, at his Circulating Library, near Middle-Row Holborn; and J. Noble, at his Circulating Library, in St. Martin's-Court, near Leicester-Square, MDCCLXVIII. [1768].",London,222,unknown,,,FALSE,"me ind a consbiong Friend in Ocu, Madam . "" You have long know n me, and if you  think me capable of making your arniable Favourite !apy, you will"" "" her to see nme, and will pre ail on her to be eternally united to "" me. I"
0013600302_000041,The history of Betty Barnes. In two volumes. ...,,73,0,2,3,1,0,1,0,0,0,0,6,1,2,2,5,1,1,0,1,1,2,0,1,5,0,0,0,5,0,0,0,0,2,0,0,0,1,0,1,1,4,0,0,3,1,0,1,0,0,3,1,3,1,1,2,2,0,0,6,1753,2,2,"London : printed for D. Wilson and T. Durham, at Plato's Head, in the Strand, MDCCLIII. [1753].",London,301,unknown,,,FALSE,"was related to his father , for whom he knew his mother had the greatest esteem, and in the most earnest manner begged him to make a ftriet and impartial inquiry into the particulars of Miss Hammond's life ; to go to the house where her father lodged, and, if"
0048500103_000028,"The mysterious wife. A novel, in four volumes. By Gabrielli. ...",Elizabeth Meeke,65,1,0,1,1,0,1,3,0,0,1,2,1,1,0,0,0,0,0,4,1,1,2,2,0,0,0,4,7,1,0,1,0,0,3,0,0,0,3,1,2,3,0,0,0,0,1,3,0,1,0,2,1,0,1,4,2,1,0,2,1797,3,4,"London : printed for William Lane, at the Minerva-Press, Leadenhall-Street, M.DCC.XCVII. [1797].",London,291,female,1750,1816,FALSE,"about by somebody, Mrs. White, I am afraid."" ""I tell you again and again, Mr. White."" said his discreet wife , "" I am as innocent as the child I am big with. Inever did say they were married . I defy any of thegood com pany present to say"
0033100702_000024,"Maria Harcourt. A novel. In two volumes. Written in daily journals. (never before attempted.) By the author of Lord Winworth, Phebe, &c. ...","Author of Lord Winworth, Phebe, &c.",73,2,0,0,4,0,2,0,1,1,1,3,0,2,1,4,0,1,1,0,1,0,0,2,3,0,0,1,7,1,0,1,3,1,1,0,0,0,1,2,0,4,3,8,0,2,0,0,1,0,0,0,0,1,0,2,2,1,0,2,1788,2,2,"London : printed for C. Stalker, Stationers-Court, MDCCLXXXVIII. [1788].",London,229,unknown,,,FALSE,"of the estate."" This sudden news, no doubt, elated us all, and the old gentleman , partly by the entreaties of my uncle, who made use of the common proverbial remark, "" what is done cannot be undone,"" were shortly pacified. Joy and harmony therefore succeeding, we all agreed to"
0022000202_000010,The history of Lord Clayton and Miss Meredith. In two volumes. ...,,67,2,2,1,0,0,4,2,0,1,2,3,0,0,0,3,0,6,0,0,2,1,0,2,2,0,0,1,1,0,2,1,0,0,2,0,2,0,5,1,1,2,0,0,2,0,1,1,0,1,0,0,1,2,0,1,1,1,1,4,1769,2,2,"Dublin : printed for P. and W. Wilson, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Williams, and C. Ingham, MDCCLXIX. [1769].",Dublin,118,unknown,,,FALSE,"he carried her down, with Harriot, to his seat near Bath., -  {.. :  MR. MR. merrickhaving called at Mr. Jarvis's house soon after his departure, was not a little chagrined at his disappointment, on his nephew's account ; though he was very glad to find that he"
0244100105_000046,"The works of Henry Fielding, Esq; with the life of the author. Vol. I.",Henry Fielding,60,0,2,1,1,1,0,1,0,0,1,2,0,1,0,5,2,0,0,0,0,1,0,0,1,0,1,2,3,0,0,0,0,0,2,1,0,3,0,1,0,4,0,0,4,1,2,2,1,2,2,1,1,1,1,3,0,2,0,1,1784,5,10,"London : printed for W. Strahan, J. Rivington and Sons, T. Payne, S. Crowder, T. Longman, J. Robson, C. Dilly, G. Kearsly, G. Robinson, J. Johnson, T. Cadell, T. Lowndes, R. Baldwin, W. Cater, G. Nicol, S. Bladon, J. Murray, W. Otridge, J. Sewell, W. Lane, J. Bowen, and W. Fox, MDCCLXXXIV. [1784].",London,430,male,1707,1754,TRUE,"if your jury were christians, they mull C give swinging damages. That's all.'  Mafrer,  cried the hols, scratching his head,  I have no fto  mach to law, I thank you. I have seen enough of that in the parish, where two of my neighbours have been"
1346400300_000021,The Pocket miscellany. In prose and verse.,Mathew Carey,77,0,0,1,2,0,3,0,1,0,0,1,1,2,0,2,1,1,1,1,2,1,18,0,1,0,0,2,1,1,1,2,0,0,0,0,2,0,1,0,1,11,0,1,0,5,0,0,0,1,1,1,2,0,1,1,0,1,0,2,1798,1,1,"Philadelphia : Printed for Mathew Carey, 1798.",Philadelphia,287,male,1760,1839,FALSE,"vex my spirit, ever did I call to kmind thy modest virtues! Even now, whilftmufing on the scenes Ruyfd -- le even now my fancy draws the very room where, when the evening closed the labours of the weary villager, the conversation or the music of Maria added rapture to"
0440300104_000030,"Woman as she should be; or, memoirs of Mrs. Menville. A novel. In four volumes. By Mrs. Parsons, ...",Eliza Parsons,65,2,2,0,0,0,0,0,0,0,1,1,1,4,0,1,3,3,2,0,2,1,1,3,2,0,0,1,3,2,0,0,3,1,1,0,1,4,2,1,0,3,1,1,1,0,0,3,1,1,0,1,3,0,1,0,0,0,1,0,1793,4,4,"London : printed for William Lane, at the Minerva, and sold by E. Harlow, 1793.",London,226,female,1738,1811,TRUE,"good principles,, that Ihe had nothing to fear from. a connexion between them, and as : by that time her brother would be of age, they might settle comfortably in their own house ""I fear,"" CC I fear,"" replied Mrs. Oswald, C you muss think very slightly of me, for"
0691900400_000003,"Isabella; or the fatal marriage: a tragedy of five acts, altered from Southern, by D. Garrick, Esq. Marked with the variations in the manager's books, at the Theatres Royal Drury Lane and Covent Garden.",Thomas Southerne,80,2,0,1,4,0,1,0,1,2,2,3,1,2,0,2,1,0,3,1,0,0,0,2,0,3,0,7,4,0,0,0,0,1,2,3,3,1,6,0,0,0,0,3,0,3,2,0,0,0,1,0,2,1,0,0,2,2,1,5,1792,1,1,"London : printed for W. Lowndes, No. 76, Felet-Street, M.DCC.XCII. [1792].",London,61,male,1660,1746,TRUE,"I hope I bring my welcome along with me: Is your lord at home? Samp. My lord at home! Jfa. Count Baldwin lives here still? Samp. Ay, ay, Count Baldwin does live here: and I am his porter: but what's that to the purpose, good woman , of my lord's"
0281800105_000023,"Clarissa; or, the history of a young lady: comprehending the most important concerns of private life. and particularly shewing the distresses that may attend the misconduct, both of parents and children, in relation to marriage. In eight volumes. ...",Samuel Richardson,63,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,1,1,1,2,3,1,0,0,0,7,1,2,1,1,0,2,1,3,3,2,0,0,2,0,0,1,1,1,0,1,0,1,0,1,0,3,0,2,2,2,4,1792,5,8,"London : printed for B. Law and Son, T. Cadell, G.G.J. and J. Robinson, R. Baldwin, J. Johnson, W. Richardson, W. Goldsmith, W. Lowndes, T. Vernor, W. Lane, Hookbam and carpenter, G. and T. Wilkie, P. Macqueen, B. Paulder, and E. Newbery, M.DCC.XCII. [1792].",London,359,male,1689,1761,TRUE,"few doors of her, who has a maiden Sister, Miss Rawlins by name, so notify'd for prudence, that none of her acquaintance undertake anything of consequence without consulting her. Meanwhile my honeftcoachman is walkingabout Miss Rawlins's door, in order to bring me notice of Mrs. Moor's return to her own"
0006500304_000016,"The history of Tom Jones, a foundling. By Henry Fielding, Esquire. ...",Henry Fielding,80,1,0,1,0,0,1,0,0,0,0,5,7,3,0,6,1,4,1,0,0,2,0,0,0,0,0,1,9,1,1,0,0,1,2,1,0,0,5,1,1,3,0,4,1,0,1,1,0,1,0,1,1,1,1,0,3,1,0,6,1792,4,4,"London : printed for C. Cooke, No. 17, Pater-Noster-Row, [1792?].",London,283,male,1707,1754,TRUE,"have ever had the pleaftre of feeing you before; but if you are a friend of niy , son, and have any thing to say concerning this young  lady , I fllall be glad to hear you. As to her .making him happy , it will be his own"
0383101200_000021,A treatise on polite conversation.,Jonathan Swift,106,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,4,3,1,0,2,17,0,2,0,0,0,0,2,4,9,6,0,0,13,0,5,0,1,3,0,0,0,2,1,3,1,1,8,3,0,3,3,1738,1,1,"Dublin : printed by and for George Faulkner, M,DCC,XXX,VIII. [1738].",Dublin,132,male,1667,1745,TRUE,"the World's making. imlifs. What, if he had been Young , and he Old ? vne'. Why, Miss , that would have been a Match of the Devil's making: But, when both are Young , that's a Match of God's making. [ lesss arcbing her Pocketfor a Timnble, brings out"
0022000107_000088,"The history of Sir Charles Grandison. In a series of letters. By Mr. Samuel Richardson, Author of Pamela and Clarissa. In seven volumes. ...",Samuel Richardson,76,2,0,1,1,1,1,0,2,0,0,0,1,1,0,0,0,3,0,0,4,4,1,0,0,0,0,5,8,0,1,0,3,1,0,1,5,0,2,1,2,3,1,0,0,0,1,1,0,1,2,2,6,0,1,0,0,2,1,4,1766,7,7,"London : printed (by assignment from Mr. Richardson's executors) for J. Rivington, in St. Paul's Church-Yard; R. Baldwin, S. Crowder, J. Coote, and M. Richardson, in Pater-Noster-Row, MDCCLXVI. [1766].",London,424,male,1689,1761,TRUE,"looks as if all favoured him; yet would not interfere. He has not made any declaration of love neither. I am foyoung a creature, you know ; and to be sure he is a very prudent man. My guardian dearly loves him who does not? His address is so gentle:"
1545800401_000083,"The voluntary exile. In two volumes. By Mrs. Parsons, author of Lucy, &c. &c.",Eliza Parsons,68,0,1,1,2,0,0,0,0,0,2,0,0,3,0,2,1,3,1,1,1,1,0,2,2,0,0,1,1,0,1,1,7,1,3,2,0,2,0,0,2,6,0,3,2,1,0,0,2,0,1,1,3,0,2,0,1,2,0,0,1795,1,2,"Dublin : printed for P. Byrne, P. Wogan, Wm. Jones, John Rice, and H. Fitzpatrick, 1795.",Dublin,308,female,1738,1811,TRUE,"of such melancholy events. When a little recovered from their mutual concern, the latter asked Barclay whether it would not be proper to acquaint the deceased's sister with the circumfiances that had taken place? "" As I cannot forgive her felifill inhumanity, I wish not (replied Barclay) ever to have"
0496901200_000063,The vicar of Wakefield a tale. By Dr. Goldsmith.,Oliver Goldsmith,77,0,0,0,1,1,4,0,0,1,1,1,12,2,0,3,1,7,0,0,1,0,2,2,0,0,0,0,3,0,1,2,0,1,2,1,4,1,2,2,0,0,1,4,0,0,1,1,2,0,0,1,0,2,0,1,1,1,0,4,1798,1,1,"Vienna : printed for R. Sammer, Bookseller, 1798.",Vienna,434,male,1728,1774,TRUE,"my hand ""to give."" ""And that, Madam ,"" cried her real lover, ""was indeed all that you ever ""had to give; at leas, all that I ever "" thought worth the acceptance. And I ""now protest, my Arabella, by all that's "" happy , your want of fortune this mo."
0018800101_000040,"Family secrets, literary and domestic. By Mr. Pratt. In five volumes. ...",Samuel Jackson Pratt,73,0,0,0,1,0,2,0,1,0,6,0,0,1,1,2,2,0,0,0,2,0,2,0,3,0,0,1,12,0,0,2,0,1,1,0,4,2,1,0,1,1,0,1,1,2,3,0,1,1,4,2,1,0,0,1,1,2,0,4,1797,1,5,"London : printed for T.N. Longman, Paternoster-Row, 1797.",London,472,male,1749,1814,TRUE,"torrents of tears, from her own, left no traces that might betray the had been weeping. CHAPTER XXXI THE feeble frame, mattered nerves, and impaired health of lady Stuart, though blooming as her daughter , when fly first married , would generally prove too weak for her utmost efforts, and,"
0332600300_000051,"Religious courtship: being historical discourses on the necessity of marrying religious husbands and wives only; as also, of husbands and wives being of the same opinions in religion with one another. With an appendix, Of the necessity of taking none but Religious Servants; and, A proposal for the better managing of Servants.",Daniel Defoe,79,3,2,0,2,0,5,0,0,0,3,5,0,0,2,6,0,0,3,0,1,1,1,1,2,0,0,4,5,0,1,0,0,1,2,1,0,3,0,0,1,0,0,0,1,2,1,0,1,1,2,1,4,0,4,0,0,2,0,5,1762,1,1,"Edinburgh : printed for William Gray, the Eastmost Laigh Shop in the Front of the Exchange, MDCCLXII. [1762].",Edinburgh,288,male,1660,1731,TRUE,"complain of his daughter's nicety on all occasions: for in difeourfe with the Doctor and his lady , the young ladies on both fides being absent, he took a liberty to exclaim vehemently, how foolish one of his daughters had been, and how Ihe had obstinately call off a gentleman"
0327800300_000016,"The maid of the mill. A comic opera. By Isaac Bickerstaff. Adapted for theatrical representation, as performed at the Theatre-Royal, Covent-Garden. Regulated from the Prompt-Book, By Permission of the Managers.",Isaac Bickerstaffe,69,1,0,0,0,0,3,0,0,2,0,3,0,1,1,3,1,2,2,0,0,1,1,3,0,0,1,5,5,1,0,1,0,0,3,2,0,3,1,1,3,2,1,0,0,2,0,2,0,0,0,2,0,0,2,0,2,2,0,4,1791,1,1,"Dublin : printed by Graisberry and Campbell, for William Jones, No. 86, Dame-Street, MDCCXCI. [1791].",Dublin,99,male,1733,1812,TRUE,"will you mind when you'refpoke to, or not? lujfl ijand in waiting, While you're here a prating? L.aim. Iay every felkity fall to your lot. The. Giles. She curtfes Looh there, lwhat ajbape, what an air !- ALU. How happy , Low wretched! how tired am I! rour lord/bip's obed;"
1255200301_000028,"Plays, Written by Sir John Vanbrugh. In Two Volumes. ... Containing The Relapse, or Virtue in Danger. The Provoked Wife. Esop, in Two Parts. ... Containing The Confederacy. The False Friend. The Mistake.",John Vanbrugh,78,0,0,0,0,0,1,0,0,2,0,3,0,0,0,1,0,3,0,0,1,1,3,3,0,0,0,2,2,0,2,0,0,0,1,0,8,2,5,0,1,7,0,4,0,3,3,2,0,0,1,1,4,2,1,2,3,2,0,2,1719,1,2,"London : printed for J. Tonson and M. Wellington, and sold by William Taylor at the Ship in Pater-Noster-Row, M.DCC.XIX. [1719].",London,325,male,1664,1726,TRUE,"Men now a days hate a Woman that loves em. Miss . Love him! Why do you think I love him, Nurse? I Cod I would not care if he were hanged, so I were but once married to him No that which pleafesme, is to think what work I'll"
1024400102_000122,"Pamela; or, virtue rewarded. In a series of familiar letters from a beautiful young damsel to her parents: Published In order to cultivate the Principles of Virtue and Religion in the Minds of the youth of Both Sexes. A Narrative which has its Foundation in Truth, and at the same time that it agreeably entertains, by a Variety of enrious and offecting Incidents, is intirely divested of all those Images, which in too many Pieces calculated for Amusement only, tend to inflame the Minds they should instruct. In four volumes. written to the Editor on the Subject. ...",Samuel Richardson,85,0,0,2,2,0,2,0,0,0,4,1,2,4,0,0,0,4,0,3,0,2,1,0,0,0,0,4,9,0,4,0,1,1,5,7,1,0,1,2,1,2,0,0,0,7,0,1,3,0,0,2,1,1,1,0,0,1,1,2,1792,2,4,"London : printed for J. F. and C. Rivington, B. Law and Son, S. Crowder, G. G. J. and J. Robinson, S. Bladon, T. Vernor, T. Cadell, J. Johnson, W. Richardson, W. Otridge, R. Baldwin, S. Hayes, W. Goldsmith, P. Macqueen, Ogilvie and Speare, G. and T. Wilkie, and W. Lane, M.DCC.XCII. [1792].",London,395,male,1689,1761,TRUE,"lay in: That Lady Davers todk upbn herself the Care of the little one, till it carie to be fit to be put to the boarding fchool, where it'ndw is: And that he had fettled upon the dear little Miss such a sum of Money, as the Interest of it"
0227100800_000017,"Better late than never a comedy. In five acts. As performed at the Theatre-Royal Drury-Lane. By Miles Peter Andrews, Esq.",Miles Peter Andrews,68,0,0,1,0,0,0,0,0,4,1,0,2,5,1,0,2,2,0,1,0,0,2,1,2,0,0,3,2,1,3,2,0,1,0,1,1,4,1,1,0,1,0,3,0,2,1,0,1,0,3,1,3,1,1,3,2,0,0,2,1790,1,1,"London : printed for J. Ridgway, No. 1, York-Street, St. James's-Square, 1790.",London,72,male,1742,1814,FALSE,"your fortune . Saville. Amazement. Diary. In flort, Sir, fle was the very Lawyer that prated away so fast, and talked you out of your bonds and parchments. Savillk. Aftonifling! But what can that avail her? the gave me the full amount of their value. Diary. Yes, but in another"
0615500104_000018,"The children of the abbey, a tale. In four volumes. By Regina Maria Roche. ...",Regina Maria Roche,60,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,3,1,1,3,1,0,0,2,1,0,0,1,1,1,2,0,2,2,3,1,0,5,0,1,0,1,2,2,2,2,0,4,0,3,1,2,1,1,1,2,1796,4,4,"London : printed for William Lane, at the Minerva-Press, 1796.",London,309,female,1764,1845,FALSE,"story: A A u: :; cl rgyman had been kind, at the beginning of their d: lhefs, to them, ani he and Miss Emily took it into ti: er heads to fall in love with each other. - Well, her parents gave their consent to their being married , which"
