PassageID,Title,Author,Total termFreq,termFreq(barbauld),termFreq(beauti),termFreq(breast),termFreq(burn),termFreq(charm),termFreq(coleridg),termFreq(collin),termFreq(crabb),termFreq(creat),termFreq(deep),termFreq(eastern),termFreq(emot),termFreq(even),termFreq(fair),termFreq(fanci),termFreq(feel),termFreq(fire),termFreq(friend),termFreq(gaze),termFreq(geniu),termFreq(gloom),termFreq(glow),termFreq(heart),termFreq(heaven),termFreq(imagin),termFreq(joi),termFreq(jone),termFreq(love),termFreq(man),termFreq(melancholi),termFreq(mind),termFreq(mountain),termFreq(muse),termFreq(music),termFreq(natur),termFreq(night),termFreq(orient),termFreq(pain),termFreq(power),termFreq(repos),termFreq(schiller),termFreq(smith),termFreq(soft),termFreq(solemn),termFreq(song),termFreq(soul),termFreq(sound),termFreq(still),termFreq(sublim),termFreq(sweet),termFreq(thee),termFreq(thou),termFreq(thy),termFreq(view),termFreq(wild),termFreq(written),termFreq(youth),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0081500122_000002,"The works of the English poets. With prefaces, biographical and critical, by Samuel Johnson. ...",Samuel Johnson,84,0,2,0,1,4,0,0,0,0,0,0,0,2,1,1,1,2,2,1,0,1,1,0,3,0,2,0,4,0,0,2,0,3,0,0,1,0,4,0,0,0,0,1,0,1,4,0,2,1,1,3,6,23,2,0,0,2,1779,22,58,"London : printed by H. Hughs; for C. Bathurst, J. Buckland, W. Strahan, J. Rivington and Sons, T. Davies, T. Payne, L. Davis, W. Owen, B. White, S. Crowder, T. Caslon, T. Longman, B. Law, E. and C. Dilly, J. Dodsley, H. Baldwin, J. Wilkie, J. Robson, J. Johnson, T. Lowndes, T. Becket, G. Robinson, T. Cadell, W. Davis, J. Nichols, F. Newbery, T. Evans, J. Ridley, R. Baldwin, G. Nicol, Leigh and Sotheby, J. Bew, N. Conant, J. Murray, W. Fox, J. Bowen, MDCCLXXIX. [1779]-80.",London,319,male,1709,1784,TRUE,"shining path, alas I alone remain'd. So when the fun to worlds unknown retires, So How firong! how boldly Ihoot his parting fires ! Larger his letting orb our eyes confess, Eager we gaze , and the full glory bless; As over the heavens , sublime , his course extends,"
0459900202_000017,The British album. In two volumes. Vol. II.,,74,0,0,0,2,2,0,0,0,0,2,0,0,1,1,1,3,1,4,0,0,0,1,6,1,0,3,0,3,0,0,3,1,1,1,0,0,0,3,0,0,0,0,1,1,2,3,0,2,0,3,4,2,11,3,1,1,0,1793,2,2,"London : printed by John Bell, 1793.",London,169,unknown,,,FALSE,"bless strong Fate's decree, That bids me still RETURN TO poetry and THEE . DELLA CRUSCA. oiober a8, i78SS TO HIM WF'HO WILL UNDERST2'ND1IT. THOU art no more my bosom's Friend ; Here must the sweet Delusion end That charmed my Senses many a year, Through smilig Summers -- Winters"
0899700100_000049,"The seasons, by James Thomson. To which is prefixed a life of the author, by Patrick Murdoch, D.D. F.R.S.",James Thomson,64,0,2,0,0,1,0,0,0,0,4,0,0,1,1,1,0,0,0,1,0,1,0,4,3,0,3,0,2,1,0,0,2,2,0,3,1,0,0,1,0,0,0,2,3,5,1,1,3,1,1,3,3,7,0,0,0,0,1787,1,1,"London : printed for J. Rivington and Sons, T. Payne and Sons, T. Longman, B. Law, G. G. J. and J. Robinson, T. Cadell, J. Nichols, R. Baldwin, W. Goldsmith, J. White, W. Lowndes, W. Bent, G. and T. Wilkie, and Scatcherd and Whitaker, MDCCLXXXVII. [1787].",London,210,male,1700,1748,TRUE,"The rolling year Is full of THEE . Forth in the platfing Spring THY beauty walks, THY tenderness and love . Wide flush the fields; the softening air is balm; Echo the mountains round; the forest fiiles; And every sense, and every heart is joy . Then comes THY glory"
0821600301_000029,A collection of poems in two volumes. By several hands.,"Pearch, G.",95,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,1,0,0,5,0,4,7,2,2,0,1,0,3,1,0,3,5,1,0,0,1,3,0,4,0,2,1,2,2,11,20,2,1,0,1,1768,1,2,"London : printed for G. Pearch, No. 12, Cheapside, MDCCLXVIII. [1768].",London,330,unknown,,,FALSE,"there are joys alone, I cry, Tis here, divine philosophy, Thou deign'lt to fix thy throne! Here contemplation points the road Through' nature's charms to nature's God! There, these are joys alone! Adieu, ye vain low thoughted cares, Ye human hopes, and human fears, Ye pleasures and ye pains i"""
0694600102_000014,"The lounger. A periodical paper, published at Edinburgh in the years 1785 and 1786. By the authors of The mirror. In three volumes. ...",,52,0,5,1,0,2,0,0,0,1,1,0,0,2,2,1,2,1,0,1,3,0,1,1,1,1,2,0,2,0,0,1,1,0,0,1,0,0,0,5,0,0,0,2,2,1,1,0,2,1,1,0,1,1,0,0,1,1,1787,2,3,"London : printed for A. Strahan, and T. Cadell, London; and William Creech, Edinburgh, MDCCLXXXVII. [1787].",London,336,unknown,,,FALSE,"sentiment, and language, belong to every kind of fine writing: But invention alone creates the Poet, and is a term nearly of the same signification with poetical genius . A poet is laid to have more or lets genius , according to his powers of fancy or invention. That Hamilton"
0107900300_000078,"Lessons in elocution: or, a selection of pieces in prose and verse, for the improvement of youth in reading and speaking; as well as for the Perusal of Persons of Taste. With an appendix, containing, Concise Lessons on a New Plan, and Principles of English Grammar. By William Scott, Teacher of English, Writing, and Accounts, and Author of a New Spelling, Pronouncing, and Explanatory Dictionary of the English Language, &c.","Scott, William",73,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,3,2,0,0,1,1,1,2,0,2,0,7,1,2,1,0,1,1,0,1,0,0,1,0,0,0,3,2,2,1,5,5,0,3,3,3,10,0,4,0,0,1799,1,1,"Edinburgh : printed for J. Fairbairn, J. Hunter, Edinburgh; and W. Anderson, Stirling, 1799.",Edinburgh,394,male,1750,1804,FALSE,"learned to melt at others' wtoe Scared at thy frown terrific, fly self.pleafing Folly's idle brood, Wild Laugther, Noise, and thoughtless Joy , And leave us leisure to be good. Light they disperse, and, with them go The summer Friend , the flattring Foe, By vain Prosperity received To her"
0622101101_000016,The works of James Thomson. With his last corrections and improvements. In four volumes. ...,James Thomson,66,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,0,0,1,1,1,2,0,6,1,1,2,0,10,1,1,1,1,1,1,3,1,0,0,2,0,0,0,3,0,1,4,0,3,0,2,0,0,4,1,1,0,2,1775,1,4,"London : printed for John Donaldson. Sold by T. Wilson, at York; A. Smith, Halifax; D. Akenhead, Newcastle; W. Boyd, Dumfries; W. Darling, Edinburgh; L. Flin, Dublin, and W. Anderson, Stirling, 1775.",London,248,male,1700,1748,TRUE,"rise, Or to the curious or the pious eye. And oft conducted by historic truth, You tread the long extent of backward time: Planning, with warm benevolence of mind , 92; And honest zeal un warped by party rage, BRITANNIA's weal; how from the venal gulf To raise her virtue,"
0579800307_000018,"The poetical calendar. Containing a collection of scarce and valuable pieces of poetry: With Variety of originals and translations, by the most eminent hands. Intended as a supplement to Mr. Dodsley's collection. Written and selected by Francis Fawkes, M. A. and William Woty. In twelve volumes.",William Woty,85,0,1,2,0,5,0,0,0,0,1,0,0,1,5,1,0,4,0,0,0,0,2,2,0,0,8,0,9,0,0,3,0,0,5,2,2,0,0,4,0,0,0,2,1,1,5,1,1,0,5,2,7,1,0,1,0,1,1763,7,12,"London : printed by Dryden Leach; for J. Coote, at the King's Arms, in Pater-Noster-Row, MDCCLXIII. [1763].",London,126,male,1731,1791,FALSE,"clofe embowred grove -- Oh! the soft joys that fill the breast ! ( Joys , the sweetest and the belft) When, by all powerful Love excited, Each delighting, each delighted, We sit within some thick wove bower Full fragrant made by many a flower! With thrilling pleasure I the"
0632800400_000014,"Poems on various subjects. By John Hoy, junior.","Hoy, John",59,0,3,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,3,1,0,1,0,4,1,3,1,1,6,0,5,1,0,0,0,1,0,0,2,1,0,1,2,1,0,1,1,0,2,1,1,2,2,1781,1,1,"Edinburgh : printed by Macfarquhar and Elliot, MDCCLXXXI. [1781].",Edinburgh,148,male,1755,1781,FALSE,"which, as they flow, Sound deeplyhoarfe, withlong drawn murmurs sow. There, as secluded from the beam of day, From devious walk to devious walk I firay, I'll with my sorrows load the feeble breeze, Which, softly sighing, whispers through the trees; Or, fixed in solemn , silent thought, explore Far"
0363800601_000007,The poetical works of John Langhorne. In two volumes. ...,John Langhorne,77,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,3,2,0,0,1,0,0,1,1,0,3,0,2,0,0,0,1,3,6,4,1,0,3,2,0,0,0,1,0,5,1,5,0,1,6,5,2,10,0,1,0,1,1766,1,2,"London : printed for T. Becket and P. A. de Hondt, 1766.",London,160,male,1735,1779,FALSE,"music , and ye powers of song , That waked to painful melody the lyre Of young JESSIDES, when, in Sion's vale He wept over bleeding friendship; ye that mourned, While freedom drooping over EUPHRATES' fiream, He pensive harp on the pale osier hung, Begin once more the forrow foothing"
0365701702_000004,The British album. In two volumes. ...,,81,0,6,2,1,4,0,0,0,0,0,0,1,1,3,0,2,0,2,0,0,1,2,1,0,0,2,0,11,0,0,4,0,4,0,3,1,0,1,2,0,0,0,2,0,2,0,0,2,0,7,1,1,8,1,0,0,3,1790,2,2,"London : printed by John Bell, 1790.",London,175,unknown,,,FALSE,"at strife; Her unembarrassed looks declare, .That Love is not triumphant there: Lured by the hope of gaudier days, The pompous banners Wealth displays; Each fond emotion distant keeps, And all her native softness sleeps. ARLEY. PROLOGUE TO THE COMEDY OF THE PROVOKED HUSBAND. - ~ ~ ~ - -"
0420000700_000024,"The seasons, by James Thomson, with his life, and a complete index and glossary. Embellished with fourteen fine engravings, by the first artists.",James Thomson,85,0,2,2,1,1,0,0,0,0,4,0,0,0,2,2,1,0,2,0,4,1,0,4,3,0,0,0,3,1,0,2,0,4,0,3,0,1,0,1,0,0,0,1,0,3,5,0,4,2,0,4,1,19,0,1,0,1,1795,1,1,"London : printed by and for T. Chapman, No. 151, Fleet-Street, 1795.",London,248,male,1700,1748,TRUE,"wind. 1465 BOLD, firm, and graceful, are thy generous youth , By hardship sinew'd, and by danger sire; Scattering the nations where they go; and first Or on the listed plain, or stormy seas. Alild are thy glories too, as over the plans 1470 Of thriving peace thy thoughtful sires"
1010501100_000008,"The union: or, select Scots and English poems.",,65,0,1,0,0,0,0,1,0,0,1,0,0,5,0,3,2,3,0,0,0,0,1,2,0,0,3,0,6,1,1,1,0,2,1,1,1,0,2,1,0,0,0,2,1,2,3,1,1,0,2,1,3,8,0,1,0,1,1759,1,1,"London : printed for R. Baldwin, in Paternoster-Row, M.DCC.LIX. [1759].",London,159,unknown,,,FALSE,"aged oak, Never echoing with the woodman's stroke; Where never human art appeared, Nor even one firaw rooft cott was reared; Where Nature seems to sit alone, Majestic on a craggy throne. Tell me the path; sweet wanderer, tell, To thy unknown sequestered cell, Where woodbines cluster round the door,"
0939100301_000003,"Meditations and contemplations. In two volumes. Containing, ... Meditations among the Tombs; Reflections on a Flower-Garden; And, A Descant on Creation. ... Contemplations on the Night; Contemplations on the Starry Heavens; And, A Winter-Piece. By James Hervey, A. M. Late Rector of Weston-Favell, in Northamptonshire. The sixteenth edition. ...",James Hervey,93,0,1,2,0,1,0,0,0,0,0,0,0,1,1,1,1,1,3,1,2,1,2,5,1,0,1,0,2,2,0,2,0,0,0,2,4,0,0,1,0,0,0,1,1,2,3,1,7,1,3,4,0,31,1,0,0,0,1761,1,2,"London : printed for John Rivington, H. Woodfall, W. Strahan, R. Baldwin, W. Johnston, J. Richardson T. Caslon, S. Crowder, G. Keith, B. Law, T. Field, E. Dilly, and G. Kearsly, MDCCLXI. [1761].",London,317,male,1714,1758,TRUE,"pervades the Whole, Refines the Genius , and exalts the Soul . For let the Witling argue all he can, It is Religion frill that makes the Man . Tis This, my Friend , that streaks our Morning bright; Tis This, that gilds the Horrors of our Night . When"
0618500201_000099,The works of James Thomson. In two volumes. ... . Containing the seasons; and his other poems.,James Thomson,78,0,0,0,0,1,0,0,0,0,4,0,0,1,1,1,2,2,1,2,0,1,1,3,2,0,2,0,4,3,0,1,1,1,0,1,0,0,2,0,1,0,0,2,0,2,3,0,2,0,2,6,3,18,0,0,0,2,1788,1,2,"London : printed for J. Rivington and Sons, T. Payne and Sons, S. Crowder, T. Longman, G. G. J. and J. Robinson, T. Cadell, J. Nichols, R. Baldwin, W. Goldsmith, W. Stuart, J. Murray, J. White, W. Lowndes, W. Bent, S. Hayes, G. and T. Wilkie, D. Ogilvy, and Scatchard and Whitaker, MDCCLXXXVIII. [1788].",London,429,male,1700,1748,TRUE,"angels bless thy train,  The virtues of the sage, and swain Plain Innocence, in white arrayed, Before thee lifts her fearless head; Religion's beams around thee shine, And cheer thy glooms with light divine; About thee sports sweet Liberty And rapt Urania sings to thee . VOL. I. T"
0737500102_000027,"The art of poetry on a new plan: illustrated with a great variety of examples from the best English poets; and of translations from the ancients: Together with such Reflections and critical Remarks as may tend to form in our Youth an elegant Taste, and render the Study of this Part of the Belles Lettres more rational and pleasing. ...",,58,0,1,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,1,1,0,1,0,1,0,2,0,7,0,0,1,0,1,1,1,0,0,2,1,0,0,0,2,1,1,2,7,1,2,6,2,0,1,0,1,2,1,1762,2,2,"London : printed for J. Newbery, at the Bible and Sun in St. Paul's Church-Yard, MDCCLXII. [1762].",London,385,unknown,,,FALSE,"given us, entitled ALEXANDER's Feast, or the Power ofmujii, is altogether as valuable in his loose and wild numbers, as it could have been if the stanzas were more regular, and written in the manner of pindar. In this ode there is a wonderful sublimity of thought, a loftiness and"
0332201000_000001,An essay on the passions: with other poems. By A. Donoughue.,"Donoughue, A.",57,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,3,2,1,1,2,0,1,6,0,0,0,0,4,0,0,1,0,3,0,0,1,1,0,2,0,0,0,0,0,1,3,1,0,1,1,3,2,7,0,1,1,2,1799,1,1,"Shrewsbury : printed by T. Wood, St. John's-Hill, for P. Owen, bookseller, Welshpool; sold by Champante and Whitrow, Aldgate, London, and all the booksellers in Shrewsbury, M,DCC,XCIX. [1799].",Shrewsbury,145,unknown,,,FALSE,"AN ESSAY ON THE PASSIONS: WITH OTHER poemso - OPEROSA PARVUS CARMINA FINGO. HORACE. BY A. DONOUGHUE. , |ilreo allur : PRINTED BY T. WOOD, ST. john's.hlill, FOR P. OWEN, BOOKSELLER, WELSHPOOL; SOLD BY CHAMPANTE AND WHIIROW, ALDGATE, LONDON, AND ALL THE BOOKSELLERS IN SHREWSBURY. M, DCCXCIX, PREFACE. W HAT"
0365701702_000006,The British album. In two volumes. ...,,79,0,2,2,0,2,0,0,0,0,1,0,1,1,3,2,3,0,2,1,0,0,2,9,0,0,4,0,8,0,0,2,0,5,0,0,0,0,1,0,1,0,0,2,0,0,2,0,1,0,4,2,9,4,0,0,0,3,1790,2,2,"London : printed by John Bell, 1790.",London,175,unknown,,,FALSE,"[The fallowing Lines were the earliest offering to a Young Lady -- whose Theatric talents onc formed the ornament of the Stage on which she appeared; and whose Memory will be honoured by the Drama which she adorned. TO LAURA. Go, faithful Muse I to LAURA fly, And with thee"
0259601000_000021,"The poems of Mark Akenside, M.D. Two volumes in one.",Mark Akenside,65,0,3,1,1,1,0,0,0,0,1,0,1,1,2,2,2,0,0,2,0,1,0,3,6,0,3,0,4,3,0,3,0,0,1,4,0,0,0,4,0,0,0,1,0,1,2,3,0,3,2,1,1,1,1,0,0,0,1789,1,1,"London : printed for the booksellers, MDCCLXXXIX. [1789].",London,278,male,1721,1770,TRUE,"Reclaims their fleeting footsteps from the waste Of dark oblivion; thus collescing all The various forms of being, to present Before the curious aim of mimic art, Theirlargeft choice: like spring's unfolded blooms 355 Exhaling sweetness , that the skilful bee May taste at will, from their selected spoils To"
0111400300_000036,"The poetical works of Thomas Gray, LL. B. Late Professor of Modern Languages and History in the University of Cambridge. with some account of his life and writings. The whole carefully revised; and illustrated by notes, original and selected. To which are annexed, poems written by, addressed to, or in memory of, Mr. Gray; Several of which were never before Collected.",Thomas Gray,50,0,0,3,0,1,0,0,0,0,0,0,0,0,1,2,1,2,0,1,1,2,1,1,1,0,3,0,2,0,0,1,0,3,0,1,1,0,1,4,0,0,0,2,2,1,3,2,1,1,2,0,0,0,1,0,0,2,1799,1,1,"London : printed for J. Scatcherd, No. 12, Ave-Maria Lane, 1799.",London,242,male,1716,1771,TRUE,"with Heaven's inspiring light, Beneath the covert of the sylvan shade, Where deadly cypress, mixed with mournful yew, Far over the vale a gloomy stillness spread, Celestial Genius burst upon the view . The bloom of youth , the majesty of years, The softened aspect, innocent and kind, The sigh"
0814600100_000016,"Female conduct: being an essay on the art of pleasing. To be practised by the fair sex, before, and after marriage. A poem, in two books. The third edition. By Thomas Marriott, Esq;","Marriott, Thomas           1766",89,0,8,0,0,3,0,0,0,1,0,0,0,1,3,2,0,1,1,0,3,0,0,5,1,0,0,0,9,0,0,3,0,4,4,9,1,0,0,2,0,0,3,2,0,3,3,2,3,0,3,1,1,5,0,0,1,1,1775,1,1,"London : printed for W. Owen, in Fleet-Street, M.DCC.LXXV. [1775].",London,366,unknown,,,FALSE,"or Paint, vain is the Power , To heighten Beauty , or its Loss restore; Content with native Charms , each needless Aid Of Art contemn; O much admonished Maid! Ah! vainly think not, your fantastic Skill, The wondrous Work of Nature , can excell. Thus far, my Muse ,"
0895600902_000016,"Poems by Charles James, Esq. containing, among others, Vanity Of Fame, Petrarch To Laura, Acontius To Cydippe, The Year 1800; ör, IT Will BE SO. Suicide.","James, Charles",64,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,5,0,0,2,0,2,1,3,1,1,4,0,6,3,0,0,0,2,0,3,0,0,3,0,2,0,0,1,0,0,4,1,2,0,1,3,2,2,1,0,1,2,1789,2,2,"London : printed for T. Cadell, in the Strand, MDCCLXXXIX. [1789].",London,127,male,,,FALSE,"me for who better knows To picture the bosom's alarms If anguish or ecstasy flows From that which eternally charms , To beauty , by provident Heaven , In pity to man's erring heart , Should not a large portion be given Of Reason, to temper the dart? rhats 85"
0272400102_000003,"Miscellanies, in prose and verse, by Edward Gardner. ...","Gardner, Edward",50,0,2,1,2,3,0,0,0,0,2,0,0,0,0,2,1,0,0,2,1,1,1,0,1,0,0,0,1,2,1,2,1,1,0,2,1,0,0,0,1,0,0,2,0,1,1,0,0,4,1,1,0,4,2,3,0,0,1798,2,2,"Bristol : printed by Biggs & Cottle, and sold by Lee & Hurst, Paternoster-Row, London; Bull, Bath; Cottle, and Bulgin & Sheppard, Bristol; Hough, and Washbourn, Glocester; Harward, Cheltenham; Jenner, Stroud; and Bence, Wootten-Underedge, 1798.",Bristol,170,unknown,,,FALSE,"And, morethanthis, behold his living smile. Full to the right, and stretching to the skies, See Stinchcombe Hill a giant mountain rise. Though haughty mount thy prospects wide extend, Our knoll more humble shall with thee contend; Though higher far thy daring summit towers, Sublimity be thine, but beauty ours."
0290200700_000011,Poems on several subjects. By the Author of the Life of Socrates.,John Gilbert Cooper,60,0,2,1,0,3,0,0,0,0,1,0,0,2,0,2,3,1,0,1,0,1,1,0,2,0,1,0,1,1,0,1,0,0,3,2,1,0,1,6,1,0,0,3,1,0,6,0,0,1,3,3,1,2,0,1,0,1,1764,1,1,"London : printed for R. and J. Dodsley in Pall-Mall, MDCCLXIV. [1764].",London,129,male,1722,1769,FALSE,"numbers, they'll assuage By calm degrees the sympathetic pain , Till lulled at length, the intellectual powers Sink to divine repose , and rage no more. So when descended rains from Alpine rocks Burst forth in diffrent torrents, down they rush Precipitate, and over the craggy steep Hoarse 92 }"
0496901300_000034,"Aks-i partaw. A series of poems, containing the plaints, consolations, and delights of Achmed Ardebeili, a Persian exile. With notes historical and explanatory. By Charles Fox.","Ahmad, Ardabåilåi",75,0,3,1,0,4,0,0,0,0,1,0,0,2,1,2,0,1,1,0,0,1,2,1,2,0,3,0,5,1,0,1,1,0,0,3,3,0,0,5,1,0,0,0,1,0,3,1,2,0,6,3,1,9,1,1,0,2,1797,1,1,"Bristol : printed by Bulgin and Rosser, for J. Cottle; G. G. and J. Robinson, and Cadell and Davies, London, 1797.",Bristol,319,unknown,,,FALSE,"though' NATURE planned. Yes, ACHMED! she, the fair instructress, claims Over all this rude domain a fostering care: She forms thy fancy , she improves thy aims, And when FALSE ART prevails, she cries' .forbear.' [ 193 3 Then, sure, to violate her high behest, Were to profane the love"
1292500500_000027,The poetical works of Wm Shenstone Esqr.,William Shenstone,73,0,1,2,1,2,0,0,0,0,0,0,2,1,5,0,0,0,2,0,0,1,0,2,0,0,1,0,14,0,1,3,0,2,0,0,1,0,3,0,0,0,0,3,0,3,1,1,1,1,1,2,4,6,1,0,1,4,1797,1,1,"Edinburgh : printed for James Dickson, 1797.",Edinburgh,298,male,1714,1763,TRUE,"+ 4 4> 4* a 4a 9 ++ F - ba 41- > » 4 4b a + 4' IS O N G. XVI DAPH N. E's Visit.. YE birds! for whom I rear'd'tlie grove, With melting lay fciute my love : miy Daphne, witl your notes detain: Or I"
0128401700_000003,"Poems. By Elizabeth Kirkham Strong, of Exeter.","Mathews, Charles, Mrs",99,0,1,1,0,1,0,0,0,0,1,0,0,4,3,1,2,0,2,1,0,0,0,8,2,0,3,0,5,0,2,1,0,1,0,1,1,0,2,2,1,0,0,3,0,0,5,1,0,0,4,6,4,25,2,1,0,2,1796,1,1,"Exeter : printed by J. M'Kenzie and Son, Booksellers and Stationers, High-Street; and sold at Mr. G. Dyer's Library, Fore-Street; also, by Mr. W. Richardson, London, [1796].",Exeter,74,female,,,FALSE,"tolls the knell of death, The lovely Ann has yielded up her breath; Her pains are over, her gentle spirit's fled, Her body's numbered with the silent dead. The grimly tyrant, with unerring dart, Has pierced her young, her good, her generous heart . C. Could Could not thy beauty"
