PassageID,Title,Author,Total termFreq,termFreq(appear),termFreq(appoint),termFreq(armi),termFreq(articl),termFreq(author),termFreq(borough),termFreq(cafe),termFreq(citi),termFreq(committe),termFreq(common),termFreq(concern),termFreq(continu),termFreq(council),termFreq(counti),termFreq(court),termFreq(crown),termFreq(declar),termFreq(earl),termFreq(england),termFreq(forc),termFreq(gener),termFreq(govern),termFreq(grant),termFreq(hall),termFreq(hous),termFreq(ireland),termFreq(judg),termFreq(king),termFreq(kingdom),termFreq(land),termFreq(law),termFreq(letter),termFreq(liberti),termFreq(majesti),termFreq(matter),termFreq(meet),termFreq(member),termFreq(nation),termFreq(offic),termFreq(order),termFreq(parliament),termFreq(parti),termFreq(peac),termFreq(peer),termFreq(peopl),termFreq(person),termFreq(petit),termFreq(power),termFreq(present),termFreq(privileg),termFreq(proce),termFreq(reason),termFreq(return),termFreq(scotland),termFreq(sever),termFreq(statut),termFreq(taken),termFreq(vote),termFreq(war),termFreq(write),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0613300400_000127,"An historical account of the rights of elections of the several counties, cities, and boroughs, of Great Britain: collected from public records, and the Journals of Parliament, to the year one thousand seven hundred and fifty-four. By a late Member of Parliament.","Carew, Thomas",105,3,1,0,0,1,6,3,0,3,2,1,0,1,8,1,5,0,2,0,0,1,0,0,0,13,0,1,0,0,0,0,0,0,1,2,0,3,0,1,10,6,0,0,1,0,1,2,0,3,2,0,1,14,0,4,0,0,2,0,0,1755,1,1,"London : printed for John Nourse, at the Lamb, opposite Katharine-Street, in the Strand, MDCCLV. [1755].",London,707,male,1702,1766,FALSE,"borough . That John Radcliffe, M. D. is duly ele&ted a burgehl i00 burgels to serve in this present parliament for this borough . The said several resolutions, being twice read, were agreed unto by the house . March 26, 1715 A petition of Thomas Chapman, esquire, was read; hewing,"
0515000109_000071,"A complete history of England, from the descent of Julius Cæsar, to the Treaty of Aix la Chapelle, 1748. Containing the Transactions of One Thousand Eight Hundred and Three Years. By T. Smollett, M.D.Volume the first.",Tobias Smollett,101,0,0,1,0,0,0,1,0,0,2,0,0,3,0,0,12,2,2,12,0,1,2,1,2,6,2,1,7,2,1,3,1,1,3,1,0,2,3,2,2,8,0,0,0,2,5,0,0,1,0,1,1,0,2,0,0,2,0,1,0,1758,9,11,"London : printed for James Rivington and James Fletcher, at the Oxford-Theatre; and R. Baldwin, at the Rose, in Paternoster-Row, MDCCLVIII. [1758]-60.",London,489,male,1721,1771,TRUE,"after his majelty and the princess, and the heirs of their bodies reipetively: and, That further provision should be first made for the security of the rights and liberties of the people . Mr. Harley moved, That some conditions of government might be settled as preliminaries, before they should proceed"
0190100106_000095,Mr. Rushworth's Historical collections abridg'd and improv'd. ...,John Rushworth,93,0,4,9,0,2,0,1,7,1,5,1,1,1,1,0,0,4,0,0,3,6,0,0,2,5,0,0,0,3,0,0,2,0,0,0,1,4,1,3,3,5,1,3,3,1,0,0,1,2,1,1,0,2,0,1,1,0,0,1,0,1703,6,6,"London : [s.n.], Printed in the Year M.DCC.VIII. [1708].",London,633,male,1612,1690,FALSE,"the said Declaration we Shall be ready to advise his Excellency and his Council in such a Capacity as we may, till enabled to discharge our Trust in a free Parliament ; which we conceive can't be till the Houses are afolute Masters of their.own Security, and enabled to puni(h"
0078800500_000017,Set of the city of Edinburgh; with the Acts of Parliament and council relative thereto.,"City of Edinburgh (Edinburgh, Scotland)",102,0,2,0,1,7,4,0,5,0,3,1,0,8,0,2,0,0,0,2,0,0,0,1,0,1,0,0,2,4,0,4,0,3,6,0,2,3,0,2,0,7,0,8,0,0,2,0,2,2,1,1,0,1,7,7,1,0,0,0,0,1783,1,1,"Edinburgh : reprinted by authority of the magistrates and council, for the use of the city, by John Robertson, MDCCLXXXIII. [1783].",Edinburgh,153,unknown,,,FALSE,"the Act of Council passed on the tenth of September, One thousand seven hundred and eighteen, so far as it has fettled a salary of Three hundred. pounds per annum on the Lord Provost: And STATUTE and ORDAIN, That the sum of Five hundred pounds Sterling shall be'paid to John"
0975300600_000027,"The gentleman, tradesman, and traveller's pocket library: Containing 1. A Short System of Geography. 2. The Political History of Europe. 3. A View of the Constitution of Great-Britains 4. A List of the House of Peers. 5. Of Superscriptions and Forms of Address. 6. A List of the Places at Court, with their respective Salaries. 7. A Description of England. 8. The most remarkable Curiosities in Great-Britain and Ireland. 9. A Description of London, with a List of the Companies. 10. The Postage of Letters to and from the General and Penny-Post-Office. 11. Rates of Hackney-Coachmen, Chairmen, Casmen, and Watermen. 12. The History and Rationale of the Stocks or public Funds. 13. Forms of Receipts, Notes, Inland and Foreign Bills of Exchange. &c. 14. Law Forms of general Use. 15. The Weight and Value of Foreign Gold and Silver Coins. 16. Of the Knowledge of Mankind. 17. The Prices of the different Works of Bricklayers, Masons, Carpenters, Joiners, Carvers, Plumbers, Slaters, Painters, Plaisterers, Paviors, and Smiths. 18. Of the Management of Horses, particularly when on a Journey, and Receipts for curing the Diseases to which they are subject. 19. A Est of the Stage-Coaches and Carriers in Great-Britain. 20. Directions for those who travel into Foreign Countries, with Dialogues in several European Languages for their Use. 21. Some Account of the Principal Curiosities in Europe, Asia, Africa and America. By a gentleman of the Bank of England. To which are added, correct tables for the use of all who are concerned in trade and business. By J. Barrow, Author of Navigation Britannica. Illustrated with six maps, by E. Bowen, Geographer to His Majesty.",John Barrow,86,1,1,0,0,0,3,0,3,0,3,1,0,1,4,1,2,1,1,1,1,1,2,2,0,7,0,1,10,0,0,1,0,3,0,0,1,1,0,1,3,5,0,0,2,2,1,0,6,0,5,0,1,0,0,0,0,1,5,0,1,1753,1,1,"London : printed for the author, and sold by J. Newbery, at the Bible and Sun, in St. Paul's-Churchyard, 1753.",London,380,male,,,FALSE,"each of which have separate privileges , each is a check upon the other, and yet each is equally dependant. The sift, which is the executive power , has the privilege of assembling, adjourning, proroguing. and dif. fofving the two legislative bodies: because these arc supposed to have no will"
0786300401_000243,Journals of the House of Lords. ...,Ireland. Parliament. House of Lords,110,8,1,0,0,3,0,0,1,8,2,2,0,3,2,1,0,5,3,0,0,0,0,3,0,12,0,1,1,3,2,0,3,1,7,2,0,0,0,1,10,1,2,0,0,0,2,10,1,2,3,0,0,1,0,2,0,1,0,0,0,1779,1,8,"Dublin : printed by William Sleater, 1779-1800.",Dublin,803,unknown,,,FALSE,"Hand, a List of all the said Books unto the Clerk of the Council ; and a'duplicate of the same to the Clerk of, this House , to be re gifetred irn this House : And that the King of Arms give a Note of his Hand for the Receipt"
0070100103_000205,"A complete history of England, deduced from the descent of Julius Cæsar, to the Treaty of Aix la Chapelle, 1748. Containing the Transactions of One Thousand Eight Hundred and Three Years. By T. Smollett, M.D. ...",Tobias Smollett,101,0,1,6,1,1,0,1,3,1,6,0,3,0,1,0,1,1,1,1,0,8,0,0,1,12,0,0,8,1,1,1,1,1,2,0,0,5,0,4,3,8,2,2,0,0,1,0,0,2,0,0,0,1,1,3,0,0,4,0,1,1757,3,4,"London : printed for James Rivington and James Fletcher, at the Oxford-Theatre, in Pater-Noster Row, MDCCLVII. [1757]-58.",London,555,male,1721,1771,TRUE,"sacrifice his best friends to their vengeance, though he would have yielded to their banishment for a limited time. He continually upbraided himself with his tame condescension in giving up the earl of Scrafford to the rage of an implacable faction, and his ideas of gratitude and friendihip had been"
0349600101_000095,"The parliamentary or constitutional history of England; being a faithful account of all the most remarkable transactions in Parliament, from the earliest times. Collected from the journals of both Houses, the records, ... By several hands. ...",Great Britain. Parliament,107,0,5,2,0,1,0,0,0,1,9,5,0,2,1,0,2,3,2,0,2,1,1,5,0,2,0,0,20,1,1,0,6,0,0,0,0,1,1,0,2,16,2,1,2,0,0,2,0,0,0,0,0,1,3,0,0,1,2,1,0,1751,1,24,"London : printed; and sold by Thomas Osborne; and William Sandby, 1751-61.",London,715,unknown,,,FALSE,"the Commons . 19 i26 GOVERNMENT , how altered by the Barons in 1258 - I 59 to 63 Debate on the Plan thereof, by Cromwell's 20 348, 9 second Parliament . 375 /381 Various Forms of, as proposed in 1659 - 21 478, 9 GRACE, .R of, granted by"
0839500101_000048,"Commentaries on the laws of England, in four books. By Sir William Blackstone, Knt. one of the justices of His Majesty's court of common pleas. And with notes and additions By Edward Christian, Esq. Barrister at law, and Professor of the Laws of England in the University of Cambridge.",William Blackstone,93,0,0,0,3,0,6,2,1,1,3,0,0,0,0,0,1,0,2,4,0,2,0,2,0,5,0,0,3,1,1,4,0,0,0,0,0,2,0,0,1,9,0,0,16,0,1,1,1,0,3,0,1,1,10,0,3,0,3,0,0,1800,1,4,"London : printed by A. Strahan, Law-Printer to the King's most excellent Majesty, for T. Cadell Jun. and W. Davies in the Strand, 1800.",London,671,male,1723,1780,FALSE,"these articles , shall cease and become void. From the time of Edw. IV till the reign of Ch. II both inclusive, our kings used frequently to grant , by their charter only, a right to unrepresented towns of sending members to parliament . The last time this prerogative was"
0271900522_000028,"Modern history: or, the present state of all nations. Describing their respective situations, persons, habits, Buildings, Manners, Laws and Customs, Religion and Policy, Arts and Sciences, Trades, Manufactures and Husbandry, Plants, animals and minerals. By Mr. Salmon. Vol.XXII. Contains the latter End of King Charles I, and most Part of the Reign of King Charles II; including, The Usurpations of the Rump Parliament, and of Cromwell and the Army: The History of the Restoration; the Dutch Wars, and the Popish Plot. Illustrated with cuts.",Thomas Salmon,96,0,0,4,0,2,0,0,0,0,10,0,0,1,0,1,0,3,1,2,1,1,1,0,0,9,2,0,7,3,1,3,0,2,0,0,1,4,3,2,1,5,0,0,4,3,3,0,5,0,2,2,0,1,0,1,0,1,4,0,0,1734,22,26,"London : printed for Tho. Wotton, at the Three Daggers and Queen's Head against St. Dunstan's Church; J. Shuckburgh, at the Inner-Temple-Gate; both in Fleet-Street: and T. Osborne, in Gray's-Inn, MDCCXXXIV. [1734].",London,480,male,1679,1767,FALSE,"tore;, .Uiv linjcolr.fire. : .!3 Le: wis wvatfon, created Lord Rockingham. ; : :,, * rrbcrt Sitton, created Lord Lexington of arc.m, Ncttii; ghbamflire. CHAP. i -- .il -- -- -~ -- - r ?ó1. 2 2.,. 7 , i~si nil I IE ~:; ~ ~~y~~~~k ~ ~ ~ ......-"
1183600101_000411,"Historical collections the fourth and last part. In two volumes. ... Containing the principal matters which happened from the Beginning of the Year 1645, to the Death of King Charles the First 1648. Wherein is a Particular Account of the Progress of the Civil War to that Period, impartially related. Setting forth only Matter of Fact in Order of Time, without Observation or Reflection. By John Rushworth, late of Lincolns-Inn, Esq; Fitted for the Press in his Life-Time.",John Rushworth,94,0,0,8,1,1,0,0,4,5,1,0,0,1,0,0,0,1,0,0,3,4,0,0,5,4,1,0,5,0,0,0,3,1,0,1,1,2,0,5,0,15,3,1,2,0,1,1,2,3,1,0,0,1,1,2,0,2,2,0,0,1701,1,2,"London : printed for Richard Chiswell and Thomas Cockerill, at the Rose and Crown in St. Paul's Church-Yard, and at the Three Legs and Bible against Grocer's Hall in the Poultry, 1701.",London,627,male,1612,1690,FALSE,"prfons that stall refif, oppose, obfi u, diffvade, discourage, or any ways hinder the present service of che King and Parliament , in the present and futute preservation of the Parli amrent, City and places aforesaid, upon any pretence whatsoever, and such per. sons lall be, and are hereby accounted"
1050800100_001079,"The history of England, during the reigns of the Royal House of Stuart. Wherein the errors of late histories are discover'd and corrected; With Proper Reflections, And several Original Letters from King Charles II. King James II. Oliver Cromwell, &c. As also the Lord Saville's Famous Forg'd Letter of Invitation, which brought the Scots into England in the Year 1640, And gave Occasion to the Beginning of the Civil Wars. This Letter being never before publish'd, led the Earl of Clarendon, Bishop Burnet, Mr. Echard, Dr. Welwood, and other Writers, into Egregious Mistakes upon this Head. To all which is Prefix'd, Some Account of the Liberties taken with Clarendon's History before it came to the Press, such Liberties as make it Doubtful, What Part of it is Clarendon's, and what Not. The whole Collected from the most Authentick Memoirs, Manuscript and Printed. By the author of the Critical history of England.",John Oldmixon,88,0,1,1,0,0,1,1,1,0,5,0,0,0,0,3,3,3,7,0,0,0,2,2,0,2,0,1,8,3,0,7,4,4,0,1,1,1,2,0,1,4,0,1,1,0,4,1,3,0,0,0,0,1,0,4,1,0,3,0,0,1730,1,1,"London : printed for John Pemberton, in Fleetstreet; Richard Ford, Richard Hett, and John Gray, in the Poultry; and Thomas Cox, under the Royal-Exchange, M.DCC.XXX. [1730].",London,859,male,1673,1742,TRUE,"of Commons , Mr Somers at their head, Tion of were busily employed in drawing up a solemn igkrt. ideclaration of Rights, containing the several Fatls and re.fons for King James's Forfeiture of the Crown ; alterting the undoubted Rights and Liberties of the Subjetd, fettling the Succession of the"
0102101000_000162,"A vindication of the royal family of the Stuarts, from the aspersions cast on them by Monsieur Rapin, Mr. Oldmixon, and others. In which the life Of the Glorious and Ever-Memorable Martyr, King Charles the First, Will in a more particular Manner be consider'd.",Paul de Rapin,97,1,0,5,0,3,0,0,0,0,7,0,1,1,0,0,0,1,1,3,2,3,0,0,0,7,2,1,6,1,1,2,0,3,0,0,1,3,3,3,3,6,0,0,5,5,1,0,7,1,2,2,0,0,0,1,0,1,2,0,0,1734,1,1,"London : printed for J. Hart, in Bartholomew-Close, near the Church, M.DCC.XXXIV. [1734].",London,610,male,1661,1725,TRUE,"of the 5th of December last, That the king's concefions were a ground for the hozfe to proceed to a fttlement, should not be readmitted to sit as members : And that they might meet with no disturbance for the future from the house of lords, it was resolved, that"
0778300200_000072,"Report on the events and circumstances, which produced the union of the Kingdoms of England and Scotland; On the Effects of this great National Event, on the reciprocal Interests of both Kingdoms; and on the political and commercial influence of Great-Britain, in the balance of power in Europe.",John Bruce,77,0,1,0,9,0,1,0,0,2,0,0,1,1,1,0,0,0,0,3,0,1,2,0,0,1,0,1,0,4,0,1,0,3,0,0,1,4,3,0,2,11,1,2,2,1,1,2,1,4,1,3,1,0,4,1,0,0,0,0,0,1799,1,1,"[London, s.n., 1799].",London,1017,male,1745,1826,FALSE,"Scotland : That as such an union mull prove the greatest happiness to her people , Ihe would esteem the ratification of itas the greatest glory of her reign, for an union alone could effectually secure religion, liberty , and property, removejea loufies between the two kingdoms , increase the"
0313500102_000001,"A third collection of scarce and valuable tracts, on the most interesting and entertaining subjects: but chiefly such as relate to the history and constitution of these kingdoms. Selected from an Infinite Number in Print and Manuscript, in the Royal, Cotton, Sion, and other Public, as well as Private Libraries; Particularly that of the late Lord Somers. Revised by eminent hands. ...",,87,2,1,1,1,0,0,1,1,1,0,2,0,0,0,2,1,3,0,8,0,2,2,0,0,0,1,1,2,2,1,1,2,0,2,0,2,7,1,1,1,10,1,0,0,0,3,4,2,7,0,0,1,0,1,1,0,0,5,0,0,1751,2,4,"London : printed for F. Cogan, at the Middle-Temple-Gate, in Fleet-Street, MDCCLI. [1751].",London,505,unknown,,,FALSE,"A THIRD COLLECTION O F SCARCE and VALUABLE T RACT S, ON THE MOST interejfing and Entertaining Subjets: But chiefly such as relate to the History and Constitution of theft Kingdoms . selected from an infinite Number in Print and Manujcript, in the ROYAI; COTTON, SION, and other Public, as"
