PassageID,Title,Author,Total termFreq,termFreq(ag),termFreq(author),termFreq(believ),termFreq(bitter),termFreq(bodi),termFreq(charact),termFreq(common),termFreq(curl),termFreq(envi),termFreq(fame),termFreq(gener),termFreq(hand),termFreq(hate),termFreq(heart),termFreq(idea),termFreq(judgement),termFreq(ladi),termFreq(libel),termFreq(liberti),termFreq(low),termFreq(malic),termFreq(manner),termFreq(merit),termFreq(opinion),termFreq(piqu),termFreq(poem),termFreq(point),termFreq(power),termFreq(print),termFreq(privat),termFreq(public),termFreq(publish),termFreq(read),termFreq(satir),termFreq(satyr),termFreq(scandal),termFreq(scribbler),termFreq(spirit),termFreq(vain),termFreq(vers),termFreq(vice),termFreq(wit),termFreq(work),termFreq(write),termFreq(wrong),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1109800201_000037,"The works of the Reverend Edward Young, LL. D. Rector of Wellwyn in Hertfordshire, and Chaplain in Ordinary to His Majesty. In four volumes. ...",Edward Young,41,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2,2,2,0,2,0,0,1,0,0,1,1,0,6,2,10,1,1765,1,4,"London : printed for P. Brown, H. Hill, and S. Payne, M.DCC.LXV. [1765].",London,344,male,1683,1765,TRUE,"pamphleteer; I've heard myell' to death : and plagued each hour, Shani't I return the vengeance in my power ? For who can write the TRUE absurd like me ?- Thy pardon, odrus! who, I mean, but thee? Pope! if like minle or Codrus wkere thy tile,. The blood ot"
1702701200_000061,The pursuits of literature. A satirical poem in four dialogues. With notes.,Thomas James Mathias,40,1,2,1,0,0,0,1,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,2,0,4,0,7,1,4,0,0,1,0,0,0,0,0,0,2,1,0,1799,1,1,"London : Printed for T. Becket, Pall Mall, 1799.",London,452,male,1754,1835,FALSE,"T URE L'OMXBRA SUA TORNA CIH'ERA DIPARTITA! Dante. ** Hear his Jlpeeck~, but. say thou noucght."" * C But one word more; -""·' L He wlill not be commanded !"") iv~acbeth. AS I have now brought my Poem to the conclusion which I intended, it is proper and, as I"
0757900700_000072,"Serious and comical essays, viz. On the town. --- The art of pleasing in women. -On the Readers of this Book. -The Play-Houses. -The Universities. On Politicians and Coffee-Houses. Philosophy not Proof against Love. -Self-Conceit. -Tea-Tables. -Swearing aud Profane Jesting. -Travel. -The Court. -Flattery, &c. With ingenious letters amorous and gallant. Occasional thoughts and Reflections on Men and Manners. Also the English epigrammatist, and the instructive library. To which is added, satyrical and panegyrical characters. Fitted to the Humours of the Time. By a person of quality.",Person of quality,34,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,1,4,1,0,1,1,1,0,0,0,1,0,1710,1,1,"London : printed, and sold by J. King, at the Crown and Bible in Little-Britain, 1710.",London,290,unknown,,,FALSE,"Retirement. NB. There is in the Press, and will speedily be published , the Preference of this Powder to Orangery, Burgomot, Vigo, Portugal, or any other Sort of Snuff: An Essay, by the same Author . The Pleasures of a Mad Life: A Poem . Written by a confined Wretch"
1532500103_000037,"The works of Alexander Pope, Esq. In six volumes complete. With his last corrections, additions, and improvements, together with all his notes, as they were delivered to the editor a little before his death: printed verbatim from the octavo edition of Mr. Warburton.",Alexander Pope,37,0,6,0,0,0,1,0,7,1,1,1,1,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,2,0,1,2,2,1,1789,3,6,"London : printed for A. Millar, W. Law, and R. Cater, M DCC LXXIX. [1779].",London,295,male,1688,1744,TRUE,"works on Sir James Baker; and fameaunowned letters, advertilements, and epigrams, against out author in the Daily jour nal. notwithfiandings what is here colle~ted of the pedron im rgined by Curl to be meant In this place, we cannot be of that opinion ; Since our poet Itad certainly no"
0102600501_000109,The lives of the English poets; and a criticism on their works. By Samuel Johnson.,Samuel Johnson,35,1,3,2,0,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,2,0,2,0,1,1,0,0,1,2,2,0,0,0,0,0,3,0,1,1,3,0,1779,1,3,"Dublin : printed for Messrs. Whitestone, Williams, Colles, Wilson, Lynch, Jenkin, Walker, Burnet, Hallhead, Flin, Exshaw, Beatty, and White, M,DCC,LXXIX. [1779].",Dublin,531,male,1709,1784,TRUE,"were corrupted, and his manners depraved. He lost all sense of religious restraint; and, finding it not convenient to admit the authority of laws which he was resolved not to obey, sheltered his wickedness behind infidelity. As he excelled in that noisy and licentious merriment which wine incites, his companions"
0601101600_000051,"The dunciad. With notes variorum, and the prolegomena of Scriblerus.",Alexander Pope,43,0,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,6,0,0,14,0,3,0,0,2,1,1,0,0,0,0,0,0,0,2,0,1729,1,1,"London : printed for Lawton Gilliver at Homer's Head, against St. Dunstan's Church, Fleetstreet, 1729.",London,236,male,1688,1744,TRUE,"so; not only with rcfpct to its Nature, which according to the belt rules of the Ancients and ftriftet ideas of the Moderns, is critically such; but also with regard to the Heroical disposition and high courage of the Writer, who dard to lfir up such a formidable, irritable, end"
0227100107_000003,"The works of Alexander Pope Esq. In nine volumes, complete. With his last corrections, additions, and improvements; ... Together with the commentary and notes of Mr. Warburton.",Alexander Pope,38,1,4,1,0,0,1,1,0,0,0,0,2,0,2,0,1,0,0,0,0,1,1,0,1,0,1,1,0,5,1,5,3,0,0,0,0,1,0,0,0,0,2,1,2,0,1760,7,9,"London : printed for A. Millar, J. and R. Tonson, C. Bathurst, R. Baldwin, W. Johnston, J. Richardson, B. Law, S. Crowder, T. Longman, T. Field, and T. Caslon, 1760.",London,398,male,1688,1744,TRUE,"other things, unknown to Mr. Pope.] PREFACE PREFACE Prefixed to the Firrf Genuine Edition in quarto, 1737 F what is here offered the reader, should happen in any degree to please him, the thanks are not due to the author ; but partly to his friends, and partly to his"
1038300600_000004,"Pursuits of literature. A satirical poem in four dialogues, with notes. To which are annexed, a vindication of the work, and translations of all the Greek, Latin, Italian, and French quotations. [Three lines of quotation in Greek].",Asbury Dickins,40,1,1,1,0,0,2,2,0,0,0,3,0,0,0,0,0,0,4,1,0,0,2,0,1,0,3,2,3,0,0,5,0,0,1,0,1,0,0,0,0,0,1,5,1,0,1800,1,1,"Philadelphia : Printed by H. Maxwell, for A. Dickins, bookseller, North Second Street opposite Christ-Church, 1800.",Philadelphia,464,male,1780,1861,FALSE,"advantages of birth, fortune, learning, wit , talents, and high station? Is there any doctrine, which a teacher of morality, I mean Christian morality, might refuse to sanction? A moralist and a divine have not the same office with the saliris,; personality is foreign to them. But it is not"
0902800214_000040,"The works of Dr. Jonathan Swift, Dean of St. Patrick's, Dublin. ...",Jonathan Swift,35,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,1,0,2,0,1,3,3,0,3,0,0,2,0,1,1,0,2,3,0,1764,14,14,"London : printed for W. Bowyer, R. and J. Dodsley, and L. Davis and C. Reymers, MDCCLXIV. [1764].",London,384,male,1667,1745,TRUE,"little expet ing a history, a dedication, a poetical translation of the penitential Psalms, Latin poems , and the like, and all from a soldier. In these kingdoms you would be a mort unfashionable military man, among troops where the least pretension to learning or piety, or common morals, would"
0356400100_000103,The pursuits of literature. A satirical poem in four dialogues. With notes.,Thomas James Mathias,32,0,4,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,3,0,1,3,0,2,0,1,0,0,0,0,0,1,4,2,0,1798,1,1,"London : printed for T. Becket, Pall-Mall, 1798.",London,445,male,1754,1835,FALSE,"to have it, and I am sure I will not refuse it a place in my library., (fs) See Dr. Warton's ersoaal notes cn Pope and Warburton passim throughout the work , splenetic in the extreme. (g) Poets are often prophets. POPE little thought that, fifty years after his death,"
0259300107_000003,"The works of Alexander Pope, Esq. In nine volumes complete. With his last corrections, additions, and improvements; together with All his notes, as they were delivered to the Editor a little before his Death: printed from the octavo edition of Mr. Warburton.",Alexander Pope,38,1,4,1,0,0,1,1,0,0,0,0,2,0,2,0,1,0,0,0,0,1,1,0,1,0,1,1,0,5,1,5,3,0,0,0,0,1,0,0,0,0,2,1,2,0,1756,7,9,"London : printed for H. Lintot, A. Millar, J. and R. Tonson and S. Draper, and C. Bathurst, M.DCC.LVI. [1756].",London,317,male,1688,1744,TRUE,"Edition in quarto, 1737 IF what is here offered the reader, should happen in any de ree to please him, the thanks are not due to the author , but partly to his friends, and partlyto his enemies: it was wholly owing to the affection of the former, that so"
0118703600_000026,"The Dunciad, variorum. With the prolegomena of Scriblerus.",Alexander Pope,35,0,6,0,0,0,0,1,4,0,1,0,2,0,0,1,0,1,1,0,1,0,2,0,0,0,2,0,0,2,2,1,1,0,0,0,0,0,0,0,4,0,1,1,1,0,1729,1,1,"[Dublin] : London: printed and reprinted, for the booksellers in Dublin, 1729.",Dublin,209,male,1688,1744,TRUE,"bard the bailiff leaves behind, He left huge Lintot, and out ftript the wind. As when a dab chick waddles through' the copse, 60 On feet and wings, and flies, and wades, and boys; R B MA R X S. these he was taken notice of by the State, the"
0098000208_000039,"The works of Jonathan Swift, D.D, D.S.P.D. in eight volumes. Containing, I. His miscellanies in prose. II. His poetical writings. III. The travels of Capt. Lemuel Gulliver. IV. Papers relating to Ireland, and the Drapier's letters. V. The conduct of the allies, and the Examiners. VI. The publick spirit of the Whiggs, &c. with Polite conversation. VII. Letters to and from Dr. Swift. VIII: Directions to servants, sermons, poems, &c.",Jonathan Swift,30,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,2,1,0,1,2,0,2,0,0,0,0,4,3,1,1,3,0,1746,8,8,"Dublin : printed by George Faulkner, in Essex-Street, M,D,CC,XLVI. [1741-1746].",Dublin,506,male,1667,1745,TRUE,"it was, I do assert, Their Goodness, more than his Desert. He grew, or else his Comrades lied, Confounded Dull, before he died. He' He hoped to have a Lucky Hit, Some Medals sent him for his wfit; L But, truly there the Dean was bit -- And yet, I"
0137300601_000001,"The works of the late John Maclaurin, Esq. of Dreghorn: one of the senators of the College of Justice, and F. R. S. Edinr. In two volumes. ...",John MacLaurin,35,1,6,0,0,0,0,2,0,2,1,1,0,0,0,0,0,2,0,0,0,1,0,2,1,0,1,0,0,2,0,2,0,0,0,0,1,0,0,0,6,0,0,2,2,0,1798,1,2,"Edinburgh : printed for the editor, by J. Ruthven and Sons; and sold by Bell & Bradfute, and E. Balfour, 1798.",Edinburgh,228,male,1734,1796,FALSE,"THE WORKS OF THE LATE inn iactlaurin, es OF DREGHORN. IN TWO VOLUMES. VOL. I. -- ~~~~~~~~~~ THE WORKS OF THE LATE OHN MACLAURIN, Es, /, OF DREGHORN: ONE OF THE SENATORS OF THE COLLEGE OF JUSTICE, AND F. R. S. EDINR. C Chaquoe hommne ccr cet qu'il pnse.da ses"
0182401204_000072,"The British Plutarch, containing the lives of the most eminent statesmen, patriots, divines, warriors, philosophers, poets, and artists, of Great Britain and Ireland, from the accession of Henry Viii. to the present time. Including, a Complete History of England from that Aera. In six volumes. Ornamented with elegant frontispieces. Vol. I. A new edition, revised, corrected, and considerably enlarged, by the editor, T. Mortimer, Esq;",Thomas Mortimer,42,0,5,0,0,0,1,0,0,1,0,1,3,0,0,1,0,0,0,1,1,0,0,3,3,0,6,0,0,4,0,2,5,1,0,0,0,0,0,0,1,0,0,2,1,0,1776,4,6,"London : printed for E. and C. Dilly, in the Poultry, M.DCC.LXXVI. [1776].",London,276,male,1730,1810,FALSE,"That the earl, in company with that gentleman, looking over some books in Little britain, met with Paradise Lost; and being surprised with some passages in turning it over, bought it. The bookseller desired his lordship to speak in its favour, since he liked it, for the impression lay on"
0103900109_000005,"The works of Alexander Pope Esq. In Nine Volumes Complete. With his last corrections, additions, and improvements. Published by Mr. Warburton. With occasional notes.",Alexander Pope,24,0,1,1,0,0,0,1,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,2,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,2,0,1751,9,9,"London : printed for J. and P. Knapton, H. Lintot, J. and R. Tonson, and S. Draper, MDCCLI. [1751].",London,281,male,1688,1744,TRUE,"Church. As for me, I have not the least hopes of the Cardinalat, though' I susser for my Religion in almost every weekly paper. I have begun to take a * Alluding to his conlant custom of sleeping after dinner. pique pique at the Psalms of David (if the wicked"
0381401100_000062,Dialogues of the dead.,Elizabeth Montagu,41,1,5,0,0,0,1,0,1,0,1,2,0,0,0,1,1,0,1,0,0,0,2,1,0,0,0,0,2,3,2,4,0,0,1,0,0,0,2,0,0,3,2,3,2,0,1768,1,1,"London : printed for J. Murray (successor to Mr. Sandby) at No. 32, opposite St. Dunstan's Church, in Fleet-Street, M.DCC.LXVIII. [1768].",London,452,female,1720,1800,FALSE,like to have a share in. 4 P L U PLUTARCH. It Should be the first objet of writers tdt correct the vices and follies of the age . I will allow as much compliance with the Mode of the times as will make truth and good morals agreeable. Your
1776700300_000026,"Sylva; or, the wood: being a collection of anecdotes, dissertations, characters, ... and other little things. By a society of the learned.",Ralph Heathcote,31,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,8,0,2,1,0,0,0,1,0,1,0,1,1,0,2,0,0,2,3,0,0,0,0,1,1,1,1,1786,1,1,"London : printed for T. Payne, and son, 1786.",London,329,male,1721,1795,FALSE,"with a smile, that he did not perceive himself to be hurt ""'. This cold contempt of what men say or think, seems to have been the specific of our celebrated Doctor Swift against impressions from the malignity of scandal , as set forth in a poem he has left"
0508900105_000090,"The works of Alexander Pope Esq. In nine volumes, complete. With his last corrections, additions, and improvements; As they were delivered to the Editor, a little before his Death. Together with the commentary and notes of Mr. Warburton.",Alexander Pope,48,0,5,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,17,0,3,1,0,0,1,0,0,0,0,4,0,0,0,2,0,1753,5,9,"London : printed for J. and P. Knapton, H. Lintot, J. and R. Tonson and S. Draper, and C. Bathurst, MDCCLIII. [1753].",London,347,male,1688,1744,TRUE,"luck happens to be that of a real person. II A L I S T of BOOKS, PAPERS, and VERSES , In which our Author was abused, before the Publication of the DUNCIAD; with the TRUE Name; of the Authors . EFLECTIONS critical aid fatyical on a late R Rhapsody,"
1206400105_000038,"The works of Alexander Pope Esq. In nine volumes. With his last corrections, additions, and improvements; ... together with the commentaries and notes of Mr. Warburton.",Alexander Pope,29,0,2,0,0,0,0,0,5,0,1,0,2,0,0,1,0,1,1,0,1,0,1,0,0,0,3,0,0,2,1,0,2,1,0,0,0,0,0,1,0,0,1,1,1,1,1753,5,9,"Dublin : printed for George Faulkner, A. Moore, and A. Bradley, 1753 [1764].",Dublin,333,male,1688,1744,TRUE,"fame , and enlarging his Writings : Witness innumerable instances; but it shall suffice only to mention the Court Poems , which he meant to publish as the work of the TRUE writer, a Lady of quality; but being sirs: threatened, and afterwards punished for it by Mr. Pope, he"
0737600100_000011,"The shade of Alexander Pope on the banks of the Thames. A satirical poem. With notes. Occasioned chiefly, but not wholly, by the residence of Henry Grattan, Ex-Representative in Parliament for the City of Dublin, at Twickenham, in November, 1798. By the author of The pursuits of literature.",Thomas James Mathias,32,1,2,0,0,1,2,0,0,0,0,4,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,2,1,0,3,2,1,0,0,1,1,0,0,1,0,1,2,1,1,1799,1,1,"London : printed for T. Becket, Pall Mall, 1799.",London,87,male,1754,1835,FALSE,"in Verse , written in an elbow chair, by Oorge Colman the younger."" ( Printed j797.) It is E called ( 66-) (NQ balm the trees distill, but lustral blood,) An called, The Maid of the Moor; or, the Water fiend, concerning Lord Hoppergollop's Country House. But I would refer"
0419900300_000028,"The dunciad, variorum. With the prolegomena of Scriblerus.",Alexander Pope,31,0,7,0,0,3,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,3,2,0,0,0,0,1,0,0,1,1,1,1729,1,1,"London : printed [by John Wright] for A. Dod, 1729.",London,168,male,1688,1744,TRUE,"Jury of tif/ors. To me this inancce fecmns ou"" "" no body would trull him."" (Prtf.?, luckily chosen; if it be a frtire on anybody, it R:. C t: e Rape q the LL. p.) must be on a bad P A V xrr s T E., since the per"
0093401100_000010,"The dunciad. With notes variorum, and the prolegomena of Scriblerus.",Alexander Pope,33,0,4,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2,2,0,2,0,1,2,0,1,1,0,0,1,0,0,0,0,4,0,0,4,1,0,1729,1,1,"London : printed for Lawton Gilliver at Homer's Head, against St. Dunstan's Church, Fleetstreet, 1729.",London,235,male,1688,1744,TRUE,"other the acquaintance and friend.iiip of the whole "" oly of our nobility."" However contradictory this may appear, Mr. Dennis and Gildon in the character las cited, make it all' plain, by assuring us: "" That he is a creature that reconciles all contradiacions: he is a beast, and a"
0869900102_000209,"The works of Alexander Pope, Esq. complete. With his last corrections, additions, and improvements: together with the commentary and notes of his editor. A new edition, in five volumes. To which is annexed the life of the author, compiled from Original Manuscripts, with a Critical Essay on his Writings and Genius. By Owen Ruffhead, Esq.",Alexander Pope,40,0,11,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0,8,0,0,0,0,1,3,1,1,0,1,0,1,0,2,0,0,1,1,0,1769,2,5,"London : printed for C. Bathurst, H. Woodfall, W. Strahan, J. and F. Rivington, W. Johnston, B. White, T. Caslon, T. Longman, B. Law, Johnson and Payne, S. Bladon, T. Cadell, and the Executors of A. Millar, MDCCLXIX. [1769].",London,616,male,1688,1744,TRUE,"is I cannot say, and (which is a great pity) there is certainly f nothing in his style and manner of writing , which can distinguish or discover him : For if it bears any resemblance to that of Mr. Pope, tis not improbable but it might be done on"
