PassageID,Title,Author,Total termFreq,termFreq(afterward),termFreq(area),termFreq(armi),termFreq(bilhop),termFreq(bishop),termFreq(black),termFreq(check),termFreq(colleg),termFreq(colour),termFreq(crown),termFreq(differ),termFreq(equal),termFreq(fourth),termFreq(game),termFreq(guard),termFreq(held),termFreq(judg),termFreq(king),termFreq(knave),termFreq(knight),termFreq(length),termFreq(mean),termFreq(merci),termFreq(order),termFreq(pawn),termFreq(piec),termFreq(plai),termFreq(present),termFreq(queen),termFreq(rook),termFreq(root),termFreq(rule),termFreq(squar),termFreq(street),termFreq(trade),termFreq(white),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0245500200_000011,"A pocket companion for Oxford. Containing, an accurate description of the public edifices, the buildings in each of the colleges, the gardens, statues, busts, pictures, and all other curiosities, in the university. With an Historical Account of the Foundation of the Colleges, their History, and present State. To which is prefix'd, Correct Lists of the Chancellors, High-Stewards, Vice-Chancellors, Professors, Lecturers, &c. With perspective views of Radcliffe's Library, Magdalen College new building, New College from the Garden, and Peckwater Square.",,36,0,1,0,0,2,0,0,9,1,0,0,0,0,0,0,0,0,5,0,1,2,0,0,5,0,3,0,1,4,0,0,0,2,0,0,0,1753,1,1,"Oxford : sold by R. Clements, near the Theatre; and by R. Baldwin, in Pater-Noster-Row, London, [1753?].",Oxford,128,unknown,,,FALSE,"and gradual Diminution, is calculated for Strength and Duration as much as any Building whatever; it is nevertheless beautiful, and a great Ornament to the Place. The most advantageous View of it, is from the Physic Garden. We muss not omit mentioning that this Tower contains a very musical Peal"
0263100101_000551,"A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by examples from the best writers. ... By Samuel Johnson. ...",Samuel Johnson,18,1,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,2,0,3,0,1,1,0,0,1,0,0,0,1775,1,2,"Dublin : printed for Thomas Ewing, 1775.",Dublin,1427,male,1709,1784,TRUE,"Large Spanish cherry. 3 The red heart cherry. 4 The while heart cherry. 5 The bleeding heart cherry. 6 The black heart cherry. 7 The May cherry. 8 The black cherry, or imazard.. 9 The archduke cherry. so. The yellow Spanish cherry. II The Slanders clufler cherry. Iz. The carnation"
0294400100_000021,"A tour thro' that part of Great-Britain called Scotland. Giving an account of that nation, its manners, laws and customs, their Castles, Forts, Garrisons, Cities, Towns, Boroughs, Families, Titles, Trades, Manufactures, Arts, Sciences, Mines, Minerals, &c. and every thing relative to that Nation.",Daniel Defoe,24,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,4,6,0,0,1746,1,1,"Dublin : printed for George Faulkner, in Essex-Street, MDCCXLVI. [1746].",Dublin,349,male,1660,1731,TRUE,"between the General Meetings. The 67 Kirk; and the Front or wetp part of the great Church is divided into two Parts: That on the South is called the clbsoth Kirk, and that on the North Haddo's Hs!e, from the Laird of Haddo, (Grandfather to the present Earl of Aberdecn)"
0162100501_000013,"A new display of the beauties of England; or, a description of the most elegant or magnificent public edifices, Royal Palaces, Noblemen's and Gentlemen's Seats, and other curiosities, natural or artificial, in different parts of the Kingdom. Adorned with a variety of copper-plate arts, Cuts, neatly engraved. ...",,38,2,0,0,0,0,0,0,1,0,1,1,1,5,0,0,0,0,7,0,8,2,0,0,1,0,3,0,1,4,0,0,0,0,0,0,1,1787,1,2,"London : printed for R. Goadby and Co. and sold by R. Baldwin, No. 47, in Pater-Noster-Row, M.DCC.LXXXVII. [1787].",London,571,unknown,,,FALSE,"the Fourth , not finding it entirely completed, enlarged the itrucure and designed the present building, together with the houses of the dean and canons, situated on the north and west fides of the chapel; the work was afterwards carried on by Henry the Seventh, who finished the body of"
1034000700_000123,"The new and complete spelling dictionary, and sure guide to the English language: ... By D. Fenning, ... To which are subjoined, two very useful tables. ...",Daniel Fenning,22,0,0,1,0,0,1,0,0,2,0,0,0,1,2,0,0,0,2,2,0,0,1,0,0,0,1,2,0,0,2,5,0,0,0,0,0,1773,1,1,"London : printed for S. Crowder, 1773.",London,305,male,1715,1767,FALSE,"RIVE, ra. :. ro be split. _ RI'VI.L, -'. a. to contrac in wrinkles. RIVEN,, of riue. R 0 G R 0 S RIVER. /. current of water, chan R oiste,. n. to behaveturbulnely. nel. OS R, RIVER. DRAGON, f. a rocodil. .oi'sterer,. a turbulent fellaw. RI'VER.GOD, f. uteiary .eity"
0623900600_000012,"The new Oxford guide: or, companion through the University. Exhibiting every particular worthy the observation of the curious in each of the public buildings, colleges, halls, &c. To which is added, a tour to Blenheim, Ditchley, and Stow, The Seats of His Grace the Duke of Marlborough, The Right Hon. the Earl of Litchfield, And the Right Hon. the Earl Temple. Containing, An accurate Description of their Tapestry, Paintings, Sculptures, Temples, Gardens, and other Curiosities. By a gentleman of Oxford. Th fourth edition, corrected and enlarged. Embellished with a new plan of Oxford, and other elegant engravings.",William Hawkins,29,1,2,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,1,0,6,3,0,0,0,0,3,0,1,4,0,0,0,0,1,0,0,1765,1,1,"Oxford : printed for J. Fletcher in the Turl; S. Parker in the High-Street; and J. Fletcher in St. Paul's Church Yard, London, [1765?].",Oxford,147,male,1722,1801,FALSE,"this college : but it was formerly practised all over the kingdom; and the Carol here sung on this occasion, is literally the same with that which was once universally used, except ome few local alterations. The College confilts, at present , of a provo4t, sixteen Fellows, two Chaplains, eight"
0553901200_000014,"The court gamester: or, full and easy instructions for playing the games now in vogue after the best method; as they are played at court, ... By Richard Seymour, Esq;","Seymour, Richard, Esq",31,0,0,2,0,0,1,0,0,2,1,0,0,0,4,1,0,0,6,5,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1728,1,1,"London : printed for E. Curll, 1728.",London,107,unknown,,,FALSE,"in the following excellent Lines. BELINBA BELINDA now, whom Thirst of Fame invites, Burns to encounter Two adventurous Knights At O M B R E, singly to decide their Doom, And f.vels her Breast with Conquelfs yet to come. Strait the Three Bands prepare in Arms to join Each Band"
0186801100_000038,"A journey through England. In familiar letters from a gentleman here, to his friend abroad.","Macky, John",26,0,0,2,0,0,0,0,0,0,1,1,0,0,1,2,0,1,2,0,0,0,0,0,2,0,0,1,1,4,0,0,0,3,2,3,0,1714,1,1,"London : printed by J. Roberts, for T. Caldecott, at the Sun against St. Dunstan's Church in Fleet street, 1714.",London,272,male,,,FALSE,"of Ramelies: And'lft by it, is erefed. another for that Brave Genetinan Captain Twifltn, Adid cam to the Dtke of Agyle, and killed near his Grace, as he was leading on the Englifi at the Battle near amonj. I M u s T not forget Monsieur St. Evremont, who lies"
1685700700_000015,"A Pocket companion for oxford: Or, Guide through the university. Containing an accurate description of the public edifices, the buildings in each of the colleges; the gardens, statues, busts, pictures; the hieroglyphics at Magdalen College, and all other curiosities in the University. With an historical account of the foundation of the colleges, their history, and present state. With lists of the Chancellors, High-Stewards, Vice-Chancellors, Proctors, Heads of Colleges, professors, lecturers, &c. Adorned with a plan and other copper-plates. To which are added, correct descriptions of the buildings, the tapestry, paintings, sculptures, temples, gardens, and all other curiosities at Blenheim, Ditchley, and Stow, the seats of His Grace the Duke of Marlborough, the Right Honourable the Earl of Litchfield, the Right Honourable the Earl Temple, and other considerable houses in the neighbourhood.",,33,1,1,0,0,4,0,0,2,1,0,0,0,0,0,0,0,1,2,0,10,1,0,0,1,0,2,0,0,5,0,0,0,0,0,0,2,1766,1,1,"Oxford : Printed for Daniel Prince, near the Clarendon Printing-House; John Rivington, in St. Paul's Church-Yard, and R. Baldwin, in Pater-noster-Row, London, 1766.",Oxford,147,unknown,,,FALSE,"on the East, adorned with two beautiful Gothic Towers. This Court is in Length from North to South about 172 Feet, and in Breadth x55. The Chapel of this College is about 70 Feet long, and 30 broad; the Ante chapel of the same Dimensions i the Altarpiece is of"
1644200102_000153,"An impartial history of the war in America; From its first commencement, to the present time; together with the charters of the several colonies, and other authentic information. Likewise, the rise, progress, and political springs of the war now carrying on between Great-Britain, and the united powers of France, Spain, Holland, and America; with a particular account of the several engagements both by sea and land. By the Rev. James Murray, of Newcastle, assisted by several gentlemen of eminence in Europe, and the continent of America.",James Murray,44,0,0,1,0,0,8,0,0,3,0,0,0,1,0,1,0,0,0,0,16,1,0,0,6,0,1,1,2,0,0,0,0,2,0,0,1,1782,2,2,"Newcastle upon Tyne : Printed by and for T. Robson, Head of the Groat-Market; and sold by R. Baldwin, No. 47, Pater-noster-Row, London; N. Frobisher, York; C. Elliot, Edinburgh; and Dunlop and Wilson, Glasgow, [1782?].",Newcastle upon Tyne,624,male,1732,1782,FALSE,"sixth knight , Lieutenant Sloper, in honour ofifs~= Shipen, esquire, Lieut. Browns device, a heart and ifword, motto, Honouer atnd there Fair. After they had made the circuit of the square and saluted thle ladies as they passed the pavilions, theyv ranged themselves in a line, each that in which"
1125101000_000013,"The new Oxford guide: or, Companion through the University. Exhibiting every particular worthy the observation of the curious in each of the public buildings, colleges, halls, &c. To which is added, a tour to Blenheim, Ditchley, Stow, The seats of His Grace the Duke of Marlborough, The Right Hon. the Earl of Litchfield, And the Right Hon. the Earl Temple. Containing, An accurate Description of their Tapestry, Paintings, Sculptures, Temples, Gardens, and other Curiosities. By a gentleman of Oxford. The fifth edition, corrected and enlarged. Embellished with a new plan of Oxford, and other elegant engravings.",,31,0,1,0,0,2,0,0,12,0,0,0,0,0,0,0,0,1,2,0,5,1,0,0,0,0,0,0,2,2,0,0,0,1,1,0,1,1768,1,1,"Oxford : printed for J. Fletcher in the Turl; S. Parker in the High-Street; and J. Fletcher in St. Paul's Church Yard, London, [1768?].",Oxford,148,unknown,,,FALSE,"Bifhlop of Down and Connor, 1635 17 Yoht Norris, A. M. Reaor of Bemerton, Wilts, 1680 18 Theomas sjde/zham, M. A. 1648 19 Thomas Lynakar, A. M. Founder of the College of Physicians, London, 14.8. o2. Sir Clement Edmonds, Knight , A. M. Secretary of the Council, in the Reign"
0249601200_000002,"Games most in use, in England, France and Spain, viz. basset, picquet, primero, l'ombre, chess, billiards, grand-tricktrack, verquere, &c. Some of which were never before printed in any language. All regulated by the most experienc'd masters. With a table to the whole.",Charles Cotton,34,0,0,0,0,0,0,0,0,0,0,2,1,1,5,0,0,0,2,2,0,1,4,0,0,0,2,12,0,1,1,0,0,0,0,0,0,1715,1,1,"London : printed, and sold by J. Morphew, near Stationers-Hall; and by the Booksellers, [1715?].",London,111,male,1630,1687,FALSE,"making the best of a bad Market and though you have but mean B  Cards Cards in your own hand, yet you may play them so suitable to those in your Partner's hand, that he may either Trump them, or play the best of that Suit on the Board."
0375700200_000060,"A description of the royal palace, and monastery of St. Laurence, called the Escurial; and of the Chapel Royal of the Pantheon. Translated From the Spanish of Frey Francisco de los Santos, Chaplain to his Majesty Philip the Fourth. Illustrated with copper-plates. By George Thompson, of York, Esq.","Ximenez, Andrés",26,0,3,0,0,0,0,0,0,1,0,1,1,3,0,0,0,1,0,0,0,0,0,1,2,0,8,0,1,1,0,0,0,1,0,1,1,1760,1,1,"London : printed by Dryden Leach, for S. Hooper, at Caesar's Head, in the Strand, MDCCLX. [1760].",London,404,male,1617,1692,FALSE,"but the astonishment, expressed in their countenances at their arrival, seems rather nature than painting. The second is Christ appearing in the garden to Mary Magdalene; the third is his showing himself to the holy women; the fourth represents the journey to Emmaus; and the fifth his first appearance to"
1238000300_000017,"A pocket companion for Oxford: or, guide through the University. Containing an accurate description of the public edifices, the buildings in each of the colleges; the Gardens, Statues, Busts, Pictures; the Hieroglyphics at Magdalen College, and all other Curiosities in the University. With an Historical Account of the Foundation of the Colleges, their History, and present State. With Lists of the Chancellors, High-Stewards, Vice-Chancellors, Proctors, Heads of Colleges, Professors, Lecturers, &c. Adorned with Five Copper-Plates. To which are added, correct descriptions of the Buildings, the Tapestry, Paintings, Sculptures, Temples, Gardens, and all other Curiosities at Blenheim, Ditchley, and Stow, The Seats of His Grace the Duke of Marlborough, The Right Honourable the Earl of Litchfield, The Right Honourable the Earl Temple, And several other considerable Houses and Gardens in the Neighbourhood.",,30,1,1,0,0,3,0,0,5,1,0,0,0,0,0,0,0,1,2,0,10,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,1,1759,1,1,"Oxford : printed for Daniel Prince, near the Clarendon Printing-House; John Rivington, in St. Paul's Church-Yard, and R. Baldwin, in Pater-Noster-Row, London, 1759.",Oxford,145,unknown,,,FALSE,"most beautiful Stuccowork, by the ingenious Mr. Roberts of this Place. Over the Bookcases are placed interchangeably Vases and Buftoes of many eminent Persons, formerly Fellows of the Society. The following is an exag Lif of the Busfi, eginning on the South Side of the West Window, viz. i. Sir"
0888800101_000956,"The new Royal cyclopædia, and encyclopædia; or, complete, modern and universal dictionary of arts and sciences. ... Illustrated with ... copper-plates, ... In three ... volumes. ... By George Selby Howard, ... Assisted by many gentlemen ... John Bettesworth, ... Henry Boswell, ... Felix Stonehouse, D.D. and others.",,24,0,2,0,0,0,1,0,0,1,0,2,1,1,0,0,1,0,0,0,0,6,1,0,0,0,3,0,0,0,0,0,1,2,0,1,1,1788,1,3,"London : printed for Alex. Hogg; and sold by the booksellers of Bath, Bristol, Birmingham, Canterbury, Cambridge [and 25 other towns in England] and likewise sold by all other booksellers and newscarriers in England, Scotland, and Ireland, [1788?].",London,692,unknown,,,FALSE,"The other is called the finery. CHAFFINCH, in orniihology, a species of the fringilla, with all iron coloured breall, and black wings spotted with white . This is a hardy bird, living upon any kind of seeds. CHAIN, catena, a long piece of metal compored of several links, or rings,"
