PassageID,Title,Author,Total termFreq,termFreq(add),termFreq(answer),termFreq(articl),termFreq(better),termFreq(book),termFreq(clock),termFreq(commit),termFreq(copi),termFreq(deliv),termFreq(follow),termFreq(form),termFreq(hand),termFreq(hear),termFreq(heard),termFreq(know),termFreq(land),termFreq(late),termFreq(learn),termFreq(leav),termFreq(letter),termFreq(line),termFreq(littl),termFreq(love),termFreq(mean),termFreq(morn),termFreq(morrow),termFreq(note),termFreq(oath),termFreq(observ),termFreq(page),termFreq(peopl),termFreq(person),termFreq(read),termFreq(refer),termFreq(scriptur),termFreq(sens),termFreq(servic),termFreq(text),termFreq(think),termFreq(true),termFreq(vers),termFreq(word),termFreq(write),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0965300200_000023,"Exercises in elocution; selected from various authors, and arranged under proper heads: intended as a sequel to a work entitled The speaker. By William Enfield, LL.D. Lecturer on the Belles lettres in the Academy at Warrington.",William Enfield,37,0,0,0,0,2,0,0,1,2,0,1,1,1,0,1,0,0,1,1,1,2,3,0,4,1,0,2,0,2,1,1,0,3,0,0,0,0,0,1,1,0,3,1,1783,1,1,"Warrington : printed by W. Eyres, for J. Johnson, No. 72, St. Paul's Church-Yard, London, MDCCLXXXIII. [1783].",Warrington,438,male,1741,1797,FALSE,"are generally the worst qualified to explain their meanings to those who are not of their tribe: a common farmer shall make you understand, in thrce words , "" that his foot is out of joint, orbis collar one broken; "" wherein a surgeon, after a hundred erms of art,"
0093401001_000008,"Letters of Mr. Pope, and Several Eminent Persons, From the Year 1705, to 1711. ...",Alexander Pope,35,0,1,0,1,1,3,0,4,0,0,0,3,0,0,1,0,1,0,1,2,2,1,0,0,0,0,1,0,0,0,2,0,0,1,0,4,0,0,1,0,1,2,2,1735,1,2,"London : printed and sold by the booksellers of London and Westminster, M.D.CC.XXXV. [1735].",London,219,male,1688,1744,TRUE,"which, whilst hey humble me, give me vanity; though' I ani leffen'd by you even when you commend me; since you commend my little Sense with so much more of yours, that you put me out of Countenance, whilst you would keep me in it. So that you have found"
1039700400_000113,"A new family instructor; containing, a brief and clear defence of the Christian religion in general, against the errors of the atheists, Jews, deists & sceptics: and of the Protestant Religion in Particular, Against the Superstitions of the Church of Rome. In familiar discourses between a father and his children. in two parts. Part I. Containing a Father's Instructions to his Son on his going to Travel into Popish Countries; And to the rest of his Children on his Son's turning Papist, confirming them in the Protestant Religion against the Absurdities of Popery. With the effectual Arguments he made use of to reclaim his apostatized Son from the Errors of the Church of Rome. Part II. Instructions against the Three Grand Errors of the Times: Asserting, 1st, The Divine Authority of the Scriptures against the Deists; Demonstrating, 2dly, The messias to be already come, against the Atheists and Jews. Defending, 3dly, The Divinity of Jesus Christ, against our Modern Hereticks. With a Poem on the Divine Nature of Jesus Christ, in Blank Verse. By th author of the Family instructor.",Daniel Defoe,38,1,3,0,0,2,0,0,3,0,0,0,0,1,1,2,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,7,2,1,3,1,0,1732,1,1,"London : printed for C. Rivington, in St. Paul's Church-Yard; and T. Warner, in Pater-Noster Row, 1732.",London,398,male,1660,1731,TRUE,"Have they nothing to ay against trhi ancient Authors? Aaz 2 I I have heard some of them boast, that they are able to take off the Force of all those ancient Fathers very much. Fa. Yes, they have abundance of Cavils upon this Part of the Subjec, and indeed"
0080800900_000043,"An examination of Mr. Hutchinson's Remarks and Mr. Catcott's answer to the Observations on his sermon, preached before the Corporation of Bristol. In which The Pernicious Consequences of their Notions, to all Revealed Religion, together with their Pride and Uncharitableness is fully shewn; the Integrity of the Hebrew Text is so proved, that no one in this Age ought to presume to make any Alterations; and the Authority of the Masorites in Adding of Vowels and Accents to the Consonants is vindicated. By the author of the Observations. Hutchinson's Remarks, Page 4. Mr. Catcott has a bad State of Health, hath a numerous School to take Care of, has not the Books necessary on this Occasion, and is too far off to know Men, and the Circumstances of Things necessary to explain these Observations. And, Page 11. and 12. They have retained one, and made him the Cat's Foot to venture Burning for them, to help them out if he could, or to bear the Blame. One would take him to be one that knows nothing, but a School-Master finding Fault with another, for not right or wrong Observing his Master's Rules, and treats him as they do Boys with his Ipse dixits. Thus also, The Cat's Foot, Page 5, and 149.",Arthur Bedford,41,1,0,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,1,0,5,0,0,0,3,0,0,0,0,1,1,2,1,1,0,1,1,0,4,1,1,4,5,0,1738,1,1,"London : printed for W. Innys and J. Manby, C. Rivington, J. Clarke in Duck-Lane, T. Longman, and J. Hodges in London: W. Cossley, and P Browne in Bristol; A. Piesley in Oxford; W. Thurlbourn in Cambridge; and E. Palmer, widow in Glocester, MDCCXXXVIII. [1738].",London,110,male,1668,1745,FALSE,"Y St. Mark in Egypt converting many at Alexandria; and z St. Peter residing there for rome Time with the Church at Babyon. And if the Authority of · the Ancients can be depended upon, the Eunuch, whom St. Philip baptised, converted the whole Court of Ethiopia, and there died"
0398100101_000082,"The works of Henry Fielding, Esq; with the life of the author. In twelve volumes.",Henry Fielding,44,0,4,0,0,8,0,0,1,1,0,1,0,2,0,2,0,0,1,1,4,2,0,1,0,2,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,2,2,3,1783,1,12,"London : printed for W. Strahan, J. Rivington and Sons, S. Crowder, T. Longman, J. Robson, C. Dilly, G. Kearsley, G. Robinson, T. Cadell, T. Lowndes, R. Baldwin, W. Cater, G. Nicoll, S. Bladon, J. Murray, W. Flexney, T. Evans. W. Ofridge, J. Sewell, W. Lane, J. Bowen, & W. Fox, MDCCLXXXIII. [1783].",London,355,male,1707,1754,TRUE,"any alderman's or lord's. I carry about me symbols of all the elements; elements; my head is as heavy as water, my pockets are light as air, my appetite is as hot as fire, and my coat is as dirty as earth. BLOT. Lend me your Byfshe, Mr. Dash, I"
1001300101_000027,"A new history of the Holy Bible, from the beginning of the world, to the establishment of Christianity. ... To which are added notes, ... The whole illustrated with one hundred and four useful and ornamental maps and sculptures, ... By the Reverend Thomas Stackhouse, ...",Thomas Stackhouse,48,0,0,0,0,9,0,1,8,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,0,0,1,0,1,0,0,0,5,0,4,5,1,2,1,2,1,1,0,1752,1,2,"London : printed for John Hinton, 1752.",London,935,male,1680,1752,FALSE,"we may liee safely ignorant of here, and shall never be responsible for hereafter. ""B utfuppofe we have the whole Number of our Books , yet we are still at a Loss .aobjeaion. cori the TRUE Sense of them; becauje, Jince the Time of their firjf recording, they have """
1188800300_000054,"An historical and geographical description of Formosa, an island subject to the Emperor of Japan. Giving an Account of The Religion, Customs, Manners, &c. of the Inhabitants. Together with a Relation of what happened to the Author in his Travels; particularly his Conferences with the Jesuits, and others, in several parts of Europe. Also the History and Reasons of his Conversion to Christianity, with his Objections against it (in defence of Paganism) and their Answers. To which is prefix'd, a preface in vindication of himself from the reflections of a Jesuit lately come from China, with an Account of what passed between them. By George Psalmanaazaar, a Native of the said Island, now in London: The second edition corrected, with many large and useful Additions, particularly a new Preface clearly answering every thing that has been objected against the Author and the Book. Illustrated with several cuts. To which are added, a map, and the figure of an idol not in the former edition.",George Psalmanazar,40,0,1,0,2,4,0,1,4,0,0,0,0,0,0,3,0,0,1,0,2,1,2,0,0,0,0,2,0,1,1,1,2,0,0,0,0,0,0,4,1,2,2,3,1705,1,1,"London : printed for Mat. Wotton, Abel Roper and B. Lintott, in Fleetstreet; Fr. Coggan in the Inner-Temple-Lane, G. Strahan and W. Davis in Cornhill, [1705].",London,372,male,1679,1763,TRUE,"evorojfa our Piefis will each it to anybody for Money. But fonm perhaps will ask mre, Who brought .Greek sirs into Japan or Pprmoaf? I mudt honet ly answer , that we have many things amongst us, bat I know not how, when, or from whence they came; and yet"
1592100700_000031,"Book-keeping methodiz'd: or A methodical treatise of merchant-accompts, according to the Italian form. Wherein, the theory of the art is fully explained, and reduced to practice, by variety of suitable examples in all the branches of trade. To which is added, a large appendix, containing, I. Descriptions and specimens of the subsidiary books used by merchants. II. Monies and exchanges, the nature of bills of exchange, promissory notes, and bills of parcels. III. Precedents of merchants writings, peculiar to England, Scotland, and common to both. IV. The commission, duty, and power of factors. V. A short history of the trading companies in Great Britain, with an account of her exports and imports. VI. A dictionary, explaining the abstruse words and terms that occur in merchandize. By John Mair, A.M.","Mair, John",50,0,0,7,0,5,0,0,0,0,1,1,2,0,0,0,0,0,0,2,8,2,0,0,2,0,0,1,0,2,2,0,1,0,3,0,0,0,1,1,0,0,4,5,1741,1,1,"Edinburgh : Printed by Sands, Brymer, Murray and Cochran. Sold by said W. Sands in the Parliament-close, and J. Hodges at the Looking-glass on London-bridge, MDCCXLI. [1741].",Edinburgh,266,male,1702,1769,FALSE,"Italick Word that signifies Aur or Dexterity) becadfe in it the artifxcial part of bookkeeping chiefly appears The Ledger, in opposition to the icattered Order of Things in the. wajlett~~~~ttt~~~tt' book , has all the particular Articles of each Account colleated and placed together; and that in such a manner,"
0917600500_000001,A vindication of Mr. Randolph's resignation.,Mathew Carey,41,0,1,2,0,1,0,1,2,0,1,0,2,0,0,0,0,0,0,0,6,3,1,0,0,2,0,0,0,3,3,0,2,5,1,0,0,0,0,2,0,0,2,1,1795,1,1,"Philadelphia : Printed by Samuel H. Smith, no. 118, Chesnut-Street, M.DCC.XCV. [1795].",Philadelphia,102,male,1760,1839,FALSE,"A VINDICATION O F M R A ndolph's RESIGNATIO, N. P H I L A D E L P HI A: PHILADELPHIA: PRINTED BY SAMU E L H. SMITH, NO. 18, CHESTNUT STREET. M.DCC.XCV. N. iit. D 1iyrio  pe/l; sylvan; ia, to wit. , / -- s ~ BE"
1497700101_000083,"The works of Henry Fielding, Esq. With an essay on the life and genius of the author. Vol. I.",Henry Fielding,38,0,2,0,0,3,0,0,1,1,0,1,0,2,0,2,0,0,1,1,5,2,0,2,0,1,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,2,3,3,1775,1,12,"London : Printed for W. Strahan, J. and T. Rivington, Hawes and Co. R. Horsefield, W. Johnston, B. Law, S. Crowder, T. Longman, E. and C. Dilly, T. Cadell, W. Woodfall, T. Lowndes, G. Robinson, T. Davies, T. Becket, J. Robson, Wilson and Nicoll, R. Baldwin, W. Richardson, W. Otridge and T. Evans, MDCCLXXV. [1775].",London,360,male,1707,1754,TRUE,"jun. If it was not: for these codfed hilres and catcalls MAR. en CH. lemis music, child,, very harmlecs murick, and what, when one is but well seasoned to it, has no es set at all : for my part, I have: been als' to them. MAR. jun. Ay, and"
1190701000_000002,"Priestcraft defended. A sermon occasioned by the expulsion of six young gentlemen from the University of Oxford. For praying, reading, and expounding the scriptures. Humbly dedicated to Mr. V- C-r and the H-ds of H-s. By their humble servant, the shaver.",John Macgowan,54,0,1,1,2,0,0,0,0,0,1,0,0,2,1,3,0,0,7,0,3,0,3,0,2,0,0,1,0,1,0,1,0,7,0,4,0,0,10,0,0,0,2,2,1768,1,1,"London : printed for G. Keith, in Gracechurch-Street; and J. Johnson and J. Payne, in Pater-Noster-Row, MDCCLXVIII. [1768].",London,35,male,1726,1780,FALSE,"servant, ..' THE SHAVER. i.. .fid : J -..  1 :. -  -, A S E R M 0 N, C Having the honour of addressing so learned a body, with bands so white, gowns so black, and caps so orthodox, I take the liberty of firiking a"
0113700201_000209,"A collection of sermons and tracts: in two volumes. Containing, Vol.I. I. Annual sermons. II. Occasional sermons. III. Funeral sermons. Vol.II. I. Ordination sermons. II. Polemical tracts. III. Dissertations. Several of which were never before printed. By the late Reverend and learned John Gill, D.D. To which are prefixed, memoirs of the life, writings, and character of the author. ...",John Gill,43,0,1,2,1,3,0,0,0,1,2,0,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,2,0,2,1,1,0,11,1,1773,1,2,"London : printed for George Keith in Gracechurch-Street, MDCCLXXIII. [1773].",London,649,male,1697,1771,FALSE,"is desirous that the words by which he had expressed VOL. I. Z z them, , Job XVIII 5, 6 Job XVI 16 d Job XVII I, 13, 14 them, might be transmitted to the latest posterity. 0, says he, that my words were now written; 0 that tbhy were"
1599900400_000023,"A Second letter to the Reverend Mr. George Whitfield, occasioned by his remarks upon a pamphlet, entitled, The enthusiasm of Methodists and Papists, compared. In this, Mr. Whitfield's claim to the doctrine of the 9th, 10th, 11th, and 12th articles of the Church of England is examined: as also that of his great Mr. Griffith Jones of Landowror, to the doctrine of the 17th article. Together with some further account of the fire kindled by them both in North and South Wales.",,51,0,0,7,0,0,0,0,0,0,3,1,4,1,1,1,0,0,1,1,1,0,0,1,7,0,0,0,0,1,0,0,1,0,2,5,2,0,1,1,2,0,7,0,1751,1,1,"London : Printed for M. Cooper, at the Globe in Pater-noster Row, M.DCC.LI. [1751].",London,114,unknown,,,FALSE,"Being : And though He could not but foresee the End of the Sons of Men, yet did He not determine it, otherwise than by making such Creatures in Time, or (as one of our Translations has it) fa/hioning of Them Day by Day. As He foresaw their Fall, He"
0237700205_000012,"The works of Alexander Pope, Esq. In six volumes, complete. With his last corrections, additions, and improvements; As they were delivered to the Editor, a little before his Death. Together with the notes of Mr. Warburton.",Alexander Pope,37,0,1,0,2,1,3,0,4,0,0,0,3,0,0,1,0,1,0,1,4,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0,3,0,0,1,0,2,2,2,1764,5,6,"London : printed for A. Millar, J. and R. Tonson, H. Lintot, and C. Bathurst, MDCCLXIV. [1764].",London,434,male,1688,1744,TRUE,"though' I am leffen'd by you even when you commend me: since you commend my little sense with so much more of yours, that you put me out of countenance, whilrt you would keep me in it. So that you have found a way (against the custom of great wits)"
0489500102_000782,"Cyclopædia: or, an universal dictionary of arts and sciences; Containing The Definitions of the Terms, And Accounts of The Things signify'd thereby, In the several Arts, Both Liberal and Mechanical, And the several Sciences, Human and Divine: The Figures, Kinds, Properties, Productions, Preparations, and Uses, of Things Natural and Artificial; The Rise, Progress, and State of Things Ecclesiastical, Civil, Military, and Commercial: With the several Systems, Sects, Opinions, &c. among Philosophers, Divines, Mathematicians, Physicians, Antiquaries, Criticks, &c. The Whole intended as a Course of Antient and Modern Learning. Compiled from the best Authors, Dictionaries, Journals, Memoirs, Transactions, Ephemerides, &c. in several Languages. In two volumes. By E. Chambers Gent. Volume the First.",Ephraim Chambers,51,1,1,2,1,0,0,0,2,1,1,2,2,0,0,0,1,0,0,0,14,7,2,2,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,6,0,1728,2,2,"London : printed for James and John Knapton, John Darby, Daniel Midwinter, Arthur Bettesworth, John Senex, Robert Gosling, John Pemberton, William and John Innys, John Oshorn and Tho. Longman, Charles Rivington, John Hooke, Ranew Robinson, Francis Clay, Aaron Ward, Edward Symon, Daniel Browne, Andrew Johnston, and Thomas Osborn. M.DCC.XXVIII. [1728].",London,1037,male,1680,1740,FALSE,"Method of forming or calling them, under the Article letter founn .EY. And of the Art of Engraving the Puncheons, Matrices, Sc. in order thereto, under the Articles ENGRAVING, PUNCHEON, MATRICE, ecc. There are Letters of several Sizes, or Bodies; each of which, again, are sometimes cat with th. Roman,"
0114600300_000120,"The doctrine of the Trinity, as it is contained in the Scriptures, explained and confirmed: Its Consistency with the Principles of Natural Reason cleared; And Objections to the contrary answered: And the Supreme Deity of the Son and Holy Ghost, and their Equality with the Father in all divine Perfections and Glory, proved. With a full Answer to the Chief Objections against the Proper Godhead of these two Persons. In several sermons, preached at an evening-lecture, at Nottingham. By James Sloss, M.A. To which are annexed, several letters wrote to the author, relating to the same Subject, with his Answers.","Sloss, James",53,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,3,0,1,0,1,0,0,1,0,0,0,0,8,1,0,0,9,1,6,3,2,6,4,1,1736,1,1,"London : printed by H. Woodfall for the author: and sold by John Oswald, at the Rose and Crown; Joseph Davidson, at the Golden Lion; both in the Poultry: Alexander Cruden, Her Majesty's Bookseller, under the Royal Exchange: and Mr. Davidson, and Mr. Trail, Booksellers in Edinburgh, MDCCXXXVI. [1736].",London,544,male,1698,1772,FALSE,"But it cannot  be reasonable, that one Copy mlould eftablilh an authentic Reading ; especially when it  differs from all the other known Manuscripts in the Christian World. But to this it is  objeced, That those wicked Wretches, the Arians, had flol'n the Verse out of the"
