PassageID,Title,Author,Total termFreq,termFreq(author),termFreq(axiom),termFreq(book),termFreq(breviti),termFreq(celebr),termFreq(comprehens),termFreq(contain),termFreq(contract),termFreq(curios),termFreq(digest),termFreq(discern),termFreq(discov),termFreq(discoveri),termFreq(doctrin),termFreq(establish),termFreq(fact),termFreq(fame),termFreq(few),termFreq(foundat),termFreq(gener),termFreq(geniu),termFreq(grandeur),termFreq(human),termFreq(idea),termFreq(infinit),termFreq(intellig),termFreq(judgment),termFreq(know),termFreq(knowledg),termFreq(law),termFreq(learn),termFreq(littl),termFreq(magnific),termFreq(mankind),termFreq(maxim),termFreq(multitud),termFreq(natur),termFreq(notion),termFreq(number),termFreq(opinion),termFreq(order),termFreq(perceiv),termFreq(philosophi),termFreq(precept),termFreq(principl),termFreq(read),termFreq(reason),termFreq(receiv),termFreq(reduc),termFreq(refin),termFreq(sentenc),termFreq(set),termFreq(short),termFreq(simpl),termFreq(small),termFreq(specul),termFreq(studi),termFreq(subject),termFreq(sublim),termFreq(suprem),termFreq(system),termFreq(tenet),termFreq(theorem),termFreq(truth),termFreq(univers),termFreq(varieti),termFreq(variou),termFreq(view),termFreq(volum),termFreq(wonder),termFreq(word),termFreq(work),termFreq(world),termFreq(writer),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0315000501_000082,"A collection of letters and essays on several subjects, lately publish'd in the Dublin Journal. [ In two volumes. ] ...",James Arbuckle,65,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,2,1,0,2,6,2,0,0,2,8,0,5,2,0,3,1,0,3,1,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,0,3,2,0,1,0,0,0,0,0,2,0,1729,1,2,"London : printed by J. Darby and T. Browne in Bartholomew-Close; and sold by J. Osborn and T. Longman in Pater-Noster-Row, and J. Gray in the Poultry: also by Messieurs Smith and Bruce on the Blind Key, G. Grierson in Essex-Street, G. Ewin [i.e. Ewing] and W. Smith in Dames-Street, Booksellers in Dublin, M.DCC.XXIX. [1729].",London,471,male,1700,1742,FALSE,"BUT whoever has been acquainted with the History of Learning , and the Nature of abltrat kno\w.idge, cannot be ignorant, that this raft End, which is indeed the only TRUE End of Rcaion, and ought to be the chief design of all learned Inquiries, has seldom I been been much"
0518100100_000001,"A system of familiar philosophy: in twelve lectures, being the course usually read by Mr. A. Walker. Containing the elements and the practical uses to be drawn from the chemical properties of matter; the principles and application of mechanics; of hydrostatics; of hydraulics; of pneumatics; of magnetism; of electricity; of optics; and of astronomy. Including every material modern discovery and improvement to the present time. Illustrated by Forty-Seven Copper-Plates, neatly and accurately Engraved.",Adam Walker,70,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2,0,0,0,0,5,3,2,2,2,0,2,0,0,9,0,1,1,0,0,7,0,1,1,0,1,0,0,0,2,1,0,1,0,0,0,1,0,4,0,0,6,1,1,1,1,0,0,0,1,2,1,1799,1,1,"London : printed for the author, at his House, No. 42, Conduit-Street, Hanover-Square; G. Kearsley, Fleet-Street; and Bell and Bradfute, Edinburgh, 1799.",London,633,male,1730,1821,FALSE,"A SYSTEM OF FAMILIAR PHILOSOPHY . __, _ -- ~^ A SYSTEM OF FAMILIAR PHILOSOPHY : IN TWELVE LECTURES, i: EING THE course I'SUALLY READ BY MR. A. JAYLKER. CONTAININO THE ELEMENTS AND THE PRACTICAL USES TO BE DRAWN FROM THE CHEMICAL PROPERTIES OF MATTER; THE PRINCIPLES AND APPLICATION OF"
1293200601_000110,"The History of the works of the learned. Giving a general view of the state of learning throughout Europe, and containing an impartial account and accurate abstracts of the most valuable books publish'd in Great Britain and foreign parts. Interspers'd with dissertations on several curious and entertaining subjects, critical reflections, and memoirs of the most eminent writers in all branches of polite literature.","Robinson, Jacob",49,3,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,5,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,2,1,0,1,0,2,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,5,1,0,1,2,1,0,1,2,1,0,1743,1,2,"London [England] : printed for T[homas]. Cooper, at the Globe in Pater-Noster-Row, MDCCXXXVII.-[1743].",London,491,unknown,,,FALSE,"People the Dotrine of a "" future State of Rewards and Punishments in their Discourses and Writings, yet they were all the while philosophising in private on other Principles . "" Which Conduct, as he observes, could be owing to nothing but their really regarding the dotrwie ""ias ""as the"
0400700102_000345,"The works of Francis Bacon, Baron of Verulam, Viscount St. Alban, and Lord High Chancellor of England. In three volumes. To which is prefixed, a life of the author, by Mr. Mallet.",Francis Bacon,39,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,4,0,5,0,0,1,1,0,5,1,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,1753,2,3,"London : printed for A. Millar in the Strand, MDCCLIII. [1753].",London,669,male,1561,1626,TRUE,"by all confession be subjea to reproof; but by controlling the generals , and grounds, and eminent positions, and aphorisms, which the greatest artists and philosophers have from time to time defended. For it goeth for current amongst all men of learning , that those kind of arts which clerks"
1662800300_000068,"Sermons, chiefly intended to promote faith, hope, and charity. By Vicesimus Knox, D.D.",Vicesimus Knox,53,3,0,1,0,1,0,0,0,0,1,0,6,2,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,4,0,1,3,1,0,1,0,2,3,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,1,0,4,0,0,0,0,1,2,1,0,0,1,1792,1,1,"Dublin : Printed by John Exshaw, for Messrs. J. Shephard, P. Wogan, P. Byrne, A. Gruebee; W. M'Kenzie, J. Parker, B. Dugdale, J. Moore, J. Jones, H. Colbert, W. Jones, R. M'Allister, J. Rice, and W. Corbet, M.DCC.XCII. [1792].",Dublin,526,male,1752,1821,TRUE,"altar of the chrifaian church, and learni inig has deenied herself most honoured, when Ihe has been permitted to minifer, as the handmaid of religion. But since both learning and philosophy havte too often rebelled againri the authority , which ought always to control them, said have erected themselves into"
1116300116_000367,"Encyclopaedia; or, A dictionary of arts, sciences, and miscellaneous literature ... Compiled from the writings of the best authors, in several languages ... Illustrated with five hundred and forty-two copperplates. ...",,54,5,0,1,0,1,0,2,0,0,0,2,1,3,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,2,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,2,0,1,2,1,1,0,0,5,3,1,1798,16,18,"Philadelphia : Printed by Thomas Dobson, at the stone house, no 41, South Second Street, M.DCC.XCVIII. [1798] (Copy-right secured according to law).",Philadelphia,409,unknown,,,FALSE,"a fe jquel to the preceding history. From the close of the isth century we date the morl splendid era in the annals of modern times. Discoveries were then made, the influence of which descended to posterity; and events happened that gave a new direcion to the spirit of nations."
1106901900_000001,"The advantages of knowledge, illustrated and recommended in a sermon, delivered on Wednesday the 30th of April, 1788. At the Meeting-House in the Old Jewry, London, to the supporters of a New Academical Institution among Protestant Dissenters. By A. Rees, D. D. F. R. S.",Abraham Rees,56,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,5,0,0,1,0,1,12,1,1,2,0,2,2,0,3,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,1,0,1,0,1,0,0,1,0,1788,1,1,"London : printed by H. Goldney, for T. Cadell, in the Strand; and J. Johnson, St. Paul's Church-Yard, MDCCLXXXVIII. [1788].",London,65,male,1743,1825,FALSE,"T H E THE ADVANTAGES 0 F KNOW W L E D G E, ILLUSTRATED AND RECOMMENDED I N A S E R M 0 N, DELIVERED ON WEDNESDAY the 3oth of APRIL, i788. AT THE MEETINGHOUSE IN THE OLD JEWVRY, IONDON, TO THE SUPPORTERS OF A NEW ACADEMICAL INSTITUTION"
0214700400_000089,"An historical disquisition concerning the knowledge which the ancients had of India; and the progress of trade with that country prior to the discovery of the passage to it by the Cape of Good Hope. With an appendix, containing observations on the Civil Policy-The Laws and Judicial Proceedings-The Arts-The Sciences-And Religious Institutions, of the Indians. By William Robertson, D. D. F. R. S. Ed. Principal of the University, and Historiographer to his Majesty for Scotland.",William Robertson,47,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,2,2,0,0,0,1,0,0,3,0,0,2,2,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,3,4,0,3,2,0,2,1,0,1,0,0,2,0,1791,1,1,"London : printed for A. Strahan, and T. Cadell in the Strand; and E. Balfour at Edinburgh, MDCCXCI. [1791].",London,386,male,1721,1793,TRUE,"to their religion, by a firm persuasion of its truth . The attachment of the Indians, both in ancient and modern times, to the tenets and rites of their ancestors, has been, if possible, still greater. In no country, of which we have any account, were precautions taken with so"
0738801800_000003,"An inquiry into the human mind, on the principles of common sense. By Thomas Reid, D. D. Professor of Moral Philosophy in the University of Glasgow.",Thomas Reid,61,1,0,0,0,0,0,1,0,0,0,1,3,1,0,0,2,0,0,1,5,0,0,7,1,0,0,0,2,3,1,1,0,0,2,1,0,5,0,0,1,1,2,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,1,0,3,0,0,1785,1,1,"London : printed for T. Cadell in the Strand, London; and J. Bell and W. Creech, Edinburgh, M,DCC,LXXXV. [1785].",London,504,male,1710,1796,TRUE,"of ciflon infeeing objetsfjingle, 328 18 Of Dr Porterfeld's account of Jingle and double viion, - - 34 I 9 Of Dr Brigg's theory, and Sir Isaac Newton's conjecture on this subjec, - 347 20 Of perception in general , -366 21 Of the process of Nature in perception, 382"
0654800102_000209,"An ecclesiastical history, antient and modern, from the birth of Christ, to the beginning of the present century: ... By the late learned John Lawrence Mosheim, ... Translated from the original, ... by Archibald Maclaine, ... In two volumes. ...",Johann Lorenz von Mosheim,61,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,6,0,1,0,0,0,0,0,3,2,3,0,0,2,0,0,9,0,1,0,1,0,6,0,3,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,4,1,0,3,0,1,0,1,0,0,0,0,2,1,1765,2,2,"London : printed for A. Millar, 1765.",London,689,male,1693,1755,FALSE,"their zealous efforts to bring it to maturity and perfection. The Royal Society of London, which may be considered as the philo. fophical seminary of the nation, took it under their protection, and have neither spared expense nor pains to cultivate and improve it, and to render it subservient to"
0651401900_000054,"Sermons on different subjects, by the Rev. John Hewlett, of Magd. Coll. Cambridge, and Lecturer of the United Parishes of St. Vedast, Foster-Lane, and St. Michael le Querne.",John Hewlett,53,2,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2,1,2,0,1,4,1,0,1,0,0,0,0,0,2,0,4,1,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,4,1,0,2,0,0,0,2,0,5,0,1786,1,1,"London : printed for the author; and sold by J. F. and C. Rivington, St. Paul's Church-Yard, C. Dilly, in the Poultry, and J. Johnson, St. Paul's Church-Yard, MDCCLXXXVI. [1786].",London,438,male,1762,1844,FALSE,"apart for the discharge of devotional duties. I SHALL endeavour to show, therefore, that the word of our blessed Lord was always attended with power., I. From the truth and difinteretednefs of his doctrines , and the superior excellence of his sentiments. II From the gracious manner in which thole"
1105500300_000004,"An essay on the nature and immutability of truth, in opposition to sophistry and scepticism. By James Beattie, LL. D. Professor of Moral Philosophy and Logic in the Marischal College and University of Aberdeen.",James Beattie,71,2,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,2,2,0,0,0,9,0,0,1,0,3,3,0,1,1,0,4,0,0,11,0,0,1,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,5,0,0,0,3,0,0,1,2,1,2,1771,1,1,"Edinburgh : printed for A. Kincaid & J. Bell; and for E. & C. Dilly, in the Poultry, London, MDCCLXXI. [1771].",Edinburgh,594,male,1735,1803,FALSE,"sacred, I know not whether the friends of truth would have granted me any indulgence; I am sure they ought not. Let me be. created with the lenity due to a good citizen, no longer than I atlas becomes. one. If it shall be acknowledged by the candid and intelligent"
0199400602_000018,"Letters on several subjects. By the late Sir Thomas Fitzosborne, Bart. To which is added, (translated by the same hand) A dialogue upon oratory: attributed to Quinctilian. Vol.II.",William Melmoth,50,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,6,2,0,1,4,0,0,0,1,1,0,1,0,0,1,0,0,3,0,1,0,2,0,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,1,1,4,0,1749,2,2,"London : printed for R. Dodsley in Pall-Mall, MDCCXLIX. [1749].",London,343,male,1666,1743,FALSE,"permanent as they are illustrious, and will preserve their colours and fragrance to remotest ages. IF I could thus weave the garlands of unfading applause; if I were in the number of those chosen spirits whose approbation is Fame , your friend should not want that difitinguifhing tribute which his"
0733901101_000111,The works of Sir William Jones. In six volumes. ...,William Jones,52,0,0,2,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,2,2,1,0,0,2,0,0,6,1,0,2,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,2,6,0,0,1799,1,6,"London : printed for G. G. and J. Robinson, Pater-Noster-Row; and R. H. Evans (successor to Mr. Edwards), No. 26, Pall-Mall, MDCCXCIX. [1799].",London,603,male,1746,1794,FALSE,"ordinances. From there are deduced the four Upavca, d n, namelyj, Ay', Gaind larva, dhanuj7, and St'hipatya; the first of which, or u'llrv,;, a, vwa delivered delivered to mankind by BRAHMA', INDRA, DHANWANTARI, andafve other Deities; and comprizes the theory of Disorders and Medicines, with the practical methods of curing"
1479800102_000078,"Memoirs of literature. Containing a large account of many valuable books, letters and dissertations upon several subjects, miscellaneous observations, &c. In eight volumes.",,57,8,2,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,8,1,0,0,0,1,0,2,0,1,1,1,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2,3,3,0,1722,2,8,"London : sold by R. Knaplock, at the Bishop's-Head in St. Paul's Church-yard; and P. Vaillant, in the Strand, M DCC XXII. [1722].",London,455,unknown,,,FALSE,"Decisions, which till then had no farther Authority than they could persuade the Judges. Tis plain, pended upon their Co hance wherein he wy'not miiftaken; for they explained the laws in his Favouri arid made it their Business tojuftify his unjufi, thoujgh mild, Usurpation. They found a way to reunite"
1092700102_000053,"The philosophical works of the late Right Honorable Henry St. John, Lord Viscount Bolingbroke. In five volumes. Published by David Mallet, Esq; ...","Henry St John, 1st Viscount Bolingbroke",58,8,0,1,0,0,0,1,0,0,0,2,1,0,2,2,1,0,0,2,1,0,0,3,1,1,0,1,2,1,0,0,0,0,1,5,0,3,0,0,0,0,0,1,0,0,1,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,1754,2,5,"London : [s.n.], Printed in the Year MDCCLIV. [1754].",London,411,male,1678,1751,TRUE,"reap from it consists in this, and by this general knowledge we judge of every particular history that we read . In sacred history we acquire none of this experience. It is the history of a people not only set apart from the great community of manlind, but in many"
1201105400_000012,"A treatise on the study of the law: containing, directions to students, written by those celebrated lawyers, orators, and statesmen, the Lords Mansfield, Ashburton, and Thurlow, in a series of letters to their Respective Young Friends; with notes, and additions, by the editor.",,62,1,0,2,1,2,0,1,0,0,2,0,0,2,0,1,0,0,0,1,4,1,0,0,0,0,0,0,1,4,12,2,2,0,0,1,0,2,1,0,1,1,0,0,0,1,3,3,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1797,1,1,"London : printed for Harrison, Cluse, and Co. No 78, Fleet Street, 1797.",London,150,unknown,,,FALSE,"which it may be necessary to fill up in completing the lawyer's education. Barriftcr, vol. i. p. Iz. About the close of the reign of Henry the Ift. there appeared in Europe a studious and spirited assec tion for the roman civil laws ; which, since their extermination, together with"
0434400102_000069,"The principles of moral and political philosophy. By William Paley, D.D. ...",William Paley,50,2,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,2,0,2,1,0,1,0,0,3,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,11,1,0,0,2,0,0,0,0,0,0,1799,2,2,"London : printed for R. Faulder, New Bond-Street, M.DCC.XCIX. [1799].",London,442,male,1743,1805,TRUE,"wants authority , with him wants everything. Since then this authority appertains, not to the religion which is most commodious, to the religion which is most sublime and efficacious, to the religion which suits belt with the form, or seems mofl calculated to uphold the power and liability of civil"
0343500200_000021,Outlines of moral philosophy. For the use of students in the University of Edinburgh.,Dugald Stewart,57,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,0,0,2,1,0,0,0,1,1,1,0,2,0,1,0,0,6,3,0,2,2,0,3,0,5,0,1,1,0,0,0,1,0,0,0,2,1,1,0,2,3,0,0,2,0,0,2,1,0,0,0,0,0,1,1793,1,1,"Edinburgh : printed for William Creech. And T. Cadell, London, MDCCXCIII. [1793].",Edinburgh,309,male,1753,1828,FALSE,"the light of nature ? or how Shall we discover what conduct is acceptable to the Deity? The truth is, that the strongest argument for such a state is deduced from our natural notions of right and wrong, of merit and demerit; and from a comparison between these and the"
0732201301_000051,"An ecclesiastical history, antient and modern, from the birth of Christ, to the beginning of the present century: ... By the late learned John Lawrence Mosheim, ... Translated from the original Latin, ... by Archibald Maclaine, ... In five volumes. ...",Johann Lorenz von Mosheim,55,6,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,1,4,3,1,1,0,1,3,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0,0,0,2,5,1,1768,1,5,"London : printed for A. Millar; and sold by T. Cadell, MDCCLVIII [1768].",London,504,male,1693,1755,FALSE,"to restore mankind to the knowledge (gnosis) of the TRUE and supreme being, which had been lost in the world . They also foretold the approaching defeat of the evil principle , to [r] Certain authors have written profeffedlv concerning the feets I that divided the church in this and"
0325700101_000052,"The works of George Berkeley, D.D. late Bishop of Cloyne in Ireland. To which is added, an account of his life, and several of his letters to Thomas Prior, Esq. Dean Gervais, and Mr. Pope, &c. &c. in two volumes. ...",George Berkeley,61,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,0,1,0,0,2,0,0,4,4,1,2,1,5,1,2,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,2,1,0,1,0,0,2,0,2,0,1784,1,2,"London : printed [by John Exshaw] for G. Robinson, Pater Noster Row, and John Exshaw, in Dublin, MDCCLXXXIV. [1784].",London,739,male,1685,1753,TRUE,"any meaning marked by those words , and form thereof a fettled speculative opinion , is what I am not able to conceive. This is not the only instance wherein men impose upon themselves, by imagining they believe those propo fisions they have often heard, though at bottom they have"
0636500100_000001,"An attempt to demonstrate, that all the phonomena in nature may be explained by two simple active principles, attraction and repulsion: wherein the attractions of cohesion, gravity, and magnetism, are shewn to be one and the same; and the Phoenomena of the latter are more particularly explained. By Gowin Knight, M. B. F.R.S.",Gowin Knight,76,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,7,1,0,2,0,3,0,0,0,3,5,1,2,0,0,0,0,12,0,0,0,0,0,1,0,4,0,2,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,5,1,3,2,3,0,0,0,4,1,0,1748,1,1,"London : [s.n.], Printed in the Year M.DCC.XLVIII. [1748].",London,96,male,1713,1772,FALSE,"-5 . i... ' - M PT To demonstrate, That all the Phboenona in Nature May be explained by Two Simple Active Principles , ATTRACTION and REPULSION: WHEREIN. The ATTRACTIONS of COHESTON, GRAVITY, and MAGNETISM, are (hewn to be one and the same; and the ph12nomena of the latter are"
0013000103_000019,Memoirs of modern philosophers. In three volumes. ...,Elizabeth Hamilton,56,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2,2,1,1,1,0,2,0,4,0,0,0,1,0,1,6,0,0,0,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,3,0,0,2,2,0,0,3,1,0,0,1,5,0,1800,3,3,"Bath : printed by R. Cruttwell, for G. G. and J. Robinson, Pater-Noster-Row, London, 1800.",Bath,367,female,1758,1816,FALSE,"pleasure your tltters have afforded to those most dearly interested in your happiness. Though far from considering [ 113 ] fidering fortune as the "" one thing needful,"" the exclusive object of pursuit, I cannot but with thankfulness contemplate your opening prdfpets of honourable independence. May the Giver of all"
