PassageID,Title,Author,Total termFreq,termFreq(account),termFreq(appear),termFreq(arm),termFreq(armi),termFreq(cafe),termFreq(carri),termFreq(caus),termFreq(common),termFreq(confid),termFreq(continu),termFreq(countri),termFreq(debt),termFreq(declar),termFreq(end),termFreq(enemi),termFreq(engag),termFreq(england),termFreq(fleet),termFreq(forc),termFreq(franc),termFreq(french),termFreq(gener),termFreq(god),termFreq(govern),termFreq(hand),termFreq(hous),termFreq(king),termFreq(kingdom),termFreq(land),termFreq(late),termFreq(law),termFreq(littl),termFreq(manner),termFreq(mean),termFreq(monei),termFreq(nation),termFreq(natur),termFreq(noth),termFreq(number),termFreq(order),termFreq(parliament),termFreq(peac),termFreq(peopl),termFreq(person),termFreq(power),termFreq(present),termFreq(princ),termFreq(public),termFreq(reason),termFreq(reign),termFreq(roman),termFreq(ship),termFreq(spain),termFreq(state),termFreq(taken),termFreq(tax),termFreq(think),termFreq(trade),termFreq(treati),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1153100204_000061,"The history of England, from the earliest times to the death of George II. By Dr. Goldsmith. In four volumes. ...",Oliver Goldsmith,73,1,0,0,5,0,1,4,0,2,1,1,0,0,0,4,2,3,0,2,4,3,3,0,0,0,1,4,1,1,1,0,0,0,1,0,3,0,1,4,1,2,1,1,0,1,1,3,0,1,0,0,0,1,1,1,0,1,0,2,3,1789,4,4,"Dublin : printed for Messrs. W. Sleater, H. Chamberlaine, J. Potts, W. Colles, R. Moncrieffe, T. Walker, W. Wilson, J. Exshaw, and L. White, M,DCC,LXXXIX. [1789].",Dublin,299,male,1728,1774,TRUE,"duke of Montemar, the general of Spain , was equally vicorious in the kingdom of Nvples. I hus the emptror had the mortification to see his own dominions ravaged, and a great part of Italy torn ircm him, only tor having atempted to give a king to Poland. I'hefe rapid"
0145000113_000166,"The history of England, as well ecclesiastical as civil. By Mr. De Rapin Thoyras. Vol. XIII. ... Done into English from the French, with large and useful notes ... by N. Tindal, ...",Paul de Rapin,72,1,0,2,1,2,1,0,4,0,0,0,1,1,2,0,0,0,4,2,3,0,3,0,0,0,4,9,1,1,2,1,0,0,1,1,2,0,0,2,1,3,0,0,0,1,1,3,0,1,0,0,3,1,3,0,0,0,1,1,2,1730,13,15,"London : printed for James and John Knapton, 1730.",London,546,male,1661,1725,TRUE,"XI lc.t .and given him in his Exile, and for the Offer 1670 of his Forces for his Restoration. His Envoy was answered- -- - the King was sorry for what bad happened, and that the present Violence like the Micbiefs of afudden Inundation mull be endured at this time."
0011500200_000362,"A new and impartial history of England, from the most early period of genuine historical evidence to the present important and alarming crisis; A Period Pregnant with the Fate of Empires, Kingdoms, and States. Containing Authentic, Candid, and Circumstantial Accounts of all the Memorable Transactions, Interesting Events, and Remarkable Occurrences, recorded in the Annals of Great Britain, With A Comprehensive Account of it's Origin and Progressive State, the many Revolutions it has undergone, it's Discoveries, Conquests, Acquisitions, Battles, Sieges, Sea Fights, and other Memorable Events. Also A Concise View of the Antient and Modern Constitution and Political Establishments of Britain, it's Laws, Institutions, Parliaments, Charters, Grants, Commerce, Arts, Sciences, &c. Likewise A Chronological Account of all the Kings and Queens of England: With an Impartial Display of their respective Characters, whether distinguished for their Wisdom in the Cabinet, their Military Atchievements in the Field, their Private Crimes, or their Public Vices. Including An History of the American War and Revolution. To which are Added, Histories of the French Revolution, and the Revolution in Holland, &c. Together with every Memorable Transaction respecting Ireland and other Countries. Interspersed with Remarks, Observations, and Reflections: By which former Errors are corrected, Absurdities pointed out, fabulous Narrations expunged, Party Prejudices removed, and what has hitherto appeared obscure and doubtful authenticated from the most respectable Evidence. By John Baxter, Member of the London Corresponding Society, and One of the Twelve Indicted and Acquitted of High Treason at the Old Bailey. assisted by several gentlemen, distinguished friends to liberty and a Parliamentary reform.","Baxter, John, Member of the Society of Friends of Liberty",92,1,1,0,0,0,1,0,0,0,0,1,0,1,1,2,2,4,1,0,9,3,3,0,0,0,0,12,0,0,0,0,0,0,1,1,2,1,1,0,2,3,6,2,0,1,0,9,0,0,0,0,0,3,2,1,1,1,1,7,5,1796,1,1,"London : printed for the proprietors; and sold by H. D. Symonds, in Paternoster-Row: And may be had of all the Booksellers and Newsmen in Town and Country, [1796].",London,878,unknown,,,FALSE,"had been educated in the protestant religion) in marriage. The king thought by this offer to engage the prince entirely to his interest. In consequence of this propoial, the prince came to England , and the marriage was celebrated, to the great fatisfastion of the nation . Soon after the"
0785400104_000003,"Lives of the British admirals: containing a new and accurate naval history from the earliest periods. By Dr. J. Campbell. With a continuation down to the year 1779, ... Written under the inspection of Doctor Berkenhout. The whole illustrated with correct maps ; and frontispieces ... In four volumes. ...",John Campbell,80,1,2,0,0,0,0,0,3,0,2,0,0,1,1,0,0,3,2,1,2,0,1,0,0,0,6,9,1,2,1,0,0,0,1,1,2,0,2,1,2,3,5,0,0,1,2,1,2,0,0,0,4,6,0,1,0,0,1,3,4,1785,4,4,"London : printed for J. Murray, 1785.",London,528,male,1708,1775,FALSE,"execution of the preliminaiies to the establishment of a general peace , were now removed; and that a congress would soon be opened for that purpose, in which'he hoped the peace of Europe would be es fectually secured; but that nevertheless, in order to prevent the possibility of an open"
0939601900_000003,"A view of the British empire, more especially Scotland; with some proposals for the improvement of that country, the extension of its fisheries, and the relief of the people.","Knox, John",93,1,1,2,0,0,1,1,1,0,0,2,12,1,2,1,1,6,0,0,2,4,4,0,1,1,0,1,3,2,0,0,0,0,0,0,5,0,0,0,0,0,8,1,0,2,1,2,0,0,0,0,0,3,1,2,1,0,1,1,15,1784,1,1,"London : printed for J. Walter, at Charing-Cross; J. Sewell, in Cornhill; and W. Gordon, in Edinburgh, MDCCLXXXIV. [1784].",London,187,male,1720,1790,FALSE,"any permanent equivalent, whereby it may discharge the burdens thus ungenerously entailed upon it, as will appear by the following retrofpedive view of events from the Revolution in 1688, to the present time. Sketch of the britijh Politics and Wars front the Revolution to the year 1784, including the Origin"
1147000102_000080,"The works of Dr Jonathan Swift, Dean of St Patrick's, Dublin. In thirteen volumes. Volume I.",Jonathan Swift,72,0,0,0,0,0,1,0,1,0,1,3,1,0,2,1,0,3,1,0,3,2,2,1,1,0,0,2,1,2,3,0,1,1,0,1,4,0,1,0,0,0,7,2,0,3,1,1,1,2,0,0,0,3,1,1,0,1,2,1,7,1774,2,13,"Edinburgh : printed for John Donadlson [sic], Corner of Arundel Street, Strand, London, MDCCLXXIV. [1774].",Edinburgh,355,male,1667,1745,TRUE,"the war , both which seem ablblutely impoiliblc. But the common question is, if we must now filtrender Spain , what have we been fighting for all this while? The answer is ready, We have been fighting for the ruin of the public interest, and the advancement of a private."
0170300201_000068,Memoirs of the kings of Great Britain of the House of Brunswic-Lunenburg. By W. Belsham. ...,William Belsham,79,3,1,0,0,1,3,1,2,2,0,1,0,2,3,0,1,4,0,2,1,0,3,0,0,0,7,6,0,0,3,0,1,0,0,4,2,1,0,0,1,2,1,0,0,1,3,3,2,2,2,0,0,2,1,0,0,0,0,4,1,1793,1,2,"London : printed for C. Dilly, 1793.",London,387,male,1752,1827,FALSE,"corps of 5000 men during the same term. This notable alliance occasioned, howevers some severe animadversions; and Sir Joseph Jekyl, Master of the Rolls, a firm and zealous Whig, but one who carried not his complaisance to the Court so far as to abandon on any occasion what he conceived"
0424600103_000068,"The history of England, from the earliest times to the death of George II. By Dr. Goldsmith. In four volumes. ...",Oliver Goldsmith,70,0,0,0,2,0,0,3,0,0,0,1,0,2,1,0,1,1,1,1,1,0,2,0,3,0,3,4,1,2,4,1,2,1,2,0,1,0,0,1,0,9,1,2,1,4,1,1,1,0,0,0,1,1,1,2,1,1,1,0,1,1796,3,4,"Dublin : printed by William Porter, for W. Gilbert, P. Wogan, J. Exshaw, W. Porter, W. M'Kenzie, J. Moore, W. Jones, and J. Rice, 1796.",Dublin,335,male,1728,1774,TRUE,"No ship being found that would for a month see sail from Bristol, either for France or Spain , the king was obliged to go elsewhere for a passage. He therefore repaired to the house of colonel Wyndham, in Dorfetfhire, where he was cordial 4y received; that gentleman's family having"
1188400100_000409,"A new system of modern geography: or, a geographical historical, and commercial grammar; and present state of the several kingdoms of the world. Containing I. The Figures, Motions, and Distances of the Planets, according to the Newtonian System and the latest Observations. II. A general View of the Earth considered as a Planet; with several useful Geographical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climates, Air, Soil, Vegetable Productions, Metals, Minerals, natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any where observed upon the Face of Nature since the most early Periods of History. Viii. The History and Origin of Nations; their Forms of Government, Religion, Laws, Revenues, Taxes, Naval and Military Strength. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruins, and artificial Curiosities. XII. The Longitude, Latitude, Bearings, and Distances of principal Places from London. To which are added, I. A Geographical Index, with the Names and Places alphabetically arranged. II. A. Table of the Coins of all Nations, and their Value in English Money. III. A Chronological Table of remarkable Events from the Creation to the present Time. By William Guthrie, Esq. The astronomical part by James Ferguson, F.R.S. To which have been added, the late discoveries of Dr. Herschell, and other eminent Astronomers.",William Guthrie,83,0,0,1,0,3,1,1,0,0,1,3,0,0,0,0,0,1,1,1,0,1,2,0,6,0,2,6,6,2,1,1,1,0,2,0,2,2,0,1,3,1,2,2,1,2,2,0,1,0,0,0,1,12,1,0,2,0,1,0,4,1792,1,1,"London : printed for C. Dilly, In The Poultry; and G. G. J. and J. Robinson, Pater Noster Row, MDCCXCII. [1792].",London,1102,male,1708,1770,FALSE,"their American poffffions with their own commodities and merchandise. Meanwhile, the good faith and facility with which the English, French , Dutch, and other nations carry on this contraband trade , render them greater gainers by it than the Spaniards themselves are, the clear profits seldom amounting to less than"
1685101300_000001,"Reform or ruin: abridged. In which every man may learn the true state of things at this time: and what that reform is, which alone can save the country!",John Bowdler,66,0,0,0,0,1,0,0,0,0,0,4,2,1,3,3,0,0,2,1,1,6,0,0,1,1,0,1,1,2,0,1,1,1,1,2,0,0,1,1,1,2,2,1,1,1,0,0,1,0,0,0,3,1,2,5,1,3,1,0,3,1798,1,1,"London : Printed for J. Hatchard, 173, Piccadilly; F. and C. Rivington, St. Paul's Church Yard, 1798.",London,24,male,1746,1823,FALSE,""" . THE. seeneentf edltio """" ABRIDGED. : - "";. t :.. 3... : I IM whicfh 1 9r; VERY MAN MAY LEARN THE TRUE STATE OF THINS ""_ AT THIS TIME... AND. WHAT THAT REFORM IS, a WHICH  LONE CAN SAVYE THE COUNTRY : 1, .r n .~"
1765300102_000485,"The history of England. Written in French by Mr. Rapin de Thoyras. Translated into English with additional notes, by N. Tindal, ...","Rapin de Thoyras, M. (Paul)",95,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,3,5,3,1,8,4,1,0,0,1,1,19,0,1,2,1,1,0,1,2,0,0,2,0,0,3,6,2,0,1,1,1,0,3,0,0,1,2,0,1,0,1,0,3,8,1732,2,2,"London : printed for James, John and Paul Knapton, 1732-33.",London,841,male,1661,1725,FALSE,"spoken of this affair in the Rfeign· of King o p,, mind sufficient to dikcern clearly his TRUE interests, from famres I, and ihowed that it was an error of the Coun those of his Favourites and Miniffers, and resolution to cil of England to depend upon a general promise"
0372401001_000023,"A collection of the parliamentary debates in England, from the year M,DC,LXVIII. to the present time. ...",Great Britain. Parliament,75,0,1,0,2,1,0,1,4,0,0,0,1,1,0,1,0,2,2,1,2,2,2,2,2,0,6,11,2,2,2,2,0,0,0,1,3,0,0,1,1,5,0,3,1,0,0,1,0,2,1,0,1,0,1,0,0,0,0,1,1,1739,1,21,"[London] : Dublin: printed. London: reprinted, and sold by John Torbuck, 1739-42.",London,501,unknown,,,FALSE,"of state . i. By entertaining a more than usual intimacy with the i5.ench Ambassador, not oply lodging him in his house , but letting him into the King's mort fecrer counsels. 2 By altering in private, and singly by himlcif, fevera .solemn determinations of his Ma, jefty's council. 3"
1698700102_000016,"The history of modern Europe. Part II. From the peace of Westphalia, in 1648, to the peace of Paris, in 1763. With a view of the progress of society during the present century. In a series of letters from a nobleman to his son.",William Russell,73,1,1,0,1,0,3,2,1,0,0,0,0,0,0,1,3,2,4,1,1,4,3,0,2,3,7,0,4,1,0,1,0,0,1,1,2,1,0,1,2,4,0,3,0,0,0,1,0,2,0,0,2,1,0,3,0,1,0,0,2,1784,2,2,"Dublin : Printed by John Exshaw, Grafton-Street, MDCCLXXXIV. [1784].",Dublin,688,male,1741,1793,FALSE,"Gibraltar. ""THESE fortunate events, but more especially the great victory obtained at Blenheim, which was justly ascribed to Engliflh valour, diffused a general joy over the nation . This joy communicated itself to the representatives of the people , who granted very liberal supplies, for prosecuting the war , with"
0515500105_000086,"The history of modern Europe. With an account of the decline and fall of the Roman Empire, and a view of the progress of society. From the rise of the modern kingdoms to the Peace of Paris, in 1763. In a series of letters from a nobleman to his son. A new edition, carefully corrected. ...",William Russell,73,1,1,2,4,1,0,1,0,3,0,0,0,4,0,3,1,2,0,1,3,3,1,0,3,1,2,5,2,0,0,1,0,1,0,0,2,0,0,0,1,2,2,5,0,1,0,0,2,0,2,0,0,1,1,1,0,0,0,6,1,1789,5,5,"London : printed for G. G. J. and J. Robinson, Paternoster-Row; and A. Hamilton, jun. Falcon-Court, Fleet-Street, 1789.",London,560,male,1741,1793,FALSE,"his Britannic majesty concluded a subsidiary treaty with the court of Petersburg; in consequence of which the empress of Russia engaged to hold in readiness, for his support, an army of fifty f ve thousand men, on the frontiers of Lithuania, and to put them in motion on the first"
0362001200_000003,The naked truth. Numb. I.,James Oglethorpe,76,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,2,7,3,5,4,2,2,0,2,0,2,1,0,2,0,0,0,1,0,1,2,1,1,4,0,0,2,1,0,0,1,0,3,0,0,0,2,2,0,2,2,1,1,0,12,1755,1,1,"London : printed for A, [1755].",London,39,male,1696,1785,FALSE,Valleys of their own Mountains with double the Number of Cattle they used to do. This last was occasioned by the Encouragements which your Prohibition of selling irij7h Bees to them forced them to give. The Laziness and Oppression of the Government had discouraged Agriculture; but you awaked them; they
0624401200_000021,"Good Queen Anne vindicated, and the ingratitude, insolence, &c. of her Whig ministry and the allies detected and exposed, in the beginning and conducting of the war. The Englishman's memorial: containing A short History of the Land Wars we have been engaged in, with unanswerable Arguments, proving 'tis not the Interest of England to be concerned, as a Principal, in a Land War, upon any Pretence Whatsoever-Mind the Sea. With Remarks on the new Ways of raising Money, &c. (unknown to our Ancestors, and which out Posterity will curse us for;) also Many important Matters relative to the British Affairs, worthy of the Attention of the Publick at this Juncture. By the author of The dissertation on parties.","Henry St John, 1st Viscount Bolingbroke",76,0,0,0,1,1,1,0,1,0,2,4,1,0,2,1,0,2,1,0,2,2,2,1,2,0,0,2,1,2,2,0,1,1,0,1,4,0,0,0,0,0,7,2,0,3,1,1,1,2,0,0,0,5,1,1,0,1,2,0,9,1748,1,1,"London : printed by M. Cooper, in Pater-Noster-Row, MDCCXLVIII. [1748].",London,48,male,1678,1751,TRUE,"muff operate in Times of Peace ? These at least are Probabilities, and cheaper by six Millions a Year than recovering Spain , or continuing the War , both which seem absolutely impossible. But the common Question is, if we muss nowfurrender Spain , what have we been fighting for"
0014700103_000148,"The history of England, from the Revolution to the death of George the Second. Designed as a continuation of Mr. Hume's History. In six volumes. By T. Smollett, M.D. ...",Tobias Smollett,64,0,0,2,2,0,0,0,2,0,0,1,0,1,1,2,3,3,1,1,1,2,4,0,2,0,3,3,1,1,1,0,1,0,1,0,1,0,1,1,0,2,1,1,1,4,1,0,0,0,0,0,2,0,4,1,0,0,1,2,2,1794,3,6,"London : printed for J. Parsons, No. 21, Paternoster-Row, 1794.",London,422,male,1721,1771,TRUE,"inequality of torce, engaged her without hesitation : But in the heat of the acion, his ship being set on fire by accident, was blown up, and he pe. rilhed with all his crew, except a midfiipman and ten or eleven sailors, who were taken up alive by a privateer"
