PassageID,Title,Author,Total termFreq,termFreq(ag),termFreq(alembert),termFreq(author),termFreq(book),termFreq(celebr),termFreq(composit),termFreq(diderot),termFreq(eleg),termFreq(encyclopaedia),termFreq(franc),termFreq(french),termFreq(friend),termFreq(gener),termFreq(geniu),termFreq(god),termFreq(govern),termFreq(helvetiu),termFreq(human),termFreq(king),termFreq(knowledg),termFreq(law),termFreq(letter),termFreq(literari),termFreq(literatur),termFreq(majesti),termFreq(merit),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(opinion),termFreq(pari),termFreq(persecut),termFreq(philosoph),termFreq(philosophi),termFreq(polit),termFreq(principl),termFreq(progress),termFreq(public),termFreq(reason),termFreq(reign),termFreq(religi),termFreq(religion),termFreq(rousseau),termFreq(societi),termFreq(superior),termFreq(talent),termFreq(thought),termFreq(truth),termFreq(univers),termFreq(virtu),termFreq(voltair),termFreq(wit),termFreq(work),termFreq(world),termFreq(writer),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0759900400_000012,"Letters on the prevalence of Christianity, before its civil establishment: with observations on a late history of the decline of the Roman Empire. By East Apthorp, M. A. Vicar Of Croydon.",East Apthorp,42,3,0,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,3,0,1,0,1,2,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,8,1778,1,1,"London : printed for J. Robson, Bookseller, New Bond Street, M.DCC.LXXVIII. [1778].",London,427,male,1733,1816,FALSE,"all civil empire: which is now visibly admini itered in all christian states: which in due time will include all the nations of the earth: and which is the only source of human felicity.' To enter on the consideration of these four periods of general history, since the christian aera:"
0936200500_000001,"The British mercury. Containing 1. The present state of the world, or a philosophical Inquiry into the Origin and Progress of Commerce, Literature, and Politics. 2. The Brain Sucker, or the Distress of Authorship: 3. Account of the Natives of Joanna, an Island in the African Seas: 4. Songs of the Madecassi: 5. Address to the King: 6. The Birth-Day: 7. Correspondence between a Chinese Philosopher, now in England, and a Mandarin at Pekin: 8. Humorous Strictures on the Musical Festival at Westminster Abbey: 9. General View of Affairs in the Summer of 1787: 10. Humorous Account of the Reception which Charlemagne and his Twelve Peers met with at the Court of Hugo, Emperor of Constantinople: 11. The Serpent that tempted Eve defined. 12. La Bagatelle, containing many Original Bon Mots, J'eux D'esprit, &c. 13. On the late Commotions in Holland. 14. On the late Conduct of Lord G. Gordon. 15. On the Paintings exhibited in 1787. 16. Critique on, and Extracts from the Lousiad, Irish Birth-Day Ode, King's Weston Hill, Nina, &c. &c. 17. Curious extracts from Foreign Publications, &c. &c. To Which IS Now Added, The Priests of Apollo; A Song From The Original Hebrew. Embellished with three caricature prints, Exhibiting The Brain-Sucker, the British Lion, and Moses erecting the Brazen Serpent in the Desart.","Oswald, John           1793",48,0,0,0,3,0,1,0,2,0,1,1,0,2,1,0,0,0,0,2,0,0,1,1,3,0,5,2,1,0,0,1,0,3,0,5,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,1788,1,1,"London : printed for J. Ridgway, No. 1, York-Street, St. James's-Square, and L. Macdonald, No. 454, opposite Villers-Street, Strand, M.DCC.LXXXVIII. [1788].",London,145,unknown,,,FALSE,"THE BRITISH MERCURY. CONTAINING 1 The present State of the 1o. Humorous Account of World , or a philosophical In the Reception which Charle quiry into the Origin and Pro magne and his Twelve Peers grefs of Commerce, Literature , met with at the Court of Hugo, and Politics ."
0217500400_000017,"An appeal to impartial posterity, by Citizenness Roland, wife of the Minister of the Home Department: or, a collection of pieces written by her during her confinement in the prisons of the Abbey, and St. Pélagie: Published for the Benefit of her only Daughter, deprinted of the Fortune of her Parents, whose Property is still in Sequestration. Part I. Translated from the French.",Manon Roland,42,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,0,1,0,1,1,0,0,0,0,0,4,0,1,1,2,0,3,2,0,2,1,2,3,1,0,0,0,2,2,2,1,0,0,0,0,0,3,0,0,1795,1,1,"London : printed for J. Johnson, St. Paul's Church-Yard, 1795.",London,552,female,1754,1793,FALSE,"place in vevy riefpi6t soid E of [ so ] of employment, and sensible to fame, he arranged in the silence of his closet the materials, which his experience and activity had enabled him to collet; and he continued the Dictionary of Manufactures for the new Encyclopaedia . Briflot presented"
0369200100_000038,"Remarks on the life and writings of Dr. Jonathan Swift, Dean of St. Patrick's, Dublin, in a series of letters from John Earl of Orrery to his son, the Honourable Hamilton Boyle.","John Boyle, 5th Earl of Cork",50,1,0,3,1,1,0,0,3,0,0,0,3,2,0,0,1,0,3,0,1,0,5,0,1,1,1,0,1,1,1,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,2,4,0,4,1752,1,1,"London : printed for A. Millar, opposite to Catharine-Street in the Strand, M.DCC.LII. [1752].",London,350,male,1707,1762,FALSE,"of that court. Confider the profaical works of MIL: : you will find them more nervous than elegant ; more distinguished by the strength of reason , than by the rules of rhetoric; his dietion is harsh, his periods tedious; and, when he becomes a prose writer , the majesty"
0032501200_000006,A view of the internal evidence of the Christian religion.,Soame Jenyns,59,2,0,2,4,1,0,0,1,0,0,0,1,2,2,4,0,0,3,0,2,0,0,0,1,0,0,1,0,5,0,0,0,3,1,0,2,0,0,4,0,1,4,0,0,0,0,0,2,2,6,0,0,1,2,0,1776,1,1,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.LXXVI. [1776].",London,199,male,1704,1787,FALSE,"xceypt, to; pof.rpt it 5 by [43] by the infamous examples of their imaginary deities: they all worshipped a multiplicity of gods and demons, whose favour they courted by impious, obscene, and : ridiculous ceremonies, and whose anger they endeavoured.to appease by the most abominable cruelties. In the _politde& ages"
0093600100_000001,"Dialogues, and essays literary and philosophical. Translated from the French of M. de Voltaire.",Voltaire,53,2,0,3,1,0,0,0,0,0,1,2,0,1,1,0,0,0,0,2,0,3,3,3,0,0,0,0,0,0,3,0,0,5,1,0,4,1,3,0,0,0,0,0,1,1,0,0,0,4,0,1,0,1,5,1,1764,1,1,"Glasgow : printed for Robert Urie, MDCCLXIV. [1764].",Glasgow,212,male,1694,1778,TRUE,s Be D I A L O GC i xes;? A N D / .- D E S S A Y S. Literary and Philosophical . Translated from the FRENCH of INDE V O L T A I R E G L A S G OW: Printed for R o
0088901900_000010,"Works of the author of The pursuits of literature, consisting of I. Pursuits of literature, A Satirical Poem In Four Dialogues. II. A translation of the passages from Greek, Latin, Italian, and French writers, quoted in The Prefaces And Notes To The pursuits of literature. III. The imperial epistle from Kien Long, Emperor Of China, to Geo.III. King Of Great Britain, &c. IV. The shade of Alex. Pope, Esq. on the banks of the Thames, a satirical poem, Occasioned Chiefly, But Not Wholly, BY The Residence Of Henry Grattan, At Twitnam, In Nov. 1798.",Thomas James Mathias,46,5,0,0,0,0,1,0,0,0,1,4,2,1,1,0,2,0,1,0,1,1,1,0,3,1,0,0,3,1,1,0,0,1,0,1,3,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,4,0,2,1799,1,1,"Dublin : printed for J. Milliken, 32, Grafton-Street, 1799.",Dublin,750,male,1754,1835,FALSE,"my praise or censure fiall have passed from the scene, this work will be found to contain principles of government , polity, religion , morality , education, criticism, poetry, and literature , worthy of being transmitted to another age . I have indeed already said much: but I thing I"
1782500100_000004,"The history of America. Containing the history of Virginia, to the year 1688; and the history of New England, to the year 1652. By William Robertson, ...",William Robertson,47,0,0,1,0,1,0,0,1,0,0,0,1,1,3,0,0,0,2,0,2,0,0,2,0,0,2,2,1,1,0,0,0,1,0,5,1,3,2,1,1,0,2,0,4,0,0,0,0,0,0,0,0,3,3,1,1800,1,1,"Basil : printed and sold by James Decker. Strasburgh: sold by F. G. Levrault, 1800.",Basel,189,male,1721,1793,FALSE,"biography, and ethics, Robertson would by no means allow him equal merit in politics , and considered his bright understanding, when exercised on such fubjeas, as darkened by the narrow prejudices of high church bigotry. Robertson became also well acquainted with Edmund Burke; who, as the friend of liberty, without"
0760000103_000270,"An ecclesiastical history, antient and modern, from the birth of Christ, ... By ... John Lawrence Mosheim, ... Translated from the original, and accompanied with notes and chronological tables, by Archibald Maclaine, ... In four volumes. ...",Johann Lorenz von Mosheim,47,0,0,0,2,0,0,0,0,0,0,1,0,3,1,0,1,0,1,0,2,2,0,0,1,0,0,0,1,0,3,1,0,3,2,1,4,0,1,1,0,0,2,0,2,0,0,0,4,2,0,0,0,2,2,2,1767,3,4,"Dublin : printed for Ann Leathley, 1767.",Dublin,704,male,1693,1755,FALSE,"a society as this. For as a great part of its doctrine is derived from certain internal feelings, and certain flights of imagination, which can neither be comprehended nor defined, and is supported by certain testimonies of the external senses, whose reports are equally illusory and changeable; so it is"
0061805100_000010,"Lessons to a young prince, by an old statesman, on the present disposition in Europe to a general revolution. The sixth edition. To which is added, a lesson on the mode of studying and profiting by Reflections on the French revolution, by Edmund Burke.",David Williams,55,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,2,2,0,0,0,0,0,1,0,3,3,0,0,4,0,7,3,1,1,1,0,1,0,3,2,0,2,0,2,1,0,0,0,1,2,0,1791,1,1,"London : printed for H. D. Symonds, Pater-Noster Row, M.DCC.XCI. [1791].",London,195,male,1738,1816,FALSE,"the community by the modes of conducting or influencing them They proteaed the church, as the best instrument of corrupt measures; and by this circumstance alone E they they checked that progress of political knowledge and that love of liberty, which would probably have restored the constitution of Alfred. I"
0187301600_000008,A dissertation on anecdotes; by the author of Curiosities of literature.,Isaac D'Israeli,52,0,0,2,1,1,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,2,2,4,0,0,0,6,0,0,0,0,1,2,1,0,0,1,2,1,0,0,0,0,1,0,2,1,0,0,0,1,1,2,0,7,1793,1,1,"London : printed for C. and G. Kearsley, No 46, and J. Murray, No 32, Fleet-Street, 1793.",London,90,male,1766,1848,FALSE,"Human nature, like a vast machine, is not to be understood by looking on its superficies, but by dwelling on its minute springs and littfe wheels. Let us no more then be told, that anecdotes are the little objets of a little mind . Anecdotes will be found to possess,"
0107500201_000002,"Essays moral and literary. By Vicesimus Knox, M. A. Late Fellow of St. John's College, Oxford. ...",Vicesimus Knox,46,1,0,2,3,1,2,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,4,1,0,0,1,3,3,5,1,0,0,1,0,1,2,0,1,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,0,2,1800,1,3,"Basil : printed and sold by James Decker. Strasburgh: sold by F. G. Levrault, 1800.",Basel,379,male,1752,1821,TRUE,"observe, but a courteous Reader excuse. In the great variety of matter which these volumes contain, it is almost impossible but that some opinions should be advanced, which many will be disposed to controvert. Men who are acquated by different hopes and fears, and whose minds have been tinctured by"
1240000302_000066,"The library: or, Moral and critical magazine, for the year ... By a society of gentlemen.",Andrew Kippis,55,1,0,5,0,0,0,0,1,0,2,2,1,3,3,0,1,0,1,1,1,0,6,1,0,0,0,1,0,1,0,2,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,2,1,9,0,1,1761,2,2,"London [England] : printed for R. Griffiths in the Strand, and C. Henderson under the Royal-Exchange, [1761-MDCCLXII. [1762].",London,279,male,1725,1795,FALSE,"hath led. This kind of pa. linodia, which indeed is a very feeble one, he owed to the genius of the government under which he lives, to the spirit of the church of which he is a member, and to the authority of aparcel of old whimsical fathers, whose writings"
0358200700_000008,"Essays moral, philosophical, and political.","Mills, John",73,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,1,0,9,1,0,0,0,0,0,4,1,3,0,0,0,9,8,4,6,2,0,1,0,0,0,0,2,2,0,0,2,0,4,0,0,3,0,0,1772,1,1,"London : printed for S. Hooper, No. 25, Ludgate-Hill, MDCCLXXII. [1772].",London,369,male,,,FALSE,"will not comprehend, that a man, who has given proofs of a superior penetration in the molr sublime truths , can employ the same penetration in the science of government , the certain principles of which require only an happy application. PHILOSOPHY is the art of finding the principles and"
0760000102_000064,"An ecclesiastical history, antient and modern, from the birth of Christ, ... By ... John Lawrence Mosheim, ... Translated from the original, and accompanied with notes and chronological tables, by Archibald Maclaine, ... In four volumes. ...",Johann Lorenz von Mosheim,40,4,0,3,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,2,1,2,0,1,0,1,0,0,1,0,2,2,0,0,2,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,5,1767,2,4,"Dublin : printed for Ann Leathley, 1767.",Dublin,596,male,1693,1755,FALSE,"-- - provement of the various arts and sciences, he gave too much occasion to neglet the sources, and flattered the indolence of the effeminate Greeks, who confined their studies to these extracts, and neglected, in effect, the perusal of the writers from whom they were drawn. And hence it"
1244100102_000052,"Essays moral and literary. By Vicesimus Knox, M. A. Late Fellow Of ST. John's College, Oxford.",Vicesimus Knox,54,4,0,1,2,0,0,0,4,0,0,0,0,6,0,0,0,0,3,1,5,1,0,2,2,0,0,3,1,0,0,0,1,1,3,1,0,2,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,3,2,1787,2,2,"London : printed for Charles Dilly, In The Poultry, MDCCLXXXVII. [1787].",London,425,male,1752,1821,TRUE,"very light, which has directed his steps in the paths of learning, to discover the most probable means of extinguishing the source of all illumination. I was led into this train of reflecions by the perusal of a charge of a late very learned archdeacon of London, in which lie"
0316600500_000005,"A view of the reign of Frederick II. of Prussia; with a parallel between that prince and Philip II. of Macedon. By John Gillies, LL.D. F.R.S. and S.A.",John Gillies,45,2,0,3,0,1,0,0,1,0,1,1,3,2,2,0,0,0,0,4,0,0,6,2,0,1,0,2,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,2,1,0,0,0,1789,1,1,"Dublin : printed by William Porter, for H. Chamberlaine, P. Byrne, J. Moore, J. Jones, Grueber and Mc.Allister, and W. Jones, M,DCC,LXXXIX. [1789].",Dublin,431,male,1747,1836,FALSE,"Macedonian captains; since Philip and Frederick are Their peculiar dif eminently distinguished above other conquerors tin; ion. by forming men worthy to second them, and therefore uniformly successful against various enemies, armed and disciplined after their own' model. In Philipand. In al civilised nations, the nioft illustrious Frederick charaeters have"
1133400302_000122,"Essays moral and literary. By Vicesimus Knox, M.A. A new edition. In two volumes. ...",Vicesimus Knox,46,5,0,0,4,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,1,0,2,0,1,3,2,0,0,2,0,1,1,0,1,0,0,0,2,0,3,0,0,0,1,3,1,0,0,3,0,3,1786,2,2,"Dublin : printed for R. Marchbank, 1786.",Dublin,402,male,1752,1821,TRUE,"in the present age , a very numerous tribe of readers, who have forlmed their tafteand fentimenti from the writings of the philosophers of: Geneva, and froml the sceptical fophiftrfof our .own countrymen, They; are known to make pretenrions to: a very uncommon degree of refinement in their judgement of"
0088901900_000129,"Works of the author of The pursuits of literature, consisting of I. Pursuits of literature, A Satirical Poem In Four Dialogues. II. A translation of the passages from Greek, Latin, Italian, and French writers, quoted in The Prefaces And Notes To The pursuits of literature. III. The imperial epistle from Kien Long, Emperor Of China, to Geo.III. King Of Great Britain, &c. IV. The shade of Alex. Pope, Esq. on the banks of the Thames, a satirical poem, Occasioned Chiefly, But Not Wholly, BY The Residence Of Henry Grattan, At Twitnam, In Nov. 1798.",Thomas James Mathias,39,3,0,2,0,1,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,1,1,1,2,0,1,0,1,0,0,0,0,1,1,1,1,0,3,0,0,0,4,0,0,0,1,1,1,0,0,3,0,2,0,1,1799,1,1,"Dublin : printed for J. Milliken, 32, Grafton-Street, 1799.",Dublin,750,male,1754,1835,FALSE,"ready (fays Dr. Warton) to censure his incssjienc; ist, as to praise his talents Any person who has read Baruel's Memoirs of Jacobinifm, will be astonished to hear' of the inrcnfilency of a man, whose actions, writ. ings, and principles formed one regular, cofjflent, and undeviating plan for the destruction"
0387300700_000107,Public characters of 1799-1800. To be continued annually.,,38,0,0,0,0,1,0,0,1,0,0,0,1,3,1,0,0,0,0,0,2,0,1,2,0,0,1,1,0,1,0,0,0,2,2,3,1,1,0,2,0,0,0,0,2,1,2,0,0,3,0,0,0,1,2,1,1799,1,1,"Dublin : printed for J. Moore, No. 45, College-Green, 1799.",Dublin,441,unknown,,,FALSE,"crowds of both sexes who attended the lectures delivered at the Lyceum, will learn, with satisfaction, that Dr. Garnet has been attended by a very great number of ladies and gentlemen. It is with pleasure we remark a love of mental improvement, in there liberal studies, gradually diffuling itself among"
1344702327_000261,"The English review of literature, science, discoveries, inventions, and practical controversies and contests.",Gilbert Stuart,50,1,0,4,0,0,0,0,0,0,1,1,0,1,1,0,7,0,3,0,2,1,0,0,0,0,0,3,0,2,1,0,0,1,1,2,1,2,1,0,0,0,0,1,4,0,0,2,1,1,1,0,0,3,0,1,1796,27,28,"London [England] : printed for J[ohn]. Murray and S[amuel]. Highly, no. 32, Fleet-Street, M,DCC,XCVI. [1796].",London,611,male,1741,1786,FALSE,"sit down at a small distance from each other in profound silence. They next fall a crying; and then, having given vent to felf commiferation, they mutually relate the disasters that had overtaken them since they last parted. The mind , in such situations, in the language of the eloquent"
0384800400_000001,"An essay on blindness, in a letter to a person of distinction; Reciting the most interesting Particulars relative to Persons born Blind, and those who have lost their Sight. Being an Enquiry into the Nature of their Ideas, Knowledge of Sounds, Opinions concerning Morality and Religion, &c. Interspersed with several anecdotes of Sanderson, Milton, and others. With copper-plates elucidating Dr. Sanderson's method of working geometrical problems. The third edition. Translated from the French o M. Diderot, Physician to His most Christian Majesty,",Denis Diderot,44,0,0,3,2,1,1,2,0,1,0,2,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,4,1,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,2,1780,1,1,"London : printed for J. Barker, No. 7, Little Russell-Court, Drury-Lane, [1780?].",London,147,male,1713,1784,TRUE,"A N S S A O N .. B L I N D N E S Ina LE TT E to a PERSON OF DISTINCTION; Reciting the moult intereting Particulars relative to Persons born Blind, and those who have lost, theic Sight. Being an Inquiry into the Nature of their"
0239300301_000015,Winter evenings: or lucubrations on life and letters. In three volumes. ...,Vicesimus Knox,57,0,0,2,0,0,0,0,1,0,0,0,0,2,0,3,0,0,4,0,1,0,0,0,0,0,1,0,3,1,2,0,0,8,4,1,1,0,1,6,0,1,2,0,0,1,0,0,3,4,2,0,1,0,1,1,1788,1,3,"London : printed for Charles Dilly, M.DCC.LXXXVIII. [1788].",London,325,male,1752,1821,TRUE,"Milylone than he who picks it. Their usual pretence, in their attacks upon religion , is a love of truth , and an universal benevolence, which cannot endure that men should any longer wander in darkness, terrified with the hobgoblins of superstition. They resolve, most generously , to illuminate the"
