PassageID,Title,Author,Total termFreq,termFreq(amurath),termFreq(arm),termFreq(armi),termFreq(asia),termFreq(bajazet),termFreq(centuri),termFreq(citi),termFreq(conquer),termFreq(constantinopl),termFreq(countri),termFreq(court),termFreq(dominion),termFreq(eastern),termFreq(emperor),termFreq(empir),termFreq(europ),termFreq(famili),termFreq(govern),termFreq(grand),termFreq(holi),termFreq(imperi),termFreq(long),termFreq(mahomet),termFreq(majesti),termFreq(militari),termFreq(ottoman),termFreq(peac),termFreq(persia),termFreq(power),termFreq(princ),termFreq(provinc),termFreq(reign),termFreq(religion),termFreq(saracen),termFreq(second),termFreq(son),termFreq(sultan),termFreq(taken),termFreq(tartar),termFreq(tartari),termFreq(throne),termFreq(treati),termFreq(turk),termFreq(turkish),termFreq(valour),termFreq(vizier),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1569800103_000027,"The works of M. de Voltaire. Translated from the French. With notes, historical and critical. By T. Smollett, M.D. T. Francklin, M.A. and others.",Voltaire,51,5,1,2,0,0,0,3,1,3,4,0,0,0,2,5,0,1,0,0,0,1,2,1,0,0,0,0,0,0,2,2,2,1,0,1,1,6,1,0,0,0,0,2,1,0,0,1,1762,3,34,"London : printed for J. Newbery, R. Baldwin, W. Johnston, S. Crowder, T. Davies, J. Coote, G. Kearsley, and B. Collins, at Salisbury, MDCCLXII. [1762].",London,313,male,1694,1778,TRUE,"and laimented his misfortunes. Some Some writers lay that Cardinal Julian, who was prerent at this battle, endeavouring to cross a river in his flight, was drowned by the weight of gold which he carried about him. Others again say that he was flatin by the Hungfarians. It is certain"
0456300500_000019,"A description of A new chart of history. Containing a view of the principal revolutions of empire that have taken place in the world. By Joseph Priestley, LL.D. F.R.S.",Joseph Priestley,64,0,0,1,0,0,0,3,8,1,3,2,0,0,6,5,0,5,3,1,0,0,1,2,0,0,0,0,0,1,2,2,2,0,2,0,3,0,2,1,0,0,0,4,2,0,0,2,1789,1,1,"London : printed for J. Johnson, No. 72, St. Paul's Church Yard, M.DCC.LXXXIX. [1789].",London,105,male,1733,1804,TRUE,"In 86s Al Toulon, the son of Ahmed, a Turkish slave, being entrusted by the caliph of Eagdat with the government of Egypt and Syria, set up for himself, and maintained his authority, notwithltandingall attempts to depofehim; but in 904 Mahomet , general of the caliph Al oftaafi, recovered Egypt"
1380800100_000049,"The self-interpreting Bible: containing, the sacred text of the Old and New Testaments. Translated from the original tongues, and with the former translations diligently compared and revised. To which are annexed, marginal references and illustrations; an exact summary o the several books; a paraphrase on the most obscure or important parts; an analysis of the contents of each chapter; explanatory notes, and evangelical reflections. By the late Reverend John Brown, Minister of the Gospel at Haddington. [Four lines of Scripture texts].","Allen, Thomas",56,0,1,2,4,0,0,1,2,0,2,0,0,1,1,1,4,1,1,0,0,0,1,0,0,0,2,1,1,7,0,0,1,0,3,0,4,2,0,6,0,0,0,6,0,0,0,1,1792,1,1,"New-York : Printed [by Robert Hodge and Samuel Campbell] for T. Allen, and sold at his book and stationary store, no. 12, Queen-Street, M,DCC,XCII. [1792].",New York,1066,unknown,,,FALSE,"Libya, of the Saracens wast on the decline multitudes of Turks had gradually Barbary, fe., and mor e ·j. and orthr countries on the north of the ri poured themselves, from the northeast, into perh·a and mefopota nia. trer Senegal. ]In the med~itcrranean they fizexd upon Cyprus, Sicily, They formed"
0629301002_000089,"The lady's encyclopedia: or, a concise analysis of the belles lettres, the fine arts, and the sciences, in three volumes. Illustrated with fifty engraved heads, and thirty-four maps, &c. By the Rev. J. Seally, ...",John Seally,23,0,0,0,0,0,2,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1,1,1,0,2,0,0,0,0,0,3,2,0,0,0,1788,2,3,"London : printed for J. Murray, and W. Creech, Edinburgh, 1788.",London,415,male,1747,1795,FALSE,"of our Lord 1299, having destroyed that of the Greeks established at Conitantinople. The Turks are of a Scythian or Tartarian origin, and were formerly the inhabitants who poffefied the country lying between the Black and Caspian Seas. They were little known till the 8th century , when they began"
0204200303_000146,"A compleat history of the Turks, from their origin in the year 755, to the year 1718. Containing The Rise, Growth, and Decay of that Empire, in its respective Periods, under their several Kings and Emperors. Collected not only from the best European, but also from Oriental Authors, never hitherto published in English. Illustrated with effigies, curiously engraven, of all their Kings and Emperors, and of such famous Generals, &c. as have signaliz'd themselves in the Wars against them: as also with an exact map of the Turkish Empire. To which are added, I. Their maxims of state and religion. II. A dictionary explaining the Names and Nature of their Religious Sects, Civil and Military Offices, their Festivals, Rites, Customs, &c. III. The life of their prophet Mahomet. IV. The Alcoran at large, translated from the Arabick by the Sieur De Ryer, and now faithfully English'd. In four volumes.",David Jones,82,0,0,2,0,2,0,0,2,2,1,0,0,0,4,1,1,0,2,4,0,0,1,5,0,0,1,7,2,0,0,1,1,0,0,0,2,3,9,0,0,0,0,23,0,0,0,6,1718,3,4,"London : printed by J. Darby in Bartholomew-Close, for Andr. Bell at the Cross-Keys and Bible in Cornhil, W. Taylor at the Ship in Pater-Noster-Row, and John Osborne at the Oxford-Arms in Lombard-Street, M.DCC.XIX. [1719].",London,397,male,1676,1720,FALSE,"of Tranfslvania) made King of Hungary 295 John (Vayvod of Moldavia) overthrows the Turks . 418 Takes Brailovia. 419 Betrayed and defeated. 420 Barbarously flaia. 42i Ifimael, Sophy of Perfa, fights a great Battle with the Turks . 256 Wounded, and retreats. 257 L Latin Emperors of Constantinople . 51"
0344700100_000047,"A survey of the Turkish empire. In which are considered, I. Its government, Finances, Military And Naval Force, Religion, History, Arts, Sciences, Manners, Commerce, and Population. II. The state of the provinces, Including the ancient Government of the Crimtatars, The Subjection of the Greeks, Their Efforts Toward Emancipation, And the Interest of other Nations, Particularly of Great Britain, in their Success. III. The causes of the decline of Turkey, And those which tend to the Prolongation of its Existence, With a Development of the Political System of the late Empress Of Russia. IV. The British commerce with Turkey, The Necessity of abolishing the Levant Company, And the Danger of our Quarantine Regulations. With Many Other Important Particulars. By W. Eton, Esq; Many Years Resident In Turkey And In Russia.","Eton, William",55,0,0,0,1,0,0,0,0,1,2,1,0,0,3,4,1,0,3,1,0,1,1,6,0,2,0,3,0,5,2,0,2,0,0,0,1,2,0,0,0,1,1,4,2,0,0,5,1798,1,1,"London : printed for T. Cadell, jun. and W. Davies, in the Strand, 1798.",London,544,unknown,,,FALSE,"bravely than the former; but in the Iuc ceeding campaign, the Turks again gaining the advantage, swept away all the inhabitants of the countries they invaded, difi ibuting * The Turks and Tatars had killed or carried into slavery more than 300, 0 Polish subjects. the the captives of both"
0143800900_000066,"The roman history, continued from the second century of the Christian æra to the destruction of the Greek empire by the Turks. By J. Warburton.","Warburton, John, historian",53,1,2,0,0,0,0,3,1,1,0,2,0,0,3,0,1,0,1,0,2,1,0,1,0,1,0,1,0,0,6,0,4,3,1,4,4,0,0,0,0,2,2,5,1,0,0,0,1792,1,1,"London : printed for C. Dilly, in the Poultry, 1792.",London,319,unknown,,,FALSE,"conqueror: Saladin replied, "" That the time was now come to re"" "" the innocent blood sned by Godfrey ""and the first crusaders."" But at length he contented to accept the city , and spare the inhabitants; the Franks and Latins were to evacuate Jerusalem. But the Greek and oriental"
0109600902_000074,"Mr. Gibbon's History of the decline and fall of the Roman Empire, Abridged. In Two Volumes. ...",Edward Gibbon,51,0,2,1,1,0,3,1,0,2,1,0,0,0,3,3,4,1,2,0,1,3,1,0,0,1,0,1,0,1,4,2,3,1,1,4,2,0,0,0,0,1,0,0,1,0,0,0,1790,2,2,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXC. [1790].",London,571,male,1737,1794,TRUE,"the HUNGA RIANS the RUSSIANS conversion OF THE BARBARIANS. IN the tenth century , the provinces which fill acknowledged the authority of the successors of Confiantine, had been cast into a new mould by the institution of the themes, or military governments ; but of there twenty-nine themes, twelve in"
0138200300_000065,"A short compendium of ancient and modern historical geography. Translated from the French, and dedicated, by permission, to Miss Billings, by Mr. de Lanségüe.",,66,0,0,0,3,0,4,6,3,0,4,0,0,6,5,0,0,0,2,2,0,0,0,0,0,0,0,1,2,3,1,4,1,1,0,0,0,0,0,3,12,1,1,0,0,1,0,0,1791,1,1,"London : printed at the Logographic Press; and sold by T. Cadell, Strand; Baldwin, Paternoster-row; B. Law, Ave-Maria-Lane; and J. Walter, No.169, Piccadilly, M.DCC.XCI [1791].",London,496,unknown,,,FALSE,"in the last century . The finest pearls are found near the island of Bahrem. W What people are met with towards the cast? - A. In the province of Candahar in the east, there is a set of people called Afgans, diftinguiffied for their bravery; it was by means"
0002200400_000062,"The spirit of general history, in a series of lectures, from the eighth to the eighteenth century; wherein is given a view of the progress of society in manners and legislation during that period. By the Rev. George Thomson.","Thomson, George, Reverend",62,0,0,0,1,0,2,3,1,2,1,0,3,0,4,8,2,0,3,0,2,0,2,0,0,0,0,0,0,7,2,3,0,0,0,0,2,2,0,3,0,1,0,6,1,0,0,1,1791,1,1,"Carlisle : printed by F. Jollie, and sold by B. Law, London, MDCCXCI. [1791].",,442,unknown,,,FALSE,"up the whole kingdom to rebel. Pomerania. Mecklenburg, and the duchy of Holtiein shook off the yoke; Dantzick became a republic, and the Teutonic knights possessed themselves of Prussia and Livonia. In Hungary, Stephen II the conqueror of the Bulgarians and Greeks, obliged the Venetians'to surrender L Lc, V 214"
0547400206_000005,"A summary of universal history from the creation to the present time. In letters from a father to his son. By Francis Dobbs, Esq. Member for the Borough of Charlemont, in Ireland. ...",Francis Dobbs,56,0,0,0,1,0,0,2,0,0,1,1,0,1,0,7,0,2,1,0,0,0,1,2,0,0,0,0,4,1,3,3,1,0,4,2,4,0,1,1,2,4,0,3,0,0,0,4,1800,6,9,"London : printed for the author [by S. Gosnell], and sold by S. Sael and Co. No. 192, Strand, 1800.",London,254,male,1750,1811,FALSE,"orders, which was deemed a preclusion from the purple. Her forces were also successful against the Eastern Saracens . But those of the African provinces , having taken part with Helpidius, who had been driven from Sicily on assuming the purple, Irene thought it advisable to give them a pension,"
0109600902_000092,"Mr. Gibbon's History of the decline and fall of the Roman Empire, Abridged. In Two Volumes. ...",Edward Gibbon,52,0,2,1,0,0,1,4,1,3,0,0,0,0,6,3,0,0,0,0,3,1,0,0,0,1,0,1,0,2,6,0,1,0,1,3,1,1,0,0,0,1,1,4,1,2,0,1,1790,2,2,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXC. [1790].",London,571,male,1737,1794,TRUE,"compass those of the ancient princes of Judah and llrael. In the reduction of the maritime cities of Laodicea, Tripoli, Tyre, and Ascalon, the fleets of Venice, Genoa, and Pisa, rendered effeaual service; and the range of seacoast, from Scanderoon to the borders of Egypt, was pofefled by the Christian"
0003400102_000068,"An essay on universal history, the manners, and spirit of nations, from the reign of Charlemaign to the age of Lewis XIV. Written in French by M. de Voltaire. Translated into English, with additional notes and chronological tables, by Mr. Nugent.",Voltaire,44,0,0,0,2,0,2,0,3,1,0,0,0,0,3,1,2,1,3,0,1,0,2,5,0,2,0,0,0,0,2,1,1,1,0,0,0,4,0,1,0,0,0,4,2,0,0,0,1759,2,4,"Dublin : printed for S. Cotter, Bookseller in Skinner-Row, MDCCLIX. [1759].",Dublin,359,male,1694,1778,TRUE,"the lower town were preserved till the reign of his grandson Selim; who ordered many of them to be demolished. They were called the mosques oflffevi, which is the Turkish name for efis. That of the Greek'pa triarch still fubfifs at Constantinople on the. canal of the Black sea. The"
0034800106_000142,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq; Volume the Seventh. A New Edition.",Edward Gibbon,54,0,0,1,0,0,0,3,0,2,1,0,0,0,9,5,0,0,1,0,0,0,0,4,0,1,1,1,3,1,0,1,2,0,7,0,1,1,2,1,0,0,0,1,0,1,0,4,1790,6,6,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXC. [1790].",London,540,male,1737,1794,TRUE,"their settlement on the Elbe, and maxims of government , IV 284 Their settlement in Gaul, V 359 Limits of the kingdom of, under Gundobald, VI 324 Are subdued by the Franks, 329 Burner, characer of his Sacred Theory p.s. the Earth, II 306 note. Burrampooter, source of that river,"
1237100600_000078,"A supplement to Mr. Samuel Puffendorf's Introduction to the history of Europe: containing A Succinct, but most Exact Historical Account of several European States and Countries, not Inserted in the said Introduction. Viz. The Lives of the Popes. The Turkish Empire. An Historical Account of the European Tartars, and the Cossacks. With some Historical Observations of Lap land and Greenland. By J. C. M. D. S. Reg. S. who oblig'd the Publick with Puffendorf's Introduction and Continuation.",Samuel von Pufendorf,52,0,2,7,2,3,0,1,0,2,1,2,1,0,2,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,8,7,1,1,0,0,0,2,0,0,0,0,1710,1,1,"London : printed, and are to be sold by W. Taylor, at the Ship in St. Paul's Church-Yard, 1710.",London,708,male,1632,1694,TRUE,"little useful his Afiatick Troops had proved hitherto against those Zealous Warriors, sent immediately for a good Body of his European Troops to assist in this Expedition, under the Command of Alis Bafa, appointing their Rendevouz in Galatia. The Persian Prophets had no sooner Intelligence of the Emperor's Intention, but"
0998000102_000049,"Morsels of criticism: tending to illustrate some few passages in the Holy Scriptures, upon philosophical principles and an enlarged view of things.","King, Edward",42,0,0,1,0,0,0,0,3,1,1,0,0,1,0,3,1,0,1,0,0,1,1,0,0,0,2,1,0,5,0,0,1,0,1,1,0,0,1,1,1,1,3,5,3,0,0,2,1800,2,3,"London : printed by J. Davis, Chancery-Lane; and sold by J. White, Horace's Head, Fleet-Street, M.DCCC. [1800].",London,443,male,1735,1807,FALSE,"for frill greater inroads upon its future influence. The terms of the Treaty , which were pre. scribed by the Conquering Power of rt.fia, after most astonishing successes, were !': te efjablijing the indepnd: ncy of the CRJMEA, (which has since been considered as being even part of the Russian"
0953800200_000010,"A genealogical history of the present royal families of Europe; the Stadtholders of the United States; and the succession of the Popes from the Fifteenth Century to the present Time: With the characters of each sovereign. Illustrated with tables of descent. By Mark Noble, F. A. S.","Noble, Mark",63,2,0,1,0,0,1,0,2,2,0,0,0,1,3,3,0,3,1,1,0,0,1,4,0,0,0,1,1,2,10,0,2,0,0,2,8,2,0,0,0,0,0,2,0,0,0,8,1781,1,1,"London : printed for R. Baldwin, Pater-Noster Row; and sold by Pearson and Rollason, Birmingham, MDCCLXXXI. [1781].",London,263,male,1754,1827,FALSE,"common appellations are sultan , grand signior, and emperor , and the motto. Donec totum impleat orbem. The succession is hereditary; for many de. scents it was from father to son , but now it seldom happens that the son succeeds the father; the princes formerly were generally put to"
1766000106_000309,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq. ...",Edward Gibbon,49,0,0,0,1,0,0,6,1,1,0,0,0,1,9,4,2,0,2,0,0,1,0,0,0,1,1,0,1,1,0,1,3,0,3,0,1,2,3,0,0,0,1,1,0,1,0,1,1788,6,6,"Dublin : printed for Luke White, 1788-89.",Dublin,671,male,1737,1794,TRUE,"of the citizens. 43 Penance of Theodosius for his severity, Thtidejula, princess of Bavaria, married to Autharis king of the Lombards, IV 376 Tbibaut, count of Champagne, engages in the fourth crusade, VI t16. Thomas the Cappadocian, his revolt against the Greek emperor Michael II and cruel punifament, V a5."
1360000100_000190,"The new royal system of universal geography, Containing complete full particular and accurate histories and descriptions of Europe, Asia, Africa & America, as divided into empires, kingdoms, states, provinces, republics, governments, continents, islands, oceans, seas, rivers, gulphs, lakes &c. &c. Including all the new discoveries. Written & compiled by Michael Adams, Esqr. Assisted by many gentlemen eminent in the science of geography[.]","Adams, Michael, Esq., of Lincoln's Inn",65,0,2,5,2,0,0,1,0,1,1,0,0,0,1,0,1,0,2,1,0,2,3,5,0,0,0,6,2,0,4,0,3,0,0,0,2,0,1,0,0,8,0,5,1,0,1,5,1796,1,1,"London : published by Alexr. Hogg at the King's Arms, no. 16 Paternoster Row. And sold by all booksellers in Great Britain & Ireland, [1796?].",London,1006,unknown,,,FALSE,"unhappy vi~timsn of his jear loulyi to be thrown into the sea. Btut though he waded to the throne through a sea of blood, hie did not long enjoy it. He died of the plague in thie year i604. Achimet fiicceeded to the Turiiki h throne oni the death of"
