PassageID,Title,Author,Total termFreq,termFreq(appli),termFreq(art),termFreq(children),termFreq(cloth),termFreq(consumpt),termFreq(contriv),termFreq(cotton),termFreq(engin),termFreq(fabric),termFreq(hand),termFreq(improv),termFreq(invent),termFreq(iron),termFreq(labour),termFreq(machin),termFreq(machineri),termFreq(manner),termFreq(manufactur),termFreq(mechan),termFreq(method),termFreq(mill),termFreq(number),termFreq(oper),termFreq(patent),termFreq(peopl),termFreq(power),termFreq(present),termFreq(price),termFreq(proport),termFreq(quantiti),termFreq(raw),termFreq(silk),termFreq(skill),termFreq(steam),termFreq(us),termFreq(valu),termFreq(water),termFreq(wheel),termFreq(women),termFreq(wool),termFreq(woollen),termFreq(work),termFreq(workmen),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1173700102_000019,Transactions of the Dublin Society. Vol. I. Part. I. For the Year MDCCXCIX. Published by Order of the Rt. Hon. the Dublin Society.,Royal Dublin Society,40,0,2,0,5,0,0,1,0,0,1,1,1,0,1,1,0,0,4,1,1,0,1,0,0,0,0,0,0,0,5,4,2,0,0,6,0,0,0,0,0,0,3,0,1800,2,6,"Dublin : printed by Graisberry & Campbell, Back-Lane, and sold by Wm. Sleater, 38, Dame-Street, and D. Graisberry, 33 Capel-Street, 1800.",Dublin,1266,unknown,,,FALSE,"of either sex; the gold medal. To be produced to the Society on or before the second Tuesday in January, 1802; the pattern, to which the premium is adjudged, to remain the property of the Society. 9i. For the next in merit, the silver medal, on similar conditions. 92 copperplate"
1584000119_000017,"The Weekly entertainer; or Agreeable and instructive repository. Containing a collection of select pieces, both in prose and verse; curious anecdotes, instructive tales, and ingenious essays on different subjects.",,35,0,0,0,1,0,0,7,0,0,2,1,0,1,2,3,0,1,1,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,1,1,3,0,1783,19,59,"Sherborne [Dorset, England] : printed by R. Goadby and Co., M.DCC.LXXXIII. [1783]-1819.",Sherborne,634,unknown,,,FALSE,"it withl the weijght of his body, as well as byl thle exertion of his arms. This operantor goecs fromt houle to houlr, because most fanii lies choose to have their chlocolate grround ait home. For the market they have a more expeditious method , and grind the chocolate much"
0390500200_000157,"A new geographical, historical, and commercial grammar; and present state of the several Kingdoms of the world. Containing I. The figures, motions, and distances of the planets, according to the Newtonian System, and the latest Observations. II. A general View of the Earth, considered as a Planet; with several useful Geographical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, Vegetable Productions, Metals, Minerals, Natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any-where observed upon the Face of Nature, since the most early Periods of History. Viii. The History and Origin of Nations, their Forms of Government, Religion, Laws, Revenues, Taxes, Naval and Military Strength, Orders of Knighthood, &c. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruins, and artificial Curiosities. XII. The longitude, latitude, bearings, and distances of principal places from London. To which are added, I. A geographical index, with the Names of Places alphabetically arranged. II. A Table of the Coins of all Nations, and their Value in English Money. III. A chronological table of remarkable Events, from the Creation to the present Time. By William Guthrie, Esq. The astronomical part by James Ferguson, F. R. S. To Which Have Been Added The Late Discoveries Of DR. Herschel, And Other Eminent Astronomers. Illustrated with A Correct Set Of maps, Engraved From The Most Recent Observations And Draughts Of Geographical Travellers. The eighteenth edition, corrected and considerably enlarged.",William Guthrie,41,0,0,0,4,0,0,3,0,0,0,1,0,4,1,1,0,0,4,0,0,0,0,0,0,0,1,2,0,0,3,3,5,1,0,2,0,0,0,0,0,6,0,0,1800,1,1,"London : printed for G.G. and J. Robinson, In Pater-Noster-Row; and J. Mawman (successor to Mr. Dilly) In The Poultry : by S. Hamilton, Falcon-Court, Fleet-Street, 1800.",London,1098,male,1708,1770,FALSE,"commerce, that branch which we enjoyed exclafively, Viz. the commerce with our colonies, was lopg regarded as the most ad alhltageous. Yet, since the separation o' the American States from Great Britain, the trade, the induftrv, and manufaactures of the latter, have continually increased. New markets have opened, the returns"
1184400600_000451,"Lex mercatoria rediviva: or, the merchant's directory. Being a complete guide to all men in business, Whether AS Traders, Remitters, Owners, Freighters, Captains, Insurers, Brokers, Factors, Supercargoes, Agents. Containing an account of our trading companies and colonies, with their Establishments, and an Abstract of their Charters; the duty of consuls, and the Laws subsisting about Aliens, Naturalization and Denization. To which is added, a state of the present general traffick of the whole world ; describing the Manufactures and Products of each particular Nation: And Tables of the Correspondence and Agreement of the European Coins, Weights, and Measures, with the Addition of all others that are known. Extracted from the works of the best writers both at Home and Abroad; more especially from those justly celebrated ones of Messieurs Savary; improved and corrected by the author's own observations, during his long Continuance in Trade. The whole calculated for the Use and Service of the Merchant, Lawyer, Senator, and Gentleman. The third edition, with large additions. By Wyndham Beawes, Esq; His Britannick Majesty's Consul at Seville and St. Lucar.",Wyndham Beawes,84,0,0,0,18,6,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,5,0,0,1,0,1,8,19,0,0,0,5,0,0,0,7,3,0,0,1771,1,1,"London : printed for J. Rivington, T. Longman, B. Law, S. Crowder, T. Becket, T. Cadell, Robinson and Roberts, and R. Baldwin, M.DCC.LXXI: [1771].",London,928,male,,,FALSE,"from its Commencement to its Con fiumption; and to show the Advantages arising from the Turkey Trade, by its taking off so large a Share of our Woollens , and thereby contributing proportionably to the Subfilfence of our People . A Clothier buys at Market fifty Packs of Wool ,"
0940201200_000020,"Strictures and occasional observations upon the system of British commerce with the East Indies: with remarks And Proposed Regulations, For encouraging the importation of sugar from Bengal; And Hints For AN Arrangement Of The Trade, After IT Shall BE Separated From The Revenue, Of Our Territorial Acquisitions. To Which IS Added, A Succinct History Of The Sugar Trade In General, By the author of ""A short review of the trade of the East India Company.""",John Prinsep,34,0,0,0,2,0,0,1,0,3,1,1,1,0,1,0,1,0,3,0,1,0,0,0,0,2,0,1,3,1,2,4,0,0,0,2,2,0,0,0,0,0,2,0,1792,1,1,"London : printed for J. Debrett, Opposite Burlington-House, Piccadilly, MDCCXCII. [1792].",London,214,male,1746,1830,FALSE,"of appreciating the value of our con necaion with that country *. For * This proposition has been lately confirmed by Lord Hawkebury's declaration in the i oufc of Lords, that "" our manufacures have called for more goods,. than "" they have raw materials for working up."" The objet,"
0733100401_000046,"The theory and practice of commerce and maritime affairs. Written originally in Spanish, by Don Geronymo de Uztariz, ... Translated ... by John Kippax, ...",Gerónimo Uztáriz,49,0,0,1,9,0,0,0,0,7,0,1,0,0,0,0,0,1,5,0,0,4,0,0,5,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,1,2,0,7,1751,1,2,"London : printed for John and James Rivington; and John Crofts, in Bristol, 1751.",London,480,male,1670,1732,FALSE,"and artificers of several kinds, who have undertaken to set up fabrics of cloth , silk , camel and goat's hair, criftals and other commodities, that now flourish in that kingdom, for the improvement of which it appears from an arret of 1664 that Lewis XIV yearly appropriated a million"
1048500501_000135,"Memoirs of agriculture, and other oeconomical arts. By Robert Dossie. ...","Society for the Encouragement of Arts, Manufactures, and Commerce (London, England)",22,0,0,0,1,0,0,2,0,0,0,3,2,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,1768,1,3,"London : printed for J. Nourse, Bookseller to His Majesty, MDCCLXVIII. [1768].",London,508,unknown,,,FALSE,"0.76 VBRNAL GRASS, collection and separate culture of, encouraged, - 69 Premium for, - - 71 VESSELS, tinning copper, encouraged, 170 Gauging of. See GAUGING. W. WATCH FUSEE CHAINS, making of, premiums for, 157 WATER , invention of a machine for raising, encouraged - - - 165 WAX, Bees, production"
0632702100_000004,"The prospectus, charter, ordinances and bye-laws, of the Royal Institution of Great Britain. Together with lists of the proprietors and subscribers; and an appendix.",Royal Institution of Great Britain,40,1,4,0,1,0,0,0,2,0,0,4,0,0,3,2,0,0,4,3,0,0,1,5,0,0,2,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1800,1,1,"London : printed for the Royal Institution, by W. Bulmer and Co. Cleveland-Row, St. James's. And sold by Cadell and Davies, Strand; Beckett, Pall-Mall; Payne, Mew's-Gate; Debrett, Stockdale, Wright, and Hatchard, Piccadilly; Robson, Faulder, and Hookham, Bond-Street; White, Fleet-Street; Rivingtons, St. Paul's Church-Yard; and Vernor and Hood, Poultry, 1800.",London,95,unknown,,,FALSE,"s so precise as to prevent error in the execution of the v (rl!. 8 But this is also the case with mankind in general, and even with the best informed; for, how great is that effort of the imagination which is necessary to form an adequate idea of what"
0608001302_000046,"Remarks upon the history of the landed and commercial policy of England, from thf [sic] invasion of the Romans to the accession of James the First. In two volumes. ...","Hudson, Joseph",51,0,0,0,0,2,0,0,1,0,1,1,0,1,10,1,0,0,3,0,0,0,1,0,0,1,0,1,15,3,1,0,0,0,0,3,2,0,0,0,0,0,1,3,1785,2,2,"London : printed for E. Brooke, 1785.",London,324,male,1719,1811,FALSE,"prevent the erecion of forges in improper places, and the consumption of timber there by converting it into coal for making iron (w). Many useful regulations were therefore made, and directions given in the fiatutes for these purposes. And though some degree of compulsion might be necessary in those times"
0101601003_000147,"The history of the arts and sciences of the antients, ... in three volumes. ... By Mr. Rollin, ... Translated from the French.",Charles Rollin,57,1,1,0,0,0,0,0,1,0,3,1,2,0,0,7,0,1,0,11,0,1,1,0,0,0,4,1,0,3,2,0,0,0,0,7,1,2,2,0,0,0,4,1,1768,3,3,"London : printed for J. and F. Rivington; R. Baldwin; Hawes, Clarke and Collins; R. Horsfield; W. Johnston [and 7 others in London], 1768.",London,526,male,1661,1741,TRUE,"its present state, is almost a system of enigma's to those who have not at least some tincture of the principles of the mathematics. Accordingly the most learned professors have conceived it necelfary to begin with them, in order to make any progress in the physics. Besides the advantages which"
0067200102_000222,"Reports of cases argued and determined in the Courts of Common Pleas and Exchequer Chamber, from ... 1788, to ... 1791, ... By Henry Blackstone, ...","Blackstone, Henry           1761 or 2",65,2,0,0,0,4,0,0,21,0,0,1,6,0,0,2,0,2,0,2,1,0,0,0,14,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,0,0,0,0,1791,2,2,"London : printed by A. Strahan and W. Woodfall; for Whieldon and Butterworth, 1791-96.",London,663,unknown,,,FALSE,"3 before Ait.).; i!itr. pt th Silings at il/i'i'.'er, 2?: r Ti; !i I! pie 472 473 1795 pie alone, a patent could not be obtained, for which he gave very convincing reasons. And independent of authorities, the reason of  the thing thews, that such a patent could not"
1691900140_000249,"The European magazine, and London review; containing the literature, history, politics, arts, manners and amusements of the age. By the Philological Society of London.",Philological Society (Great Britain),34,0,0,0,0,0,0,1,5,0,0,0,0,0,1,5,1,0,1,4,0,0,0,3,0,0,2,1,1,0,0,0,0,0,1,4,0,1,1,0,0,1,1,0,1782,40,86,"London [England] : printed for John Fielding No. 23, Pater Noster Row; John Debrett, opposite Burlington House, Piccadilly; and John Sewell, No. 32, Cornhill, [1782]-1826.",London,525,unknown,,,FALSE,"open at which Should at deavoured, but in vain, to preent the once teltify the sincerity of his faith, coniequences it dreaded, by C uling the : and silence the malignity of his ene book to be publicly burnt, and anathe mies. He therefore invited him to his mizing its"
0992900700_000008,"An abstract of the most useful parts of a late treatise on hemp, translated from the French of M. Marcandier, magistrate of Bourges, and inscribed by the editor at London, to the laudable Society for Promoting Arts, Manufactures, &c. Being much recommended to the growers and manufacturers of that valuable material, from some modern discoveries and experiments of a method of preparation, (not formerly in practice) in order to its various applications for the use of mankind. Together with some observations upon the prospect of singular advantage which may be derived to Great-Britain and her colonies from their early adopting the method prescribed. To which is added, some account of the use of the horse-chesnut; and a plan of the Pennsylvania hemp brake.",John Gill,47,2,1,1,4,2,0,3,0,0,0,1,0,0,2,0,0,0,1,0,5,0,0,0,0,1,0,0,2,1,0,1,1,0,0,11,0,2,0,1,3,1,1,0,1766,1,1,"Boston : Printed and sold by Edes & Gill, in Queen-Street, MDCCLXVI. [1766].",Boston,35,male,1732,1785,FALSE,"but, moreover, it may be spun., and made into very beautiful tliread. It may be also mixed with cotton and silk , with wool , and even with hair; and the thread, that results from theef different mixtures, as fords, by its vast variety, materials for new essays, very in"
0917500200_000063,"An account of the constitution and present state of Great Britain, together with a view of its trade, policy, and interest, respecting other nations, & of the principal curiosities of Great Britain and Ireland. ...",,39,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,8,0,1,0,1,0,0,2,0,0,1,1,1,2,3,0,0,2,6,0,0,0,2,2,1,0,1759,1,1,"London : printed for J. Newbery, [1759].",London,312,unknown,,,FALSE,"and at the expense Of other countries, will be in the mois flourishing situation. 2 Now the balance of trade arises from one nation's exporting or selling more goods to another, than it takes of that nation in return; and receiving the balance in gold or silver and where this"
1562800101_001326,"The universal dictionary of trade and commerce, translated from the French of the celebrated Mosieur Savary, Inspector-General of the manufactures for the King, at the Custom-House of Paris: with large additions and improvements, incorporated throughout the whole work; which more particularly accomodate the same to the trade and navigation of these kingdoms, and the laws, customs, and usages, to which all traders are subject. By Malachy Postlethwayt, Esq;",Malachy Postlethwayt,55,1,1,1,0,0,0,1,0,0,0,6,1,0,3,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,4,0,0,0,0,12,8,3,0,1757,1,2,"London : printed for John Knapton, in Ludgate-Street, M DCC LVII. [1757].",London,1069,male,1707,1767,FALSE,"c. so as to afford not only our native produtiosis desirably cheap, but to promote the cultivation of such valuable exotics as our lands will admit of, in order to make merchandise of them to tome other nations. See the articles HUSBANDRY and MANURE. 4 That all reasonable public encouragement"
0071900200_000006,"Two discourses delivered at public meetings of the Royal Academy of Sciences and Belles Lettres, at Berlin, in the years 1785 and 1786. I. On the population of states in general, and that of the Prussian Dominions in particular. II. On the true riches of states and nations, the Balance of Commerce, and that of Power. By the Baron de Hertzberg, Minister of State, and Member of the Academy. Translate from the French.","Hertzberg, Ewald Friedrich, Graf von",48,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,6,0,1,0,4,0,0,1,0,1,1,0,1,1,14,0,0,1,1,0,0,0,1,3,2,3,1786,1,1,"London : printed for C. Dilly in the Poultry, M.DCC.LXXXVI. [1786].",London,123,male,1725,1795,FALSE,"only of four persons, our manufactures give subsistence 5 to [ 2 1 to half a million of people , and consequently to the twelfth part of our. general ppula tion. It may be judged from hence, whe tiler it be true, that the Prussian government is wholly military. The"
