PassageID,Title,Author,Total termFreq,termFreq(appear),termFreq(baron),termFreq(bodi),termFreq(bond),termFreq(children),termFreq(common),termFreq(court),termFreq(daughter),termFreq(death),termFreq(debt),termFreq(declar),termFreq(deed),termFreq(defend),termFreq(dower),termFreq(estat),termFreq(executor),termFreq(father),termFreq(feme),termFreq(fine),termFreq(god),termFreq(grant),termFreq(hall),termFreq(heir),termFreq(hous),termFreq(husband),termFreq(know),termFreq(land),termFreq(law),termFreq(leas),termFreq(life),termFreq(live),termFreq(love),termFreq(marri),termFreq(marriag),termFreq(monei),termFreq(parti),termFreq(person),termFreq(power),termFreq(reason),termFreq(receiv),termFreq(rent),termFreq(tenant),termFreq(term),termFreq(widow),termFreq(wife),termFreq(wive),termFreq(woman),termFreq(women),termFreq(word),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0120600900_000068,"A treatise of laws: or, a general introduction to the common, civil, and canon law. In three parts. I. The Common Law of England; illustrated in great Variety of Maxims, &c. Also the Use of this Law; with References to Statutes, in all Cases. II. Of the Civil Law, intermix'd with the Law of Nations, and its Use here in England; and a Parallel between the Civil Law and Common Law. III. The Canon Law, and Laws Ecclesiastical; containing the Authority, and Rights of the English Clergy; Of Patrons of Churches; Courts Ecclesiastical, Trials, &c. The Whole Adapted To the Use of Students, and Practisers of the Law; Students of the Universities; Civilians, Proctors, Ecclesiasticks, and all young Gentlemen. By Giles Jacob. gent.",Giles Jacob,124,0,0,2,0,1,2,0,0,5,0,0,1,0,4,11,0,0,0,0,0,1,2,3,1,17,0,12,6,2,5,2,0,2,3,0,0,0,2,0,0,2,16,0,1,20,0,1,0,0,1721,1,1,"[London] : In the Savoy: printed by Eliz. Nutt and R. Gosling, (assigns of Edw. Sayer, Esq;) for T. Woodward, at the Half Moon against St. Dunstan's Church in Fleetstreet, MDCCXXI. [1721].",London,561,male,1686,1744,FALSE,"an eftate tail. 4 Ins. 87 1o Rep. 87 Tenant in Tail can make no greater Estate than for his own Life ; nor grant a Lease in Reversion; but for twenty-one Years or three Lives in Possession he may, of Lands ufuaily letten, reserving the ancient Rent , ec;;"
0849200100_000124,"A general abridgment of law and equity alphabetically digested under proper titles with notes and references to the whole. By Charles Viner, Esq;",Charles Viner,83,0,9,0,2,0,3,0,0,1,2,1,1,2,0,2,0,0,6,1,0,2,0,0,0,11,0,4,9,1,1,0,0,1,1,1,0,5,0,0,1,1,1,1,0,11,0,2,0,0,1757,1,1,"Aldershot in Hampshire near Farnham in Surry : printed for the author, by agreement with the law-patentees, [1757?].",Aldershot,613,male,1678,1756,FALSE,"in a Fine of the Land about which the Rcfcrence was; this award as to the Feme is void, for hers not comprised in the Submif tion, but the Baron is liable to be sued on his Bond if he does not do it Per Frowike Serj. Kelw. 45 b."
0233600100_000192,"Reports of cases argued and adjudged in the Courts of King's-Bench, Common-Pleas and Exchequer: to which are added some special cases in the Court of Chancery and before the Delegates; In the Reigns of King William, Queen Anne, King George I. and II. With two Tables; One of the Names of the Cases, the Other of the Principal Matters. The second edition. By the Right Hon. Sir John Comyns, Knt. Late Lord Chief Baron of his Majesty's Court of Exchequer; with references to reporters, and other legal Authorities, by Leonard Mac Nally, Esq. Barrister at Law.","Comyns, John, Sir",74,0,1,1,2,1,0,1,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,2,0,1,3,5,3,3,0,2,3,5,2,1,3,1,5,4,3,3,0,6,0,1,0,0,1791,1,1,"Dublin : printed for James Moore, No. 45, College-Green, 1791.",Dublin,684,male,,,FALSE,"arainf the receiver , as for so much received to his use, for he was party to this usurious agreement; and though' sn aa of parliament makes the bond void, yet it is only to him who claims the benefit of the statute and pleads it; for h lie plead"
0068500114_000404,"A general abridgment of law and equity, alphabetically digested under proper titles; with notes and references to the whole. By Charles Viner, Esq. Founder of the Vinerian Lecture in the University of Oxford. ...",Charles Viner,89,0,6,1,0,0,1,0,0,3,0,0,0,0,9,4,0,1,7,1,0,3,2,6,0,7,0,6,2,1,3,2,0,0,1,0,0,3,0,0,0,5,0,1,0,12,1,0,0,1,1793,14,24,"London : printed for G. G. J. and J. Robinson, T. Payne, E. and R. Brooke, T. Whieldon and J. Butterworth; and L. White, Dublin, M.DCC.XCI. [1791]-95.",London,781,male,1678,1756,FALSE,"So if the heir denmands of the wiife, f Jh will bave her join tur, ar o.djufjs n, that Ihe will not have it; or if Jhe sa say to a jirangrr, this is not a peremptory refusal; but iflhe says so upon the lard, whereof he is dsableg t"
0500700102_000245,"Reports of cases argued and determined in the High Court of Chancery, and of some special cases adjudged in the Court of King's Bench: collected by William Peere Williams, ... In two volumes. ...",William Peere Williams,97,0,2,0,11,0,0,4,1,2,7,2,0,1,0,5,4,0,8,2,0,0,0,2,0,15,0,2,1,0,0,0,0,0,5,4,1,0,1,3,0,0,0,3,0,11,0,0,0,0,1740,2,2,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of Edw. Sayer, Esq;) for T. Osborne, 1740.",London,836,male,1664,1736,FALSE,"equitable Bankrupt, but it must be a legal one. 429 There _.. There may be Reason for a Bankrupt to prefer one Creditor to another. Page 429 thetime when the Affignmnent was made is not material, so as it be before the Bankruptcy, but the Jufrnefs of the Debt is"
0120400400_000232,"The perpetual laws, of the Commonwealth of Massachusetts, from the establishment of its constitution to the first session of the General Court, A.D. 1788. Compiled, arranged and printed to the wishes of many respectable law characters, and the approbation of the Honourable judges of the Supreme Judicial Court. Carefully compared with the original acts. [Three lines of text].",Massachusetts,73,0,0,1,0,2,6,3,0,2,3,1,2,2,3,12,4,0,0,0,0,1,2,1,1,0,0,2,0,2,0,0,0,1,1,2,3,8,2,0,0,0,4,0,1,0,0,0,1,0,1788,1,1,"Printed at Worcester [Mass.] : by Isaiah Thomas, MDCCLXXXVIII. [1788].",Worcester,390,unknown,,,FALSE,"Made and executed accordingto formerlaws, to be valid,; Default, When made by defendants , how judgement is to: given, Delegattl, Deilgalrs, Of the Commonwealth in Congrcls, empowered to relinquifl lands to the United States, 292 Denutrrers, To declarations , to be made before the Jury is enlpannelled, 124 dijriis, Their"
0572500100_000030,"The landlords law: or, the law concerning landlords, tenants, and farmers. Viz. 1. Of the nature and origin of tenures. 2. Of Estates, and their several Kinds. 3. Of Copyholds and Copyholders. 4. Of Leases, Covenants, Surrenders, Assignments, &c. 5, and 6. Of the Parties to Leases, wherein is shewn who may lease, who may rent, and what may be leased. 7, and 8. Contain the Obligations and Rights of the Parties, by Virtue of the Lease. 9, and 10. Of the remedies the law gives each party for the recovery of their rights. Necessary for all Landlords, Tenants, Farmers, Stewards, Agents, Sollicitors, and others concerned in the Buying, Selling, and Letting of Estates The sixth edition. To which is added an appendix containing such Acts of. Parliament and proper precedents as relate to these subjects, brought down to this time.",Great Britain,102,1,0,0,3,0,1,1,0,4,9,2,0,1,0,0,8,0,2,0,0,3,2,1,0,1,0,3,4,19,5,0,0,0,0,1,3,3,0,0,1,17,2,3,0,2,0,0,0,0,1720,1,1,"[London] : In the Savoy: printed by Eliz. Nutt, and R. Gosling, (assigns of Edward Sayer, Esq;) for R. Sare, D. Browne, J. Walthoe, B. Lintot, R. Gosling, W. Mears, W. Taylor, J. Osborn, and F. Clay, MDCCXX. [1720].",London,359,unknown,,,FALSE,"or Tenants in Tail, as to their Successors and Issues, when the Leases are not warranted by the Statutes: And otherwise it is also in the Cafe of Leases for Life , made by these or any of the former Les fors; for in all Cafes of Leases for Life"
0173100300_000213,"The new law-dictionary: containing the definition of words and terms, and also the whole law, and practice thereof, &c. Carefully abridged: In the most Compleat and informing Manner, for the use and benefit of students, attornies and solicitors, Stewards, and Clerks of Courts, Justices of the Peace, Sheriffs of Counties, the Clergy and others. And particularly Referring To all the Law-Reports, and Acts of Parliament, especially those Statutes which have lately altered our Law, down to the present Time. Whereto is added, a curious catalogue or register of the year-books and reports, with the times of their publication &c. By Giles Jacob, gent.",Giles Jacob,102,0,0,2,0,0,3,0,0,3,0,0,2,0,4,1,0,2,0,1,0,8,1,3,0,9,0,12,3,4,8,0,0,0,3,0,0,0,0,2,0,1,11,3,1,11,0,2,0,2,1743,1,1,"[London] : In the Savoy: printed by Henry Lintot, (assignee of Edw. Sayer, Esq;) for R. Ware, A. Ward, J. and P. Knapton, T. Longman, R. Hett, C. Hitch, J. Hodges, S. Austen, J. and H. Pemberton, and J. Rivington, MDCCXLIII. [1743].",London,608,male,1686,1744,FALSE,"the Jaint tenants : Likewise Tenants of the See simple: But in the this Law holds. where two or more Cafe a Remainder be limited to the have a i, .at Eiate in Poeffion, in a right leirs of A, and B. these they hall Jo Jo shall take severally,"
0596000101_000255,Sir Orl. Bridgman's conveyances: being select precedents of deeds and instruments concerning the most considerable estates in England. ...,"Sir Orlando Bridgeman, 1st Baronet, of Great Lever",100,0,0,1,0,5,0,0,2,2,3,3,1,0,0,5,1,3,0,0,0,0,0,7,0,13,0,4,0,9,6,3,0,1,3,2,0,1,3,0,2,5,1,0,0,12,0,2,0,0,1725,1,2,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of E. Sayer Esq;) for R. Gosling; and Winstanley Battersby, 1725.",London,409,male,1606,1674,FALSE,"his Fourth Son in Fee, and as to the Rent to the Wife for Jointure, Remainder as to the Rent , and other Part of the Lands to Trustees for 7 Years, Remainder to his eldest Son by Name, and Heirs males of his Body , c. Remainder to the"
0285100102_000101,"New precedents in conveyancing. Containing great variety of curious draughts, many of them on special occasions, drawn or settled by Mr. Piggot, Northey, Webb, and other eminent hands; and now publish'd from original manuscripts. With a compleat table to the whole. ...",,87,0,0,0,3,0,0,0,0,0,4,6,10,0,2,2,1,4,0,5,0,1,0,0,0,5,0,10,0,3,3,2,0,0,1,3,0,1,4,0,2,3,2,3,0,7,0,0,0,0,1752,2,2,"Dublin : printed by S. Powell, for Sarah Cotter, Bookseller, under Dick's Coffee-House in Skinner-Row, MDCCLII. [1752].",Dublin,301,unknown,,,FALSE,"keep down Interest. Vide Settlement. 511 ina Settlement pursuant to a Power , that the Power is not extinguished, and that the Lands limited in Jointure are of the yearly Value expressed, andjor quiet Enjoyment, to the Uses declared . Vide Settlement. 499 ina Settlement tofurrender Copyhold Lands to the"
0502200108_000245,"Modern reports: or, modern cases in law and equity. In two parts. Part I. Cases in the King's Bench, From the Eighth to the Twelfth Years of King George I. Part II. Cases in Chancery. To which are added some special cases on appeals. Volumes Viii. IX.",Great Britain. Court of Chancery,78,0,0,0,4,0,0,1,2,2,1,1,0,11,0,8,1,3,1,1,0,2,0,3,2,2,0,0,1,0,1,0,2,2,4,3,0,3,1,0,1,0,0,1,2,12,0,0,0,0,1769,8,9,"London : printed by His Majesty's Law-Printers; for J. Worrall and B. Tovey, J. Rivington, W. Johnston, W. Owen,and P. Uriel, MDCCLXIX. [1769].",London,609,unknown,,,FALSE,"no conveyance, if nothing passed by the will, nor, as this cafe cafe stands, is it any conveyance to bar the heir at law of any demand to the testator's estate , she being a feme covert; but he having declared in the codicil, that she shall have her annuity"
0573600103_000840,"A compleat body of conveyancing, in theory and practice. In three volumes. ... . Contains the theory; wherein the various Ways and Methods of Acquiring, Forfeiting, Conveying, Limiting and Settling all Kinds of Estates, as well Real as Personal; and also the Nature, different Forms, Parts, Operations and Effects of all Kinds of Deeds and Common Assurances, Fines and Recoveries, are fully treated of. Volumes II. III. Contain the practice: Or Precedents of Feoffments, Grants, Bargains and Sale, Leases, Releases, Declarations and Limitations of Uses and Trusts, Marriage-Settlements, and Private Acts of Parliament, (made for Settling the most considerable Estates in Great Britain and Ireland;) Mortgages, Leases, Assignments, Deeds of Charter-Party and Copartnership, Bills, Bonds, Releases, Letters of Attorney, &c. Deeds for securing Annuities, &c. and of Bank, East-India, South-Sea Stocks, and other Publick Funds; and in general all Deeds and Instruments any Ways requisite in Mercantile, Maritime and Plantation Affairs. With Observations and Opinions of the most Eminent Conveyancers. Selected from many Thousand Manuscript Precedents. The Whole digested in a Method intirely new, avoiding all Repetitions, and containing a greater Variety of Useful Precedents than all other Books upon the same Subject now extant. By Edward Wood, Gent. deceased. The fourth edition, greatly improved in the Theory by the Addition of References to the latest Books of Authority; and in the Practical Part, by the Favour of a large Number of Original Manuscript Precedents. By able hands. ...","Wood, Edward, conveyancer",134,0,0,0,0,2,1,1,0,2,2,5,9,0,0,3,1,1,1,2,0,0,1,1,2,26,0,3,0,9,3,5,0,0,6,10,0,2,1,0,4,3,0,0,0,28,0,0,0,0,1777,3,3,"London : printed by his Majesty's law-printers; for J. Beecroft, W. Strahan, J. Rivington, and sons, P. Uriel, W. Owen, B. Law, T. Caslon, S. Crowder, T. Longman, W. Flexney, G. Robinson, T. Lowndes, R. Baldwin, E. Johnston, W. Stuart, W. Brown, R. Critchett, M. Hingeston, W. Fox, E. Brooks, J. Johnson, and J. Knox. M.DCC.LXXVII. [1777].",London,887,male,,,FALSE,"Trustees may 3t^' put out the Marriage Portion, and apply the same according to the Marriage Agreement without any Suit, c. 113 Covenant from the intended Husband to the Trustees, that in cafe the Wife does not before Marriage transfer Stocks, (che will join with her in transferring the same,"
0598100101_000231,"A new abridgment of the law. By Matthew Bacon, of the Middle Temple, Esq; The fourth edition, corrected; with many additional notes and References of and to Modern Determinations. ...",Matthew Bacon,102,2,1,0,8,2,0,4,0,3,9,0,3,1,0,6,0,0,2,0,0,0,0,0,0,18,0,1,4,0,1,0,0,5,10,1,1,4,1,1,0,1,0,0,3,9,0,1,0,0,1778,1,5,"London : printed by W. Strahan and M. Woodfall, Law-Printers to his Majesty: for C. Bathurst W. Strahan, J. F. and C. Rivington, P. Uriel, W. Owen, B. Law, B. White, T. Caslon, T. Longman, W. Stuart, W. Flexney, T. Payne, T. Cadell, G. Robinson, W. Cater, W. Fox, J. White, J. Johnson, E. Brooke, and T. Whieldon and Co. MDCCLXXVIII. [1778].",London,786,male,,,FALSE,"That Contracts and Debts in 5i5. Comyns 67 Ld. Raym. 515 Silent. 214 2 Vern. 480 Chan. Pre. 237 Where it is said, That a Writ of Error was brought in the Exchequer Chamber, but the Plaintiffin Error, perceiving the Court inclined to affirm thejudgment, did not proceed. Notoe; By"
0527500101_000489,"An abridgment of the common law: being a collection of the principal cases argued and adjudged in the several courts of Westminster-Hall. ... Whereby the opinion and judgment of the courts may be seen in an exact series of time, ... brought down to the year 1725. By William Nelson, ...",William Nelson,132,0,0,4,0,0,0,0,2,3,0,0,1,3,0,5,0,2,0,4,0,15,0,13,0,9,0,11,2,10,10,1,0,3,0,0,0,0,0,1,0,2,8,9,1,8,0,1,0,4,1725,1,3,"[London] : In the Savoy: printed by E. and R. Nutt and R. Gosling (Assigns of Edw. Sayer, Esq;) for R. Gosling, W. Mears, T. Ward, and J. Hooke, 1725-26.",London,724,male,1652,,FALSE,"bijhop, unlejs confirmed by the Dean and Chapter. See more in Title Leases by Biflops. Femc sole poftefled of a Term of Years, married and died, the Lessor did grant ail demise to [IR. and his Assigns, all the Lands then in the Possession of the Hus. band for fixty"
0446000100_000040,"An assistant to the practice of conveyancing; containing indexes or references to the several deeds, agreements, and other Assurances comprised in the several precedent books of authority now in print. From the Time of Sir Orlando Bridgman to the present Period. With Short Remarks on the Distinguishing Qualities of each Precedent; and Cursory Observations on the Peculiar Merit of the Conveyancers by whom they were respectively prepared. By James Barry Bird, of New Inn, Esq.","Bird, James Barry",107,0,0,0,0,5,0,1,3,0,1,1,3,0,1,2,0,4,0,1,0,2,0,0,0,12,0,13,2,3,1,0,0,1,14,8,0,0,6,0,0,2,3,4,0,13,0,0,0,1,1796,1,1,"London : printed for W. Clarke and Son, Portugal-Street, Lincoln's-Inn, 1796.",London,195,male,,,FALSE,"marriage , (of lands since purclhaied by the husband ) in consideration of money arrising by the iale of part of the lands formerly fettled, and which he had power to Aser fell on ettling an equivalent; and in confide. manitge rat on of the wife's portion, and of a"
1064400701_000519,"A compleat body of conveyancing, in theory and practice. In two parts. Part I. Contains the Theory; wherein the various Ways and Methods of Acquiring, Forfeiting, Conveying, Limiting and Settling all Kinds of Estates, as well Real as Personal; and also the Nature, different Forms, Parts, Operations and Effects of all Kinds of Deeds and Common Assurances, Fines and Recoveries, are fully treated of. Part II. (in Two Volumes) Contains the Practice: Or, Precedents of Feoffments, Grants, Bargains and Sale, Leases, Releases, Declarations and Limitations of Uses and Trusts, Marriage Settlements, and Private Acts of Parliament, (made for Settling the most considerable Estates in Great Britain and Ireland;) Mortgages, Leases, Assignments, Deeds of Charter-Party and Copartnership, Bills, Bonds, Releases, Letters of Attorney, &c. Deeds for securing Annuities, &c. and of Bank, East-India, South-Sea Stocks, and other Public Funds; and in General all Deeds and Instruments any Ways requisite in Mercantile, Maritime and Plantation Affairs. With Observations and Opinions of the most Eminent Conveyancers. Selected from many Thousand Manuscript Precedents. The Whole digested in a Method intirely new, avoiding all Repetitions, and containing a greater Variety of Useful Precedents than all other Books upon the same Subject now extant. By Edward Wood, gent. deceased. The second edition, greatly improved in the Theory by the Addition of References to the latest Books of Authority; and in the Practical Part, by the Favour of a large Number of Original Manuscript Precedents. By able hands. In three volumes.","Wood, Edward, conveyancer",132,1,0,3,0,0,1,2,0,2,0,5,1,0,2,9,0,0,3,23,1,1,1,10,0,20,0,11,4,1,3,1,0,1,1,0,0,0,1,0,1,1,0,0,0,21,0,1,0,0,1762,1,3,"London : printed by H. Woodfall and W. Strahan, Law-Printers to the King's Most Excellent Majesty; for J. Worrall, T. Osborne, C. Hitch and L. Hawes, J. Beecroft, W. Strahan, J. Rivington, R. Baldwin, W. Johnston, T. Caslon, T. Longman, S. Crowder and Co. R. Withy, C. Ware and Co. W. Flexney, W. Bristow, T. Lownds, A. Shuckburgh, and P. Uriel, MDCCLXII. [1762].",London,865,male,,,FALSE,"against the Husband , who pleaded this Fine and Warranty; and upon a Demurrer it was objected against the Form of pleading this Fine ,  which was of a fourth Part, without saying into how many Parts to be divided; but adjudged that it is good in a Fine"
