PassageID,Title,Author,Total termFreq,termFreq(accompani),termFreq(act),termFreq(agreeabl),termFreq(air),termFreq(art),termFreq(band),termFreq(choru),termFreq(compos),termFreq(composit),termFreq(concert),termFreq(concerto),termFreq(effect),termFreq(express),termFreq(fugu),termFreq(grand),termFreq(handel),termFreq(happi),termFreq(harmoni),termFreq(hear),termFreq(heard),termFreq(heaven),termFreq(holi),termFreq(imit),termFreq(impress),termFreq(instrument),termFreq(italian),termFreq(joi),termFreq(manner),termFreq(measur),termFreq(movement),termFreq(music),termFreq(opera),termFreq(overtur),termFreq(part),termFreq(passion),termFreq(perform),termFreq(pleas),termFreq(power),termFreq(prais),termFreq(recit),termFreq(represent),termFreq(sing),termFreq(solo),termFreq(song),termFreq(sound),termFreq(time),termFreq(tone),termFreq(trumpet),termFreq(violin),termFreq(vocal),termFreq(voic),termFreq(word),termFreq(written),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpt
1691100118_000092,"The European magazine, and London review; containing the literature, history, politics, arts, manners and amusements of the age. By the Philological Society of London.",Philological Society (Great Britain),52,0,0,0,0,5,0,1,2,4,0,0,0,1,1,0,1,0,2,2,1,0,0,1,0,0,0,0,2,0,1,9,1,0,4,0,5,0,1,0,0,0,1,1,1,0,3,1,0,0,1,0,0,0,1782,18,86,"London [England] : printed for John Fielding No. 23, Pater Noster Row; John Debrett, opposite Burlington House, Piccadilly; and John Sewell, No. 32, Cornhill, [1782]-1826.",London,512,unknown,,,FALSE,"of rapture, to be acquired from Music , in which intelle& and ienfation are equally concerned; the analysis of this pleasure is, therefore, the thbje&l of the present short essay which, it is hoped, will explain and apologise for the critical remarks which have been made in the course of"
1775600200_000008,"An essay on musical expression. By Charles Avison, ...",Charles Avison,54,0,0,1,4,2,0,0,8,4,0,1,0,2,1,1,2,2,6,0,0,0,0,0,0,0,2,0,1,0,0,4,2,0,2,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,2,0,0,0,1752,1,1,"London : printed for C. Davis, 1752.",London,145,male,1709,1770,FALSE,"deservedly, into Oblivion; such, I mean, who had only the cold Afiftance of Art without Genius to assist them. But there are others of this Class, who, although the early Period in which they wrote, naturally exposed them to the Defect here noted; yet the Force of their Genius, and"
0865600103_000959,"Cyclopædia: or, an universal dictionary of arts and sciences. ... By E. Chambers, F.R.S. With the supplement and modern improvements, incorporated in one alphabet. By Abraham Rees, ... In four volumes. ...",Abraham Rees,89,0,0,2,1,3,0,0,3,3,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,0,0,27,1,0,6,0,1,0,0,0,2,0,1,0,3,1,8,1,0,0,1,3,3,0,1786,3,1,"London : printed for J. F. and C. Rivington, A. Hamilton, T. Payne and Son, W. Owen, B. White and Son [and 24 others in London], 1786-88.",London,611,male,1743,1825,FALSE,"roatum, 0 Pater a/me. We find another application of them in the following lines: UT reiwit milerum faturs, solitofqu labores derfiit dultis musica, notlr amor. Besides his notes of, mu/c, by which, according to Kircher, he diftinguilhed the tones , or modes, and the seats of the: *emitones, he also"
1576700100_000064,"The Muses delight. An accurate collection of English and Italian songs, cantatas and duetts, set to music for the harpsichord, violin, German-flute, &c. With instructions for the voice, violin, harpsichord or spinnet, German-flute, common-flute, hautboy, French-horn, bassoon and bass-violin; also, compleat musical dictionary, and several hundred English, Irish and Scots songs, without the music.",,67,0,0,1,0,3,0,0,5,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,3,0,3,21,0,0,1,0,1,1,0,0,0,0,1,0,1,4,2,2,0,1,1,3,7,0,1754,1,1,"Liverpool : printed, published and sold by John Sadler, in Harrington ..., M,DCC,LIV. [1754].",Liverpool,335,unknown,,,FALSE,"run very high or very low, is added to the staff of five lines; there are sometimes many of there lines both above and below the staff, to the number of four or five. LARGEMENT, is to playlight. ly, gently, and with cafe. LENT, LENTO, or LENTEMENT, do all denote"
0652201000_000009,"Under the direction of His Grace the Duke of Leeds. Concert of Antient Music. Wednesday, February 3, 1796.",Concerts of Antient Music,84,0,5,0,2,0,0,11,0,0,6,2,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,1,0,1,1,5,0,4,0,14,1,2,0,0,0,0,0,1,0,1796,1,1,"[London : s.n., 1796].",London,165,unknown,,,FALSE,"the other fair. SONG . Mrs. HARRISON. (israel IN EGYPT.) Handel . Great jehova.i's awful word Th' afflited land to rest restore, And calmed the troubled sky: Dreadful thunders roll no more, No lightnings flash, no torrents roar! And whirlwinds in soft breezes die, DUET. Mrs. HARRISON and Master EVANS,"
1694000500_000014,"An essay on practical musical composition, according to the nature of that science and the principles of the greatest musical authors. By Augustus Frederic Christopher Kollmann, organist of His Majesty's German Chapel at St. James.",Augustus Frederic Christopher Kollmann,56,3,0,0,1,1,0,0,5,0,1,2,2,0,0,0,0,0,4,0,0,0,0,1,0,8,0,0,0,0,12,2,0,0,5,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,1,1799,1,1,"London : Printed for the author, (Friary, St. James's palace,) and to be had of him; at Mr. Dale's, No. 19, Cornhill, and No. 132, Oxford Street;-at Messrs. Longman, Clementi, and Co. No. 26, Cheapside;-at Mr. Smart's, the corner of Argyll Street, Oxford Street; and at the other principal music shops; also at Mr. Low's, No. 7, Berwick Street, Soho, M,DCC,XCIX. [1799].",London,197,male,1756,1829,FALSE,"I shall speak in Chap. XII secondly, or in particular, whether it is to be for general use, or for some extraordinary purpose or occasion, and what particular qualities or characteristics are required in each of the said cafes. § 21 That a proper attention to all the above particulars,"
1016800103_000217,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,44,1,1,0,0,1,1,0,4,2,1,4,0,1,0,0,0,1,1,0,2,0,0,0,0,2,0,0,1,0,0,0,2,0,2,0,5,0,1,0,0,0,0,2,0,0,5,0,0,2,1,0,1,0,1776,3,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,679,male,1726,1814,TRUE,"to my feelings and conceptions, to have had a larger portion of merit as a mere instrumental composer than any other author who flourished during the first fifty or sixty years of the present century. Though he made Corelli his model in the purity of his harmony , and simplicity"
0856000300_000004,"A musical dictionary; being a collection of terms and characters, as well ancient as modern; including the historical, theoretical, and practical parts of music: ... The whole carefully abstracted from the best authors ... By James Grassineau, Gent.","Grassineau, James",58,0,0,1,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2,0,1,2,1,0,7,0,2,0,0,0,0,0,6,0,9,2,3,4,0,1,0,1,4,0,1740,1,1,"London : printed [by C. Jephson] for J. Wilcox, 1740.",London,370,male,1715,1769,FALSE,"the mealurc is in common time , and movemeut flow. A LT, is a term applied to the high notes in the fcalc. The word is formed of the Latin Altus. See SCALE and DI A RA M. ALT E R A Jffui. See seso u X See also PR"
0636800300_000263,"The new annual register, or general repository of history, politics, and literature, for the year 1789. To which is prefixed, the history of knowledge, learning, and taste, in Great Britain, during part of the reign of Queen Elizabeth.",,51,0,0,0,0,5,0,1,0,5,0,0,0,3,0,0,2,0,0,0,1,0,0,3,0,2,0,0,1,0,0,7,1,0,1,1,6,1,1,1,0,0,1,0,1,0,1,1,0,1,2,2,0,0,1790,1,1,"London : printed for G.G.J. and J. Robinson, Pater-Noster-Row, MDCCXC. [1790].",London,716,unknown,,,FALSE,"ahd the poetry, painting, or. music that leaves us on the ground, and does not transport us into the regions of imagination beyond the reach of cold criticism, may be correot, but is devoid of genius and passion . There is, however,. a tranquil pleasure, flort of rapture, to be"
0545801300_000001,"The last night but one of performing this season. Under the direction of Mr. Linley, at play-house prices. King's Theatre, Hay-market, this present Wednesday, March 28, 1792. will be performed a grand selection, principally from the works of Handel. ...","King's Theatre (Haymarket, London, England)",44,3,0,0,6,0,1,4,1,0,0,1,0,0,0,1,9,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,7,0,0,0,0,0,1,0,0,0,1792,1,1,"[London, 1792].",London,1,unknown,,,FALSE,"rhe LASI' NIGHT BUT ONE OF PERFORM G .: THIS SEASON. Under the Direion of Mr. LINLEY, At PLAYHOUSE PRICES. King's Theatre, Haymarket, This predent WEDNESDAY, March 28, 792 will be performea, GRAND SELECTION, Principally from the Works of HANDEL . P A R T I. New Anthem, composed by"
1260700201_000106,"A new system of geography: or, a general description of the world. Containing A Circumstantial Account of all the Countries, Kingdoms, and States of Europe, Asia, Africa, and America; Their Situation, Climate, Mountains, Seas, Lakes, Rivers, &c. The Religion, Manners, Customs, Manufactures, Trade, and Buildings of the Inhabitants: with The Birds, Beasts, Fishes, Reptiles, Insects, the Various Vegetables, and Minerals found in Different Regions: also A Concise History of each Country from the earliest Times; And an Introductory Treatise on the Science of Geography. Embellished with a new and accurate set of maps by the Best Geographers; and a great variety of copper-plates, containing Perspective Views of the Principal Cities, Structures, Ruins, &c. By the late D. Fenning and J. Collyer, and others. Vol. I.",Joseph Collyer,45,1,0,1,4,1,0,0,1,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,4,0,0,2,1,0,7,0,0,2,0,1,0,0,0,0,0,0,0,0,3,2,2,1,1,0,5,0,0,1778,1,2,"London : printed for J. Johnson, No 72, St. Paul's Church-Yard, MDCCLXXVIII. [1778].",London,676,male,1748,1827,FALSE,"years none but the learned have been governors of cities and provinces, and have enjoyed all the offices about the court, we should be tempted to believe that China mull be the wisest and most learned nation upon earth. Yet by a very final! acquaintance with them we stall Ibon"
0104000301_000052,The works of J. J. Rousseau. Translated from the French. In ten volumes. ...,Jean-Jacques Rousseau,81,0,0,0,3,3,0,0,0,3,0,0,3,6,0,0,0,0,7,0,0,0,0,3,2,0,3,0,0,1,0,14,3,0,0,2,2,1,7,0,2,0,0,0,0,4,2,3,0,0,0,5,2,0,1773,1,10,"Edinburgh : printed for J. Bell, J. Dickson, and C. Elliot, M.DCC.LXXIII. [-M.DCC.LXXIV. 1773-1774].",Edinburgh,353,male,1712,1778,TRUE,"to my room, I sunk into my chair, quite exhausted and overcome; for want of practice, I am but a poor rake: but I no sooner took my pen to write to you, than I found myself gradually recover. Yet I must endeavour to sleep a few hours. Come with"
0712700602_000038,"Letters on the English nation: by Batista Angeloni, a Jesuit, who resided many years in London. Translated from the original Italian, by the author of The marriage act a novel. ...",John Shebbeare,52,4,0,1,1,0,0,1,2,1,0,0,0,4,0,0,1,0,1,2,0,0,0,0,0,1,5,1,0,1,0,7,3,0,2,0,0,0,0,1,0,0,0,0,0,6,1,1,0,0,0,2,3,0,1755,2,2,"London : [s.n.], printed in the year M DCC LV. [1755].",London,311,male,1709,1788,FALSE,"all pofflble ways where it is praficablc; and yet there people still believe that a nation can hold together, 3 where where every part is corrupted; they might as well expet this of a human body, and it would be as true; the cause is hid from cornm mon eyes,"
1137100200_000012,"The compleat psalmodist. In Four books. Containing I. An introduction to the grounds of music, both Theoretical and Practical, Vocal and Instrumental; teaching all the Rudiments of Music, and Composition in all its various Branches: To which is added, a new Alphabetical Dictionary, explaining, almost to the meanest Capacity, all such Greek, Latin, Italian, and French Words, as are generally made Use of in Music. II. A set of services, commonly called Chanting-Tunes; together with Four and Twenty excellent Anthems, composed of Solo's, Fuges, and Chorus's, after the Cathedral Manner. III. The whole book of psalm-tunes: Containing near Two-Hundred different Tunes, collected from the best Authors now extant; with several new Tunes, never before in Print, being proper for Parish Clerks, and useful to Country Congregations. IV. A set of divine hymns, suited to the Feasts and Fasts of the Church of England; with several Canons of Two, Three, and Four Parts in One. The whole is composed for One, Two, Three, Four, and Five Voices, according to the most authentic Rules, for the Use of Country Choirs. The third edition, with large additions. By John Arnold, Philo-Musicae.","Arnold, John",56,0,0,0,3,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,2,2,8,1,0,6,0,0,0,0,0,0,0,4,0,5,1,5,1,0,3,1,0,1,0,1753,1,1,"London : printed by Robert Brown, in Windmill-Court, near Christ's-Hospital. And sold by C. Hitch, at the Red-Lion, in Pater-Noster Row, J. Hodges, at the Looking-Glass, over-against St. Magnus's-Church, London-Bridge and J. Buckland, at the Buck, in Pater-Noster Row, MDCCLIII. [1753].",London,449,male,1720,1792,FALSE,"or Afefuuofo, very tenderly. Agoga, or Agogi. Sec Usus. Alamira, the 1 L ine of one of the Notes in tllc Gamut, which see. Allabreve, the Name of a Movement , whole bsars conlile of two Scniblncvcs, Allazoppa. See X opplt. Allegretto, pretty quick. Allegro, Life, Spirit, and Vigour. Allegro"
1314400200_000038,"Sketches of the origin, progress and effects of music, with an account of the ancient bards and minstrels. Illustrated with various historical facts, interesting anecdotes, & poetical quotations. By the Rev. Richard Eastcott, of Exeter.",Richard Eastcott,58,2,0,0,0,0,4,1,2,1,1,0,0,0,0,1,0,0,0,3,5,0,0,2,0,0,0,0,2,0,0,4,1,1,4,0,7,1,0,1,0,0,6,1,0,0,2,0,0,1,2,3,0,0,1793,1,1,"Bath : Printed and sold by S. Hazard; sold likewise by Messrs. G.G.J. & J. Robinson, Paternoster-Row; Cadell, Strand, Dilly, Poultry, and Vernor and Hood, Birchin-Lane, London; Messrs. Trewman, Woolmer, Sweetland, Grigg, Penny, Manning, and Hedcland, Exeter; Mr. Collins, Salisbury; Mr. Hayden, and Richardson, Plymouth; and all other booksellers, M,DCC,XCIII. [1793].",Bath,301,male,1740,1828,FALSE,"if you think them deserving a place in your sketches, you are exceedingly welcome to make use of them. I shall therefore pro ceedl, and leave you to dress my observations in any manner you please . Before I left England, I determinled that as soon as I arrived in"
1016800103_000209,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,55,3,0,0,0,0,1,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,2,2,0,5,0,7,0,1,0,0,0,0,0,0,0,3,0,0,12,1,5,2,0,1776,3,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,679,male,1726,1814,TRUE,"f~~~~ci~~~o 1G3ó.. ___~ =r F! 1 L ad. ... aol M FII C H A P. IX Progrcfi, of the VIOLIN ; Italy, from the Sixteent* Century, sr the Preeint Time . [I ALTAZARINI, an Italian , called in France DE BEAU L o JOYEUX, who, with a Band of"
0312700200_000080,"Antiquities of Ireland, by Edward Ledwich ...",Edward Ledwich,64,0,0,0,1,4,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,4,0,12,0,0,6,0,4,2,0,2,0,0,5,0,3,1,1,2,0,0,3,4,0,0,1790,1,1,"Dublin : printed for Arthur Grueber, 1790.",Dublin,533,male,1738,1823,FALSE,"occafiollal!y used at table. l'lifilr. Antiq. ci xc. 1p. 3j-3 Io. The; 1l. alucl.ra Ccltica \vts alwva s fa.in.us for its formn and temper. Poll. Onomi. 1 1 t., .-. i 1. 1 ]. ,, .n. appi.ai, ia Celtic. 1o0 1) THE ANTIQUITIES of IRELAND. Of TIHE MUSIC OF THE"
0384600600_000012,"A comparative view of the state and faculties of man, with those of the animal world.",John Gregory,74,0,0,5,0,5,0,0,1,2,0,0,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,2,13,0,0,0,1,4,2,2,0,0,0,1,0,2,9,2,4,0,1,0,4,1,0,1766,1,1,"London : printed for J. Dodsley in Pall-Mall., MDCCLXVI. [1766].",London,209,male,1724,1773,FALSE,"good ear, or a natural Taste for it, and they find the Science so complicated, dtat they do not think it worth the trouble it would coil them to acquire one. But before they entirely forego one of the most innocent amusements in life, not to speak of it in"
0446600104_000105,"Anecdotes of some distinguished persons, chiefly of the present and two preceding centuries. Adorned with sculptures. ...",William Seward,52,0,0,0,0,0,0,0,6,1,0,2,2,0,0,1,7,0,0,0,1,0,0,1,0,2,0,0,0,1,0,10,2,0,1,0,2,0,1,0,0,0,0,0,2,0,6,0,0,1,2,0,1,0,1795,4,4,"London : printed for T. Cadell, jun. and W. Davies, successors to Mr. Cadell in the Strand, [1795]-96.",London,538,male,1747,1799,FALSE,"had a fate so very different from H H 2 "" tha: ""that of contemporary Composers , the greatefi "" part of which seems consigned to oblivion *. This inquiry will naturally lead to the speak"" "" of general principles, so far as they are "" applicable to the present"
1016800104_000222,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,48,1,0,0,0,4,0,0,9,3,1,0,0,1,0,0,1,0,4,2,0,0,0,1,0,1,1,0,1,0,0,3,1,0,0,0,5,0,0,0,0,0,2,0,0,0,0,1,0,2,2,0,1,1,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"in harmony , and yet very easy. This elegant musician, who sung as well as he composed , died in 1759; and when Fr. Benda carried the news of his death to the King of Prussia, then in Dresden, his Majesty lied tears (a), and ilid, "" we shall never"
1576700100_000068,"The Muses delight. An accurate collection of English and Italian songs, cantatas and duetts, set to music for the harpsichord, violin, German-flute, &c. With instructions for the voice, violin, harpsichord or spinnet, German-flute, common-flute, hautboy, French-horn, bassoon and bass-violin; also, compleat musical dictionary, and several hundred English, Irish and Scots songs, without the music.",,68,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,11,6,0,8,0,1,0,0,0,0,0,2,0,5,6,8,3,0,3,0,2,3,0,1754,1,1,"Liverpool : printed, published and sold by John Sadler, in Harrington ..., M,DCC,LIV. [1754].",Liverpool,335,unknown,,,FALSE,"the Leafturnso in the middle of a part or firain, tofig fy as above, that in turning over the I you must be very quick, that little or time may be lost thereby. SUFFOLO, a bird pipe or flageol SUONA, suono, or SUON See SONA. SUONATA, or SONATA, is name"
1112600400_000008,"Concerts of antient music, under the patronage of Their Majesties; as performed at the New Room, King's Theatre, Haymarket. 1797.",Concerts of Antient Music,85,0,5,0,4,0,0,16,0,0,2,3,0,0,0,4,17,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,4,0,0,1,16,1,0,0,2,0,0,0,0,0,1797,1,1,"London : printed for W. Lee, by Sampson Low, Berwick Street, [1797].",London,130,unknown,,,FALSE,"first and last. E 61 ] / ACT II SCENE. (FROM MILTON's MORNING HYMN.) Gailiard. RECIT . Mr. HARRISON. THESE are thy glorious works, Parent of good; Almighty! Thine this universal frame, thus wondrous fair; Thyself how wondrous then !- Mrs. HARRISON. Unrpeakable! Who fitt'ft above the Heavens , to"
