PassageID,Title,Author,Total termFreq,termFreq(adventur),termFreq(ag),termFreq(apper),termFreq(author),termFreq(book),termFreq(charact),termFreq(design),termFreq(educ),termFreq(entertain),termFreq(event),termFreq(fabl),termFreq(fiction),termFreq(geniu),termFreq(happen),termFreq(heart),termFreq(hero),termFreq(histori),termFreq(human),termFreq(ill),termFreq(imagin),termFreq(interest),termFreq(judgement),termFreq(knowledg),termFreq(ladi),termFreq(languag),termFreq(life),termFreq(long),termFreq(love),termFreq(mankind),termFreq(manner),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(natur),termFreq(novel),termFreq(origin),termFreq(passag),termFreq(piec),termFreq(pleasur),termFreq(poetri),termFreq(probabl),termFreq(prose),termFreq(public),termFreq(read),termFreq(reason),termFreq(romanc),termFreq(romant),termFreq(scene),termFreq(sentiment),termFreq(speci),termFreq(stori),termFreq(tast),termFreq(think),termFreq(thought),termFreq(verac),termFreq(virtu),termFreq(work),termFreq(write),termFreq(writer),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1346400100_000052,"Liberal education: Or, A practical treatise on the methods of acquiring useful and polite learning. By the Reverend Vicesimus Knox, A.M. late Fellow of St. John's College, Oxford, and now master of Tunbridge-School.",Vicesimus Knox,69,0,3,0,1,2,0,0,0,2,1,0,0,1,1,0,0,0,3,0,1,0,1,0,0,1,1,0,0,0,2,3,0,1,5,0,2,2,1,2,0,0,0,1,9,0,0,0,0,2,0,1,11,1,0,0,1,2,0,4,1,1783,1,1,"London : Printed for C. Dilly, in the Poultry, MDCCLXXXIII. [1783].",London,441,male,1752,1821,TRUE,"mind with.a proper degree of it. Taste is indisputably. very desirable in itself; but it is the more so, as it has an influence on moral virtue . That delicate faculty which is sensibly delighted with all that is beautiful and K sublime, sublime, and immediately disgusted with all that"
1449000108_000099,"Clarissa. Or, The history of a young lady: Comprehending the most important concerns of private life. In eight volumes.",Samuel Richardson,62,0,1,0,6,0,3,2,0,0,4,0,0,0,1,0,0,5,0,0,1,3,1,0,2,0,1,0,0,0,2,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,2,0,0,1,1,8,0,1,1,0,0,3,6,1,0,1759,8,8,"London : Printed for S. Richardson: and sold by C. Hitch and L. Hawes, in Pater-noster Row; A. Millar, over-against Catharine-street in the Strand; John Rivington, in St. Paul's Church yard; J. Rivington and J. Fletcher, in Pater-noster Row; and by J. Leake, at Bath, M.DCC.LIX. [1759].",London,309,male,1689,1761,TRUE,"been told in the usual narrative way of telling Stories designed to amuse n St': Vow. p. I : I amuse and divert, and not in Letters written by the respective persons whole hiflo4jy is given in them. The author thinks he ought not to prescribe to the tafle of"
0865700104_000315,"Cyclopædia: or, an universal dictionary of arts and sciences. ... By E. Chambers, F.R.S. With the supplement and modern improvements, incorporated in one alphabet. By Abraham Rees, ... In four volumes. ...",Abraham Rees,56,0,1,0,4,4,1,0,0,0,0,3,4,0,0,0,0,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,1,2,0,0,0,1,0,15,3,0,0,1,0,0,0,0,0,0,1,2,1,0,1786,4,1,"London : printed for J. F. and C. Rivington, A. Hamilton, T. Payne and Son, W. Owen, B. White and Son [and 24 others in London], 1786-88.",London,697,male,1743,1825,FALSE,"ol lie'lagetrc ROM lhesaeneeb and ¢haricldea. itaftl, tilder the same elafs may be ranked the Fables of Parthenius Nicenus, of Athenagoras, Theodorus Prodromus, Luflathius, and Longus. Indeed antiquity could scarce be reconciled to such pieces , and always looked on them as abuses, Photius, in his Bibliotheca, cod. Ixxxvii. gives"
0297100100_000173,"Dissertations moral and critical. On memory and imagination. On dreaming. The theory of language. On fable and romance. On the attachments of kindred. Illustrations on sublimity. By James Beattie, LL. D. Professor of Moral Philosophy and Logick in the Marischal College and University of Aberdeen; and Member of the Zealand Society of Arts and Sciences.",James Beattie,57,1,3,0,6,4,0,0,0,0,1,4,0,0,2,0,0,4,0,0,0,1,0,2,0,1,0,1,1,1,1,1,2,0,2,0,1,0,0,0,1,0,6,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,4,1,0,1783,1,1,"London : printed for W. Strahan; and T. Cadell, in the Strand; and W. Creech at Edinburgh, MDCCLXXXIII. [1783].",London,669,male,1735,1803,FALSE,"whereas in the poetical prose fable we attend only to the events that are before us. Thus, in the Tale of a Tub, I not only mind what is related of three brothers, Peter, Martin, and Jack, but also keep it conitantly in view, that those three brothers are by"
0519500202_000039,The age of Lewis XIV. Translated from the French of M. de Voltaire. ...,Voltaire,45,1,4,0,1,1,3,1,0,0,0,0,1,1,0,0,0,4,0,0,2,0,0,0,0,1,1,0,0,1,2,0,0,2,1,0,1,0,3,1,1,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,2,3,0,0,0,1753,2,2,"Glasgow : printed by R. Urie; for Henry Aitkens, at Mr. Stalker's shop, M.DCC.LIII. [1753].",Glasgow,365,male,1694,1778,TRUE,"1669, was universally allowed to be a matler piece . The fubjecs are happy in these pieces of eloquence, ia proportion to the misfortunes of the deceased per. sons whose praises they celebrate. It is in these a in tragedy, where the futferings of the princip personages constitute what is"
0033500301_000001,"The history of Lady Barton, a novel, in letters, by Mrs. Griffith. In three volumes. ...",Elizabeth Griffith,54,0,0,0,3,0,3,0,1,0,2,0,0,1,0,0,0,1,2,0,0,1,0,0,2,2,4,0,0,0,0,1,0,2,4,1,1,0,1,0,0,1,0,3,0,1,0,0,1,2,1,1,0,2,0,0,0,3,2,3,2,1771,1,3,"London : printed for T. Davies, in Russel-Street, Covent-Garden ; and T. Cadell, in the Strand, MDCCLXXI. [1771].",London,286,female,1720,1793,TRUE,"TH HIST OR Y OF LADY BARTON. V 0 L I, [ THE H I S T O R Y HISTORY O F LADY BARTON, A N O V E L IN LETTERS, BY MRS. G R I F F I T H. IN THREE VOLUMES, / V 0 L"
0917000201_000022,The brothers. In two volumes. By the author of The stage-coach and Lucy Wellers. ...,"Smythies, Miss",48,0,2,0,2,2,2,1,0,0,0,1,1,1,0,1,2,2,0,0,2,1,0,1,5,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,2,3,0,1,1,3,2,0,1759,1,2,"London : printed for R. and J. Dodsley; and by [sic] W. Reymer, in Colchester, 1759.",London,295,female,1753,1759,FALSE,"and the uprightness of your heart , that  you have to very good purpose turned  over those books , which are my favour'  as well as yours, and which do ho.  nour to the present age , and answer the only ends of good writing ,"
0268200900_000003,"The travels of Cyrus. To which is annexed, A discourse upon the theology and mythology of the pagans. By the Chevalier Ramsay.",Andrew Michael Ramsay,63,2,4,0,9,0,1,3,0,0,1,1,1,1,2,2,6,3,0,0,1,0,0,1,0,0,0,1,3,0,2,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1,4,2,0,1,1778,1,1,"London : printed for J. Rivington and Sons, T. Caslon, T. Longman, B. Law, J. Johnson, J. Bew, and Fielding and Walker, MDCCLXXVIII. [1778].",London,415,male,1686,1743,TRUE,"from the follies of youth, by showing him, him, not so much the sweets of  love , as the bitter effets of it r as soon as he attains to a riper age , Caffandana dies, and the hero begins his travels. Thus history fnnply relates fats as they"
0827800201_000003,"The travels of Cyrus. In two volumes. To which is annex'd, A discourse upon the theology and mythology of the pagans. By the Chevalier Ramsay. ...",Andrew Michael Ramsay,63,2,4,0,8,1,0,3,0,0,1,1,1,1,2,2,6,3,0,0,2,0,0,1,0,0,0,1,4,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1,4,2,0,1,1730,1,2,"London : printed: and sold by T. Woodward, at the Half-Moon over-against St. Dunstan's Church, Fleet-Street; and J. Peele, at Locke's-Head in Pater-Noster Row, MDCCXXX. [1730].",London,386,male,1686,1743,TRUE,"love is the object, are in the two first books , and tend to preserve Cyrus from the follies of of youth, by hewing him, not so much the sweets of love , as the bitter effects of it: As soon as he attains to a riper age , Cafandana"
0814100100_000003,"The travels of Cyrus. To which is annexed, A discourse upon the theology and mythology of the pagans. By the Chevalier Ramsay.",Andrew Michael Ramsay,63,2,4,0,10,0,1,3,0,0,1,1,1,1,2,2,5,2,0,0,2,0,0,1,0,0,0,1,2,0,2,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1,5,2,0,1,1752,1,1,"London : printed by James Bettenham: and sold by C. Hitch and L. Hawes, at the Red Lion in Pater-Noster-Row, M.DCC.LII. [1752].",London,387,male,1686,1743,TRUE,"of it: As soon as he attains to a riper age , Caflandana dies and the hero begirs his travels. Thus history simply relates fats as they happen , without cndeavouring after the intrigues, fpcechcs and surprising adventures of romance . A 6 III III Some objec that the travels"
0103300103_000001,"Reliques of ancient English poetry consisting of old heroic ballads songs, and other pieces of our earlier poets, chiefly of the lyric kind together with some few of later date ...","Byrne, G.",47,3,1,0,0,2,0,0,0,2,1,0,3,0,0,0,2,2,0,0,1,0,1,1,0,0,0,5,0,0,4,1,0,0,1,0,3,0,1,0,1,0,2,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1766,3,3,"Dublin : printed for P. Wilson in Dame Street, and E. Watts in Skinner Row, MDCCLXVI. [1766].",Dublin,317,unknown,,,FALSE,"OF ANCIENT ENGLISHIPOETRY CONSISTING OF old Heroic baladns SONGS, ani other PIECES of our earlier POETS, Ciefilyof thle LYRC kilnd Togeter witlx some few of later Date VOLUME THE HI. - UBLI N L. Printed for P .WILL. ON indame Street, and[ e1 .Writ T's .in Skinner Row, mdcctxcv ["
1133400302_000086,"Essays moral and literary. By Vicesimus Knox, M.A. A new edition. In two volumes. ...",Vicesimus Knox,54,0,1,0,2,1,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,1,1,1,0,1,0,3,2,1,3,0,1,0,0,2,3,1,0,2,1,1,0,0,0,1,0,0,2,0,3,0,0,0,5,1,1,1786,2,2,"Dublin : printed for R. Marchbank, 1786.",Dublin,402,male,1752,1821,TRUE,"duration. Surely then that degree of rcfpeat refpea is due to the general opinion of mankind , and to the wisdom of our predecessors, which leads us to presume, that there muff have been some benefit perceived by experience from an institution thus ancient and universal. And it is natural"
1430000102_000002,"The works of Horatio Walpole, Earl of Orford. In five volumes.",Horace Walpole,55,0,0,0,9,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,2,2,0,0,2,1,0,0,0,1,0,1,2,4,0,1,1,2,0,0,1,0,3,0,0,3,1,1,2,1,0,0,1,1,0,1,4,1,1,0,1798,2,5,"London : printed for G.G. and J. Robisnon, Paternoster-Row, and J. Edwards, Pall-Mall, MDCCXCVIII. [1798].",London,643,male,1717,1797,TRUE,"paiflages essential to the flogry, which could not. well be brought to light but: by their na'ivetj~l and simplicity : in articular, thle womanish terror and foibles of Bianca, in the last chapter, uondluce eirentially towvards advancing the cataffrophe. It is natural for a tranilator to be prejudiced in favour"
0740100201_000007,"The spectator. A new edition in eight volumes; with Illustrative Notes. To which are prefixed the lives of the authors, by Robert Bisset, A. M. ...",,51,0,1,0,3,0,2,0,0,3,0,1,0,3,0,0,2,1,1,0,0,1,2,0,1,4,1,0,1,0,1,1,1,1,2,0,0,0,4,0,1,1,0,1,0,0,0,0,1,3,0,0,2,2,2,0,0,1,0,0,0,1793,1,8,"London : printed for G. Robertson No 221, Piccadilly, J. Cuthell. No 24, Middle Row, Holborn, J. Lackington No 47 and 48 Chiswell Street Moorfields, and Messrs. Bell & Bradfute, Edinburgh, [1793-94].",London,503,unknown,,,FALSE,"the glorious Blenheim less entire on the mind . The Campaign met with loud and general applause, as might have been. *petedl from the subject, though the poem had been much less perfe6t. The next year our Author attended Lord HALLIFAX to Hanover. In 1706 he was chosen, Undersecretary to"
0620500400_000067,"An essay on the history of civil society. By Adam Ferguson, LL. D. Professor of Moral Philosophy in the University of Edinburgh.",Adam Ferguson,57,0,2,0,0,2,0,0,0,0,0,1,1,2,0,2,0,2,3,0,4,0,0,1,0,4,1,0,2,1,0,6,0,0,5,0,2,0,0,3,3,1,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,1767,1,1,"Edinburgh : printed for A. Millar & T. Caddel in the Strand , London, and A. Kincaid & J. Bell, Edinburgh, MDCCLXVII. [1767].",Edinburgh,439,male,1723,1816,TRUE,it is difficult to find the original of any art. The steps which lead to perfection are many; and we are at a loss on whom to bellow the greatest share of our praise; on the first or on the lait who may have bore a part in the progress.
0504100102_000092,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In two volumes. ...",Hugh Blair,47,0,2,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,2,0,1,0,0,1,2,1,1,1,0,0,5,3,0,1,2,1,0,0,0,0,1,0,1,3,0,0,1,0,0,0,1,0,2,0,0,0,1,0,5,2,0,1783,2,2,"London : printed for W. Strahan; T. Cadell; and W. Creech, in Edinburgh, 1783.",London,553,male,1718,1800,TRUE,"of then. 5 Ad ATT. 16 5 his L F. C T. his memory, that his Epistolary Correspondence had not been XXXVII XX I. drained to the dregs, by so many successive publications , as have been given to the world. Several of Lord Bolingbroke's, and of Bishop Atterbury's Letters,"
0829200101_000001,"Beautiful extracts, of prosaic writers. Carefully selected for the young and rising generation. Containing Pieges, Moral and Entertaining, Classical and Historical, Orations, Characters, Narratives, Dialogues, &c. &c. ... . Embellished with superb engravings.",,58,0,1,0,4,1,4,0,1,3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,2,1,5,3,1,1,0,1,1,0,0,0,4,0,1,0,0,1,3,0,0,1,0,0,0,1,4,0,4,3,1795,1,3,"London : printed by and for J. Roach, Woburn Street New-Drury Theatre-Royal, 1795 [1796].",London,250,unknown,,,FALSE,"ii ~ ~ ~ ~ re e: : ~~~~~~4 a·4at·ni~ Ze'. IA z~7 Wim., / .i BEAUTIFUL EXTRACTS, OF PROSAIC WRITERS . CAREFULLY SELECTED FOR THE /,; YOUNG and RISING GENERATION. CONTAINING PIECES , MORAL AND ENTERTAINING , CLASSICAL ANB HIISTORICAL, ORATIONS, CHARACTERS ,  NARRATIVES, DIALOGUES, CC. VOL. I."
1551701000_000074,"The flowers of modern history; Comprehending, on a new plan, the most remarkable revolutions and events, as well as the most eminent and illustrious characters, of modern times; with a view of the progress of society and manners, arts and sciences, from the irruption of the goths and vandals, and other Northern nations, upon the Roman Empire, to the conclusion of the American war. Designed for the improvement and entertainment of youth. By the Rev. John Adams, A.M.",John Adams,42,0,0,0,2,1,1,1,0,0,1,1,1,2,0,2,0,2,2,0,3,1,0,0,0,0,4,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,1,0,1,1,0,0,1,1,0,2,0,1788,1,1,"London : Printed for G. Kearsley, at Johnson's Head, No. 46, Fleet-Street, 1788.",London,385,male,1750,1814,FALSE,"This species of verfihcation is happily adapted to such l'bies. It has accordingly been adopted by all fuccecjiing clegiac writers of any eminence; bu particularly by Grey, in his celcbrated Elegy il. [ 353 3 in a Country Church Thrd, and by Shenftone in those excellent moral elegies, published after"
0919900100_000022,"Grammatical institutes; or, an easy introduction to Dr. Lowth's English grammar, designed for the use of schools. And to lead Young Gentlemen and Ladies, into the Knowledge of the first Principles of the English Language. By John Ash, with an appendix, Containing, I. The Declension of irregular and defective Verbs. II. The Application of the Grammatical Institutes. III. Some useful Observations on the Ellipsis.",John Ash,71,0,2,0,1,8,1,0,2,1,0,2,0,0,0,2,0,6,1,1,1,0,0,3,1,1,9,0,3,3,3,0,0,4,1,0,0,0,0,1,1,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,3,1,1,0,3,1777,1,1,"London : printed for E. and C. Dilly, in the Poultry. MDCCLXXVII. (entered at Stationer's-Hall, agreeable to Act of Parliament), [1777].",London,164,male,1724,1779,FALSE,"and Reverence when the Discourse turns upon anything sacred and divine, a becoming neglea of Injuries, a Hatred of Calumny and Slander, a Habit of speaking well of Others, a pleasing Benevolence and Readiness to do Good to Mankind , and special Compassion to the Miserable; with an Air and"
0158800101_000008,"The plays of William Shakespeare, in eight volumes, with the corrections and illustrations of various commentators; to which are added notes by Sam. Johnson.",William Shakespeare,53,1,0,0,4,0,0,1,0,0,3,1,1,1,0,1,0,0,4,0,0,0,1,2,0,3,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,1,5,1,0,0,0,3,0,2,0,1,0,0,0,3,2,5,0,1765,1,8,"London : printed for J. and R. Tonson, H. Woodfall, J. Rivington, R. Baldwin, L. Hawes, Clark and Collins, T. Longman, W. Johnston, T. Caslon, C. Corbet, T. Lownds, and the Executors of B. Dodd, M,DCC,LXV. [1765].",London,663,male,1564,1616,TRUE,"of human works to human abilities, and as the inquiry, how far man may extend his designs , or how high he may rate his native force, is of far greater dignity than in what rank we shall place any particular performance, curiosity is always busy to diticover the instruments,"
0500100400_000012,"Letters from a father to his son, on various topics, relative to literature and the conduct of life. Written in the years 1792 and 1793, by J. Aikin, M.D.",John Aikin,57,1,2,0,0,0,2,0,0,1,1,1,1,0,0,1,1,1,2,0,1,1,3,1,0,0,1,1,1,0,1,3,0,0,13,1,0,0,0,4,0,1,0,0,0,3,0,0,0,0,0,2,2,0,0,0,2,1,0,1,0,1796,1,1,"London : printed for J. Johnson, St. Paul's Church-Yard, 1796.",London,359,male,1747,1822,FALSE,"with great defects. Critics attempt to obviate this objection to the story , by laying that Ulysses was not intended for a perfec character . But in an adventure meant to exemplify a particular virtue , it would be absurd indeed to make the principal circumfance a deviation from that"
0818100109_000003,"The works of M. de Voltaire. Translated from the French. With notes, historical, critical, and explanatory. By T. Francklin, D.D. Chaplain to his majesty, and late Greek Professor in the University of Cambridge. T. Smollett, M.D. and others.",Voltaire,51,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,1,1,1,2,2,1,0,2,0,0,1,0,1,1,1,1,1,2,1,1,2,0,0,0,1,0,1,2,1,0,2,8,0,0,0,1779,9,35,"London : printed for S. Crowder, T. Longman, J. Wilkie, Carnan and Newbery, G. Robinson, R. Baldwin, J. Johnson, F. Newbery, W. Goldsmith, T. Evans, and W. Fox, MDCCLXXVIII. [1761-1781].",London,323,male,1694,1778,TRUE,"in the system which he adopts for reconciling the Jewish chronology to that of other nations, nevertheless his file has been universally admired. The world was astonishcd at that majestic force with which he describes manners and government, the rise and fall of vast empires, and those rapid strokes of"
1622100100_000004,"The Comedian, or Philosophical enquirer.","Roberts, James",52,0,2,0,2,2,3,2,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,2,0,0,0,1,1,1,0,1,2,0,1,1,1,1,2,0,0,1,0,7,0,0,1,0,0,0,2,1,0,0,2,1,3,1,0,1732,1,1,"London [England] : printed for J. Roberts, at the Oxford-Arms, in Warwick-Lane, 1732-1733.",London,336,unknown,,,FALSE,"Ifhall look on the whole world as the Scene of aetion on which a continual tragic comedy is reprefenced a and I thall exclude Nothing therein, whether fabftantial oi ideal, being the Subjeat of my Pen: by which I do not mean that I thall, in the Course of these"
0964400500_000010,"The adventures of Telemachus, the son of Ulysses. By the Archbishop of Cambray. Translated into English by Mr. Des Maizeaux, F.R.S.",François Fénelon,70,0,1,0,10,0,1,3,0,0,0,4,0,2,1,1,4,4,0,0,4,5,0,0,0,0,1,0,6,2,0,2,1,0,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,2,2,0,0,2,1787,1,1,"London : printed for J. F. and C. Rivington, S. Crowder, T. Longman, T. Caslon, G. Keith, B. Law, T. Lowndes, J. Johnson, F. Newbery, W. Goldsmith, and T. Beecroft, MDCCLXXXVII. [1787].",London,442,male,1651,1715,TRUE,"the author of Telemachus for having inserted the loves of Ca ieaion a lypfo and Eucharis in his poem, and fe gainll Te veral other descriptions of the same kind, Icmachus. which seem, they say, too full of passion. The best answer to this objeetion, is the answe.. effet which"
