PassageID,Title,Author,Total termFreq,termFreq(advantag),termFreq(africa),termFreq(america),termFreq(american),termFreq(britain),termFreq(british),termFreq(carri),termFreq(claim),termFreq(coast),termFreq(coloni),termFreq(commerc),termFreq(commod),termFreq(compani),termFreq(consider),termFreq(control),termFreq(countri),termFreq(cultiv),termFreq(cultur),termFreq(dutch),termFreq(east),termFreq(empir),termFreq(europ),termFreq(exclus),termFreq(foreign),termFreq(govern),termFreq(grant),termFreq(hold),termFreq(holland),termFreq(increas),termFreq(indi),termFreq(india),termFreq(inhabit),termFreq(island),termFreq(land),termFreq(law),termFreq(manner),termFreq(nation),termFreq(nativ),termFreq(navig),termFreq(negro),termFreq(parliament),termFreq(peopl),termFreq(place),termFreq(plantat),termFreq(planter),termFreq(price),termFreq(produc),termFreq(regul),termFreq(servant),termFreq(settlement),termFreq(ship),termFreq(slave),termFreq(sold),termFreq(subject),termFreq(territori),termFreq(time),termFreq(tobacco),termFreq(trade),termFreq(traffic),termFreq(west),termFreq(work),termFreq(year),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0831300103_000063,"Modern history: or, the present state of all nations. Describing their respective situations, persons, habits, and buildings; manners, laws and customs, religion, and policy; Arts and Sciences, Trades, Manufactures and Husbandry; plants, animals, and minerals. By Mr Salmon. Illustrated with cuts and maps, accurately drawn according to the Geographical Part of this Work, by Herman Moll. The third edition. With considerable additions and improvements, interspersed in the body of the work: Also the History and Revolutions of each Country, brought down to the present Time. In three volumes. ...",Thomas Salmon,84,1,5,3,0,0,0,0,0,5,1,0,0,0,1,0,4,0,0,10,1,0,0,0,0,0,3,0,2,0,8,0,0,2,1,1,2,7,3,0,4,0,1,1,2,0,0,0,0,0,1,1,1,0,1,0,3,0,4,0,2,0,3,1744,3,3,"London : printed for T. Longman, in Pater-Noster-Row. T. Osborne, in Grays-Inn. J. Shuckburgh, in Fleet-Street. C. Hitch, in Pater-Noster-Row. S. Austen, in Newgate-Street. And J. Rivington, in St Paul's Church-Yard, MDCCXLIV. [1744]-46.",London,651,male,1679,1767,FALSE,"they obtained a grant from his Holiness, Anno 1442, of all countries discovered to the south and eall of Cape Baja door, which lies on the western fide of Africa , latitude 27 north. The Pope however afterwards, on the discovery of America by coi.umuus, published another Bull in favour"
0168300200_000038,"Observations on the commerce of the American States. By John Lord Sheffield. With an appendix, Containing Tables of the Imports and Exports of Great Britain to and from all Parts. Also, the Exports of America, &c. With Remarks on those Tables, and on the late Proclamations, &c.","John Baker Holroyd, 1st Earl of Sheffield",79,1,1,4,7,2,1,4,0,2,3,1,1,0,1,0,0,1,0,0,0,0,2,1,3,0,0,0,0,0,3,0,0,13,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,2,2,1,1,0,0,4,1,5,0,4,0,1,1784,1,1,"London : printed for J. Debrett, opposite Burlington House, Piccadilly, MDCCLXXXIV. [1784].",London,345,male,1735,1821,FALSE,"rum,"" -- that the competition with our islands in the latter article, will be the same whether the molfflcs are distilled either in the foreign islands , or on the Continent of America that there will be the same demand there used to be, and that the foreign West indian"
1321800101_001266,"The universal dictionary of trade and commerce: With large additions and imporvements adapting the same to the present state of British affairs in America, since the last Treaty of Peace made in the year 1763. With great variety of new remarks and illustrations incorporated throughout the whole: together with every thing essential that is contained in Savary's dictionary: also, all the materials laws of trade and navigation relating to these kingdoms, and the customs and usages to which all traders are subject. By Malachy Postlethwayt, Esq;.",Jacques Savary des Brûlons,101,1,6,0,0,0,3,1,0,0,1,7,4,17,1,2,1,1,0,1,2,0,0,1,0,1,1,0,0,2,1,11,1,0,0,0,1,3,4,0,0,3,1,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,15,0,0,0,1,1766,1,2,"London : printed for H. Woodfall, A. Millar, J. and R. Tonson, J. Rivington, J. Hinton, R. Baldwin, L. Hawes and W. Clarke and R. Collins, R. Horsfield, W. Johnston, T. Longman, J. Brotherton, J. Dodsley, T. Payne, J. Robson, T. Lowndes, W. Nicoll, and J. Knox, M DCC LXVI. [1766].",London,1115,male,1657,1716,FALSE,"of the u~rjve but to enable the company to enlarge and extend thecir po far and commerce ; while the rest of the worldj have a rest off a there: commodities , we muit engage the company to akjarge EAS  The Dutch have done everything to increase their dominioil"
0515700104_000088,"A philosophical and political history of the settlements and trade of the Europeans in the East and West Indies. Translated from the French of the Abbé Raynal, by J. Justamond, M. A. In Five Volumes. ...",Guillaume Thomas François Raynal,57,1,1,1,0,1,1,0,0,1,4,1,1,0,0,0,2,2,0,0,0,0,2,0,2,1,0,0,0,1,0,0,1,2,3,0,0,3,1,1,0,3,1,0,0,2,1,2,0,0,2,1,2,3,0,0,2,0,2,0,1,1,1,1777,4,5,"London : printed for T. Cadell, in the Strand, MDCCLXXVII. [1777].",London,530,male,1713,1796,TRUE,"their planters , who were yet poor, all conlpired to enable them to sell the production at a lower price than their competitors. This advantage , the mos' im Y 2 portant B o o K portant one that can be acquired in trade , obtained XIV XIV · them"
0072002600_000028,A review of the principal proceedings of the Parliament of 1784.,,76,1,4,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,1,1,1,0,0,7,2,0,3,2,0,0,4,1,1,2,4,0,0,1,10,2,0,0,0,0,9,1,4,0,1,1785,1,1,"London : [ printed for J. Stockdale, and ] R. Edwards, No. 142, New Bond Street, [1785?].",London,179,unknown,,,FALSE,"which expressly authorise and encourage the slave trade . Seventy millions of property is computed to be veiled in the West india islands . Is Parliament prepared to strike off at once, or highly to endanger, this great mass of the national capital? to forego the industry it sets in"
0606500301_000010,"The British Empire in America, containing the history of the discovery, settlement, progress and present state of all the British colonies, on the continent and islands of America. In two volumes. ... With curious maps of the several places, done from the newest surveys. By Herman Moll, Geographer.",John Oldmixon,80,3,1,3,2,1,0,0,0,0,14,0,0,0,0,0,5,0,0,4,2,1,1,0,0,1,1,0,1,2,3,5,0,2,2,0,0,2,0,2,0,0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,3,0,4,1,2,0,2,1708,1,2,"London : printed for John Nicholson, Benjamin Tooke, and Richard Parker and Ralph Smith, 1708.",London,455,male,1673,1742,TRUE,"Defence of their richer Plantations is answerable. The French King sets such a Value upon his Plantations , and is so far from thinking his People lost who go to them, that he pays a good part of the Freight of all such as go thither to settle, and gives"
0072002600_000009,A review of the principal proceedings of the Parliament of 1784.,,79,2,1,1,1,6,1,0,0,1,6,3,2,2,2,0,11,0,0,0,0,0,0,2,4,0,0,0,0,1,1,2,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,6,3,0,2,1,0,0,0,0,6,0,5,0,1,0,0,1785,1,1,"London : [ printed for J. Stockdale, and ] R. Edwards, No. 142, New Bond Street, [1785?].",London,179,unknown,,,FALSE,"to such internal tax on the ma nufature, or to an amount to countervail the duty on the material. That in order to give permanency to the Settlement , no prohibition or additional duties hlould hereafter be imposed in either country on the importation of any articles of the produce"
0083200702_000013,"An account of the European settlements in America. In six parts. I. A short History of the Discovery of that Part of the World. II. The Manners and Customs of the original Inhabitants. III. Of the Spanish Settlements. IV. Of the Portuguese. V. Of the French, Dutch, and Danish. VI. Of the English. Each Part contains An accurate Description of the Settlements in it, their Extent, Climate, Productions, Trade, Genius and Disposition of their Inhabitants: the Interests of the several Powers of Europe with respect to those Settlements; and their Political and Commercial Views with regard to each other. In two volumes. ...",Edmund Burke,65,3,0,3,1,0,0,2,0,1,2,1,3,2,3,0,2,1,0,4,1,0,2,0,1,0,0,1,1,0,1,2,0,6,0,0,1,2,0,0,2,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,3,1,5,0,1,1,0,1777,2,2,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.LXXVII. [1777].",London,319,male,1729,1797,TRUE,"against Alexander, not to rail at him. A;, d truly, I do not know anything, that for his long tile pail has contributed more to degrade our character for humanity i tc eves of foreigners , or to intil into ou: il'. . low and illiberal way of tlinking, thinking,"
1237802900_000002,"Reasons in support of the planters proposals for preserving and extending the trade to those parts of Africa called the Gold-Coast and Whydah, against the powerful rivalship of foreign nations.",Royal African Company,80,3,5,1,0,0,0,1,0,2,4,0,0,14,0,1,2,0,0,1,1,0,1,1,2,0,0,1,0,1,1,1,0,0,0,0,0,2,1,0,8,0,1,0,0,2,3,0,2,0,0,1,0,0,1,0,0,1,14,0,1,0,0,1749,1,1,"[London?, 1749?].",London,4,unknown,,,FALSE,"against a company of quite. anoher kind, as proposed by the Planters . A company constituted by Parliamentary authority, without exclusive privileges of any kind; under all proper regulations , and legal restrictions'; particularly restrained from trading with any foreigners upon the coast , except for gold and tobacco ;"
0133600103_000046,"A philosophical and political history of the settlements and trade of the Europeans in the East and West Indies. Translated from the French by J. Justamond, M. A. ...",Guillaume Thomas François Raynal,71,2,3,1,0,0,0,2,0,4,1,2,0,1,2,0,2,1,0,2,0,0,1,2,1,0,0,0,0,1,1,0,0,1,1,0,1,5,0,1,2,1,1,2,0,0,3,1,0,0,2,0,5,0,0,0,6,1,6,0,1,0,2,1776,3,4,"London : printed for T. Cadell, in the Strand, M,DCC,LXXVI. [1776].",London,564,male,1713,1796,TRUE,"ngrocs. Not to mention the considerable diminution in the number of expeditions to Guinea, on account of the war, the arrangements of the last peace have occasioned new lands to be cultivated , which required extroardinary supplies. The number of men mui be reduced to sixty thousand, of which the"
0516300801_000091,"The general genteel preceptor: by Francis Fitzgerald, Esq. being a summary introduction to polite learning. Adapted to the service and instruction of youth of both sexes, And of Others, who wish to acquire, or to confirm, useful and pleasing Knowledge in the various Branches of Education. The First Series. Containing Elementary Principles of Geography, History, and Chronology, Natural History, and Botany, &c. Adorned and illustrated by many plates.",Charles Taylor,85,0,1,1,2,2,2,5,0,1,1,0,2,3,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,1,3,4,1,19,0,0,0,2,1,0,1,0,0,0,0,0,0,5,0,0,1,4,2,0,0,0,2,3,4,0,4,0,0,1797,1,3,"London : printed for C. Taylor, No. 105. Hatton-Garden, Holborn, 1797.",London,496,male,1755,1823,FALSE,"to the British establishments in other islands . Barbados, however, fill contain 20, 0 whites, and oo, ooo slaves . It is fortified naturally by rocks and ihoals along the windward h(ore, so as to e near two thirds inaccecfible; on the leeward fide it has several good harbours well"
0550700500_000031,"The controversy between Great Britain and her colonies reviewed; the several pleas of the colonies, in support of their right to all the liberties and privileges of British subjects, and to Exemption from the Legislative Authority of Parliament, stated and considered; and The Nature of their Connection with, and Dependence on, Great Britain, shewn, upon the evidence of Historical Facts and Authentic Records.",William Knox,85,1,2,2,1,0,0,1,0,0,13,0,1,0,0,0,1,2,0,0,0,0,0,0,0,2,3,0,0,1,0,1,10,1,6,3,0,0,0,1,0,5,4,1,3,0,0,0,1,0,0,3,0,0,0,3,2,2,4,0,1,0,4,1769,1,1,"London : printed for J. Almon, opposite Burlington-House, in Piccadilly, MDCCLXIX. [1769].",London,263,male,1732,1810,TRUE,"doing it with the consent of either, In the following year , viz. the i5th of; Charles the Second, that part of the north Ame [ r62 ] American continent, which lies to the south of Virginia, was granted to eight proprietors, under the name of Carolina; the clause of"
0109400200_000001,"Observations on the true methods of treatment & usage of the Negro slaves, in the British West-India Islands. And a refutation of the gross misrepresentations calculated to impose on the nation on that subject. Dedicated to Lord Penrhyn, by Thomas Atwood.","Atwood, Thomas           1793",68,0,1,0,0,1,4,1,0,0,4,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,3,1,3,0,0,6,0,2,1,3,2,1,0,0,2,2,0,10,1,2,0,1,0,1,0,1,0,0,1789,1,1,"[London] : Printed and sold by John Mott, Stationer and Bookseller, No. 1, Nagg's Head-Court, Grace-Church-Street, London, [1789].",London,18,unknown,,,FALSE,4 O B S E RVAT ION S ON THE TRUE METHODS O F Treatment & Usage OF THE NEGRO SLAVE S I N THE British Wefl india Islands . AND A Refutation of the Gross Misrepresentations calculated to Impose on the Nation oil that Subject . D E D
0689000105_000350,"Encyclopædia Britannica; or, a dictionary of arts, sciences, &c. On a plan entirely new: By Which, the different sciences and arts Are digested into the Form of Distinct treatises or systems, comprehending The History, Theory, and Practice, of each, according to the Latest Discoveries and Improvements; and full explanations given of the various detached parts of knowledge, whether Relating to Natural and Artificial Objects, or to Matters Ecclesiastical, Civil, Military, Commercial, &c. Together with a description of all the Countries, Cities, Principal Mountains, Seas, Rivers, &c. throughout the World; a General History, Ancient and Modern, of the different Empires, Kingdoms, and States; and An Account of the lives of the most Eminent Persons in every Nation, from the earliest ages down to the present times. The whole compiled from the writings of the best authors, in several languages; the most approved dictionaries, as well of General Science as of particular branches; the transactions, journals, and memoirs, of learned societies, both at home and abroad; the Ms. Lectures of eminent professors on different sciences; and a variety of original materials, furnished by an extensive correspondence. The second edition; greatly improved and enlarged. Illustrated with above two hundred copperplates. Vol. I. Indocti discant, et ament meminisse periti.",,69,1,0,0,0,1,1,4,0,0,6,0,2,0,1,0,2,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,2,7,2,0,1,0,0,1,2,0,2,0,6,2,3,3,0,0,0,2,5,0,0,0,1,1,1,0,0,1,3,1778,5,10,"Edinburgh : printed for J. Balfour and Co. W. Gordon, J. Bell, J. Dickson, C. Elliot, W. Creech, J. Mccliesh, A. Bell, J. Hutton, and C. Macfarquhar, MDCCLXXVIII. [1778].",Edinburgh,927,unknown,,,FALSE,"forests. In the daytime, they shot with their poisoned arrows, or knocked down with their clubs, all the Frenchmen who were scattered about for hunting or fishing. Int the night, they burned the houses and destroyed the plantations of their unjust spoilers. A dreadful famine was the consequence of this"
0841900100_000371,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. Containing, I. The Figures, Motions, and Distances of the Planets, according to the Newtonian System and the latest Observations. II. A general View of the Earth considered as a Planet; with several useful Geographical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, vegetable Productions, Metals, Minerals, natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any where observed upon the Face of Nature since the most early Periods of History. Viii. The History and Origin of Nations: their Forms of Government, Religion, Laws, Revenues, Taxes, naval and military Strength, Orders of Knighthood, &c. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruins, and artificial Curiosities. XII. The Longitude, Latitude, Bearings, and Distances of principal Places from London. To which are added, I. A geographical index, with the Names of Places alphabetically arranged. II. A table of the coins of all nations, and their Value in English Money. III. A chronological table of remarkable events from the Creation to the present Time. By Willia Guthrie, Esq. The astronomical part by James Ferguson, F. R. S. Illustrated with a Correct Set of Maps, Engraved by Mr. Kitchin, Geographer.",William Guthrie,52,0,1,0,2,1,2,1,0,0,2,2,2,1,2,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,1,0,0,1,2,0,3,1,1,0,1,1,1,1,0,0,1,2,0,2,0,2,0,0,0,0,2,4,0,0,1,1,1787,1,1,"London : printed for Charles Dilly, in the Poultry ; and G.G.J. and J. Robinson, in Pater-Noster Row, 1787.",London,980,male,1708,1770,FALSE,"complained of as unjust and oppressive, and inconsistent with the privileges which the British merchants formerly enjoyed by the mol solemn treaties. The Portuguese exchange their wine, farl and fruits, and mod of their own materials, for foreign manufactures. They make a little linen, and some coarse silk, and woollen,"
0432500700_000068,"Report of the Lords of the Committee of Council appointed for the consideration of all matters relating to trade and foreign plantations; submitting to His Majesty's consideration the evidence and information they have collected in consequence of His Majesty's order in council dated the 11th of February 1788, concerning the present state of the trade to Africa, and particularly the trade in slaves; ...",Great Britain. Board of Trade,106,0,6,0,0,0,3,10,0,2,0,0,0,2,4,0,0,2,0,0,1,0,1,0,2,1,0,0,0,1,2,3,0,1,1,0,2,14,1,1,0,0,1,1,2,0,1,0,0,0,1,4,10,0,1,0,0,0,22,0,3,0,0,1789,1,1,"[London], 1789.",London,890,unknown,,,FALSE,"Trade to tyre Merchanr. This has always been his Opinion, and Ex 5 pericnce Mr. Norris. perience has confirmed it. The Cause why the English have the largest Share of this Trade is to be imputed to the Credit which the British Merchant has with the manufa&urers, which no other"
