PassageID,Title,Author,Total termFreq,termFreq(air),termFreq(appear),termFreq(appli),termFreq(attend),termFreq(begin),termFreq(bleed),termFreq(blood),termFreq(bodi),termFreq(cafe),termFreq(caus),termFreq(cold),termFreq(continu),termFreq(cure),termFreq(danger),termFreq(degre),termFreq(differ),termFreq(diseas),termFreq(disord),termFreq(drink),termFreq(fever),termFreq(follow),termFreq(frequent),termFreq(gener),termFreq(happen),termFreq(head),termFreq(heat),termFreq(increas),termFreq(inflamm),termFreq(kind),termFreq(littl),termFreq(matter),termFreq(mean),termFreq(medicin),termFreq(method),termFreq(natur),termFreq(observ),termFreq(occas),termFreq(open),termFreq(oper),termFreq(pain),termFreq(patient),termFreq(person),termFreq(physician),termFreq(prevent),termFreq(produc),termFreq(proper),termFreq(purg),termFreq(quantiti),termFreq(remedi),termFreq(remov),termFreq(sever),termFreq(small),termFreq(sometim),termFreq(symptom),termFreq(taken),termFreq(ulcer),termFreq(urin),termFreq(violent),termFreq(warm),termFreq(water),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0195700100_000155,"Domestic medicine: or, a treatise on the prevention and cure of diseases by regimen and simple medicines. By William Buchan, M.D. Of the Royal College of Physicians, Edinburgh.",William Buchan,96,0,1,2,0,3,2,0,1,2,0,0,1,4,1,0,0,4,1,1,0,1,6,2,1,0,1,3,2,1,2,1,1,2,0,0,0,0,0,1,3,7,1,0,0,0,4,3,2,0,2,0,1,3,4,5,0,3,1,4,6,1772,1,1,"London : printed for W. Strahan; T. Cadell in the Strand; and A. Kincaid & W. Creech, and J. Balfour, at Edinburgh, MDCCLXXII. [1772].",London,794,male,1729,1805,FALSE,"two or three months, and sometimes for five or six, even where the treatment has been very proper . Sometimes , indeed, a gonorrhc a may be It Rr 2 cured cured at the beginning by astringent injec&ions. These may be prepared by dissolving half a dram of sugar of"
0006901300_000022,"An essay on fevers. To which is now added, a dissertation on the malignant, ulcerous sore-throat. The third edition. By John Huxham, M. D. Fellow of the Royal College of Physicians at Edinburgh, and of the Royal Society at London.",John Huxham,91,0,0,2,1,4,3,2,1,3,1,1,1,3,1,1,0,2,2,1,8,3,2,0,1,0,3,0,2,2,6,0,0,3,2,5,3,0,0,0,0,4,1,2,0,0,2,2,2,0,1,0,2,3,2,0,0,1,0,0,0,1757,1,1,"London : printed for J. Hinton, in Newgate-Street, MDCCLVII. [1757].",London,351,male,1692,1768,FALSE,"hew the properest Method of curing this Fever . It was another Maxim of the great Hippocrates, that whoever knows the Nature of the Disease , knows the Method of Cure *. it is at least the indispensable Duty of every Physician , before he prescribes for his Patient ,"
1455600700_000087,"Domestic medicine: Or, A treatise on the prevention and cure of diseases by regimen and simple medicines. With an appendix, containing a dispensatory for the use of private practitioners. By William Buchan, M.D. fellow of the Royal College of Physicians, Edingburgh. The ninth edition: to which is now added, an additional chapter on cold bathing and drinking the mineral waters.",William Buchan,111,1,2,1,2,2,3,1,3,6,0,2,3,1,1,0,0,6,0,3,16,0,3,7,0,0,2,0,2,3,1,0,0,3,0,2,0,1,2,0,0,11,2,0,1,0,1,3,0,0,0,1,1,2,2,1,2,0,2,2,1,1786,1,1,"London : Printed for A. Strahan; T. Cadell in the Strand; and J. Balfour, and W. Creech, at Edinburgh, MDCCLXXXVI. [1786].",London,857,male,1729,1805,FALSE,"whreile others recommend a bit of filnnel which had been auppiedl to the pe tient's fkrin, all the time of the dileafe, to be afterwards laid upon the arm or leg of the person to whom the infeqion is to be cormmun icated. Thiere is no doubt but this disease"
0752100300_000037,"Elements of the practice of physic, in two parts. Part I. Containing, The Natural History of the Human Body. Part II. The History and Methods of Treating Fevers, and Internal Inflammations. By Geo. Fordyce, M. D. F.R.S. Senior Physician to St. Thomas's Hospital, and Reader on the Practice of Physic, in London.",George Fordyce,106,0,2,2,1,0,2,0,0,6,3,1,2,9,0,0,2,3,0,1,1,1,6,2,4,0,0,1,8,0,0,0,1,0,0,1,0,1,2,0,6,6,0,0,1,2,1,1,3,3,0,0,2,2,8,0,2,5,0,1,1,1784,1,1,"London : printed for J. Johnson, at No. 72, in St. Paul's Church-Yard, MDCCLXXXIV. [1784].",London,376,male,1736,1802,FALSE,"circumjacent parts, and from retention of urine produced by other causes . It is to be cured by the common Cure , means of resolution in internal inflammations ; as bleeding , relaxants, c. These are to be employed immediately on the appearance of the disease , and prosecuted with"
0094700400_000177,"Domestic economy; or, a complete system of English housekeeping: containing the most approved receipts, confirmed by Observation and Practice, in every reputable English book of cookery now extant; besides a great Variety of others which have never before been offered to the Public. Also a valuable Collection, translated from the Productions of Cooks of Eminence who have published in France, with their respective Names to each Receipt; which, together with the Original Articles, form the most complete System of Housekeeping ever yet exhibited, under the following Heads, viz. Roasting, Boiling, Made-Dishes, Frying, Broiling, Potting, Fricasses, Ragouts, Soups, Sauces, Gravies, Hashes, Stews, Puddings, Custards, Cakes, Tarts, Pies, Pasties, Cheesecakes, Jellies, Pickling, Preserving, and Confectionary. To which is prefixed, in order to render it as complete and perfect as possible, An Elegant Collection of Light Dishes for Supper, Adapted for Every Month in the Year. Also the complete brewer; Containing Familiar Instructions for brewing all Sorts of Beer and Ale; including the proper Management of the Vault or Cellar. Likewise the family physician; being a collection of the most valuable and approved prescriptions by Mead, Sydenham, Tissot, Fothergill, Elliot, Buchan, and Others. By Maximilian Hazlemore.",,113,0,0,0,2,1,8,10,3,2,1,5,1,2,0,2,0,6,0,3,2,0,2,2,2,6,2,0,2,1,2,0,0,1,0,0,0,2,1,2,3,8,4,0,2,0,0,0,4,0,1,0,2,6,1,2,0,2,1,0,4,1794,1,1,"London : printed for J. Creswick, and Co, 1794.",London,423,unknown,,,FALSE,"gravel lodging in the urinary pafiagcs; hardfeces lying in the recrum; pregnancy; a spasm or contracdion of the neck of the bladder; clotted blood in the bladder itself; a swelling of the hiemor rhoidal veins c. In these cafes a bougie may be used by any cautious hand, and will"
0461700401_000038,"Advice to people in general, with respect to their health. Translated from the French edition of Dr. Tissot's Avis au peuple, &c. To which are added, by the author, two new chapters; one upon inoculation, the other upon lingering distempers: ... Also a table ... In two volumes.",Samuel-Auguste Tissot,88,1,1,2,4,0,2,0,0,3,0,0,0,3,0,0,1,3,4,2,3,1,2,2,4,0,2,0,4,2,0,3,1,1,0,2,0,3,3,1,2,6,2,1,1,2,1,0,2,0,1,0,0,2,1,0,0,0,1,3,3,1769,1,2,"Dublin : printed by James Potts, 1769.",Dublin,185,male,1728,1797,FALSE,"a finall ffick or handle, and enveloping, or wrapping up the whole blade of it, except the point and the length of one fourth or a third of an inch, in some folds of soft linen; after which the abscess is pierced with the point of this lancet. The in:"
1329300300_000049,"Practical farriery; Or, The complete directory, in whatever relates to the food, management, and cure of diseases incident to horses. The whole alphabetically digested, and illustrated with copper-plates. By John Blunt, surgeon, at Leominster, Herefordshire.","Blunt, John",84,0,3,2,1,0,2,1,2,2,6,1,3,0,3,3,0,1,1,0,5,2,3,1,2,0,3,0,3,1,0,2,0,0,0,0,0,2,1,0,3,0,0,0,1,1,1,1,1,1,0,1,2,3,2,0,1,7,1,1,1,1773,1,1,"London : Printed for G. Robinson, in Pater-noster Row, MDCCLXXIII. [1773].",London,335,unknown,,,FALSE,"elastic force, and the voluntary motions of the horse will prevent the synovia of the joint, or other causes , from obitrua ing to as to render it immoveable. * 7 S T R A N G L E S. The salivary glands and the muscles of the tongue are"
0815400200_000035,"Observations on the diseases of the army, by John Pringle, Physician in Ordinary to Her Majesty.","Pringle, John, Sir",91,0,0,1,3,1,6,5,0,2,2,3,2,1,1,0,2,2,2,1,9,4,1,2,0,0,2,1,1,0,0,0,0,5,1,0,3,0,0,1,2,3,0,2,4,0,3,0,2,2,2,1,0,0,2,1,0,0,1,1,1,1765,1,1,"London : printed for A. Millar, D. Wilson, in the Strand; T. Durham, at Charing Cross; and T. Payne, next the Mews-Gate, near St. Martin's Church, MDCCLXV. [1765].",London,501,male,1707,1782,FALSE,"part of the disease . For, after the summer solstice, the fevers tend mostly to remit, and are attended with less sizy and more putrescent blood . But towards the end of the campaign, when the weather eathr rows'; dqc fmiore : iflammitor f""ptdfis are joined'; stat: .hat fv, -"
0752100300_000032,"Elements of the practice of physic, in two parts. Part I. Containing, The Natural History of the Human Body. Part II. The History and Methods of Treating Fevers, and Internal Inflammations. By Geo. Fordyce, M. D. F.R.S. Senior Physician to St. Thomas's Hospital, and Reader on the Practice of Physic, in London.",George Fordyce,129,1,2,2,6,1,4,2,0,3,4,1,5,7,1,2,1,4,0,0,10,0,4,6,4,0,0,3,15,0,2,0,2,0,1,2,0,0,0,1,9,4,0,0,0,1,0,1,1,1,0,0,3,3,7,1,0,0,2,0,0,1784,1,1,"London : printed for J. Johnson, at No. 72, in St. Paul's Church-Yard, MDCCLXXXIV. [1784].",London,376,male,1736,1802,FALSE,"there is an extravasation of serum and coagulable lymph into the cavity of the thorax, attended nearly with the same fymrptoms, and equally fatal. It is cured naturally by a spitting, and the other means enumerated in the perip neumony. V p. 50.) I If If this, or any other"
0165000200_000086,"Domestic medicine: or, a treatise on the prevention and cure of diseases by regimen and simple medicines. With an appendix, containing a dispensatory for the Use of Private Practitioners. By William Buchan, M. D. Fellow of the Royal College of Physicians, Edinburgh.",William Buchan,97,0,0,3,0,0,2,2,2,2,1,1,2,0,0,1,0,5,0,4,3,0,4,1,0,4,2,0,10,1,0,0,0,2,0,0,0,4,3,0,1,5,1,0,1,0,4,2,0,0,0,0,3,4,6,3,1,2,2,3,0,1776,1,1,"London : printed for W. Strahan; T. Cadell in the Strand ; and J. Balfour, and W. Creech, at Edinburgh, MDCCLXXVI. [1776].",London,787,male,1729,1805,FALSE,"same purpose. IN cafes where bleeding is requisite, it is likewise necessary to keep the body open . This may be effected by emollient clysters, or small doses of nitre and rhubarb. Some indeed recommend very large doses of nitre in the erysipelas; but nitre seldom sits easy on the"
0803600302_000018,"Travels from England to India, in the year 1789, by way of the Tyrol, Venice, Scandaroon, Aleppo, and over the great desart to Bussora; ... By Major John Taylor, ... In two volumes. ...","Taylor, John           1808",104,1,0,0,3,0,3,2,1,2,0,4,3,1,4,0,0,4,2,1,16,1,4,1,1,0,4,1,0,2,4,0,0,3,0,5,3,0,1,1,1,3,0,0,0,1,1,4,0,1,1,2,1,2,4,1,0,0,1,1,2,1799,2,2,"London : printed by S. Low; for J. Carpenter; and Murray and Highly, 1799.",London,430,unknown,,,FALSE,"fun, operating on the humidity of'the earth, and becoming more or less malignant, according to the nature of the'foil, where the effect of heat and moifure is produced . : The season of the year and current of the wind has also a con iderable share in the formatiop of"
0758900400_000280,"Culpeper's English physician; and complete herbal. To which are now first added, upwards of one hundred additional herbs, with a Display of their Medicinal and Occult Properties, Physically Applied to The Cure of all Disorders incident to Mankind. To which are Annexed, Rules for Compounding Medicine according to the True System of Nature: Forming a complete family dispensatory, and natural system of physic. Beautified and enriched with engravings of upwards of Four Hundred and Fifty different Plants, And a Set of Anatomical Figures. Illustrated with notes and observations, Critical and Explanatory. By E. Sibly, M. D. Fellow of the Harmonic Philosophical Society at Paris; and Author of the Complete Illustration of Astrology.",Nicholas Culpeper,88,0,1,2,0,1,2,2,2,1,2,3,0,2,3,0,0,5,0,2,2,2,1,2,0,1,1,1,2,2,0,3,2,2,2,1,0,1,2,0,5,7,0,0,2,0,3,1,1,1,2,0,0,0,2,2,0,0,0,5,2,1794,1,1,"London : printed for the author, and sold at the British Directory Office, Ave-Maria-Lane; and by Champante and Whitrow, Jewry-Street, Aldgate, [1794?].",London,711,male,1616,1654,FALSE,"purpose better if a teaifpoon full of sill vo!atile oleofum, or spirits of hartshorn, be put into a cup of it twice a day. It will likewise be proper to give at bedtime a teafpoon full of the volatile tincture of guaiacum in a large draught of warm wine whey."
1367100109_000056,"The English review, or An Abstract of English and foreign literature.",Gilbert Stuart,81,0,1,3,2,0,1,0,0,2,1,1,0,4,1,3,1,2,0,1,1,3,1,2,0,1,3,1,2,0,2,4,1,1,2,2,2,1,1,0,2,3,0,0,1,1,1,2,1,2,0,0,1,2,1,0,5,0,0,2,4,1783,9,26,"London [England] : printed for J[ohn]. Murray, no. 32. Fleet-Street, M,DCC,LXXXIII. [1783]-M,DCC,XCV. [1795].",London,496,male,1741,1786,FALSE,"be frequently applied . sin cafe of extreme heat , tenflon, or irritability, a fmnall portion of bland olive oil, or oil of r6fes, by thmeai~felves, or mixed with about a fourth part of vinegar, i'nay be gently rubbed into the part. If it is extremely tender, let a piece"
0218600700_000071,"Boerhaave's aphorisms: concerning the knowledge and cure of diseases. Translated from the last edition printed in Latin at Leyden, 1722. With useful observations and explanations.",Herman Boerhaave,81,0,0,2,1,1,0,4,0,1,3,1,4,1,1,1,0,4,0,2,5,2,0,1,2,0,3,0,2,1,1,0,1,2,0,2,0,3,0,0,4,2,0,1,1,2,0,2,3,0,0,0,1,1,2,0,3,3,2,3,0,1724,1,1,"London : printed for William and John Innys, at the West-End of St. Paul's, Mcdcxxiv. [1724].",London,463,male,1668,1738,FALSE,"whence at last Death itself: when the Crusts fall off, there follows a greater Flux and Discharge of Humours through the now dilated Vessels; whence a perfeli Salivation. "" Which in this very Cale I saw continued six Years ago in a young Lady, my "" Patient , to the"
0353100600_000098,"An enquiry into the nature, rise, and progress of the fevers most common in London, as they have succeeded each other in the different seasons for the last twenty years. With some observations on the best method of treating them. By William Grant, M.D.","Grant, William",91,0,2,0,2,2,3,4,0,2,0,3,2,2,1,4,1,5,0,1,5,1,3,1,2,2,2,0,1,0,1,0,1,1,3,5,1,0,0,0,2,3,2,0,1,0,1,2,0,1,0,0,0,3,7,2,0,3,1,0,0,1771,1,1,"London : printed for T. Cadell, in the Strand, M.DCC.LXXI. [1771].",London,484,male,,,FALSE,"but hardly ever sweat, be.' .' the veftels are pressed by the fat in .: : cellular mimbrane, and the skin is di II dled; so that nothing can escape easily : i; : r av, but a thin volatile exhalation, av'.ie all the gross oils are retained, and perhaps"
0164600100_000096,"Advice to the people in general, with regard to their health: but particularly calculated for those, who are the most unlikely to be provided in time with the best assistance, in acute Diseases, or upon any sudden inward or outward Accident. With A Table of the most cheap, yet effectual Remedies, and the plainest Directions for preparing them readily. Translated from the French Edition of Dr. Tissot's Avis au peuple, &c. Printed at Lyons; with all the Notes in the two former English Editions, and a few additional ones. By J. Kirkpatrick, M.D. With some further additional Notes and Prescriptions, and with the former Appendix.",Samuel-Auguste Tissot,97,1,1,0,0,0,0,2,0,4,2,1,1,3,2,1,0,11,0,3,7,0,2,2,1,1,1,0,1,1,1,0,0,3,0,1,0,1,0,1,1,8,2,0,1,0,0,3,1,3,3,1,4,4,4,2,0,1,2,1,1,1771,1,1,"London : printed for T. Becket and P. A. de Hondt, near Surry Street, in the Strand, MDCCLXXI. [1771].",London,654,male,1728,1797,FALSE,"which' terminate in Death. A kind of Frenzy, or raging Delirium, sometimes comes on before the Minute of Expiration. I have seen a very unusual Symptom accompany this Disease in two Persons , which was an Impossibility of Swallowing, for three Days before Death. But in general this Distemper is"
1473500100_000104,"Domestic medicine: or, A treatise on the prevention and cure of diseases, by regimen and simple medicines. With an appendix, containing a dispensatory for the use of private practitioners. By William Buchan, M.D. Fellow of the Royal College of Physicians, Edinburgh: Revise and adapted to the diseases and climate of the United States of America, by Samuel Powel Griffitts, M.D. late professor of materia medica in the University of Pennsylvania.","Griffitts, Samuel Powel",92,0,0,2,2,1,1,4,2,3,1,2,0,0,1,2,0,5,2,3,2,0,2,1,2,0,1,0,2,0,1,1,2,1,1,3,2,1,4,0,5,7,0,0,1,0,2,4,0,0,0,1,0,2,1,1,0,1,6,3,1,1797,1,1,"Philadelphia : Printed by Thomas Dobson, at the stone-house no 41, South-Second Street, 1797.",Philadelphia,790,male,1759,1826,FALSE,"according to the degree of inflammation , and likewise according to the particular part of the liver where the inflammation happens . Sometimes the pain is so inconsiderable, that an inflammationis not so much as f~ufpe~ed; but when it happens in the upper or convex part of the liver, the"
