PassageID,Title,Author,Total termFreq,termFreq(art),termFreq(believ),termFreq(better),termFreq(bring),termFreq(brother),termFreq(care),termFreq(death),termFreq(enter),termFreq(exit),termFreq(faith),termFreq(father),termFreq(fear),termFreq(fellow),termFreq(friend),termFreq(gentleman),termFreq(god),termFreq(hand),termFreq(head),termFreq(heart),termFreq(hold),termFreq(honour),termFreq(hope),termFreq(hous),termFreq(king),termFreq(know),termFreq(ladi),termFreq(leav),termFreq(letter),termFreq(life),termFreq(littl),termFreq(live),termFreq(love),termFreq(madam),termFreq(marri),termFreq(matter),termFreq(mean),termFreq(mind),termFreq(natur),termFreq(night),termFreq(noth),termFreq(old),termFreq(plai),termFreq(pleas),termFreq(poor),termFreq(prai),termFreq(run),termFreq(self),termFreq(servant),termFreq(speak),termFreq(sure),termFreq(think),termFreq(thought),termFreq(true),termFreq(wife),termFreq(woman),termFreq(word),termFreq(world),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpt
1683400400_000010,"She wou'd, and she wou'd not. Or, the kind impostor. A comedy. As it is acted at The Theatre-Royal in Drury-Lane. By His Majesty's servants. Written by Colley Cibber, Esq;",Colley Cibber,65,1,1,0,2,0,2,0,3,4,0,2,0,2,1,2,0,1,0,0,0,1,0,2,0,8,0,1,0,0,0,1,2,2,2,1,0,1,0,0,1,2,0,2,1,1,3,0,3,0,2,2,1,0,1,0,1,1,2,1736,1,1,"London : Printed for W. Feales, at Rowe's-Head, over-against St. Clement's Church in the Strand, M.DCC.XXXVI. [1736].",London,107,male,1671,1757,TRUE,"you Shall find runs in the Family. [ Exit Rolara, and D. Ma. locks ber in. D. Ma. Turnm dum i dudum! [Sings. o0. Sir, I would advise you, as your nearest Friend , to defer this Marriage for three Days. Dma. rum! turn! turam! Vil. Sir, you have locked"
1102000800_000032,"The plain dealer, a comedy, as it is acted at the Theatre-Royal. Written by Mr. Wycherley.",William Wycherley,72,0,1,1,0,0,2,0,3,3,0,0,2,1,0,1,0,0,0,0,1,3,4,0,0,3,0,2,0,5,0,2,6,4,0,0,1,0,0,3,0,1,0,1,0,1,4,1,1,1,1,0,1,0,2,5,2,1,2,1733,1,1,"Dublin : printed by A. Rhames, for P. Crampton, Bookseller at Addison's Head in Dame-Street, opposite to the Horse-Guard, MDCCXXXIII. [1733].",Dublin,120,male,1640,1716,TRUE,"self murdrefs of my love , Yet will not grant me power to end my life , My cruel life ; for when a lover's hopes Are dead and gone, life is unmerciful. (Sits down and wecps. Enter Manly to her. Man. I have thought better on't: I must not"
0221101100_000003,The comical lovers. A comedy. Acted by subscription at the Queens's Theatre in the Hay-Market.,Colley Cibber,82,2,0,0,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,2,1,0,1,0,0,7,2,0,0,1,3,0,6,1,10,2,1,1,2,1,1,3,0,1,2,0,0,1,3,0,3,1,1,0,4,3,4,2,3,1707,1,1,"London : printed for Bernard Lintott at the Cross-Keys, between the two Temple-Gates, in Fleet-Street. The Double Gallant: Or, the Sick Lady's Cure. A Comedy. Written by Mr. Cibber, [1707].",London,77,male,1671,1757,TRUE,"the: Hiot Countries, where Men come to the Point immediately. But are you sure these are not Words ofcourfe? fr would not give my poor Heart an .occasion of complaint against me, that I cngagd it too rashly, andihen pculdi t'/imng ji~of~f. Pal. Pal. Your Heart may trust it felfwith"
0305300800_000006,"The recruiting officer. A comedy. As it was Acted at the Theatre Royal in Drury-Lane, By Her Majesty's Servants. Written by Mr. Farquhar.",George Farquhar,77,0,1,3,1,0,0,0,4,1,1,0,0,4,3,3,0,0,0,0,1,1,3,1,0,3,0,0,3,1,1,0,1,13,0,3,3,1,0,0,3,1,1,2,0,2,0,0,1,0,1,4,1,0,0,1,1,1,2,1709,1,1,"London : printed for Bernard Lintott, at the Cross-Keys next Nando's Coffee-House near Temple-Bar, [1709?].",London,79,male,1677,1707,TRUE,"short, Melindan I think a Petticcat a mighty simple thing, and I am heartily tired of my Sex. Mlel. That is, you are tired of an Appendix to our Sex, that you can't so handsomely get rid of in Petticoats, as if you were in Breeches -- O' my Conscience,"
0341602300_000006,The recruiting officer. A comedy. By George Farquhar.,George Farquhar,67,0,1,0,0,1,0,0,4,1,1,1,1,1,2,4,0,2,0,0,0,2,6,0,0,2,0,1,1,4,3,0,1,5,0,2,0,1,0,0,2,1,1,4,2,2,0,0,1,1,0,1,2,0,0,1,1,0,1,1768,1,1,"Edinburgh : printed by and for Martin & Wotherspoon, M.DCC.LXVIII. [1768].",Edinburgh,83,male,1677,1707,TRUE,"Lucy. The messenger's gone, Madam . Ilel. Then how lhou'd I send an answer? call him baulk immediately, while I go write. [Exeuns. A CT II SCENE I. An 4partment. Enter 7jjfice BALANCE antd PI.UME. BALANCE. L OKE, Captain, give us but blood for our money, and ou fl an't"
0436401000_000009,The runaway. A comedy. Performed at the Theatre-Royal in Drury-Lane.,Hannah Cowley,78,1,1,0,1,4,0,0,4,5,2,0,0,1,1,0,0,0,0,5,2,0,0,4,0,2,12,0,0,0,0,0,3,2,3,2,0,0,0,0,1,4,0,0,0,1,0,0,1,2,1,3,1,0,1,1,1,1,5,1776,1,1,"London : printed for I. Dodsley, in Pall Mall ; T. Becket, and T. Cadell in the Strand ; T. Longman in Paternoster Row & Carnan & Newbury in St. Paul's Church Yard, [1776?].",London,81,female,1743,1809,TRUE,"D. You need not speak so loud. In compliance with the custom of modern times, a woman is forced to keep the use of these sort of things' as secretly as ihe would an Illegitimate Birth. It was not so amoing the Ancients The Roman Ladies made a point of"
0748100105_000102,"The works of Shakespeare: in eight volumes. Collated with the oldest copies, and corrected: with notes, explanatory, and critical: by Mr. Theobald.",William Shakespeare,80,1,1,1,1,0,2,0,2,0,1,0,3,0,3,1,2,1,1,2,0,4,1,0,4,4,3,2,0,2,2,3,3,5,0,0,0,1,1,0,2,1,1,2,2,3,0,0,0,6,0,2,1,0,0,3,0,0,0,1740,5,8,"London : printed for H. Lintott, C. Hitch, J. and R. Tonson, C. Corbet, R. and B. Wellington, J. Brindley, and E. New, MDCCXL. [1740].",London,406,male,1564,1616,TRUE,"my soul grows with troubles: Sing, and disperse em, if thou canst: leave working. S O N G. O Rpheus with hi: lute made trees, And the mountain tops, thatfreeze, Bow themsel ves mvhen he didfing. To his music, plants and stover .Ever Jprung, asfun andjho.v.ers There had made a"
0325000400_000019,"The chances, a comedy as it is acted at the Theatre Royal by his Grace Duke of Buckingham; Author of the Rehearsal.","Fletcher, John",73,1,0,1,0,0,0,0,4,0,1,0,1,4,1,1,1,1,0,3,4,1,2,1,0,2,4,4,0,1,1,0,2,1,0,0,2,0,0,2,3,2,0,1,0,3,1,1,0,1,1,2,0,0,0,6,3,1,2,1705,1,1,"London : printed and sold by R. Wellington at the Dolphin and Crown the West-End of St. Paul's Church-Yard, 1705.",London,59,male,1579,1625,FALSE,"ebb of Fortune forced me to enter into a negotiation with, in reference to my Daughter's Person; but as I'm a Chrifian, with that candour in the Ation, as I was in no kind denied to be a Witness of the thing. Fred. So, now the thing is out. This"
1084000103_000038,The english theatre. In eight volumes. Containing the most valuable plays which have been acted on the London stage. ...,,79,1,0,2,0,1,1,0,0,1,0,7,1,3,3,0,0,0,0,1,1,1,1,0,0,3,5,5,0,4,1,0,0,0,1,3,2,1,0,0,0,7,0,1,2,3,0,0,2,0,2,2,0,0,2,5,1,0,3,1763,3,8,"London : printed for T. Lownds in Fleet-Street. MDCCLXII. Where may be had, All Sorts of Plays, [1762] [1763].",London,423,unknown,,,FALSE,"Mr. Sealand's, s here the young Lady and.i will wait your Leisure. Sir 7 Bev. By no Means The old Fellow will be so vain, if he see - Bnv, Berv. jun. Ay But the young Lady , Sir, will think me so indifferent -- -- Humpb. Ay there you"
0451200100_000002,"The lover his own rival, a ballad opera, with the original songs as it is perform'd, at the Theatres-Royal in London and Dublin. By Mr. Langford.",Abraham Langford,75,0,0,1,1,0,1,0,1,2,0,1,2,1,3,1,0,1,0,1,1,2,2,0,0,8,1,0,1,0,0,0,0,0,4,4,2,0,0,1,1,7,1,0,3,1,0,0,2,1,2,6,0,0,0,2,1,2,4,1759,1,1,"Dublin : printed for Sarah Cotter, Bookseller in Skinner Row, MDCCLIX. [1759].",Dublin,34,male,1711,1774,FALSE,"is rather too young for you? latch. Not at all! Why you don't reckon me old , I hose? Fred. You can't reckon yourself young at Threescore. Match. threescore! What do you mean , Mr. Frederick? Would you have me fancy myself old at threescore? Why, tisa Man's ripe Age!"
0923400800_000013,"The miser. A comedy. As it is acted at the Theatres-Royal, in Drury-Lane and Covent-Garden. By Henry Fielding, Esq.",Henry Fielding,74,1,4,2,0,0,0,0,0,1,1,4,0,2,0,0,0,1,1,1,4,3,1,0,0,0,3,2,0,0,0,1,10,4,3,0,0,0,0,0,1,1,0,2,0,2,0,0,1,0,2,3,2,1,3,3,1,0,3,1775,1,1,"London : printed for T. Lowndes, T. Caslon, T. Davies, T. Cadell, D. Wilson, J. Richardson, T. Becket, W. Nicoll, S. Bladon, and S. Woodfall, 1775 [1776].",London,82,male,1707,1754,TRUE,"hat, I believe . Lap. Ts it not more advantageous for him to have a mother in law that should open his father's heart to him, than a wife that should (hut it against him? Besides, it will be the better for us ail; for if the husband were as"
0790300102_000048,"The works of Mr. Francis Beaumont, and Mr. John Fletcher; in ten volumes. Adorn'd with cuts. Revis'd and corrected: with some account of the life and writings of the authors.","Fletcher, John",65,3,0,2,0,2,1,0,2,2,0,1,1,0,1,0,0,0,0,0,2,1,1,1,1,5,1,2,0,1,0,1,3,0,0,0,4,0,1,0,0,1,1,2,1,2,2,2,0,2,1,3,0,0,2,3,1,2,1,1711,2,10,"London : printed for Jacob Tonson, at Shakespear's-Head over-against Catherine-Street in the Strand, MDCCXI. [1711].",London,473,male,1579,1625,FALSE,"my Masser's Love . Val. Commend's to thy Mailer, and take that, and leave em at my Lodging. i Ser. I Shall do it, Sir. Val. I do not think of these things. z Ser. Please you Sir, I have Gold here for you. Val. Give it me, drink that"
0160802300_000004,"The non-juror. A comedy. As it is acted at the Theatre-Royal, by His Majesty's servants. Written by Mr. Cibber.",Molière,68,0,1,1,1,4,1,0,1,0,0,5,0,2,1,0,0,0,1,2,0,0,1,1,0,7,0,0,0,0,2,1,0,4,1,1,1,1,0,0,2,1,1,3,1,3,1,0,2,0,2,4,1,0,1,3,2,1,0,1718,1,1,"London : printed for B. Lintot, 1718.",London,91,male,1622,1673,FALSE,"that too. Mar. Plhah! and have not I had the full Swing of my )wn Airs and Humours these four Years? But if I'll hu nour my Father , I'll warrant he'll make it three or four houfand more, with some unlocked Lout of a Fellow to nub me into"
0246800104_000052,"The dramatick works of Thomas Shadwell, Esq; in four volumes.",Thomas Shadwell,80,0,2,1,0,0,0,0,2,1,2,4,0,1,0,1,0,3,1,2,2,2,2,1,0,3,3,0,1,0,0,0,12,7,0,0,0,1,0,0,0,3,2,0,0,1,2,0,1,2,0,4,1,2,0,2,3,0,3,1720,4,4,"London : printed for J. Knapton, at the Crown in St. Paul's Church-Yard; and J. Tonson, at Shakespear's Head over-against Katharine-Street in the Strand, MDCCXX. [1720].",London,483,male,1642,1692,TRUE,"who that Servant is I spoke of? Bell. What's this? Are we Rivals? This is the greatest Misfortunethat could have happened! Hold ! perhaps it may be only his usual Gallantry to all young Women Would you could see the Wounds you make in Hearts ; then, Madam , mine"
1609000106_000034,"The works of the Reverend Dr. Jonathan Swift, dean of St. Patrick's, Dublin. With an account of his life and writings. As also, historical and explanatory notes, and a great number of original pieces, in verse and prose. The whole properly digested. In eleven neat pocket volumes, printed in a new beautiful silver type.",Jonathan Swift,96,0,2,2,2,0,1,0,0,0,4,0,0,0,0,1,2,1,1,2,1,0,2,2,1,2,12,0,0,0,0,2,4,10,7,1,1,0,0,0,2,0,0,2,0,6,1,0,1,0,1,4,1,1,9,4,0,1,0,1762,6,11,"Dublin : Printed by George Faulkner, MDCCLXII. [1762].",Dublin,361,male,1667,1745,TRUE,"get a House and a Wife , and a Fire to put her in: mi/f. Lord i who would be married to a Soldier, nd carry his Knap sack. Netr. O, Madam , Mars and lyenus, you know .: Col. I'gad, Madam , Id marry tomorrow, iffl thought I could"
0157400109_000019,"A collection of the best English plays. Vol. I. Containing, Julius Cæsar; Macbeth; Hamlet; Othello: by Mr. Wm. Shakespear.",,72,0,1,0,0,0,2,2,3,2,2,0,0,1,0,0,0,0,1,1,0,0,0,3,0,3,9,1,0,3,2,1,2,5,0,1,3,0,0,3,3,0,0,2,1,2,1,0,3,1,2,1,1,0,1,2,0,0,1,1711,9,10,"The Hague : printed for T. Johnson, bookseller at The Hague, 1711-22.",The Hague,416,unknown,,,FALSE,"i could tear my flelfh, stab; every fcaterein this dull, decaying face, that wants a Charm tohold him! Dam him! 1 loath himtoo! butf.lal my: Pride now fall from such an height, and bear the torture unreverg'd? No, my very Soul's on fire, .and: nothing but thevilain's blood fhaliquench it:"
0345600300_000015,"The inconstant: or, the way to win him. A comedy. As it is acted at the theatres. Written by Mr. Farquhar.",George Farquhar,70,1,3,0,0,1,0,0,5,0,0,3,1,1,1,1,0,0,1,2,1,1,0,0,0,2,7,0,0,1,1,0,2,3,2,0,0,0,1,0,1,4,0,2,2,4,2,1,0,1,3,1,0,0,1,2,2,2,1,1727,1,1,"Dublin : printed by S. Powell, for George Risk, and William Smith, Booksellers in Dame's-Street, MDCCXXVII. [1727].",Dublin,71,male,1677,1707,TRUE,"Dur. Sturt. Bis Puppy. Dar. Soons, Woman don't provoke me, we are alone, and you don't know but the Devil may tempt me to do you amifchief, ask my Pardon immediately. Bs. Ido, Sir, lonlymiftooktheword. Dur. Cry then, ha' you got ever a Handkerchief? Bis. Yes, Sir, Dur. Cry then,"
1115301600_000009,"The miser. A comedy, by Henry Fielding, Esq. Adapted for theatrical representation, as performed at the Theatres-Royal, Drury-Lane and Covent-Garden. Regulated from the prompt-books, by permission of the managers.",Henry Fielding,73,1,0,2,2,3,0,0,3,1,0,0,1,2,0,0,0,2,0,2,0,0,2,1,0,5,0,4,0,0,2,1,6,4,1,0,0,0,0,0,2,2,1,1,1,1,0,2,1,2,1,6,0,0,1,0,4,1,2,1791,1,1,"London : printed for the proprietors, under the direction of John Bell, British Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCXCI. [1791].",London,126,male,1707,1754,TRUE,"for him Oh, methinks I see you on your knees already pray Mamma, please to give me your blessing. Oh, 1 southeast any loving bridegroom, * in his threefold nightcap ' his flannel shirt; methinks"" I see hin approacd me with all the loving gravity of age; I hear hiim"
0152802900_000007,"The lying lover: or, the ladies friendship. A comedy. Written by Sir Richard Steele.",Richard Steele,72,1,1,0,1,1,1,0,2,1,0,2,1,2,0,4,0,2,1,1,0,0,2,0,0,4,0,2,0,0,0,0,6,8,2,1,0,1,3,0,3,3,0,0,1,1,0,1,2,2,2,4,1,0,0,0,0,0,2,1732,1,1,"London : printed for Bernard Lintot; and sold by Henry Lintot, at the Cross-Keys, over against St. Dunstan's-Church in Fleet-Street, M.DCC.XXXII. [1732].",London,83,male,1672,1729,TRUE,"e zf all Arts the Fair to undermine, Jnd learn with Gallantry to hide deag. [Exeunt, A CT II SCENE I. Enter eld Bookwit, Penelope, and Lettice. 0 Book. \ Itrefs Penelope, I have your Father's vi. leave to wait upon you, Madam , and taiktoyou tis Morning; nay, to"
0047602600_000004,"Mar-Plot; or, the second part of The busie-body. A comedy. As it is acted at the Theatre-Royal in Drury-Lane, by Her Majesty's servants. Written by Mrs. Susanna Centlivre.",Susanna Centlivre,60,1,2,0,0,2,2,0,3,3,1,0,2,2,0,1,0,1,1,1,1,1,2,2,0,3,2,0,2,2,0,1,2,1,1,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,2,2,3,0,2,0,1,1,0,1711,1,1,"London : printed for Jacob Tonson at Shakespear's Head over-against Catherine-Street in the Strand, 1711.",London,70,female,1667,1723,TRUE,"Rav. Tell the Messenger I'll observe Orders to a second Mar. Orders! Why, what have you Orders to march, Colonel? [Ex. Servant . Rav. From this place I have, Sir. Charles, I'd be glad to drink a Bottle with you and Mr. mar plot in the Evening at my Lodgings:"
1028200201_000053,"The new English theatre in eight volumes, containing the most valuable plays which have been acted on the London stage ...",,74,1,0,2,0,1,0,0,0,1,0,7,1,2,3,0,0,0,0,1,1,1,1,0,0,3,5,5,0,4,1,0,0,0,1,2,1,1,0,0,0,6,0,1,1,3,0,1,2,1,2,2,0,0,2,5,0,0,3,1776,1,12,"London : printed for J: Rivington & Sons, W: Strahan, W: Johnston, C: Bathurst, T: Davies [and 18 others in London], 1776-[77].",London,395,unknown,,,FALSE,"speak with you. Sir.:. Rev. Oh! that's well! then I warrant the lawyers are ready. Son, you'll be in the way, you jay _ Bevs ~j1iu. If yon pael, Sir, PU take a chair, and go to Mr. Sealand's, where the young lady and I will wait your leisure. Sir"
0152500804_000030,A collection of the most esteemed farces and entertainments performed on the British stage. ...,,72,0,0,1,1,0,1,1,5,4,0,4,2,0,1,1,0,2,0,1,1,2,1,0,0,3,4,1,0,0,5,1,1,1,0,1,1,1,0,0,0,3,1,7,1,2,0,0,0,0,1,3,1,2,1,1,0,0,2,1786,4,4,"Edinburgh : printed for C. Elliot, Parliament Square, M,DCC,LXXXVI. [1786].",Edinburgh,397,unknown,,,FALSE,"the ill will of a' my kin by this match. Fui. I am sorry for that, please your la'lhip. Dol. But, after the ceremony, it will be proper to withdraw from town for a short space o' time. Fun. Please your la'fhip, what your la'fhip pleases . Dol. In order"
0292200126_000065,"Bell's British Theatre. Consisting of the most esteemed English plays. .. . Containing Comus,..,[sic]....... By Milton. Alchymist, ....... - Ben Jonson. Love for Love, ..... - Congreve. Rival Queens, ..... - Lee.",,65,3,2,2,1,3,1,0,2,1,0,0,1,2,2,0,0,0,0,0,1,0,2,0,0,2,1,0,0,0,5,2,1,0,2,2,1,0,0,1,0,1,1,0,1,3,1,0,0,2,0,3,1,2,0,3,1,1,5,1797,26,34,"London : printed for, and under the direction of, George Cawthorn, British Library, Strand, 1797.",London,360,unknown,,,FALSE,"ordered me. ""He found him with a pipe of tobacco and a great tankard of ale, which, he said, he would dispatch while 1 could ""tell three, and be here. Y. Fash. He does not suspea twas I that sent for him. ""Lory. Not a jot, sir; he divines as"
0152500804_000085,A collection of the most esteemed farces and entertainments performed on the British stage. ...,,57,0,0,2,0,2,0,0,2,1,1,0,0,2,1,2,0,1,0,0,0,1,3,0,0,2,3,1,0,0,1,1,1,4,3,0,1,1,1,0,0,1,2,0,3,2,1,1,0,0,1,2,1,0,0,1,2,1,2,1786,4,4,"Edinburgh : printed for C. Elliot, Parliament Square, M,DCC,LXXXVI. [1786].",Edinburgh,397,unknown,,,FALSE,"never feasted until he came there. Enter Diggery. Dig. Lord, Sir, Captain Macheath is just arrived! Sir Gil. Captain Macheath! my nephew, rascal; de. fire him to walk up immediately. Dig. Yes, Sir oh, Sir, here lhe is. Enter Charles and Harry. Sir Gil. Ah, nephew, I am glad to"
0332201200_000019,Esop; a comedy. As it is acted at the Theatre-Royal in Drury Lane. By Sir John Vanbrugh.,John Vanbrugh,78,2,0,0,1,0,3,1,3,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,0,6,0,0,0,2,2,0,6,1,6,1,0,1,0,1,0,4,1,5,0,2,1,1,2,1,0,5,0,0,2,5,3,0,1,1753,1,1,"London : printed for T. Longman, C. Hitch and L. Hawes, J. Hodges, C. Corbett, J. Brindley, and the rest of the proprietors, MDCCLIII. [1753].",London,87,male,1664,1726,TRUE,"for you; Youifnall play with herfan; squeeze her little Finiger; buckle her Shoec reaid a Romance tb her in thli Arbour; and saunter in the Woods on a Moonfhiny Night . If this don't mnelt her ihe's no. Woman , or you no Man.. I'm not a Man to melta"
1147300900_000006,"The inconstant: or, the way to win him. A comedy. As it is acted at the Theatre-Royal in Drury-Lane: by Her Majesty's servants.",George Farquhar,81,0,1,2,0,0,2,0,1,1,3,4,0,4,0,3,0,1,1,2,0,0,1,1,0,2,2,1,0,0,3,1,3,9,3,1,2,1,0,0,0,14,2,1,1,1,0,0,0,2,0,1,0,0,0,0,1,0,3,1718,1,1,"London : printed for J. Knapton, G. Strahan, and B. Lintott, 1718.",London,83,male,1677,1707,TRUE,"Mir. Bravely laid, ather. Let Milers bend their Age with niggard Cares , And starve themselves to pamper hungry Heirs; Who, living , flint their Sons what Youth may crave And make em revel over a Father's Grave. The Stock on which I grew, does still dilpenfe Its Genial Sap"
0589601900_000017,"The ladies visiting-day. A comedy. As it was acted at the Theatre in Lincolns-Inn-Fields, by Her Majesties servants. With the addition of a new scene.",William Burnaby,64,0,1,2,1,0,0,2,5,5,0,1,1,5,1,2,0,0,0,1,0,3,0,1,0,5,1,0,1,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,2,1,0,1,0,3,3,3,0,1,2,1,0,0,2,1708,1,1,"London : printed for Geo. Strahan at the Golden-Ball over against the Royal-Exchange, Cornhill; and Bernard Lintott at the Cross-Keys between the Two Temple-Gates in Fleetstreet, 1708.",London,75,male,1673,1706,FALSE,"reis of the great Fortunes of the Town. Sir, I have followed her at a distance this twelve month, and have spent Ioo. after her in fair Perewigs, Red Stockings and Sword knots. Pol. Did you ever speak to her? Capt. No, Sir, that's vulgar, but I've done all that's"
0877900301_000047,"The dramatic works of Samuel Foote, Esq. ...",Samuel Foote,76,1,0,1,1,0,1,0,3,2,0,3,0,2,2,1,11,2,0,0,0,2,0,1,0,3,2,0,1,0,2,1,3,2,1,1,2,1,0,1,0,5,0,0,2,1,0,0,4,0,3,4,1,1,0,0,1,0,1,1795,1,2,"London : printed by J. Jarvis, for J. Parsons, 1795.",London,338,male,1720,1777,TRUE,"Extremely. Y. Wild. Yes, that is just his way; and not a syllable of truth from the beginning to the ending, Marquis? Pap. Oh, dat is all a fietion, upon mine honour . Y. Wild. You see, Sir, Sir -- O. Wild. Clearly. I really can't help pitying the poor"
0292000110_000013,"Bell's British Theatre. Consisting of the most esteemed English plays. .. . Containing Comus,..,[sic]....... By Milton. Alchymist, ....... - Ben Jonson. Love for Love, ..... - Congreve. Rival Queens, ..... - Lee.",,68,0,0,3,2,4,2,0,4,3,0,0,1,3,3,4,0,1,1,1,0,1,0,1,0,3,5,2,0,2,1,1,2,6,1,0,0,0,0,1,0,1,0,1,1,1,3,0,0,0,0,1,0,0,1,0,0,0,1,1797,10,34,"London : printed for, and under the direction of, George Cawthorn, British Library, Strand, 1797.",London,365,unknown,,,FALSE,"commands of the master and mistress are always so contrary, that tis impossible to please both. Dor. There's a main point gained my lord is not married , I find. [Aside. Mrs. Sul. But I wonder friend , that in so many good services, you had not a better provision"
