PassageID,Title,Author,Total termFreq,termFreq(accent),termFreq(ancient),termFreq(art),termFreq(author),termFreq(beauti),termFreq(church),termFreq(composit),termFreq(forc),termFreq(form),termFreq(geniu),termFreq(god),termFreq(greek),termFreq(harmoni),termFreq(heart),termFreq(hymn),termFreq(iambic),termFreq(imag),termFreq(imagin),termFreq(imit),termFreq(italian),termFreq(kind),termFreq(languag),termFreq(littl),termFreq(lord),termFreq(lyre),termFreq(lyric),termFreq(manner),termFreq(measur),termFreq(melodi),termFreq(modern),termFreq(music),termFreq(natur),termFreq(number),termFreq(od),termFreq(open),termFreq(opera),termFreq(part),termFreq(peopl),termFreq(pleasur),termFreq(poem),termFreq(poetri),termFreq(public),termFreq(rule),termFreq(sacr),termFreq(sentiment),termFreq(short),termFreq(sing),termFreq(song),termFreq(sound),termFreq(speak),termFreq(spiritu),termFreq(stroph),termFreq(style),termFreq(sublim),termFreq(sung),termFreq(syllabl),termFreq(thought),termFreq(time),termFreq(varieti),termFreq(vers),termFreq(vocal),termFreq(voic),termFreq(word),termFreq(wrote),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0599400202_000013,"Select eulogies of members of the French academy, with notes; by the late M. D'Alembert. Translated from the French, with a preface and additional notes, by J. Aikin, M.D. In two volumes. Vol. I.",Jean le Rond D'Alembert,49,0,0,0,3,0,0,1,0,0,3,0,0,2,0,0,0,1,1,0,1,3,0,2,0,0,3,0,1,1,0,3,0,0,1,0,4,0,0,0,0,5,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,4,0,0,1,1,1799,2,2,"London : printed by A. Strahan, Printers-Street, for T. Cadell jun. and W. Davies in the Strand, 1799.",London,377,male,1717,1783,FALSE,"1672 He commenced his studies in a seminary of Jesuits, an order of men who have deserved so well of letters by their abilities and writings; happy if they had been contented with such a praise! La Motte always preserved his relations, either of gratitude or policy, with this society;"
0605101201_000026,"Select odes of Pindar and Horace translated; and other original poems: together with notes, critical, historical, and explanatory. By the Rev. William Tasker, A.B. In three volumes. Volume I.",Pindar,52,0,1,1,0,0,0,3,0,2,0,2,0,0,0,3,0,0,0,1,2,0,3,0,0,0,1,0,5,0,2,2,0,1,6,0,0,4,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,1780,1,1,"Exeter : printed for the author. And sold by J. Dodsley; J. Bew; T. Becket; R. Davis; and J. Ridley, London: Bell, Edinburgh; T. Merril, Cambridge; Messrs. Prince and Cooke, Oxford; Messrs. Pratt and Clinch, Bath; T. Cocking, Bristol; Thomas, Brighthelmstone; Sprange, Tunbridge-Wells; T. Parkhouse, Tiverton; and B. Thorn, Exeter, 1780.",Exeter,293,male,516,437,FALSE,"held in the Campus Martius, thole of the second day in the Capitol, and those of the third and last day in the Temple of Apollo, on the Palatine Hill. The Games were called Ludi Seculares, from the Latin word Seculum, an Age. On these festal occasions, hymns were sung"
0595000501_000002,"A poetical translation of the works of Horace: with the original text, and critical notes collected from his best Latin and French commentators. By the Revd Mr. Philip Francis. In four volumes.",Horace,84,0,0,1,5,0,0,0,1,7,1,0,0,2,0,0,0,0,1,4,0,5,0,2,0,0,4,3,5,0,0,1,4,7,5,1,0,3,0,0,2,6,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,4,0,3,1,0,0,1,0,1753,1,4,"London : printed for A. Millar in the Strand, MDCCLIII. [1753].",London,332,male,,,FALSE,"to. one of its first Masters, who descended (according to an Expression of intilian) into Sports and Loves, although naturally formed for nobler Subjects. yet this Alteration, athough it lessened its natural Dignity, feemrs to have added to that pleasing: Variety , to which no other Poetry can pretend. For"
1236602300_000134,"The travels of Anacharsis the Younger in Greece, during the middle of the fourth century before the Christian æra. Abridged from the original work of the abbe Barthelemi. Illustrated with plates ... by H. Richter.",Jean-Jacques Barthélemy,60,0,3,1,3,1,0,0,0,2,2,2,1,0,1,3,1,0,1,0,0,2,3,0,0,0,0,1,0,0,0,0,4,3,2,0,0,1,0,1,4,3,0,0,1,0,0,2,4,0,0,0,0,1,0,1,0,0,2,0,2,0,0,2,0,1797,1,1,"London : printed for Vernor and Hood, 1797.",London,660,male,1716,1795,FALSE,"a peculiar language : in the compact she has entered into with prose, she has agreed never to appear but with the richest and the most elegant ornaments; she has added to her empire a number of words interdicted to prose, and indulging in those licences, distinguishes poetical elocution from"
0726000701_000069,"Letters from Barbary, France, Spain, Portugal, &c. By an English officer. In two volumes. ...","Jardine, Alexander",81,1,0,0,0,2,0,1,0,1,4,0,0,0,0,0,0,0,0,3,5,2,1,3,0,0,0,0,0,1,0,21,3,0,0,0,1,1,3,2,0,1,0,3,0,3,0,2,4,0,0,0,0,2,0,0,0,0,4,3,0,0,4,0,0,1790,1,2,"London : printed for T. Cadell, in the Strand, MDCCXC. [1790].",London,509,male,,,FALSE,"be well understood, nor is it perhaps very necefrary that I should attempt it; our friend Dr. Burney will make these things plainer to you, and I flatter myself he will generally be found of my opinion; my not being of his would make me doubt or retrat. In music"
0229900200_000023,Select discourses read to the Academy of Belles Lettres and Inscriptions at Paris. Translated from the memoirs of the Academy.,Académie des inscriptions & belles-lettres (France),75,0,1,5,2,1,0,2,0,1,3,1,0,2,1,0,0,2,1,10,0,2,0,0,0,3,0,0,3,1,0,0,4,1,2,0,0,0,0,1,2,3,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,9,0,0,3,1,1741,1,1,"London : printed for R. Dodsley, at Tully's Head in Pall-Mall, 1741.",London,431,unknown,,,FALSE,"with Prose, had well considered the Nature and Consequences of their Enterprise, they would have contented themselves with excelling in either, without removing the unalterable Boundaries by which they are essentially separated. But let us search into the Origin of such an Innovation. The Poet, whose Art consists wholly in"
0633500100_000108,"Odes of Pindar, with several other pieces in prose and verse, translated from the Greek. To which is prefixed A dissertation on the Olympick games. By Gilbert West, Esq. LL. D.",Pindar,76,0,6,0,2,2,0,2,0,1,2,0,6,1,1,0,0,0,4,1,1,2,0,0,0,0,0,0,1,0,5,5,3,2,8,1,3,2,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,2,2,2,0,0,0,0,0,1749,1,1,"London : printed for R. Dodsley, at Tully's Head in Pallmall, MDCCXLIX. [1749].",London,546,male,516,437,FALSE,"some be thought to have fallen below tlhc P( inp and Dignity of Tragedy, as hie appears upon the mzodicrn Theatre, I desire it may be considered, that my Bulfnefs was to traijiate, not to CC /jc/; to copy, not dcjign. By this Plea I do not mean to flift"
1130200108_000007,The works of J. J. Rousseau. Translated from the French. In ten volumes. Volume the First.,Jean-Jacques Rousseau,54,0,0,2,0,1,0,0,2,0,2,0,0,4,1,0,0,1,1,0,2,0,2,2,0,0,1,1,0,6,0,4,0,1,0,0,1,4,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,3,1,0,0,2,2,0,1774,8,10,"Edinburgh : printed for Alex. Donaldson. Sold at his shop, No 48. St Paul's church-yard, London; and at Edinburgh, M.DCC.LXXIV. [1774].",Edinburgh,379,male,1712,1778,TRUE,"aniaze. Now, it appears to me, that : f people must make themnflves lheard, those have the fl,, n'gcln voices  who can do i: without being under the necefity of fireamnig. first is the fveetnefs of the language ; which, making all its inflexions easy, leaves the genius of"
0201600101_000042,The spectator. ...,,68,3,0,3,0,0,1,1,0,1,3,0,0,1,0,0,0,0,0,1,8,1,3,0,0,0,0,1,0,1,0,13,2,0,0,0,4,1,3,0,0,1,0,1,0,0,0,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,1753,1,9,"London : printed for J. and R. Tonson and S. Draper, MDCCLIII. [1753].",London,347,unknown,,,FALSE,"Language made more Musical and Tuneful. THUS the Notes of Interrogation, or Admiration, in the Italian Music (if one may so call them) which resemble their Accents in Discourse on such Occasions are not unlike the ordinary Tones of an Englih Voice when we are angry; insomuch that I have"
0545400900_000015,"A musical dictionary; being a collection of terms and characters, as well ancient as modern; including the historical, theoretical, and practical parts of music: As also, an Explanation of some Parts of the Doctrine of the Antients; Interspersed With Remarks on their Method and Practice, and curious Observations on the Phoenomena of Sound Mathematically considered, As it's Relations and Proportions constitute Intervals, And those again Concords and Discords. The whole carefully abstracted from the best authors in the Greek, Latin, Italian, French, and English Languages. By James Grassineau, Gent.","Grassineau, James",88,0,1,4,0,1,1,3,0,0,0,0,0,7,0,0,0,0,3,0,1,0,0,1,0,0,0,3,0,9,0,13,0,1,0,0,0,13,0,1,0,0,0,3,0,0,0,1,3,3,0,0,0,0,0,2,0,0,3,3,0,1,3,4,0,1740,1,1,"London : printed [by C. Jephson] for J. Wilcox, at Virgil's-Head opposite the New Church in the Strand, 1740.",London,363,male,1715,1769,FALSE,"ipe far ys.a Cammna is the difference between a .tone major, and minor, its. seldom. used except in the .theoryof music , to hew the jnefs of the concords; for in practice the division is drowned and I19ft each lelfer tofe; ordinaril contains ten Commns. F. Lawrc Lacelst divides the"
0214300101_000003,"A poetical translation of the works of Horace, with the original text, and critical notes collected from his best Latin and French commentators. By the Revd Mr. Philip Francis. ...",Horace,75,0,0,0,6,1,0,0,1,4,1,1,0,1,0,0,0,1,0,3,0,3,2,2,0,0,0,4,4,0,1,1,2,6,5,0,0,3,0,1,2,4,0,0,0,2,0,0,0,0,1,0,1,3,2,0,1,4,0,1,0,0,0,1,0,1749,1,2,"London : printed for A. Millar, in the Strand, M.DCC.XLIX. [1749].",London,537,male,,,FALSE,"be useless to excuse Particulars, when pofiibly the whole Poem , in its present Form , may be condemned. Yet by Foreigners it has been called Mr. Sanadon's malter piece; and since the Odes of Horace are certainly not in that Order at present, in which they were written, it"
0093500201_000012,"The miscellaneous works, in verse and prose, of the Right Honourable Joseph Addison, Esq; In Three Volumes. With some account of the life and writings of the author. By Mr. Tickell.",Joseph Addison,48,1,0,2,0,1,0,0,1,0,0,3,0,5,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,4,1,0,0,0,1,1,0,0,2,0,1,1,2,1,0,1766,1,3,"London : printed for J. and R. Tonson, MDCCLXVI. [1766].",London,299,male,1672,1719,TRUE,"sail about their grounds, Where Peoria borders, and the rolling Nile Drives swiftly down the swarthy Indians soil,, Till into seven it multiplies its Ptream, And fattens Egypt with a fruitful slime: In this last practice all their hope remains, And long experience justifies their pains. First then a close"
1128700103_000047,"Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One of the Ministers of the High Church, and Professor of Rhetoric and Belles Lettres in the University, of Edinburgh. In three volumes. ...",Hugh Blair,79,0,1,1,1,1,0,4,0,4,0,2,0,0,0,1,0,0,1,0,0,1,1,0,4,0,0,1,3,0,0,4,2,2,0,1,0,5,1,0,1,8,3,0,3,3,0,4,2,0,0,0,0,4,0,0,0,0,1,0,3,0,0,6,0,1783,3,3,"Dublin : printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert, Walker, Exshaw, White, Beatty, Burton, Byrne, Parker, and Cash, M,DCC,LXXXIII. [1783].",Dublin,426,male,1718,1800,TRUE,"this subjet. It is a work exceedingly valuable, both for the elegance of its Composition and for the jfitnefs of the criticism which it contains. In this Lecture, as I cannot illus. trate the subject with more benefit to the Reader, than by following the track of that ingenious Author"
1269900700_000147,The complete dictionary of music. Consisting of a copious explanation of all words necessary to a true knowledge and understanding of music. Translated from the original French of Mons. J. J. Rousseau. By William Waring.,Jean-Jacques Rousseau,76,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,1,9,0,0,0,1,1,3,1,0,8,4,1,0,0,1,5,0,0,0,2,0,0,0,1,1,11,0,1,4,0,0,0,0,2,0,0,3,0,0,0,3,4,0,1779,1,1,"London : printed for J. French, No. 47, opposite Hatton-Garden, Holborn; and Fielding and Walker, Pater-Noster Row, [1779].",London,474,male,1712,1778,TRUE,"a Tingle voice . We say, a recital of the bass, a recital of counter tenor. This word is applied, in this sense, to instruments: We say, a recital of the violin, the flute, the hautboy. In a word , to recite, is to sing or play alone on any"
1016800104_000041,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,51,0,1,0,2,1,1,2,1,1,1,0,0,3,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,3,1,6,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,1,0,0,0,5,1,0,1,2,1,0,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"This testimony is the more honourable for Caldara, as Apoftolo Zeno, in general, joins with other learned Italians in complaints of the degeneracy and abuse of Music . Metaftafio was author of eight sacred dramas, which have been let by the greatest mailers of modern times , but with more"
0888900103_000411,"The new Royal cyclopædia, and encyclopædia; or, complete, modern and universal dictionary of arts and sciences. ... Illustrated with ... copper-plates, ... In three ... volumes. ... By George Selby Howard, ... Assisted by many gentlemen ... John Bettesworth, ... Henry Boswell, ... Felix Stonehouse, D.D. and others.",,64,1,5,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,5,2,0,0,0,0,1,0,1,4,6,1,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,1,6,0,1,1,6,1,2,5,0,1788,3,3,"London : printed for Alex. Hogg; and sold by the booksellers of Bath, Bristol, Birmingham, Canterbury, Cambridge [and 25 other towns in England] and likewise sold by all other booksellers and newscarriers in England, Scotland, and Ireland, [1788?].",London,647,unknown,,,FALSE,"proportioned to each other, as a well made iatue, cor to things that move regularly, as handsome walking, in dancing, in the dumb bhews of pantomimes, cor thirdly, to the motion of fimnd or voice ; in which the rhythnaus consists of long and llort syllables , or notes, joined"
0388101100_000007,"Proofs of the Enquiry into Homer's life and writings, translated into English.",Thomas Blackwell,49,0,3,3,2,0,0,0,0,0,0,2,1,2,0,4,1,0,0,1,0,0,0,0,0,2,0,2,2,0,0,4,2,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,7,0,0,1,0,0,1,0,0,1,1748,1,1,"London : [s.n.], Printed in the Year M.DCC.XLVIII. [1748].",London,110,male,1701,1757,FALSE,"Mules !- VII Instead of which, with more Dignity, Homers' 1 s has turned it, Great Jove, supreme of Gods , who highenthron'd, Inhabits Aether, and compels the Clouds! - ORPHEUS, says Plutarch, appears not to red. (t) have imitated any Man.' he means as to ad. (w) his Muficc"
0454900700_000082,"Bibliotheca technologica: or, a philological library of literary arts and sciences. Viz. I. Theology; or the First Principles of Natural Religion. II. Ethics, or Morality; the Doctrine of Moral Virtues. III. Christianity; or the Substance of the Christian Religion. IV. Judaism; or the Religion and State of the Jews. V. Mahometanism; or the Life, Religion, and Polity of Mahomet. VI. Gentilism; or the Deities and Religion of the Heathen. Vii. Mythology; or an Explanation of Fabulous Histories. Viii. Grammar and Language, particularly of the English Tongue. IX. Rhetoric and Oratory; or the Art of Speaking eloquently. X. Logic; or the Art of Reasoning and persuasion. XI. Ontology; or the Science of Being abstractedly considered. XII. Poetry; or the Art of making Verses or Poems. XIII. Criticism; or Art of judging well of Men and Things. XIV. Geography; or a Description of the World. XV. Chronology; or the Doctrine of Time. XVI. History; with the Original of Nations and Kingdoms. XVII. Physiology; or Science of Natural Philosophy. XVIII. Botany; or the Doctrine of Plants and Vegetables. XIX. Anatomy; or a Description of the Parts of an Human Body. XX. Pharmacy; or the Art of making Medicines. XXI. Medicine; or the Theory of Physic and Diseases. XXII. Polity and Oeconomics; or the Doctrine of Society and Government. XXIII. Jurisprudence; or the Knowledge of Law or Right. XXIV. Heraldry; or Art of Blazoning Coat-Armour. XXV. Miscellanies: An Account of the Mathematical Arts and Sciences. By Benj. Martin, Author of The Philosophical Grammar, &c.",Benjamin Martin,66,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,1,0,0,2,1,3,0,0,0,5,3,0,1,0,3,0,0,4,7,0,1,0,1,3,3,1,4,1,0,0,3,0,0,3,0,1,1,4,0,0,2,0,1737,1,1,"London : printed by S. Idle for John Noon, at the White Hart, near Mercers Chapel, in Cheapside, MDCCXXXVII. [1737].",London,654,male,1705,1782,TRUE,"c. These two Feet are kxid offet. of equal Time (for two short Syllables are equal to one long one) but of different Motion. She Spondee has an even, strong and Jteady Pace, which may be compared to a Trott: But the Motion of the Dactyl is brisk, and resembles"
1685500103_000051,The Cambrian register.,William Owen Pughe,59,1,2,2,0,0,0,6,4,1,1,0,0,1,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,0,0,4,4,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,1,0,2,0,0,0,3,1,1,2,0,1796,3,3,"London : Printed for E. and T. Williams, Strand, 1796-1818.",London,566,male,1759,1835,FALSE,"unfortunate concurrence of diream stances has it happened, that most of the critics who have had occasion to mention it, have their composition all the force and masculine expression in their power, and for many centuries to produce a soft and tender period among some of the Celtic tribes, would"
0817900402_000071,"Essays, or discourses, selected from the works of Feyjoo, and translated from the Spanish, by John Brett, Esq. ...",Benito Jerónimo Feijóo y Montenegro,69,1,2,2,0,0,11,3,0,1,0,3,1,1,1,2,0,0,2,0,0,0,0,0,0,1,0,2,0,1,3,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,8,0,1,0,1,2,0,1780,2,4,"London : printed for the translator: sold by H. Payne, Pall-Mall; C. Dilly, in the Poultry; and T. Evans, in the Strand, MDCCLXXX. [1780].",London,377,male,1676,1764,FALSE,"was experienced in the different modes of the ancients . SECT. II IV Thus music , in those remote ages, was divided between the temple and the theatre, and was applied promiscuously, to worship at the altar, and to the corruption of manners . But although this was a lamentable"
1016800104_000003,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,57,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,4,2,2,0,0,0,5,1,0,2,0,5,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,0,0,0,0,1,0,0,0,2,5,6,3,0,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"de la fipperne Et alsace temptro di lent faci; Regione del cilo II Jigor piomba, E neformo quelji mirabil cinto Nefifcoja giatnmtai tremta la terra Di ch' ella avena II beljfancoyfccinito. tzando i vapori infeon g ravidafierra. Canto IV Stanza XXXIII Canto XVI XXV. It will. be found, perhaps, equally"
1691200119_000032,"The European magazine, and London review; containing the literature, history, politics, arts, manners and amusements of the age. By the Philological Society of London.",Philological Society (Great Britain),47,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,0,2,2,5,0,0,1,0,6,1,0,0,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,3,0,0,0,1,3,0,1782,19,86,"London [England] : printed for John Fielding No. 23, Pater Noster Row; John Debrett, opposite Burlington House, Piccadilly; and John Sewell, No. 32, Cornhill, [1782]-1826.",London,511,unknown,,,FALSE,"with re spec to ringing; and theh proceeds to accent and empi/hinfr, wiich he dificuffes not only like a mnia who loves and un derttands nmuic well, but his own language , of which he speaks like an able philologer. Thefoilowingreflcion (p. 9.)' is new, and we think worthy of"
1129800700_000009,"Melody - the soul of music: an essay towards the improvement of the musical art: with an appendix, containing account of an invention.",,60,0,0,2,3,1,0,2,0,1,1,0,0,4,0,1,0,0,0,0,0,6,0,2,0,0,0,0,1,8,1,9,0,0,0,0,0,1,0,0,2,3,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,4,0,1,0,1,0,0,1798,1,1,"Glasgow : printed in the Courier Office, 1798.",Glasgow,79,unknown,,,FALSE,"means of this order, melody would become more simple, and the 73 inundation of difficult, rapid and trifling passages be kept within proper bounds. It may. be objected, that by simplifying instrumental music ; we would prevent fine instruments,; such ias the violin, from displaying their peculiar powers, of easily"
