PassageID,Title,Author,Total termFreq,termFreq(accord),termFreq(answer),termFreq(appear),termFreq(argument),termFreq(author),termFreq(believ),termFreq(bodi),termFreq(cafe),termFreq(caus),termFreq(certain),termFreq(christ),termFreq(christian),termFreq(church),termFreq(concern),termFreq(confid),termFreq(differ),termFreq(divin),termFreq(end),termFreq(evid),termFreq(faith),termFreq(gener),termFreq(god),termFreq(ground),termFreq(holi),termFreq(human),termFreq(idea),termFreq(judg),termFreq(know),termFreq(knowledg),termFreq(law),termFreq(learn),termFreq(life),termFreq(light),termFreq(love),termFreq(matter),termFreq(mean),termFreq(mind),termFreq(moral),termFreq(natur),termFreq(noth),termFreq(opinion),termFreq(person),termFreq(power),termFreq(principl),termFreq(proof),termFreq(prove),termFreq(reason),termFreq(receiv),termFreq(religion),termFreq(rule),termFreq(scriptur),termFreq(sens),termFreq(spirit),termFreq(suppos),termFreq(think),termFreq(true),termFreq(truth),termFreq(word),termFreq(world),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0714701100_000004,"An apology for the clergy, and particularly for protestant dissenting ministers: a sermon preached at the ordination of the Rev. John Yates, and the Rev. Hugh Anderson, in Liverpool, October 1, 1777; by the Rev. William Enfield, LL. D. with a view of the character of the Christian Minister, in a charge delivered on the same occasion, by the Rev. Richard Godwin.","Godwin, Richard",80,0,0,2,1,2,1,5,1,0,1,1,3,5,2,1,1,0,0,1,2,3,0,1,0,0,0,0,0,2,2,0,0,1,2,0,1,0,1,3,0,5,2,2,5,0,0,2,3,3,0,0,1,3,2,1,4,1,1,0,1777,1,1,"Warrington : printed by W. Eyres, for J. Johnson, No. 72, St. Paul's Church-Yard, London, MDCCLXXVII. [1777].",Warrington,44,male,1722,1787,FALSE,"the state. He has an unquestionable right to be at once regarded, as a friend to every individual, whose underitanding is enlightened, whose principles are regulated, and whose manners are improved by his inftruaions, and as a fellow labourer with the civil magistrate in preserving that order and virtue which"
0960400800_000002,"Essays on the most important subjects in religion. By Thomas Scott, Chaplain to the Lock Hospital.",Thomas Scott,89,2,1,1,1,2,7,1,0,0,0,2,1,0,3,0,0,4,0,0,0,2,7,1,5,1,0,1,0,0,1,2,1,0,0,1,2,2,1,1,0,0,3,1,0,0,1,4,0,2,0,4,1,4,2,1,3,3,2,5,1800,1,1,"London : printed by D. Jaques. Lower Sloane-Street; Sold by Mathews, 18, Strand; Woodhouse, Lower Brook-Street; Button, Paternoster-Row; Hatchard, Piccadilly; and by the author, Chapel Street, Upper Grosvenor-Place; also by Ogle, Edinburgh, 1800.",London,497,male,1747,1821,FALSE,"164 X The exaltation of Christ , and his appearance in the presence of God in our behalf, r I 84 XI sustification, -; - - 202 XII Regeneration, r - - 224 XIII The Personality and Deity of the Holy Spirit ; with some thoughts on the doctrine of"
0991500105_000017,"The works of the late Right Honorable Henry St. John, Lord Viscount Bolingbroke. In five volumes, complete. Published by David Mallet, ...","Henry St John, 1st Viscount Bolingbroke",99,1,0,3,0,0,1,0,1,2,0,0,0,0,1,1,3,5,0,1,0,1,8,1,0,7,1,1,0,3,7,0,0,0,0,0,3,1,4,6,3,3,0,0,3,3,4,6,0,2,3,1,0,0,0,4,1,2,1,1,1754,5,5,"London : printed in the year, 1754.",London,580,male,1678,1751,TRUE,"observation and experience force into their minds . If there are any creatures of human figure, to whom even thus much cannot be ascribed, which I do not believe , they are ranked as improperly under the human species, as they would be if they had a different figure. Ignorance"
1123700301_000095,"Thirty nine sermons on several occasions: by the late Reverend John Cooke, A. M. Rector of the United Parishes of St George the Martyr and St. Mary Magdalen in Canterbury, and of Mersham in Kent, and one of the Six Preachers of the Cathedral Church of Canterbury. Publish'd from the Manuscript Copy prepar'd by himself for the Press. ...","Cooke, John",95,1,1,1,0,3,1,1,1,0,0,1,6,3,0,1,0,2,3,0,5,0,2,0,0,1,0,2,2,4,0,2,3,2,0,3,0,0,1,2,0,0,3,0,0,1,7,11,0,5,3,2,0,0,0,2,3,2,0,2,1736,1,2,"London : printed for Edward Cave, at St. John's Gate, M.DCC.XXXVI. [1736].",London,441,male,1647,1726,FALSE,"we shall never come at the good of Christianity ; learning and trying, doubting and disputing, should be dispatched with all the quickness we possibly can, that we might.the sooner fall to religious practice, for which the longest life is too short: yet some mens zeal and devotion (to call"
0442000103_000034,"The works of the Most Reverend Dr. Edward Synge, late Lord Archbishop of Tuam in Ireland. In four volumes. ...",Edward Synge,97,0,2,0,1,5,3,1,1,0,1,3,5,7,2,0,0,10,0,0,6,0,6,1,3,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,3,0,3,1,3,2,2,2,3,3,7,1,1,1744,3,4,"London : printed for Thomas Trye, near Gray's-Inn-Gate in Holbourn, MDCCXLIV. [1744] [1752].",London,398,male,1659,1741,FALSE,"own them as Apostolic or Ecc!.. fiaji: cal Traditions; partly because they are all manifestly repugnant to the Do. &rine and Practice both of the ajasj!es and Primitive Cbhrch, as we have them record. ed in the Holy Scriptures , and the Writings of the first Cbrifians, which are still"
0435001000_000027,The grounds of Christian faith rational: in answer to Christianity not founded on argument. By Thomas Mole.,"Mole, Thomas",88,0,1,0,1,2,0,0,6,1,1,0,0,1,2,0,0,0,0,1,8,0,4,2,0,2,1,0,0,3,4,0,5,2,0,1,4,2,5,3,2,0,1,2,2,1,1,6,0,0,0,3,1,0,1,2,1,1,1,1,1743,1,1,"London : printed for T. Cox, at the Lamb under the Royal-Exchange, M,DCC,XLIII. [1743].",London,114,unknown,,,FALSE,"and displeasing to.god, as long' "" as he continues in such a disposition of mind , "" as they are undoubtedly of a nature corrupted "" and unregenerate. For whatever is not of faith , "" is fin,"" If our author means , that those virtue:. of: s affions are"
0255800101_000083,"A supplement to the first and second volumes of the View of the deistical writers. Containing additions and illustrations relating to those volumes. In several letters to a friend. To which is added, Reflections on the late Lord Bolingbroke's Letters on the study and use of history, as far as relates to the Holy Scriptures. The third edition, corrected and enlarged. With a large index to the three volumes. By John Leland, D.D.",John Leland,84,0,2,0,2,1,0,0,0,1,3,0,3,3,0,0,6,5,2,2,5,1,5,0,0,0,1,0,1,0,2,1,0,0,0,0,2,0,2,4,0,2,2,1,2,0,2,2,0,2,5,5,3,0,1,1,0,2,0,0,1756,1,1,"London : printed for B. Dod, at the Bible and Key, in Ave-Mary-Lane, near Stationers-Hall, MDCCLVI. [1756].",London,428,male,1691,1766,FALSE,"church , that their writers have'fhewn, that the sacred text is"" insufficient to be. the "" sole criterion of orthodoxy "" -- or, as he afterwards expresseth it, that"" it hath not that "" authenticity, clearness, and precision, which .' are necessary t c.ftablifhit as a divine and a """
0315401500_000006,"A collection of sermons, shewing The Grounds of the Lord's Controversy with this Church and Land, in respect of the Prevalence of Error, the abounding of Immoralities, Contempt of the glorious Gospel, Breach of solemn Engagements, awful Abuse of God's Goodness, &c. Together with The Duty of Saints and Sinners in the Prospect of threatened Strokes on these Accounts. Preached from different Texts of Scripture, and on several Occasions, particularly Fast-Days. By the late Reverend and Learned Mr Thomas Boston, Minister of the Gospel at Ettrick, Author of the Fourfold State, A View of the Covenants of Works and Grace. Now first published from the Author's original Manuscripts, as peculiarly applicable to the present Times.",Thomas Boston,90,1,1,0,0,0,3,0,1,3,0,3,2,1,2,0,0,1,1,0,0,1,6,1,1,2,0,0,4,2,4,5,2,0,2,1,1,1,0,1,0,0,0,5,5,0,0,3,2,4,1,1,0,1,0,1,2,9,1,2,1772,1,1,"Edinburgh : printed by and for John Gray. Sold at his Printing-House opposite the City-Guard, MDCCLXXII. [1772].",Edinburgh,130,male,1713,1732,FALSE,"of the further woeful decay of pratical godliness. The do&trine which is of God is according to godliness, Tit. i. i.; and that which hath not a tendency to promote real godliness, is not a doctrine from God . The law in its due place leading sinners to Christ ,"
1753400100_001224,"Expository notes, with practical observations, on the New-Testament of our Lord and Saviour Jesus Christ. ... Endeavoured by William Burkitt, ...",William Burkitt,107,2,0,0,0,0,0,0,0,0,2,2,2,3,1,0,0,2,1,1,2,1,11,0,10,2,0,1,1,1,0,2,0,0,0,0,1,2,0,2,1,1,3,0,2,0,0,5,2,4,1,8,3,5,0,0,3,8,7,2,1712,1,1,"London : printed for John Lawrence; John Wyat, and R. Robinson; and N. Cliff, and D. Jackson, 1712.",London,890,male,1650,1703,FALSE,"Principle , yea,  one of the First Principles of our Transfiguration, where and when he received in his Ha Faith , that the Scriptures are the very Word and Will of Diane Nature a Communicated Splendour.; and God the Fa God , written not by any Private Spirit ,"
0780800107_000007,"The works of the Most Reverend Dr. John Sharp, Late Lord Archbishop of York. In seven volumes. Containing one hundred and twelve sermons and discourses on several occasions. With some papers wrote in the popish controversy.","Sharp, John",111,0,1,1,1,0,6,2,1,1,1,2,1,0,1,0,0,3,0,2,2,0,8,0,0,0,0,2,2,0,1,0,0,0,0,1,3,3,1,5,0,0,2,0,6,0,0,9,1,5,1,3,7,0,4,0,8,9,3,2,1749,7,7,"London : printed for J. and P. Knapton in Ludgate-Street; T. Longman, and C. Hitch, in Pater-Noster-Row; A. Millar in the Strand; and J. and J. Rivington in St. Paul's Church-Yard, M.DCC.XLIX. [1749].",London,455,male,1645,1714,FALSE,"tradids those Principles by which all Men distinguish between Truth and Falsehood, and in such Things and Objects where Sense and Reason have a fair Scope to exercise themselves; I say, whatever in this Cafe is repugnant to those Principles , ought not to be admitted by us as a"
0323100202_000080,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,113,0,0,0,1,1,1,4,2,0,1,0,0,0,0,1,1,2,2,2,5,0,5,2,0,1,4,0,1,1,0,0,0,0,0,7,0,1,0,10,1,1,0,4,2,2,7,11,3,1,1,0,3,5,0,10,1,1,5,0,1768,2,2,"London : printed for H. Woodfall, A. Millar, J. Beecroft, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis and Co. R. Baldwin, Hawes, Clarke and Collins, B. White, W. Johnston, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, E. and C. Dilly, T. Davies, Robinson and Roberts, A. and J. Shuckburgh, and T. Cadell, M.DCC.LXVIII. [1768].",London,384,male,1632,1704,TRUE,"of Reaon, i. e. the finding he could not certainly prove it by natural Reason , doth not weaken the Credibility of that Fiiandaental Artieli, .'hen it is.cenoideredpirrely as: a .latter of Faith ? Which, .'in effect, I humbly conceive, amounts to this, Thata Proe pofitiori divinely revealed, that cannot"
0850500402_000177,"A view of the principal deistical writers that have appeared in England in the last and present century; with observations upon them, and some account of the answers that have been published against them. In several letters to a friend. ... . The fifth edition. By John Leland, D.D.",John Leland,101,1,0,1,3,0,2,0,4,0,0,1,9,0,1,1,0,8,1,5,1,1,1,0,2,2,0,0,0,0,2,0,1,0,0,1,0,0,3,3,4,0,3,1,1,4,6,11,3,3,0,1,0,0,1,0,5,3,0,1,1766,2,2,"London : printed by W. Richardson and S. Clark, for R. and J. Dodsley in Pall-Mall, and T. Longman in Pater-Noster-Row, MDCCLXVI. [1766].",London,463,male,1691,1766,FALSE,"in them such filch manifest proofs of a divine interposition, that few, if any, have ever owned the truth of those facts, and yet denied the divine original of the Christian revelation. Its adversaries therefore have chiefly bent their force to destroy the credit of the facts. But they have"
0476702300_000013,"A letter to the author of a discourse of free-thinking. Wherein the Christian religion is vindicated, by detecting several Abuses of Free-Thinking. By Daniel Williams, D.D.","Williams, Daniel",116,0,0,3,3,3,2,0,0,1,1,2,3,1,3,0,2,4,0,0,2,0,10,0,0,2,0,4,2,0,1,0,0,4,0,1,4,2,0,5,0,2,1,0,0,0,0,3,0,2,5,13,5,0,0,7,5,6,2,0,1713,1,1,"London : printed for John Lawrence, at the Angel in the Poultrey, 1713.",London,50,male,1643,1716,FALSE,"shall have any Authority , or serve as an Argument of any force, to deter mni; e their judgement? -29 3 Because our Saviour commands Men to search the Scriptures , which testified ofhim; and forbids them blindly to resign their Consciences to the di&ates of any fallible Persons :"
0812201500_000025,Discourses concerning the truth of the Christian religion.,John Jortin,84,0,0,1,1,0,0,0,1,2,1,2,4,1,1,4,2,3,1,2,1,0,7,1,1,3,0,0,2,0,0,0,3,0,2,0,1,1,0,4,1,3,4,1,0,5,1,1,0,2,0,0,1,1,1,1,2,3,0,5,1768,1,1,"London : printed for J. Whiston, at Boyle's Head, in Fleet-Street, MDCCLXVIII. [1768].",London,306,male,1698,1770,FALSE,"p. zi. and ia other places. proof proof that there must have been very plain and strong indications of its truth , which could overbear all the obstinate opposition of habitual vice. 9, The conversion of multitudes to a suffering state, and to a religion so little favourable as it"
1505302600_000005,"The exercise of reason, and liberty of conscience, the sacred right of all men, in examining and professing, the Christian truth. A sermon, delivered at Bridport, Dorset, October 5th. 1800; and published by request. By Richard Fry.","Fry, Richard",91,0,0,1,0,3,6,0,1,0,2,1,1,0,3,0,0,5,1,1,1,1,3,0,1,1,2,0,0,5,6,0,2,1,2,2,3,8,4,6,0,1,1,3,1,0,0,3,0,0,2,0,1,1,1,0,0,2,1,1,1800,1,1,"Snobury : Printed by J. Burkitt. Sold by J. Johnson, St. Paul's Church yard, London, and J. Morris, Billericay, 1800.",Sudbury,44,unknown,,,FALSE,"nlot ""' by the bare use of his natural faculties, (as LOCK says, in l00.) and .the principles of human reason , ever comne to thle knowledge of thle truths of the gofpelly, because it is by studying of divine revelation alone, that we can attain the knowledge of them."""
0420602800_000003,"Directions for the profitable reading of the Holy Scriptures. Together with some observations for the confirming their divine authority, and illustrating the difficulties thereof. By William Lowth, B. D. Prebendary of Winchester.",William Lowth,73,0,3,1,3,3,1,0,2,0,0,0,1,3,1,0,0,1,0,1,3,1,3,1,2,0,1,1,0,3,3,1,0,1,0,2,0,0,0,2,0,0,1,1,1,1,1,0,2,1,1,12,1,0,0,1,1,2,3,0,1735,1,1,"London : printed for Stephen Austen, at the Angel and Bible in St Paul's Church-Yard, 1735.",London,304,male,1660,1732,FALSE,4 The circumjtances of his death 201 The marks of integrity which appear in the evangelical writings 204 C H A P. IX The principle matters to be observed in reading the Ads and Epifiles of the Apofles 208 The succes of the Apyoles preaching an evident proof of the
0343300900_000112,"The truth of the Christian religion. In six books, by Hugo Grotius. Corrected and illustrated with notes, by Mr. Le Clerc. To which is added, a seventh book, concerning this question, what christian church we ought to join ourselves to? By the said Mr. Le Clerc. The seventh edition, with additions. Particularly one whole book of Mr. Le Clerc's, against Indifference of what Religion a Man is of. Done into English by John Clarke, D. D. Dean of Sarum.",Hugo Grotius,83,3,0,0,2,1,4,0,0,1,0,4,9,2,2,0,1,2,1,0,3,0,7,0,4,1,0,3,0,2,1,1,4,0,0,2,0,2,0,1,2,0,0,1,0,0,1,2,0,3,2,1,1,2,0,1,0,2,0,2,1767,1,1,"London : printed for John Beecroft; John Rivington; L. Hawes, and Co. R. Horsfield; W. Johnston; and B. Law, M,DCC,LXVII. [1767].",London,378,male,1583,1645,TRUE,"was Governor of Judea; that his Life is truly related in the 1 liftory of the Gospel; that he was therefore sent from the Father, that he might teach Men the way to Salvation, redeem them from their Sins, and reconcile them to God by his Death; and that this"
1334700700_000333,"Discourses on the credibility of the Scriptures: in which the truth, inspiration, and usefulness of the Scriptures are asserted and proved. By the late Reverend Benjamin Bennet.","Blauvelt, Abraham",102,0,2,2,2,0,5,1,1,0,0,0,13,4,0,3,4,3,0,1,1,3,5,0,1,0,1,2,1,0,1,0,0,0,0,0,3,0,0,1,1,1,0,1,0,1,0,0,3,10,2,7,1,2,1,1,0,0,4,7,1795,1,1,"New-Brunswick [N.J.] : Printed by Abraham Blauvelt, 1795.",New Brunswick,660,male,1764,1838,FALSE,"part of the world , God having in his just judgement given up a people to strong delusions, that had the christian religion among them, but wofully perverted, and grew weary of it. Though this must be acknowledged, it can be no diminution of the honour of the christian religion"
0756202900_000003,"Truth and love united: a sermon, preached before the correspondent board in London of the honourable Society in Scotland ... for Propagating Christian Knowledge in the Highlands and Islands, ... At Salters' Hall, ... April 6th, 1774, by William Langford, ...","Langford, William",94,0,0,2,0,3,2,1,0,1,2,3,7,4,0,0,1,1,0,0,6,2,11,0,5,0,0,2,1,0,2,1,2,0,1,1,3,0,0,1,2,0,0,0,2,1,1,1,3,2,2,6,0,0,0,1,1,1,4,2,1774,1,1,"[London?, 1774].",London,41,male,1704,1775,FALSE,"the ancient Prophets, by the Son of God himself, and by his Apoiles and Evangelists, with the Holy Ghost sent down from heaven to confirm it by miracles.. What these inspired men of God delivereo, in their discourses was committed to writing for the more sure preservation of the truth"
0812701800_000014,"A view of the internal evidence of the Christian religion. By Soame Jenyns, Esq.",Soame Jenyns,75,0,1,0,2,1,0,2,0,3,1,3,3,0,1,0,2,3,0,1,0,0,4,2,0,5,0,0,0,2,2,0,0,0,0,1,0,1,4,2,1,0,0,1,3,1,1,4,1,6,0,3,1,1,1,0,1,3,0,1,1790,1,1,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.XC. [1790].",London,195,male,1704,1787,FALSE,"the world , may easily be traced backwards to their source; and wherever these have not as yet been able to penetrate, we there find the human species not only void of all TRUE religious and moral sentiments, burr not the least emerged I 3 from from their original ignorance"
1747500101_000005,"A new history of the Holy Bible, from the beginning of the world, to the establishment of Christianity. ... To which are added, notes ... The whole illustrated with proper maps and sculptures. By the Reverend Mr. Thomas Stackhouse, ...",Thomas Stackhouse,97,2,0,0,0,2,2,1,2,0,2,0,4,0,1,2,0,2,0,0,0,1,9,0,1,4,0,1,1,7,1,0,1,6,0,0,1,2,4,11,2,1,0,1,1,1,0,7,1,2,0,0,3,1,0,0,1,3,0,3,1733,1,2,"London : printed and sold, for the author, at J. Huggonson's, 1733.",London,1044,male,1677,1752,FALSE,"with idtdiit Truth , to suffer all Nationv to be cxpoa'd to the wicked ide4ne of seducing and apsfard Spirits , without ever offering them any' Means to undeceive them? Can we imagine, that a Gd of iinfinite Majesty and Power , who is a jealous God , and will"
0693800800_000005,"A treatise concerning the causes of the present corruption of Christians, and the remedies thereof. In two parts. Part I.",Jean-Frédéric Osterwald,94,0,2,0,0,0,1,0,1,3,1,0,2,0,0,0,1,1,0,2,2,3,4,0,1,0,3,0,0,3,0,2,0,1,0,2,0,1,0,2,1,1,2,0,10,7,3,2,0,9,1,1,1,0,2,1,1,14,0,0,1702,1,1,"London : printed for Ri. Chiswell, at the Rose and Crown in St. Paul's Church-Yard, 1702.",London,482,male,1663,1747,FALSE,"apt to! say, that Sinners are not confirent with themselves and as if ic were impossible to reconcile their Prasice with their Belief, we cry our, that the depth of Man's Heart is unsearchable.  But there is no such wonder in the Cafe , and the proceeding of bad"
