PassageID,Title,Author,Total termFreq,termFreq(ag),termFreq(appear),termFreq(art),termFreq(band),termFreq(beauti),termFreq(bosom),termFreq(bright),termFreq(brocad),termFreq(buckl),termFreq(charm),termFreq(coat),termFreq(corset),termFreq(curl),termFreq(dress),termFreq(embroid),termFreq(face),termFreq(fashion),termFreq(femal),termFreq(fine),termFreq(flow),termFreq(form),termFreq(gentlemen),termFreq(glass),termFreq(glitter),termFreq(gold),termFreq(hair),termFreq(handsom),termFreq(hat),termFreq(head),termFreq(hoop),termFreq(human),termFreq(lace),termFreq(ladi),termFreq(linen),termFreq(lip),termFreq(long),termFreq(loos),termFreq(manner),termFreq(paint),termFreq(powder),termFreq(preciou),termFreq(ribbon),termFreq(ruffl),termFreq(show),termFreq(silk),termFreq(silver),termFreq(size),termFreq(sleev),termFreq(ti),termFreq(vain),termFreq(velvet),termFreq(waist),termFreq(wig),termFreq(wore),termFreq(wrought),termFreq(young),termFreq(youth),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0081500132_000033,"The works of the English poets. With prefaces, biographical and critical, by Samuel Johnson. ...",Samuel Johnson,38,0,2,0,0,2,2,2,0,0,2,0,0,1,0,0,2,0,1,1,1,1,0,1,2,1,3,0,0,3,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,1,1779,32,58,"London : printed by H. Hughs; for C. Bathurst, J. Buckland, W. Strahan, J. Rivington and Sons, T. Davies, T. Payne, L. Davis, W. Owen, B. White, S. Crowder, T. Caslon, T. Longman, B. Law, E. and C. Dilly, J. Dodsley, H. Baldwin, J. Wilkie, J. Robson, J. Johnson, T. Lowndes, T. Becket, G. Robinson, T. Cadell, W. Davis, J. Nichols, F. Newbery, T. Evans, J. Ridley, R. Baldwin, G. Nicol, Leigh and Sotheby, J. Bew, N. Conant, J. Murray, W. Fox, J. Bowen, MDCCLXXIX. [1779]-80.",London,383,male,1709,1784,TRUE,"mazes guide their way, Through all the giddy circle they pursue, And old impertinence expel by new. What tender maid but must a victim fall 95 To one man's treat, butfor another's ball? When Florio speaks, what virgin could withfiand, If gentle Damon did not squeeze her hand? With varying"
0143502001_000047,"Nuptial dialogues and debates: or, an useful prospect of the felicities and discomforts of a marry'd life, Incident to all Degrees, from the Throne to the Cottage. Containing Many great Examples of Love, Piety, Prudence, Justice, and all the Excellent Vertues, that largely contribute to the true Happiness of Wedlock. Drawn from the Lives of our own Princes, Nobility, and other Quality, in Prosperity and Adversity. Also the fantastical Humours of all Fops, Coquets, Bullies, Jilts, fond Fools, and Wantons; old Fumblers, barren Ladies, Misers, parsimonious Wives, Ninnies, Sluts and Termagants; drunken Husbands, toping Gossips, schismatical Precisians, and devout Hypocrites of all Sorts. Digested into serious, merry, and satirical poems, wherein both Sexes, in all Stations, are reminded of their Duty, and taught how to be happy in a Matrimonial State. In two volumes. By Edward Ward, Author of the London Spy.",Ned Ward,34,0,2,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,1,0,2,1,0,0,1,1,0,1,1,0,0,0,1,4,3,0,0,1,1,0,0,1,1737,1,2,"London : printed for Mess. Bettesworth, and Hitch, Ware, and Osborn, in Pater-Noster-Row; Hodges, on London-Bridge; Baily, in Mitre-Court, Fleetstreet; and Cummins, at the Royal Exchange, 1737.",London,324,male,1667,1731,FALSE,"prepoft'rous grow,, And hang in Wallops over your Hips below, Both join, nor can your Apron Strings between, Buried in Folds of flabby Fat, be seen i Your Breast, like Udders, to your Navel drop, For want of Stomacher to prop them up; And your potbelly, fwell'd with Drink and"
0859900200_000044,"A compendium of A journey from Aleppo to Jerusalem, by Mr. Henry Maundrel, Chaplain to the English Factory at Aleppo. The travels of Dr. Thomas Shaw, F. R. S. and a journey to Palmyra.",Robert Wood,41,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,5,0,0,4,0,0,1,1,4,1,3,1,0,1,2,0,2,0,0,2,1,0,3,0,0,0,0,0,0,1,0,0,1757,1,1,"Dublin : printed for J. Smith, on the Blind Quay, MDCCLVII. [1757].",Dublin,313,male,1717,1771,FALSE,"aihes, is good in suppurations; as are the leaves of alhenna mixed with warm water, in cafes of bruises, slight wounds, and inflamn: iti ons. These leaves not only tinge the fki i with yellow, but passing immediately through' the pores, communicate the same colour to the urine of'the patient."
0533700109_000255,"The annual register, or a view of the history, politicks, and literature for the year 1766.",,35,1,0,3,2,1,0,0,1,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,3,6,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1767,1,1,"London : printed for J. Dodsley, 1767.",London,564,unknown,,,FALSE,"masquerade, Where thy simple mother tiray'd. he was clad like harmless Quaker, And was pleased my lord should take her By the waist , and kindly mhake her; And, with look demure, said he, Pray, my Lord, - do you know me ?' R 3 He % The Goddess of"
0607601700_000066,"A full and just account of the present state of the Ottoman empire in all its branches: with the government, and policy, religion, customs, and way of living of the Turks, in general. Faithfully Related From a Serious Observation, taken in many Years Travels thro' those Countries. By Aaron Hill, Gent.",Aaron Hill,41,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,2,1,0,3,0,1,0,0,1,2,1,0,0,2,0,0,0,0,1,0,3,2,1,1,0,1,1,0,0,5,3,0,2,1,0,0,0,0,0,0,0,0,1709,1,1,"London : printed for the author, and are to be sold, by John Mayo, Stationer and Printer, at the Printing-Press in Fleet-Street, Anno Domini, 1709.",London,395,male,1685,1750,TRUE,"they turn back with Facings of the same; they button also at, the Neck, whence one fide sloping oer the other, they are, fastened in the same place and manner with the under Waflcoat just now treated of. The richness T H E Y bind there Dolamanns with Silk or"
0499600102_000032,The spectator. ...,,39,0,5,1,0,4,0,0,0,0,0,3,0,0,3,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,3,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,2,2,1733,2,8,"London : printed for J. Tonson, at Shakespear's-Head, over-against Catharine-Street in the Strand, 1733.",London,336,unknown,,,FALSE,"is set fast, and nothing will then serve, Turn, neither Truth nor Fallhood. No 104 Friday, Yune 29 -- s1aqlis equois Ih eiffafatigat Harpayce - Virg. T would be a noble Improvement, or rather a Rec very of what we call good breeding, if nothing weo to pals amongit us"
1585000148_000271,"The Weekly entertainer; or Agreeable and instructive repository. Containing a collection of select pieces, both in prose and verse; curious anecdotes, instructive tales, and ingenious essays on different subjects.",,42,0,1,0,1,0,1,0,0,0,0,0,0,2,5,0,0,4,1,0,0,7,0,0,0,1,2,0,2,2,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,1783,48,59,"Sherborne [Dorset, England] : printed by R. Goadby and Co., M.DCC.LXXXIII. [1783]-1819.",Sherborne,1045,unknown,,,FALSE,"passed inl that place were stated. it concluded with requesting the owner of the dog, if' ever he found his way home, to acquaint irs -- t, by post, where the fox was started, in order' that the length of the chase, anid the time employed in it might be"
0720400702_000038,"The Tatler. By the Right Honourable Joseph Addison, Esq; In two volumes. ...",Joseph Addison,32,0,2,1,0,2,0,0,0,0,1,1,0,0,1,2,4,1,0,0,0,0,0,0,0,2,1,0,3,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1777,2,2,"London : sold by A. Middleton, J. Young, W. Brown, and J. Midwinter, 1777.",London,206,male,1672,1719,TRUE,"I looked upon her, the more my heart was melted with the sentiments of si. lial tenderness and duty. I discovered every moment something so charming in this figure, that I could scarce take my eyes off it. On its right hand there sate the figure of a woman so"
0086600116_000042,"The world displayed; or, a curious collection of voyages and travels, selected from the writers of all nations. In which the conjectures and interpolations of several vain editors and translators are expunged, Every Relation is made concise and plain, and The Divisions of Countries and Kingdoms are clearly and distinctly noted. Illustrated and embellished with variety of maps and prints By the best Hands. ...",,55,0,2,0,0,1,0,0,0,0,0,1,0,2,2,0,1,0,0,3,1,4,1,0,0,2,4,2,0,2,0,0,0,0,3,0,7,0,1,0,0,1,0,0,1,8,0,1,2,1,0,1,0,0,0,1,0,0,1759,16,20,"London : printed for J. Newbery, at the Bible and Sun, in St. Paul's Church-Yard, MDCCLIX. [1759]-61.",London,207,unknown,,,FALSE,"ours, but also from those of all other nations. Of the peffons of the Chintj in general ral we may form a pretty diftinci idea, by considering that they entertain of beauty . They would have a man tall and sat, with a broad forehead, small eyes, a flort nose,"
0387700900_000043,"Polite epistolary correspondence. A collection of letters, on the most instructive and entertaining subjects. Viz. Of Love and Gallantry. Of Compliment. Satyrical. Of Reproach. Of Reprimand. Of Consolation and Condolance. On asking Advice. On giving Advice. Of Morality. On making a Present. Of Recommendation. Of Invitation. Of Congratulation. Of Excuse and Apology. To desire Favours. Of Complaint. With Answers to them. To which are prefix'd, two introductory letters: shewing the necessity and use of such a collection; particularly in the instructing of Youth to indite Letters well on all Occasions.",,35,0,3,0,0,1,0,0,0,0,0,2,0,0,4,2,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,2,0,0,2,0,2,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,1,0,1,2,1751,1,1,"London : printed for H. Slater, the Corner of Clare-Court, Drury-Lane; and W. Watson, at Dryden's Head, Holborn-Bars, 1751.",London,240,unknown,,,FALSE,"so long as you have done,  but ihow me, by doing. me the Honour of writing to me, that you are convinced of the real affeaion with which I am, SIR, r:. ur mojt humble, and moii obedient Servant. -  LET L E T T E R VIII"
0549700101_000182,"A new system of geography: or, a general description of the world. ... Embellished with a new and accurate set of maps, ... and a great variety of copper-plates, ... By the late D. Fenning and J. Collyer. A new edition, revised, enlarged, and improved, by Frederick Hervey, Esq; ... The account of North America corrected ... by Captain Carver, ...",Joseph Collyer,34,0,1,1,0,1,0,0,1,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,2,4,0,1,2,0,0,0,2,1,0,2,1,3,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,1785,1,2,"London : printed for J. Johnson, and G. and T. Wilkie, 1785-86.",London,673,male,1748,1827,FALSE,"odiawing, fol tlhat is Iflely tperlormled CLV oxen hand hbufltloes. Tlioeii is bh t oii conlil riilr; ll. rivet in the idland,; il that is mni(h inlitllid by cirirdilcs. 1) d SECT SEC T. II Of the Persons, Dress , Genius, Manners and coforns of the Natives; the Education of"
1538300300_000070,"Ingenious and diverting letters of a lady's travels into Spain; Describing the devotions, nunneries, humcur, customs, laws, militria, trade, diet, and recreations of that people. Intermix'd with great variety of modern adventures, and surprising accidents; being the truest and best remarks extant, on that court and country. The eleventh edition. With the addition of a letter of the state of Spain, as it was in the year 1700. By an English gentleman.",Madame d'Aulnoy,36,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,0,0,0,4,0,0,0,0,0,2,3,0,0,4,0,0,1,3,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,2,0,0,0,0,1,1,2,0,1738,1,1,"Dublin : Printed for James Dalton, and sold at his Shop at the corner of Bride's-Alley in Patrick's-street, MDCCXXXVIII. [1738].",Dublin,383,female,1651,1705,FALSE,"fea~rce and dear. : Besides, the Span atniars have that foolish Vanity to desire it very fine , il. fobmuch, that they had rather have but one fine Shift, than Half a Dozen a little coalrfe; · and either lie in Bed till  tis wath'd, or else e drefi"
1122600102_000004,"Poems on several occasions, by Mr. John Gay. In two volumes. ... . With a biographical and historical account of the author and his writings.",John Gay,34,0,0,1,1,5,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,6,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,1778,2,2,"London : sold by A. Millar, J. and R. Tonson, M. Cooper, and D. Midwinter, MDCCLXXVIII. [1778].",London,216,male,1685,1732,TRUE,"as we voibly discern, They, by frequenting Ladies toilettes, learn. Thus might the traveller easy truth impart Into the subject let me nobly start. How happy lives the man, how sure to charmr' Whose knot embroidered flutters down his arm'! On him the Ladies cast the yielding glance, Sigh in"
0146400900_000003,"The woman of taste. In a second epistle, from Clelia in town to Sappho in the country.",Thomas Newcomb,31,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,3,0,1,2,0,1,0,1,0,0,0,1,1,0,0,0,3,0,1,1,1,2,0,0,0,1733,1,1,"London : printed for J. Batley, at the Dove in Pater-Noster-Row, M.DCC.XXXIII. [1733].",London,22,male,1682,1765,FALSE,"who has lately written a very learned Treatise, in Vindication of Sodomy, Theft, Self murder, and all manner of Immoralities. Ic It shows you amonglf nymphs of spirit bred, To empty half your barn to deck your head ; The tithes of half your parish to consume, To please your"
0565900602_000008,"Remarks on a tour through the different countries of Europe, Asia, and Africa; giving a particular description of the Characters, customs, manners and laws ... In two volumes. ...","Macintosh, William",39,0,4,0,2,2,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,3,0,0,1,0,0,0,3,0,0,1,1,4,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,1786,2,2,"Dublin : printed by J. Jones, 1786.",Dublin,282,unknown,,,FALSE,"been. n India. We arrived at a village, where we were et by the bride, attended by an infinite number f femnale acquaintance, her near male relations, nd a crowd of servants. A gentleman's carriage n the service of the Company was borrowed for te' side. It, was an open"
0645200100_000035,"Letters of the Right Honourable Lady M---y W---y M----e: written during her travels in Europe, Asia and Africa, to persons of distinction, men of letters, &c. in different parts of Europe. Which contain, among other curious relations, accounts of the policy and manners of the Turks; Drawn from Sources that have been inaccessible to other Travellers.",Lady Mary Wortley Montagu,54,0,0,2,0,8,1,0,2,0,1,0,0,0,3,2,5,1,0,5,0,2,0,0,0,1,3,0,0,2,0,0,0,5,0,0,1,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1765,1,1,"Dublin : printed for P. Wilson, J. Hoey, Junior, and J. Potts, Booksellers, MDCCLXV. [1765].",Dublin,287,female,1689,1762,TRUE,"own cook might add a dish or. two after our manner . But I attribute this to cuilom, and am very much inclined to believe that an Indian, who had never tailed of either, would prefer their cookery to ours. Their sauces are very high, all the roafd very much"
1354200106_000048,"The works of J.S, D.D, D.S.P.D. in six volumes. Containing, I. The author's miscellanies in prose. II. His poetical writings. III. The travels of Captain Lemuel Gulliver. IV. His papers relating to Ireland, consisting of several treatise; among which are, the Drapier's letters to the people of Ireland against receiving wood's half-pence. V. The conduct of the allies, and the examiners. VI. The publick spirit of the whigs; and other pieces of political writings, with polite conversations, &c.",Jonathan Swift,34,0,0,0,0,2,0,0,2,0,0,1,0,0,3,0,1,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,0,0,1,0,0,0,1,0,0,0,1,1,2,0,0,2,0,0,0,2,0,0,0,0,1738,6,6,"Dublin : Printed by George Faulkner, in Essex-street, M,DCC,XXVIII. [1728].",Dublin,390,male,1667,1745,TRUE,"a merry 7igg called, Dumptey deary, invented to rouse Ladies from the Dumps. ""t Reflettion of the Sun. I Motherly Women, sthe The Pink, the Rose, the Violet's Dye, In that great Drawing-room the Sky, How do these differ from our * Graces, In Garden silks , Brocades , and"
1755000101_000122,"Sepulchral monuments in Great Britain applied to illustrate the history of families, manners, habits, and arts, ...",Richard Gough,45,0,2,0,0,0,0,0,0,0,0,1,0,0,2,4,0,1,0,0,1,0,0,0,0,4,3,0,0,1,0,0,0,1,0,0,7,0,0,3,0,2,0,0,0,4,2,0,2,1,0,0,0,0,4,0,0,0,1786,1,2,"London : printed by J. Nichols, for the author; and sold by T. Payne and Son, 1786-96.",London,580,male,1735,1809,FALSE,"headdress, boddice studded in front, and a petticoat, a mantle tied by a cordon, with a rote and two quatrefoils studded "". See also the dress of William of Hatfield second son of Edward III on his monument in York minster before described p. CXXXVI Henry Prince of Wales, afterwards"
0971600301_000074,"The flowers of modern travels; being elegant, entertaining, and instructive extracts, selected from the works of the most celebrated travellers; such as, Lord Lyttelton, Sir W. Hamilton, Baron de Tott, Dr. Johnson, Dr. Moore, Dr. Troil, Addison, Brydone, Coxe, Wraxall, Savary, Topham, Sherlock, Douglas, Swinburne, Lady M. W. Montague, &c. &c. Intended chiefly for young people of both sexes. By the Rev. John Adams, A. M. ...",,45,0,2,0,0,6,0,0,0,0,0,0,0,0,1,2,1,1,0,2,0,0,0,0,0,1,3,2,0,4,0,0,0,11,0,0,0,0,2,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1788,1,2,"London : printed for G. Kearsley, at Johnson's Head, No. 46, Fleet-Street, 1788.",London,375,unknown,,,FALSE,"be seen a more beautiful procefiion. The sultan appeared to us a handsome man of about forty, with something, however, severe in his countenance, and his eyes were full and black. He happened to flop under the window where we flood, and (I suppose being told who we were) looked"
0237200101_000051,"Poems on several subjects. In two volumes. By John Ogilvie, D.D. The third edition. ...","Ogilvie, John",31,1,0,0,0,0,2,0,1,0,3,0,0,0,2,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,2,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,2,1,0,0,1,1,0,0,1,1771,1,2,"London : printed for George Pearch, 1771.",London,336,male,1732,1813,FALSE,"life's substantial good! "" On us no more your pointless wit bestow"" "" pointless wit can never hurt a Beau."" K 3 ENRAGED, ERAG.ED, he spoke; with grief, with ire oppressed, His heart beat thick within his roomy breast; He damned all mankind in a rage, and swore (Unjuf!) that"
0712700602_000041,"Letters on the English nation: by Batista Angeloni, a Jesuit, who resided many years in London. Translated from the original Italian, by the author of The marriage act a novel. ...",John Shebbeare,46,0,1,2,0,2,1,0,0,0,0,0,0,0,2,0,3,2,1,0,0,0,1,0,0,0,2,0,0,4,1,2,0,8,1,0,4,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1755,2,2,"London : [s.n.], printed in the year M DCC LV. [1755].",London,311,male,1709,1788,FALSE,"effeted an universal sameness of behaviour and cuftonis, long before this, by the vast in %rcourfc which the christian religion and commerce, have made amongst men. T o this variety of tongues it is owing, that the Laplander thinks happiness nowhere to be found, but on the other fide the"
0255300500_000091,"Spanish and English dialogues. Containing an easy method of learning either of those languages. With many proverbs, and the explications of several manners of speaking, proper to the Spanish tongue. ... Dedicated to ... John, Lord Carteret. By Felix Anthony de Alvarado, ..","Alvarado, Felix Anthony de",68,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,12,3,0,0,11,0,5,0,0,2,0,0,0,0,1,1,0,5,6,0,2,0,0,3,0,0,0,0,0,0,1719,1,1,"London : printed for W. Hinchliffe, and J. Walthoe, Jun., 1719.",London,671,unknown,,,FALSE,"Cloth, Fine Stff, Tafaty, Tabby, Satin, Velvet , Damask, b ocade, Grogram, Gaswe, Drulgget, Crape, Scarlet,. Cloth Rash, Cadiz, a sort of Cloth S ac Clh, Sack Cloth, Frize, camb.et, Serge, Shag, or Bastard Velvet , Cotton, Fufrian, Linen , A Course Camblet, Linen Cloth, Fine Linen , Cambrick, Holland,"
