PassageID,Title,Author,Total termFreq,termFreq(answer),termFreq(believ),termFreq(better),termFreq(brother),termFreq(captain),termFreq(colonel),termFreq(cry),termFreq(daughter),termFreq(differ),termFreq(end),termFreq(famili),termFreq(father),termFreq(form),termFreq(friend),termFreq(girl),termFreq(god),termFreq(govern),termFreq(hand),termFreq(happi),termFreq(heart),termFreq(herself),termFreq(honour),termFreq(hope),termFreq(hous),termFreq(kind),termFreq(know),termFreq(ladi),termFreq(letter),termFreq(life),termFreq(light),termFreq(littl),termFreq(love),termFreq(madam),termFreq(marri),termFreq(matter),termFreq(mean),termFreq(mind),termFreq(miss),termFreq(morn),termFreq(mother),termFreq(near),termFreq(oblig),termFreq(old),termFreq(opinion),termFreq(person),termFreq(poor),termFreq(prai),termFreq(receiv),termFreq(return),termFreq(set),termFreq(suppos),termFreq(sure),termFreq(taken),termFreq(think),termFreq(thought),termFreq(turn),termFreq(woman),termFreq(word),termFreq(world),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0106600110_000029,"The works of Henry Fielding, Esq; with the life of the author. In twelve volumes. Vol. XI.",Henry Fielding,68,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,1,1,1,0,0,2,4,0,3,0,1,1,2,8,0,1,1,0,4,1,1,1,2,0,1,1,1,2,0,0,1,1,5,0,1,2,1766,10,12,"London : printed for A. Millar, in the Strand, MDCCLXVI. [1766].",London,348,male,1707,1754,TRUE,"hour's duration from Mhrs. Harris, I suffered her to conduet me to the outward gate of her courtyard, whence I set forward in a disconsolate condition of mind , towards my lodgings. I had five miles to walk in a dark and rainy night; but how can I mention these"
0029000104_000022,"Henry and Isabella; or, a traite through life. By the author of Caroline, or the diversities of fortune. In four volumes. ...","Hughes, Anne",72,2,3,2,0,0,0,0,2,0,0,0,0,0,1,2,0,0,2,0,1,5,0,1,4,2,4,3,4,0,0,3,0,2,0,0,0,3,3,1,0,0,2,0,0,1,0,0,1,2,2,0,1,2,2,3,1,0,2,1,2,1788,4,4,"London : printed for William Lane, Leadenhall-Street, 1788.",London,257,female,,,FALSE,"you will no longer stand in need of her protetion. I shall expect you with impatience. A servant shall be at the Grove by nine o'clock, to conduct you to your sincere and affectionate M. MARTIN."" Juliana Juliana (without in the least degree attending to Miss Peggy, who expressed a"
0112300108_000148,"The works of Henry Fielding, Esq; in twelve volumes. With the life of the author. Volume the First.",Henry Fielding,77,4,0,3,2,0,0,0,3,0,0,0,6,0,2,0,0,0,1,2,0,1,1,0,1,0,1,8,0,1,0,5,0,0,5,2,2,1,3,0,1,0,1,4,1,1,0,1,0,1,0,0,1,0,1,1,0,4,1,0,5,1775,8,12,"London : printed for John Bell, No 132. Strand, M.DCC.LXXV. [1775].",London,407,male,1707,1754,TRUE,"hand at  the harpficord.'  I did not know any of tlihee  matters ,  anivered the old gentleman,  for I never  fawv the lady ; but I do not like her the worse for what you tell me; and I am the better pleated with"
0023100102_000010,Woodland cottage. A novel. In two volumes. ...,,64,1,1,0,0,0,0,0,2,1,0,1,4,2,1,1,0,0,2,1,2,1,0,2,1,1,0,1,1,1,0,0,5,1,2,0,2,1,1,0,5,0,0,0,0,0,1,2,0,0,0,0,0,1,5,2,2,2,3,0,2,1796,2,2,"London : printed for Hookham and Carpenter, Old Bond Street, 1796.",London,234,unknown,,,FALSE,"hand , and kissed it in an ec R; acy'. ""Ai ""At at that instant he heard her father coming, who desired he would go with him to see a fine new granary he was building. ""( Vexed and mortified at this unlucky interruption, just at the very moment he"
0021000201_000026,The history of Mr. Byron and Miss Greville. In two volumes. ...,,70,0,3,2,0,0,0,0,2,0,2,2,2,0,0,4,1,0,1,1,1,0,1,1,1,1,4,5,0,0,0,3,0,1,2,0,1,3,8,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,5,0,0,1,1,1,4,1767,1,2,"London : printed for Francis Noble, at his Circulating Library, near Middle-Row, Holborn ; and John Noble, at his Circulating Library, in St. Martin's Court, near Leicester-Square, MDCCLXVII. [1767].",London,240,unknown,,,FALSE,"of buying honour , not "" I: dry ground is worth a hundred titles. ""Besides, Bess, 1 continued he, ""in my "" mind , "" mind , now, when I have done no. ""thing to deferve this same title, it will ""be but a mere empty sound, child; and """
0758301800_000002,"A dialogue occasion'd by Miss F--d's letter, addressed to a person of distinction.",,67,0,2,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,3,0,1,1,1,0,1,3,7,1,2,1,1,5,2,1,1,0,0,5,0,6,0,0,4,2,1,1,1,0,1,2,0,0,0,2,0,0,3,0,1,0,1761,1,1,"London : [s.n.], Printed in the Year M.D.CC.LXI. [1761].",London,18,unknown,,,FALSE,"you have set this Matter in a Light , I could not have conceived, and incline me to think : more favourably of her,  than I was disposed. to on reading her Letter . I do not doubt, the Behaviour of her old Lover being just as she has"
1511400104_000046,"The dramatic works of Samuel Foote, Esq. In four volumes.",Samuel Foote,72,0,0,0,1,0,14,0,2,0,0,1,4,0,1,1,0,1,2,2,0,0,4,3,0,0,0,2,0,1,0,2,4,5,2,0,0,0,4,1,3,0,1,0,0,0,1,1,0,2,0,2,0,0,0,2,0,0,2,1,0,1781,4,4,"London : printed for P. Vaillant, J. Rivington, T. Cadell, W. Nicoll, and S. Bladon, [1781?].",London,306,male,1720,1777,TRUE,"what your father alleges. Jenny. May I crave your ladyship's private ear for a moment? L Kitty. Withdraw; not out of the room. well, child; what are the objejions to the man your parents have chosen? Jenny. Two as strong ones as any mortal can have: I hate him, and"
0201700701_000022,The young philosopher: a novel. In four volumes. By Charlotte Smith. ...,Charlotte Turner Smith,69,2,1,0,3,0,0,0,1,1,0,5,0,0,2,1,0,0,0,0,0,1,0,6,1,0,2,4,1,0,0,2,1,1,0,0,0,2,2,3,0,1,0,0,0,2,1,2,0,2,1,1,5,4,2,0,0,1,0,0,5,1798,1,4,"London : printed for T. Cadell, jun. and W. Davies, in the Strand, 1798.",London,283,female,1749,1806,TRUE,"too proud to visit the wives of men in business of the neighbouring town, and of those of men of the next rank, many relented that there was no intercourse between their husbands with Mr. Delmont, and others; who had daughters , were glad that the exclusion of the Miss"
0024200302_000002,"Memoirs of Miss Sidney Bidulph, extracted from her own journal, and now first published. In two volumes. ...",Frances Sheridan,69,2,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2,1,0,3,0,0,0,0,2,1,0,1,1,3,3,0,3,2,5,0,10,1,1,0,1,1,2,0,0,2,0,1,0,1,6,1,2,2,1,0,1,1761,2,2,"Dublin : printed by and for G. Faulkner, MDCCLXI. [1761].",Dublin,417,female,1724,1766,TRUE,"her, she had not the least idea that Mrs. Gerrarde had writ in that manner from any other motive than the good one which appeared obvious to her. I told her, that I feared Mrs. Gerrarde was far from being the penitent she supposed her; and. then acquainted her with"
0022300301_000020,"Eliza: or, the history of Miss Granville. By the author of Indiana Danby. In two volumes. ...",Author of Indiana Danby,70,6,1,1,0,5,0,0,1,1,0,0,0,0,1,4,0,0,2,0,1,1,2,3,0,0,0,4,3,0,0,5,2,1,0,0,1,0,3,0,3,0,1,0,2,0,1,0,0,1,2,2,0,0,3,1,3,1,1,0,1,1766,1,2,"London : printed by W. Hoggard, for Francis Noble, at his Circulating Library, opposite Gray's-Inn-Gate, Holborn ; and John Noble, at his Circulating Library, in St. Martin's Court, near Leicester-Square, MDCCLXVI. [1766].",London,235,unknown,,,FALSE,"excepting the captain , added my lady . H 6 W, Well put in, said he, thank you for the compliment. You are extremely welcome to it, said she, and I see it does not displease you. Oh fie, cried he, why should you suppose that? how can I be"
0464600202_000025,"Barford Abbey, a novel: in a series of letters. The second edition. In two volumes. ...",Susannah Gunning,75,0,1,1,0,1,0,1,0,0,1,0,1,0,0,2,1,0,2,2,2,0,0,1,2,0,3,16,1,0,0,2,2,5,1,0,1,0,6,1,0,1,0,3,0,0,3,0,0,1,1,0,0,1,4,2,0,0,1,1,1,1771,2,2,"London : printed for Robinson and Roberts, No. 25, Paternoster-Row; and T. Cadell, in the Strand, MDCCLXXI. [1771].",London,191,female,1740,1800,TRUE,"your poor girl , that al the young finarts we brought down, and that which we found I 4' here, here, fllould have difpos'dof their hearts ? All;; - Lord Hallum, he who used to boast so much of freedom, -- - now owns he has dispose of his But"
0710100301_000031,"Agnes de-Courci: a domestic tale. In two volumes. ... By Mrs. Bennett, ...",Anna Maria Bennett,64,1,1,0,0,0,0,0,0,0,0,3,1,0,2,1,0,0,0,1,4,1,3,1,0,1,4,5,0,0,0,2,2,1,1,1,1,3,1,1,1,0,0,3,0,1,2,1,0,2,1,0,2,1,1,0,0,2,0,0,5,1789,1,2,"Dublin : printed for Messrs. Burnet, Wogan, Byrne, Colbert, Moore, Jones, and Dornin, 1789.",Dublin,299,female,1760,1808,FALSE,"not returned from the circuit when the happy news was brought me, but you may be sure I flew home on the wings of anxiety and love . Caroline begs you will continue to write, and in order to encourage you so to do, my mother will give you the"
0916900201_000077,Family secrets: by Mr. Pratt. In five volumes. ...,Samuel Jackson Pratt,72,0,2,0,2,0,0,0,1,0,0,4,5,0,0,0,0,0,0,0,2,6,2,1,0,1,6,4,1,0,0,2,1,2,0,1,2,1,3,2,4,0,0,0,0,1,4,1,0,2,0,1,2,0,0,3,1,0,0,1,1,1798,1,5,"London : printed for T. N. Longman, Paternoster Row, 1798.",London,453,male,1749,1814,TRUE,"the best masters, had not a little improved. In truth, Jane attributed her misfortune, and all its fatal consequences, to the violence of the baronet's passion for her; and she looked on the mock nuptials as so solemn a pledge of his love , that she herself encouraged the wihll"
0022000102_000065,"The history of Sir Charles Grandison. In a series of letters. By Mr. Samuel Richardson, Author of Pamela and Clarissa. In seven volumes. ...",Samuel Richardson,64,1,1,1,3,0,0,1,4,0,0,1,4,0,0,2,1,0,1,0,0,0,1,5,4,1,1,3,1,1,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,1,2,1,2,0,1,0,1,1,2,1,2,1,1766,2,7,"London : printed (by assignment from Mr. Richardson's executors) for J. Rivington, in St. Paul's Church-Yard; R. Baldwin, S. Crowder, J. Coote, and M. Richardson, in Pater-Noster-Row, MDCCLXVI. [1766].",London,362,male,1689,1761,TRUE,"well as hers, was reformation: There was he attacked by a violent fever; which in three days deprived him of the use of the reason he had so. much abused. Mr. Beaver, his English steward, posted down, on. thefirfl news he had of his being taken ill, hoping to get"
0720100103_000033,"The history of Sir Charles Grandison. In a series of letters published from the originals, by the editor of Pamela and Clarissa. In six volumes. To the Last of which is added, An Historical and Characteristical Index. As also, A Brief History, authenticated by Original Letters, of the Treatment which the Editor has met with from certain Booksellers and Printers in Dublin. Including Observations on Mr. Faulkner's Defence of Himself, published in his Irish News-Paper of Nov. 3. 1753. Vol. I.",Samuel Richardson,65,2,1,0,0,0,0,0,3,1,0,4,2,0,2,3,1,0,0,5,1,0,1,2,0,0,1,4,0,1,1,1,3,1,2,0,2,0,0,0,1,0,1,0,0,0,3,0,1,1,0,1,1,0,2,4,1,1,1,1,2,1753,3,6,"London : printed for S. Richardson; and sold by C. Hitch and L. Hawes, in Pater-Noster Row; by J. and J. Rivington, in St. Paul's Church-Yard; by Andrew Millar, in the Strand; by R. and J. Dodsley, in Pall-Mall; and by J. Leake, at Bath; And By R. Main, in Dublin, [1753]- M.DCC.LIV. [1754].",London,391,male,1689,1761,TRUE,"Marchioness, as soon as The vas gone, little did I think , when you left us, that e should so soon see you again; and on the account we see you: But you k: iow how to receive your good ortune with gratitude. Your modesty keeps in coun enance itur"
0022000102_000074,"The history of Sir Charles Grandison. In a series of letters. By Mr. Samuel Richardson, Author of Pamela and Clarissa. In seven volumes. ...",Samuel Richardson,66,1,1,1,8,0,0,0,0,0,0,1,3,0,0,1,1,0,2,0,0,1,0,2,1,0,5,5,0,2,0,1,1,1,1,1,1,0,2,0,1,0,0,1,1,2,1,4,0,0,0,0,3,1,3,2,1,0,0,1,2,1766,2,7,"London : printed (by assignment from Mr. Richardson's executors) for J. Rivington, in St. Paul's Church-Yard; R. Baldwin, S. Crowder, J. Coote, and M. Richardson, in Pater-Noster-Row, MDCCLXVI. [1766].",London,362,male,1689,1761,TRUE,"courtefied and wept! The dear girls , I am a fraid, then envied her and perhaps expressed a grudging spirit; for they said, This was their Brother's address to them at the time: You may look upon the jufiice I aim at doing to persons who can claim only justice"
0277600205_000083,"The history of Sir Charles Grandison. In a series of letters. By Mr. Samuel Richardson, Author of Pamela and Clarissa. In seven volumes. ...",Samuel Richardson,67,1,0,0,1,0,0,0,2,1,0,3,2,0,0,0,0,1,2,2,0,3,1,0,0,2,0,10,6,0,0,0,2,2,3,1,2,0,1,3,2,0,0,0,1,2,1,0,1,0,3,1,0,0,0,0,1,1,1,1,1,1762,5,7,"London : printed (by assignment from Mr. Richardson's executors) for J. Rivington, in St. Paul's Church-Yard; C. Hitch and L. Hawes, R. Baldwin, J. Richardson, S. Crowder and Co. and J. Coote, in Pater-Noster-Row, MDCCLXII. [1762].",London,295,male,1689,1761,TRUE,"with my compliments to each. person of the family : and with my remembrances to servants, who. well deserved kindness from me; and who, Father Marefcotti told me, were all in tears on my departure. 1 prevailed on the Fatherhimfelf to make my acknowledgements to the good Camilla. He offered,"
0029000402_000007,Moral tales. Translated from the French of Mde Le Prince de Beaumont. In two volumes. ...,Jeanne-Marie Leprince de Beaumont,62,1,0,0,3,0,0,0,2,0,3,1,1,0,3,1,0,0,1,0,2,2,0,1,0,0,3,1,8,1,0,0,1,2,1,0,0,1,3,1,1,0,1,0,2,1,0,0,3,2,2,0,0,1,1,2,0,1,1,0,1,1775,2,2,"London : printed for J. Nourse, in the Strand, Bookseller to His Majesty, MDCCLXXV. [1775].",London,226,female,1711,1780,FALSE,"would not desire to be it more.. At present, you behold miss Erlac with the eyes of a lover, which have the property of some perspective glasses, that diminish objects when you look through them by one end , and magnify when you view with the other. Does a man"
0281800102_000016,"Clarissa; or, the history of a young lady: comprehending the most important concerns of private life. and particularly shewing the distresses that may attend the misconduct, both of parents and children, in relation to marriage. In eight volumes. ...",Samuel Richardson,63,2,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,3,1,1,1,1,0,2,0,6,0,0,0,1,1,1,0,1,1,5,0,4,1,0,2,1,1,1,1,4,0,0,2,2,2,1,1,2,0,2,0,1,1792,2,8,"London : printed for B. Law and Son, T. Cadell, G.G.J. and J. Robinson, R. Baldwin, J. Johnson, W. Richardson, W. Goldsmith, W. Lowndes, T. Vernor, W. Lane, Hookbam and carpenter, G. and T. Wilkie, P. Macqueen, B. Paulder, and E. Newbery, M.DCC.XCII. [1792].",London,353,male,1689,1761,TRUE,"first, Bold one, said she, apprise them of your visit- -- your own sake let me for my Brother is with them. But yet opening it again, feeing ice shrink back go, if you will Why don't you go Why don't you go, mifs? following me to my closet, whither"
0483000202_000022,"Family pictures, a novel. Containing curious and interesting memoirs of several persons of fashion in W----re. By a lady. In two volumes. ...",Susannah Gunning,63,0,2,2,2,0,0,0,1,0,0,2,5,0,3,2,2,0,1,3,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,3,0,6,3,1,0,0,2,1,3,2,0,1,0,1,0,1,0,1,2,0,2,0,0,2,1764,2,2,"London : printed for W. Nicoll; and T. Durham, 1764.",London,215,female,1740,1800,TRUE,"disposition of this worthy, fiiendlefs objet. Mrs. Blackilton appeared vastly dif composed at the flory, and afied s.fan zwith apparent disorder, where fle was born, and how old Ihe was? She blushed, and replied, "" she neither knew with any certainty her age nor place of nativity, nor as much"
0017100103_000033,"The history of Sir Charles Grandison. In a series of letters. By Mr Samuel Richardson, Author of Pamela and Clarissa. In eight volumes. ...",Samuel Richardson,62,1,0,1,1,1,0,0,2,0,0,0,1,0,1,3,0,0,1,0,2,1,1,2,0,1,4,4,0,0,0,3,2,1,0,0,2,2,3,0,2,0,0,0,0,0,4,1,2,0,1,1,0,0,2,0,1,4,1,0,3,1776,3,8,"London : printed for John Donaldson, corner of Arundel-Street, No. 195. in the Strand. Sold by T. Wilson, at York: A. Smith, Halifax; D. Akenhead, Newcastle: W. Darling, Edinburgh: W. Boyd, Dumfries: W. Anderson, Stirling: Angus and Son, Aberdeen: and L. Flin, Dublin, M,DCC,LXXVI. [1776].",London,300,male,1689,1761,TRUE,"subject to you; and when they have done so, tell me of my fault, and I will endeavour to render myself more agreeable (more familiar, shall I fay?) to them. But I will not by any means excuse them, if they give me cause to think , that the distance"
0918300111_000038,"The works of Dr. Jonathan Swift, Dean of St. Patrick's, Dublin. Accurately revised, in twelve volumes. Adorned with copper-plates; with some account of the author's life, and notes historical and explanatory. By John Hawkesworth.",Jonathan Swift,103,0,1,2,2,0,4,0,0,0,2,0,1,0,4,1,0,0,0,0,2,0,2,2,0,0,1,27,0,3,0,0,2,8,1,1,2,0,14,0,0,1,0,1,0,0,0,4,0,0,0,1,2,0,3,2,1,1,4,0,1,1766,11,12,"London : printed for C. Bathurst, J. Rivington, W. Strahan, B. Collins, J. Hinton, J. Dodsley, L. Davis and C. Reymers, R. Baldwin, and W. Bowyer, M.DCC.LXVI. [1766].",London,288,male,1667,1745,TRUE,"and a piece of my liver; but not with you. Lady Smart. I'll tell you one thing, and that's not two; I'm afraid, I shall get a fit of the headache today. Col. Oh! madam , don't be afraid; it comes with a fright. [o] For St. Paul's church. imys."
0464900103_000009,Anecdotes of the Delborough family. A novel. In five volumes. ... . By Mrs. Gunning.,Susannah Gunning,76,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,2,2,1,0,1,6,6,7,0,0,2,1,6,3,1,1,0,1,0,0,0,2,2,0,1,0,4,1,1,1,2,1,0,3,3,1,3,2,1,0,1792,3,5,"London : printed for William Lane, at the Minerva Press, Leadenhall-Street, MDCCXCII. [1792].",London,237,female,1740,1800,TRUE,"a fine business that would be; I don't know but it would provoke me to dope, and fly to Gretna green, for the benefit of liberty and fresh air: then as to Lady Margaret, I would not have her know it for ten thousand worlds , for she is so"
0018600203_000033,"Ethelinde, or the recluse of the lake. By Charlotte Smith. In five volumes. ...",Charlotte Turner Smith,66,0,3,0,4,0,5,0,3,0,0,1,3,0,2,1,0,0,2,5,3,0,1,3,0,0,1,3,0,3,1,1,2,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,2,3,0,1,0,0,3,1790,3,5,"London : printed for T. Cadell, in the Strand, M.DCC.XC. [1790].",London,286,female,1749,1806,TRUE,"who while his conscience told him he ought to go, yet thought of it with relutance, listened without conviction to so feeble an argument; but plunging into business for the rest of the morning , he endeavoured to persuade himself that he really had not a moment to spare to"
0341101802_000005,"The muse in good humour: or, a collection of comic tales. By the editor of the first volume. Vol. II.",,54,1,0,0,0,5,0,1,1,1,0,0,0,0,1,3,2,0,1,1,1,1,1,1,0,0,1,3,0,2,0,0,1,5,2,1,1,2,1,1,0,0,0,0,0,0,2,3,0,0,1,0,1,0,0,2,1,1,1,0,1,1757,2,2,"London : printed for Francis Noble, at Otway's Head, in King-Street, Covent-Garden; and John Noble, at Dryden's Head, in St. Martin's Court, near Leicester-Square, M.DCC.LVII. [1757].",London,239,unknown,,,FALSE,"Cow, and Home he went. The CAPTAIN and SAILOR. A TALE. A S John, the Sailor, and his Lass, One Morn were tripping over the Grass; To gather White thorn, as they say, It being on the First of May, They did a jolly Captain meet, And courteously each other"
0113100802_000038,"English miscellanies consisting of various pieces of divinity, morals, politicks, philosophy and history; as likewise of some choice poems; All collected Out of the most approved Authors in the English Tongue, Viz. Tillotson Nichols Lock Milton Cowley Waller Denham Dryden Buckingham Prior Addison Pope &c. And chiefly intended for the advantage of such, as are willing to apply themselves to the learning of this usefull language by John Tompson. ...",,77,0,2,0,3,0,2,0,1,0,1,2,4,0,0,0,0,2,2,1,2,0,0,2,1,1,4,9,1,1,0,0,1,8,1,1,0,0,0,0,0,0,3,0,1,0,3,3,2,0,0,3,1,0,3,4,1,0,1,0,0,1746,2,2,"Gottingen : by Abram. Vandenhoeck Printer and Bookseller to the University, 1746.",Göttingen,523,unknown,,,FALSE,"yourself first. Charles. Since you command me, Madam (Reads to himself. Maria (aipart.) Lord! how one may live, and learn! I could not have believed , that Modesty in a youhg Fellow could have been so amiable a Virtue: And though, I own, there is is I know not whatof"
0055103400_000017,"The generous attachment; a comedy in five acts, by George Smythe.","Smythe, George           1796           fl. 1796",80,0,0,0,0,1,0,0,1,2,0,3,2,2,2,0,1,0,0,4,1,3,0,1,0,3,1,9,0,3,0,1,0,2,0,2,5,1,10,0,3,1,1,0,1,2,0,0,1,1,0,0,1,0,2,0,0,0,4,2,1,1796,1,1,"London : printed for the author, by E. Hodson, Bell-Yard, Temple-Bar, 1796.",London,104,unknown,,,FALSE,"splendour to herself ? and, x\hat was worse, did she not, after starving with this happy connexion for near ten years, when she had the good fortune to get rid of it, refuse my Lord Mexington's recommendation of a second choice (by which she might have retrieved the errors of"
