PassageID,Title,Author,Total termFreq,termFreq(art),termFreq(belong),termFreq(bishop),termFreq(borough),termFreq(cafe),termFreq(church),termFreq(citi),termFreq(countri),termFreq(court),termFreq(crown),termFreq(declar),termFreq(dioces),termFreq(elect),termFreq(famili),termFreq(follow),termFreq(gener),termFreq(god),termFreq(ground),termFreq(half),termFreq(hall),termFreq(held),termFreq(hill),termFreq(hous),termFreq(inhabit),termFreq(judg),termFreq(king),termFreq(kingdom),termFreq(knight),termFreq(land),termFreq(larg),termFreq(law),termFreq(littl),termFreq(london),termFreq(manor),termFreq(mayor),termFreq(mean),termFreq(member),termFreq(near),termFreq(offic),termFreq(old),termFreq(order),termFreq(parliament),termFreq(peopl),termFreq(person),termFreq(power),termFreq(present),termFreq(prison),termFreq(receiv),termFreq(reign),termFreq(return),termFreq(river),termFreq(sever),termFreq(small),termFreq(town),termFreq(true),termFreq(villag),termFreq(vote),termFreq(war),termFreq(wind),termFreq(yard),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0349900121_000080,"The parliamentary or constitutional history of England; being a faithful account of all the most remarkable transactions in Parliament, from the earliest times. Collected from the journals of both Houses, the records, ... By several hands. ...",Great Britain. Parliament,66,0,0,0,6,0,2,0,0,2,3,1,0,1,1,0,1,0,1,0,1,0,1,5,2,1,0,0,0,2,1,0,2,0,1,0,1,5,0,1,1,1,3,1,0,6,0,0,1,2,4,0,1,0,4,1,0,0,0,0,0,1760,21,24,"London : printed; and sold by Thomas Osborne; and William Sandby, 1751-61.",London,482,unknown,,,FALSE,"of the large Property d; and, consequently b The Religious of St. Stepben's Collegiate Church being removed from the Brow of the Hill into a lower Situation, contiguous to the Walls of Lauoneflon, about 3oo00 Years before, the Town of cieport was built on the Ground adjoining. C Voritia Parliamentaria,"
0140200400_000092,"A new, correct, and much-improved history of the Isle of Wight, from the earliest times of authentic Information, to the present period: Comprehending whatever is curious or worthy of Attention in Natural History, With Its Civil, Ecclesiastical, And Military State In The Various Ages, Both Ancient And Modern. The modern history, in a more especial manner, from the topographical arrangement under which it is related, and from the liberal communications of gentlemen of the island, has peculiar claims to public notice, and demands, from its interesting and important tendency, the most particular regard; so as to render the work every way far superior to any thing yet published relative to this favourite spot. To which is annexed, a very copious index of the subjects contained in it; and to the whole is prefixed a new and very elegant map of the island, dedicated, by Permission, to the Right Honorable Thomas Orde Powlett, Governor of the Island; purposely engraved for this work, table of contents, &c.","Albin, John",57,0,1,2,6,0,6,0,0,0,0,2,0,1,0,1,0,0,0,1,0,1,0,1,3,0,4,0,0,3,0,1,0,0,2,4,0,1,0,1,1,1,2,0,0,0,2,0,1,0,3,2,0,0,4,0,0,0,0,0,0,1795,1,1,"Newport [Isle of Wight] : printed by and for J. Albin, and sold in London by Scatcherd and Whitaker, Booksellers, Ave Maria Lane, and all the Booksellers, 1795.",Newport,703,male,,,FALSE,"Worsley and Henry Holmes, Efqrs. who had been returned . It was then laid down as a final resolution of the hotfc, that the right of electing members to serve in parliament for the borough of Newtown, in the county of Southampton, "" is in the mayor and burgesses, having"
1782200202_000011,"A tour thro' the whole island of Great Britain. Divided into circuits or journeys. Giving a particular and entertaining account of whatever is curious, and worth observation; viz. I. A description of the principal cities and towns, ... By a gentleman. The fifth edition. With very great additions, improvements, and corrections; which bring it down to the year 1753. In four volumes. With a copious index to each volume. ...",Daniel Defoe,55,1,1,3,1,1,2,5,1,0,0,0,1,0,0,0,0,0,2,0,1,0,2,1,1,0,5,0,1,1,4,0,3,0,0,1,0,1,3,0,2,0,1,1,1,0,1,0,0,0,0,0,1,0,4,0,2,0,0,0,0,1753,2,4,"London : printed for S. Birt, T. Osborne, D. Browne, T. and T. Longman, C. Hitch and L. Hawes, [and 4 others in London], 1753.",London,438,male,1660,1731,TRUE,"wholly cut off from the large Revenues spent among them. There are many other Foundations of the Buildings left in the great Area; but, in the present Hands, will soon be rooted up, and the very Footftps of them effaced, which so many Ages had been ereaing. The Abbat's Hall"
0478200100_000027,"The general history of Europe; and entertaining traveller. Comprising an historical and geographical account of all the empires, kingdoms, &c. in Europe, viz. Great-Britain, Ireland, Germany, Turkey, Russia, Sweden, France, Spain, Portugal, Poland, Bohemia, Prussia, Italy, Denmark, Hungary, Sardinia, Tuscany, Norway, Venice, United Provinces, Switzerland, Austria, Genoa, Geneva, Piedmont, Montserrat, Milan, Parma, Modena, and Tartary in Europe, From their first Establishment to the End of the present Year; Including a Circumstantial Relation of the Origin, Progress, and Present State of Every Kingdom; Together with their Religion, Laws, Manners, Arts, and Sciences: also the Particulars of the War Between Russia, Sweden, Germany, and the Porte; Displaying Likewise the Contest Between the French King and his Subjects; and the Late Disturbances in Holland. The Geographical Department is Illustrated with A Complete Set of Whole Sheet Maps of all the Kingdoms, on so Large a Scale as to Entitle them to the Appellation of the European Atlas. The Topography of every Country in Europe is ample and complete, giving not only an Account of Cities and Capital Towns, but also every Thing remarkable in Villages and inferior Places, their Ruins, Rivers, Lakes, Mountains, Curiosities, &c. By Percival Barlow, Esq. assisted by several gentlemen who have made the tour of Europe, and Furnished him with the Most Valuable and Authentic Informations to Enrich his Work.","Barlow, Percival",51,0,2,1,1,0,3,6,1,1,0,0,1,0,2,1,0,0,0,0,1,1,2,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,2,0,3,0,1,0,0,0,0,0,0,0,0,5,1,1,7,0,1,0,1,0,0,1791,1,1,"London : printed by and for W. and J. Stratford, No. 112, Holborn-Hill, [1791?].",London,910,unknown,,,FALSE,"the Dervment, famous for ialmon filing, the Eden, the Ure, the Esk, the Leven, the Irthing, and the Petterrel. The Denvent rises in the vale of Borrowdale, pases by Cockermouth, and falls into the Irish sea nearworking tonne. The Eden is the outlet of the lake called Tellef water, pafies"
0245400400_000023,"Memoir of a map of Ireland; illustrating the topography of that kingdom, and containing a short account of its present state, civil and ecclesiastical; with a complete index to the map. By Daniel Augustus Beaufort, L.L.D. Rector of Navan in the county of meath, and vicar of collon, in the county of Louth. - M. R. I. A.",Daniel Augustus Beaufort,70,0,0,1,2,0,1,6,4,0,0,0,1,1,1,1,2,0,0,0,0,0,2,11,2,0,0,2,0,1,6,0,2,1,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,0,6,0,3,5,0,3,0,0,0,0,1792,1,1,"Dublin : printed and sold by William Slater and William Allen, Dame-Street, 1792.",Dublin,248,male,1739,1821,FALSE,"houses are much fewer than what might be expeted in a county which has been generally esteemed one of the most populous in Ireland; for there are, on an average, only 37.46 in a square mile, or one house to every 17 acres. This is below the medium of the"
0495800201_000048,"The english traveller: giving a description of those parts of Great-Britain called England and Wales. Containing I. A particular Survey, both Geographical and Historical of every County in the same. II. An Ample and Accurate Account of all the Cities, Boroughs, Market-Towns, Villages, Rivers, Royal-Palaces, Noblemen's and Gentlemen's Seats. III. The Fairs, Trade, Commerce, and Product of each County; of the Rarities both natural and artificial; of the eminent Persons born, or who have resided in them, and of the extraordinary Events that have happened in the same. IV. A map of every County, from the best and latest Observations; wherein are mark'd the Number of measured Miles, and the usual Roads from one Post-Town to another, after the Designs of Herman Moll. V. Of the Isles of Wight, Man, Jersey, Guernsey, and other British Isles, with the Maps of the same. ...","Read, Thomas, Printer",64,1,1,5,3,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,1,2,0,2,0,0,5,1,0,1,3,0,1,0,4,6,0,1,4,0,1,0,4,0,0,2,1,0,0,0,2,1,1,0,5,0,0,0,0,0,0,1746,1,3,"London : printed for T. Read, in Dogwell-Court, White-Fryars, Fleet-Street, MDCCXLVI. [1746].",London,580,unknown,,,FALSE,"famous Mo lery in it: It takes its Name from St. German, a acive, and, at lall, Bishop of 4uxere in France, who ing a great Orator, was sent into England to oppose ie Plagia: Heresy by the French Biffops, and after he d preached in diverse Parts of the"
1544600100_000163,"The New universal gazetteer; or, Modern geographical index. Containing a concise description of the -empires, kingdoms,-cities, towns,-seas, rivers- &c. &c. &c. in the known world; the government, manners, and religion, of the inhabitants; with the extent, boundaries, produce, revenue, trade, manufactures, &c. of the different countries. Including a full account of the counties, cities, towns, villages, &c. of England and Scotland. Illustrated with six elegant maps.",,59,0,0,0,1,0,2,1,1,1,2,0,1,1,0,0,1,0,0,2,0,0,1,2,1,0,3,0,0,4,0,0,1,3,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,1,0,4,2,1,13,0,1,0,0,0,2,1796,1,1,"Edinburgh : Printed by David Ramsay, for Bell & Bradfute, J. Dickson, W. Creech, and P. Hill, MDCCXCVI. [1796]",Edinburgh,653,unknown,,,FALSE,"in governed by two aldermen, two bailiffs, and Germany, besides some small settlements in 5j capital burgesses, with other inferior offi Asia, Africa, and America. The conftitu. ters. Market on Wednef. Fairs, May 3 tion of Denmark, from hereditary, elective , July r i. and Sept. 24 and limited, at"
0084500100_000918,"The new British traveller; or, a complete modern universal display of Great-Britain and Ireland: Being a New, Complete, Accurate, and Extensive Tour Through England, Wales, Scotland, Ireland, the Isles of Man, Wight, Scilly, Hebrides, Jersey, Sark, Guernsey, Alderney, And other Islands adjoining to and dependent on the Crown of Great-Britain. Comprising all that is worthy of Observation in every County, Shire, &c. And containing a full, ample, and circumstantial Account of every Thing remarkable in the several Cities, Market-Towns, Boroughs, Hundreds, Villages, Hamlets, Parishes, &c. throughout these Kingdoms. Being calculated equally to please the Polite - entertain the Curious - instruct the Uninformed - and direct the Traveller. The Whole Clearly and Accurately Displayed under the Following General Heads: Situation, Etymology, Extent, Roads, Capes, Battles, Sieges, Skirmishes, Civil Commotions, Trading and other Companies, Civil, Ecclesiastical, and Military Offices, Earthquakes, Storms, Inundations, and other singular Occurrences, Rocks, Rivers, Mines, Grottos, Abbey-Lands, Fossils, Caves, Hills, Moors, Springs, Woods, Antiquities-Roman, Danish, and Saxon; Minerals, Plants, Agriculture, Beasts, Birds, Fishes, Insects, Reptiles, Amphibious Creatures, Castles, Manors, Military Ways, Camps, Docks, Harbours, Bays, Havens, Markets, Fairs, Canals, Buildings, Fortifications, Palaces, Seats, Parks, Bridges, Forests, Cathedrals, Collegiate and Parish Churches, Monuments, Ecclesiastical and Civil Jurisdictions, Corporations, Charters, Charitable Foundations, Institutions, &c. Customs, Manners, &c. Handicrafts, Commodities, Military and Naval Exploits, Lives of all such Persons as have done Honor to the Counties, Towns, or Villages in which they were born, whether Kings, Princes, Peers, Generals, Admirals, Divines, Lawyers, Physicians, Poets, Philosophers, Historians, Legislators, &c. Government, Manufactures, Trades, Commerce, Revenues, Forces, Naval and Military, Polity, Power and Prerogative of the King, Laws, Prerogative, and Customs of the House of Lords, Privileges, Prerogative, & Usages of the House of Commons. Nature of the Legislature, and Modes of Proceeding in the various Courts of Justice, ancient and modern, &c. &c. &c. Being Really the Result of An actual and late General Survey, accurately made by a Society of Gentlemen, Each of whom has undertaken that Part for which his Study and Inclination has more immediately qualified him. And Including a Valuable Collection of Landscapes, Views, County-Maps, &c. Which Make an Admirable and Inimitable Groupe of Elegant Copper-Plate Prints. Also, A Complete Book of the Roads, a List of all the Fairs, and a Variety of other useful and entertaining Particulars, Not to be found in any other Work of the Kind, but which are worthy the Notice of Noblemen, Gentlemen, Merchants, Travellers, Traders, and all Ranks of People whatever. The whole published under the immediate inspection of George Augustus Walpoole, Esq. Assisted in the Digest and Arrangement of the Articles respecting Wales, by David Wynne Evans, F. R. S. In those descriptive of Scotland, by Alexander Burnet, L. L. D. And in such as relate to Ireland, &c. by Robert Conway, A. M. And Others, to whom many valuable and curious Circumstances have been communicated (for this Work) by Gentlemen of Rank and Abilities. Embellished with upwards of one hundred and fifty large, grand, and superb views of the principal Cities and Towns in Great-Britain and Ireland; perspective Views of Villages, Gentlemen's Seats, Castles, Ruins, Abbies, Cataracts, Sea Pieces, Landscapes, natural and artificial Curiosities, correct County and other Maps, Charts, Historical Pieces, &c. drawn with critical Exactness by the most capital Painters and Designers of England, Scotland, and Ireland, namely Hamilton, Carter, Griffith, O'Neal, Dodd, Metz, &c. and engraved in the most masterly Manner by the following ingenious Artists, viz. Thornton, Pollard, Lodge, Page, Roberts, Royce, Taylor, Carey, Rennoldson, Wooding, Kitchen, Conder, Hawkins, Walker, Flyn, Simpson, Grainger, Hogg, Myers, Smyth, Clowes, and others, who have distinguished themselves by their great Abilities in the Polite Arts.",,65,0,2,1,2,0,6,2,1,0,0,0,1,1,3,0,0,0,2,0,0,1,4,2,0,0,0,1,0,2,0,0,2,0,0,0,0,4,4,0,2,0,6,0,0,0,0,0,0,0,0,5,0,1,9,0,0,0,0,1,0,1784,1,1,"London : printed for Alex. Hogg, at the King's-Arms, No 16, Paternoster-Row, 1784.",London,635,unknown,,,FALSE,"six arches. STRANGFORD is a finall but ancient town , belonging to the earl of Kildare, seated on the river of Strangford, five miles from Down, and is so called from the great rapidity of the tides here, it being reckoned the strongest current in Europe. It gives the title"
0486600302_000029,"A general history of Ireland, in its antient and modern state. On a new and concise plan. Comprehending an accurate Account of the Provinces, Counties, Cities, Post-Towns, Harbours, Rivers, Lakes, Mountains, Capes, Forts and Head-Lands, Metals, Mines and Minerals, Vegetable and Animal Productions, Antient and Modern History, Language, Learning, Religion, Laws, Constitution, Government, Civil and Military Establishments, Revenues, Gentlemen's Seats, Great and Bye Post Roads, &c. The state of its importations, exportations, And agriculture, with observations on its trade and manufactures, And the Means to extend and improve them, in consequence of the late Grant of a Free-Trade. The whole containing such a comprehensive Description of all the Provinces, Counties, &c. as may be necessary to elucidate and render this Work the compleatest History of the present State of Ireland yet extant. Illustrated with a considerable Number of such necessary and interesting Particulars as render it really useful to the foreigner, the gentleman, and the traveller. Collected by a gentleman during his travels through the principal parts of this kingdom. Revised, corrected and enlarged, with many important additions, by John Angel, Editor of Stenography, or the Art of writing Short-Hand, which has been honoured with The Approbation and Recommendation of the Right Hon. and Hon. the Dublin Society. ...","Angel, John",57,0,1,0,1,0,1,3,1,2,1,0,0,0,1,2,1,0,0,0,0,0,0,3,1,0,1,0,1,3,3,0,0,3,1,0,0,1,3,0,0,0,1,0,0,0,1,0,0,2,1,4,1,5,6,0,1,0,1,0,0,1781,2,2,"Dublin : printed for the editor, John Angel, No. 7, Fownes'-Street; and sold by C. Talbot, No. 13, Parliament-Street, M.DCC.LXXXI. [1781].",Dublin,239,male,1743,1827,FALSE,"in the pilot, in entering this port. St. John's town . This is a small town , and is situated on the river Foyle to the north west of Derry. If flax was raied near this part of the province it would be attended with great advantage for from a"
1313800103_000155,"A. De la Motraye's travels through Europe, Asia, and into part of Africa; with proper cutts and maps. Containing a great variety of geographical, topographical, and political observations on those parts of the world; especially on Italy, Turky, Greece, Crim and Noghaian Tartaries, Circassia, Sweden, and Lapland. A curious collection of things particularly rare, both in nature and antiquity; such as remains of ancient cities and colonies, inscriptions, idols, medals, minerals, &c. With an historical account of the most considerable events which happen'd during the space of above 25 years; such as a great revolution in the Turkish Empire, by which the emperor was depos'd; the engaging of the Russian and Turkish armies on the banks of the Pruth; the late King of Sweden's reception and entertainment at bender; his transactions with the porte, during his stay of above four years in Turky; his return into his dominions, compaigns in Norway, death, &c. His sister, the princess Ulrica's accession to the throne, her generous resignation of it to her consort the present King; and, in fine, all the chief transactions of the senate and states of Sweden, &c.",Aubry de La Motraye,58,1,0,4,1,0,3,0,2,1,1,0,0,0,0,2,0,0,2,2,1,0,2,1,1,0,1,0,0,0,6,0,2,1,0,2,1,0,2,1,0,1,1,0,0,0,0,0,0,0,3,4,0,2,5,0,1,0,0,0,1,1732,3,3,"London : Printed for the author, In the year MDCCXXIII. [1732].",London,329,male,1674,1743,FALSE,"Earth, with the Infeription number i. in the seventh Print. there is another of the same form', fixed in the Earth very near it, whiich seems to be Part: of the other, and is called the other Hatlf stbne. About three or four Miles further I fiaw another of the"
