PassageID,Title,Author,Total termFreq,termFreq(acid),termFreq(air),termFreq(alkali),termFreq(appear),termFreq(arsen),termFreq(becom),termFreq(bodi),termFreq(calx),termFreq(colour),termFreq(combin),termFreq(contain),termFreq(copper),termFreq(crystal),termFreq(differ),termFreq(dissolv),termFreq(distil),termFreq(earth),termFreq(experi),termFreq(form),termFreq(grain),termFreq(heat),termFreq(iron),termFreq(lead),termFreq(lime),termFreq(liquor),termFreq(marin),termFreq(mercuri),termFreq(metal),termFreq(miner),termFreq(mix),termFreq(mixtur),termFreq(muriat),termFreq(nitr),termFreq(nitrou),termFreq(obtain),termFreq(oil),termFreq(oxygen),termFreq(precipit),termFreq(principl),termFreq(process),termFreq(produc),termFreq(properti),termFreq(proport),termFreq(pure),termFreq(quantiti),termFreq(red),termFreq(salt),termFreq(separ),termFreq(silver),termFreq(solut),termFreq(spirit),termFreq(substanc),termFreq(sulphur),termFreq(tartar),termFreq(tin),termFreq(unit),termFreq(veget),termFreq(vitriol),termFreq(volatil),termFreq(water),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1525900102_000073,An introduction to natural philosophy. Illustrated with copperplates; by William Nicholson. In two volumes. ...,"Friends' Library (Philadelphia, Pa.), MWA",163,26,11,17,0,1,2,0,9,0,2,2,0,0,0,1,3,3,0,5,0,4,1,0,0,1,3,1,5,3,3,0,0,0,8,0,1,0,4,0,0,1,4,0,2,0,1,2,0,1,5,1,0,3,0,0,1,3,3,10,10,1795,2,2,"Philadelphia : Printed by T. Dobson, at the stone-house, no. 41, South Second-Street, M,DCC,XCV. [1795].",Philadelphia,395,unknown,,,FALSE,"the molecules. The residuum, after edulcoration with water , being digefied with volatile alkali , the wolfram caly, or acid , will be taken up in part, or extraated from the surface. The residue, after edulcoration, will be again a~ted upon by the marine acid , which seizes ano0 there"
0185100201_000038,"Elements of natural history, and of chemistry: being the second edition of the elementary lectures on those sciences, first published in 1782, and now greatly enlarged and improved, by the author, M. de Fourcroy, Doctor of the faculty of medicine at Paris, of the Royal academy of sciences, &c. &c. &c. Translated into English. With occasional notes, and an historical preface, by the translator. ...","Antoine François, comte de Fourcroy",150,8,0,10,1,0,1,6,1,3,13,0,4,0,2,1,1,0,0,3,0,0,0,0,2,1,1,1,5,0,0,1,0,1,4,1,0,0,27,1,0,1,2,0,4,1,0,4,8,0,5,3,1,0,4,0,3,2,4,6,3,1788,1,4,"London : printed for G. G. J. and J. Robinson. Pater-Noster-Row, MDCCLXXXVIII. [1788].",London,492,male,1755,1809,FALSE,"on the difference of solubility of the matters. It mayeafily be seen, that the erroneous denomination of this last example tends to mislead beginners. It is certain that those, who gave the name of precipitate to the substance separated from the compound by the precipitant , ought not to have"
1571300200_000044,"First lines of the theory and practice of philosophical chemistry. By John Berkenhout, M.D.","Berkenhout, John",171,16,0,9,1,5,0,0,13,0,5,4,4,0,0,5,0,1,2,2,2,0,21,3,0,0,4,0,16,5,2,0,0,0,3,0,0,0,10,0,1,2,0,1,1,1,1,0,5,2,7,0,0,5,0,5,3,0,1,2,1,1788,1,1,"London : Printed for T. Cadell, in the Strand, M.DCC.LXXXVIII. [1788].",London,467,male,1730,1791,FALSE,"the too violent: ebullition of the fluid, but to facilitate the separation of the scoria from the metal . The proportion of fiver, combined with the lead , may be ascertained by cupellation. A considerable part of the above operation is unnecessary. The sole intention being to separate the sulphur"
0179600200_000035,"Elements of mineralogy. By Richard Kirwan, Esq; F.R.S.",Richard Kirwan,162,19,3,15,1,0,0,0,0,0,3,6,1,3,3,2,0,9,0,2,0,3,0,1,1,0,5,1,1,9,4,0,1,0,3,0,0,0,5,0,0,0,2,0,1,1,0,11,0,1,7,0,2,1,5,0,2,2,7,5,14,1784,1,1,"London : printed for P. Elmsly, in the Strand, M.DCC.LXXXIV. [1784].",London,433,male,1733,1812,FALSE,"acid near the surface of the earth in Spain and the East Indies, probably from the putrefaction of vegetables . The Mineral Alkali is not only found in a state of combination with the vitriolic and marine acids , but also very commonly with the aerial, with which it retains,"
1252900600_000019,"The chemical pocket-book, or memoranda chemica; arranged in a compendium of chemistry, according to the latest discoveries, with Bergman's table of single elective attractions, as improved by Dr. G. Pearson. ... By James Parkinson.",James Parkinson,128,4,1,2,0,5,0,1,0,5,2,1,4,2,1,1,0,1,0,5,1,7,13,2,0,0,0,1,8,3,1,1,6,0,0,1,0,3,3,0,0,1,2,3,0,0,2,0,2,2,6,0,1,12,0,4,7,0,0,1,0,1800,1,1,"London : printed by H. Fry, and published by D. H. Symonds, Murray and Highley, Callow, Coxe, Arch, and Cuthell, 1800.",London,265,male,1755,1824,FALSE,"* of both, an Ore, which term is applicable, when Stones, or Earths , contains metallic substances , whether.native, or mineralized in a notable proportion . They are commonly mineralized by Oxygen in its concrete state; to which is often super added, the Carbonic Acid . Next to these, Sulphur"
0165900100_000028,"Elements of the branches of natural philosophy connected with medicine. Viz. Chemistry, Optics, Sound, Hydrostatics, Electricity and Physiology. Including the Doctrine of the Atmosphere, Fire, Phlogiston, Water, &c. Together with Bergman's tables of elective attractions, with explanations and improvements. By J. Elliot, M.D.","Elliot, John, Sir",181,12,12,0,0,0,2,0,12,0,6,2,6,0,0,5,4,5,1,12,0,4,2,0,3,0,0,0,17,0,5,1,0,0,0,2,0,0,5,3,5,0,1,0,2,1,0,7,1,0,4,3,6,3,1,0,7,1,3,7,8,1782,1,1,"London : printed for J. Johnson, in St. Paul's Church-Yard, MDCCLXXXII. [1782].",London,328,male,1736,1786,FALSE,"water you will find mild volatile alcali, which forms spirit of fal ammoniac. Imagine this as strong as it can be made. Above volatile alcali you will find spirit of wine, which you mutl likewise suppose to be as strong as possible. If these are mixed , the spirit of"
0440400300_000064,"A dissertation on elective attractions. By Torbern Bergmann. Late Professor Of Chemistry At Upsal, And Knight Of The Royal Order Of ... Translated from the Latin by the translator of Spallanzani's dissertations.",Thomas Beddoes,142,8,0,20,0,1,0,0,2,2,4,0,7,0,0,5,0,5,1,0,0,1,4,7,3,1,0,5,1,0,10,0,7,1,4,0,0,0,8,1,0,0,0,0,1,0,3,4,0,5,1,0,0,2,1,1,1,6,5,4,0,1785,1,1,"London : printed for J. Murray, No. 32. Fleet-Street; and Charles Elliot, Edinburgh, M,DCC,LXXXV. [1785].",London,408,male,1760,1808,FALSE,"friolated mercury precipitated . schesm 25 Shows, that when nitrated terra ponderosa and oxalited volatile alkali are added together, an exchange of principles takes place, the oxalited earth falling down, and the nitrous ammoniac being dissolved . SCHEME 26 shows the double decomposition of nitrated silver and common salt ,"
0185100204_000070,"Elements of natural history, and of chemistry: being the second edition of the elementary lectures on those sciences, first published in 1782, and now greatly enlarged and improved, by the author, M. de Fourcroy, Doctor of the faculty of medicine at Paris, of the Royal academy of sciences, &c. &c. &c. Translated into English. With occasional notes, and an historical preface, by the translator. ...","Antoine François, comte de Fourcroy",142,22,0,9,1,0,2,0,0,2,1,6,0,0,1,4,3,3,4,7,2,3,0,1,3,0,1,0,1,2,1,3,1,1,3,2,2,0,4,2,0,1,0,3,1,3,0,9,4,1,4,1,3,0,0,0,0,4,0,3,8,1788,4,4,"London : printed for G. G. J. and J. Robinson. Pater-Noster-Row, MDCCLXXXVIII. [1788].",London,487,male,1755,1809,FALSE,"grains ; one fourth of which was precipitated by cooling. According to M. de Morveau, this acid effervesces with the hot solution of cretaceous vegetable alkali . A crystallised salt was obtained , by cooling, which was soluble in eight times its weight of hot water , and crystallised again"
0090302002_000026,"A dictionary of chemistry, Exhibiting the present State of the Theory and Practice of that Science, its Application to Natural Philosophy, the Processes of Manufactures, Metallurgy, and numerous other Arts dependant on the Properties and Habitudes of Bodies, in the Mineral, Vegetable, and Animal Kingdoms. With a considerable number of tables, Expressing the Elective Attractions, Specific Gravities, Comparative Heats, Component Parts, Combinations, and other Affections of the Objects of Chemical Research. Illustrated with engravings. By William Nicholson. In two volumes. ...",William Nicholson,124,10,0,6,0,2,1,0,2,2,0,7,1,0,1,3,4,0,0,0,0,5,10,3,1,1,2,0,4,1,2,2,0,0,6,4,2,0,9,0,1,0,0,2,0,0,2,0,1,1,3,0,1,7,1,0,1,0,4,1,8,1795,2,2,"London : printed for G. G. and J. Robinson, Paternoster-Row, M.DCC.XCV. [1795].",London,562,male,1753,1815,FALSE,"weight of oil of viiol evaporated to dryness; this lixiviated with warm water left .oly I. - six 0 R E ( 6t4) 0 R E: ORE 1( 61 ) O R E IX parts undissolved; in this solution a polished plate of iron was boiled, which precipitated , the"
0342800700_000075,The first principles of chemistry. By William Nicholson.,William Nicholson,153,19,5,6,1,0,0,0,3,1,2,1,1,1,0,2,0,1,2,8,1,7,0,1,0,0,8,1,3,1,0,0,0,3,8,3,0,0,5,0,2,1,1,0,2,2,1,5,1,21,8,0,1,0,0,0,1,0,4,3,6,1792,1,1,"London : printed for G. G. J. and J. Robinson, Paternoster-Row, M.DCC.XCII. [1792].",London,580,male,1753,1815,FALSE,"from those fubltances according to the ancient theory, or communicates vital air to them according to the new theory: so that the animal fubfances undergo a process equivalent to combustion. The solution of silver , when fully saturated, depo Combinaitin ith nitroau sits thin cryfals as it cools, and also"
0342702400_000077,The first principles of chemistry. By William Nicholson.,William Nicholson,164,19,10,8,1,0,0,0,5,0,4,1,1,2,0,2,0,1,2,7,1,5,0,1,0,0,8,1,4,1,0,0,0,1,10,4,0,0,6,0,1,1,1,0,2,2,1,3,1,24,5,0,3,0,0,0,1,0,3,4,7,1796,1,1,"London : printed for G. G. and J. Robinson, Paternoster-Row, M.DCC.XCVI. [1796].",London,602,male,1753,1815,FALSE,"it may be poured out. The nitrous acid driven off from lunar nitre is decomposed, the products being vital ici:,; 3 air and phlogifticatcd air . Although the nitrous acid dissolves silver with such great facility, it appears to do this only in consequence of its great power to calcine"
0688800103_000380,"Encyclopædia Britannica; or, a dictionary of arts, sciences, &c. On a plan entirely new: By Which, the different sciences and arts Are digested into the Form of Distinct treatises or systems, comprehending The History, Theory, and Practice, of each, according to the Latest Discoveries and Improvements; and full explanations given of the various detached parts of knowledge, whether Relating to Natural and Artificial Objects, or to Matters Ecclesiastical, Civil, Military, Commercial, &c. Together with a description of all the Countries, Cities, Principal Mountains, Seas, Rivers, &c. throughout the World; a General History, Ancient and Modern, of the different Empires, Kingdoms, and States; and An Account of the lives of the most Eminent Persons in every Nation, from the earliest ages down to the present times. The whole compiled from the writings of the best authors, in several languages; the most approved dictionaries, as well of General Science as of particular branches; the transactions, journals, and memoirs, of learned societies, both at home and abroad; the Ms. Lectures of eminent professors on different sciences; and a variety of original materials, furnished by an extensive correspondence. The second edition; greatly improved and enlarged. Illustrated with above two hundred copperplates. Vol. I. Indocti discant, et ament meminisse periti.",,167,12,10,20,1,0,0,0,1,1,5,0,2,2,3,2,2,4,0,8,0,3,2,0,2,1,2,0,0,10,1,0,0,0,0,0,1,0,3,0,0,3,2,0,0,4,2,12,0,1,6,2,0,4,3,0,4,15,5,2,4,1778,3,10,"Edinburgh : printed for J. Balfour and Co. W. Gordon, J. Bell, J. Dickson, C. Elliot, W. Creech, J. Mccliesh, A. Bell, J. Hutton, and C. Macfarquhar, MDCCLXXVIII. [1778].",Edinburgh,858,unknown,,,FALSE,"fixed fal ammoniac, (hewed it not to be vitriolic . On continuing the distillation by a stronger fire, greatest part of the salt arises unde firoycd, and the oil of vitriol along with it; a black, light, porous earth remaining. ""Equal parts of quicklime and salt of amber gave over"
0965700200_000009,"A syllabus of lectures on chymistry. By William Saunders, M. D. Physician To Guy's Hospital.",Torbern Bergman,135,18,1,5,0,1,0,1,4,3,0,0,2,0,0,3,1,3,0,5,0,2,4,2,0,0,0,5,10,3,1,0,5,3,2,0,2,0,1,0,0,0,0,0,1,0,0,2,5,4,1,3,0,10,0,0,9,3,3,4,3,1766,1,1,"[London?, s.n., 1766?].",London,70,male,1735,1784,FALSE,"frequently found i the Earth in its native and pure Form , because it admits of no Union with'sulphur. It is fparated from stony or earthy Matters by washing, and amalgamating it with Mercury , It is separated from base Metals by the Eupel. It is separated from Silver by"
0165400700_000034,The chemical essays of Charles-William Scheele. Translated from the transactions of the Academy of Sciences at Stockholm. With additions.,Carl Wilhelm Scheele,189,29,6,15,5,30,0,0,0,0,1,1,0,5,0,4,6,0,1,5,0,7,0,0,0,1,0,0,1,2,2,1,0,3,2,7,0,0,1,1,1,2,1,0,1,0,3,12,0,0,2,0,0,6,1,0,1,4,6,9,4,1786,1,1,"London : printed for J. Murray, No 32. Fleet-Street; W. Gordon and C. Elliot, Edinburgh, M,DCC,LXXXVI. [1786].",London,413,male,1742,1786,FALSE,"strong attraction for phlogiston, without which it cannot be reduced to arsenic ; whence it follows, that heat must necessarily contain phlogiston, since it is capable of reducing the arsenical acid (B).  That it resembles metallic calces inthis refpe&t, that it is incapable of uniting with sulphur , except"
0185100202_000058,"Elements of natural history, and of chemistry: being the second edition of the elementary lectures on those sciences, first published in 1782, and now greatly enlarged and improved, by the author, M. de Fourcroy, Doctor of the faculty of medicine at Paris, of the Royal academy of sciences, &c. &c. &c. Translated into English. With occasional notes, and an historical preface, by the translator. ...","Antoine François, comte de Fourcroy",205,26,3,3,0,0,1,0,0,0,6,3,0,3,2,1,0,26,1,7,1,2,0,0,4,0,11,0,0,1,0,1,0,6,2,2,0,0,9,1,2,2,2,0,3,5,0,28,3,0,9,0,6,4,3,0,3,1,9,0,3,1788,2,4,"London : printed for G. G. J. and J. Robinson. Pater-Noster-Row, MDCCLXXXVIII. [1788].",London,464,male,1755,1809,FALSE,"unites to the ponderous earth , which reduces it to the slate of an hepar. The sulphur is precipitated from this solution by means of an acid . The marine acid is preferred, because it forms with ponderous earth a soluble salt , whereas the vitriolic acid would re compose"
0461400102_000088,"Elements of chemistry and natural history. To which is prefixed, the philosophy of chemistry. By A. F. Fourcroy.","Antoine François, comte de Fourcroy",144,25,1,1,0,1,1,2,0,5,1,0,5,0,1,0,0,1,0,8,1,2,4,12,0,1,0,3,5,1,1,5,6,1,0,0,0,1,6,0,0,4,1,2,1,1,1,2,4,4,9,0,0,2,0,4,4,1,0,1,2,1800,2,3,"Edinburgh : printed by Mundell & Son; for Longman & Rees, and J. Johnson, London; and for Mundell & Son, Edinburgh, 1800.",Edinburgh,545,male,1755,1809,FALSE,"alumine is very difficultly soluble in water ., With barytes this acid forms a very soluble salt . It takes this earth from its fiau: ions in nitric and muriatic acids . When one part of molybdic acid is expufed in a retort with two of nitre , the ;"
1742600116_000748,"Encyclopædia Britannica; or, a dictionary of arts, sciences, and miscellaneous literature; ... The third edition, in eighteen volumes, greatly improved. Illustrated with five hundred and forty-two copperplates. ...",,159,15,7,6,7,0,1,0,0,1,3,2,0,4,2,6,1,0,3,5,0,2,2,0,0,9,1,2,1,3,1,0,16,2,0,3,0,11,5,0,0,1,1,0,1,8,0,8,3,0,2,0,0,1,0,0,0,1,1,0,11,1797,16,20,"Edinburgh : printed for A. Bell and C. Macfarquhar, 1797.",Edinburgh,802,unknown,,,FALSE,"oxygenated muriatic acid appeared , some air escaped through the tube, which Ihowed all the properties of common atmospheric air ; and as soon as all the air which thevials contained previous to the distillation had been expelled, no more Tuch air appear . ed. The vapours of the.oxygenated muriatic"
0185100202_000006,"Elements of natural history, and of chemistry: being the second edition of the elementary lectures on those sciences, first published in 1782, and now greatly enlarged and improved, by the author, M. de Fourcroy, Doctor of the faculty of medicine at Paris, of the Royal academy of sciences, &c. &c. &c. Translated into English. With occasional notes, and an historical preface, by the translator. ...","Antoine François, comte de Fourcroy",160,26,1,7,2,0,3,0,0,5,8,3,0,0,5,3,1,9,4,5,0,3,0,0,2,0,2,1,0,3,0,4,0,1,7,3,0,0,4,0,0,1,2,0,2,2,6,3,2,0,1,3,1,0,2,1,4,3,1,5,9,1788,2,4,"London : printed for G. G. J. and J. Robinson. Pater-Noster-Row, MDCCLXXXVIII. [1788].",London,464,male,1755,1809,FALSE,"with mercury . The sparry acid gas is obtained , and the water remains pure . The two French chemists, who, under the name of Boullanger, published in the year 1773, a series of experiments on the fluor or vitreous spar, are of opinion, that this acid is nothing else"
0185100202_000010,"Elements of natural history, and of chemistry: being the second edition of the elementary lectures on those sciences, first published in 1782, and now greatly enlarged and improved, by the author, M. de Fourcroy, Doctor of the faculty of medicine at Paris, of the Royal academy of sciences, &c. &c. &c. Translated into English. With occasional notes, and an historical preface, by the translator. ...","Antoine François, comte de Fourcroy",164,31,8,6,1,0,5,2,0,4,1,4,1,0,2,1,3,1,2,4,0,4,0,0,1,0,2,2,0,1,0,0,0,0,9,2,5,0,1,5,2,0,1,1,5,2,1,1,3,1,0,0,2,5,4,0,1,1,18,2,6,1788,2,4,"London : printed for G. G. J. and J. Robinson. Pater-Noster-Row, MDCCLXXXVIII. [1788].",London,464,male,1755,1809,FALSE,"or le's of that fluid, it follows naturally, i t, That the nitrous acid is very subject to alteration, and must be more or less fuming according to circumstances. 2d, That in proportion to the quantity of vital, or pure air , taken away, it may exist in many different"
0342702400_000112,The first principles of chemistry. By William Nicholson.,William Nicholson,138,18,5,5,1,19,0,1,11,3,1,1,2,1,1,1,0,0,0,2,0,3,4,0,0,0,3,0,8,0,3,0,0,3,7,1,2,0,2,0,3,1,3,0,1,3,2,2,0,0,2,0,2,2,0,0,0,0,4,2,3,1796,1,1,"London : printed for G. G. and J. Robinson, Paternoster-Row, M.DCC.XCVI. [1796].",London,602,male,1753,1815,FALSE,"contilued for three quarter of an hour. Its colour was then wlitiil, mixed with a glittering kind of red ; it was frongly magnctica!l of a specific gravity of g.66; and a globule of one LI : : in diamreter was cxte: ided by the ilammer into a pl:; of"
1560600101_000157,"Elementary lectures on chemistry and natural history. Containing a methodical abridgement of all the chemical knowledge acquired to the present time; with a comparative view of the doctrine of Stahl, and of that of several modern chemists: the whole forming a complete course of those two sciences. Translated from the French of M. Fourcroy, Doctor of the Faculty of Medicine of Paris, and of the Royal Society of Medicine. By Thomas Elliot. With many additions, notes, and illustrations, by the translator. In two volumes.","Antoine François, comte de Fourcroy",202,19,1,3,0,0,0,0,3,0,2,5,0,1,2,0,0,0,0,9,1,4,3,0,0,0,15,22,5,1,2,2,0,4,10,1,0,0,13,0,2,2,2,1,2,6,0,25,0,0,12,1,0,2,1,0,0,0,15,1,2,1785,1,2,"Edinburgh : printed for C. Elliot; G. Robinson, London; and W. Gilbert, Dublin, M,DCC,LXXXV. [1785].",Edinburgh,512,male,1755,1809,FALSE,"proper Rtate, that is, in which it cannot be decomposed by water ; whereas the same salt produces a white deposition from a saturated solution of mercury precipitable by water . tihere dliffrences have beed accurately observed by ML'. Bergman. There precipitates are only calces of miercury more or less"
