PassageID,Title,Author,Total termFreq,termFreq(ancient),termFreq(appear),termFreq(arm),termFreq(armi),termFreq(author),termFreq(battl),termFreq(bodi),termFreq(caus),termFreq(citi),termFreq(command),termFreq(consul),termFreq(continu),termFreq(countri),termFreq(death),termFreq(defeat),termFreq(emperor),termFreq(empir),termFreq(end),termFreq(enemi),termFreq(father),termFreq(follow),termFreq(forc),termFreq(gave),termFreq(gener),termFreq(god),termFreq(govern),termFreq(greek),termFreq(hand),termFreq(head),termFreq(honour),termFreq(itali),termFreq(king),termFreq(land),termFreq(law),termFreq(left),termFreq(manner),termFreq(mean),termFreq(near),termFreq(number),termFreq(offic),termFreq(order),termFreq(peac),termFreq(peopl),termFreq(person),termFreq(power),termFreq(receiv),termFreq(return),termFreq(roman),termFreq(rome),termFreq(senat),termFreq(sever),termFreq(soldier),termFreq(state),termFreq(taken),termFreq(templ),termFreq(thought),termFreq(took),termFreq(tribun),termFreq(troop),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1444500101_000028,"The Roman history from the foundation of the city of Rome, to the destruction of the Western Empire. By Dr. Goldsmith.",Oliver Goldsmith,84,0,2,1,1,0,1,0,3,2,0,3,3,0,1,1,0,1,1,4,0,0,0,3,1,0,0,0,0,2,0,1,1,2,3,0,2,0,1,4,0,3,1,13,0,1,1,0,2,5,6,1,0,2,0,0,0,0,3,0,2,1793,1,2,"London : printed for Leigh and Sotheby, B. Law, G.G.J. and J. Robinson, T. Cadell, J. Murray, J. and C. Rivington, W. Richardson, T. Egerton, W. Goldsmith, and J. Scatchard, M DCC XCIII. [1793].",London,514,male,1728,1774,TRUE,"them in their private poffellions; all that fortune whichi their anceffors or themselves had ac quiredl by valour or induffry, was now deffined to be plundered from them, to be diffributed among the indolent, the extravagrant, and the bale. One deliberation faucceeded upon atnother to concert measures how to fruffrate"
0138700104_000155,"The roman history, from the building of Rome to the ruin of the Commonwealth. Illustrated with maps and other plates. Vol. I. By N. Hooke, Esq;",Nathaniel Hooke,75,1,0,0,0,0,3,1,0,3,4,9,1,0,0,2,0,0,2,1,2,1,2,0,4,0,0,0,1,0,0,1,0,0,0,1,0,1,2,1,2,3,0,5,1,0,2,1,3,3,5,0,0,0,2,0,0,1,3,1,0,1766,4,6,"London : printed for J. and R. Tonson; G. Hawkins; and T. Longman, MDCCLXVI. [1766].",London,537,male,1690,1763,FALSE,"being obliged to come to an engagement with the Tarentiie fleet, was utterly defeated , and the Admiral of it killed in the action. Phl. life Alarcelhs took two more cities in Samnium, of Miarcel ius. and in them about oo000 Cartbaginian prisoners, Lir. B. 7 togoether with a great"
1461300104_000189,"The Roman history by Titus Livius; with the entire supplement of John Freinsheim; translated into English, and illustrated with geographical and chronological notes.",Titus Livius,78,0,1,0,8,0,1,0,0,3,2,6,1,4,0,1,0,0,0,6,0,1,2,1,2,0,0,0,0,1,0,1,0,0,0,3,0,0,1,1,0,6,0,0,0,0,0,2,4,2,3,1,2,1,1,0,1,2,1,4,2,1744,4,6,"London : printed by James Bettenham, and sold by J. Clarke, under the Royal Exchange; C. Hitch, in Pater-noster Row; G. Hawkins, between the Temple Gates; A. Millar, in the Strand; and W. Millar, bookseller at Edinburg, M.DCC.XLIV. [1744].",London,543,male,,17,FALSE,"abundance of fires to be kindled, and several tents to be pitched in the part of his camp next the enemy , retired about midnight, leaving a small number of Numidians, with orders to show themselves at the gates, and ups en the entrenchments, whilst he with the rest of"
0477800202_000544,"The roman history: with notes historical, geographical, and critical; and illustrated with copper plates, maps, and a great number of authentick medals. Done into English, from the original French of the Revd Fathers Catrou and Rouillé. ... . From the Year of Rome I. to the Year of Rome Ccclxii. To which is prefix'd, A New and Connected Summary of the Work.","Rouillé, Pierre Julien",77,3,1,0,1,0,1,0,1,4,1,1,1,0,0,0,0,0,1,3,2,0,2,2,1,0,1,0,1,1,2,0,0,0,4,1,1,4,0,3,1,2,1,3,2,1,1,1,3,4,6,1,0,0,0,1,2,2,0,1,2,1728,2,6,"London : printed by J. Bettenham, for T. Woodward at the Half-Moon over-against St. Dunstan's Church in Fleetstreet, and J. Peele at Locke's Head in Pater-Noster Row, M.DCC.XXVIII. [1728].",London,765,male,1682,1740,FALSE,"Jo prudently commanded , take Place in my Cafel. Give thoej whom IHAVE made wretched fbme Relief; and put it into another's Power to treat the Otffnders hi I have Jpared, with Severity . But this Discourse only did honour to Marcius, and showed him to be the more worthy"
0418900500_000016,"Dr. Goldsmith's Roman history, abridged by himself, for the use of schools. The fifth edition corrected. With copper plates.",Oliver Goldsmith,76,0,0,2,3,0,1,3,0,4,0,2,2,1,0,1,0,0,1,5,0,0,1,2,1,0,0,1,1,0,1,1,1,1,9,0,0,0,1,0,1,0,0,4,0,2,2,3,2,1,5,0,2,2,1,0,0,1,3,0,2,1790,1,1,"London : printed for L. Davis, in Holborn; G. Leigh and J. Sotheby, in York-Street; Scatcherd and Whitaker, in Ave-Maria-Lane, MDCCXC. [1790].",London,315,male,1728,1774,TRUE,"to apprise th consul's army of the relief that .asa: hand . The _iqui were not a little amazed, wvhen theyv f!v themfilves between twvo enemies , but iill more when they perceived Cincinnatus making the itrn. gei entrenchments beyond them, to prevent threr eia: e, and encioing them as"
1385200120_000272,"An universal history, from the earliest account of time to the present. Compiled from original authors; and illustrated with maps, cuts, notes, chronological, and other tables. In twenty volumes. Vol. I.",,81,0,0,2,3,0,1,0,0,3,1,4,0,1,2,3,0,0,0,0,1,1,1,1,2,1,1,0,0,2,4,0,9,0,3,0,0,0,2,0,1,2,0,2,0,0,1,2,5,7,3,1,2,0,0,0,0,3,2,1,1,1745,20,20,"Dublin : printed for R. Owen, S. Hyde, G. Risk, J. Leathley, G. and A. Ewing, W. Smith, J. Smith, P. Crampton, G. Faulkner, A. Bradley, T. Moore, E. Exshaw, C. Wynne, C. Connor, O. Nelson, P. Wilson, W. Powell, J. Kelly, T. Butler, and W. Brien, booksellers, M DCC XLV. [1745].",Dublin,710,unknown,,,FALSE,"(u~picius: Longris is chose didiator, upon a report' thatal H etritria would revpit; \ but they keeping quiet the di~a .tor did' not thilik fit' to meddle writh thieth ~ - i 30, sraridiur Appius, thk Roan idn cnio r, : introducede~ int& the fe VIII VIII XII, XII xir"
0477900104_000243,"The roman history: with notes historical, geographical, and critical; and illustrated with copper plates, maps, and a great number of authentick medals. Done into English, from the original French of the Revd Fathers Catrou and Rouillé. ... . From the Year of Rome I. to the Year of Rome Ccclxii. To which is prefix'd, A New and Connected Summary of the Work.","Rouillé, Pierre Julien",60,0,0,1,1,1,2,0,1,2,1,5,1,1,0,1,0,0,0,1,0,0,3,1,1,2,0,2,0,1,2,0,0,1,0,1,0,1,0,0,0,4,1,2,1,0,0,1,3,3,2,0,0,0,1,1,1,1,2,2,2,1728,4,6,"London : printed by J. Bettenham, for T. Woodward at the Half-Moon over-against St. Dunstan's Church in Fleetstreet, and J. Peele at Locke's Head in Pater-Noster Row, M.DCC.XXVIII. [1728].",London,765,male,1682,1740,FALSE,"Vices, lntem perance was moult prejudicial, to that U'idert; and nmg and Purity, for which they honoured the nine naughltcrs of Apollo. Titht'the Greeks had their religious Abilielnces, Aristotle proves in his oeconomick, by the People should of laced.romon. They had resolved to send Southeast. cours to a Town belonging"
0550300201_000064,"An history of the revolutions that happened in the government of the Roman Republic. Written in French by the Abbot de Vertot, of The Royal Academy of Inscriptions and Belles-Lettres. Translated into English, in two volumes, by Mr. Ozell. To which is prefixed A Translation of a Memorial sent from London by the late Earl Stanhope to the Abbot De Vertot at Paris; containing divers Questions relating to the Constitution of the Roman Senate. With the Abbot's Answer. ...",René-Aubert Vertot,74,0,0,1,2,1,5,2,0,2,1,3,0,3,1,1,0,0,1,7,0,1,2,0,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,2,0,3,0,0,3,3,3,0,4,2,0,0,1,1,4,2,2,1770,1,2,"London : printed for C. Bathurst, W. Johnston, B. Law, G. Keith, R. Horsefield, and Richardson and Urquhart, MDCCLXX. [1770].",London,464,male,1655,1735,FALSE,"am ready to do it: But if this is only a Pretence ""to ·( to destroy me, as I fufpeet, I desire you would "" save me a needless Trouble. Here is my Body ""and my Life, which you may dispose ofjuft as *' you please."" Some of the more"
0623600101_000348,"The roman history, from the building of Rome to the ruin of the Commonwealth. Illustrated with maps and other plates. Vol.I. By N. Hooke, Esq;",Nathaniel Hooke,78,1,0,3,1,0,2,0,0,4,2,2,0,2,0,1,0,0,0,5,1,0,0,0,2,1,0,0,1,1,3,0,0,1,0,1,1,1,2,0,0,1,0,4,0,4,1,1,5,4,8,0,1,2,0,1,1,2,0,3,2,1751,1,1,"London : printed by James Bettenham, and sold by C. Hitch and L. Hawes in Pater-Noster-Row, G. Hawkins in Fleetstreet, and J. and J. Rivington in St. Paul's Church-Yard, M.DCC.LI. [1751].",London,800,male,1690,1763,FALSE,"was the weakness of the State . Luxury Bef..c.342. reigned universally the Houses were magnificent, but the City without i z conful p. Fortifications. The Merchant, vain of his wealth, mistook his vanity for courage, and looked down with scorn upon enemies that were not so rich as he. This"
0477500401_000063,"An essay on universal history, the manners, and spirit of nations, from the reign of Charlemaign to the age of Lewis XIV. Written in French by M. de Voltaire. Translated into English, with additional notes and chronological tables, by Mr. Nugent.",Voltaire,94,1,1,1,0,1,0,1,3,0,0,5,0,0,1,1,14,2,0,2,1,0,0,0,0,0,1,2,0,2,0,7,0,1,1,0,1,1,0,0,0,1,0,1,0,0,2,3,11,14,7,0,0,0,1,0,0,2,1,1,0,1759,1,4,"London : printed for J. Nourse at the Lamb opposite Katherine-Street in the Strand, MDCCLIX. [1759].",London,425,male,1694,1778,TRUE,"it is said, that not believing in the religion of which he was supreme pontif, he refused to receive the sacrament at his death . This pope, or rather patrician, had inspired the Romans with such courage, that they ventured, even after his decease, to maintain a siege, and not"
1758900108_000130,"The history of the Roman emperors from Augustus to Constantine. By Mr. Crevier, ... Translated from the French, by John Mills, Esq; ... Illustrated with maps, medals, gems, and other copper plates.",Jean-Baptiste Louis Crévier,74,0,0,4,2,2,4,1,1,2,1,0,0,1,2,1,4,1,5,2,0,0,2,1,1,0,0,0,2,1,1,2,0,0,0,1,0,0,0,3,1,2,0,2,0,0,0,1,1,1,4,0,3,0,0,1,1,0,0,6,4,1755,8,10,"London : printed for J. and P. Knapton, 1755-61.",London,450,male,1693,1765,FALSE,"""* any hearts, if you are men of strength and "" courage, let us march against the senate and "" the Africans. All their spoils are yours."" This speech breathed nothing byt menaces andhe ansa ardour for war : but the soldiers did not Lhew the ""t""""'ro zeal their leader"
0456400102_000109,"The history of the revolutions that happened in the government of the Roman Republic. Written in French by the Abbot de Vertot, of the Royal Academy of Inscriptions, &c. The third edition. English'd by Mr. Ozell from the original newly re-printed at Paris, with amendments and additions by the Author himself, in almost every Page. ... . To which is prefixed, A Translation of a Memorial sent from London by the late Earl Stanhope to the Abbot De Vertot at Paris: containing divers Questions relating to the Constitution of the Roman Senate. With the Abbot's Answer.",René-Aubert Vertot,67,0,0,1,3,0,1,1,1,1,3,2,0,0,0,2,0,1,0,0,0,2,2,2,2,2,1,0,0,3,2,0,1,2,1,0,1,1,0,0,1,0,0,4,1,2,0,1,2,1,3,1,4,0,0,1,0,3,1,0,4,1723,2,2,"London : printed for W. Taylor at the Ship in Pater-Noster-Row, J. Pemberton at the Buck in Fleetstreet, and E. Symon at the Pope's Head in Cornhill, MDCCXXIV. 1723- [1724.].",London,430,male,1655,1735,FALSE,"Courage and Valour, and flattered himfeit at the same Time he thould there amass great Treasures, still more neceifary to support his Credit at Rsm>, than to bear the Expenses of the War . He set out for the Condiueft of Gaul, at the Head of Four Legions, and Pompey"
1732700200_000019,"The history of England, as well ecclesiastical as civil. By Mr. De Rapin Thoyras. Vol. I. Containing I. The preface, with a brief account of the author's life, and a dissertation concerning the origin and nature of the English constitution. II. A short introduction concerning the manners, customs, government and religion of the antient Britons, with the origin of the Picts and Scots, and the time of their settlement in Britain. III. The history of England from the invasion of the Romans, to the end of the reign of Edward the martyr, in four books. Done into English from the French, with large and useful notes mark'd with an *, by N. Tindal, A.M. vicar of Great Waltham in Essex.",Paul de Rapin,72,0,0,0,6,1,4,1,0,0,2,0,1,0,1,1,4,1,1,1,1,3,2,2,2,0,0,0,1,2,5,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,7,3,2,1,1,0,1,1,1,1,1,2,3,1726,1,1,"London : Printed for James and John Knapton at the Crown in St. Paul's Church-Yard, 1726.",London,453,male,1661,1725,TRUE,"to gathering Cockleshells in their Helmets. He liberally rewarded his Soldiers for their Alacrity on this occasion, and sent word to Rome of his Success, wishing the Senate to decree him a Triumph; which they making ibme Scruple to do, He was resolve to put them all to Death ;"
0477800201_000052,"The roman history: with notes historical, geographical, and critical; and illustrated with copper plates, maps, and a great number of authentick medals. Done into English, from the original French of the Revd Fathers Catrou and Rouillé. ... . From the Year of Rome I. to the Year of Rome Ccclxii. To which is prefix'd, A New and Connected Summary of the Work.","Rouillé, Pierre Julien",79,0,1,2,5,0,3,2,0,1,5,2,0,1,2,2,0,0,0,2,0,1,3,0,4,1,0,0,1,0,3,0,1,0,0,2,0,1,1,0,0,6,1,2,0,1,1,3,5,4,3,0,1,0,0,2,1,0,0,2,1,1728,1,6,"London : printed by J. Bettenham, for T. Woodward at the Half-Moon over-against St. Dunstan's Church in Fleetstreet, and J. Peele at Locke's Head in Pater-Noster Row, M.DCC.XXVIII. [1728].",London,763,male,1682,1740,FALSE,"they are well received . But though' there is a perfc& Harmony at this time, between the People , Senate , and con/its, yet it is thought fit to put the Conduct of the War into the Hands of a Dictator. The Consuls have the Power granted them to chute"
0477900104_000012,"The roman history: with notes historical, geographical, and critical; and illustrated with copper plates, maps, and a great number of authentick medals. Done into English, from the original French of the Revd Fathers Catrou and Rouillé. ... . From the Year of Rome I. to the Year of Rome Ccclxii. To which is prefix'd, A New and Connected Summary of the Work.","Rouillé, Pierre Julien",67,0,1,1,1,0,2,0,0,0,1,4,2,2,0,2,0,0,0,1,0,0,1,1,4,0,1,2,2,0,1,2,1,0,0,1,0,2,0,0,0,1,3,3,0,0,0,2,3,6,5,1,0,1,1,1,0,0,2,0,3,1728,4,6,"London : printed by J. Bettenham, for T. Woodward at the Half-Moon over-against St. Dunstan's Church in Fleetstreet, and J. Peele at Locke's Head in Pater-Noster Row, M.DCC.XXVIII. [1728].",London,765,male,1682,1740,FALSE,"for his Dominions. But the /etolians waith great Warmth and Haughtiness insisted on the dethroning ofphilip t.nd : ruining his (Dominions, as the only Means to fecure'the Liberty of Greece. The Pro cotiffod nfwered, that It was never the.intention of the Romans to ciarry things to'fuchll Etromity.; tharupon the firfit"
0423800200_000021,"Romæ antiquæ notitia: or, the antiquities of Rome. In two parts. I. A Short History of the Rise, Progress, and Decay of the Commonwealth. II. A Description of the City: An Account of the Religion, Civil Government, and Art of War; with the Remarkable Customs and Ceremonies, Publick and Private. With Copper Cuts of the Principal Buildings, &c. To which are prefixed Two Essays; concerning the Roman Learning, and the Roman Education. By Basil Kennett, of C. C. C. Oxon.",Basil Kennett,85,0,1,0,8,2,0,0,0,5,2,2,0,0,0,2,0,1,1,1,2,2,2,0,3,0,3,0,0,0,2,2,3,1,1,0,2,2,0,1,1,2,0,1,3,3,3,3,1,0,8,1,1,2,1,0,0,0,0,3,1,1769,1,1,"London : printed for C. Bathurst, J. Beecroft, J. Fuller, J. Rivington, R. Baldwin, Hawes, Clarke, and Collins, R. Hors-Field, W. Johnston, W. Owen, G. Keith, T. Caslon, S. Crowder, T. Longman, B. Law, J. Fletcher, and Robinson and Roberts, MDCCLXIX [1769].",London,466,male,1674,1715,FALSE,"the Opportunity of the Truce, Sylla once more marched back towards Italy . Marius was dead before his Return (g); but his two Sons, with the Consuls , raised several Armies co oppose him. But some of the Troops being drawn over to his Party, and the others routed, he"
0547500200_000019,"The roman history of C. Velleius Paterculus. In two books. Translated from the Oxford edition, and collated with all the former ones of Note. By Thomas Newcomb, M. A. Chaplain to His Grace the Duke of Richmond. To which is prefixed, a character of the author, and his writings, extracted from Mons. Bayle, and others.",Marcus Velleius Paterculus,79,0,1,0,0,3,1,0,1,2,1,1,1,2,0,2,0,3,3,0,0,0,2,1,1,0,1,0,1,0,3,1,1,0,4,0,0,0,1,1,1,1,0,3,4,5,1,0,1,1,4,4,0,2,2,0,0,3,2,0,7,1721,1,1,"London : printed for John Pemberton, at the Golden-Buck against St. Dunstan's Church in Fleet-Street, 1721.",London,279,male,119,31,FALSE,"aflonithing is it, that this Man, though' he had arrived to the greatest Dignicy in the State , by a fuccetfive Gradation through the highest Honours , resented the Favour which the Senate and People of Rome showed C Ce far, when he flood to be his Colleague in the"
0143800900_000039,"The roman history, continued from the second century of the Christian æra to the destruction of the Greek empire by the Turks. By J. Warburton.","Warburton, John, historian",77,0,1,1,3,1,1,0,0,6,2,0,0,2,2,3,1,2,1,3,0,0,3,0,3,0,1,0,1,1,1,3,1,0,0,1,0,0,1,1,1,2,0,5,0,0,0,0,7,5,1,0,3,1,1,0,0,0,0,1,4,1792,1,1,"London : printed for C. Dilly, in the Poultry, 1792.",London,319,unknown,,,FALSE,"indifferent to the T complaints of an oppressed people , he was awakened by the clamours of military discontent. Many of the Roman soldiers had married the widows.and daughters of the Vandals, and claimed, by right of conquest and inheritance, the eitates which Genseric had assigned to his viao rious.troops."
0014900403_000043,"A general history of sieges and battles, By Sea and Land. Containing, A Particular and Circumstantial Account Of the most remarkable Battles and Sieges, Bombardments and Expeditions, In different Ages and Parts of the World; And particularly, such as relate to Great Britain and her Dependencies. Including, anecdotes of the Lives, Military and Naval Transactions, of all the celebrated Admirals, Generals, Captains, &c. who have distinguished themselves in the Service of their Country. In which will be explained, The Military and Naval Terms of Art. Embellished with Plans of the Battles, and Heads of the Illustrious Persons, mentioned in the Course of the Work. Vol. I. Second Edition.",,103,0,0,1,4,0,0,0,1,2,4,12,5,2,2,1,0,0,1,2,2,0,3,1,4,0,0,0,1,0,2,0,0,0,1,1,0,3,0,4,0,5,5,2,1,1,2,1,7,4,6,1,0,0,0,0,0,0,0,6,3,1762,3,12,"London : printed for J. Curtis in Fleet-Street, and J. Johnson opposite the Monument, and M. Thrush in Salisbury Court, 1762.",London,209,unknown,,,FALSE,"no probity or honour ; but, however, it fell to his lotto command in Further Spain, while Lalius, a general of experienced wisdom, equity, and valour, continued inactive in Rome . Pompeius was continued gefneral in Hither Spain; but the republic sent a certain number of sena. tors to regulate"
