PassageID,Title,Author,Total termFreq,termFreq(answer),termFreq(appear),termFreq(armi),termFreq(brought),termFreq(cafe),termFreq(caus),termFreq(church),termFreq(citi),termFreq(command),termFreq(common),termFreq(court),termFreq(crown),termFreq(death),termFreq(declar),termFreq(duke),termFreq(earl),termFreq(england),termFreq(father),termFreq(forc),termFreq(franc),termFreq(gave),termFreq(gener),termFreq(god),termFreq(grant),termFreq(hall),termFreq(hand),termFreq(head),termFreq(honour),termFreq(hous),termFreq(israel),termFreq(king),termFreq(kingdom),termFreq(know),termFreq(laid),termFreq(land),termFreq(law),termFreq(letter),termFreq(life),termFreq(matter),termFreq(mean),termFreq(offic),termFreq(order),termFreq(parliament),termFreq(peac),termFreq(peopl),termFreq(person),termFreq(power),termFreq(present),termFreq(princ),termFreq(queen),termFreq(receiv),termFreq(reign),termFreq(return),termFreq(servant),termFreq(set),termFreq(taken),termFreq(thought),termFreq(took),termFreq(war),termFreq(word),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0514900104_000056,"A complete history of England, from the descent of Julius Cæsar, to the Treaty of Aix la Chapelle, 1748. Containing the Transactions of One Thousand Eight Hundred and Three Years. By T. Smollett, M.D.Volume the first.",Tobias Smollett,74,0,1,1,1,0,0,0,1,1,0,1,2,2,3,8,3,3,0,3,1,1,0,0,1,0,1,0,0,0,0,10,2,0,1,3,0,0,0,0,0,1,3,5,2,0,1,2,0,1,2,2,0,1,0,2,1,0,0,0,1,1758,4,11,"London : printed for James Rivington and James Fletcher, at the Oxford-Theatre; and R. Baldwin, at the Rose, in Paternoster-Row, MDCCLVIII. [1758]-60.",London,484,male,1721,1771,TRUE,"in managing the treaty was warranted by the inftruaions he had received from the king and council. After this declaration of the sovereign, the parliament could not decently avoid palling a vote, acquitting the duke of the imputations laid to his charge; and the earl of Arundel was obliged to"
1505700100_000085,"Elements of modern history; Containing, a succinct view of the state of Europe, from the commencement of the reign of Charlemagne, to that of George the Third; to which is subjoined, an introduction to the knowledge of the English language, for the use of the English Grammar School, Grafton-Street, 75.","O'Dogherty, William, Sir",84,0,1,6,0,0,0,0,0,2,2,0,2,0,7,2,0,4,0,2,2,3,3,0,1,0,0,0,0,2,0,4,3,0,0,1,2,0,1,0,0,1,2,4,0,4,1,2,0,8,1,3,0,2,0,2,1,0,2,0,1,1787,1,1,"Dublin printed : [s.n.], M.DCC.LXXXVII. [1787]",Dublin,283,unknown,,,FALSE,"the declaration for liberty of conscience, because it was illegal, and were there A.D.. fore immediately sent to prison. However they 1688 had a fair trial, were acquitted by the judges, and the people openly manifested their joy. James had two daughters, Mary and Anne; the first married to William,"
0791500102_000532,"A complete history of England: with the lives of all the kings and queens thereof; ... In three volumes, with alphabetical indexes to each. ...",,69,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,2,4,1,3,0,1,1,3,0,0,0,3,0,0,3,2,0,1,3,6,2,1,0,1,0,2,3,1,2,1,0,0,1,5,3,1,1,0,1,1,0,0,1,2,1706,2,3,"London : printed for Brab. Aylmer, Reb. Bonwick, Sam. Smith and Benj. Walford, Will. Freeman, Tim. Goodwin [and 8 others in London], 1706.",London,852,unknown,,,FALSE,"the Realm, or any Per plices dyed with Saffron, or ftain'd with Urine, son of eminent Quality, (whose Allegiance the with long Sleeves, flort Coats, and Thrum Queen did not in the least qucition) nor indeed Jackets, which caused as much flaring and gaping of any, but such who were,"
0315200102_000332,"Annals of the Reformation and establishment of religion, and other various occurrences in the Church of England; During the First Twelve Years of Queen Elizabeth's Happy reign. Wherein Account is given of the Restoring of religion from its Corruptions introduced under Queen Mary; Of filling the Sees with Protestant Bishops; Of the Famous Synod assembled in the Year MDLXII. Of the Workings and Endeavours of the Papists; And of the first Appearances of the Dissension from the Church Established. Compiled faithfully out of Papers of State, Authentick Records, Publick Registers, Private Letters, and other Original Manuscripts. Together with an appendix or repository, Containing the most Important of them. By John Strype, M. A. ...",John Strype,72,3,1,0,0,1,2,0,0,0,0,1,2,1,0,6,0,3,0,0,1,1,2,4,2,0,0,0,1,0,0,3,2,0,0,0,0,1,1,3,0,1,1,2,1,1,1,0,1,4,9,0,2,0,1,2,1,0,0,2,2,1725,2,4,"London : printed by, and for, Tho. Edlin, at the Prince's Arms over-against Exeter-Exchange in the Strand, M.DCC.XXV. [1725].",London,862,male,1643,1737,FALSE,"was like flortly to go over again. He added, that he knew a Man that would take a Thousand Pounds in London, to be bound to pay double so much, when he [ that French, man ] married the Queen's Majesty. This was then the Court Talk. And thus this"
0514600103_000042,"The history of England, from the earliest times to the death of George II. By Dr. Goldsmith.",Oliver Goldsmith,69,1,2,2,1,0,2,0,1,1,1,5,1,0,1,0,2,0,0,1,2,0,1,0,1,0,0,0,1,3,0,7,3,0,0,0,2,0,0,1,1,0,3,3,1,1,3,2,2,1,1,0,0,0,1,2,1,1,0,4,0,1774,3,4,"London : printed for T. Davies, in Russel-Street; R. Baldwin, Paternoster-Row; T. Becket, T. Cadell, and T. Evans, in the Strand, MDCCLXXIV. [1774].",London,484,male,1728,1774,TRUE,"This was an open a of violence, and should have been supported, or never attempted. It was now that the commons justly exclaimed that their privileges were infringed, and all freedom of debate destroyed. They protested, in the most solemn manner, that neither of their members had said ay thing"
1016600202_000026,"Elements of the history of England, from the invasion of the Romans to the reign of George the Second. Translated from the French of Abbé Milot, Royal Professor of History in the University of Parma, And Member of the Academies of Lyons and Nancy, by Mrs. Brooke. In four volumes. ...",Claude-François-Xavier Millot,76,0,0,3,0,0,1,0,0,0,1,0,4,0,2,8,6,1,1,1,0,0,1,0,1,0,2,2,0,3,0,4,2,0,0,1,4,0,1,0,0,0,3,1,0,1,1,2,2,2,5,2,3,2,0,0,1,0,1,1,0,1771,2,4,"London : printed for J. Dodsley, in Pall-Mall; and T. Cadell, in the Strand, MDCCLXXI. [1771].",London,381,male,1726,1785,FALSE,"and one of the earl of Warwicl's. ampton mpton the following year. The king was again made prisoner. The duke A. D. of York returned from Ireland, whi 46o. there he had retired, and with a singular moderation presented to the peers the evidences of his title to the crown"
0900300103_000092,"The English compendium: or, rudiments of honour; containing the genealogies of all the nobility of England, ... with their arms, ... an account of the officers of state, ... orders of knighthood, and lists of the said orders ... In three volumes.","Nichols, Francis",68,0,0,1,0,0,0,1,0,1,1,5,1,1,2,1,1,1,0,0,1,0,2,0,2,0,0,0,2,1,0,9,2,0,0,0,2,1,1,1,0,10,1,3,1,0,1,2,1,1,1,2,1,1,1,0,0,1,0,1,0,1760,3,3,"London : printed for C. Hitch and L. Hawes; A. Millar, H. Woodfall, W. Strahan [and 11 others in London], 1760.",London,421,male,,,FALSE,"Bridge next the Sea. By him Vice admi rals, Rear admirals, and all Sea captains arc commiflioncd, all Deputies for particular Coaflt, and Coroners to view dead Bodies found on the Coasts, or at Sea. He also appoints Judges for his Court of Admiralty, and mav imprilon, relcale, c. and"
0095800900_000005,"Churchill's annals: being a compleat view of the glorious actions of the great Duke of Marlborough, both in the field and cabinet. With his character, by King William. Emperor Leopold. Emperor Joseph. Emperor Charles. Elector of Bavaria. States-General. University of Doway. Marshal Turenne. Lord Keeper Wright. Lewis XIV. Prince Lewis of Baden. Prince Vaudemont. Prince Waldeck. Duke of Monmouth. Pensionary Heinsius. bishop of Ely. Sir Edward Seymor. Earl Cowper. Queen Anne and her Parliaments.",Philo Strategos,76,0,0,3,0,0,1,0,0,3,2,1,1,0,1,5,1,1,0,4,1,3,6,1,1,1,1,0,5,2,0,4,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,2,6,4,3,0,1,0,0,3,0,2,0,1,1722,1,1,"London : printed for John Clark, at the Bible under the Royal Exchange; and sold by S. Popping, at the Black Raven in Pater-Noster-Row, MDCCXXII. [1722].",London,56,unknown,,,FALSE,"Interviews by the Way with the Eledtors of Mentx, Triers, and other Potentates of the Empire, by whom he was treated with a World of Honour and Respect. AMONG other Compliments, the Prince told him, He was come tofave the Empire; but the Duke replied, He came to learn from"
0312800101_000175,"The British compendium: or, rudiments of honour. Containing the descents, Marriages, Issue, titles, Posts, and seats of all the nobility of England. With their arms, crests, Supporters, Motto's, and robes, exactly engrav'd on Copper Plates. Likewise, the institution, Creation, and Investiture of all Degrees of peerage, and the several Orders of Knighthood. Vol.I.","Nichols, Francis",83,1,0,1,0,0,0,1,0,1,1,5,1,1,2,2,1,0,0,0,1,0,1,0,3,0,0,1,6,3,0,12,2,0,0,0,2,1,1,0,0,12,1,2,1,0,4,1,0,2,4,2,0,0,2,0,0,1,0,1,0,1726,1,2,"London : printed by R. Nutt, and sold by A. Bettesworth at the Red Lion in Pater-Noster Row, G. Strahan at the Golden Ball, against the Royal Exchange, and D. Browne at the Black Swan without Temple-Bar, [1726].",London,694,male,,,FALSE,"all Deputies for particular Coasts, and Coroners to view dead Bodies, found on the Coasts, or at Sea. He also appoints Judges for his Court of Admiralty, and may imprison, release, c. and hath fomerimes a Commission to bestow Knighthood on such as shall deserve it at Sea. To the"
0190000104_000018,"A new history of England, from the time that the Phoenicians first landed in this island, to the end of the reign of King George I. Taken from the best authors and manuscripts. By William Blennerhassett, Esq;","Blennerhassett, William",115,3,0,0,1,0,2,3,0,0,6,0,0,0,0,0,3,3,0,1,1,0,1,0,0,0,2,0,0,5,0,19,1,0,2,0,1,6,0,0,0,1,7,21,6,1,2,3,1,1,1,0,0,3,0,1,1,2,2,2,0,1751,4,6,"Newcastle upon Tyne : printed by John Gooding, on the Side, for the author, MDCCLI. [1751].",Newcastle upon Tyne,443,unknown,,,FALSE,"of by the Par Sir y7 .: C !, : ;?, formerly Governor of H -- L cnd !1'' SER both iprilned by te ar: a,, er.. a.. accufedi of an Intention to d.iiv; e up lli L o the King ; for which they they were condemned by the"
1289600100_000102,"Memorials of the English affairs, from the suppos'd expedition of Brute to this island, to the end of the reign of King James the first. By Sir Bulstrode Whitlocke, Lord Commissioner of the Great Seal, &c. Publish'd from his original manuscript, with some account of his life and writings by William Penn, Esq; Governour of Pensylvania. And a preface by James Welwood, M.D.","Whitlocke, Bulstrode",98,1,0,0,0,2,2,0,0,1,1,2,1,1,1,3,5,1,0,2,2,0,0,0,1,0,1,0,0,2,0,32,0,0,0,0,4,0,0,3,2,1,0,4,4,6,1,1,1,0,1,0,0,2,2,1,0,0,1,3,0,1709,1,1,"London : printed for J. Pemberton at the Golden-Buck against St. Dunstan's-Church, Fleet-Street, E. Curll at the Peacock without Temple-Bar, and E. Sanger at the Post-House at the Middle Temple-Gate, 1709.",London,392,male,1605,1675,FALSE,"and Pcrfwafion. Dispatches passed between the Two Kings ; from the one out of Desire, and from the other out of Dissimulation, about the Peace . In the mean time, the French King iniaded Brettaign with great Forces : And the more he did urge the Prosecution of the War"
0008400300_000210,"The ladies history of England; from the descent of Julius Cæsar, to the summer of 1780. Calculated for the use of the ladies of Great-Britain and Ireland; and likewise adapted to general use, entertainment, and instruction. By Charlotte Cowley.","Cowley, Charlotte",74,0,0,0,3,1,1,2,0,0,1,1,1,1,0,4,1,4,1,3,0,1,2,1,1,0,1,2,0,1,0,7,0,0,0,0,1,0,1,1,2,0,0,3,1,2,2,3,1,7,0,1,2,2,0,2,0,1,2,0,0,1780,1,1,"London : printed for the proprietors; and sold by S. Bladon, No. 13, in Pater-Noster-Row, MDCCLXXX. [1780][-81].",London,774,female,,,FALSE,"the pirates, where the earl received a mortal wound in his head , and his fleet was at first repulsed: however, the engliih returned to the attack with renewed ardour, made themselves mailers of the place, put to the sword all they found in arms, and taking the rest prisoners,"
0953900700_000067,"Memorials of the English affairs: or, an historical account of what passed from the beginning of the reign of King Charles the First, to King Charles the Second his happy restauration. Containing the publick transactions, Civil and Military: together with the private consultations and secrets of the cabinet. By Mr. Whitelock. With a Compleat index.","Whitlocke, Bulstrode",104,7,2,0,0,0,1,0,1,5,7,1,1,0,2,0,1,0,0,0,0,2,2,0,0,0,2,1,0,3,0,20,2,0,0,0,1,4,0,1,2,0,3,12,1,1,3,4,1,2,3,0,1,1,1,0,0,1,2,0,0,1732,1,1,"London : printed for J. Tonson: and sold by J. and J. Knapton, R. Knaplock, A. Bettesworth and C. Hitch, G. Strahan, J. Pemberton, F. Fayram and T. Hatchet, C. Rivington, J. Batley, J. Brotherton, F. Giles, R. Williamson, J. Stagg, T. Osborne, L. Gilliver, and F. Coggan, MDCCXXXII. [1732].",London,732,male,1605,1675,FALSE,"like answer to the Buckinghamshire Petition, as he had done before to that of London. Lord Dig The Parliament were informed that the Lord by d. Digby, and Colonel Lunsford were gathering Come Lunsford. Troops of Horse at King lone, and appeared in Arms there, whereupon they order the Sheriffs,"
1373100101_000028,"The History of France, from the earliest times, till the death of Louis Sixteenth. From the French of Velly, Villaret, Garnier, Mezeray, Daniel, and other eminent historians; with notes, critical and explanatory; by John Gifford, Esq. And continued from the above period, until the conclusion of the present war, by a citizen of the United States. ...","Historical Society of Delaware, MWA",72,0,3,3,1,0,1,0,0,2,1,2,3,2,3,3,0,0,1,1,2,1,2,0,1,0,2,2,0,0,0,7,2,0,0,0,2,0,0,1,2,1,1,0,1,0,2,3,0,4,2,3,0,0,0,0,1,1,2,1,0,1796,1,4,"Philadelphia : Printed for A. & J.G. Henderson, by Bioren & Madan, 1796[-1798].",Philadelphia,1174,unknown,,,FALSE,"two yountg monarchs; and as head of the nation. Greg. Turr, 1 VII C 4, V or. I. X The conduc? of the burgundian prince had a great effect on the minds of the french nobles. Young Clotaire was proclaimed king of Soissons; and they aflgned him a third part"
0915100400_000004,"An impartial history of the late rebellion in 1745. From authentic memoirs; particularly, the journal of a general officer, and other original papers, yet unpublished. With The Characters of the Persons Principally concerned. To which is prefixed, By Way of Introduction, a compendious account of the royal House of Stewart, from its Original to the present Time. By S. Boyse, M.A.",Samuel Boyse,89,0,2,2,0,0,0,0,0,2,0,2,1,1,1,3,12,5,1,3,6,0,1,0,0,0,1,0,0,1,0,10,4,0,0,1,4,0,0,0,3,2,0,0,1,1,1,2,0,2,6,0,1,4,0,0,0,0,1,2,0,1748,1,1,"Dublin : printed for Edward and John Exshaw, at the Bible on Cork-Hill, C. Wynne, in Caple-Street, and O. Nelson, in Skinner-Row, M,DCC,XL,VIII. [1748].",Dublin,176,male,1708,1749,FALSE,"declared to be just and lawful , and an Ac of Indemnity passed. After this, Things continued peaceable, ti: L the King's Marriage with the Princess Margaret of England , el 1503 deft Daughter to Henry VII which being accomplished, he spent his Time in re edifying the Royal Palaces,"
1376200301_000107,"The history of France: From the establishment of that monarchy under Pharamond, to the death of Lewis XIII. Interspers'd with relations of the most memorable events which have happened in the several kingdoms and states of Europe, in the course of that period. Written at the request and under the direction of M. Harlay, first president of the Parliament of Paris, by M. Chalons.","Châlons, Vincent-Claude",98,1,1,3,3,0,1,0,0,2,0,0,2,2,6,2,1,3,0,0,4,5,4,0,0,0,0,1,0,1,0,17,6,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,12,1,3,2,0,1,0,3,2,0,3,0,1752,1,2,"London : Printed for R. Dodsley, at Tully's Head in Pallmall, MDCCLII. [1752].",London,568,male,1642,1694,FALSE,"icerer correspondence with the A'nghlh. Ever since that time the son had constantly born arms in the service of that nation. The king detached him from their interests, and gained him to his own, by his caresses, the riches he bestowed on him, and the great employments which he gave"
0070100103_000270,"A complete history of England, deduced from the descent of Julius Cæsar, to the Treaty of Aix la Chapelle, 1748. Containing the Transactions of One Thousand Eight Hundred and Three Years. By T. Smollett, M.D. ...",Tobias Smollett,81,3,0,0,0,0,2,4,0,0,4,1,0,0,5,1,1,2,2,1,1,1,0,2,2,0,2,0,0,2,0,8,4,0,0,1,2,0,0,1,0,0,0,7,2,2,0,2,2,2,0,0,1,0,0,0,1,2,1,6,1,1757,3,4,"London : printed for James Rivington and James Fletcher, at the Oxford-Theatre, in Pater-Noster Row, MDCCLVII. [1757]-58.",London,555,male,1721,1771,TRUE,"Groningen with loss and dishonour. The stadtholder made an attempt THE HISTORY artr'mp upon naer n; but Luxemburgh, attacking his intrenchmeats by fupnize, obliged him to dedfi from the enterprise. j XX II  northeast chief hope of the Dutch centred in the Englih parliament , which they believed would"
