PassageID,Title,Author,Total termFreq,termFreq(albion),termFreq(beauti),termFreq(beneath),termFreq(black),termFreq(bodi),termFreq(bright),termFreq(cloud),termFreq(couch),termFreq(dai),termFreq(dark),termFreq(death),termFreq(deep),termFreq(delight),termFreq(divin),termFreq(earth),termFreq(etern),termFreq(father),termFreq(fear),termFreq(femal),termFreq(form),termFreq(forth),termFreq(god),termFreq(gold),termFreq(green),termFreq(hand),termFreq(happi),termFreq(harrow),termFreq(head),termFreq(heard),termFreq(heart),termFreq(heaven),termFreq(holi),termFreq(human),termFreq(immort),termFreq(jerusalem),termFreq(joi),termFreq(know),termFreq(lamb),termFreq(life),termFreq(light),termFreq(littl),termFreq(loud),termFreq(love),termFreq(mild),termFreq(morn),termFreq(mother),termFreq(nation),termFreq(night),termFreq(piti),termFreq(power),termFreq(round),termFreq(satan),termFreq(sea),termFreq(self),termFreq(seven),termFreq(shadow),termFreq(silent),termFreq(sleep),termFreq(soft),termFreq(son),termFreq(song),termFreq(space),termFreq(spectr),termFreq(starri),termFreq(stood),termFreq(sun),termFreq(sweet),termFreq(tear),termFreq(terribl),termFreq(thro),termFreq(time),termFreq(trembl),termFreq(voic),termFreq(war),termFreq(weep),termFreq(wept),termFreq(world),termFreq(year),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0745900300_000041,"Hymns and spiritual songs. In three books. I. Collected from the Scriptures. II. Compos'd on Divine Subjects. III. Prepar'd for the Lord's Supper. By I. Watts, D.D.",Isaac Watts,76,0,1,0,0,0,2,0,0,4,2,4,1,1,1,1,5,1,1,0,0,0,12,0,0,3,0,0,1,0,1,2,1,1,2,0,4,0,0,0,1,0,1,2,0,1,0,1,1,0,1,1,0,3,0,0,0,0,1,0,0,2,1,0,0,0,1,3,1,0,0,0,0,2,0,1,0,0,1,1755,1,1,"London : printed for R. Ware, T. and T. Longman, C. Hitch and L. Hawes, J. Hodges, J. Buckland, J. Ward, J. Waugh and W. Fenner, M. Cooper, and S. Oswald, MDCCLV. [1755].",London,413,male,1674,1748,TRUE,"Flood they safely ride! They curse the Hand that smooths thetide. VIIL. Anon they plunge in watery Graves, And some drink Death among the Waves: Yet the surviving Crew blaspheme, Nor own the God that rescue them.] IX Oh, for some Signal of thine Hand 1 Shake all the Seas"
1397100400_000107,"The Psalms of David, imitated in the language of the New-Testament, and applied to the Christian state and worship. Together with Hymns and spiritual songs, in three books: I. Collected from the Scriptures. II. Composed on divine subjects. III. Prepared for the Lord's Supper. With indexes and tables complete. By Isaac Watts, D.D.",Isaac Watts,79,0,1,0,0,0,1,0,0,5,3,3,1,1,3,1,7,2,3,0,0,0,9,0,0,0,0,0,0,0,3,1,1,0,2,0,6,0,0,2,1,0,1,4,0,0,0,0,1,2,2,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,1,1786,1,1,"Printed at Worcester, Massachusetts : by Isaiah Thomas, and sold at his book-store: sold also by the booksellers in Boston, --MDCCLXXXVI. [1786]",Worcester|Boston.,225,male,1674,1748,TRUE,"over the dust, And leave his lait abode. a In the cold prison of a tomb The dear Redeemer lay, Till the revolving Skies had brought The third, th' appointed day . 3 Hell and the grave unite their force To hold our God in vain i The sleeping conqueror"
0213800300_000028,"The poems of William Drummond, of Hawthornden.",William Drummond of Hawthornden,71,0,3,0,2,0,3,0,0,2,1,1,0,3,0,3,3,0,1,0,0,1,2,1,0,1,4,0,0,0,0,3,0,1,2,0,2,1,0,2,2,0,0,2,0,0,0,0,3,0,2,1,0,2,0,0,1,0,0,0,0,1,1,0,0,0,2,3,1,0,0,1,0,0,1,1,0,3,2,1790,1,1,"London : printed for J. Jeffery, Pall-Mall, M.DCC.XC. [1790].",London,327,male,1585,1649,FALSE,"pace, and eyes that weep To pry, and in his mylleries to creep, With thunders he and lightnings blasts their sight. O Sun invisible, that doll abide Within thy bright abysmes, modl fair, moll dark , Where with thy proper rays thou dolt thee hide, 0 ever fhining, never full"
0088500101_000065,"The poems of Ossian, the son of Fingal. Translated by James Macpherson, Esq.",James Macpherson,84,0,0,0,0,0,0,2,0,3,2,2,1,0,0,0,0,4,1,0,0,1,0,0,2,0,0,0,4,5,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,2,1,2,7,8,0,0,0,0,0,3,8,1,0,1,0,10,1,2,0,0,0,1795,1,2,"Berwick : printed by and for W. Phorson, 1795.",Berwick-upon-Tweed,291,male,1736,1796,TRUE,"rock of the hill: fom the top of the windy mountain, speak ye ghosts of the dead! speak, I will not be afraid. Whither are ye gone to rest f In what cave of the hill (hall I find you? No feeble voice is on the wind: no answer half"
0103506700_000066,"The purple island, or The Isle of Man. An allegorical poem. By Phineas Fletcher, esteemed the Spenser of his age. To which is added Christ's victory and triumph, a poem, in four parts. By Giles Fletcher. Both written in the last century.",Giles Fletcher,73,0,1,0,0,4,2,3,0,3,1,1,0,0,0,1,3,0,2,0,0,1,3,2,0,0,0,0,1,0,2,2,3,0,1,0,9,2,0,2,2,1,0,1,0,0,0,0,2,0,0,2,1,1,1,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,2,0,1783,1,1,"London : printed by Frys & Couchman, Worship-Street, Upper-Moorfields: and sold by J. Buckland, No. 57, Paternoster-Row; T. Wilkie, No. 71, St. Paul's Church-Yard; and J. Matthews, No. 18, in the Strand, MDCCLXXXIII. [1783].",London,287,male,1588,1623,FALSE,"souls arrived long before, wvhofe lives were full of troubles great and fore'; But now, efiranged from all misery, As far as heaven and hell asunder lie; And ever joy is crowned with immortality . XVIII Gaze but upon the house, where man doth live, With flowers, and verdure to"
1293900400_000007,Selim and Zaida. With other poems.,"Greenshields, John Boyd           1845",84,0,4,1,0,0,5,0,0,1,3,1,2,4,0,5,1,1,0,0,1,0,2,1,4,0,1,0,0,0,3,4,0,0,0,0,4,1,0,3,3,0,0,10,1,1,0,1,1,0,3,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,2,1,1,0,0,1,0,1,0,1,0,0,0,1800,1,1,"Edinburgh : printed [by D. Willison] for Arch. Constable, Edinburgh; and Longman & Rees, London, 1800 [i.e.1801?]",Edinburgh,156,unknown,,,FALSE,"and her vile Sons supreme: My Chariot was devouring Flame; 5ry Sabre, one resistless Beam, I, .sild from th' Eternal Throne of Gone. 'll Ocean raised llis waves for flight: Ti firm Earth , shuddering as I trod, Coifcss'd( the present. Power of light . 11;,  vasa task, by"
0974000700_000079,"The complaint: or, night-thoughts on life, death, and immortality. To which is added, a paraphrase on part of the book of Job.",Edward Young,80,0,0,1,1,0,1,1,0,4,2,4,4,0,2,3,0,1,2,0,1,3,2,0,0,3,2,0,2,0,5,3,0,2,0,0,0,0,0,0,3,0,1,0,0,2,1,0,3,0,1,0,0,3,0,1,1,0,2,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,5,1,1768,1,1,"London : printed for A. Millar and T. Cadell, in the Strand; and J. Dodsley, in Pall-Mall, M.DCC.LXVIII. [1768].",London,327,male,1683,1765,TRUE,"Truths Divine converting Pain to Peace, My Song the Midnight Raven has outwing'd, And shot, ambitious of unbounded Scenes, Beyond the flaming Limits of the World , Her gloomy Flight. But what avails the Flight Of Fancy, when our Hearts remain below? Virtue abounds in Flatterers, and Foes;  is"
0100301900_000001,"An anniversary ode on Her Majesties birth-day, being the sixth day of February, 1702/3.",,74,2,0,0,0,1,3,1,0,7,0,0,0,0,2,2,2,0,1,0,0,0,4,1,0,1,3,0,0,0,2,7,1,0,4,0,4,1,0,0,2,0,0,0,1,2,0,0,2,0,2,2,0,1,1,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,1,1703,1,1,"London : printed by R. Janeway, and are to be sold by B. Bragg, in Ave-Mary-Lane, MDCCIII. [1703].",London,11,unknown,,,FALSE,"A N : ANNIVERSARY ODE ON HER Majesties Birthday, BEING THE Sixth Day of February, 17 0o And let Her own Works Praise Her in the Gates, Prov. 3'. 31 L 0 N D ON: Printed by R. Yaneway, and are to be Sold by B. Brag, in Ave mary"
0687401000_000012,Poems on several occasions.,Elizabeth Carter,73,0,3,4,0,0,1,0,0,1,0,2,1,1,0,0,0,0,1,0,4,0,0,0,0,1,1,0,0,0,4,2,0,2,2,0,5,0,0,7,2,0,1,3,0,1,0,0,1,1,3,1,0,0,0,0,1,2,1,3,1,2,0,0,0,1,1,1,1,0,0,0,1,2,0,0,0,0,1,1789,1,1,"London : printed for J. F. and C. Rivington, The Bible and Crown, No 62, St. Paul's Church-Yard, MDCCLXXXIX. [1789].",London,124,female,1717,1806,TRUE,"86 ] She loves the cool, the silent Eve, Where no FALSE Shows of Life deceive, Beneath the lunar Ray: Here Folly drops each vain Disguise, Nor sport her gaily coloured Dyes, As in the Glare of Day . 0 Pallas! Queen of every Art ("" That glads the Sense,"
0192700900_000009,"Hymns and spiritual songs, Mostly collected from Various Authors; with A few that have not been published before.",,82,0,1,1,0,0,1,0,0,3,1,3,0,1,1,5,4,2,2,0,0,0,14,0,0,0,0,0,0,0,2,6,1,0,1,0,3,0,0,0,1,0,1,6,0,1,0,0,0,1,4,2,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,1772,1,1,"Halifax : printed by E. Jacob, MDCCLXXII. [1772].",,313,unknown,,,FALSE,"grace!) Jesus hath took the finner's place; To save our lives, he gave his own, And in his gospel makes it known. 4 They who believe the gospel word, And trust in thy salvation, Lord; Their vilest sins are now forgiven, Rebels are made the heirs of heaven , Awake"
0230000200_000010,"The seasons, in four books, by the late James Thomson, with the life of the author, to which are added notes, illustrations, & a complete index, by George Wright ...",James Thomson,71,0,0,1,0,0,3,5,0,3,0,1,2,1,0,4,1,0,1,0,3,0,0,0,2,1,2,0,0,1,3,1,0,0,0,0,4,0,0,5,5,0,0,2,0,1,0,0,1,0,3,3,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1776,1,1,"London : printed for J French, T Hookham, J Mathews, and J Bell, M Follingsby, T Axtell, G Street, & T Street, [1776?].",London,275,male,1700,1748,TRUE,"bounty, shedding herbs,. iso And fruits, and flowers, on Nature's ample lap? Swift fancy sire anticipates their growth, And, while the milky nutriment distills,, the kindling country colour round . TEUS all day long the full diftended clouds 185 Indulge their genial(a) fiores, and well shower'cd Is deep enriched with"
1042701000_000042,"The seasons. By James Thomson. To which is added, An ode on the death of Mr. Thomson. By Mr. Collins.",James Thomson,79,0,2,3,0,0,0,3,0,3,1,1,3,1,1,3,1,1,0,0,4,2,1,0,0,1,2,0,0,2,2,4,0,0,1,0,1,0,0,6,2,1,0,1,0,1,0,0,1,1,1,3,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,4,1775,1,1,"Glasgow : printed by A. Adam. For John Wood, Bookseller, Edinburgh, MDCCLXXV. [1775].",Glasgow,178,male,1700,1748,TRUE,"sport, 1025 Tempest the loosened brine, while through' the gloom, Far, from the bleak inhospitable Shore, Loading the winds, is heard the hungry howl Of famifn'd monfiers, there awaiting wrecks. Yet PROVIDENCE, that ever, waking ee, 1030 Looks down with pity on the feeble toil Of mortals lost to hope,"
0142700500_000008,"Poems on several occasions, to which is added Gondibert and Birtha, a tragedy. By William Thompson M. A. Late Fellow of Queen's College, Oxford.","Thompson, William",60,0,1,1,0,0,1,2,1,5,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,1,0,3,0,0,4,2,0,1,0,3,0,1,0,2,1,0,4,0,2,2,0,0,0,1,4,0,0,0,0,0,1,1,1,0,1,0,0,2,0,1,2,0,0,0,0,1,2,0,0,0,0,0,1757,1,1,"Oxford : printed at the Theatre, MDCCLVII. [1757].",Oxford,447,male,1712,1766,FALSE,"Song : thus You and I:  . - Have bid the golden Minutes fly, Seen many a Sun , with floaping Ray, Lingering retire, and blessed the falling Day . O tell me what soft Triumphs now Wreath blooming Garlands round thy Brow; - .: What Nymph, for winning"
0857200300_000088,"The speaker; or, miscellaneous pieces, selected from the best English writers, and disposed under proper heads, with a view to facilitate the improvement of youth, in reading and speaking. To which is prefixed an essay on elocution. By W. Enfield, LL.D. Lecturer of the belles lettres in the Academy at Warrington.",William Enfield,81,0,4,2,0,0,1,0,0,2,0,0,3,1,2,3,3,0,0,0,3,2,1,0,2,3,1,0,0,0,2,2,0,1,1,0,4,1,0,5,1,2,0,4,1,1,0,1,3,0,2,2,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,3,2,1798,1,1,"London : printed for William Osborne, M.DCC.XCVIII. [1798].",London,472,male,1741,1797,FALSE,"beds Oft of gay care, he tosses out the night . Or melts the thoughtless hours in idle slate? What though' he knows not those fantastic joys , That fill amuse the wanton, still deceive; A face of pleafture, but a heart of pain; Their hollow moments undelighted all? Sure"
0088500101_000078,"The poems of Ossian, the son of Fingal. Translated by James Macpherson, Esq.",James Macpherson,76,0,0,1,0,0,3,5,0,1,6,2,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2,0,1,5,0,1,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,17,0,0,0,0,0,0,0,1,1,1,0,3,2,0,0,3,0,0,1,3,0,0,0,3,2,0,0,0,1,0,1795,1,2,"Berwick : printed by and for W. Phorson, 1795.",Berwick-upon-Tweed,291,male,1736,1796,TRUE,"night . The old tree groans to the blast; the falling branch resounds. The wind drives the withered burs, clung together, along the grass. It is the light tread of a ghost? He trembles amidst the night . Dark , duky, howling is night , cloudy, windy, and L L"
0482300104_000417,The works of the poets of Great Britain and Ireland; with prefaces biographical and critical. ... . Containing The Lives. By Dr. Samuel Johnson.,Samuel Johnson,56,0,3,2,0,0,2,2,0,0,1,3,0,1,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,2,2,1,1,1,7,1,0,1,0,0,1,2,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,1,1800,4,8,"London : printed for Andrew Miller, Strand, 1800.",London,536,male,1709,1784,TRUE,"remembrance of their woes, Ilil name the young antmeof ies difclof: Nor ftrang they Should a double grief avow, lhen Venus wspt, ind i'a!iurellj now. lireathe fete, ye winds ilon let them paint th plain, Uuhurt, untouched by every pafling swain. And wien, ye nympis, to make the garlands gay,"
1723800500_000008,A Selection of hymns for social worship. Sing ye praises with understanding.,William Enfield,87,0,2,0,0,0,0,1,0,1,0,3,0,0,3,4,1,0,1,0,3,1,11,0,1,7,0,0,1,0,3,1,0,1,1,0,4,1,0,2,2,0,0,4,1,2,0,1,2,0,5,3,0,0,0,0,0,1,0,1,0,2,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,2,1,1795,1,1,"Norwich : Printed by J. March, for J. Johnson, St. Paul's Church-Yard, London, 1795.",Norwich,277,male,1741,1797,FALSE,"With heedlels step I ran, Thine arm unseen conveyed me safe, And led me up to man. c5 V V Through' hidden dangers, toils and deaths , It gently cleared my way; And through' the pleasing snares of vice, More to be feared than they. VI When worn with sickness,"
0646000600_000001,"A monody on the death of the late Lady Arbella Denny. By John Macaulay, Esq; M. R. I. A.","Macaulay, John",85,0,1,2,0,0,4,0,2,4,0,3,0,0,1,1,1,2,0,0,5,0,2,0,0,6,0,0,1,0,7,6,0,3,0,0,0,2,0,0,0,0,0,6,0,0,3,1,0,1,2,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,2,0,0,1,2,2,0,4,0,1,1,1792,1,1,"Dublin : printed for the author, by R. Mcallister, No. 102, Grafton-Street, 1792.",Dublin,19,unknown,,,FALSE,"; R --,   * mw MON ODY ON THE DEATH OF THE LATE LADY ARBELLA D E NORTHEAST *, A MONODY ON THE DEATH OF THE LATE LADY ARBELLA dennr. i,, JOHN MACAULAY, esqj MX R. L A. Heu pitas! Heu prifca ides I viraoui. D U B"
1317900500_000072,The works of Mrs. Chapone. Addressed to a young lady.,Hester Chapone,67,0,2,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,2,2,2,0,1,4,0,0,2,1,3,1,0,1,1,0,2,1,0,0,0,0,1,8,2,0,0,0,0,3,2,1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,1,4,0,0,0,2,0,0,2,0,1,1,1796,1,1,"London : Printed for J. Warlters, MDCCXCVI. [1796].",London,288,female,1727,1801,TRUE,"valley lies. There down the rocks the winding riv'lets Aflo, Through' thaggy brakes their limpid fireams are seen, Which, gathered in the cryllal Jake below, Nourithl the fertile vale's perennial green . tfhere the fun's doubtfullight, tempered, thews Like the mild lustre of the nightly moon; No thiepherd the fequeffer'd"
1084300302_000025,"Miscellaneous pieces. Consisting of select poetry, and methods of improvement in husbandry, gardening, and various other subjects, useful to families. Vol. II.",,59,1,1,0,0,0,1,1,0,3,2,0,1,1,2,3,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,1,1,0,3,0,1,3,1,0,1,0,2,0,0,0,1,0,1,1,4,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,3,1,1755,2,2,"[Sherborne?] : Printed for R. Goadby, in Sherborne; and sold by W. Owen, Bookseller, at Temple-Bar, London, MDCCLV. [1755].",,217,unknown,,,FALSE,"Song , And car my Eyes abroad, Glancing the briti/h Ifes along; Blessed Isles, confess your GOD . X How did his wondrous Skill array Your Fields in charming Green ; A thousand Herbs his Art display, A thousand Flowers between! XI Tall Oaks for future Navies grow, Fair Albion's"
0552200400_000054,"Hor? lyric?. Poems chiefly of the lyric kind, in three books. Sacred I. To devotion and piety. II. To virtue, honour and friendship. III. To the memory of the dead. By I. Watts.",Isaac Watts,75,0,2,1,0,0,1,1,0,1,1,2,2,1,5,1,2,1,1,0,4,0,2,0,1,0,2,0,3,0,0,4,0,1,0,0,3,1,0,1,4,0,0,6,1,0,0,1,1,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,0,0,0,0,2,1,1727,1,1,"London : printed for John Clark and Richard Hett, at the Bible and Crown in the Poultry, near Cheapside, M.DCC.XXVII. [1727].",London,351,male,1674,1748,TRUE,"cheerful evergreen She sits, recounting to her Kindred minds Angelic or Humane , her mortal Toil And Travels through' this howling Wilderness: By what divine Proteftions she escape Those deadly Snares when Youth and Satan Ieagu'd In Combination to assail her Virtue; (Snares set to murder Souls) but Heaven secure"
0295900500_000058,"The fall of man, or, Milton's Paradise lost. In prose. With critical, philosophical, and explanatory notes, From several Authors; wherein the Technical Terms in the Arts and Sciences are explained, Cities, Towns, and Rivers faithfully described, and the Mythological Fables of the Heathens historically related. A new translation, from the French. Adorned with copper-plates.",John Milton,89,0,2,1,0,1,1,1,1,4,2,0,0,3,0,7,0,0,0,0,0,0,6,1,2,3,0,0,1,2,0,4,0,0,0,0,0,1,0,1,4,0,0,1,2,2,0,1,12,0,2,1,0,0,0,0,0,2,4,3,0,3,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,1765,1,1,"London : printed for M. Cooper, in Pater-Noster-Row, [1765?].",London,381,male,1608,1674,TRUE,"no power to exclude spiritual fbfbtnce wish earthly matter; but if any such have entered .depend, upp it, I fiall find him out before mprning; THIS GAPRIEL undertook, and UR; EL returned to his charge, upon that bright beam, whiofe point now raised bore him slope downward to the fun,"
1118400300_000001,"The muse recalled, An ode, occasioned by the nuptials of Lord Viscount Althorp and Miss Lavinia Bingham, Eldest Daughter of Charles Lord Lucan, March VI, M.DCC.LXXXI. By William Jones, Esq.",William Jones,58,1,1,0,0,0,3,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,3,1,1,1,0,1,1,0,2,0,0,1,2,0,0,3,1,2,1,0,1,0,3,1,0,0,0,0,0,2,0,1,3,0,0,0,1,0,2,4,1,0,0,1,0,3,0,1,0,1,0,1781,1,1,"[Twickenham] : Strawberry-Hill: printed by Thomas Kirgate, M.DCC.LXXXI. [1781].",Twickenham,9,male,1746,1794,FALSE,"THE MUSE RECALLED, A N O D E, OCCASIONED BY THE NUPTIALS OF LORD VISCOUNT ALTHORP A N D AND MISS LAVINIA BINGHAM, Eldest Daughter of CHARLES Lord LUCAN, MARCH VI M.DCC.LXXXI. BY WILLIAM JONES, esq. STRAWBERRY hill: PRINTED BY THOMAS KIRGATE, M.DCC.LXXXI, 4 THE MUSE RECALLED, AN ODE. I."
0264100400_000075,"The conquest of Canäan; a poem, in eleven books.",Timothy Dwight IV,77,0,1,0,0,0,3,3,0,3,1,1,1,0,3,2,1,0,2,0,0,0,2,2,1,5,0,0,0,1,1,8,0,0,2,0,0,0,0,0,2,0,1,0,0,3,0,2,1,0,3,6,0,2,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1,3,1,0,0,2,1,1788,1,1,"[London] : Hartford, New-England: printed MDCCLXXXV. London: reprinted for J. Johnson, No 72, St. Paul's Church-Yard, 1788.",London,363,male,1752,1817,FALSE,"no trength toay 10oo Unbroke by. wouds,. my voice fihll.now inspire The coward's languor, and the warrior's fire; .' This ihie4d, or there frail limbs, well pleased, aarrft The lance, .thtg flies to wound a worthier breast., ; i: : But Hanniel's glory why should jo(hua fear ?. 15 Do"
1073800600_000008,"Odes, by George Dyer, M. Robinson, A. L. Barbauld, J. Ogilvie, &c. &c. &c.",George Dyer,63,0,1,1,0,0,0,3,0,0,1,3,1,2,0,0,0,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,4,1,4,0,0,1,1,0,0,3,0,4,3,0,0,0,0,0,1,2,0,0,1,0,1,0,0,2,3,1,0,0,2,1,2,2,1,0,2,0,1800,1,1,"[Ludlow] : Published July 1, 1800. by G. Nicholson, Nicholson. Ludlow. Sold by T. Knott, by Champante and Whitrow, London; and all other booksellers, [1800].",Ludlow,53,male,1755,1841,FALSE,"of worth, admitted luxury and all its train; iromans filled the sparkling bowl, milrthfil danced in wanton measures, sunk in health destroying pleasures, and debaucheries most soul. The youth, that erst with vigour launched the spc.i,, and whirled impetuous the victorious car, now ineagre, wan, and spiritless appear, andl startle"
0439602300_000003,Monody to the memory of the late Queen of France. By Mrs. Mary Robinson.,Mary Robinson,66,0,1,3,0,0,0,0,1,5,0,3,1,0,0,1,0,1,3,0,1,1,1,0,0,2,1,0,0,0,3,0,0,2,1,0,0,0,0,1,3,1,1,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,2,5,0,0,2,2,0,0,3,0,2,0,1793,1,1,"London : printed by T. Spilsbury and Son, Snow-Hill; and sold by J. Evans, No. 32, Paternoster-Row; and T. Becket Pall-Mall, M.DCC.XCIII. [1793].",London,28,female,1758,1800,TRUE,"cannon roars destruction round , Triumphant Mischief smiles at every sound; And MALICE pilfers all the sweets of rest, And plants the THORN OF WOE in BEAUTY's BREAST. For crimes LONG PAST, when erst Oppression's hand Drove weeping FREEDOM from the GALLIC land; When TRUTH fled, trembling , and subdued"
1277901800_000038,The death of Abel. In five books. Attempted from the German of Mr. Gessner.,Mary Collyer,80,0,0,0,1,3,0,0,0,0,1,3,1,0,2,3,3,3,0,0,1,1,7,0,0,3,3,0,1,0,0,4,1,0,0,0,1,0,1,0,2,2,2,2,0,0,5,0,1,1,1,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,3,0,0,0,2,2,0,7,0,1,0,1781,1,1,"Coventry : printed and sold by T. Luckman, and all other booksellers, MDCCLXXXI. [1781].",Coventry,267,female,1716,1762,FALSE,"Eliel! replied yo/iab, see how Thirza weeps for him! - He don't mind her tears ! He don't look at her i tremble i am frighted let us run to our mother . Sec, see, she weeps too They now halted [ 206 J hated to Mahala, on the other"
0612500700_000032,"A miscellany of new poems, on several occasions. By R. Luck, ... Containing also The loves of Hero and Leander, translated from the Greek of Musæus. To which are added, Poemata quædam latina. Auctore R. Luck.","Lucke, Robert",85,0,1,0,1,0,1,0,1,4,7,1,2,0,4,5,1,1,2,0,3,2,4,0,0,1,2,0,1,0,3,3,0,0,0,0,0,3,2,2,2,0,0,1,0,2,1,0,3,0,3,0,0,1,0,0,0,1,2,0,1,2,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,2,0,1737,1,1,"London : printed by Edward Cave, 1737.",London,254,male,1674,1749,FALSE,"dispute, Lest Vengeance thy FALSE Arguments confute. He reasons best, who humbly does believe. What Truth Divine has said, for Truth receive. 70 Aa A A Midnight's Contemplation. I. OTRETCH'D on his Bed the weary Lab'r'er lies, S And balmy Sleep close seals his Eyes, Till Lutcifer calls forth the"
0302300900_000066,The works of Mr. Alexander Pope.,Alexander Pope,64,0,0,0,0,0,2,3,0,1,0,1,1,0,1,0,2,0,1,0,0,0,3,0,0,1,0,0,1,1,2,2,0,0,2,0,2,0,0,1,1,0,1,11,2,0,0,0,0,1,0,3,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,2,1,0,0,1717,1,1,"London : printed by W. Bowyer, for Jacob Tonson at Shakespear's Head in the Strand, and Bernard Lintot between the Temple-Gates in Fleetstreet, 1717 [1735].",London,467,male,1688,1744,TRUE,"* dear deceits, arise! Alas no more! -- -- methinks we wandering go Through' dreary wastes, and weep each other's woe; Where round some mouldering tower pale ivy creeps, And low brow'd rocks hang nodding over the deeps . Sudden you mount! you becken from the skies; Clouds interpose, waves"
