PassageID,Title,Author,Total termFreq,termFreq(account),termFreq(answer),termFreq(appear),termFreq(author),termFreq(cafe),termFreq(concern),termFreq(copi),termFreq(countri),termFreq(court),termFreq(date),termFreq(desir),termFreq(duke),termFreq(end),termFreq(england),termFreq(fend),termFreq(follow),termFreq(form),termFreq(friend),termFreq(gener),termFreq(god),termFreq(hand),termFreq(hope),termFreq(hous),termFreq(inform),termFreq(know),termFreq(ladi),termFreq(late),termFreq(law),termFreq(letter),termFreq(life),termFreq(littl),termFreq(london),termFreq(love),termFreq(manner),termFreq(mean),termFreq(mention),termFreq(noth),termFreq(number),termFreq(offic),termFreq(order),termFreq(paper),termFreq(peopl),termFreq(person),termFreq(power),termFreq(present),termFreq(read),termFreq(reason),termFreq(receiv),termFreq(return),termFreq(servant),termFreq(sever),termFreq(taken),termFreq(think),termFreq(thought),termFreq(word),termFreq(write),termFreq(written),termFreq(wrote),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0184300204_000074,"The works of Dr. Jonathan Swift, Dean of St. Patrick's Dublin. With the author's life and character; notes historical, critical, and explanatory; and tables of contents, and indexes. More complete than any preceding edition. In eight volumes. Accurately corrected by the best editions.",Jonathan Swift,60,0,1,0,2,0,0,0,1,3,0,1,0,0,1,0,1,1,1,3,0,1,0,0,2,0,1,0,0,7,0,1,0,0,2,3,1,1,0,0,1,3,1,2,1,1,0,1,2,2,0,1,1,2,4,2,1,1,0,1766,4,8,"Edinburgh : printed for A. Donaldson, and sold at his shops in London and Edinburgh, MDCCLXVI. [1766].",Edinburgh,402,male,1667,1745,TRUE,"bed; with which hand they wiped their pofterjors; to take a stria view of their excrements, and from the colour, the odour, the taste, the confifence, the. crudeness, or maturity of digestion, form ajudgment of their thoughts and designs. Because mea re never so serious, thoughtful , and intent, as"
0064900104_000075,"A collection of scarce and interesting tracts. Written by persons of eminence; upon the most important, political and commercial subjects, during the years 1763, 1764, 1765, 1766, 1767, 1768, 1769 and 1770. In four volumes. ...",,55,0,1,0,2,1,2,3,2,2,0,1,0,0,1,0,0,1,0,1,0,2,1,4,1,0,0,3,2,3,0,0,1,0,0,2,0,1,0,0,0,1,3,1,1,2,0,3,1,0,2,0,0,1,0,2,0,1,0,1787,4,4,"London : printed for J. Debrett, in Piccadilly, MDCCLXXXVIII. 1787- [1788].",London,357,unknown,,,FALSE,"verdia of guilty, it murt be the judge and not the jury who convi&t the defendant of the crime. By the way in the Cafe of Woodfall the court said they grounded their award of a new trial upon the incertainty occasioned by the word only, because it might imply"
1238900102_000028,"The history of the Royal Society of London for improving of natural knowledge, from its first rise. In which The most considerable of those Papers communicated to the Society, which have hitherto not been published, are inserted in their proper order, As a supplement to The philosophical transactions. By Thomas Birch, D.D. Secretary to the Royal Society. ...",Thomas Birch,58,3,0,1,1,2,2,0,3,0,1,1,0,0,0,0,2,0,1,0,0,0,0,4,0,2,0,0,0,5,0,1,3,0,0,1,2,0,2,0,3,4,1,0,0,1,0,1,0,2,0,1,0,2,2,0,1,1,2,1760,2,4,"London : printed for L. Davis and C. Reymers, over against Gray's Inn, Holborn, Printers to the Royal Society, MDCCLX. [1760].",London,505,male,1705,1766,FALSE,"among the writings of Sir THEODORE MAYERNE, relating to the preserving timber and other wood for a great while from putrefaction and being worm eaten; and containing likewise a method of salting beef, that should keep a great while: Which paper was ordered to be filed up. It was resolved,"
0874100102_000001,The world. By Adam Fitz-Adam. In four volumes. ...,Edward Moore,54,0,0,1,2,0,0,2,0,3,0,1,2,1,0,0,0,0,0,0,0,1,1,2,3,1,2,0,0,5,1,1,1,0,0,1,0,1,0,0,0,5,5,1,0,0,1,1,1,0,3,0,1,0,1,0,2,1,0,1794,2,4,"London : printed for J. Parsons, No. 21, Paternoster-Row, 1794.",London,261,male,1712,1757,FALSE,"C h CLASSI CL C AI, S SAY Th 0 1) 1-) D 1./ 17()1./ THE W O R L D. BY ADAM F I T Z - A D A. IN FOUR VOLUMES, VOLUME THE SECONDI LONDON : Pinlted for J. PARSONS, No. zx, Paternofle rowi 379+. TO THE"
1320900302_000216,"Original papers; containing the secret history of Great Britain, from the restoration, to the accession of the House of Hannover. To which are prefixed extracts from the life of James II. As written by Himself. The whole arranged and published by James Macpherson, Esq; in two volumes.",James Macpherson,49,0,3,0,0,2,1,1,2,2,0,0,2,0,5,0,1,2,1,0,0,1,0,1,0,0,0,1,1,1,0,1,2,0,1,1,1,2,0,1,0,1,0,2,0,1,0,2,0,1,0,1,1,2,0,0,1,1,0,1776,2,2,"London : printed for W. Strahan; and T. Cadell, in the Strand, MDCCLXXVI. [1776].",London,699,male,1736,1796,TRUE,"a form . He told me, that the form in the main was good, but the December. plan could not be followed , as it was in many things contrary to the laws ; and that as it could be executed but by the Prcfbyterians alone, who were all for"
1094300100_000182,"Memoirs of affairs of state: containing letters, written by ministers employed in foreign negotiations, from the Year 1697, to the latter End of 1708. With Treaties, Memorials, and other Transactions, mentioned in the said Letters. Published by Christian Cole, Esq; Some time Resident at Venice.",,65,1,0,0,0,4,3,0,2,1,0,2,1,0,3,0,0,0,4,2,0,0,2,0,1,3,1,1,0,4,0,2,1,0,1,0,2,3,0,1,2,0,0,0,0,2,0,1,2,1,0,0,2,6,0,1,3,0,0,1733,1,1,"London : printed for the editor; by Henry Woodfall, at Elzevir's-Head without Temple-Bar, M.DCC.XXXIII. [1733].",London,573,unknown,,,FALSE,"he has reason to be so, as to his own particular, concerning the Part he has been made to at, however his Country may in general approve their Monarch's Breach of Truth and Treaty. This, I think , is the present Figure of our As fairs, which I am glad"
0483100300_000099,"Letters of Lady Rachel Russell; From The Manuscript in the Library at Woburn Abbey. To which is prefixed, an introduction, vindicating the character of Lord Russell against Sir John Dalrymple, &c.","Rachel Russell, Baroness Russell",77,4,2,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,5,1,8,3,3,1,0,3,4,3,0,7,2,0,0,1,0,1,0,1,0,0,1,1,1,1,0,2,0,1,2,1,2,4,0,4,2,0,0,0,0,1773,1,1,"London : printed for Edward and Charles Dilly, MDCCLXXIII. [1773].",London,289,female,1636,1723,FALSE,"day, you would think . I have done a great work. to, scribble all this, from Your friend and servant ,, 5 Febrvaay, I6g9o-1' R. RUSSEL Ld. & AD. LETTER CXX 6g.. [arcbbi/op TILLOTSON to Lady RUSSELL.J Honoured Madam, yune 23, i691. - Received your Ladyship's letter , together with"
1124500300_000334,"A journal of the life of Thomas Story: containing, an account of his remarkable convincement of, and embracing the principles of truth, as held by the people called Quakers; And also, of his Travels and Labours in the Service of the Gospel: With many other Occurrences and Observations.",Thomas Story,57,0,4,0,0,0,0,3,0,0,0,3,0,2,1,0,1,1,5,1,0,2,1,0,3,1,0,2,1,3,0,1,1,3,1,1,0,2,1,0,0,0,2,1,0,2,1,0,1,0,0,0,0,2,1,1,1,0,1,1747,1,1,"Newcastle upon Tyne : printed by Isaac Thompson and Company, at the New Printing-Office on the Side, MDCCXLVII. [1747].",Newcastle upon Tyne,782,male,1662,1742,FALSE,"could have done  in a few Lines; burr, for his fill Information , I have enlarged on the Subjet, "" and can say more still, if any Objetion shall yet remain with him, or any of ""you that may read it; and shall, through the Grace of G o"
1757900101_000130,"The secret history of the court and reign of Charles the Second, by a member of his Privy Council: ... With notes, and a supplement continuing the narrative in a summary manner to the revolution: by the editor. In two volumes. ...",Member of the Privy Council of Charles the Second,54,1,0,1,1,1,0,0,0,2,1,1,3,1,3,0,0,4,1,1,0,0,1,3,2,1,0,0,3,2,0,1,1,0,1,0,1,0,1,1,2,0,1,2,2,0,0,2,0,0,0,3,1,0,0,1,0,1,0,1792,1,2,"London : printed by T. Gillet, for J. Bew, 1792.",London,518,unknown,,,FALSE,"letter written by d'efitrade to the French king, dated Oc. tober the twenty feventh i662, he says, "" At last, after several delays, and getting over several difficulties, I have signed the treaty of Dunkirk; and send it over to your majesty by this express. I ought not to omit,"
0285900900_000130,"The proceedings on the King's commissions of the peace, Oyer and terminer, and gaol delivery for the city of London, And also the Gaol Delivery for the County of Middlesex, held at Justice-Hall in the Old-Bailey, On Wednesday the 17th, Thursday the 18th, and Friday the 19th of January, 1759. In the Thirty-Second Year of His Majesty's Reign. Number II. for the Year 1759. Being the Second Sessions in the Mayoralty of The Right Honble Sir Richard Glyn, Knt. Lord-Mayor of the City of London.",Great Britain. Sessions (City of London and County of Middlesex),64,0,2,0,0,0,3,1,0,1,1,2,0,0,1,0,2,0,1,0,0,4,2,2,0,3,0,0,1,8,0,0,4,0,1,1,3,1,0,1,3,0,0,3,2,0,0,1,3,0,1,2,0,1,0,0,0,0,3,1759,1,1,"London : printed, and sold by M. Cooper, at the Globe in Pater-Noster-Row, 1759.",London,323,unknown,,,FALSE,"meetings were had, and several proposals made, but they did not hit, and correspond; but at last it was agreed, that Parry was to be the hand through which this business was to be tranfaced. scrimfnlaw, Richardson, and Ross, had also several meetings, unknown to Parry, and agreed to' be"
1248400300_000004,"The trial at large of Francis Henry de la Motte, for high treason, at the Sessions House in the Old Bailey, on Saturday the fourteenth of July, 1781. Taken in short hand by James Wallice, Esq; of the Middle-Temple.","De la Motte, Francis Henry           1781",56,1,0,0,0,1,1,2,0,2,1,0,1,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,1,2,0,5,1,1,15,0,1,0,0,1,0,1,1,2,2,0,0,0,1,3,1,1,1781,1,1,"London : printed for W. Davis, No. 25, Ludgate-Hill, J. Browne , opposite Anderson's Coffee-House, Fleet-Street and J. Turpin, opposite Hicks's Hall, St. John's-Street, M.DCC.LXXXI. [1781].",London,30,unknown,,,FALSE,"treasonable conspiracy had, subsisted between the prisoner and Lutter loh, that he conceived himself to be perfeetly justifiable in persisting iri'his opinion, that the papers ought to be admitted in evidence. Judge Buller now delivered his opinion to the following effec :  Admitting that the proofs of the conspiracy"
1009501400_000008,A letter to a proprietor of the East-India Company.,,70,3,1,0,0,0,0,3,0,11,5,4,0,0,2,0,3,0,0,3,0,1,0,1,1,1,0,1,0,9,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,3,1,0,1,2,3,2,1,0,1,0,0,1750,1,1,"London : printed for T. Osborne, 1750.",London,118,unknown,,,FALSE,"Departure from Madrass. adt of Liberty by Mons. de la Bourdonnais. Sirs Articles of Ransom agreed upon but not executed. infiruflions for the Operations at Madrass thereon. Second Articles of Ransom executed. twenty-five Letters between the English and French at Madrass, after monjf de la Bourdonnais Departure. Diary [28 1"
0612200101_000029,"The works of John Milton, historical, political, and miscellaneous. ... To which is prefixed, An account of his life and writings. In two volumes. ...",John Milton,64,7,1,3,1,1,1,1,0,0,4,1,0,0,2,0,2,0,2,0,0,2,0,4,1,0,0,2,0,5,4,0,1,0,0,0,1,0,0,0,4,0,2,2,1,0,0,0,1,1,0,0,3,0,1,0,2,0,1,1753,1,2,"London : printed for A. Millar, 1753.",London,786,male,1608,1674,TRUE,"i6th, and that the persons were not to be found, directs a proclamation for calling in Milton's two books, which are here explained to be that against Salmalius (the Defence) and his Answer to Eikon Bafilike; as also Goodwin's book. And a proclamation was ifucd accordingly, and another to the"
0033100702_000002,"Maria Harcourt. A novel. In two volumes. Written in daily journals. (never before attempted.) By the author of Lord Winworth, Phebe, &c. ...","Author of Lord Winworth, Phebe, &c.",62,1,0,1,0,0,2,0,1,0,0,1,0,0,0,1,2,0,4,0,0,2,3,2,1,4,2,1,1,12,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,2,0,2,0,1,0,1,1,1,2,3,1,0,1788,2,2,"London : printed for C. Stalker, Stationers-Court, MDCCLXXXVIII. [1788].",London,229,unknown,,,FALSE,"(here, and uzfit Sir Isaac Littleton's about it. -- Yes, and. I hear ""that young Mr. Charlemont vill ""hardly live till his father arrives to ""fee him. oh! poor dear mani"" "" him from my wery foul."" I was almost ready to saint at Mrs. Worthy's unhappy intelligence; but Mr."
1131300104_000122,"The history of the life and times of Cardinal Wolsey, prime minister to King Henry Viii. I. Of his Birth, and the various Steps he took to attain Preferment, connected with Affairs, both Foreign and Domestick, from the Death of Edward IV. to the End of the Reign of Henry Vii. II. Of his Conduct and Management while Prime Minister, commencing with the Reign of Henry Viii. and continued by way of Annals to his Disgrace and Death, including the general Transactions of Europe. III. Memoirs of the Emperor Charles V. Henry Viii. and Francis I. from the Demise of the Cardinal, to their respective Deaths. IV. The Secret History of the Cardinal, by George Cavendish, Esq; his Gentleman-Usher, written in the Reign of Philip and Mary. In which are interspersed The Lives and memorable Actions of the most eminent Persons: And the whole illustrated with Political and Moral Reflections. Collected from Antient Records, Manuscripts, and Historians. Adorn'd with cuts, and a compleat index. By Joseph Grove, Gent.","Grove, Joseph",50,1,2,1,1,0,0,2,3,2,0,0,0,1,1,0,0,1,1,0,1,2,1,0,1,0,1,0,2,1,0,1,2,0,0,0,2,0,0,0,1,2,0,3,2,1,0,1,3,2,0,2,1,0,0,0,1,0,1,1748,4,4,"London : printed for J. Wood, at the Royal-Exchange, MDCCXLVIII. [1748].",London,448,male,,,FALSE,"Transgressions, or Of'  fuppoled, or to befup pored, to have been committed C and perpetrated by the said Cardinal, againit the Form of any Statute or Ordinancc, or of any other Statutes or Ordinances, of Provisoes or Pre munirc, or either of them."" ""My Lords udges, "" HE King's"
0027800101_000009,"Pamela: or, virtue rewarded. In a series of familiar letters from a beautiful young damsel to her parents: ... In four volumes. ... The sixth edition; corrected. By the late Mr. Sam. Richardson, ...",Samuel Richardson,72,3,1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,1,0,0,3,0,0,3,9,0,0,5,1,0,0,0,4,1,1,0,0,1,1,5,0,0,0,2,3,2,1,2,1,0,0,2,2,0,7,1,1,1772,1,4,"London : sold by William Otridge, 1772.",London,454,male,1689,1761,TRUE,"the Kentish Farm, they set out to take pojeffion of It, accompanied by the happy Pair, who laid with them a Fortnight: And then returning to Bedfordlhire, Mrs. B. writes to acquaint them with their safe Arrival, and to the followting Effea. Letter I. W IS H E S them"
0387200200_000249,"Eleventh report from the select committee, appointed to take into consideration the state of the administration of justice in the provinces of Bengal, Bahar, and Orissa.",Great Britain. Parliament. House of Commons,69,3,3,2,1,0,1,0,1,0,2,2,0,0,0,0,1,1,0,3,0,0,1,0,3,1,0,3,0,9,0,0,0,0,0,4,1,0,0,1,9,2,0,2,0,1,0,2,4,0,0,0,1,1,0,0,1,1,2,1783,1,1,"[London] : [s.n.], Printed in the Year M.DCC.LXXXIII. [1783].",London,421,unknown,,,FALSE,"the tranfa&ion, and report them to the Board. The Board observe, from the Contents of the Amboa Ranny's Letter , that it is in every Shape contraditory to the Answer delivered in by her Dewan to the Petition of Huzzoory Mull and Doolchund; as also, from the Information given us"
0466800800_000004,"Letters, memoirs, parliamentary affairs, state papers, &c. With some curious pieces in law and philosophy. Publish'd from the originals of the Lord Chancellor Bacon, by Robert Stephens, Esq; Late Historiographer Royal. With an account of the life of Lord Bacon.",Francis Bacon,59,1,0,2,0,2,1,0,0,3,0,2,1,1,2,0,0,0,2,3,0,1,0,1,0,0,2,1,3,4,1,0,0,0,1,0,1,0,0,2,0,0,1,3,0,2,0,3,3,1,0,2,0,0,3,0,2,1,1,1736,1,1,"London : printed for Olive Payne, at Horace's Head in Round Court, opposite York Buildings in the Strand; and sold by John Brindley at the King's Arms in New Bondstreet, 1736.",London,568,male,1561,1626,TRUE,"especially in the Speeches he had made in the House of Commons, and the Treatises he wrote in favour of the Union of the two Kingdoms of England and Scotland, which the King so passionately desired ; he had reason to expet, that his suit for the place of the"
1199100112_000021,"The works of Jonathn. Swift, D.D.: D.S.P.D. with notes historical and critical. By J. Hawkesworth, L.L.D. and others. Vol. I.",Jonathan Swift,54,1,1,1,1,0,0,0,0,1,0,2,5,1,0,0,0,0,3,0,0,1,0,3,0,1,0,1,1,1,1,2,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,1,0,0,2,0,2,2,3,3,2,1,1774,12,15,"[Dublin] : Printed for J. Williams, Dublin, 1774.",Dublin,313,male,1667,1745,TRUE,"laments the miscarriage of the pretender's expedition to Scotland, and hates the union, as a bar to the like designs of France for the future. It is plain enough from the preface, what incucen Dr. Arbuthnott (who had only read the first two sheets of it in manuscript) to lay"
0620900102_000178,"Memoirs of the life and administration of Sir Robert Walpole, ... With original correspondence and authentic papers, never before published. In three volumes. ... By William Coxe, ...",William Coxe,67,0,0,0,9,2,1,1,1,0,0,5,0,0,1,0,0,0,0,2,0,1,0,1,0,3,0,1,1,3,0,0,2,0,1,0,1,0,1,0,2,3,3,4,1,3,0,0,3,1,0,1,2,4,1,0,1,0,1,1798,2,3,"London : printed [by James Easton, Salisbury] for T. Cadell, jun. and W. Davies, 1798.",London,735,male,1747,1828,FALSE,"to proceed against the author , if he is discovered. MY LORD, Dublin Catlec, Oaobcr 31, 174 Irdwicl Hardwickw Yesterday received a visit from the archbishop of Dublin, who after dif Papers . coursing of the affairs of this kingdom in a very extraordinary manner , ac Private. quainted COPY"
0950500102_000232,"Original papers; containing the secret history of Great Britain, from the restoration, to the accession of the House of Hannover. To which are Prefixed Extracts from the Life of James II. As Written by Himself. The whole arranged and published by James Macpherson, Esq; in Two Volumes. ...",James Macpherson,50,0,1,1,0,1,0,3,1,1,1,3,0,0,1,0,0,0,2,0,0,3,1,1,0,1,0,1,0,2,0,0,4,0,0,0,0,1,1,0,1,2,0,1,1,1,0,2,2,1,0,1,0,2,2,1,0,0,3,1775,2,2,"London : printed for W. Strahan; and T. Cadell, in the Strand, MDCCLXXV. [1775].",London,716,male,1736,1796,TRUE,"from her Treasury. Ibid. p. 189 Schutz to Robethon. London , January, 1 714 ""S I R Thomas Hanmer is in town since Thursday last. He went the day before Yesterday to Windsor, where, lest he hold dine dine with any of the ministry, he asked the duchess of Northumberland,"
0138500400_000046,Observations upon the administration of justice in Bengal; occasioned by some late proceedings at Dacca.,,65,0,6,1,1,3,0,3,2,3,1,0,0,0,0,0,1,1,0,2,0,0,0,2,1,0,0,0,1,6,0,0,0,0,1,0,1,0,0,4,5,0,1,1,2,2,0,0,3,0,2,2,3,1,0,0,0,2,1,1778,1,1,"[London, 1778.].",London,123,unknown,,,FALSE,"Board, that we may directly Company's Counsel to plead to the Jurifdition of the Court , as it will be impossible, without such a Process, to ascertain whether they are Objets of its jurifdi&ion or not. In all Cafes where Suits Shall improperly have been commenced against them, they may"
