PassageID,Title,Author,Total termFreq,termFreq(accord),termFreq(appear),termFreq(author),termFreq(brought),termFreq(cafe),termFreq(caus),termFreq(charg),termFreq(christ),termFreq(common),termFreq(court),termFreq(death),termFreq(debt),termFreq(declar),termFreq(defend),termFreq(error),termFreq(evid),termFreq(execut),termFreq(faith),termFreq(form),termFreq(gener),termFreq(god),termFreq(grant),termFreq(guilti),termFreq(hall),termFreq(hand),termFreq(hous),termFreq(judg),termFreq(judgment),termFreq(juri),termFreq(justic),termFreq(king),termFreq(know),termFreq(land),termFreq(law),termFreq(life),termFreq(manner),termFreq(matter),termFreq(natur),termFreq(offic),termFreq(opinion),termFreq(order),termFreq(parti),termFreq(peopl),termFreq(person),termFreq(plaintiff),termFreq(plea),termFreq(plead),termFreq(power),termFreq(reason),termFreq(record),termFreq(return),termFreq(rule),termFreq(set),termFreq(sever),termFreq(term),termFreq(think),termFreq(trial),termFreq(word),termFreq(world),termFreq(writ),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0503900200_000508,"A new law-dictionary: containing, the interpretation and definition of words and terms used in the law; and also the whole law, and the practice thereof, Under all the Heads and Titles of the same. Together with Such Informations relating thereto, as Explain the History and Antiquity of the Law, and our Manners, Customs, and Original Government. Collected and Abstracted from All Dictionaries, Abridgments, Institutes, Reports, Year-Books, Charters, Registers, Chronicles, and Histories, Published to this Time. And fitted for the Use of Barristers, Students, and Practisers of the Law, Members of Parliament, and other Gentlemen, Justices of Peace, Clergymen, &c. The fourth edition corrected, with farther large Additions, and the Law-Proceedings done into English. To which is annexed, A Table of References to all the Arguments and Resolutions of the Lord Chief Justice Holt; In the several Volumes of the Reports. By Giles Jacob, gent.",Giles Jacob,102,0,2,0,4,2,8,1,0,1,20,0,1,0,2,3,0,4,0,1,0,0,7,0,0,0,0,4,0,1,1,3,0,1,0,0,0,1,1,1,1,0,3,0,4,1,1,0,1,0,4,9,1,1,0,0,0,2,0,0,5,1739,1,1,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of E. Sayer, Esq;) for D. Midwinter, R. Ware, C. Rivington, A. Ward, J. and P. Knapton, T. Longman, R. Hett, C. Hitch, S. Austen, J. Wood and C. Woodward, and J. Pemberton, MDCCXXXIX. [1739].",London,804,male,1686,1744,FALSE,"Court , shall be allowed, except delivered to the Judge of the Court , before the Jury to try the Cauti have appeared , and before any of them are sworn. 43 Eliz. cap. 5 And Writs to remove Suits commenced in an Inferior Court of Record shall not be"
0678400808_000161,"Reports of cases argued and determined in the Court of King's Bench, from Michaelmas Term 39 George III. 1798, to Trinity Term 40 George III. 1800, Both Inclusive. With Tables of the Names of Cases and Principal Matters. By Charles Durnford and Edward Hyde East, of the Temple, Esqrs. Barristers at Law. Vol.VIII.",Great Britain. Court of King's Bench,89,1,2,3,1,3,1,3,0,3,10,0,0,3,9,0,0,0,0,0,4,0,2,2,0,1,7,1,0,1,4,0,1,1,2,0,0,0,0,0,2,0,0,0,5,4,2,1,0,1,0,0,3,0,1,1,1,1,0,0,2,1800,8,8,"London : printed by A. Strahan, Law-Printer to the King's Most Excellent Majesty; for J. Butterworth, Fleet-Street, [1799]-1800.",London,733,unknown,,,FALSE,"the House ofcom mons is itself unjustifiable, inasmuch as it imputes a crime to the prosecutor and deprives him ofhis privileges. It is said that this report charges him with being guilty of high treason, notwithstanding a verdiet of the jury had ascertained his innocence: but that is not the"
1108101200_000140,"Cases adjudged in the Court of Kings-Bench, From the second Year of King William III. To the End of his Reign. By a late Barrister of the Middle-Temple.",Great Britain. Court of King's Bench,85,1,1,1,0,4,4,2,0,4,9,0,0,0,3,4,3,1,0,0,1,0,3,0,1,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,1,2,1,3,0,1,5,3,2,4,1,3,0,5,0,0,6,1738,1,1,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of Edw. Sayer, Esq;) for H. Lintot, at the Cross-Keys against St. Dunstan's Church in Fleet-Street, MDCCXXXVIII. [1738].",London,785,unknown,,,FALSE,"would have been well. But the Prisoner upon this Exception vas discharged. Colour re.. Holt: If in Bar Defendant fails of giving Colour mediedbyre where it is necessary to give Colour, that Omission is reme picaion. diable by Plaintiff's Replication; for he ought to take Advantage of lack of Colour"
0173400302_000037,"The attorney's pocket companion; or, a guide to the practisers of the law: in two parts. Being a translation of law-proceedings in the Courts of King's-Bench and Common-Pleas. ... The third edition, carefully corrected. ... By a gentleman of the Inner-Temple.","Mallory, John",90,2,1,1,0,7,1,0,0,5,13,0,3,5,6,2,0,0,0,1,1,0,0,0,0,0,0,3,2,1,0,5,0,0,3,0,0,0,1,0,0,0,2,1,1,6,2,3,0,1,1,0,0,2,1,2,1,0,3,0,1,1741,2,2,"London : printed for James Hodges, 1741.",London,368,male,,,FALSE,"the Plaintiff has declared for, if the Slain seas tiff releases them upon the same Record , all is then set right as it fhbuld be. i o Co. IS 1x, 6 117 Pitfeild's Cafe . And you have a Cafe reported by Latch 223 of Hooper and Pope, where"
0500900110_000310,"A complete system of pleading: comprehending the most approved precedents and forms of practice; Chiefly Consisting of Such as have Never Before been Printed: With an index to the Principal Work, incorporating and making it a continuation of Townshend's and Cornwall's tables, to the Present Time; as well as an Index of Reference to all the Ancient and Modern Entries extant. By John Wentworth, Esq. of the Inner Temple, Barrister at Law. Vol. I. Containing Abatement. - Account. - Assumpsit.","Wentworth, John",100,0,2,0,1,0,1,2,0,0,3,2,2,2,4,3,0,1,0,0,2,0,0,5,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,1,3,0,0,1,10,8,3,0,0,18,10,0,2,1,1,0,2,0,0,5,1799,10,10,"London : printed for G.G. and J. Robinson, Paternoster-Row, [1797]-99.",London,671,male,1768,1816,FALSE,"error ; the return ; plaita in B. R.; memorandum; declaration ; continuances; demurrer; joinder; continuances of the demurrer; judgement; assignment of errors , - - Ibid. zla Record of nifiprius in an aetion upon ajfirefaciar at the suit of the administrator of the recoveror in. an aiflon of debt"
0836800102_000481,"A new and complete law-dictionary, or general abridgment of the law, on a more extensive plan than any law-dictionary hitherto published: ... By T. Cunningham, Esq; The second edition, corrected. In two volumes. ...",Timothy Cunningham,100,1,0,0,1,4,2,0,0,1,9,2,1,0,2,5,0,0,0,0,0,0,0,0,14,0,0,8,4,0,3,5,0,1,2,0,1,3,0,7,0,1,1,0,0,2,4,1,1,1,5,0,0,2,1,3,1,0,0,0,1,1771,2,2,"London : printed by his Majesty's law printers, for W. Flexney; G. Kearsly; J. and F. Rivington; T. Longman and Robinson and Roberts, 1771.",London,871,male,,1789,FALSE,"error ; but Comb. 68 Mich. 3 Jac. 2 B. R. if he had pleaded this error in sac, and had been over A bi(hop sues for a pension before his own commis ruled'in it, he might have a writ of error ; per Holt Ch. J. fary; and a"
1547700103_000027,"Reports of cases ruled and adjudged in the courts of Pennsylvania, before and since the Revolution: by A.J. Dallas, Esquire. [Three lines from Grotius].","Aurora Office (Philadelphia, Pa.)",90,3,4,1,1,6,1,1,0,1,6,0,0,2,1,4,5,0,0,2,1,0,4,0,0,0,0,9,0,0,2,1,0,0,4,0,1,0,3,2,4,3,2,0,0,1,0,1,1,1,1,4,1,0,1,0,0,1,2,0,2,1790,3,4,"Philadelphia : Printed for the reporter, by T. Bradford, M,DCC,XC [1790-1807].",Philadelphia,539,unknown,,,FALSE,"that this Court cannot interpose to control and decide it. But much will depend on the nature of the discretion given to the Judge ; since a legal discretion is sometimes as much implied in the exercise of a ministerial, as in the exercise of a judicial funaion. In the"
0469100403_000153,"Commentaries on the laws of England. Book the third. By William Blackstone, Esq. Solicitor General to her Majesty.",William Blackstone,102,2,0,0,1,5,2,1,0,3,5,0,1,0,5,4,0,7,0,0,1,0,0,0,1,1,5,1,1,0,1,9,0,1,3,0,1,1,3,0,0,2,4,0,3,5,5,0,1,0,1,0,1,1,1,0,0,0,0,0,13,1769,3,3,"Dublin : printed for John Exshaw, Henry Saunders, Boulter Grierson, James Williams, and John Milliken, M,DCC,LXIX. [1769].",Dublin,486,male,1723,1780,FALSE,"in mol cafes find substantial pledges of prosecution, cr bail (f): to prevent .delays by frivolous pretences to appeal; and for securing payment of costs and damages, which are now payable by the vanquished party in all, except a few particular, instances; by virtue of the several statutes recited in"
0678700100_000227,"Modern entries, being a collection of select pleadings in the courts of King's Bench, Common Pleas and Exchequer, viz. Declarations, Pleas in Abatement and in Bar, Replications, Rejoinders, &c. Demurrers, Issues, Verdicts, Judgments, Forms of making up Records of Nisi Prius, and Entring of Judgments, &c. in most Actions. AS Also Special Assignments of Errors, and Writs and Proceedings thereupon, both in the said Courts and in Parliament. With The Method of suing to and reversing Outlawries by Writ of Error or otherwise. To which is added a collection of writs in most cases now in practice. With Two Tables, one of the Names of the Cases; and the other of the Pleadings and Writs. By John Lilly Gent. late Principal of Clifford's-Inn.","Lilly, John",88,1,0,0,4,2,1,1,0,0,2,0,4,1,3,16,1,3,0,0,1,0,0,0,3,0,4,2,0,1,1,3,0,0,0,0,1,0,0,2,0,3,1,0,1,6,1,1,0,2,0,2,0,1,2,1,0,1,0,0,9,1723,1,1,"[London] : In the Savoy: printed by E. and R. Nutt and R. Gosling, (assigns of E. Sayer, Esq; ) for D. Browne, W. Mears, R. Gosling, C. Woodward, J. Hooke, F. Clay, and J. Stephens, MDCCXXIII. [1723].",London,790,male,,,FALSE,"of quer chamber, was unanimouflv affirmed by all the Judges ot the Court ot Crnm the House . mon Pleas and Barons of the Exchequer. That the said Smith hath lately brought a Writ of Error returnable in Parliament, in which the piaintitf in Error hath named himself by a"
0406300100_000026,"An institute of the law relative to trials at nisi prius. Originally published in the year 1760. A new edition, with alterations and additions. By Arthur Onslow, Esq. Barrister at Law.","Buller, Francis, Sir",93,0,1,0,0,2,3,0,0,9,4,0,0,0,5,0,5,0,0,0,1,0,1,1,1,1,1,3,1,6,0,1,0,1,0,0,0,1,0,1,0,1,3,0,0,13,1,6,1,0,0,4,1,1,0,0,1,2,0,0,10,1789,1,1,"London : printed for T. Whieldon, Fleet-Street; and James Parker, Chancery-Lane, M.DCC.LXXXIX. [1789].",London,301,male,1746,1800,FALSE,"of the rent arrear or of the cattle, it cannot be fiipplicd by a writ of inquiry, because the ftatute'confines' the inquiry to the jury impan nelled in the cause ; but it is not the same upon 21 H. 8 nor upqn the 43 El. C 2 if the"
0286100102_000386,"Reports of cases argued and adjudged in the courts of King's Bench and Common Pleas, in the reigns of The late King William, Queen Ann, King George the First, and King George the Second. Taken and collected by the Right Honourable Robert Lord Raymond, late Lord Chief Justice of the Court of King's Bench. The Second Edition, Corrected; with Additional References to the former and later Reports, By George Wilson, Serjeant at Law. ...","Robert Raymond, 1st Baron Raymond",91,0,1,0,6,2,1,0,0,4,4,0,1,3,2,8,1,2,0,0,1,0,2,0,0,1,2,0,0,1,1,7,0,0,4,1,0,0,1,0,2,1,0,0,1,12,3,2,0,0,0,1,0,3,4,2,0,2,0,0,2,1765,2,2,"London : printed by His Majesty's Law-Printers; for J. Worrall, at the Dove in Bell-Yard, near Lincoln's Inn; and P. Uriel, at the Inner-Temple Gate, Fleet-Street; and W. Flexney, near Grays-Inn-Gate, Holbourn, MDCCLXV. [1765].",London,893,male,1673,1733,FALSE,"reversed the judgement of the King's Bench in Ireland which gave the costs. And the court were all of opinion , that the judgement as to the 61 os. pro damnis missis et cuflagiis was erroneous, and therefore they reversed the judgmnent as to that, and affirmed the judgement as"
0836600301_000034,"A new and complete law-dictionary, or, general abridgment of the law: on a more extensive plan than any law-dictionary hitherto published. ... By T. Cunningham, ... In two volumes.",Timothy Cunningham,83,1,0,0,7,3,5,1,0,0,7,1,4,2,5,0,2,0,0,0,0,0,1,0,2,0,0,1,0,3,1,1,0,6,2,1,1,3,0,1,0,0,2,0,1,7,4,3,1,1,0,0,1,0,0,1,0,1,0,0,0,1783,1,2,"London : printed for J. F. and C. Rivington, T. Longman, S. Crowder, G. Robinson, W. Flexney, R. Baldwin, and W. Fox, 1783.",London,865,male,,1789,FALSE,"rent, against an allignee of a term , on the privity of estate, is local, and will lie nowhere but in that county where the lands are. Cro. Car. 183 Latch x87. X Jons 43 A C TSO where A. granted a rent charge to B. and C for their"
0503500100_000164,"A new law-dictionary: containing the interpretation and definition of words and terms used in the law; and also the whole law and the practice thereof, Under all the Heads and Titles of the same. Together with Such Informations relating thereto, as Explain the History and Antiquity of the Law, and our Manners, Customs, and Original Government. Collected and Abstracted from All Dictionaries, Abridgments, Institutes, Reports, Year-Books, Charters, Registers, Chronicles, and Histories, Published to this Time. And fitted for the Use of Barristers, Students, and Practisers of the Law, Members of Parliament, and other Gentlemen, Justices of Peace, Clergymen, &c. The seventh edition. The Law-Proceedings being done into English, with Great Additions and Improvements, to this Time. To which is annexed, A Table of References to all the Arguments and Resolutions of the Lord Chief Justice Holt; In the several Volumes of the Reports. By Giles Jacob, gent.",Giles Jacob,108,2,0,0,1,7,4,0,0,1,18,0,1,0,4,3,0,1,0,0,1,0,12,0,0,1,0,7,0,1,3,2,0,0,2,0,0,2,0,0,0,3,2,0,6,2,1,3,0,0,9,1,1,0,1,0,0,1,0,0,5,1756,1,1,"[London] : In the Savoy: printed by Henry Lintot, Law-Printer to the King's most Excellent Majesty; for R. Ware, T. Osborn, H. Lintot, C. Hitch and L. Hawes, J. Hodges, A. Millar, John Rivington, H. S. Cox, James Rivington and J. Fletcher, J. Ward, R. Baldwin, W. Johnston, M. and T. Longman, C. Corbett, P. Davey and B. Law, T. Casson, and M. Cooper, MDCCLVI. [1756].",London,844,male,1686,1744,FALSE,"the Record before them. z Hale's Hifi. P. C 25 nd. although' on a Habeas Corpius to remove a Person , he Court may bail or discharge the Prisoner; they an give no Judgement upon the Record of the Indi& nent against him, without a Certiorari to remove it, but"
0471301101_000087,"The attorney's practice in the Court of King's Bench : ... By Robert Richardson, ... The sixth edition, with large additions. In two volumes. ...","Richardson, Robert",93,2,2,0,1,3,4,0,0,2,9,0,1,0,3,0,1,0,1,1,0,1,1,0,7,1,0,2,0,7,0,2,0,3,0,0,0,1,0,1,0,2,3,0,1,2,5,0,0,0,1,5,1,0,1,1,0,7,0,0,8,1776,1,2,"London : printed by His Majesty's Law-printers ; for E. Brooke, E. Johnston, P. Uriel, W. Owen, and W. Flexney, 1776.",London,719,male,,,FALSE,"third, by the grace of God , of Great Britain, France and Ireland, * But the court of Common Pleas made a rule nfi'in replevin absolute, and observed, that the at of parliament had made no dillinstion, because the defendant might carry down the record to trial . E. 26"
0528300301_000038,"Practice common-placed: or, the rules and cases of practice in the courts of King's Bench and Common Pleas, methodically arranged. By George Crompton, Esquire, of the Inner Temple. The second edition, much enlarged, and improved with several new Titles.","Crompton, George           1787",98,1,3,0,2,6,3,1,0,4,11,0,5,3,6,0,2,0,0,0,1,0,0,0,2,0,0,4,0,1,0,1,1,0,2,0,1,1,1,1,0,2,1,0,2,8,2,0,1,0,0,2,5,0,1,0,0,2,0,0,9,1783,1,2,"London : printed for Uriel, Brooke, Whieldon, and Flexney, M.DCC.LXXXIII. [1783].",London,516,unknown,,,FALSE,"cause can be Shown to the contrary; and it cannot afterwards be brought back by the plaintiff , unless ire will undertake to give evidence of the matter in illue in that county in which he has laid it. But if he will Co undertake, whereby he retains the venue"
0838400100_000778,"A new law-dictionary: containing, the interpretation and definition of words and terms used in the law; and also the whole law, and the practice thereof, Under all the Heads and Titles of the same. Together with Such Informations relating thereto, as Explain the history and Antiquity of the Law, and our Manners, Customs, and Original Government. Collected and Abstracted from All Dictionaries, Abridgments, Institutes, Reports, Year-Books, Charters, Registers, Chronicles, and Histories, Published to this Time. And fitted for the Use of Barristers, Students, and Practisers of the Law, Members of Parliament, and other Gentlemen, Justices of Peace, Clergymen, &c. The sixth edition. The Law-Proceedings being done into English, with Great Additions and Improvements, to this Time. To which is annexed, A Table of References to all the Arguments and Resolutions of the Lord Chief Justice Holt; In the several Volumes of the Reports. By Giles Jacob, Gent.",Giles Jacob,102,0,8,0,5,4,1,0,0,3,2,0,4,1,8,10,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,5,6,7,7,0,2,1,2,1,0,3,3,0,1,0,0,6,1750,1,1,"[London] : In the Savoy: printed by Henry Lintot, Law-Printer to the King's most Excellent Majesty; for R. Ware, J. and P. Knapton, S. Birt, T. Longman, H. Lintot, C. Hitch and L. Hawes, S. Austin, J. Hodges, A. Millar, C. Corbett, J. and J. Rivington, J. Ward, and W. Johnston, MDCCL. [1750].",London,833,male,1686,1744,FALSE,"and on Demurrer to this Plea it was objeaed, that it ought to be pleaded in Abatement, because in this Ation Damages are to be recovered, which are incertain, and therefore not forfeitable by out/a""wry: But it was adjudged, that it is pleadable in Bar, for the Debt is certain,"
0172800100_000148,"The law of costs, in civil actions and criminal proceedings. By John Hullock, Esq. Of Gray's-Inn, Barrister at Law. With an appendix, containing the cases to Hilary term, 1796, inclusive.","Hullock, John, Sir",118,0,4,0,4,0,6,0,0,0,8,0,2,2,17,3,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,1,0,0,0,0,0,1,0,1,1,5,1,0,1,17,5,7,0,0,0,3,8,5,0,3,0,2,1,0,4,1796,1,1,"London : printed for W. Clarke and Son, Portugal-Street, Lincoln's-Inn, 1796.",London,732,male,1767,1829,FALSE,"writ . As to the third objection, the venire facias appeared to be returned by the coroners, and the jurata is only wrong by the misprision of the clerk. The return of the venirefacias, though defective, is within the statute of amendment. And as to the last objection, the word"
