PassageID,Title,Author,Total termFreq,termFreq(air),termFreq(alik),termFreq(ancient),termFreq(arm),termFreq(art),termFreq(bold),termFreq(bright),termFreq(care),termFreq(critic),termFreq(dai),termFreq(die),termFreq(dull),termFreq(ear),termFreq(earth),termFreq(eas),termFreq(end),termFreq(ey),termFreq(face),termFreq(fair),termFreq(fall),termFreq(fame),termFreq(fate),termFreq(flow),termFreq(fool),termFreq(forc),termFreq(form),termFreq(friend),termFreq(give),termFreq(god),termFreq(grace),termFreq(hair),termFreq(half),termFreq(hand),termFreq(head),termFreq(heart),termFreq(honour),termFreq(human),termFreq(judg),termFreq(judgment),termFreq(know),termFreq(law),termFreq(learn),termFreq(lie),termFreq(life),termFreq(light),termFreq(littl),termFreq(lock),termFreq(long),termFreq(lord),termFreq(love),termFreq(merit),termFreq(mind),termFreq(muse),termFreq(nai),termFreq(natur),termFreq(nymph),termFreq(oft),termFreq(old),termFreq(order),termFreq(past),termFreq(place),termFreq(plea),termFreq(poet),termFreq(prais),termFreq(pride),termFreq(proud),termFreq(rage),termFreq(reason),termFreq(ring),termFreq(rise),termFreq(round),termFreq(rule),termFreq(sens),termFreq(soft),termFreq(soul),termFreq(state),termFreq(sun),termFreq(tast),termFreq(think),termFreq(thought),termFreq(thousand),termFreq(thro),termFreq(true),termFreq(vain),termFreq(wit),termFreq(work),termFreq(world),termFreq(write),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0311300100_000028,"Poems. By Robert Lloyd, A.M.","Lloyd, Robert",82,1,0,0,1,0,0,0,0,8,1,0,4,1,1,0,0,1,0,1,0,1,0,0,6,0,2,0,2,0,0,0,2,2,1,0,1,0,2,0,2,1,2,2,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,6,0,0,4,0,0,1,1,0,0,1,0,1,0,0,0,3,0,0,1,0,6,3,1,2,1762,1,1,"London : printed for the author, by Dryden Leach; and sold by T. Davies, in Russel-Street, Covent-Garden, MDCCLXII. [1762].",London,289,male,1733,1764,FALSE,"To [ i84 ] io works not men, with honest warmth, severe, Th' impartial judges laughed at hope or fear: Theirs was the noble skill, with generous aim, To fan TRUE genius to an active flame; To bring forth merit in its strongest light , Or damn the blockhead to"
0733600200_000020,"Poetical essays, (Latin and English) intended for instruction and amusement, ... By the Rev. William Wainhouse, ...","Wainhouse, William           1738 or 9",89,1,0,0,0,3,0,4,1,0,4,0,2,1,1,1,1,3,2,4,1,2,1,0,0,0,0,1,1,1,1,0,0,0,1,5,4,1,0,0,0,0,0,0,0,2,0,0,1,0,4,1,0,4,0,3,3,0,0,0,0,1,0,2,2,0,1,0,0,0,2,0,0,2,4,1,0,0,0,0,1,0,0,1,3,3,1,0,0,1796,1,1,"Bath : printed by R. Cruttwell, and sold by C. Dilly, London, 1796.",Bath,210,unknown,,,FALSE,"from Qulaker; pious bliss! See Letter III [ 154 ] Holy kiss, the charm of love , Virgins cold as ice can move. Hail, happy Bard! by nature blessed With every art to please; Of all her choicest gifts posscss'd, Wit , elegance, and ease : With magic power thy"
0154001300_000005,"The news-Paper: a poem. By The Reverend George Crabbe, Chaplain to His Grace the Duke of Rutland.",George Crabbe,84,1,0,0,0,4,0,0,1,2,4,1,0,0,0,0,1,2,1,3,1,4,1,0,0,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,2,0,1,1,1,0,1,1,2,0,2,1,3,2,0,3,0,0,1,0,1,2,0,5,3,0,0,1,0,0,2,1,1,0,1,3,1,0,0,2,0,3,0,2,1,0,1,0,1,1785,1,1,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.LXXXV. [1785].",London,37,male,1754,1832,TRUE,"night? Most wretched man I when, bane to every bliss,, He hears the ferpent critic rising hiss, Then groans succeed; not traitors on the wheel Can feel like him, or have ifuch pangs to feel. 3 Nor z ] Nor end they here; next day he reads his fall In"
0797301100_000011,"The poetical works of Nicholas Rowe, Esq;",Nicholas Rowe,88,1,0,0,2,2,0,2,2,0,1,0,1,0,1,0,0,1,3,3,0,2,1,3,1,0,9,0,0,1,5,1,0,3,0,1,3,0,0,0,0,0,2,0,0,2,0,1,2,0,6,0,2,2,0,2,2,0,1,2,0,0,0,1,2,0,0,1,1,0,2,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,2,0,1715,1,1,"London : printed for E. Curll at the Dial and Bible against St. Dunstan's Church in Fleetstreet, 1715.",London,406,male,1674,1718,TRUE,"times to come it shall betide, That the kind Bridegroom would inftru&t his Bride, My Verse shall by the skilful Youth be read, To the dear Partner of his Nuptial Bed; The Mute instructive stall their off spring grace , And form the Future Honours of their Race: Beauty the"
0089800701_000040,"The works of Alexander Pope, Esq. In six volumes, complete. With his last corrections, additions, and improvements; together with all his notes.",Alexander Pope,83,0,0,0,0,1,0,3,0,0,1,3,1,1,2,0,0,5,1,2,3,2,3,2,1,0,1,2,0,1,2,2,0,3,1,3,2,0,0,0,0,0,1,1,2,2,0,3,1,0,4,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,2,0,1,0,1,0,1,0,0,5,1,1,0,1,0,0,0,1,0,0,0,1,0,1767,1,6,"Edinburgh : printed by A. Donaldson, and sold at his shops in London and Edinburgh, MDCCLXVII. [1767].",Edinburgh,295,male,1688,1744,TRUE,"a radiant trail of hair . Not Berenice's locks first rose to bright , The heav.'ns befpangling with difhevei'd light . I1o0 The Sylphs behold it kindling as it flies, And pleased, pursue its progress through' the skies. This the beau monde. fhall.from the Mall survey,. And hail with music"
0862800140_000047,"The works of the English poets. With prefaces, biographical and critical, by Samuel Johnson. ...",Samuel Johnson,81,2,0,1,0,2,0,1,2,2,2,0,0,0,0,1,1,1,2,1,0,2,0,1,0,0,0,3,1,2,2,0,0,3,2,1,0,1,1,0,0,0,3,0,0,0,1,0,1,1,5,1,0,1,0,3,0,0,0,0,0,2,0,2,2,0,1,0,0,0,2,2,1,2,0,0,0,0,1,1,1,0,0,2,2,2,1,0,4,1790,40,75,"London : printed by John Nichols; for J. Buckland, J. Rivington and Sons, T. Payne and Sons, L. Davis, B. White and Son [and 37 others in London], 1790.",London,305,male,1709,1784,TRUE,"sauls In deep debauch, and bawdy brawls: Whence pox and poverty proceed An early eild, and ipirits dead. Reverse of you; and him you love , Whose brighter spirit tours above The mob of thoughtless lords and beaux, Who in his ilka action shows TRUE friendihip, love , benevolence, """
0903100101_000037,"The lady's poetical magazine; or, Beauties of British poetry.",Harrison and Co.,80,1,0,0,0,2,0,2,1,1,1,0,0,1,1,2,0,4,1,2,0,1,1,3,0,0,2,0,2,1,3,0,0,1,1,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,5,0,1,6,0,3,2,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,1,2,5,1,0,1,0,0,0,2,0,0,1,2,0,1,0,1781,1,4,"London [England] : printed for Harrison and Co. no. 18, Paternoster-Row, 1781-1782.",London,493,unknown,,,FALSE,"date, And all their fading honours yield to fate : Thy wide renown, and ever blooming same, Stand on the basis of a nobler claim; In thee his harp immortal Virgil firung, Of fliepherds, flocks, and mighty heroes sung. See Horace, shaded by the lyric wreathe, Where every grace and"
0088700201_000034,Miscellany poems. |... By Mr. Pope.,Alexander Pope,101,2,0,0,0,7,0,0,0,1,1,1,0,0,0,1,0,5,3,4,0,1,3,1,1,0,3,4,0,0,5,0,0,1,0,5,1,0,0,0,0,0,0,0,6,1,1,0,2,0,4,0,0,2,0,3,0,3,0,0,0,3,0,0,1,1,0,1,0,0,1,1,2,0,2,2,0,1,0,0,2,1,0,0,1,5,4,0,1,1726,1,2,"London : printed for Bernard Lintot, at the Cross Keys, between the Temple-Gates in Fleetstreet, MDCCXXVI. [1726]-27.",London,276,male,1688,1744,TRUE,"mute the tuneful tongue. Even he, whose soul now melts in mournful lays, Shall Ihortly want the gen'r.ous tear he: payrs; : Then from his closing eyes thy form shall part; And the'laft pang Ihail tear thee from his heart , Life's idle bufiiiefs at one gasp be over, The"
0094201203_000008,"The works of Alexander Pope, Esq. In four volumes complete. With his last corrections, additions, and improvements. Carefully collated and compared with former editions: together with notes from the various critics and commentators. ...",Alexander Pope,86,2,0,0,0,2,0,0,2,2,1,1,1,0,0,2,0,5,2,2,0,0,3,0,2,0,1,2,0,1,4,0,0,0,0,5,1,0,0,0,0,0,1,0,5,0,1,0,2,1,3,0,0,2,0,2,0,0,0,0,1,3,0,0,1,3,0,0,0,1,0,0,1,0,2,1,2,0,0,1,1,1,0,0,2,4,2,1,1,1778,3,4,"London : printed for the Editor, and sold by J. Wenman, No. 144, Fleet-Street, and all other Booksellers in Great Britain and Ireland, MDCCLXXVIII. [1778].",London,433,male,1688,1744,TRUE,"of desire, Each purer f rame informed with purer fire: 50 * Frefnoy enmp'oyed above tv.crty ycari in fnilhing Lis poem. Bid Bid her be all that cheers or softens life , The tender sister, daughter, friend , and wife! Bid her be all that makes mankind adore; Then view"
0094101501_000037,"The poems of Alexander Pope, Esq. In three volumes. ...",Alexander Pope,80,4,1,1,0,0,0,1,2,0,1,0,0,0,2,2,0,4,4,2,1,1,0,1,0,1,2,1,4,2,1,3,1,5,5,0,2,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,1,1,1,0,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,1,2,1,1,0,1779,1,3,"London : [s.n.], Printed in the year MDCCLXXIX. [1779].",London,385,male,1688,1744,TRUE,"lines from hence to the 94th verse, describe the house of Spleen, and are not in the sirs edition;. instead of them followed only these: whijle her racked Soul repose and peace requires, The fierce Thaleiris fans the riling fires. and continued at the 95th verse of this Canto, Umbricl,"
0226300102_000047,"The poetical works of Alexander Pope, with his last corrections, additions, and improvements. From the text of Dr. Warburton. With the life of the author. Cooke's pocket edition. ... . Embellished with superb engravings.",Alexander Pope,79,0,1,0,0,2,0,0,1,1,2,0,3,2,0,0,1,1,1,2,1,1,0,0,3,1,0,6,0,0,0,0,1,0,2,2,2,0,0,0,1,0,0,4,1,0,0,0,5,2,2,0,0,1,1,2,0,1,0,0,0,0,0,1,1,3,2,1,1,0,0,0,1,0,1,1,1,0,0,0,3,1,0,0,0,3,0,1,2,1800,2,3,"London : printed for C. Cooke, No. 17, Paternoster-Row; And sold by all the Booksellers in Great-Britain and Ireland, [1800].",London,242,male,1688,1744,TRUE,"this, Now high. now lot, now master up, now inifs, And he himself one vile antithesis. 325 Amphibious thing! that aaing either part, The trifling head or the corrupted heart Fop at the toilette, flatterer at the board, Now trips a lady, and now fruts a lord . Eve's tempter"
0978600500_000001,"To Doctor D-l---y, on the libels writ against him.",Jonathan Swift,72,0,0,0,1,1,0,0,0,4,0,0,2,1,0,0,1,1,2,1,0,3,1,0,0,0,0,1,1,1,2,0,1,1,2,3,1,0,0,0,1,0,3,0,1,0,1,0,0,1,0,0,1,3,0,2,0,2,1,0,1,0,0,0,1,0,0,2,0,0,3,3,0,1,0,1,0,0,0,0,2,1,0,1,1,3,2,1,2,1730,1,1,"[Dublin] : London: printed. And, Dublin reprinted in the year, MDCCXXX. [1730].",Dublin,14,male,1667,1745,TRUE,"TO Dod or D, 0 N T E, Writ agatfit hbim. T O ó 7 Doaor D.TL. y ON TH E LI BELS Writ against him. . --. .tfanti tioi n fit opaci Omnis arena 7iagi. Juv L ON D 0 N. Printed. And DDVBLIN Reprinted in the Year AIDC(GXXX"
0310600102_000008,"Poems and plays, by William Hayley, Esq. In six volumes. ...",William Hayley,80,2,0,0,1,2,2,2,3,2,1,0,0,1,1,0,0,3,0,0,0,4,2,0,0,1,0,1,1,0,0,0,0,3,0,2,2,1,0,0,0,1,2,1,0,4,0,0,4,0,1,0,2,1,0,2,0,1,0,0,0,0,0,1,4,1,1,1,1,0,0,1,0,0,1,4,0,0,1,0,1,0,0,0,0,3,2,2,0,1785,2,6,"London : printed for T. Cadell, in the Strand, M.DCC.LXXXV. [1785].",London,263,male,1745,1820,TRUE,"leaf, The laureled Writer with the laureled Chief! But O! pure Spirit! what a fate was thine! How Truth and Reason at thy wrongs repine! How blame thy King, though' robed in Honour's ray, 420 Who left thy Fame to subtle Priests a prey, And tamely saw their murky wiles"
0903100103_000046,"The lady's poetical magazine; or, Beauties of British poetry.",Harrison and Co.,83,6,0,0,0,0,1,2,1,0,2,0,0,2,1,1,0,2,1,3,1,0,0,0,0,0,0,1,1,0,1,0,0,2,1,2,1,0,0,0,6,1,1,0,1,4,2,1,1,2,2,0,1,0,0,0,2,1,2,0,0,0,0,1,1,3,0,2,0,1,1,2,0,0,4,2,0,0,0,2,1,1,0,0,0,2,0,1,0,1781,3,4,"London [England] : printed for Harrison and Co. no. 18, Paternoster-Row, 1781-1782.",London,491,unknown,,,FALSE,"trembling fore the holile ray, Shrinks to the cavern deep and wood forlorn; l'he brood obscene, that own her gloomry Itway, Troop in her rear, and fly th' approach of morn. Pale Pale slivering ghosts, that dread th' all cheering light , Quick as the lightnings flash glide to sepulchral"
0108200301_000028,Miscellany poems. |... By Mr. Pope.,Alexander Pope,94,2,0,0,3,0,1,0,1,0,3,2,0,1,1,0,0,7,2,1,0,0,4,1,0,0,0,0,1,2,2,5,3,5,2,0,3,1,0,0,0,0,2,2,0,0,0,5,1,2,2,1,1,0,3,0,3,0,1,0,0,0,0,0,1,0,1,2,0,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,7,0,0,0,0,1727,1,2,"London : printed for Bernard Lintot, at the Cross-Keys, between the Temple-Gates in Fleet-Street, 1727.",London,273,male,1688,1744,TRUE,"jufly vain , And the nice condut of a clouded cane) With earner eyes , and round unthinking face , He first the snuffbox opened, then the cafe, And thus broke out -- "" My Lord , why, what the devil? "" z ds! damn the lock ! fore Gad,"
0226300201_000024,"The works of Alexander Pope, Esq; In eight volumes. With his last corrections, additions, and improvements. Together with all his notes.",Alexander Pope,93,0,3,0,0,4,0,1,0,14,0,0,1,0,0,0,1,0,0,0,0,2,0,0,4,0,1,0,1,0,0,0,2,0,0,0,0,1,3,1,1,0,5,0,0,2,0,0,0,0,0,1,2,0,0,6,0,1,0,0,1,0,0,3,1,0,1,0,1,0,0,0,2,5,1,1,0,0,2,0,0,0,0,3,2,7,1,0,5,1770,1,8,"London : printed for S. Crowder, C. Ware, and T. Payne, M.DCC.LXX. [1770].",London,275,male,1688,1744,TRUE,"Singularity, *.414. 8 Inconstancy, *. 430 9 Party Spirit, t. 451, 6c. io. Envy, t*.466. Againf Envy, and in praise of good aature, t. 5o8, c. Vben fevtrity is chiefly t ke fred by Critics , *. Sz, c. PART III k. so, b.c.. Rules for the Conduct of Manners"
0088700501_000035,"The works of Alexander Pope, Esq; Vol. I. With explanatory notes and additions never before printed.",Alexander Pope,92,3,0,0,2,0,0,0,1,0,2,2,0,1,1,1,0,6,2,1,1,1,3,1,0,0,0,1,1,0,2,7,2,5,3,0,4,0,0,0,0,0,2,0,0,0,0,6,1,2,2,1,1,0,3,0,2,0,1,0,1,0,0,0,1,0,1,2,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,1736,1,1,"London : printed for B. Lintot, 1736.",London,211,male,1688,1744,TRUE,"hair , While the Fops envy, and the Ladies flare! Honotr, Horniour forbid! at whose unrivalled ihrine 105 Ease , pleasure, virtue, all our sex resign. Methinks already I your tears survey, Already hear the horrid things they say, Already see you a degraded toast, And all your honour in"
0751800100_000005,The rape of the lock. An heroi-comical poem. In five canto's. Written by Mr. Pope.,Alexander Pope,84,4,1,2,1,1,0,2,1,0,2,0,0,1,1,0,0,2,3,5,1,0,3,0,0,1,2,0,4,1,2,4,1,3,4,1,1,0,0,0,1,0,0,1,0,2,0,2,2,0,0,0,1,0,0,1,3,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,1,2,1,0,1715,1,1,"London : printed for Bernard Lintott, at the Cross-Keys, between the two Temple Gates in Fleet-Street, 1715.",London,59,male,1688,1744,TRUE,"a thousand Sprights repair, A thoufaifd Wings by turns, blow back the Hair , And thrice they twitched the Diamond in her Ear , Thrice she looked back, and thrice the Foe drew near. Just in that instant, anxious' riel sought, The close receltes of the Virgin's Thought ; As"
0366500503_000005,"Roach's beauties of the poets of Great Britain carefully selected and arranged from the works of the most admired authors Particularly Milton, Pope, Dryder, Thomson, Addison, Goldsmith, Johnson, Young, Blair, Gray, Prior, Theristone, Mallet, Corper, Collins, Parnell, Beattie, Moore, Chatterton, Buckingham, Duncombe, Armstrong, Peroy, Cotton, &c. &c. In six volumes ...",,83,4,1,1,1,1,0,2,1,0,2,1,0,1,1,1,0,2,3,5,0,0,3,0,0,2,2,0,4,1,2,3,1,2,4,1,1,0,0,0,1,0,0,1,0,2,0,1,2,0,0,0,1,0,0,1,4,0,0,1,0,1,0,0,1,2,1,1,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,2,1,0,1794,3,6,"London : printed by J. Roach, at the Britannia Printing Office: Weburn Street New Drury Theatre Royal, 1794-[95].",London,249,unknown,,,FALSE,"thrice they twich'd the diamond in her ears Thrice she looked back, and thrice the foe drew near,. Just in that instant, anxious Ariel sought The close recesses of the virgin's thought ; As' C 20 ] As on the nosegay in her breast reclined, He watched th' ideas rising"
1241302200_000002,Of modern wit. An epistle to the Right Honourable Sir William Young.,,87,2,0,1,1,5,0,0,3,7,1,0,2,0,0,0,1,1,0,3,0,2,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,1,3,1,0,1,0,1,0,0,3,0,1,0,0,1,2,0,0,0,0,0,2,0,5,3,1,1,0,1,1,2,2,0,0,0,1,12,0,0,1,1732,1,1,"London : printed for Henry Lintot, at the Cross-Keys, over-against St. Dunstan's Church, in Fleet-Street, M.DCC.XXXII. [1732].",London,9,unknown,,,FALSE,"no blame, Though' End and the Beginning's all the fame : For II The Author of the Art of Poliicks. 2 -7 For read it backward like a Yitch's Prayer, The Wit is full as good, the Sense as clear. O Thou! whort fond to gain a deathless Name, Careful"
0276701100_000026,"Ethic epistles, satires, &c. With the author's notes. Written by Mr. Pope.",Alexander Pope,76,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,1,0,1,3,0,1,0,0,2,1,0,5,1,0,0,0,3,0,3,1,3,0,0,0,2,0,0,0,1,1,0,0,2,1,4,1,0,1,1,1,0,1,0,0,1,0,0,1,1,4,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,1,5,0,0,3,1735,1,1,"London [i.e. The Hague?] : printed for the Company, 1735.",The Hague,181,male,1688,1744,TRUE,".prayers, Can sleep withouit a Poem in my head , 65% Nor know , if Dennis be alive or dead. Why will the Town imagine still I write ? Why ask, when this or that shall see the light ? "" I found him dose with Swift -- Indeed? no"
0082000500_000250,"Elegant extracts: or useful and entertaining pieces of poetry, selected for the improvement of youth, In Speaking, Reading, Thinking, Composing; and in the Conduct of Life; being similar in design to Elegant extracts in prose.",,80,2,0,0,1,2,2,2,4,1,2,1,0,1,2,0,0,1,0,2,0,1,2,0,0,1,1,0,2,0,1,0,0,3,0,2,1,2,0,0,0,1,2,1,2,3,0,0,3,0,0,1,2,1,0,3,0,3,0,0,0,0,0,1,3,1,2,0,2,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,2,0,1,1,1789,1,1,"London : printed for Charles Dilly, Poultry, [1789?].",London,741,unknown,,,FALSE,"fona delighrwith wilt infiuction mix. s irs ot thy votaries, peeriefs, and alone, thyplutarch hines. by moral beautyknown: Enchanting Sage! whose livingltffons teach What heights of Virtue human efforts reach. Though' oft thy Pen, eccentrically wild, ramb!e, in Learing's various maze begtil'd; Though' in thy Style no brilliant graces fiine,"
0149601500_000005,"The bath miscellany. For the year 1740. Wrote by the gentlemen and ladies at that place. Containing all the lampoons, satyrs, panegyrics, &c. for that year.",,78,2,0,0,0,2,0,1,2,0,0,0,1,0,2,1,0,2,1,5,0,2,0,2,0,0,1,2,2,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,2,1,0,0,0,6,0,2,1,0,2,2,0,0,0,0,2,0,2,3,1,0,1,0,0,3,1,0,0,0,1,1,3,2,0,0,1,0,1,2,1,0,1,0,1741,1,1,"Bath : printed for W. Jones, and sold by W. Lobb there; and by Jacob Robinson, Bookseller, in Ludgate-Street; and the pamphlet shops of London and Westminster, [1741].",Bath,103,unknown,,,FALSE,"But now for steady Truth; I'm climbed above the Scale of fickle Youth. From Pain of Love I'm perfectly at Ease : My Person Nature never sorni'd to please. Friendship's the sweetest Joy in human Life : Tis that I wish -- and not to be a Wife. THUS, Madam,"
0088800401_000006,"The works of Alexander Pope, Esq; ... . Containing his Juvenile poems, translations, and imitations; with notes and illustrations.",Alexander Pope,86,0,0,2,0,4,1,1,1,1,2,1,1,1,2,3,0,0,0,3,0,4,0,0,1,0,0,4,1,1,1,1,2,3,4,3,0,1,0,0,1,0,3,0,1,1,0,0,3,0,1,0,0,1,0,1,0,0,2,0,0,2,0,1,3,0,0,0,0,0,1,2,0,1,1,2,0,0,0,2,2,0,0,0,0,2,1,3,0,1789,1,6,"Edinburgh : printed by James Donaldson, M,DCC,LXXXIX. [1789].",Edinburgh,296,male,1688,1744,TRUE,"with celef!ial fpniis to frace her na: northeast; "" Yet when my arts shall triumph in the West, "" And the white isle with female power is b!cfc; 2.) "" Same, I foresee, will make reprisals there, i And the translator's pain to me transfer. "" With less regret my"
0281900101_000005,"The works of Alexander Pope, Esq; Vol. I. With explanatory notes and additions never before printed.",Alexander Pope,87,1,0,2,0,4,0,0,0,1,2,0,1,1,1,3,0,0,0,3,1,4,0,0,1,0,0,4,0,3,2,1,2,1,4,3,0,0,0,0,1,0,3,0,1,1,0,0,3,0,1,0,1,2,0,1,0,0,3,0,0,2,0,1,4,0,1,0,0,0,1,2,0,1,1,2,0,0,0,2,1,0,0,0,1,3,1,2,0,1736,1,1,"London : printed for B. Lintot, 1736.",London,209,male,1688,1744,TRUE,"maids, Of old assembled in the Thespian mhades; What theme, they cried, what high immortal air , Befit thec harps to found, and thee to hear? Reply d XXV Replied the God ; "" Your loftieit notes employ, 5 "" To sing young Peleus, and the fall of Troy. The"
0862800140_000048,"The works of the English poets. With prefaces, biographical and critical, by Samuel Johnson. ...",Samuel Johnson,79,0,0,0,0,1,3,4,3,1,3,0,0,0,1,0,0,2,3,2,1,1,0,1,0,0,1,1,1,2,2,1,1,1,1,2,1,1,0,0,2,1,1,0,0,1,0,0,0,0,2,0,0,4,0,0,2,0,2,0,0,0,0,0,1,1,3,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,7,1,1,1790,40,75,"London : printed by John Nichols; for J. Buckland, J. Rivington and Sons, T. Payne and Sons, L. Davis, B. White and Son [and 37 others in London], 1790.",London,305,male,1709,1784,TRUE,"And now she plies below, and then above, With pleasing tattle entertains the fair , Each ribbon smooths, adjusts each rambling hair , Till the gay nymph in her full lustre rhine, And Homer's Juno was not half so fine. To the AUTHOR of the ESSAY 6n MAN. AS ever"
1217500200_000045,The fourth part of Miscellany poems. Containing variety of new translations of the Ancient Poets: Together with Several Original Poems. By the most eminent hands. Publish'd by Mr. Dryden.,Elisha Kirkall,84,0,0,1,1,8,1,0,1,1,1,0,2,1,0,1,1,3,1,0,2,0,0,0,1,0,0,0,1,1,2,0,0,0,1,2,0,0,1,0,1,0,3,0,0,0,0,0,1,0,2,0,7,1,1,0,0,1,1,0,1,2,0,1,0,1,0,3,1,0,1,0,2,3,0,0,0,0,0,1,0,0,0,0,4,4,1,1,6,1716,1,1,"London : printed for Jacob Tonson at Shakespear's Head over-against Katharine-Street in the Strand, MDCCXVI. [1716].",London,411,male,1682,1742,FALSE,"Each Poem his Perfeacio; hi: Is apart; The griti/ih 7toi.nd in plainincfs Ihows his Art ; The Ballad, though' tle Pride of ancient Time, ihas often nothing but his humorous Rhlyme; The 11 iatdrinal may fofrer Passions move, And breath the tender Ecstasies of Love : Dclire to fllow itself,"
0281300300_000117,"A poetical translation of the works of Horace. With notes, collected from the best Latin and French commentators. By Philip Francis, D.D.",Horace,93,0,0,1,0,7,2,0,1,0,1,0,1,2,0,3,0,0,0,0,0,5,0,3,0,3,2,2,3,1,2,0,0,0,1,1,1,1,3,0,3,1,0,0,1,1,0,0,1,0,3,2,2,3,0,2,0,0,0,1,0,0,0,7,3,1,0,1,1,0,2,0,0,1,0,1,0,0,1,2,0,0,0,1,1,1,2,1,1,1779,1,1,"Edinburgh : printed for Alexander Donaldson. Sold at his shop, No. 48, St. Paul's Church-Yard, London; and at Edinburgh, M.DCC.LXXIX. [1779].",Edinburgh,432,male,,,FALSE,"to make Between a slave,. or wench, too pertly bold , Who cheats the miser of his darling gold, And grave Silenus, with inftrutive nod, Giving wise leetures to his pupil god . 34, From well-known tales such fictions would I. raise As all might hope to imitate with ease"
0118900400_000005,"Poems on several occasions. To which are added, the tragedies of Julius Caesar, and Marcus Brutus. By John Sheffield, Duke of Buckingham.","John Sheffield, 1st Duke of Buckingham and Normanby",96,1,1,0,0,1,1,2,3,0,2,0,3,0,2,1,0,2,1,1,1,1,3,0,3,2,1,0,4,3,0,0,0,2,1,3,1,0,0,0,1,1,0,1,3,0,0,0,1,0,15,0,2,1,0,3,1,0,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,2,1,1,1,1,1,0,2,0,0,1,2,1,1,0,0,1752,1,1,"Glasgow : printed by Robert and Andrew Foulis, MDCCLII. [1752].",Glasgow,296,male,1648,1721,FALSE,"creature can do wonders, and is more than man. Both Heaven and earth would our desires confine;) But vet in vain both Heaven and earth combine, Unle's where lovebleltes the great design. i lvmen makes fait the hand , but love the heart ; lie the fool's God , thou"
