PassageID,Title,Author,Total termFreq,termFreq(amurath),termFreq(arm),termFreq(armi),termFreq(asia),termFreq(bajazet),termFreq(centuri),termFreq(citi),termFreq(conquer),termFreq(constantinopl),termFreq(countri),termFreq(court),termFreq(dominion),termFreq(eastern),termFreq(emperor),termFreq(empir),termFreq(europ),termFreq(famili),termFreq(govern),termFreq(grand),termFreq(holi),termFreq(imperi),termFreq(long),termFreq(mahomet),termFreq(majesti),termFreq(militari),termFreq(ottoman),termFreq(peac),termFreq(persia),termFreq(power),termFreq(princ),termFreq(provinc),termFreq(reign),termFreq(religion),termFreq(saracen),termFreq(second),termFreq(son),termFreq(sultan),termFreq(taken),termFreq(tartar),termFreq(tartari),termFreq(throne),termFreq(treati),termFreq(turk),termFreq(turkish),termFreq(valour),termFreq(vizier),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0293901200_000009,The signs of the times: part the second. With an address to the people of Great Britain. By J. Bicheno.,"Bicheno, James",46,0,1,0,1,0,1,2,1,1,2,0,1,1,2,5,1,0,0,0,1,1,2,0,0,0,5,1,1,1,1,0,3,0,0,2,0,0,0,0,0,2,0,2,3,0,0,2,1794,1,1,"London : printed for the author, and sold by Parsons, Paternoster-Row; Cottle and James, Bristol; Lunn, Cambridge; March, Norwich; Newsom, Leeds; Campbell, Bath; Fuller, Newbury; and Snare, Reading, MDCCXCIV. [1794].",London,72,male,,1831,FALSE,"- - 9th, To Kanhadofs; halted two days, - - 12th, Through the pass of Chanda Ghatty, to the village of Amjar, the boundary of Malwah, - ALT OGET HEI, from Ajmeer, 1 4i I 24 c2. 4 Cofe 84 Tri oobah of Malwah is in length, from Ghaddch to"
0429200106_000132,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq; ...","Cadell, T. (Thomas)",46,0,2,2,1,0,0,2,0,2,1,1,1,0,1,4,1,0,0,0,1,0,1,0,0,1,4,2,1,1,3,0,0,0,0,0,0,5,0,3,0,0,0,2,2,0,0,2,1788,6,12,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCLXXXVIII. [1788].",London,713,male,1742,1802,FALSE,"Marattas, who aspired to the sway of placing a king on the throne of Dehly. Achmed Abdalla on his second invasion gave them a total overthrow, on the 8th of February 176o; but he was pleased to confirm the appointment made by the Marattas, of the young Jewan Buckt to"
1264700300_000305,"A new, royal, and complete system of universal geography, antient and modern; Including All the late important Discoveries made by the English, and other celebrated Navigators of various Nations, in the different Hemispheres, From The Celebrated Columbus, the First Discoverer of America, to the Death of our no less celebrated Countryman Captain Cook, &c. And containing a genuine history and description of the whole world, AS Consisting Of Empires, Kingdoms, States, Republics, Provinces, Continents, Islands, Oceans, &c. With The Various Countries, Cities, Towns, Promontories, Capes, Bays, Peninsulas, Isthmusses, Gulphs, Rivers, Harbours, Lakes, Mountains, Volcanos, Deserts, &c. Throughout Europe, Asia, Africa, And America: Together With Their respective Situations, Extent, Latitude, Longitude, Boundaries, Climates, Soil, natural and artificial Curiosities, Mines, Metals, Minerals, Trees, Shrubs, Fruits, Flowers, Herbs and vegetable Productions. With an Account of the Religion, Laws, Customs, Manners, Genius, Habits, Amusements, and Ceremonies of the respective Inhabitants: Their Arts, Sciences, Manufactures, Trade, Commerce, Military and Civil Governments, &c. Also exact Descriptions of The various Kinds of Beasts, Birds, Fishes, amphibious Creatures, Reptiles, Insects, &c: Together With A Complete History of every Empire, Kingdom, and State. Also An Account of the most remarkable Battles, Sieges, Sea-Fights, and various. Revolutions that have taken Place in different Parts of the World. The Whole Forming AN Authentic And Entertaining Account Of Every Thing Worthy Of Notice Throughout The Whole Face Of Nature, Both by Land And Water. To which is added, A complete Guide to Geography, Astronomy, the Use of the Globes, Maps, &c. With AN Account Of the Rise, Progress, and present State of Navigation throughout the Known World. Likewise containing every important, interesting, and valuable Discovery throughout the Whole of Captain Cook's Voyages Round the World. Together with those of other Modern Circumnavigators, particularly Byron, Carteret, Wallis, Clerke, Gore, King, Forrest, and Willson. Also containing a particular Account of the Pelew Islands, &c. By the Rev. Thomas Bankes, Vicar of Dixton, in Monmouthshire, And Author of the Christian's Family Bible. Edward Warren Blake, Esq. Alexander Cook, Esq. and Thomas Lloyd. Embellished with near tw hundred beautiful engravings, consisting of Views, Antiquities, Birds, Fishes, Reptiles, Customs, Ceremonies, besides Whole Sheet Maps, Plans, Charts, &c. executed in a much superior Stile than any Thing that has ever appeared in this Kingdom.","Bankes, Thomas",70,0,0,5,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,6,0,0,0,2,0,0,1,4,2,0,7,0,6,0,0,0,0,1,2,1,0,3,3,16,2,0,0,3,1790,1,1,"London : printed for C. Cooke , NO. 17, Pater-Noster-Row ; and sold by the booksellers of Bath, Bristol, Birmingham, Canterbury, Cambridge, Coventry, Chester, Derby, Exeter, Gloucester, Hereford, Ipswich, Liverpool, Leicester, Manchester, Newcastle, Norwich, Nottingham, Oxford, Salisbury, Worcester, York; and by all other booksellers in England, Scotland, and Ireland, [1790?].",London,1192,unknown,,,FALSE,"into a deep ""well, and a signal given to him, he will fly down with  amazing celerity, catch the ring before it reaches the water, ""and bring it up to his matier with apparent exultation; and ""it is confidently asserted, that if a house or any other place ""be"
1138400202_000047,"The history of the late revolutions of Persia: taken from the memoirs of Father Krusinski, procurator of the Jesuits at Ispahan ; Who lived Twenty Years in that Country, was employed by the Bishop of Ispahan, in his Negotiations at the Persian Court, for the Emperor and King of France; and was familiarly conversant with the greatest Men of all Parties. Done into English, from the original, lately publish'd with the royal licence at Paris, by Father Du Cerceau, who has prefix'd a map of Persia, and a short history of the Sophies; with curious Remarks on the Accounts given by Tavernier, Sir John Chardin, and other Writers that have treated particularly of that Government and Country, &c. ... . The Second Edition. To which is added, an Appendix, Giving an Authentic Account of the Dethroning of Sophi Thamas, by his General Thamas Kouli Kan; the Advancement of that General to the Imperial Dignity, and his many Victories over the Turks and Moguls, down to the present Year 1740.","Krusinski, Judas Thaddaeus",61,0,0,1,0,0,0,2,1,1,5,0,1,0,0,2,0,0,0,8,0,0,1,0,0,0,4,4,3,3,3,0,0,0,0,0,0,3,0,0,0,1,5,6,1,0,3,3,1740,2,2,"London : printed for J. Osborne, at the Golden-Ball in Pater-Noster-Row, MDCCXL. [1740].",London,296,unknown,,,FALSE,"Soubadlar of the Dccan (father to the present Souba) and Sadit, the Nabob of Oud. The former ofthefe, to call off the attention of the indolent Mobammed, and cover the better his own ambitious views, encouraged the Mahrattors to ravage the kingdoms of Ajnzere Malaya, Biana, and Narvar; when the"
1437500104_000073,"The farmer's magazine, and useful family companion: ... By Agricola Sylvan, gentleman.",,78,2,1,6,3,0,0,2,0,2,0,0,0,0,2,0,1,0,0,1,0,2,3,3,0,0,0,6,1,0,5,0,5,0,0,0,3,0,2,0,0,10,0,7,1,0,0,10,1776,4,4,"[London, England] : Printed for R. Snagg, no. 129, Fleet-Street, London; and R. Cruttwell, in Bath; and sold by every bookseller, stationer, and news-carrier, in the kingdom, [1776-1780].",London|Bath.,495,unknown,,,FALSE,".2zgt; ii cc i; CC a: : d C r: C ece in Indi.; !h Jelh: : : !', y r; buidi; in dl)i i, and bv removing[ [ ] removing the imperial insignia, the treafiures and the jewels accunulated by his ancestors, to his new alnd splendid pilace in"
1520900101_000031,"A view of society and manners in Italy: with anecdotes relating to some eminent characters. By John Moore, M.D. In three volumes.",John Moore,51,0,1,5,0,0,1,1,1,0,1,2,1,0,1,1,1,2,1,2,0,0,1,2,0,1,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,2,4,7,1781,1,3,"Dublin : printed for Messrs. Price, W. Watson, W. and H. Whitestone, Chamberlaine, Williams, Colles, Wilson, Moncrieffe, Walker, Flin, Jenkin, Burnet, Hallhead, Exshaw, Gilbert, Vallance, R. Cross, E. Cross, Burton, White, Parker, Byrne, M,DCC,LXXXI. [1781].",Dublin,261,male,1729,1802,FALSE,"Cafhmir ian woman wants a handsome hus. band, or a chopping boy, she addresses her prayer to the ministers of this saint, who are faidto feidqm fail in gratifying her wilh. The northern view of the lake is terminated at the diance of twelve miies, by a detached range of"
1495900200_000872,"A new and complete geographical dictionary. Containing a full and accurate description of the several parts of the known world, as divided into continents, islands, oceans, seas, rivers, lakes, &c. The situation, extent, and boundaries, of all the empires, kingdoms, provinces, states, &c. in Europe, Asia, Africa, and America. Their climates, zones, constitutions, revenues, forces, produce, languages, manufactures, trade, commerce, cities, chief towns, universities, curious pictures, ruins, antiquities, mines, vegetables, minerals, mountains, desarts, forts, castles, harbours, natural and artificial curiosities. Together with the religion, learning, policy, manners, customs, stature, shape, colour, and length of lives of the inhabitants; their virtues and vices; their ceremonies at births, marriages, and funerals; their political and church government, &c. To which will be prefixed, an introductory dissertation, explaining the figure and motion of the earth, the use of the globes, and doctrine of the sphere; with the improvements of the moderns, to render the science of geography easy and intelligible to every capacity. And to render this performance still more perfect and useful, we shall add to the description of every city and town in England, the names of the inns where their respective stage coaches and waggons put up in London, and the days and hours of their setting out from thence. Illustrated with an accurate set of maps, the dresses of the inhabitants, and variety of perspective views of the principal cities, towns, harbours, structures, ruins, &c. By Frederic Watson, M.A. vicar of sutton, and several other gentlemen.","Watson, Frederic",49,0,0,3,2,0,0,2,0,0,5,2,1,0,3,2,1,0,0,3,0,1,2,1,0,1,2,0,0,0,1,2,0,2,0,0,0,0,2,0,3,1,0,2,4,0,0,1,1773,1,1,"London : Printed for the authors, and sold by G. Kearsly, No. 46, Fleet-Street, and all other booksellers in Great Britain and Ireland, MDCCLXXIII. [1773].",London,650,unknown,,,FALSE,"formalities usually praatifed throughout the Mogul empire . THE English, possessed of this title, which was to give a kind of legitimacy to their usurpation, at least in the eyes of the vulgar, oon forgot the promises they had made. They gave the Mogul to understand, that particular circumstances would"
0613700500_000011,"Universal history, ancient and modern; in a series of letters to a youth at school. Exhibiting A View of the Origin, Progress, Decline, and Fall, of every considerable State, from the earliest Times to the present Period. With a copious chronological table of Remarkable Events and Occurrences, From the Creation to the Year 1787. By the Rev. Richard Turner, Jun. LL.D. Late of Magdalen-Hall, Oxford.",Richard Turner,61,0,0,1,0,0,1,2,1,1,4,1,1,2,5,8,3,0,2,0,0,2,0,2,0,0,0,1,0,4,5,2,7,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1787,1,1,"London : printed for G. G. J. and J. Robinson, in Paternoster-Row, MDCCLXXXVII. [1787].",London,300,male,1753,1788,FALSE,"those advantages are attended with many natural calamities, such as floods, volcanos, earthquakes, tempests, and above all, rapacious and poisonous animals, which render the pofteffion of life, even for aa hour, precarious and uncertain, INDIA within the GANGES, or the Empire of the GREAT MOGUL. stratieon and extent, includi: ig.the"
0004201100_000046,"The spirit of general history, in a series of lectures, from the eighth, to the eighteenth century; Wherein is Given a View of the Progress of Society, in Manners and Legislation, During that Period. By the Reverend George Thomson.","Thomson, George, Reverend",64,0,0,1,1,0,1,0,1,0,0,1,1,4,0,10,2,1,1,1,0,0,2,2,0,0,0,0,0,2,2,7,2,7,4,0,1,0,0,0,1,3,0,5,0,0,0,1,1792,1,1,"London : printed for B. Law and Son, and F. Jollie, Carlisle, 1792.",London,542,unknown,,,FALSE,"own rajahs, who seem to ilave had considerable weight in the empire , and to have been very active in repelling both the ancient Persian and more modern Mohammedan invaders of Hindostan. They were descended from, and were for ome time Ayveen Ai berv, vol. II p.;. t E: cktrma2ji:"
0097400303_000098,"The works of the late M. de Voltaire. Translated from the French, with notes, critical and explanatory. By the Rev. David Williams. Hugh Downman, M. A. William Campbell, LL.D. Richard Griffith, Esq. Elizabeth Griffith, James Parry, M. A. And John Johnson, M. A. ...",Voltaire,59,0,0,0,1,0,1,0,1,1,5,0,1,0,2,3,0,3,1,2,0,0,1,0,0,0,0,1,15,2,1,1,3,1,0,0,2,3,0,3,0,2,0,1,2,0,0,0,1780,3,4,"London : printed for Fielding and Walker, Pater-Noster-Row, MDCCLXXX. [1780].",London,404,male,1694,1778,TRUE,"Khlan was ordered to send tt money to Agra , and go in pursuit of Mehabut Khan ; and the Khan klj.1an, A.H.o035. khanan, who had now a jagecr in the foobah of Ajmeer, was ordered tw a.d.ig6.. '' join him. a.h.io36 ON the 7th of Sefer; or i8th o&ober,"
0186100102_000050,"The history of the Turkish, or Ottoman Empire, from its foundation in 1300, to the Peace of Belgrade in 1740. To Which IS Prefixed AN Historical Discourse ON Mahomet And His Successors. Translated from the French of Mignot, by A. Hawkins, ...",Vincent Mignot,53,5,1,3,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,2,4,1,2,0,1,0,0,0,1,0,3,6,0,0,1,5,0,0,3,6,1787,2,4,"Exeter : printed and sold by R. Thorn. Sold also by J. Stockdale, Piccadilly, and Messrs. Scatcherd and Whitaker, Ave-Maria-Lane, London, MDCCLXXXVII. [1787].",Exeter,379,male,1730,1791,FALSE,"sub version of all government. It admits of caprice as its only rule . It does not rely upon laws to secure its duration; so that the colossus tumbles down to the ground, when it ceases to lift up its arm. Out of its ruins fvcral petty tyrants arifd; and"
1359600500_000033,"Elements of geography, designed for young students in that science. In seven sections. Sect. I. Of the solar system. Sect. II. Of the earth in particular. Sect. III. Of maps and globes. The three foregoing sections contain the scientific or astronomical part of geography, digested in a clear and comprehensive manner. Sect. IV. Of the different religions, governments, and languages of nations. Sect. V. Of the political divisions of the earth, into empires, kingdoms, &c. or the historical part of geography. Sect. VI. Of natural philosophy; or the properties of matter &c. Sect. VII. Of chronology. By Benjamin Workman, A.M. Illustrated with, 1. A map of the world. 2. A plate of the solar system. 3. A map of North America. 4. A map of the United States. 5. A map of South America. 6. A map of Europe. 7. A map of Asia. 8. A map of Africa.","M'Culloch, John",49,0,0,0,2,0,2,2,0,3,2,0,2,2,1,9,3,0,3,1,0,0,1,0,0,0,1,0,2,1,2,0,1,1,0,1,0,1,1,0,2,0,0,2,0,1,0,0,1796,1,1,"Philadelphia : Printed and sold by John M'Culloch, no. 1, North Third-Street, ---1796. [Entered according to Act of Congress].",Philadelphia,187,male,1754,1824,FALSE,"si ro rl, htl at lld Eitp. TI hey are a bld L tn', il, 1 lp 1 eil' i .1. tv LI A 19 iei : I i  i, tley tli, liler tlle Lot iti otltul1 of lir Irnzs, or, lit we colimni only, tllo' very cortuptly. call"
0112200702_000196,"Miscellaneous works of Edward Gibbon, Esquire. With memoirs of his life and writings, composed by himself: illustrated from his letters, with occasional notes and narrative, by John Lord Sheffield. In two volumes. ...",Edward Gibbon,49,0,1,2,2,0,0,2,2,1,0,0,2,1,6,4,0,1,1,0,0,1,3,1,0,0,0,2,2,1,3,2,1,0,0,1,2,1,0,0,2,2,0,0,0,0,0,0,1796,2,2,"London : printed for A. Strahan, and T. Cadell Jun. and W. Davies, (successors to Mr. Cadell,) in the Strand, MDCCXCVI. [1796].",London,731,male,1737,1794,TRUE,"falill: 1l of distinction ufuallv wear silk, but thry pre; fer .ntil': L broadcloth, when it is to be urdhilifhed; the iil: rior sort wear Cotton clbth, dyed of i'dark colnur. 11' are excellent meehanics, and(l ery fair dealers. : : chief food is rice, pulse, and fish varioutf i"
0034800105_000134,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq; Volume the Seventh. A New Edition.",Edward Gibbon,41,7,4,0,1,2,0,0,0,2,1,1,0,0,1,1,2,0,1,0,0,0,0,0,1,0,2,0,0,0,2,1,2,2,0,0,3,2,0,0,0,0,0,0,1,1,0,1,1790,5,6,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXC. [1790].",London,469,male,1737,1794,TRUE,"a fall from his horse. He had, in many engagements, defeated Abdalla, and recovered from him the whole province of Lahore. No sooner was this brave omrah dead, than Abdalla re conquered allhe had lost; and, advancing to Lahore, confirmed his son, then an infant, in the government of that"
