PassageID,Title,Author,Total termFreq,termFreq(agre),termFreq(bodi),termFreq(caus),termFreq(certain),termFreq(certainti),termFreq(clear),termFreq(complex),termFreq(conceiv),termFreq(confid),termFreq(differ),termFreq(essenc),termFreq(evid),termFreq(exist),termFreq(figur),termFreq(form),termFreq(gener),termFreq(god),termFreq(idea),termFreq(imagin),termFreq(infinit),termFreq(know),termFreq(knowledg),termFreq(lordship),termFreq(matter),termFreq(mean),termFreq(mind),termFreq(mode),termFreq(motion),termFreq(natur),termFreq(noth),termFreq(notion),termFreq(number),termFreq(observ),termFreq(oper),termFreq(particular),termFreq(perceiv),termFreq(percept),termFreq(power),termFreq(produc),termFreq(proposit),termFreq(qualiti),termFreq(real),termFreq(reason),termFreq(receiv),termFreq(relat),termFreq(sens),termFreq(sensat),termFreq(sever),termFreq(simpl),termFreq(space),termFreq(speci),termFreq(substanc),termFreq(suppos),termFreq(term),termFreq(think),termFreq(thought),termFreq(togeth),termFreq(true),termFreq(truth),termFreq(word),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0256200101_000175,The works of John Locke Esq; In three volumes. ... With alphabetical tables. ...,John Locke,132,4,0,1,0,0,0,3,0,0,4,2,0,1,0,0,6,0,33,0,0,2,0,0,0,5,8,9,1,0,3,0,2,3,0,1,1,2,1,2,0,2,1,1,0,1,1,0,2,12,0,4,3,0,5,0,0,1,0,0,5,1727,1,3,"London : printed for Arthur Bettesworth; Edmund Parker; John Pemberton; and Edward Symon, 1727.",London,630,male,1632,1704,TRUE,"r, Nae of those Objets, which are poper to produce in us those Perceptions . When by complex Ideas this means we have our Minds store with them, and know the Names for them, ohen to be then we are in a Condition to define, and by Definition to understand"
0489500102_000097,"Cyclopædia: or, an universal dictionary of arts and sciences; Containing The Definitions of the Terms, And Accounts of The Things signify'd thereby, In the several Arts, Both Liberal and Mechanical, And the several Sciences, Human and Divine: The Figures, Kinds, Properties, Productions, Preparations, and Uses, of Things Natural and Artificial; The Rise, Progress, and State of Things Ecclesiastical, Civil, Military, and Commercial: With the several Systems, Sects, Opinions, &c. among Philosophers, Divines, Mathematicians, Physicians, Antiquaries, Criticks, &c. The Whole intended as a Course of Antient and Modern Learning. Compiled from the best Authors, Dictionaries, Journals, Memoirs, Transactions, Ephemerides, &c. in several Languages. In two volumes. By E. Chambers Gent. Volume the First.",Ephraim Chambers,118,1,0,0,2,0,6,2,2,0,3,0,2,3,5,0,0,0,30,0,0,7,13,0,0,1,2,0,3,0,2,0,0,0,0,0,4,4,1,2,1,5,1,1,1,2,2,1,0,4,0,0,3,0,0,0,0,0,0,1,1,1728,2,2,"London : printed for James and John Knapton, John Darby, Daniel Midwinter, Arthur Bettesworth, John Senex, Robert Gosling, John Pemberton, William and John Innys, John Oshorn and Tho. Longman, Charles Rivington, John Hooke, Ranew Robinson, Francis Clay, Aaron Ward, Edward Symon, Daniel Browne, Andrew Johnston, and Thomas Osborn. M.DCC.XXVIII. [1728].",London,1037,male,1680,1740,FALSE,"Entrance of Ideas from them, and allow there three Degrees of Knowledge , via. intuitive, denonflrative, and fenfntive. But since our Knowledge is founded on anl employed about our Ideas only, will it tillow thence, that it mull be conformable to our Ideas , and that where our Ideas are"
0312100802_000103,"An essay concerning human understanding. In four books. Written by John Locke, Esq. in Three Volumes. ...",John Locke,115,0,1,0,1,1,0,4,0,1,6,12,0,0,0,0,0,0,13,1,0,5,1,0,4,2,1,1,0,3,4,1,0,0,0,1,0,0,0,0,1,3,10,3,0,1,2,0,1,0,0,6,4,4,2,1,2,0,2,2,8,1759,2,3,"Glasgow : printed by Robert Urie, MDCCLIX. [1759].",Glasgow,413,male,1632,1704,TRUE,"it is plain, the essence ., iam made the name Zahab sand for, was nothing but a body hard, ihining, yellow, and very heavy. But the inquisitive mind of man, not content with the knowledge of there, as I may say, superficial qualities , puts Adam upon farther examination of"
1770400100_000020,"The elements of logick. In four books. ... By William Duncan, ...","Duncan, William",101,0,1,3,1,1,5,2,1,0,1,0,2,1,1,3,0,1,18,0,1,0,3,0,0,1,8,0,0,4,1,5,1,2,0,0,0,1,1,4,0,0,3,0,0,9,0,1,3,2,0,0,1,1,1,2,0,2,1,0,2,1759,1,1,"London : printed for R. and J. Dodsley, 1759.",London,369,male,1717,1760,FALSE,"is chiefly governed, in framing the complex Notions of this Class, by which it xeprefents the various Habitudes of Things. I shall only add, upon this Subjec, these two Observations . IV first, that our Ideas of Relations , are for the most part very clear ourideas of Re'ation very"
0602800203_000370,"Origines Britannicæ; or, the antiquities of the British churches. With a preface concerning some pretended antiquities relating to Britain: In Vindication of the Bishop of St. Asaph. By the Right Reverend Father in God, Edward Stillingfleet, D. D. Late Lord Bishop of Worcester. The third volume.",Edward Stillingfleet,117,0,2,0,6,2,7,0,0,0,0,3,1,1,1,0,3,2,24,2,0,3,2,0,2,0,2,3,0,1,1,4,0,1,1,2,0,0,0,0,0,0,1,10,0,1,3,3,1,3,0,0,7,1,0,0,0,1,6,0,4,1710,3,3,"London : printed by J. Heptinstall, for Henry and George Mortlock, at the Phaenix in St. Paul's Church-Yard, MDCCX. [1710].",London,1029,male,1635,1699,FALSE,"vunderflanding ran have no other Ic,. 7', bet L 2 C, r. eitherfromn Sensation or Refletion. And that, herein chiefly lies the ext4llen: 9 fel. 5 of Mankind, above Brutes, that these cannot abflralt, and enlarge their Ideas , as Men do. But how comes the general Idea of Substance"
0343700202_000070,"An essay concerning human understanding; with thoughts on the conduct of the understanding. By John Locke, Esq. Collated with Desmaizeaux's edition. To which is prefixed, the life of the author. In three volumes. ...",John Locke,97,0,1,0,1,0,0,1,1,0,5,3,3,2,1,3,3,2,12,1,2,8,2,0,1,0,3,0,1,0,0,2,0,1,2,2,0,0,2,0,0,5,9,1,0,0,0,0,1,4,0,6,2,0,0,1,0,1,1,1,0,1798,2,3,"Edinburgh : printed for Mundell & Son; and J. Mundell, College, Glasgow, 1798.",Edinburgh,280,male,1632,1704,TRUE,"vain, seek for the same qualities in one parcel of sulphur, antimony or vitriol, which they have found in others. For though they are bodies of the famefpecies, having the same nominal eence, under the same name; yet do they often, upon revere ways of examination, betray qualities so different"
1603900300_000007,"Some considerations concerning the Trinity and the ways of managing that controversie. The third edition. Together with an answer to some reflections made upon them, in a late pamphlet entituled, An essay concerning the use of reason, &c. in a letter to the author.",Francis Gastrell,126,0,7,0,1,0,0,3,7,0,11,0,0,1,1,0,0,2,16,3,0,2,1,0,0,1,5,0,1,1,2,5,1,1,1,3,6,1,0,1,0,0,2,1,2,0,1,0,12,6,0,0,0,3,3,1,6,1,2,0,2,1707,1,1,"London : Printed for Henry Clements, at the Half-Moon in St. P[aul's] Church-Yard, 1707.",London,63,male,1662,1725,FALSE,"other, whole Image. Image came into the Soul entire at one a&ofvilion; for we easily conceive there may be other Organs of Sight, which would receive the whole Objec together : And from thence we conclude further, that there may be also some other Mind more perfect than burs, which"
0821500101_000256,An account of the life and writings of John Locke Esq;,Jean Leclerc,116,1,0,0,2,8,0,2,1,0,1,7,0,0,0,0,8,0,6,0,0,10,0,0,1,0,2,1,0,2,1,1,0,1,0,2,1,0,0,0,7,1,5,1,1,0,2,0,1,0,0,15,1,4,6,1,0,1,1,7,4,1714,1,2,"London : printed for J. Clarke, and E. Curll, 1714.",London,658,male,1657,1736,FALSE,"to fpcak intc!ligibly of the one, without explaining the other. ea; ;. Trutks?. 2 All tihe llovwldg we have, being only of particular or general Truths , /,  ./! t) e  : ti evidlet that whatever may be done in the former of there, the latter, which; iatlj'otl,"
0197600102_000853,"A new and complete dictionary of arts and sciences; comprehending all the branches of useful knowledge, with Accurate Descriptions as well of the various Machines, Instruments, Tools, Figures, and Schemes necessary for illustrating them, as of The Classes, Kinds, Preparations, and Uses of Natural Productions, whether Animals, Vegetables, Minerals, Fossils, or Fluids; Together with The Kingdoms, Provinces, Cities, Towns, and other remarkable Places throughout the World. Illustrated with above three hundred copper-plates, engraved by Mr. Jefferys, Geographer to His Majesty. The whole extracted from the best authors in all languages. By a society of gentlemen.",Society of Gentlemen,135,6,0,0,4,1,1,0,0,1,2,0,3,5,1,0,2,1,26,0,0,6,26,0,1,1,5,0,1,2,0,0,0,0,2,0,4,2,2,3,1,0,7,0,1,4,1,1,0,3,0,0,2,1,0,0,0,1,5,0,0,1763,2,4,"London : printed for W. Owen, at Homer's Head, in Fleet-Street, MDCCLXIII. [1763].",London,1118,unknown,,,FALSE,"if the three angles of a triangle were once equal to two right ones, they will always be so. And hence he comes to be certain , that what was once TRUE is always TRUE , 57 ] K N what ideas once agreed will always agree ; and consequently,"
0865500102_000649,"Cyclopædia: or, an universal dictionary of arts and sciences. ... By E. Chambers, F.R.S. With the supplement and modern improvements, incorporated in one alphabet. By Abraham Rees, ... In four volumes. ...",Abraham Rees,115,0,5,2,2,1,1,0,0,0,2,0,2,5,1,1,0,3,18,1,0,4,4,0,1,1,11,0,0,0,1,2,0,1,1,2,8,3,0,5,0,0,3,3,2,1,5,4,1,0,0,0,0,0,1,1,3,0,1,1,1,1786,2,1,"London : printed for J. F. and C. Rivington, A. Hamilton, T. Payne and Son, W. Owen, B. White and Son [and 24 others in London], 1786-88.",London,615,male,1743,1825,FALSE,"the exji/ence of things. Our own exjience we know by intuition; the exifencee of a God , by demonstration; and that of other things, by sensation . As for our own ex'ijence, we perceive it so plainly, that it neither needs, nor is it capable of any proof. In every"
0358900101_000334,"The works of John Locke, in four volumes.",John Locke,109,0,2,0,2,7,4,3,1,0,0,1,1,1,0,0,0,1,19,0,3,1,4,1,1,0,1,0,4,3,1,2,0,1,3,1,0,0,6,1,0,0,0,7,0,3,0,1,0,0,0,0,12,0,0,8,2,0,1,0,0,1777,1,4,"London : printed for W. Strahan, J. F. and C. Rivington, L. Davis, W. Owen, S. Baker and G. Leigh, [and 18 others in London], 1777.",London,868,male,1632,1704,TRUE,"certainty , upon my principles, that there is a spiritual substance in us. In flort, my Lord, upon my principles, i. e. from the idea of thinking , wo can have a certainty that there is a thinking substance in us; from hence we have a certainty that there is"
0303900101_000075,The philosophical principles of natural and revealed religion. Unfolded in a geometrical order by the Chevalier Ramsay Author of the Travels of Cyrus.,Andrew Michael Ramsay,111,0,1,7,0,0,0,2,0,0,1,2,4,3,0,2,1,9,20,0,3,0,0,0,1,0,6,3,0,10,1,1,0,0,0,0,1,2,3,4,0,1,1,1,0,2,0,3,0,4,0,0,5,0,0,0,0,0,3,2,2,1748,1,2,"Glasgow : printed and sold by Robert Foulis, MDCCXLVIII. [1748]-49.",Glasgow,545,male,1686,1743,TRUE,"all our ideas come originally from the perceptions produced in us by material objects; and that in our present slate we can have no ideas of God , but what arise at first from corporeal sensation . Though' we should shut our eyes, stop our cars, and draw avail upon"
0319502701_000138,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,134,0,1,5,3,0,4,1,0,1,1,0,1,8,0,0,2,0,28,0,0,3,2,0,1,0,4,2,0,0,0,4,1,2,2,2,0,0,0,4,0,1,0,0,1,11,4,1,2,14,0,0,6,1,1,2,1,2,0,0,5,1721,1,2,"London : printed for A. Churchill and A. Manship; and sold by W. Taylor, at the Ship and Black Swan in Pater-Noster Row, 1721.",London,405,male,1632,1704,TRUE,"least of brng more perfect and distinct in our Minds , than theft Of of Siubfances; because it is commonly hard to know all the fim pie Ideas which are really in any Subltkne, but for the most part easy enough to know the simple Ideas that make up any"
0219701200_000076,"A letter to Mr. Dodwell; wherein all arguments in his Epistolary discourse against the immortality of the soul are particularly answered, and the Judgment of the Fathers concerning that Matter truly represented. Together with a defence of an argument made use of in the above-mentioned letter to Mr. Dodwell, to prove the Immateriality and Natural Immortality of the Soul. In four letters to the autho r of Some remarks, &c. To which is added, Some reflections on that part of a book called Amyntor, which relates to the Writings of the Primitive Fathers, and the Canon of the New Testament. By Samuel Clarke, D. D. late Rector of St. James's Westminster.",Samuel Clarke,134,1,8,1,1,1,2,0,1,0,9,0,3,1,4,0,1,0,14,3,0,0,2,0,3,0,1,10,25,0,7,1,2,0,1,0,0,2,3,1,0,2,0,0,0,1,0,0,2,0,0,5,0,1,0,8,2,3,0,2,0,1731,1,1,"London : printed for James and John Knapton, at the Crown in St. Paul's Church-Yard, MDCCXXXI. [1731].",London,471,male,1675,1729,TRUE,"clear and di.ting Perception of the Agreement or Disagreement of those Ideas , be the best and greatest Criterion of Truth , that our Faculties ina bleus to attain to; then it is as evident as any Truth in the World, that Confrioufnefs cannot possibly be a Mode of Motion"
0256200101_000171,The works of John Locke Esq; In three volumes. ... With alphabetical tables. ...,John Locke,113,1,0,0,3,0,0,2,0,1,4,19,2,2,2,1,5,0,10,1,0,1,3,0,1,0,0,2,0,4,3,0,2,1,0,2,0,0,0,0,0,3,13,1,0,0,1,0,0,1,1,8,2,4,1,0,0,0,2,0,4,1727,1,3,"London : printed for Arthur Bettesworth; Edmund Parker; John Pemberton; and Edward Symon, 1727.",London,630,male,1632,1704,TRUE,"internal, but generally in Substances unknown, Constitution of things, whereon their discoverable Qualities depend, may be called their Essence . This is the proper original Signification of the Word , as is evident from the Formation of it; Effentia, in its primary notation, signifying properly Being. And in this sense"
0763301100_000008,"A review of the principal questions and difficulties in morals; particularly those relating to the original of our ideas of virtue, its nature, foundation, reference to the Deity, obligation, subject-matter, and sanctions. By Richard Price.",Richard Price,104,0,3,2,1,1,1,0,0,0,4,0,3,7,1,0,3,0,17,1,1,0,0,0,0,0,4,1,4,2,3,3,0,9,0,2,7,2,1,1,0,2,0,0,0,0,3,1,1,0,5,0,1,2,0,1,1,0,1,2,0,1758,1,1,"London : printed for A. Millar in the Strand, MDCCLVIII. [1758].",London,495,male,1723,1791,TRUE,"what they are, as apprehended by the latter. It is not possible they should be the fubjeas of sensible observation in the sense , and manner, and degree of accuracy, in which we perceive and believe them. Though, for instance, experience taught us always, that the alteration of motion in"
0323100202_000025,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,104,0,7,0,3,0,0,7,0,0,5,4,0,1,0,0,2,1,15,0,0,2,1,0,1,0,2,0,1,1,1,1,0,1,1,5,0,0,1,0,0,5,4,6,1,3,3,1,0,0,1,7,1,2,1,0,2,0,0,0,4,1768,2,2,"London : printed for H. Woodfall, A. Millar, J. Beecroft, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis and Co. R. Baldwin, Hawes, Clarke and Collins, B. White, W. Johnston, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, E. and C. Dilly, T. Davies, Robinson and Roberts, A. and J. Shuckburgh, and T. Cadell, M.DCC.LXVIII. [1768].",London,384,male,1632,1704,TRUE,"we know , or by which we distinguish them into Sorts; yet I call it by a peculiar Name, the nominal, Essence , to distinguish it from that real Constitution of Substances , upon which depends this nominal Essence ,, all the Properties of that Sort; which therefore, as has"
1092700101_000020,"The philosophical works of the late Right Honorable Henry St. John, Lord Viscount Bolingbroke. In five volumes. Published by David Mallet, Esq; ...","Henry St John, 1st Viscount Bolingbroke",118,0,0,0,2,0,0,4,0,0,2,2,0,3,2,0,4,3,20,0,0,0,10,0,0,1,16,3,0,5,1,11,1,3,1,2,0,2,1,1,0,0,2,1,1,4,4,2,0,1,0,0,1,0,0,0,1,0,1,0,0,1754,1,5,"London : [s.n.], Printed in the Year MDCCLIV. [1754].",London,359,male,1678,1751,TRUE,"acquisition and communication of knowledge . It is TRUE indeed, and it has been obferved already, that nature seems to obtrude, or obtrudes even the complex ideas of modes and relations upon us, as well as those of substances . But still there is a plain difference between the two"
1303500103_000044,"An essay concerning human understanding. In four books. Written by John Locke, gent. In three volumes.",John Locke,103,0,8,1,3,3,0,4,0,1,0,1,0,4,0,0,3,0,13,1,0,6,3,0,2,0,2,0,3,1,1,0,0,2,2,0,1,0,1,3,4,12,5,0,1,0,2,0,1,2,0,0,4,0,0,1,0,0,0,2,0,1765,3,3,"Edinburgh : printed by A. Donaldson and J. Reid. For William Coke, and Francis Shand, MDCCLXV. [1765].",Edinburgh,308,male,1632,1704,TRUE,"but ib of the? necessary connexion and coexistence of several dit tinct ideas in the same subject, or of their repugnancy so to cgo exift. Could we begin at the other end, and discover wha t it was, wherein that colour con sifted, what made a body lighter or heaier,."
0970100300_000016,An abridgment of Mr. Locke's Essay concerning human understanding.,John Locke,130,0,2,0,0,0,0,7,1,2,2,0,0,6,0,1,1,0,30,2,0,1,0,0,0,0,10,5,1,2,0,2,1,1,1,1,1,2,3,1,0,0,3,0,3,0,0,3,9,11,0,1,0,0,1,1,2,8,0,0,2,1769,1,1,"Dublin : printed by John Exshaw, in Dame-Street, M,DCC,LXIX. [1769].",Dublin,334,male,1632,1704,TRUE,"Serifes we receive from Body : Perceptivity , the Power of Perception or jinking; iotivijt, the Power of moving, which we receive from our Minds by rflciion; to which if we add exi/lence, Duration, Nrmber, which belongboth to the one and to the other, we have perhaps all the original"
1076900102_000019,"An essay concerning human understanding. In four books. Written by John Locke, Esq. In three volumes. ...",John Locke,153,0,15,1,0,0,4,3,2,0,0,0,1,10,0,0,0,2,28,0,0,7,4,0,3,0,3,2,7,3,1,7,1,0,0,0,0,0,6,0,0,5,0,2,3,0,1,4,5,5,0,0,4,0,0,9,3,1,1,0,0,1777,2,3,"Edinburgh : printed for J. Dickson and C. Elliot, M,DCC,LXXVII. [1777].",Edinburgh,409,male,1632,1704,TRUE,"is no more difficulty to conceive how a substance we know not, hfould by thought set body into motion , than how a substance we know not, should by impulse set body into motion . So that we are no more able to discover wherein the ideas belonging to body"
0251500401_000003,"A defence of natural and revealed religion: being an abridgment of the sermons preached at the lecture founded by the Honble Robert Boyle, Esq; by Dr. Bentley Bp. Kidder Bp. Williams Bp. Gastrell Dr. Harris Bp. Bradford Bp. Blackhall Dr. Stanhope Dr. S. Clarke Dr. Hancock Mr. Whiston Dr. Turner Dr. Butler Dr. Woodward Mr. Derham Dr. Ibbot Bp. Leng Dr. J. Clarke Archd. Gurdon Dr. Burnet Dr. Berriman. In four volumes. With a general index. By Gilbert Burnet, Vicar of Coggeshall, Essex.",,113,0,8,2,0,0,0,0,0,0,1,0,3,2,2,0,3,2,2,2,0,0,1,0,10,0,2,0,14,3,3,1,0,0,3,1,2,6,4,3,0,4,0,0,2,2,5,3,0,0,0,1,4,0,1,3,6,1,1,0,0,1752,1,4,"London : printed for Charles Hitch and Lacy Hawes, at the Red-Lion, in Pater Noster-Row, MDCCLII. [1752].",London,482,unknown,,,FALSE,"in the World, P R O P. II H Aving showed the Folly of Atheism, I come now to evince the Being of God from the Faculties of human Souls. i. And first, I say, there is an immaterial Substance in us which we call the Soul, essentially distinct from"
