PassageID,Title,Author,Total termFreq,termFreq(admir),termFreq(amplitud),termFreq(aris),termFreq(attent),termFreq(author),termFreq(aw),termFreq(boundless),termFreq(caus),termFreq(charact),termFreq(constitu),termFreq(danger),termFreq(dark),termFreq(degre),termFreq(deriv),termFreq(emot),termFreq(essai),termFreq(excit),termFreq(extend),termFreq(extent),termFreq(fear),termFreq(firmament),termFreq(forc),termFreq(gener),termFreq(geniu),termFreq(grand),termFreq(grandeur),termFreq(great),termFreq(height),termFreq(highest),termFreq(idea),termFreq(imagin),termFreq(impress),termFreq(length),termFreq(life),termFreq(light),termFreq(magnific),termFreq(manner),termFreq(mighti),termFreq(mind),termFreq(mountain),termFreq(natur),termFreq(necessari),termFreq(night),termFreq(object),termFreq(ocean),termFreq(part),termFreq(philosoph),termFreq(pleasur),termFreq(poet),termFreq(power),termFreq(produc),termFreq(sensat),termFreq(soul),termFreq(sourc),termFreq(space),termFreq(strength),termFreq(strong),termFreq(sublim),termFreq(terribl),termFreq(terror),termFreq(thunder),termFreq(varieti),termFreq(vast),termFreq(view),termFreq(water),termFreq(work),termFreq(write),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1084200300_000043,"Instructions for a young lady, in every sphere and period of life. Containing, I. A mother's advice to her daughters. II. Two letters to a Lady upon the subject of religion, by a Clergyman. III. A Letter to a Young Lady on her Marriage. IV. A Letter on Temper. V. On Oeconomy. VI. On Politeness. Vii. An Epistle upon the Cultivation of Taste. Viii. Fables for the female sex. Compiled by a lady.",Sarah Pennington,57,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,2,0,1,0,0,0,2,0,1,0,2,4,1,0,0,0,0,0,1,0,0,0,1,2,0,9,0,1,1,0,1,0,5,0,2,0,0,1,2,0,0,1,4,0,1,1,0,0,4,0,2,0,1777,1,1,"London : printed for John Donaldson, the Corner of Arundel Street, No 188. in the Strand, M.DCC.LXXVII. [1777].",London,293,female,1720,1783,TRUE,"pleasure I survey, 5 And to its search would nobler scenes display: Nor still to manuscripts confine your views , The careless sallies of the sporting muse; But fix your eye where real beauty reigns, And public fanaion dignifies the trains. 10 From nature's charms supreme delight to share, To"
0747700102_000065,"Essays upon several subjects. By Sir Richard Blackmore, Kt.M.D. and Fellow of the College of Physicians in London. Vol. II.",Richard Blackmore,51,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,3,1,1,1,2,0,0,0,0,0,0,4,2,2,0,4,6,0,2,0,2,0,4,0,0,1,0,1,0,2,0,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1717,2,2,"London : printed by W. Wilkins, for A. Bettesworth, at the Red Lyon in Pater-Noster-Row; and J. Pemberton, at the Buck and Sun against St. Dunstan's Church in Fleetstreet, 1717.",London,508,male,1654,1729,TRUE,"aftonifl ment, that an Article of such vast Consequence, as this of a Future State, should hover in the Imagination and float on the Brain, without descending more frequently to to the Heart, or influencing more powerfully the Acions of Life , yet this is not to be attributed to"
0190200107_000022,The r--l register: with annotations by another hand. ...,William Combe,46,2,0,1,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,2,1,1,0,2,2,1,0,2,0,1,0,3,0,0,1,0,2,0,1,1,0,1,1,0,0,0,0,5,1,0,1,0,0,2,0,3,0,0,1,0,0,0,1,0,0,1778,7,9,"London : printed for J. Bew, 1778-84.",London,178,male,1742,1823,TRUE,"in this .Noblemans bosom; and, from a deficiency in this necessary quality, may proceed that occasional subtlety which he displays im his public speeches- -- political opinions are frequently delivered: with a caution unworthy of a great man, and denote some doubt, fallacy, ( 4.) lacy, or apprehension, which cannot"
0906500303_000155,The beauties of all the magazines selected. For the Year 1762. Including the several original comic pieces. To be continued the middle of every month. ...,,46,0,0,0,0,1,0,0,0,2,0,0,1,1,2,0,0,0,0,2,0,0,0,1,0,2,2,1,0,0,1,5,0,0,0,0,1,1,0,0,1,3,0,0,2,0,3,0,4,0,0,2,1,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,1762,3,3,"London : printed for T. Waller, opposite Fetter-Lane, Fleet-Street, Mcxxlii [1762]-64.",London,582,unknown,,,FALSE,"Shenftone. habitants (excepting those of Toulouse) are naturally inclined to humanity and ( Ardening may be divided into clemency. three species - kitchen garden. I except Toulouse, because the dark , ing - parterre gardening - and lanl gloomy, and cruel effects of fuperlliti Ikip, or picturelque gardening: which on"
0055600500_000036,"A father's instructions; consisting of moral tales, fables, and reflections; designed to promote the love of virtue, a taste for knowledge, and an early acquaintance with the works of nature. By Thomas Percival, M. D. F. R. S. & S. A. Member of the Medical Societies of London and Edinburgh, and of the Royal Society of Physicians at Paris.",Thomas Percival,57,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,2,0,1,0,1,3,0,0,0,2,0,0,2,1,0,1,5,1,0,0,0,5,0,5,0,1,2,0,2,0,0,1,5,1,0,2,0,0,1,1,2,0,0,0,1,1,1,0,0,0,1781,1,1,"Warrington : printed by W. Ashton, for J. Johnson, St. Paul's Church-Yard, London, MDCCLXXXI. [1781].",Warrington,315,male,1740,1804,FALSE,"magnitude; and that they furnish fubjees of science, less sublime indeed, but equally inexhaustible. Let us contemplate, for instance, the various classes of beings, from the monstrous hippopota mos, to the fnalleft animalcula which the microscope has yet discovered, and we shall perceive the evidence of this truth. But it"
0344100900_000027,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,59,0,0,2,1,0,0,0,6,0,0,2,0,2,0,2,0,1,0,0,0,0,2,0,0,1,1,3,0,0,6,1,0,0,0,0,0,2,0,2,0,3,0,0,0,0,2,1,1,0,0,1,1,0,1,0,0,0,12,1,0,0,0,0,2,0,0,0,1764,1,1,"London : printed for R. and J. Dodsley in Pall-Mall, MDCCLXIV. [1764].",London,356,male,1729,1797,TRUE,"animals, even of those ani, mals with whom we have not been acquainted, never fail to make themselves sufficiently understood; this cannot be said of language. The modifications of sound, which may be productive of the sublime , are almost infinite. Those I have mentioned, are only a few instances"
1211000200_000054,"Observations on modern gardening, illustrated by descriptions.","Whately, Thomas",36,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,1,3,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,3,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,2,0,3,2,0,0,1771,1,1,"London : printed for T. Payne, at the Mews-Gate, MDCCLXXI. [1771].",London,268,male,,,FALSE,"runs from the Elysian fields with another below it, is full in sight; and a plain wooden bridge thrown over the latter, and evidently designed for a passage, imposes an air of reality on the river; beyond it is one of the Doric porticoes which front the house; but now"
0219800900_000030,"Clio: or, a discourse on taste. Addressed to a young lady. By I.U.","Ussher, James",68,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,2,0,0,5,4,1,0,1,10,1,0,0,1,0,11,1,0,2,0,4,0,1,0,1,0,0,1,2,0,3,1,2,0,0,0,2,0,3,0,1,0,1769,1,1,"London : printed for T. Davies, in Russel-Street, Covent-Garden, MDCCLXIX. [1769].",London,270,male,1720,1772,FALSE,"over the figures that never existed in real life . Such is the sublime and celestial character that breathes over the Apollo Belvedere, and the inexprefflble beauties that dwell upon the Venus of Medici, and seem to shed an illumination around her. This superior beauty must be varied with propriety,"
0557200102_000033,"Essays moral and literary. By Vicesimus Knox, ... In three volumes. ...",Vicesimus Knox,53,1,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,1,1,0,0,0,0,3,0,0,2,8,0,0,3,0,1,0,0,0,2,0,0,3,0,2,2,0,1,0,4,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,2,0,3,0,1793,2,3,"London : printed for Charles Dilly, 1793.",London,500,male,1752,1821,TRUE,"please the vanity of the artist, and be applauded by his partial admirers , yet have they seldom given satisfaction to the majority of fpetators. Ignorance and dullness may have viewed the Grecian Architecture with an indifference easily accounted for; but every sensible mind , though unacquainted with rules, and"
0099701201_000052,Elements of criticism. ...,"Henry Home, Lord Kames",49,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,1,0,2,4,3,1,1,0,0,1,0,0,2,3,0,0,0,1,3,0,0,6,1,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,0,1765,1,2,"Edinburgh : printed for A. Millar, London; and A. Kincaid & J. Bell, Edinburgh, MDCCLXV. [1765].",Edinburgh,514,male,1696,1782,TRUE,"resemblance to a cone; and a chain of mountains not less so, though deficient in the accuracy of order and proportion. We require a small surface to be finooth; but in an extensive plain, considerable inequalities are overlooked. In a word, regularity, proportion, order, and colour, contribute to grandeur as"
0181600104_000076,"The British Plutarch, containing the lives of the most eminent statesmen, patriots, divines, warriors, philosophers, poets, and artists, of Great Britain and Ireland, from the accession of Henry Viii. to the present time. Including, a Compendious View of the History of England during that Period. In eight volumes. ...",Thomas Mortimer,60,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4,0,0,3,0,2,0,2,0,0,7,0,0,1,1,2,0,3,0,0,0,0,2,0,1,5,2,1,0,0,0,1,0,0,2,0,0,0,0,2,1,0,5,2,1791,4,8,"London : printed for Charles Dilly, in the Poultry, MDCCXCI. [1791].",London,278,male,1730,1810,FALSE,"laying creation waste, and  filling the vaste expanse of space with ruin and confusion. .To display the motives and actions of  beings thus superior, so far as human reason can examine them, or human imagination repre  sent them, is the task which this mighty poet has *"
0357900100_000012,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,73,0,0,1,0,0,0,0,2,1,0,7,0,1,0,3,0,0,0,0,0,0,0,4,0,0,0,2,0,1,7,2,1,0,2,0,0,3,0,6,0,2,0,0,3,0,1,0,11,0,3,1,0,0,1,0,0,1,1,3,2,0,1,0,0,0,0,0,1782,1,1,"London : printed for J. Dodsley, in Pall-Mall, MDCCLXXXII. [1782].",London,355,male,1729,1797,TRUE,"possible. The Odyssey of Homer, which abounds with E 4 so-so many natural and affeeing images, has none more striking than those which Menelaus raises of the calamitous fate of his friends, and his own manner of feeling it. He owns, indeed, that he often gives himself some intermission from"
1536600101_000074,"Sermons, by Hugh Blair, D.D. One of the ministers of the High Church, and professor of Rhetoric and belles lettres in the University, of Edinburgh. Volume the first.",Hugh Blair,47,0,0,1,0,0,3,0,0,0,0,3,1,0,1,1,0,0,0,0,4,1,0,0,0,0,1,3,0,0,0,0,1,0,1,4,0,1,0,1,2,7,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,2,1,0,0,1780,1,1,"London : Printed for W. Strahan; and T. Cadell, in the Strand; and W. Creech, Edinburgh, MDCCLXXX. [1780].",London,479,male,1718,1800,TRUE,"the keeping of them, he enjoys, a great reward. accordingly, in the sentiments of holy men recorded' in scripture, we find this spirit everywhere prevalent. Their language was; Thy Jlatutes have I taken as mine heritage for ever; for they are the rejoicing of my heart. They are myfongs in"
0505000104_000041,The complete works of M. de Montesquieu. Translated from the French. In four volumes. ...,Montesquieu,64,3,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,4,0,0,9,0,0,0,0,0,1,1,0,4,0,3,0,0,1,0,3,0,5,0,0,5,6,2,0,0,0,0,0,0,0,0,2,1,1,0,2,0,1777,4,4,"Dublin : printed for W. Watson, W. Whitestone, J. Williams, W. Colles, W. Wilson, T. Walker, C. Jenkin, L. L. Flin, E. Lynch, R. Moncrieffe, L. White, E. Cross, M. Mills, P. Wogan, T. Armitage, J. Beatty, and J. Exshaw, MDCCLXXVII. [1777].",Dublin,399,male,1689,1755,TRUE,Tale mnontfrut per quatuordecin annus perpeffus uerrarun orbis tandem deflitmit. This produces in the mind different kinds of surprise: we are surprised at the author's change of style; at the discovery of his different manner of thinking; at his method of relating in so few words one of the greatest
0035501400_000036,"A comparative view of the state and faculties of man with those of the animal world. By John Gregory M. D. F. R. S. Professor of Medicine in the University of Edinburgh, and First Physician to His Majesty in Scotland.",John Gregory,58,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,1,2,0,1,2,7,2,0,2,1,1,2,0,4,1,4,0,0,4,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,3,0,1777,1,1,"London : printed for J. Dodsley in Pall-Mall, M.DCC.LXXVII. [1777].",London,308,male,1724,1773,FALSE,"and ultimate object , not connected with anything that may engage the as sections or essentially asset the interests of Mankind. But a candid Historian, who is the friend of Mankind, will disclaim this coldness and insensibility: He will openly avow his attachment to the cause of liberty and virtue,"
0790800101_000037,"Recreations in agriculture, natural-history, arts, and miscellaneous literature. By James Anderson, LLD.",James Anderson,55,0,0,0,1,0,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,2,0,1,0,1,0,0,2,0,1,0,6,1,0,1,0,5,0,0,0,6,3,1,0,2,0,0,0,2,0,0,1,3,2,1,0,2,0,1799,1,6,"London [England] : printed by T. Bensley, Bolt Court, Fleet Street; and sold by James Wallis, no. 46, Paternoster Row; and R. H. Evans (successor to Mr. Edwards), no. 26, Pall Mall, 1799-1802.",London,491,male,1739,1808,FALSE,"atmosphere a part of that moisture of which it had been deprived, and is again dispersed, as before, to renew the verdure, and to fill those' fountains which never cease to flow. * But here for the present we must stop; it belongs to': another part.of our work to investigate"
0074400200_000177,"Essays and treatises on several subjects. By David Hume, Esq;",David Hume,55,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12,0,3,1,0,0,0,2,0,6,1,4,0,0,3,0,0,2,0,0,3,2,3,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1758,1,1,"London : printed for A. Millar, in the Strand; and A. Kincaid and A. Donaldson, at Edinburgh, M.DCC.LVIII. [1758].",London,554,male,1711,1776,TRUE,"vivacity of the original sentiment. The utmost we say of them, even when they operate with greatest vigour, is, that they represent their object in so lively a manner , that we could almost say we feel or see it: But except the mind be disordered by disease or madness,"
0447800101_000005,The messiah. Attempted from the German of Mr. Klopstock. To which is prefix'd his introduction on divine poetry. ...,Friedrich Gottlieb Klopstock,64,1,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,2,0,0,5,2,1,0,2,0,0,5,0,5,0,3,1,0,0,0,3,0,0,4,3,1,3,7,1,0,0,1,4,0,0,0,0,0,0,0,1,0,1763,1,2,"London : printed for R. and J. Dodsley, in Pall-Mall; T. Durham, at the Golden-Ball in the Strand; T. Field, at the Corner of Pater-Noster Row; and J. Collyer, at No. 27, in Plough Court, Fetter Lane, MDCCLXIII. [1763].",London,286,male,1724,1803,FALSE,"shall appear: strange they hoiuld bi still new: to make' the, principal occurrences go hand in; hand with the reader, and the episodes attend on the main de -- sign bearing a, near, but yet a fu. bordihnate relation to it,; and' mani fefly forming: a part of its train."
0550900201_000036,"The works of the Right Honourable Edmund Burke, collected in three volumes. ...",Edmund Burke,68,1,0,1,0,0,0,0,6,0,0,0,1,2,0,0,0,0,0,0,2,0,1,3,0,0,0,4,0,1,1,0,0,0,0,2,0,3,0,4,0,4,1,0,2,0,5,2,0,2,3,1,0,1,0,0,0,0,7,1,2,0,1,0,0,1,3,0,1792,1,3,"Dublin : printed [by William Porter] for Messrs. R. Cross, W. Wilson, P. Wogan, L. White, P. Byrne [and 7 others in Dublin], 1792-93.",Dublin,576,male,1729,1797,TRUE,"The elevation of the mind ought ought to be the principal end of all our flulies, which if they do not in some measure effeati, : .they are of very little service to us. But, besides this great purpose, a consideration of the rationale of our pafilons seems to me"
0282500300_000248,"Essays on the intellectual powers of man. By Thomas Reid, D. D. F. R. S. E. Professor of Moral Philosophy in the University of Glasgow.",Thomas Reid,69,3,0,0,0,0,1,0,0,2,0,0,0,3,2,0,0,0,1,0,0,0,0,2,0,4,5,1,0,0,0,1,1,0,0,0,0,1,0,11,0,6,0,0,9,0,0,2,4,0,3,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1785,1,1,"Edinburgh : printed for John Bell, Parliament Square, and G. G. J. & J. Robinson, London, M,DCC,LXXXV. [1785].",Edinburgh,777,male,1710,1796,TRUE,"everything that pleases a good tare, and so comprehends grandeur and novelty, as well as what in a more refiricted sense is called beauty. At other times, it is even by good writers confined to the objects of sight, when, they are either seen, or remembered, or imagined . Yet"
0947901500_000036,"An essay on taste. By Alexander Gerard, D.D. Professor of Divinity in the Marischal College of Aberdeen. The second edition, with corrections and additions. To which are annexed, three dissertations on the same subject, by Mr de Voltaire, Mr D'Alembert, and Mr de Montesquieu.",Alexander Gerard,68,0,0,2,4,0,0,0,2,0,0,0,0,3,0,6,0,5,0,0,0,0,3,1,0,0,0,3,0,0,7,4,1,0,0,0,0,1,0,3,0,2,1,0,2,0,4,0,2,0,1,2,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,1764,1,1,"Edinburgh : printed for A. Millar, London; and A. Kincaid and J. Bell, Edinburgh, MDCCLXIV. [1764].",Edinburgh,298,male,1728,1795,TRUE,"the figures, do not fugge f the subjea very quickly, and vwithout.tedious study, taste becomes dull, and the pleasure is lost. 0'3 I..AGINATION IMAGINATION proceeds a step farther: When a number of diftina ideas are firmly and intimately connected, it even combines them into a whole, on account of the"
0364300400_000045,"A philosophical enquiry into the origin of our ideas of the sublime and beautiful. With an introductory discourse concerning taste; and several other additions. By Edmund Burke, Esq.",Edmund Burke,72,0,0,1,0,0,0,0,4,0,0,0,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,2,2,0,0,6,0,1,0,1,0,7,0,0,4,0,2,0,0,0,1,3,1,0,0,1,0,1,2,3,0,0,0,0,1,0,1,0,1798,1,1,"London : printed for Vernor and Hood, F. and C. Rivington, T.N. Longman, Cadell and Davies, J. Cuthell, J. Walker, Lackington, Allen, and co. Ogilvy and Son, and J. Nunn, MDCCXCVIII. [1798].",London,357,male,1729,1797,TRUE,"easily slides into an error of the former sort; but it is very hard to imagine , that the effec of an idea so univerfallv terrible in all times, and in all countries, as darkness , could pofibly have been owing to a set of idle stories, or to any"
0725300400_000036,"Solitude considered, with respect to its influence upon the mind and the heart. Written orignally in German by M. Zimmermann, translated from the French of J. B. Mercier.",Johann Georg Ritter von Zimmermann,53,1,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,1,2,0,0,1,2,1,3,0,0,1,0,0,1,1,1,0,2,0,0,0,0,8,1,1,0,1,0,1,0,0,3,0,6,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1799,1,1,"[London] : Printed for C. Dilly in the Poultry, April 25, 1799.",London,441,male,1728,1795,FALSE,"truth cannot be discovered or felt among such a class of readers; for for they infeet the judgement before we discover the danger . Enlightened minds who are capable of correaly distinguishing beauties from de fe&s, whore bosoms feel ecstatic pleafire from the works of genius , and excruciating pain"
0381600500_000025,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,80,0,0,0,0,1,0,0,1,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,8,1,2,0,0,19,1,0,0,2,0,1,0,1,2,0,0,1,0,2,2,4,0,0,0,0,1,2,7,0,0,0,0,0,0,1,0,0,1759,1,1,"London : printed for R. and J. Dodsley, in Pall-Mall, MDCCLIX. [1759].",London,356,male,1729,1797,TRUE,"other things, that in this way succeed well, and are truly grand . There are also many descriptions in the poets and orators which owe their sublimity to a richness and profusion of images, in which the mind is fo'dazzled: as to make it impossible to attend to' that exact"
0689000105_000302,"Encyclopædia Britannica; or, a dictionary of arts, sciences, &c. On a plan entirely new: By Which, the different sciences and arts Are digested into the Form of Distinct treatises or systems, comprehending The History, Theory, and Practice, of each, according to the Latest Discoveries and Improvements; and full explanations given of the various detached parts of knowledge, whether Relating to Natural and Artificial Objects, or to Matters Ecclesiastical, Civil, Military, Commercial, &c. Together with a description of all the Countries, Cities, Principal Mountains, Seas, Rivers, &c. throughout the World; a General History, Ancient and Modern, of the different Empires, Kingdoms, and States; and An Account of the lives of the most Eminent Persons in every Nation, from the earliest ages down to the present times. The whole compiled from the writings of the best authors, in several languages; the most approved dictionaries, as well of General Science as of particular branches; the transactions, journals, and memoirs, of learned societies, both at home and abroad; the Ms. Lectures of eminent professors on different sciences; and a variety of original materials, furnished by an extensive correspondence. The second edition; greatly improved and enlarged. Illustrated with above two hundred copperplates. Vol. I. Indocti discant, et ament meminisse periti.",,51,0,0,0,0,1,0,0,0,0,0,0,0,3,0,5,0,0,1,0,0,0,0,1,0,2,6,2,1,1,0,0,0,0,0,2,3,0,0,0,2,3,0,0,3,1,0,0,1,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,2,0,3,0,1778,5,10,"Edinburgh : printed for J. Balfour and Co. W. Gordon, J. Bell, J. Dickson, C. Elliot, W. Creech, J. Mccliesh, A. Bell, J. Hutton, and C. Macfarquhar, MDCCLXXVIII. [1778].",Edinburgh,927,unknown,,,FALSE,"when the hill is enlarged to a great mountain , the finall degree of beauty that is; lest, is sunk in its grandeur . Hence it is, that a towering hill is delightful, if it have but the slightest resemblance of a cone; and a chain of mountains not less"
