PassageID,Title,Author,Total termFreq,termFreq(adversari),termFreq(answer),termFreq(ball),termFreq(begin),termFreq(cafe),termFreq(card),termFreq(chanc),termFreq(club),termFreq(consequ),termFreq(count),termFreq(deal),termFreq(diamond),termFreq(dice),termFreq(equal),termFreq(follow),termFreq(forc),termFreq(gain),termFreq(game),termFreq(hand),termFreq(happen),termFreq(heart),termFreq(hold),termFreq(honour),termFreq(king),termFreq(knave),termFreq(lai),termFreq(lead),termFreq(leav),termFreq(left),termFreq(lose),termFreq(method),termFreq(number),termFreq(odd),termFreq(order),termFreq(parti),termFreq(partner),termFreq(perform),termFreq(person),termFreq(plai),termFreq(player),termFreq(probabl),termFreq(queen),termFreq(reason),termFreq(remain),termFreq(round),termFreq(run),termFreq(small),termFreq(spade),termFreq(stage),termFreq(suit),termFreq(suppos),termFreq(throw),termFreq(trick),termFreq(trump),termFreq(turn),termFreq(win),termFreq(won),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0859100900_000020,"A short treatise on the game of whist. Containing the laws of the game: and also some rules, whereby a Beginner may, with due Attention to them, attain to the Playing it well. Calculations for those who will bet the Odds on any Points of the Score of the Game then playing and depending. Cases stated, to shew what may be effected by a very good Player in critical Parts of the Game. References to cases, viz. at the End of the Rule, you are directed how to find them. Calculations, directing with moral Certainty, how to play well any Hand or Game, by shewing the Chances of your Partner's having 1, 2, or 3 certain Cards. With variety of cases added in the appendix. By Edmond Hoyle, gent.",Edmond Hoyle,350,0,0,0,0,1,6,0,32,1,0,0,31,0,0,0,0,0,4,0,0,30,4,0,29,20,0,21,0,0,0,0,0,3,0,0,4,0,0,15,1,0,38,0,0,0,0,56,26,0,5,0,0,1,19,0,3,0,1755,1,1,"London : printed for T. Osborne, at Gray's-Inn; and sold by W. Reeve, in Fleet-Street, 1755.",London,224,male,1672,1769,FALSE,"it is 5 to 4 in your favour that your Partner holds one of the other two, and consequent LV you may play your Ganme a(cordingly. Again, iup1lpole you call a King , and having a Knave and one Ifnall Card ot a Suit in your Hland, by the foregoin"
0404100700_000002,"A short treatise on the game of piquet. Directing with moral certainty how to discard any hand to advantage, by shewing the Chances of taking in any one, two, three, four, or five certain Cards. Computations for those who Bet their Money at the Game. Also the laws of the game. To which are added, some rules and observations for playing well at chess. By Edmond Hoyle, Gent.",Edmond Hoyle,158,6,1,0,0,6,21,5,1,1,0,0,1,0,3,0,0,1,3,13,0,1,0,0,18,6,0,0,1,0,4,1,2,2,3,0,0,0,0,9,0,3,11,0,0,0,1,1,1,0,17,3,4,1,0,0,7,0,1745,1,1,"London : printed for T. Osborne, in Gray's Inn; J. Hildyard, at York; M. Bryson, at Newcastle; and J. Leake, at Bath, [1745].",London,82,male,1672,1769,FALSE,"never regard the losing two or three Points for the gaining of one, because that Point brings you within your Show. IX The younger Hand is to play upon the defensive; therefore, in order to make his thirteen Points, he is to carry Terces, .arts, and especially to strive for"
0680500600_000026,"Hoyle's games improved; being practical treatises on whist, quadrille, piquet, chess, back-gammon, draughts, cricket, Tennis, Quinze, Hazard, Lansquenet, Billiards, and Goff or Golf: In which are contained, the method of betting at those games upon equal or advantageous Terms; including the laws of each, as settled and agreed to, at Brookes's, White's, D'Aubigny's, the Scavoir Vivre, Miles's, Payne's, and other Fashionable Houses &c. Revised and corrected by Charles Jones, Esq. A new edition enlarged.",Edmond Hoyle,396,0,0,0,0,1,6,0,35,1,0,0,35,0,0,0,0,0,3,2,0,32,3,0,33,20,0,24,0,0,0,0,0,2,0,0,2,0,0,15,1,0,42,0,0,0,0,79,32,0,6,1,0,1,18,0,2,0,1790,1,1,"London : printed for J. F. and C. Rivington, T. Payne and Son, R. Baldwin, B. Law, W. Goldsmith, W. Lowndes, E. Newbery, S. Bladon, G. and T. Wilkiz, and C. Stalker., 1790.",London,301,male,1672,1769,FALSE,"and one small Card of a Suit in your Hand , by the foregoing Calculation, it is plain that you have 5 to 4 in your Favour, that your Partner holds either the King or Queen of that Suit ; and consequently you have the Odds in your Favour to"
1079500300_000003,"A short treatise on the game of whist. Containing the laws of the game: and also some rules, whereby a Beginner may, with due Attention to them, attain to the Playing it well. Calculations for those who will bet the odds on any Point of the Score of the Game then playing and depending. Cases stated, to shew what may be effected by a very good Player in Critical Parts of the Game. References to Cases, viz. at the End of the Rule you are directed how to find them. Calculations, directing with moral Certainty, how to play well any Hand or Game, by shewing the Chances of your Partner's having I, 2, or 3 Certain Cards. With variety of cases added in the appendix. By Edmond Hoyle, gent.",Edmond Hoyle,176,4,0,0,0,6,31,0,3,0,0,21,0,0,0,0,0,0,5,2,6,0,0,2,1,0,2,4,0,0,0,0,1,1,0,11,14,0,11,17,4,0,0,0,1,0,0,1,1,0,6,0,1,5,3,9,3,0,1743,1,1,"London : printed for F. Cogan at the Middle-Temple-Gate, MDCCXLIII. [1743].",London,103,male,1672,1769,FALSE,2 9 3 is about 3 With the deal to - is to 6 4 6 4 7 4 - 2 4 84 3 9 4 is about 2 With the Deal . 6 to 5 - is 5 to 4 7 5 -5 3 8 5 5 2 9
0722201200_000030,"Annals of gaming; or, the fair player's sure guide. Containing original treatises on the following games. Whist. Hazard. Tennis. ... Back-gammon. All-fours. Comet, or Pope Joan. To which are subjoined all the operations, legerdemains, ... or any possible indirect means tha can be introduced at those games. By a connoisseur.",Connoisseur,120,0,1,0,1,1,14,0,2,0,0,5,4,0,0,0,2,0,13,1,0,3,0,0,5,1,0,1,1,0,1,2,7,0,2,3,0,0,0,16,14,0,1,0,0,1,0,0,2,0,3,0,0,2,6,2,3,0,1775,1,1,"London : printed for G. Allen, 1775.",London,220,unknown,,,FALSE,"him who stands the game , either by discarding or playing sans prendre at Ombre; or by calling or playing sans appeller at Quadrille. To be with the Ombre, is to have the king called. The game game of Quadrille is likewif called Ombre by four, and quintille Ombre, by"
0680500600_000030,"Hoyle's games improved; being practical treatises on whist, quadrille, piquet, chess, back-gammon, draughts, cricket, Tennis, Quinze, Hazard, Lansquenet, Billiards, and Goff or Golf: In which are contained, the method of betting at those games upon equal or advantageous Terms; including the laws of each, as settled and agreed to, at Brookes's, White's, D'Aubigny's, the Scavoir Vivre, Miles's, Payne's, and other Fashionable Houses &c. Revised and corrected by Charles Jones, Esq. A new edition enlarged.",Edmond Hoyle,135,8,0,0,2,2,23,2,0,0,14,3,0,0,2,2,2,3,3,10,1,0,2,0,6,5,4,1,2,1,0,0,0,0,0,0,0,0,1,8,8,0,7,0,1,0,0,0,1,0,4,1,0,3,2,0,1,0,1790,1,1,"London : printed for J. F. and C. Rivington, T. Payne and Son, R. Baldwin, B. Law, W. Goldsmith, W. Lowndes, E. Newbery, S. Bladon, G. and T. Wilkiz, and C. Stalker., 1790.",London,301,male,1672,1769,FALSE,"of Spades , which is always the firif Trump . Forced Spadille. Is, when he who has it, is obliged to play ; all the other Players having passed. Sans Apprler. That is, without calling; and is, when you play without calling a King . Sans Prendre. This Term signifies"
0673700200_000011,"Mr. Hoyle's games of whist, quadrille, piquet, chess, and back-gammon complete. In which are contained, the method of playing and betting at those games, ... Including the laws of the several games ... Also, the new laws of the game at whist, as played at White's and Saunder's Chocolate Houses.",Edmond Hoyle,195,9,0,0,0,8,9,1,0,0,0,0,0,0,2,1,0,0,3,10,3,0,0,1,9,3,0,8,1,0,2,3,0,0,0,0,14,0,0,17,0,1,6,0,5,0,1,6,0,0,30,7,1,5,24,2,3,0,1770,1,1,"London : printed [by Mundell & Son, Edinburgh] for Thomas Osborne; Stanley Crowder; and Richard Baldwin, [1770?].",London,210,male,1672,1769,FALSE,"in Trumps , and it is a dion for you to play your Game accordingcl. IV here is nothing more pernicious at the Game Whist that to change Suics often, because in ry new Suit you run the Riflk of giving your verfary the Tenace; and, therefore, though lead from"
1110100300_000009,"The compleat gamester: in three parts. Containing, I. The court gamester: Or, Full and Easy Instructions for playing the Games of Whist, Ombre, Quadrille, Quintille, Picquet, and the Royal Game of Chess. II. The city gamester: Or, True Manner of playing the most usual Games at Cards viz. All-Fours, Cribbidge, Put, Lue, Brag, Lottery, &c. With several diverting Tricks upon the Cards; also Rules for playing at All the Games both Within and Without the Tables; and at English and French Billiards: With the Laws of each Game annexed, to prevent Disputes. III. The gentleman's diversion: or, the arts of riding, racing, archery, Cocking, and Bowling. First Written for the Use of the Young Princesses, by Richard Seymour, Esq; and now carefully revised, very much enlarged and improved, agreeable to the present Method of playing the several Games, by Charles Johnson, Esq;","Seymour, Richard, Esq",119,2,0,0,2,2,7,0,6,0,0,3,0,0,0,1,0,2,13,1,0,0,4,1,8,4,0,0,1,0,2,0,2,0,0,0,0,0,1,18,1,0,3,1,0,0,0,3,6,0,0,1,2,5,8,0,8,1,1754,1,1,"London : printed for J. Hodges, at the Looking-Glass, facing St. Magnus-Church, London Bridge, 1754.",London,338,unknown,,,FALSE,"as to gain it, sweeps the Board, let there be ever so many Stakes upon it. But suppose there is but one Stake upon the Board, either double or single; in this Cafe , he who wins the Vole, gains double what lies upon the Table. As for Example; if"
1220500500_000024,"Whist: a poem, in twelve cantos. By Alexander Thomson, Esq.","Thomson, Alexander",106,1,1,0,0,0,3,1,4,0,0,0,0,1,1,0,1,3,2,10,0,7,0,0,5,7,2,4,0,1,0,0,0,0,1,0,3,0,1,5,0,0,7,0,1,4,1,4,6,0,4,0,1,5,8,0,0,1,1792,1,1,"London : printed for T. Cadell, In The Strand; and sold by J. and B. Bell, NO. 148, Oxford Street; E. Harlow, ST. James's Street; and C. Forster, In The Poultry, MDCCXCII. [1792].",London,192,male,1763,1803,FALSE,"played , While his renouncing partner drops a spade : Than try the ten, he could not now do less, 225 And fortune crowned his hopes with full success; And from the trumps drew forth Rebecca's eight, But from Smilinda's nine to meet its fate. 4 She She now with"
0674800900_000005,"Hoyle's games improved: being practical treatises on the following fashionable games, viz. whist, quadrille, piquet, back-gammon, chess, billiards and tennis. With the established rules of each game. By James Beaufort, Esq. Of Cavendish-Square.",Edmond Hoyle,188,4,0,0,3,2,12,0,0,0,0,0,0,0,0,0,2,1,3,8,0,0,2,0,17,4,0,8,0,1,3,0,0,1,1,0,22,0,0,21,1,4,9,0,1,2,1,4,0,0,23,1,0,3,21,0,3,0,1788,1,1,"London : printed for Osborne and Griffin; and H. Mozley, Gainsbrough, M.DCC.LXXXVIII. [1788].",London,215,male,1672,1769,FALSE,"from the king of five in another Init, with tour olher cards of no valie, he must )egin with the queen ofi t rheumps, anl tilcn play he ace, which lihews Ilis !artner thit tie lias the uing: then by tlopping till lie i)h gained the : ommand ot his"
1324600700_000002,"A brief and necessary supplement to all former treatises on quadrille, Consisting of hints, questions, explanations, references, suppositions, &c. for the benefit of the unlearned. By no adept.",No adept,107,0,0,0,2,1,5,0,4,1,0,1,1,0,0,0,0,0,2,14,0,2,1,0,8,1,0,4,0,1,2,0,1,3,0,0,3,0,0,9,3,0,6,1,1,0,0,2,1,0,1,2,0,1,17,0,6,0,1764,1,1,"London : Printed for T. Becket and De Hondt, at Tully's Head in the Strand, 1764.",London,35,unknown,,,FALSE,"do, write down your Hand , and ask the next good ] Player you see, what you ought: to have done. learnders thould write dowan all the Rules on the Cards they play with, by fubilituting Letters for Words, viz. making S stand for Spadille, M for Manille, B for"
1093500100_000002,"Pigott's new Hoyle, or the general repository of games; containing rules and instructions for playing whist, Piquet, Quinze, Goff, Draughts, Cricket, Quadrille, Faro, Hazard, Rouge et Noir, Lansquenet, Backgammon, Chess, Tennis, Cribbage, Cassino, Connections All Four, Put, Matrimony, &c. &c. With Tables of Odds, Calculations for betting advantageously, and their Laws as established at Brookes's, White's, D' Aubigny's, Scavoir Vivre, Miles's, Payne's, Phillips's, the Jockey Club, and every other fashion able Subscription House. From the manuscript of the late Charles Pigott, Esq. The Third Edition, Corrected and Enlarged. To which is added, an Epitome of the Statute Laws on Gaming, with the different Cases of contested bets, Bonds, and other Securities, which have been legally argued and determined.",Charles Pigott,136,3,0,0,0,2,7,5,0,0,1,3,0,3,1,1,0,1,27,9,1,0,0,3,1,1,0,0,1,2,1,0,0,5,0,3,8,0,3,20,0,0,1,0,0,0,0,0,0,0,2,0,0,6,3,2,8,2,1795,1,1,"London : printed for James Ridgway, York Street, St. James's Square, [1795?].",London,288,male,,1794,FALSE,"the different chances of the dice , at the commencement of the game fora GAMMN4,, orr a HIT, - 1 RU L S for playtig the chances markd*,; u'hen for a HIT ol. y 7 ~ ~ ~ Y * """"' P (i4rticular diiectionsipr pi t, Pag with obfcrvatiors .:"
1742800118_001150,"Encyclopædia Britannica; or, a dictionary of arts, sciences, and miscellaneous literature; ... The third edition, in eighteen volumes, greatly improved. Illustrated with five hundred and forty-two copperplates. ...",,131,0,0,0,0,0,16,0,5,0,0,0,3,0,0,0,1,0,1,5,0,1,5,3,8,5,0,4,0,0,0,0,0,1,1,0,8,0,0,14,5,0,6,3,0,1,0,1,1,0,3,1,0,3,11,0,15,0,1797,18,20,"Edinburgh : printed for A. Bell and C. Macfarquhar, 1797.",Edinburgh,950,unknown,,,FALSE,"to have the king , knave , nine, and seven of hearts , which are trumps ,. a quart mslnor in spa hes, a tierce major in diamonds , and the ace and king of clubs . Then Efppole B to have nine spades , two clubs , and two"
1754900100_000012,"The polite gamester: containing, short treatises on the games of whist, quadrille, back-gammon, piquet and chess. Together with An artificial memory, or, an easy method of assisting the memory of those that play ... whist. By Edmund Hoyle, ...",Edmond Hoyle,241,14,1,0,0,4,11,0,0,3,0,0,0,0,2,0,3,2,2,12,1,0,3,2,15,15,0,9,0,3,0,2,1,1,1,0,12,0,0,12,0,0,16,0,0,0,0,23,0,0,22,3,0,5,39,0,2,0,1752,1,1,"Dublin : printed for Peter Wilson, 1752.",Dublin,209,male,1672,1769,FALSE,"of that Suit , he then makes it; and where lies the Difference whether you or your Partner win a Trick ? For if you had the Ace and four small Cards of any Suit , and are weak in Trumps , and led from that Suit , if you"
0495100500_000026,"Hoyle's games improved: being practical treatises on the following fashionable games, viz. whist ... tennis. ... By James Beaufort, ...",Edmond Hoyle,136,2,0,0,0,2,6,0,2,0,0,2,2,0,0,1,6,0,17,2,0,2,0,0,7,2,0,1,4,0,2,0,6,0,1,5,0,0,2,22,10,0,1,0,0,0,0,0,2,0,7,0,0,4,11,0,5,0,1775,1,1,"London : printed for S. Bladon, 1775.",London,220,male,1672,1769,FALSE,"pay, besides, to his two adversaries what is due for the vole, but not to his friend, because that advantage may induce the friend to play against him, instead of supporting him when the game is desperate. LVII When the roi rendu is played , he that receives him, is"
0919300900_000016,"Mr. Hoyle's treatises of whist, quadrille, piquet, chess, and back-gammon.",Edmond Hoyle,193,10,1,0,0,14,8,0,0,2,0,0,0,0,1,0,0,3,1,15,0,0,2,0,7,7,0,5,0,3,3,1,6,1,0,0,6,0,0,24,1,0,14,2,2,1,0,0,0,0,24,2,2,3,19,3,0,0,1748,1,1,"[London : printed for T. Osborne, 1748].",London,226,male,1672,1769,FALSE,"if 3 or 4 in Number , always play the highest. 4 Why do you prefer playing of Sequences rather than other Suits ? Arf.' Because they are the safest Lead , and gain the Tenace in other Suits . 5 When ought you to make Tricks early? Anf. When"
0301300100_000003,"Mr. Hoyle's games of whist, quadrille, piquet, chess, and back-gammon. Complete. In which are contained, the method of playing and betting, at those games, upon equal or advantageous Terms. Including the laws of the several games. To which is now first added, Two New Cases at Whist, never before printed: Also, The New Laws of the Game at Whist, As played at White's and Saunders's Chocolate Houses.",Edmond Hoyle,134,7,0,0,0,1,13,1,0,1,0,8,0,0,0,1,0,0,3,10,0,0,3,2,9,6,1,5,0,2,0,0,0,3,1,0,7,0,1,5,1,0,4,0,2,1,0,4,0,0,17,4,0,1,6,0,4,0,1760,1,1,"London : printed for Thomas Osborne, in Gray's Inn, Stanley Crowder, at the Looking-Glass; and Richard Baldwin, at the Rose, in Pater-Noster-Row, [1760?].",London,222,male,1672,1769,FALSE,"Chances of his having 3 certain Cards ? I aisli ns|w~er. for agp /nf'wr. bu nhim h That he holds one of them only) is 325 for him, to 378 against 6 to him, or about) That he has not 2 of them only,) is 156 for him, to 547"
0520300500_000038,"Hoyle's games improved. Being practical treatises on the following fashionable games, viz. whist, quadrille, piquet, chess, back-gammon, draughts, cricket, Tennis, Quinze, Hazard, Lansquenet, and Billiards. In which are also contained, the method of betting at those games upon equal, or advantageous Terms. Including the laws of the several games, as settled and agreed to at White's and Stapleton's Chocolate-Houses, the Star and Garter, &c. Revised and corrected by Charles Jones Esq.",Edmond Hoyle,153,3,2,0,1,1,12,0,5,1,4,7,3,0,1,0,0,0,18,32,3,1,1,0,5,4,2,1,0,1,1,1,1,9,0,7,0,0,0,6,0,0,4,0,0,0,0,0,2,0,0,5,0,0,0,2,7,0,1786,1,1,"London : printed for J. F. and C. Rivingto T. Payne and Son, S. Crowder, R. Baldwin, B. Law, W. and C. Domville, W. Lowndes, E. Newbery, S. Bladon, and G. and T. Wilkie, [1786].",London,316,male,1672,1769,FALSE,"made of a Repique and Capot? Anfwin, A hundred and seventy Points. Vvhat are the Cards which compose that Number ? ji.fwer. The four Tierce majors, which are supposed to be good for everything. V Suppose you are elder hand , and that you V .nt eight Points of the"
0674200200_000020,"Hoyle's games improved being practical treatises on whist quadrille piquet chess back-gammon draughts cricket Tennis Quinze Hazard Lansquenet Billiards Faro Rouge & Noir Cribbage Matrimony Cassino Goff or Golf and Connexions In which are contained the method of betting at those games upon equal or advantageous Terms. Revised and corrected by Charles Jones, Esq.",Edmond Hoyle,145,7,1,0,0,1,12,1,0,1,0,11,0,0,0,1,0,0,2,12,0,0,2,2,9,6,1,5,0,4,0,0,0,4,1,0,5,0,1,5,1,0,5,0,2,1,0,5,0,0,18,7,0,1,7,0,4,0,1796,1,1,"London : printed for R. Baldwi B. Law, C. Dilly, T. Payne, W. Lowndes, James Scatcherd, E. Newbery, S. Bladon, G. and T. Wilkie, W. Miller and W. Stewart, [1796].",London,312,male,1672,1769,FALSE,"what are the Chances of his having 3 certain Cardsr? That for Anfwrer. him That he holds one of them only, is' 325 forhim to 378 against him, 6 or about J That he has not 2 of them only, is 156 for him to 547 against him, or about"
