PassageID,Title,Author,Total termFreq,termFreq(author),termFreq(bridg),termFreq(carriag),termFreq(cart),termFreq(cattl),termFreq(chair),termFreq(chais),termFreq(charg),termFreq(chariot),termFreq(coach),termFreq(collector),termFreq(counti),termFreq(cross),termFreq(duti),termFreq(forfeit),termFreq(gate),termFreq(good),termFreq(highwai),termFreq(hors),termFreq(hous),termFreq(market),termFreq(monei),termFreq(pai),termFreq(parish),termFreq(pass),termFreq(repair),termFreq(road),termFreq(surveyor),termFreq(ticket),termFreq(toll),termFreq(town),termFreq(truste),termFreq(turnpik),termFreq(wagon),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1324800900_000007,"An act for repairing the roads from a place called Red-house, near Doncaster, to Wakefield; and through the said town of Wakefield, by Dewsbury, Hightown, and Lightcliff, to the town of Halifax, in the West-Riding of the county of York.",Great Britain,71,1,0,2,1,1,1,1,3,1,1,0,0,1,9,0,5,2,1,2,1,0,5,2,0,3,2,7,0,2,12,1,0,4,0,1741,1,1,"London : [s.n.], Printed in the year MDCCXLI. [1741].",London,56,unknown,,,FALSE,"Five or more of the said respective Truffees, to levy the Charge thereof upon the Persons, Goods or e~httes of the Orirner or Owners, Occupict or Occupiers, of such watercourse or Watercourses, Ditch. or Ditches, by Diffrefs and' Sale of his, her or' their Goods and Chattels, tendering th e"
0817000502_000298,"The practical justice of peace: or, a treatise shewing the present power and authority of that officer, ... Compiled from the common and statute law, ... By Joseph Shaw, ... The fifth edition, corrected and very much enlarged by many new cases ... In two volumes. ...","Shaw, Joseph",63,0,0,3,0,1,0,0,1,0,1,1,1,0,1,2,2,0,1,2,1,1,7,7,0,2,4,2,6,1,8,0,0,7,1,1751,2,2,"[London] : In the Savoy: printed by Henry Lintot; for Thomas Osborne, and Edward Wicksteed, 1751.",London,631,male,1671,1733,FALSE,"to the refpefive Lieutenants or their Deputies. Stat. i2 Adn. Ses.... Southeast. z. and Self... .8. Sec. z. Note; The Acd of Geo.. C 14 about the Militia and Trophy money , is revived and continued for seven Years, and to the End of the next Selfion, by Stat. 9"
1108200102_000135,"An exact abridgment of all the statutes in force and use, from Magna Charta, 9 H. 3. to the beginning of the reign of King George. In four volumes.",Great Britain,71,0,0,4,3,1,0,2,0,2,2,0,10,0,0,0,2,1,10,5,0,0,1,1,0,0,8,1,0,0,10,1,2,2,3,1725,2,4,"London : printed by His Majesty's printers. And by the assigns of Edward Sayer, Esq; and are to be sold by R. Gosling, at the Middle-Temple-Gate in Fleet-Street, MDCCXXV. [1725].",London,469,unknown,,,FALSE,their refpetivc Works as before. C LXXXII This As not to be of Fnrce sir longer than twen tv onc Years; and if adjudged fuificiiinlv repaired betore by rlhe lartcr sefcioiis (and tihe faidl Mori': i C money paid) the litd Toll fluall ceaie. CLXXXIII ht.at. 5 AI Srjf. ca.
0472400102_000298,"The justice of the peace, and parish officer. By Richard Burn, LL. D. Late Chancellor of the Diocese of Carlisle. Continued to the Present Time By John Burn, Esq. his Son, One of his Majesty's Justices of the Peace for the Counties of Westmorland and Cumberland. The eighteenth edition, corrected, and considerably enlarged. Including the late Adjudged Cases, and the Statutes of the last Session of Parliament (36 Geo. III.). To which is added an appendix, containing such New Acts as have been passed in the present Session. In four volumes. ...",Richard Burn,75,0,2,5,1,1,0,0,0,0,0,0,1,0,0,6,9,6,3,3,3,1,0,5,0,2,0,5,2,0,7,3,2,6,2,1797,2,4,"London : printed by A. Strahan, Law-Printer to the King's Most Excellent Majesty ; for T. Cadell junior and W. Davies (successors to Mr. Cadell) in the Strand ; and J. Butterworth in Fleet-Street, 1797.",London,836,male,1709,1785,FALSE,"rail, wall, chain, bar, or other fence, set up to prevent passengers from palling without paying toll ; or any house erected for the use of such turnpike gate ; or any crane, machine, or engine, for weighing carriages ; or (hall rescue any person lawfully in custody for any"
1548601800_000003,"A bill for opening and making a new road from the east end of New-Street in the parish of Saint John, Southwark, along a street called Saint Saviour's Dock-head in the parishes of Saint John in Southward, and Saint Mary Magdalen Bermondsey, to Millpond-Bridge in the parish of Rotherhith; and from thence to the New Halfway-House in the same parish, and through Upper Rogues Lane to the east end thereof; and likewise from the said New Halfway-House to the south corner of Red-house Lane, in the parishes of Saint Paul and Saint Nicholas, Deptford; and through the said Lane, and a street called Grove-Street, to the said Lane called Upper Rogues Lane, in the said parish of Rotherhith; and also from the south corner of Old Red-house Lane aforesaid, to the south end of Butt-Lanne, in the said parish of Saint Paul, Deptford; and for keeping the said road in repair for the future.",Great Britain. Parliament,73,0,0,1,2,3,2,1,4,2,2,0,0,3,9,0,8,2,0,3,0,0,2,3,1,1,3,6,0,0,10,0,0,3,2,1749,1,1,"[London : s.n., 1749].",London,20,unknown,,,FALSE,"erea and set up .onegate or turpi~ke ih, upon, or cross the said Road ,, at the wvseft End of Crop, ~ lane, ·otberife Metinghoufel lane; and another Gate at the North End of the Lanle lealdl ing to the blue anob~or, sear a Place. called.. haffy ath in thee"
0233100102_000183,"The present practice of a justice of the peace; and a complete library of parish law. Containing the substance of all the statutes and adjudged cases, down to the year 1790, which point out the Duty and Present Practice of Justices of the Peace, Sheriffs, Under-Sheriffs, Clergymen, Church-Wardens, Overseers, High Constables, Surveyors of the Highway, Constables, Headboroughs, And other County, Ward, and Parish-Officers. By the Rev. Edward Barry, LL.D.","Barry, Edward",72,1,2,2,0,4,0,0,0,0,0,0,2,1,0,1,8,0,4,2,2,1,0,2,1,4,1,8,2,0,6,3,6,9,0,1790,2,4,"London : printed for the proprietors, and sold by Mess. Simmonds , Pater-Noster Row ; Butters , No. 79, Fleet-Street ; Fletcher, Oxford; and Hodson, Cambridge, MDCCXC. [1790].",London,590,male,1759,1822,FALSE,"ex prefllug, in the proceedings, that he refuled to diicover his name. XIII Iollfo/ Caottle ucff.il2 to or from Jf'lcr or Posture. Whereas several particular turnpike ads have granted an exemption from toll for cattle pafling to and from water ald paflure, and many disputes have arisen how tfr that"
1276900800_000006,"An Act to extend the provisions in two Acts passed in the third and fifth years of his present Majesty for repairing the road from Cambridge to Ely, and from Ely to Littleport, and other roads therein mentioned, to the road from Wilburton to Mepall; and for making other provision for repairing the said road from Ely to Littleport, and for making and keeping in repair a road from Littleport to Chequer Corner in Downham, in the counties of Cambridge and Norfolk.",Great Britain. Parliament,85,1,0,6,0,3,1,1,3,1,1,1,1,0,0,0,3,0,1,6,0,0,4,0,11,4,3,6,0,2,23,0,3,0,0,1770,1,1,"[London, 1770].",London,30,unknown,,,FALSE,"of the Materials of which the same shall be built or consist. 2ult3 k1 it ifurtiet i'tetcgt, That out of the said Tolls , or out of Application the Moneys to be borrowed upon the Credit thereof, the said Trustees , or of the Tol: s. any Five or more"
0571400800_000071,"Laws of the state of New-York, passed at the twenty-third session of the Legislature, begun and held at the city of Albany, the twenty-eighth day of January, 1800.",New York (State),94,0,4,2,3,4,2,2,0,1,1,0,0,0,3,1,14,0,0,13,0,0,1,1,0,3,0,10,0,0,14,3,0,10,2,1800,1,1,"Albany : Printed by Loring Andrews, printer to the state, 1800.",Albany,307,unknown,,,FALSE,"president and direetors to eret and six so many gates and turnpikes upon and across said road , as will be necessary and sufficient to colleit the duties and tolls hereinafter granted to the said corporation from all per Proviso. sons travelling on the fame: Provided, That such gates and"
0174300202_000555,"An abridgment of the publick statutes of Ireland, now in force and of general use: and also, of such English and British statutes as relate to and bind Ireland, from Magna Charta to the Twenty first and Twenty second Years of the Reign of His present Majesty King George the Third inclusive. In two volumes. By Ed. Bullingbrooke, Doctor of Laws. And Francis Vesey, Esq; And Francis Vesey, Esq; The second edition. With alphabetical tables of the heads under which the acts are abridged, by James Goddard Butler, Esq; ...","Vesey, Francis",82,0,0,5,3,4,1,1,5,1,1,0,2,0,6,1,0,1,0,6,1,0,2,2,0,2,2,2,0,0,21,0,8,4,1,1786,2,2,"Dublin : printed by George Grierson, Printer to the King's Most Excellent Majesty, MDCCLXXXVI. [1786].",Dublin,1255,male,1721,1804,FALSE,"two or more one (hilling and fourpence; by one nine pence; for every waegon, wain, cart , dray, or carriage with four i heels, the breadth of each being six inches at leall at the foal, and drawn by one or more hor'es, six pence; with two wheels, drawn by"
1201900600_000003,"A bill for altering, widening, amending, and shortening, the road leading from Pengate, in the parish of Westbury, in the county of Wilts, to Latchet's Bridge, ... in the parish of West Lavington, in the said county; ...",Great Britain. Parliament,85,2,0,10,0,10,0,0,0,0,0,1,1,0,0,2,0,0,2,13,2,0,2,0,3,6,3,7,2,1,10,0,3,5,0,1758,1,1,"[London, 1758].",London,22,unknown,,,FALSE,"j t z itcltrtlo That it (hall and may be lawful for the slid refpec. dd a, nd ai ed tive Trufteest, or any or more of them, from time to time, at any Meeting or Meetings within their said respective Dif'ricts (whereof  Notice in Writing, (hall be given"
0172800400_000083,"The magistrate's assistant; or, a summary of those laws, which immediately respect the conduct of a justice of the peace: to the end of the fifth session of the sixteenth Parliament Of Great-Britain, viz. to July 12, 1788. To Which are Added, Forms of Warrants, Summonses, and Recognizances; Forms of Conviction and Oaths of Office, and a Compleat Index or Table of Contents. The second edition. By a country-magistrate.","Glasse, Samuel, magistrate",85,1,0,5,1,0,0,0,0,0,0,0,0,0,4,7,6,4,5,2,4,0,1,2,3,0,3,11,4,0,11,0,1,8,2,1788,1,1,"Glocester : printed by R. Raikes; and sold by G. G. J. and J. Robinson Pater-Noster-Row,, and H. Gardner, London, M.DCC.LXXXVIII. [1788].",Gloucester,686,unknown,,,FALSE,"gain a settlement by such renting and residence in the parish or place where the tollhouse is situate: and no tolls or toll house Mhall be affleed towards the poor rate, or any other public or parochial levy. and the gatekeeper, and also the surveyor , shall, when required by"
0349000106_000208,"The statutes at large, passed in the Parliaments held in Ireland: from the third year of Edward the Second, ...",Ireland,87,2,0,0,0,0,0,0,2,0,0,5,4,1,5,1,3,3,5,0,2,0,6,3,0,0,3,10,8,0,9,3,9,3,0,1786,6,21,"Dublin : printed by George Grierson, 1786-1804.",Dublin,901,unknown,,,FALSE,"of the peace for the county , wherein such offence or offences (hall be committed, who are hereby im powered and required to administer such oath, fuel person or persons shall forfeit anl pay to the trustees authorised to put this act in execution, the sum of ten ihillings; to"
0554801700_000027,"Abstracts of two acts of Parliament, passed in the thirteenth year of the reign of His Present Majesty, King George the Third. The One Intituled, An Act to explain, amend, and reduce into One Act of Parliament, the Status now in being for the Amendment and Preservation of the Public Highways, within that Part of Great Britain called England, and for Other Purposes: The Other Act Intituled, An Act to explain, amend, and reduce into One Act of Parliament, the General Laws now in being for Regulating the Turnpike Roads in that Part of Great Britain called England, and for Other Purposes. By a Justice of the Peace.",Great Britain,60,0,1,12,4,1,0,2,0,1,2,0,0,0,0,3,0,1,9,2,2,1,0,0,0,2,1,5,1,0,0,0,2,4,4,1773,1,1,"London : printed for W. Griffin, in Catharine-Street, Strand, MDCCLXXIII. [1773].",London,84,unknown,,,FALSE,"from the centre of any turnpike road ; every person so offending hall forfeit , for every offence 40 - to such person as shall make infor formation of the fame: And the trustees who have the care of such road , or any five of them, may cause such"
0138800102_000810,"The history of London from its foundation to the present time: Containing, I. The original Constitution of London: The ancient and present State of its several Wards, Churches, Parishes, Liberties, and Districts: Accounts of all the Religious Foundations in London and its Suburbs, before the Reformation: The Names of all the Streets, Squares, Courts, Lanes, &c. within the City and Suburbs: With curious Calculations touching the Number of its Inhabitants; and Parallels between London and many of the most celebrated ancient and modern Cities; whereby it will appear that the Inhabitants of London, at present, are almost equal in Number to those of the Cities of Paris, Amsterdam, and Rome together, and superior in Number to any one City in the World. II. Historical and particular Accounts of the City Governments, Ecclesiastical, Civil, and Military, in all their Branches: With the several Charters, rendered into English; wherein are set forth their many great and valuable Privileges, Immunities, and numerous Benefactions. III. History of the several Incorporations of Merchants and Traders; shewing the Institutions of their respective Companies; with their ancient Rights, Privileges, and Coats of Arms. IV. Description of the present State of Learning, and of the Colleges, Schools, Inns of Court, Common-Pleas, King's-Bench, Chancery, Exchequer, High Court of Parliament, &c. V. Full and particular Accounts of all the Hospitals, Alms-Houses, and other Charitable Foundations, within the City and the Parts adjacent. VI. The ancient and present State of the Tower, and of the Curiosities therein contained; with a Description of the British Museum. Including The several Parishes in Westminster, Middlesex, Southwark, &c. within the Bills of Mortality. By William Maitland, F.R.S. A new edition. Continued to the Year 1772, by the Rev. John Entick, M. A. Illustrated With a Complete Set of the Churches, Palaces, Publick Buildings, Hospitals, Bridges, &c. within and adjacent to this great Metropolis: The Plans of London, exhibiting its Appearance before the Fire; in its Ruins after that Conflagration in 1666; and as it is now rebuilt and extended: With a large Map of all the Villages and Country within ten Miles Circumference: Exactly drawn and curiously engraved on One Hundred and Thirty Copper-Plates, by the best Hands, and on so large a Scale, that each Plate could not be sold separate for less than One Shilling. And Improved With a great Variety of Authentick Pieces, relating to the Progressive Alterations it has undergone from its first Foundation; and describing those Charitable and other Additional Buildings with which it has been lately adorned, and increased to its present prodigious Extent: Wherein all the Defects in the former Edition of this Work, and in other Authors on this Subject, are supplied, their Errors corrected, and the History brought down, with great Care and Impartiality, to the present Time. In two volumes. Vol. II. By the King's Authority.","Maitland, William",66,0,6,3,3,3,3,1,2,2,3,1,1,0,9,1,0,4,1,3,2,0,2,3,0,0,2,0,0,0,8,0,0,0,3,1775,2,2,"London : printed for J. Wilkie, in St. Paul's Church-Yard; T. Lowndes, in Fleet-Street; and J. Bew, in Paternoster-Row, MDCCLXXV. [1775].",London,838,male,1693,1757,FALSE,"with any Cart , Car, Dray, Wagon or oher Carriage wxhatbever, or to leave any empty Cart , Dray, Wagon or other Carriage upon the i: id Bridge , or within the Distance aforeflid; or for any Person or Persons to put any Filth, Dung, Allies or Rub bifll on"
1202900108_000471,"The statutes at large, from Magna Charta, to the twenty-fifth year of the reign of King George the Third, inclusive. With a copious index, and appendix, consisting of obsolete and curious acts, some of which were never before printed. By Owen Ruffhead, Esq. A new edition, in ten volumes, revised, corrected, and continued, by Charles Runnington, Esq. Barrister at Law.",Owen Ruffhead,100,0,0,17,12,0,1,1,1,1,1,0,0,0,2,1,2,2,0,5,0,0,1,6,0,3,4,7,0,0,16,0,1,9,7,1786,8,14,"London : printed by Charles Eyre and Andrew Strahan, printers to the king's most excellent majesty; and by William Woodfall and Andrew Strahan, law printers to the king's most excellent majesty, MDCCLXXXVI. [1786].",London,728,male,1723,1769,FALSE,"Acts of Parliament, for making, amending, and repairing  Turnpike Roads , Exemptions allowed from Payment of Tolls in particular Cafes therein refpecivels  mentioned, and Liberties are allowed in particular Cafes to pay less Tolls than are charged upon other lwaggons, Wains, Carts , and Carriages , passing through"
