PassageID,Title,Author,Total termFreq,termFreq(abandon),termFreq(advantag),termFreq(appetit),termFreq(bosom),termFreq(charact),termFreq(convinc),termFreq(debauch),termFreq(debaucheri),termFreq(design),termFreq(desir),termFreq(despic),termFreq(diabol),termFreq(dissolut),termFreq(evil),termFreq(fear),termFreq(folli),termFreq(gai),termFreq(gaieti),termFreq(glori),termFreq(gratif),termFreq(guilt),termFreq(honour),termFreq(impur),termFreq(infami),termFreq(innoc),termFreq(libertin),termFreq(libidin),termFreq(lost),termFreq(love),termFreq(mortif),termFreq(night),termFreq(passion),termFreq(pleasur),termFreq(plot),termFreq(power),termFreq(pretenc),termFreq(proflig),termFreq(rake),termFreq(rank),termFreq(rape),termFreq(regard),termFreq(render),termFreq(reput),termFreq(ruin),termFreq(sacrific),termFreq(scandal),termFreq(seduc),termFreq(sensual),termFreq(sensualist),termFreq(sex),termFreq(shame),termFreq(sin),termFreq(subterfug),termFreq(subtl),termFreq(vice),termFreq(viciou),termFreq(vile),termFreq(virtu),termFreq(wick),termFreq(wicked),termFreq(woman),termFreq(worst),termFreq(wretch),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0473400800_000004,"The nature, extent, and obligation of a sober-mind considered; and recommended to the young. A sermon preached at Ormskirk, at the funeral of Mr. William Irving, the younger, March 30, 1760. By Benjamin Sandford.","Sandford, Benjamin",46,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,3,0,0,1,0,1,5,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,5,0,0,2,1,0,0,0,2,3,1760,1,1,"London : printed for J. Waugh; and W. Fenner, 1760.",London,31,unknown,,,FALSE,"Paths are Peace."" Be persuaded then, my young Friends, to part with all Perturbation of Mind, and Re monfirance of Conscience, and enjoy inward Peace and calm Deledation. Religion will give all this, as far as the limited and imper sec State of our Being will allow. Are you fond"
1380600200_000030,"The practice of true devotion, In relation to the end, as well as the means of religion. With an office for the Holy Communion. By Robert Nelson, Esq; the sixth edition. To which is added, the character of the author.",Robert Nelson,42,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,5,0,0,1,0,0,0,2,3,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,4,0,0,5,0,0,0,0,0,1,1724,1,1,"London : Printed and sold by Jos. Downing Bartholomew-Close near West-Smithfield, 1724.",London,349,male,1656,1715,FALSE,"h without Pains; and that therefore no Virtue is to be obcain'd, except we firive for Mastery. 2 Often reflect, that the more Pains and Labour you bestow, the greater Glory you reap; that the Difficulty raises the Merit of your Virtue , which is more or less acceptable, according"
0783800300_000096,"Friendship in death: in twenty letters from the dead to the living. To which are added, letters moral and entertaining. In prose and verse. In three parts. By Mrs. Elizabeth Rowe.",Elizabeth Rowe,32,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,2,1,0,2,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,0,0,1,0,1,2,0,0,1,0,1,0,1760,1,1,"London : printed for R. Baldwin, J. Richardson, S. Crowder and Co. P. Davey and B. Law, T. Caslon and T. Field, MDCCLX. [1760].",London,311,female,1674,1737,TRUE,"reproachful · conditions as has made her the moll miserable creature on earth. It was my criminal inclination (continued ihe) for A Cajander that made me inflexible to your intreates, and my father's commands to marry you. But whatever wrong this was to your merit, my guilt with regard to"
0290300700_000015,"The english reader: or, pieces in prose and poetry, selected from the best writers. Designed to assist young persons to read with propriety and effect; To Improve their Language and Sentiments; and to Inculcate come of the most Important Principles of Piety and Virtue. With a few preliminary Observations on the Principles of Good Reading. By Lindley Murray, Author of ``english Grammar Adapted to the Different Classes of Learners,'' &c.",,41,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,2,0,0,0,1,3,0,0,0,1,0,0,1,2,0,0,7,2,0,2,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,2,1,0,5,0,0,0,0,0,0,1799,1,1,"York : printed for Longman and Rees, No. 39, Paternoster-Row, London; sold also by Darton and Harvey, No. 55, Gracechurch-Street: - and by Wilson, Spence, and Mawman, York, 1799.",York,394,unknown,,,FALSE,"many, whom we confider as reprobates. No one ought to confider himself as insignificant in the sight of his Creator. In our several fiations, we are all sent forth to be labourers in the vineyard of our heavenly Father. Every man has his work allotted, his talent committed to him;"
0281901100_000095,"Friendship in death: in twenty letters from the dead to the living. To which are added, Letters moral and entertaining, in prose and verse. In three parts. By the same author.",Elizabeth Rowe,32,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,3,1,0,0,1,0,1,2,0,0,2,2,1,0,1733,1,1,"London : printed for T. Worrall, 1733-34.",London,488,female,1674,1737,TRUE,").this s5 Child, which mighthaive been my Joy, proves M 2 ply c my greateif afti&ion; should I die, lhe is irm ( mediately abandoned to Hardship and Necef "". fity; should I live, it diftrads me to think ihe C may follow my scandalous Example. How can ""I give"
0177300702_000016,"Sermons, on various subjects; by John Bidlake, ...",John Bidlake,41,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,2,1,3,0,3,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,7,1,0,7,0,1,0,0,0,3,1795,2,2,"London : printed for T. Chapman, 1795-99.",London,336,male,1755,1814,FALSE,"necessarily inferior in undelrfanding; too often absurdity and iioify emptiness prevail. The trivial cere G monie moneys of public life are easily attainable; but at any rate, to attain them, we ought not to endanger the purity of youth. In the best company, too frequently, indiscretion gives loose to sentiments"
0219900500_000037,A gentleman instructed in the conduct of a virtuous and happy life. Written for the instruction of a young nobleman.,William Darrell,32,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,1,0,0,5,0,0,0,0,1,0,1704,1,1,"London : printed for E. Evets at the Green Dragon in St. Paul's Church-Yard, 1704.",London,197,male,1651,1721,FALSE,"plain the Way for aion. The Poet burlesques tie Terrors of the other World'; he paints the Devils rather like Scharamouches to divert, than like Executioners to torment: He blasphemes the Majesty of God to bring him under Contempt, and so blunts all the Darts of Fear and Apprehension; and"
0518100502_000073,"Essays moral and literary. By Vicesimus Knox, ... In two volumes. ...",Vicesimus Knox,30,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,2,1,0,4,0,0,0,0,0,0,1795,2,2,"London : printed for Charles Dilly, 1795.",London,412,male,1752,1821,TRUE,"years, who were not acually engaged in the composition of a learned work, or in superintending the education of youth, as tutors, professors, and heads of colleges. A senior fellow, without these employments, is one of the unlhappieft and least useful members of the community. No. CXXXI ON THE MANNERS"
0494600401_000051,"The instruction of youth in Christian piety. Taken out of the Sacred Scriptures and Holy Fathers. From the French by Charles Gobinet, D. D. ...","Gobinet, Charles",44,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,0,0,4,2,0,4,8,1,0,0,1,3,1783,1,2,"Newcastle upon Tyne : printed for and sold by F. Coates, New Castle; and J. P. Coghlan, Near Grosvenor-Square, London, MDCCLXXXIII. [1783].",Newcastle upon Tyne,276,male,1614,1690,FALSE,"to be blamed? Yet I was so depraved, that I sought to become more vicious , lest I should be banmed: And when I could not equal the most impious of my toapanions in wickedness , I feigned sins which I never committed, lest I flould be accounted more contemptible,"
0077401000_000001,"The victim, in five letters to Adolphus.",,30,1,1,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,1,2,3,0,0,1,3,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1800,1,1,"London : printed for W. Button, by C. Whittingham, 1800.",London,79,unknown,,,FALSE,"_ _ a85~ 4' ~ ~ ~ ~ ~ b < i 4~~~~~~5 si ~gl. r'  F VICTIM, FIVE, le's1teris TIO AO PI A 1 C timec sily, I,,, H ic r LII b C , ilii icc CCLI CCI L S w CC iclccs Icl) l1 ccr( ci,"
0262000403_000116,A system of divinity and morality; containing a series of discourses on the principal and most important points of natural and revealed religion. Compiled from the works of the most eminent divines of the Church of England. In five volumes. ...,,34,0,0,1,0,0,0,1,0,3,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,2,0,3,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,4,0,1,3,1,0,0,0,0,0,1750,3,5,"London : printed for R. Griffiths at the Dunciad in St. Paul's Church-Yard; G. Keith in Mercers-Chapel, Cheapside; and J. Robinson at St. Saviour's-Dock, Southwark, 1750.",London,383,unknown,,,FALSE,"which mankind has too natural an inclination; and with this bait the devil tempted the first man. When our desires take their rise from proper grounds, and are direced to proper ends, there is a virtue in ambition. We may study to be like God iiiwifdom, if we can; and"
0281800104_000011,"Clarissa; or, the history of a young lady: comprehending the most important concerns of private life. and particularly shewing the distresses that may attend the misconduct, both of parents and children, in relation to marriage. In eight volumes. ...",Samuel Richardson,37,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,3,1,3,0,1,1,0,0,0,0,2,0,1,0,0,2,0,3,0,0,0,0,0,0,1,0,1,0,3,0,0,1,1792,4,8,"London : printed for B. Law and Son, T. Cadell, G.G.J. and J. Robinson, R. Baldwin, J. Johnson, W. Richardson, W. Goldsmith, W. Lowndes, T. Vernor, W. Lane, Hookbam and carpenter, G. and T. Wilkie, P. Macqueen, B. Paulder, and E. Newbery, M.DCC.XCII. [1792].",London,386,male,1689,1761,TRUE,"both here and at Rome; and a fine perfcn, and a generous turn of mind, gave him great advantages . But you need not be told, that a Libertine man of sense does infinitely more mischief than a Libertine of weak parts is able to do. And this I will"
0447900100_000092,"Friendship in death: in twenty letters from the dead to the living. To which are added, letters moral and entertaining, in prose and verse. In three parts. By the same author. The celebrated Dr. Watt's, in his Preface to his last Book, entitled, Reliquiae Juveniles, &c. expresses his Approbation of these Letters, in the following Words, viz. Could I imitate (says the Doctor), those admirable Representations of Human Nature, and Passion, which that ingenious Pen has given us, who wrote the last Volumes of Friendship in Death, and Letters Moral and Entertaining, I might then hope for happier Success in my Endeavours in providing Innocent and Improving Diversions for Polite Youth.",Elizabeth Rowe,32,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2,1,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2,0,0,1,0,1,2,0,0,2,0,1,0,1736,1,1,"London : printed for T. Worrall, at the Judge's Head, over-against St. Dunstan's Church in Fleet-Street, MDCCXXXVI. [1736].",London,481,female,1674,1737,TRUE,"through the tenderefi engagements C of friendship, and granted all that my diflb ""lute lover could ask; when finding myself C with child, to hide my infamy , he brought C me to this dismal place, an old manfion houfe belonging to his family; where I am cut off """
0243001100_000001,"An inquiry into the nature, obligation, and advantages of religious fellowship: together with an attempt to direct in the proper exercise of it.",,34,1,1,0,0,1,0,0,0,1,0,0,0,0,4,2,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,5,1,2,1,1,0,0,1,1,0,1744,1,1,"Glasgow : printed for J. Barry, MDCCXLIV. [1744].",Glasgow,109,unknown,,,FALSE,", AN N U U I R Y INTO THE 1i NATURE, OBLIGATION, and ADVANTAGES O F Religious Fellowship: Together with An ATTEMPT to direst in the PROPER EXERCISE of it. PSAL. CXIX 63 lam a Companion of allthem that fear thee, and of them that keep thy Precepts. """
0244701300_000100,"A collection of the moral and instructive sentiments, Maxims, Cautions, and Reflexions, Contained in the Histories of Pamela, Clarissa, and Sir Charles Grandison. Digested under Proper Heads, With References to the Volume, and stage, both in Octavo and Twelves, in the respective Histories. To which are subjoined, Two Letters from the Editor of those Works: The one, in Answer to a Lady who was solicitous for an additional Volume to the History of Sir Charles Grandison. The other, in Reply to a Gentleman, who had objected to Sir Charles's offer'd Compromise in the Article of Religion, had he married a Roman Catholic Lady.",Samuel Richardson,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,0,0,11,0,0,0,0,1,0,0,2,4,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,3,0,0,2,1,0,9,0,0,3,1755,1,1,"London : printed for S. Richardson; and sold by C. Hitch and L. Hawes, in Pater-Noster Row; J. and J. Rivington, in St. Paul's Church-Yard; Andrew Millar, in the Strand; R. and J. Dodsley, in Pall-Mall; and J. Leake, at Bath, M.DCC.LV. [1755].",London,418,male,1689,1761,TRUE,"free principles, (hewn by practises as free, can hardly make a tender husband, i. z6 [ibid]. Who Shall trust for the performance of his feconddu. lies, the man who avowedly despises hisfirfl? ibid. The profligate.who had a good education, mull have 3 taken taken pains to render vain the precepts"
1702000301_000002,"The memoirs of Miss. Arrabella Bolton, containing a genuine account of her seduction, and the barbarous treatment she afterwards received from the Hon. Colonel L-l, the present supposed M-r for the county of Middlesex. With various other misfortunes and embarrassements, into which this unhappy young woman has been cruelly involved, through the vicissitudes of life, and the villainy of her seducer. The whole taken from the original letters of the said Colonel L-l to Dr. Kelly, who attended her in the greatest misfortunes and distresses under which she laboured; and also from several original letters from Dr. Kelly and Miss Bolton, and from other authenticated papers in the hands of the publisher.","Bolton, Arabella",35,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,2,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1770,1,2,"London : printed for I. Fell, No. 14. Pater-noster Row, MDCCLXX. [1770].",London,241,female,,,FALSE,"between man and mans with how muchk more caution, and with how much mere tender ey.preffion, delicate admonition, and soft persuasion, ought we to mention or corrca the faultus and ian discretions ( XI) discretions of the ladies, whole sensibilities the generality of men are strangers to, who are entitled"
0474800111_000276,"The Parliamentary register; or, history of the proceedings and debates of the House of Commons; ...",Great Britain. Parliament. House of Lords,29,1,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,2,0,2,1,0,3,0,1,0,1797,11,12,"London : printed for J. Debrett, 1797-1802.",London,731,unknown,,,FALSE,"nt such as the debauched imagination of the ar.'iian Iml'. or : prpared for his deluded fllowers in his paradise of dalliance and revelry; but that certain exquisite sensations of delight, produced by external Objets acting upon corporeal organs, will C nlfitute some part of the happiness of the just,"
0803800801_000027,The adventurer. ...,John Hawkesworth,32,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,4,3,0,3,0,0,0,0,1,1,1754,1,2,"Dublin : printed for G. and A. Ewing, at the Angel and Bible in Dame-Street, M.DCC.LIV. [1754].",Dublin,379,male,1715,1773,FALSE,"but such was still the force of education, that any gross violence offered to that which I had held sacred, and every at which I had been uled to regard as incurring the forfeiture of the divine favour, flung me with remorse. I was indeed trill restrained fi-om flagitious immorality,"
0310901304_000138,"Pamela; or, virtue rewarded. In a series of familiar letters from a beautiful young damsel, to her parents Published, In order to cultivate the Principles of Virtue and Religion in the Minds of the Youth of Both Sexes. A Narrative which has its Foundation in Truth, and at the same time that it agreeably entertains, by a Variety of curious and affecting Incidents, is entirely divested of all those Images, which in too many Pieces calculated for Amusement only, tend to inflame the Minds they should instruct. In four volumes. The tenth edition. To which are prefixed, extracts from several curious letters written to the editor on the subject. ...",Samuel Richardson,31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,2,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,2,0,3,1771,4,4,"London : printed for W. Strahan, J. and F. Rivington, W. Johnston, T. Caslon, S. Crowder, B. Law, W. and J. Richardson, S. Bladon, R. Baldwin, T. Davies, T. Becket, and B. Collins. M.DCC.LXXI. [1771].",London,433,male,1689,1761,TRUE,"like that of an Angel among Men; for so young Ladies fllould look upon themselves to be, and will then be treated as such by the othrer Sex . In your married State, which is a kind of State of Humiliation for a Lady, you muss think yourself subordinate to"
0393300204_000139,"Pamela; or, virtue rewarded. In a series of familiar letters from a beautiful young damsel to her parents: and afterwards, in her exalted condition, between her, and persons of figure and quality, upon the most Important and Entertaining Subjects, In Genteel Life. Published in order to cultivate the Principles of Virtue and Religion in the Minds of the youth of both sexes. The fourth edition, corrected. ...",Samuel Richardson,30,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,2,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,2,0,2,1742,4,4,"London : printed for S. Richardson: and sold by J. Osborn, in Pater-Noster Row; and J. Rivington, in St. Paul's Church-Yard, M.DCC.XLII. [1742].",London,434,male,1689,1761,TRUE,"there be neither Pride nor Arrogance in your Behaviour, but a Consciousness of Merit, a TRUE Dignity, such as becomes Virgin Modesty, and untainted Purity of Mind and Manners, like that of an Angel among Men; for so young Ladies should look upon themselves to be, and will then be"
0895400200_000011,The centaur not fabulous. In six letters to a friend. On the life in vogue.,Edward Young,36,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,1,0,0,3,0,2,0,0,0,1,1,0,0,1,0,0,4,0,0,1,0,0,0,1,1,0,1765,1,1,"London : printed for A. Millar in the Strand; and J. Dodsley in Pallmall., MDCCLXV. [1765].",London,293,male,1683,1765,TRUE,"is in very weak hands. The world, which the divine vengeance swept away for its enormities was incapable of io great a guilt . But in so general a dissolution of man -- ners, are there none that stand entitled to more particular blame? Are not our great Patrons of"
