PassageID,Title,Author,Total termFreq,termFreq(air),termFreq(alon),termFreq(appear),termFreq(arm),termFreq(art),termFreq(beauti),termFreq(care),termFreq(charm),termFreq(death),termFreq(earth),termFreq(face),termFreq(fall),termFreq(fate),termFreq(fear),termFreq(fight),termFreq(flow),termFreq(form),termFreq(foul),termFreq(friend),termFreq(glori),termFreq(god),termFreq(grace),termFreq(hand),termFreq(happi),termFreq(head),termFreq(hear),termFreq(heart),termFreq(heaven),termFreq(hope),termFreq(hour),termFreq(joi),termFreq(king),termFreq(know),termFreq(life),termFreq(light),termFreq(live),termFreq(love),termFreq(mind),termFreq(natur),termFreq(night),termFreq(onc),termFreq(pain),termFreq(peac),termFreq(plain),termFreq(power),termFreq(prais),termFreq(ring),termFreq(round),termFreq(song),termFreq(sweet),termFreq(tear),termFreq(thought),termFreq(turn),termFreq(vain),termFreq(view),termFreq(virtu),termFreq(voic),termFreq(world),termFreq(youth),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0862600131_000029,"The works of the English poets. With prefaces, biographical and critical, by Samuel Johnson. ...",Samuel Johnson,82,4,2,2,1,3,1,1,3,0,1,2,0,3,1,0,1,1,0,0,0,1,1,0,0,0,4,3,0,0,2,2,0,1,3,0,3,5,3,5,1,2,1,0,0,2,0,1,1,1,2,1,2,0,5,0,0,2,2,0,1790,31,75,"London : printed by John Nichols; for J. Buckland, J. Rivington and Sons, T. Payne and Sons, L. Davis, B. White and Son [and 37 others in London], 1790.",London,324,male,1709,1784,TRUE,"joined, Touch thy unrclenting mind ? RECITATIVE. The river's echoing banks with pleasure did prolong The fweetly warbled sounds, and murmured with the song . 5 L 2 Daphne Daphne sled swifter, in despair, To escape the god's embrace: And to the genius of the place, She sighed this wondrous"
0129100103_000034,"Poems and plays. By Mrs. West, Author of ``a Tale of the Times,'' ``a Gossip's Story,'' &c. &c. ...",Jane West,69,0,0,0,1,1,0,1,1,2,0,0,1,0,4,0,2,2,0,2,2,2,1,0,2,0,0,2,2,3,1,1,0,2,2,3,1,1,1,2,1,2,1,0,0,1,2,0,0,3,2,1,0,0,4,1,1,3,1,1,1799,3,4,"London : printed by C. Whittingham; for T. N. Longman and O. Rees, Paternoster-Row, 1799.",London,268,female,1758,1852,FALSE,"that this extraordinary proof of unclouded intellect and serenity of mind was written but a few hours previous to his dissolution. TO MRS. B. J N. j n! whose gentle voice hath prompted oft My song , else mute accept this parting strain: For thou, whether my Muse in happier"
1112101301_000003,"Poems and essays, by the late Miss Bowdler. ...",Jane Bowdler,84,1,0,3,2,2,2,1,6,0,1,1,1,2,1,0,2,0,0,1,0,0,1,4,0,1,1,4,0,1,0,4,1,1,2,0,0,7,0,1,1,4,0,0,1,1,0,0,2,0,1,4,2,3,3,1,1,4,0,2,1787,1,2,"Bath : printed by R. Cruttwell; and sold by C. Dilly, Poultry, J. Robson and T. Hookham, New-Bond-Street, London; and N. R. Cheyne, New Edinburgh, MDCCLXXXVIII. [1787]-1788.",Bath,239,female,1743,1784,FALSE,"the door of the Hall, to learn the event of a trial which was to decide on the life of an only son. The innocence of his intentions appearing very evident, the youth was acquitted.] ""RETURN, return, my hapless spouse, ""Nor seek the fatal place, "" Where thoughtless crowds expeling"
0699700800_000027,"Horæ lyricæ. Poems, chiefly of the lyric kind, in three books. ... By I. Watts, D.D.",Isaac Watts,100,1,0,0,2,3,2,1,5,2,1,2,1,0,1,0,1,1,0,0,1,1,3,2,0,0,1,10,3,1,0,3,1,1,2,1,1,16,2,3,2,0,3,0,0,4,0,0,1,1,3,1,4,0,2,0,0,1,3,0,1743,1,1,"London : printed for James Brackstone, 1743.",London,356,male,1674,1748,TRUE,"me from the Skies! II O! II 0! tis a Thought would melt a Rock, And make a Heart of Iron mote, That those sweet Lips, that heavenly Look, Should seek and with a mortal Love ! III I was a Traitor doomed to Fire, Bound to furtain Eternal Pains"
0106200904_000093,The works of Mrs Elizabeth Rowe: in four volumes. ... . Containing Letters from the Dead to the Living. In Twenty Letters. Letters Moral & Entertaining Parts First & Second.,Elizabeth Rowe,76,0,0,0,1,0,3,0,1,3,4,0,2,2,1,1,1,2,0,4,1,1,1,2,2,0,0,3,3,1,2,3,0,0,1,1,1,1,2,2,0,1,1,1,2,1,6,0,0,1,2,2,0,0,1,0,5,0,1,0,1796,4,4,"London : printed for John & Arthur Arch, Grace-Church Street, & for Silvester Doig, Edinburgh, 1796.",London,386,female,1674,1737,TRUE,"applause could taint thy humble mind , To thy own worth, as other frailties, blind So dead to vanity, thy angel guard Here ceased their needles. watch, nor danger seared. Gold's glittering baitsi which all mankird betray, Theu cculd9. with undefiring eyes survey; Thy soul replete with virtue's sacred store,"
0535400803_000011,"Poems on subjects chiefly devotional. In two volumes. A new edition. To which is added, a third volume, consisting of miscellaneous pieces. By Theodosia.",Anne Steele,102,0,5,1,3,1,0,3,0,3,3,0,0,0,2,0,1,0,0,6,0,1,3,1,3,0,1,7,3,5,2,2,0,0,5,1,1,4,8,1,1,0,3,1,0,4,1,0,1,0,2,3,1,1,0,2,1,3,2,0,1780,3,3,"Bristol : printed by W. Pine. Sold by T. Cadell, T. Mills, and T. Evans; - and by J. Buckland, Paternoster-Row, and J. Johnson, St. Paul's Church Yard, London, 1780.",Bristol,243,female,1717,1778,FALSE,"my ever gracious Lord, Unnumbered blessings daily, hourly flow ; To crown them all, does not thy sacred word Bid hope celestial in my bosom glow? What more have I to with? that hope divine, And faith (kind seraph!) may be ever nigh! Benea: h their influence may my heart"
1210100300_000003,Poetical essays by a young gentleman of the University.,Thomas Dudley Fosbroke,89,0,2,0,1,1,4,4,3,6,1,0,0,3,1,0,1,0,0,4,0,0,3,2,2,0,2,5,1,3,0,2,0,1,2,0,0,8,2,3,0,1,0,0,0,1,1,0,1,2,4,2,3,1,1,3,0,0,0,2,1786,1,1,"Oxford : printed for the author; and sold by J. Fletcher, R. Bliss, and C. S. Rann; and in London by S. Baldwin, MDCCLXXXVI. [1786].",Oxford,40,male,1770,1842,FALSE,with endless bliss bp crowned! ELEGY ( 21) E L E G Y VI TO AN ESTRANGED FRIEND . H Y doth my friend behold with angry eye The man who must for ever love him still? Why his embrace as one polluted fly Him who is anxious to perform
0118703700_000004,Love elegies. Written in the year MDCCXXXII.,"Hammond, James",87,0,2,0,2,1,3,5,3,2,0,1,0,2,3,0,0,1,1,1,1,0,0,2,2,0,2,3,0,4,2,2,0,3,3,3,0,9,2,1,1,0,1,0,0,2,0,0,0,0,2,3,2,0,3,1,0,1,4,1,1780,1,1,"London : printed for W. Strahan; and J. Wilkie, No. 71, in St. Paul's Church Yard, MDCCLXXX. [1780].",London,46,male,1710,1742,FALSE,"fools, too light for paiflon, fate remain, And dull sensation keeps the stupid wife. Sad Sad is my day, and my lingering night , When wrapped in silent grief I weep alone , DELIA is lost, and all my past delight Is now the source of unavailing moan. Where is"
0336501700_000004,"The african prince, when in England, to Zara, at his father's court; and Zara's answer. An elegy on the death of His Royal Highness Frederick Prince of Wales. And Diggon Davy's resolution on the death of his last cow: a pastoral. By William Dodd, B. A. Late of Clare-Hall, Cambridge.",William Dodd,83,0,1,0,1,1,1,1,1,2,2,0,0,0,1,1,1,1,1,0,1,2,0,1,3,1,3,4,4,2,0,4,0,3,0,1,3,12,2,0,2,1,0,0,0,0,0,0,1,1,3,4,3,0,1,3,1,2,0,0,1755,1,1,"London : printed for Mr. Waller in Fleet-Street; and Mr. Ward near the Royal Exchange, 1755.",London,44,male,1729,1777,FALSE,"fond fancies of a lovesick heart ? Yet TRUE delights on fancy's wings are brought, And love's soft raptures realised in thought Last night I saw, methinks I see it now Heaven's awful concave round thy ZARA bow; When sudden thence a flaming chariot flew, Which earth received, and six"
0531400401_000021,"Hermas, or the Acarian shepherds: a poem. In sixteen books. The author, John Spencer. ...","Spencer, John, of Newcastle",102,0,0,0,0,1,0,3,1,4,3,2,0,3,1,0,0,1,0,1,6,3,0,0,1,0,0,2,4,5,3,2,0,0,7,4,4,3,1,1,5,0,2,1,2,6,2,0,2,0,1,1,3,1,3,3,0,0,4,0,1772,1,2,"Newcastle upon Tyne : printed by T. Saint, MDCCLXXII. [1772].",Newcastle upon Tyne,244,unknown,,,FALSE,"and clear, Sol's evening rays, Gild the fair landikip iwkh their setting blaze; How charmful look the fields with light and hade, What glaring prospects to the eye difplay'd; But ah! how loon, whate'cr was gay and bright, Turns one dark mass, shut up in glooms of night . Lord"
0703000501_000012,Poems by Mrs. M. Robinson.,Mary Robinson,73,1,1,1,1,2,0,0,2,3,4,1,0,2,0,0,2,1,0,2,1,1,0,2,0,2,0,2,4,1,1,2,0,0,1,3,2,0,4,1,1,0,2,0,1,3,1,1,4,2,1,3,0,0,0,2,0,2,0,0,1791,1,2,"London : printed by J. Bell, British-Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCXCI. [1791].",London,248,female,1758,1800,TRUE,"white sail flutters loud, The gaudy streamers lengthen in the gale, Far from my native shore I bend my way; Yet, as my aching eye Shall view the lessening cliff, Till its stupendous head shall scarce appear Above the surface of the swelling deep; I'll snatch a ray of hope"
0590000400_000019,Love tales and elegies: interspersed with pastorals and other curious poems. Selected from the best authors. With several valuable originals.,,91,0,1,0,0,1,4,2,5,1,0,0,0,1,0,0,1,3,0,1,0,0,2,5,4,0,0,1,2,3,4,5,2,3,2,2,2,9,2,0,1,2,0,1,3,3,0,0,0,1,1,1,1,0,1,1,2,0,1,4,1775,1,1,"London : printed for J. Wenman, No 144, Fleet-Street, MDCCLXXV. [1775].",London,193,unknown,,,FALSE,"How vain is Hope , that visionary power , The poor illusion of some listless hour , Imagination pouring on the brain, Shapes Fancy formed , that crowd her motley reign. A while the glittering toys amuse the sight, But soon before our reason wing their flight, As flitting shadows"
0628801001_000012,"American poems, selected and original. Vol. I.",,88,0,2,1,2,0,1,0,1,2,4,1,1,2,2,0,0,3,0,1,1,9,1,0,0,0,1,3,2,1,1,1,6,3,0,4,2,1,1,0,0,0,2,1,4,2,2,0,2,0,1,0,2,0,1,0,2,4,0,5,1793,1,1,"Litchfield [Conn.] : Printed by Collier and Buel. (The copy-right secured as the act directs.), [1793].",Litchfield,320,unknown,,,FALSE,"the plain , A new morn trembled over the unnumbered train; From helms, and ihields, and seeds, and cars, aspires A general glory of immingling fires; The Tygris brightened in the golden beam, And sweeter murmurs foften'd over the Itream. On a tall pedestal, before them shone The sacred image"
0561700300_000005,Poems by Lady Manners.,"Manners, Catharine Rebecca, Lady",87,0,1,0,1,2,1,4,3,1,2,2,0,1,0,0,1,4,0,2,1,2,1,1,0,1,0,2,3,1,3,2,0,0,5,0,1,6,3,0,1,0,1,0,0,0,0,0,2,0,1,4,2,0,3,6,6,1,0,3,1794,1,1,"London : printed for John Booth, Duke Street, Portland Place; G. G. and J. Robinson, Paternoster Row; and B. and J. White, Fleet Street, 1794.",London,156,male,1766,1852,FALSE,"noble race, And from the first she languished in despair. Twelve months had passed since over Eugenio's form With fond surprise her wondering eyes had strayed; But, while his charms her artless bosom warm, By him unnoted passed the blooming maid, From that sad hour a stranger to repose, She"
0258800500_000017,"A collection of divine hymns and poems on several occasions: by the E. of Roscommon, Mr. Dryden, Mr. Dennis, Mr. Norris, Mrs. Kath. Phillips, Philomela, and others. Most of them never before Printed.",,68,1,1,2,3,4,1,1,3,1,0,2,1,1,0,0,1,1,1,1,1,1,1,0,2,0,0,1,3,0,0,3,1,1,0,4,0,6,0,0,1,0,2,2,0,3,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1709,1,1,"London : printed for J. Baker, in Grocers-Alley in the Poultrey, 1709.",London,235,unknown,,,FALSE,"Extremes of Misery, To want, to mourn, be tortured, bleed and die Which iheler'd thee from the avenging Stroke, And Hell's Eternal Chain asunder broke Which Heavn's Immortal Doors set open wide And did in shining Paths of Virtueguide; Even that now sends us forth to lead the Way To"
0801400103_000041,"A collection of poems, in four volumes by several hands.","Pearch, G.",74,2,0,0,1,1,1,3,1,0,1,2,0,4,0,0,1,2,0,0,0,0,0,2,0,2,3,3,1,1,1,4,0,0,1,2,2,4,1,1,1,3,1,2,1,0,0,0,2,2,3,4,0,0,3,0,3,1,0,1,1775,3,4,"London : printed for G. Pearch, and sold by Joseph Johnson, St. Paul's Church-Yard, MDCCLXXV. [1775].",London,330,unknown,,,FALSE,"To show that all the flattering schemes of joy , Which towering Hope so fondly builds in air , One fatal moment can destroy, And plunge th' exulting Maniac in despair. Then O! with pious fortitude sustain Thy present lofs haply, thy future gain; Nor let thy EMMA die in"
0094000700_000025,"The buck's bottle companion: being a complete collection of humourous, bottle, and hunting songs. Among which are, A great Variety of Originals. With about two hundred toasts and sentiments.",,75,0,2,1,2,0,2,2,1,0,0,2,0,1,2,1,2,0,0,0,0,2,1,1,1,1,2,2,0,0,0,2,0,0,2,0,3,15,0,1,3,0,1,0,1,1,2,3,2,2,2,1,0,0,2,1,0,1,1,1,1775,1,1,"London : printed for R. Bladon, T. Lawes, T. Crowder, C. Ware, and T. Payne, MDCCLXXV. [1775].",London,243,unknown,,,FALSE,"2 And then for a horn make use of the bell, Whose clangour shall rouse him, and make him run well. Tonne, tonne, c. When thus revived, we'll merrily sing, And joining in chorus make the woods ring , tonne, cour gams we'll eagerly pursue, Our glasses filling, our cause"
0556001100_000017,"Poems on several occasions. Written by Dr. Thomas Parnell, late Arch-Deacon of Clogher: and publish'd by Mr. Pope. To which is added The life of Zoilus: and his remarks on Homer's Battle of the frogs and mice.",Thomas Parnell,77,0,2,2,0,2,0,0,0,1,1,0,1,0,2,0,2,3,0,0,0,4,2,0,3,1,1,2,1,1,1,3,1,7,2,2,0,2,1,3,1,1,0,2,1,0,2,0,1,1,2,0,2,0,1,2,1,2,4,1,1747,1,1,"London : printed for H. Lintot, J. and R. Tonson and S. Draper, MDCCXLVII. [1747].",London,281,male,1679,1718,FALSE,"Yew, That bathes the Charnel houfe with Dew, Methinks I hear a Voice begin; (Ye Ravens, cease your croaking Din, Ye tolling Clocks, no Time resound Over the long Lake and midnight Ground) It sends a Peal of hollow Groans, Thus speaking from among the Bones. When Men my Scythe"
0437300100_000006,Poems on several occasions. By Mr. Mallet.,David Mallet,81,1,1,1,0,5,1,0,1,2,1,3,2,1,1,0,0,1,0,3,0,1,3,0,1,1,0,3,2,1,1,1,0,1,3,3,1,0,0,8,4,4,1,1,3,2,0,0,2,1,1,2,3,0,0,0,0,0,1,2,1743,1,1,"London : printed for A. Millar, opposite to Catharine-Street in the Strand, M.DCC.XLIII. [1743].",London,98,male,1705,1765,FALSE,"the moving lyre. As fair example, like ascending morn, The world can light at once , at once adorn; From them diffused, the gentle arts of peace hot brightning over the lands with swift increase: oqugo Rough nature foften'd into grace and ease, Sense grew polite, and science sought to"
1133700101_000016,"The lady's poetical magazine; or, beauties of British poetry. ...",,78,1,0,0,0,2,1,3,0,0,0,1,0,1,1,0,2,2,0,2,1,0,1,1,1,0,0,4,3,1,1,1,1,0,2,1,2,6,2,5,1,0,1,4,1,3,2,0,1,1,2,0,2,0,3,0,3,0,1,4,1791,1,2,"London : printed for Harrison and Co. No. 18, Paternoster-Row, 1791.",London,490,unknown,,,FALSE,"half his father's cares away. The father's eyes no objet wrested, But on the smiling prattler hung; Till, what his throbbing heart fuggelltd, These accents trembled from his tongue. My youth's first hopes , my manhood's treasure!  My prattling innocent, attend; * Nor fear rebuke, nor four displeasure, A"
1045100400_000084,"The speaker: or, miscellaneous pieces, selected from the best English writers, and disposed under proper heads, with a view to facilitate the improvement of youth, in reading and speaking. To which is prefixed an essay on elocution, and directions for reading. By W. Enfield, LL.D.",William Enfield,86,1,1,0,0,0,1,3,2,1,1,2,0,1,1,0,0,2,0,0,0,0,1,1,4,1,0,5,2,1,1,4,0,1,5,2,1,9,4,2,2,0,1,2,0,2,0,0,2,1,5,1,1,3,0,0,1,1,2,2,1800,1,1,"Ludlow : printed by H. Procter; and sold by the booksellers and stationers in general, 1800.",Ludlow,432,male,1741,1797,FALSE,"Science, rose lip'd Health, Thy gentlest influence own, And hymn thy favourite name! COLLNS. n5 CHAP. XXVI ODE TO SPRING. SWEET daughter of a rough and stormy sire, Hoar Winter's blooming child: delightful Spring! Whose unshorn locks with leaves And swelling buds are crowned; From the green islands of eternal"
0811100801_000033,"Additions to the works of Alexander Pope, Esq. Together with many original poems and letters, of cotemporary [sic] writers. Never before published. In two volumes. ...",Alexander Pope,74,1,3,1,1,2,0,4,1,0,0,2,0,1,1,0,2,2,0,1,1,0,1,0,2,1,1,5,2,2,1,1,0,1,4,1,1,1,7,1,1,2,1,2,1,0,1,0,0,0,0,1,2,2,1,0,3,0,1,1,1776,1,2,"Dublin : printed for W. Watson, J. Potts, J. Williams, W. Colles, W. Wilson [and 7 others in Dublin], 1776.",Dublin,253,male,1688,1744,TRUE,"thy retreat, Or schemes of war, or stratagems of state? Dost thou recall to mind with joy or grief, Great Marlbrough's aaions? that immortal chief, Whose slightest trophies raised in each cams aign More than suffice to signalise a reign. Does thy remembrance rising warm thy heart With glory past,"
0499500814_000003,Bell's classical arrangement of fugitive poetry. Vol. XIV.,,98,0,3,1,0,2,1,0,3,0,2,0,1,0,1,0,0,1,0,1,1,0,2,4,1,2,2,4,2,1,0,3,1,1,3,1,3,19,0,7,1,3,1,1,1,4,0,1,1,1,4,0,0,0,2,0,0,3,1,1,1791,14,14,"London : printed by John Bell, British-Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCXCI. [1791].",London,148,unknown,,,FALSE,"there. This is thine, and Hxmen's day: Haste to Sylvia, haste away. Only while we love , we live ; Love alone can pleasure give. Pomp and power , and tinsel state, Those FALSE pageants of the great, Crowns and sceptres, envied things, And the pride of Eastern kings ,"
1404800400_000027,"Horae lyricae. Poems chiefly of the lyric kind. In three books. Sacred I. To devotion and piety. II. To virtue, honour, and friendship. III. To the memory of the dead. By I. Watts, D.D. [Six lines of quotations].",Ebenezer Larkin,99,1,0,0,2,3,2,1,4,2,1,2,1,0,1,0,1,1,1,0,1,3,3,2,0,0,1,10,2,1,0,3,1,1,2,1,1,17,2,3,2,0,3,0,0,4,0,0,1,0,2,1,4,0,2,0,0,1,2,0,1790,1,1,"Boston : Printed by S. Hall, for B. Larkin, in Cornhill; J. White, in Court-Street; D. West, in Marlboro'-Street; and E. Larkin, in Cornhill, MDCCXC. [1790].",Boston,289,male,1769,1813,FALSE,"this day; which will afford long apology for the writer in his young; V Our hasty wills ruth blindly on Where rising pafflon rolls; And thus we make our fetters firong To bind our flavilh fouls ., Dear Sovereign, break there fetters off, And set our [~pirits free; god ,"
1023500900_000014,Poems on various occasions. By Robert Scott.,"Scott, Robert, writer of verse",83,0,0,1,4,2,2,2,3,3,0,0,0,2,1,0,0,1,1,0,4,2,1,2,1,1,1,2,4,0,3,2,0,1,1,1,1,3,0,1,1,5,0,1,4,2,0,0,1,1,0,0,0,0,4,0,7,1,1,2,1765,1,1,"London : printed for G. Burnet, at Bishop Burnet's Heat, near St. Clement's Church, in the Strand, MDCCLXV. [1765].",London,173,unknown,,,FALSE,"blcfs our fields again. Thus while he sung, the flaming fun withdrew, Mild evening filver'd over the grass with dew: Where winds the fiream his bleating flocks he led; Secure along its flowery banks they fed; When all unhoped, to bless his generous flame, To his retreat fweet fmiling Phillis"
1420500105_000130,"The works of the poets of Great Britain and Ireland. With prefaces, biographical and critical. By Samuel Johnson. Volume the first, containing the lives of the poets, with criticisms on their works.",Samuel Johnson,71,1,1,0,2,4,0,2,2,1,1,2,0,1,0,1,2,1,0,0,1,5,2,2,2,0,1,2,2,0,0,0,0,2,1,1,1,3,0,1,1,2,0,1,2,2,1,1,0,1,0,0,1,0,3,1,5,1,1,1,1795,5,8,"Dublin : printed for J. Moore, No. 45, College-Green, 1795.",Dublin,517,male,1709,1784,TRUE,"Ages to come no more should Ijnow Of Lewis by oppretrion great Than we of Nimrod now : The mleteor should bltt blaze and die, f s~epriv'd of the reward of endless infamy. Even that brave chief; whofe~t the n~ationls free, The greatest name the world can boat, Without the"
1494500400_000002,Poems by Mr. Potter.,"Potter, R. (Robert)",76,1,1,0,0,0,0,3,1,1,0,0,1,0,3,0,2,1,0,1,1,1,0,0,2,1,2,1,2,2,2,3,1,3,3,1,3,1,4,2,0,0,1,1,2,1,0,0,2,0,2,0,3,0,2,3,3,2,3,1,1774,1,1,"London : Printed for J. Wilkie, St. Paul's Church-Yard, MDCCLXXIV. [1774].",London,152,male,1721,1804,FALSE,"Becalmed, and wanting oars, they ask the gale Of others' breath to swell the Gagging fail; Or, without pilot their light bark to guide, Float at the mercy of each varying tide, O teach us, for you know , to be alone , And all th' advantage of retirement own"
0075300100_000008,"A select collection of the Psalms of David, as imitated or paraphrased by the most eminent English poets, Viz. Mr. Addison, Mr. Blacklock, Mr. Barton, Mr. Daniel, Sir John Denham, Dr. Gibbs, King James I. Mrs. Leapor, Milton, Mrs. Masters, Mrs. Rowe, Sir Philip Sidney, Dr. Trapp, Mrs. Tollet, Dr. Woodford, And several Others. Together with some originals never before printed. To which is added, an appendix of Several Divine Hymns and Poems, Not to be found in any other Collection.",,86,0,1,0,0,0,0,2,1,0,3,0,1,0,3,1,3,0,1,1,0,7,1,3,4,2,0,5,5,1,1,2,2,2,1,0,1,1,0,3,1,0,2,5,0,2,1,0,0,0,1,2,2,1,3,1,2,4,1,0,1756,1,1,"London : printed for the editor: and sold by W. Griffin Wide-Gate-Street, in Bishopsgate-Street; S. Hooper in the Strand, and by S. and P. Eaves, opposite the King's Arms Tavern, in Pall-Mall, 1756.",London,290,unknown,,,FALSE,"vicims bring, And own the Lord, of majesty the spring. With reverence pure his sacred name adore; The author of your delegated power : For ( 31) For strength derived from him your homage own; And prostrate fall before his awful throne. His fov'reign voice restrains the swelling floods; He"
0100801300_000008,"Miscellaneous poems. On religious, moral, and entertaining subjects: collected from the best English authors.",,90,0,2,0,0,3,0,4,1,1,2,0,1,0,2,0,0,1,0,0,1,6,1,2,1,1,0,4,4,1,2,3,1,1,1,3,0,9,4,2,3,2,1,0,0,3,2,0,0,2,2,1,1,0,1,1,2,0,3,2,1773,1,1,"Limerick : printed by J. Ferrar, 1773.",Limerick,212,unknown,,,FALSE,"waking or asleep, Thou, LORD, art with me till. D 2 What -28 What fit return, can'st thou, my soul. Make to Almighty power For so much goodness, so much love ! Such mercies every hour ! I'll daily to th' aftonilh'd world His wondrous afts proclaim; Acts! that will"
