PassageID,Title,Author,Total termFreq,termFreq(accord),termFreq(anim),termFreq(appear),termFreq(author),termFreq(bodi),termFreq(cafe),termFreq(caus),termFreq(christ),termFreq(common),termFreq(confid),termFreq(creatur),termFreq(death),termFreq(degre),termFreq(differ),termFreq(divin),termFreq(end),termFreq(evil),termFreq(father),termFreq(form),termFreq(gener),termFreq(god),termFreq(holi),termFreq(human),termFreq(idea),termFreq(kind),termFreq(know),termFreq(knowledg),termFreq(law),termFreq(life),termFreq(light),termFreq(live),termFreq(love),termFreq(mankind),termFreq(manner),termFreq(matter),termFreq(mean),termFreq(mind),termFreq(moral),termFreq(natur),termFreq(noth),termFreq(observ),termFreq(order),termFreq(origin),termFreq(particular),termFreq(person),termFreq(power),termFreq(principl),termFreq(proper),termFreq(reason),termFreq(religion),termFreq(sens),termFreq(spirit),termFreq(state),termFreq(think),termFreq(true),termFreq(virtu),termFreq(word),termFreq(work),termFreq(world),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1679600103_000096,"The History of the works of the learned. Giving a general view of the state of learning throughout Europe, and containing an impartial account and accurate abstracts of the most valuable books publish'd in Great Britain and foreign parts. Interspers'd with dissertations on several curious and entertaining subjects, critical reflections, and memoirs of the most eminent writers in all branches of polite literature.",Ephraim Chambers,68,0,1,1,4,1,0,1,0,0,1,0,0,1,1,1,3,1,0,1,1,1,0,3,3,0,0,0,1,1,0,1,0,1,1,1,0,6,3,4,0,0,2,1,1,0,5,0,1,3,0,1,2,2,0,0,1,1,2,2,1738,1,84,"London [England] : printed for T[homas]. Cooper, at the Globe in Pater-Noster-Row, and sold by J. and J. Fox in Westminster-Hall, and J. Jackson near St. James's-Gate, [1737-1743].",London,481,male,1680,1740,FALSE,"we go on to those of Imagination and Memory, the Mind of Man appears to still greater Advantage, and the Difference between him and other Animals much wider. "" Man "" has an active as well as a passive Memory: He C can for the most Part recollect, at Pleasure,"
0945700400_000024,"Forms of devotion for the use of families: with a preface recommending the practice of family religion. To which is added, A short explanation of the end and design of the Lord's Supper. With Suitable Meditations and Prayers. With a Postscript Concerning Self-Examination, and a few Prayers for the Use of those who need or desire such Helps. By John Mears, M.A.",John Mears,79,1,0,0,0,2,0,0,5,0,0,1,0,1,0,2,1,2,1,1,0,3,6,0,0,2,2,1,2,4,0,3,2,2,1,0,0,2,4,0,0,0,3,0,1,0,4,0,0,1,2,2,1,1,0,4,3,3,0,3,1758,1,1,"Dublin : [s.n.], Printed in the Year, MDCCLVIII. [1758].",Dublin,374,male,1695,1767,FALSE,"hast bestowed upon us with a kind and bountiful hand, and especially for thy singular love to us in the Lord Jesus, and all the advantages and privileges we enjoy by the christian revelation. Grant, we beseech thee, O Lord, that we may cheerfully endeavour to walk worthy of the"
0242600900_000032,"A discourse concerning the happiness of good men, and the punishment of the wicked, in the next world, &c. Under the following Heads: Viz. I. Concerning the true Reason and Foundation of our Faith and Hope of Immortal Life. II. Concerning the Natural and Moral Arguments of a Future State. III. What farther Evidence the Law of Moses gives us of the Immortality of the Soul, and a Future State. IV. Concerning the Gospel Evidence of Immortal Life. V. That Salvation, which is wrought for us by Christ, gives us the most sure and certain Hopes of a blessed Immortality. VI. The Conclusion. A Comparison between the Gain of the World, and the Loss of the Soul. By William Sherlock, D. D. late Dean of St. Paul's.",William Sherlock,112,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,1,4,0,1,1,8,0,0,17,1,3,9,0,3,5,0,0,2,0,3,0,4,0,7,6,0,1,3,0,0,0,5,0,2,4,3,1,4,0,1,1,1,0,6,1726,1,1,"London : printed for D. Browne, Sen. J. Walthoe, Sen. J. Knapton, A. Bettesworth, R. Robinson, J. Pemberton, B. Motte, J. Walthoe, Jun. and J. Lacy, MDCCXXVI. [1726].",London,388,male,1641,1707,FALSE,"be no such Qualities as Light , or Colour, or Sounds, Heat or Cold, Ec. without us, then there Ideas of Light and Colours must be Innate to the Visive Faculty, and the Ideas of all other Qualities must be Innate to our other Senses ; for if they be"
0504100300_000068,"A general treatise of morality, form'd upon the principles of natural reason only. With a preface in answer to two essays lately published in The fable of the bees. And some incidental Remarks upon an Inquiry concerning, Virtue, by the Right Honourable Anthony Earl of Shaftsbury. By Richard Fiddes, D. D. Chaplain to the Right Honourable the Earl of Oxford and Earl Mortimer.",Richard Fiddes,91,1,1,2,5,0,4,1,0,2,1,0,0,0,2,2,1,0,0,2,2,2,0,3,0,0,1,1,2,4,0,0,0,0,2,1,0,1,9,6,2,1,0,0,0,4,1,4,2,6,1,0,1,2,0,2,2,0,0,5,1724,1,1,"London : printed for S. Billingsley at the Judge's-Head in Chancery-Lane, M.DCC.XXIV. [1724].",London,620,male,1671,1725,FALSE,"to these Subjics, that the Characer of it is, in a Manner , by common lufe, appropriated to Persons of Diftintlion in the World ; who have larger ABILITIES, on one Account, or other, and a wider Comnpas, with more B b 4 Occasions ( 392) Occasions of doing Good,"
0928100300_000063,"A paraphrase and comment upon the epistles and gospels, appointed to be used in the Church of England on all Sundays and Holy-Days Throughout the Year. Designed to excite Devotion, and to promote the Knowledge and Practice of Sincere Piety and Virtue. Vol. I. By George Stanhope, D. D. Dean of Canterbury, and Chaplain in Ordinary to His Majesty.",George Stanhope,80,0,0,0,1,0,0,3,0,2,0,1,0,1,1,4,1,4,1,1,1,3,0,1,0,1,2,2,0,2,9,0,1,3,1,0,0,1,1,4,0,2,1,0,3,0,2,1,1,2,0,2,0,3,0,0,0,8,0,3,1741,1,1,"London : printed for R. Ware; J. and P. Knapton; S. Birt; C. Hitch; S. Harding; J. Shuckburgh; J. Hodges; T. Cooper; J. Davidson; C. Bathurst; and T. Mellor, 1741.",London,442,male,1660,1728,FALSE,"in my Last Discourse, I shall only take notice now of some few Particulars , which did not fall within the Compass of the Epistle for this Day; and then proceed to such Refletions, as both That, and my present subje&t, suggest to us. And First, We have here an"
1078500202_000022,"The oeconomy of the covenants between God and man. Comprehending a complete body of divinity. By Herman Witsius, D. D. Professor of Divinity in the Universities of Franeker, Utrecht, and Leyden; and also Regent of the Divinity College of the States of Holland and West-Friesland. Faithfully translated from the Latin. To which is prefixed, the life of the author. In three volumes. ...",Hermann Witsius,87,3,2,0,0,0,1,0,3,2,1,0,3,3,1,3,0,2,0,0,3,12,1,1,0,2,1,0,1,10,1,0,4,0,1,0,0,1,0,7,0,0,1,0,0,1,0,2,1,0,0,2,3,1,1,1,1,1,2,1,1775,2,3,"London : printed for Edward and Charles Dilly, MDCCLXXV. [1775].",London,421,male,1636,1708,FALSE,"grace and life , effectually working in the elect. XIII What then, will you say, are there no preparatory dispositions to the first rege Yet we acknowledge neration? I confidently answer, there that spiritual death are none: and agree with Fulgen has it degrees . tius *,"" As in the"
0039300101_000045,"The protestant system: containing discourses on the principal doctrines of natural and revealed religion. Compiled from the works of the following Protestant dissenters, viz. Abernethy, Amory, Baker, Benson, Bulkeley, Chandler, Doddridge, Duchal, Emlyn, Fordyce, Foster, Grove, Holland, Leechman, Mason, Morris, Newman, &c. &c. To which are added, Four Discourses never before printed. In two volumes, ...",,92,1,5,2,2,3,0,0,0,1,2,0,0,0,2,0,5,1,0,0,1,4,0,4,1,0,0,2,3,4,0,0,1,1,0,1,1,8,2,10,0,1,0,0,1,0,5,0,3,1,0,2,3,1,0,0,4,0,1,3,1758,1,2,"London : printed for R. Griffiths, at the Dunciad, in Pater-Noster Row, MDCCLVIII. [1758].",London,601,unknown,,,FALSE,"furnish it with understanding inhabitants, fitted with proper powers and affections for enjoying it, capable of discerning its various beauty, and applying it to the delightful purpose of celebrating his praise? This honourable province is therefore wisely assigned to man, as he is qualified for it by the faculties of"
0679901500_000013,"Aphorisms of wisdom; or, A collection of maxims and observations extracted from the works of various writers upon divine subjects. [Three lines of quotations].",Emmanuel Swedenborg,118,1,1,0,0,0,0,1,0,0,1,0,0,2,0,6,4,0,0,2,0,6,0,2,0,0,0,2,1,12,0,1,10,1,0,2,0,9,0,9,1,1,5,0,3,1,1,4,1,0,0,1,1,11,0,4,1,5,1,4,1794,1,1,"Boston : Printed and sold by John W. Folsom, no. 30, Union-Street, M,DCC,XCIV. [1794].",Boston,212,male,1688,1772,FALSE,"tracing Effels up to their first Cause ; by TRUE Conceptions and Inferences of the Nature of the Creator drawn from the Works of outwaid Creation; from Man's bodily Frame, and Funtions; from the Design of God , in Revealing the Nature of Himfelfin the Bible; from a Discovery of"
1249901400_000021,"An answer, on their own principles to direct and consequential atheists.","Thomas, Daniel           1748",76,3,2,1,5,1,0,0,0,0,2,1,0,0,1,2,0,4,0,1,0,7,0,2,3,1,0,1,0,1,0,0,0,1,1,2,0,3,4,1,2,2,2,2,2,0,6,4,1,2,0,0,0,0,1,0,0,0,0,2,1791,1,1,"London : printed for J. Ridgway, York-Street, St. James's-Square, 1791.",London,142,unknown,,,FALSE,"ex: : frequently reltrains us from obeying. the impulse, by representing that it may be attended with evil in future, or may prevent us from the attainment of a still greater advantage. Were man, therefore, capable of perceiving, by intuition, all the consequences of his actions, he would derive from"
0854900501_000010,"Sermons on different subjects, by John Hewlett; Of Magd. Coll. Cambridge; And Lectures Of ST. Vedast's, Foster-Lane. ...",John Hewlett,74,1,0,0,0,1,0,4,0,1,1,1,0,0,0,1,0,2,2,1,2,2,0,6,1,0,1,1,0,1,1,2,0,2,0,0,1,6,2,4,1,1,0,1,0,0,2,1,0,1,7,1,2,0,3,4,1,0,0,2,1791,1,2,"London : printed for J. F. and C. Rivington, and J. Johnson, In ST. Paul's Church-Yard; and C. Dilly, In The Poultry, MDCCXCI. [1791].",London,499,male,1762,1844,FALSE,"glo "" rined him not as God , neither were "" thankful; but became vain in their V imaginations, and their foolish heart was darkened."" The most favourable view of paganism presents us with nothing but superstitious follies and the groieift impurities. Yet there mistaken duties of piety, as they"
0476300201_000006,"The works of the Right Reverend Jonathan Shipley, D.D. Lord Bishop of St. Asaph. In two volumes. ...",Jonathan Shipley,86,1,0,1,6,0,1,1,1,2,4,1,0,0,1,2,0,0,0,0,2,5,5,4,0,1,0,1,1,2,3,1,0,3,0,0,0,3,3,4,1,0,3,0,0,0,3,1,0,8,2,0,4,1,0,0,3,0,1,0,1792,1,2,"London : printed for T. Cadell, in the Strand, M.DCC.XCII. [1792].",London,406,male,1714,1788,FALSE,"pleasure would be one man's reason , and avarice another's; every one's governing passion would be his reason . Such are the reasons to whose conduct mankind muss be left, if we take away the light and authority of a revelation. And if we would argue justly upon the cafe"
0928500104_000085,"An ecclesiastical history, antient and modern, from the birth of Christ, to the beginning of the present century: in which The Rise, Progress, and Variations of Church Power are considered In their Connexion with the State of Learning and Philosophy, and the Political History of Europe during that Period. By the late learned John Lawrence Mosheim, D. D. And Chancellor of the University of Gottingen. Translated from the original Latin, And accompanied with Notes and Chronological Tables, by Archibald Maclaine, D.D. In five volumes. To the whole is added an accurate index. A new edition. ...",Johann Lorenz von Mosheim,81,2,0,2,0,1,0,0,4,0,1,0,1,0,2,7,1,0,0,0,1,4,3,2,0,0,0,1,2,3,0,2,0,1,3,1,0,1,3,7,0,0,0,1,1,3,5,1,0,4,2,1,1,0,0,2,1,3,0,1,1774,4,5,"London : printed for T. Cadell, in the Strand, MDCCLXXIV. [1774].",London,561,male,1693,1755,FALSE,"reason . According to this representation of things, it is not the Holy Scripture, which declares clearly, and expressly, what we are to believe concerning the nature , counsels, and perfecions of the Deity; but it is human reason , which flews us the system of religion that we ought"
0308100502_000028,"Sermons. By the late Rev. George Carr, ... In two volumes. ... The seventh edition. To which are prefixed, an elegant engraving, and some account of the author.","Carr, George",80,0,1,1,3,0,0,0,1,0,2,0,2,0,2,3,0,0,0,3,1,5,2,3,0,0,1,0,3,2,2,1,2,3,1,0,0,0,0,5,1,2,1,2,0,0,4,2,2,1,5,1,1,0,0,0,5,0,1,3,1791,2,2,"Edinburgh : printed for Bell & Bradfute; and G. G. J. & J. Robinson, and J. Murray, London, 1791.",Edinburgh,406,male,1705,1776,FALSE,"extending itself over the face of the whole earth, even to our enemies. No difference in opinions, no diversity of interests, not even injurious treatment, must extinguish Christian charity. Nor is it this single virtue which we fiand engaged to perform: but wvhajtoiver things are lovely , whatafoever thing, are"
0613000400_000014,A treatise on the immutability of moral truth. By Catharine Macaulay Graham.,Catharine Macaulay,88,1,8,0,0,1,0,1,0,0,0,0,0,2,2,6,1,2,0,2,3,3,0,6,2,0,0,1,2,4,0,0,0,0,4,1,0,1,4,9,0,6,0,1,0,0,2,1,0,2,1,1,1,3,2,0,0,0,0,2,1783,1,1,"London : printed by A. Hamilton, jun. And sold by C. Dilly, Poultry ; G. Robinson, Paternoster Row ; T. Cadell, Strand ; T. Lewis, Covent-Garden ; J. Walter, Charing-Cross ; and R. Faulder, New Bond-Street, MDCCLXXXIII. [1783].",London,341,female,1731,1791,TRUE,"been known to the Creator: and could he not, in a diferent manner , have provided for this dificulty; than by the resource of an expedient inimical to the perfection of a moral agent, in proportioning the medium of prolific power to the necessity of the occa ion, since we"
0039000202_000020,"Essays, moral, religious, and miscellaneous. To which is added, a prose translation of Mr. Browne's Latin poem, De animi immortalitate. By J.H. [ In two volumes. ] ...",Joseph Highmore,79,1,3,0,0,0,0,0,0,2,1,2,1,1,0,4,0,1,1,3,0,5,1,2,0,2,1,0,6,5,2,0,1,2,1,5,1,2,1,1,6,0,2,0,0,0,2,0,2,1,1,0,0,0,1,1,0,0,2,3,1766,2,2,"London : printed for B. White, at Horace's Head, in Fleet-Street; and J. Walter, at Charing-Cross, MDCCLXVI. [1766].",London,179,male,1692,1780,FALSE,"are not, yet, master of the argument; because, not knowing how to lay the whole together, you stop in the midst of the course; like all the rest, whether the Magi of Pes ia, [ i53 ] Persia, or the wise men of Greece. Behold with how many monstrous notions,"
0278500200_000007,"The usefulness, truth, and excellency of the Christian revelation defended against the objections contain'd in a late book, intitled, Christianity as old as the creation, &c. By James Foster.",James Foster,88,0,1,1,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0,0,4,4,0,2,0,1,0,2,2,0,1,0,3,8,2,1,0,1,3,5,1,1,1,0,3,2,0,4,1,3,5,1,1,1,0,5,5,0,0,7,1731,1,1,"London : printed for J. Noon, at the White-Hart near Mercers-Chapel in Cheapside, MDCCXXXI. [1731].",London,390,male,1697,1753,FALSE,"hurtful superstition, and into a belie of, and bggotted attachment to such principles , as undermine the foundations of religion and virtue ? T Hi S jipidity, and implicit submission of the understanding in religious matters , is not the peculiar foible of the present age, but was most notorious"
1293400501_000002,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone. ...",Hester Chapone,85,1,1,0,0,1,0,0,0,2,2,4,0,2,1,1,1,1,5,2,0,10,2,3,0,0,1,0,1,3,1,0,6,0,2,0,1,3,1,3,0,0,0,0,0,1,2,2,0,1,3,1,0,0,3,6,4,0,1,0,1783,1,2,"London : printed for J. Walter, Charing-Cross; and C. Dilly, in the Poultry, MDCCLXXXIII. [1783].",London,207,female,1727,1801,TRUE,"importance of the tafkbefore you; which is no less than to bring your frail. nature to that degree of Christian perfection, which is to qualify it for immortality, and, without which,. it is necessarily incapable of happiness; for, it is a truth never. to be forgotten, that God has annexed"
0544900201_000254,"A supplement to Mr. Chambers's Cyclopædia: or, universal dictionary of arts and sciences. In two volumes. ...",Ephraim Chambers,86,1,1,1,2,5,2,0,0,1,0,0,0,0,2,3,1,0,0,0,2,15,3,4,3,0,1,1,0,0,0,0,4,0,1,2,1,2,2,3,2,2,0,0,0,0,3,1,3,0,0,1,1,0,2,1,1,2,2,2,1753,1,1,"London : printed for W. Innys and J. Richardson, R. Ware, J. and P. Knapton, T. Osborne, S. Birt [and 10 others in London], 1753.",London,522,male,1680,1740,FALSE,"either real or imaginary: hence it is we have learned, that stones vegetate; that plants breathe; that the sap circulates in them; that generation is performed by eggs in the humankind; that the moon and planets have their atmospheres, their inhabitants, their trees, their seas, and what not. In effec,"
0251801601_000011,"The history of ancient paganism, as delivered by Eusebius, &c. With critical and historical notes. Shewing, first, its origin, progress, decay and revival, thro' a misconstrued Christianity. And, secondly, a Phonician and Egyptian chronology, from the first Man, down to the first Olympiad, agreeable to the Scripture Accounts. The whole interspers'd with reflections on superstitio and arbitrary power, whereby a close and necessary Connection is discover'd between both, and a Right Notion of True Religion and Civil Government established.",,86,3,0,2,0,0,0,1,0,1,3,0,0,0,0,1,0,0,1,0,1,10,2,1,1,0,1,2,3,0,0,0,2,1,1,2,0,2,1,7,1,3,0,1,1,1,0,6,1,3,7,1,0,1,3,5,1,0,0,2,1747,1,1,"London : printed for the author, and sold by M. Cooper, in Pater-Noster-Row; J. Joliffe, in St. James's-Street; and by the booksellers of London and Westminster, [1743] [1747].",London,135,unknown,,,FALSE,"we acknowledge to be in God , and had made them all equally Gods , though' dif, inguifh'd one from another by particular Influences, Virtues and Perfecions. Thus THOTH, like an able Politician, disfigured Natural Religion , by introducing Notions which served for a Foundation to Paganism; and would to"
0578300500_000020,"Six essays upon theological, to which are added two upon moral, subjects. I. Upon The Scripture Signification Of The Word Truth. II. Upon The Nature Of Revelation. III. Upon The Curse Mentioned Gal. III. 13. IV. Upon The Divine Nature. V. Upon The Mode Of Reasoning Adopted In DR. Knox's Christian Philosophy. VI. Upon The Effects Of The Fall. Vii. Upon The Difference Between The Powers And Dispositions Of The Human Mind. Viii. Upon The Nature And Grounds Of Moral Obligation. In this last Essay DR. Paley's Notions, Advanced Upon That Subject In His Moral Lectures, IS Fully Considered. By Thomas Ludlam, A. M. Rector Of Foston, Leicestershire.",Thomas Ludlam,108,2,0,2,2,1,3,0,0,0,0,4,0,0,2,6,0,0,0,0,3,19,0,4,1,1,6,5,0,1,0,3,0,0,2,1,4,3,1,5,0,1,1,1,1,3,2,0,2,1,5,0,3,0,0,1,0,3,3,0,1798,1,1,"London : sold by F. and C. Rivington, ST. Paul's Church-Yard; J. Deighton, Cambridge; and Hanwell and Parker, Oxford, 1798.",London,128,male,1727,1811,FALSE,"illuminating spirit follow. If we have any ideas to our words , it should seem that the illuminating spirit is that spirit which bestows information; and it should likewise seem that men muss be made acquainted with their duty before they can be induced to practice it. Paper, pens, "
