PassageID,Title,Author,Total termFreq,termFreq(accord),termFreq(account),termFreq(appear),termFreq(author),termFreq(believ),termFreq(book),termFreq(build),termFreq(carri),termFreq(christ),termFreq(church),termFreq(death),termFreq(earth),termFreq(end),termFreq(faith),termFreq(father),termFreq(feet),termFreq(follow),termFreq(foot),termFreq(form),termFreq(gener),termFreq(glori),termFreq(god),termFreq(grace),termFreq(half),termFreq(hall),termFreq(hand),termFreq(heart),termFreq(holi),termFreq(hous),termFreq(kind),termFreq(king),termFreq(know),termFreq(labour),termFreq(laid),termFreq(law),termFreq(life),termFreq(littl),termFreq(live),termFreq(love),termFreq(manner),termFreq(mean),termFreq(natur),termFreq(neat),termFreq(nothig),termFreq(observ),termFreq(order),termFreq(peopl),termFreq(person),termFreq(piec),termFreq(power),termFreq(reason),termFreq(receiv),termFreq(set),termFreq(sever),termFreq(spirit),termFreq(think),termFreq(water),termFreq(word),termFreq(work),termFreq(world),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0777100400_000018,The christian's duty and confidence in times of public calamity. Being several discourses Occasioned by the Late Dreadful Earthquakes and the Apprehensions of a French War. By Benjamin Wallin.,Benjamin Wallin,71,0,1,2,1,0,0,0,1,3,3,1,5,0,3,0,0,2,0,0,2,0,10,2,0,0,1,0,3,2,0,0,2,0,0,0,0,1,1,3,2,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,3,4,3,1,2,1756,1,1,"London : printed for the author, and sold by George Keith, at the Bible and Crown in Gracechurch-Street; Thomas Field, at the Wheat-Sheaf, the Corner of Pater-Noster-Row, Cheapside; and John Robinson, near Dockhead, Southwark, 1756.",London,100,male,1711,1782,FALSE,"and in what a plain and earnest manner it is enjoined in the word , may we not well be astonished that any who fear God , or who look for salvation by Christ , are easy without it? But, 2 This * In like manner the faithful are generally"
1278200104_000132,"The practical expositor: or, an exposition of the New Testament, in the form of a paraphrase; with occasional notes In their proper places for further explication, and serious recollections At the Close of every Chapter. To which is added, An alphabetical table of The principal things contained in the paraphrase, especially in the notes. For the Use of the Family and Closet. By John Guyse, D.D.",John Guyse,70,2,2,0,1,1,0,0,1,7,2,4,1,1,4,1,0,0,0,0,0,4,10,2,0,0,0,2,2,0,1,0,0,4,0,1,5,0,0,2,1,0,0,1,0,0,0,1,2,0,1,0,1,0,0,2,0,0,1,0,0,1775,4,6,"Edinburgh : printed by W. Darling; and sold by him at his shop in Bridge-Street; by W. Gray, and J. Dickson, front of the Exchange; and by all other booksellers in Great-Britain, M.DCC.LXXV. [1775].",Edinburgh,463,male,1680,1761,FALSE,"Macacedoniaz in search of him; where at length I found him, who gave me a very comfortabl account of your humbleness of mind, and earnest desire to rectify what had been amiss; and of your affeaionate dispositions toward me. (chap. VII 6, 7.) anks 14 Now, blefed be the father"
0480400600_000060,"The complete duty of man: or, a system of doctrinal and practical Christianity. To which are added, forms of prayer and offices of devotion, for the various circumstances of life. Designed for the Use of Families. By H. Venn, A. M. Rector of Yelling in Huntingdonshire, and Chaplain to the Earl of Buchan.","Venn, Henry",88,1,1,1,2,4,1,0,0,2,0,0,0,1,1,0,0,1,0,0,1,0,10,5,0,0,3,7,7,0,1,0,1,0,1,0,0,0,1,4,1,5,1,0,0,1,0,1,2,0,2,0,2,0,0,7,0,1,4,4,1,1798,1,1,"Bath : printed by and for S. Hazard; and sold in London by Vernor and Hood, Poultry; Matthews, Strand; Chapman, Fleet-Street; Eglyn and Pepys, Chiswell-Street; and all other Booksellers, 1798.",Bath,450,male,1725,1797,FALSE,"if we are doing what is forbidden, if we are enslaved by pride or discontent, intemperance, or uncleanners, covetousness, or envy, it is because we will not in earnest seek deliverance from such hateful tyrants. In this manner , now as in the apostles days, the Holy Ghost continually operates"
1105100300_000008,"Instructions for right spelling, and plain directions for reading and writing true English. With several delightful Things, very Useful and Necessary, both for Young and Old to Read and Learn. By G. F. and E. H. Enlarged by A. S.","Hookes, Ellis",94,0,0,0,0,0,0,0,0,10,3,1,1,1,3,1,1,1,0,0,1,2,18,1,0,0,0,3,2,0,0,1,1,0,1,3,6,0,1,1,0,0,1,0,0,0,2,8,0,1,4,0,0,0,0,7,0,1,1,2,4,1706,1,1,"London : printed and sold by T. Sowle, in White-Hart-Court in Gracious-Street, 1706.",London,123,unknown,,,FALSE,"thespirit andprince of darknefi, which fills People with Darkness, and makes them hate the Light of Christ , .and bliads all his subje&s, that they call the Light of Christ Natural , and Created, and cwgtirence. And the Devil is called Beet zx~l. Prince of Devils: The Accuser of tliderethren;"
0039300202_000053,"Letters and sermons, with A review of ecclesiastical history, and hymns. By John Newton, Rector of St Mary, Woolnoth, London. In six volumes. ...",John Newton,86,0,0,1,0,3,1,0,0,6,0,0,1,1,9,0,0,0,0,0,1,2,7,1,0,0,0,3,1,0,0,0,0,3,0,2,3,2,8,3,0,0,1,0,0,1,0,4,2,0,2,3,2,3,0,1,1,0,5,2,1,1787,2,6,"London : printed for J. Buckland, No 57. Pater-Noster-Row; and J. Johnson, No 72. St. Paul's Church-Yard, MDCCLXXXVII. [1787].",London,292,male,1725,1807,FALSE,"the path of revelation. This is one difference, assent may be the at of our natural reason ; faith is the effcc& of immediate almighty power . Another difference is, faith is always efficacious, "" it worketh by love ; "" whereas aflint is often given where it has little"
1193802400_000004,"The glorious descent; or, the blessings of the Holy Ghost. Represented in Three Discourses on St. John XVI. 7. Lately Preach'd at Triploe near Cambridge. To which are added, Three other Sermons: Two on the Feast of Easter; And, One on the Nativity of our Lord. By Edmund Brome, B. D. and Fellow of St. John's College in Cambridge. Being improved with Notes and Enlargements.","Broome, Edmund",82,2,0,1,0,1,1,0,0,4,5,0,2,2,3,1,0,0,0,0,1,0,4,2,1,0,0,0,8,0,0,0,0,0,0,1,2,0,3,0,1,0,2,0,0,1,0,2,1,0,3,1,2,0,1,10,0,2,7,2,3,1709,1,1,"London : printed for Jonah Bowyer, at the Rose in Ludgate-Street, 1709.",London,121,unknown,,,FALSE,"c. who vwe; prefer' nefled from Heaven to have received the gr.a. A; ts I. ces required in Chrilfian Profelites) to be 8 duly qualified for Baptism, and Reception into the Church ; and drew this wondering Aas II Confession firom fame of the Circumcision, Then i8. bath God al/d"
0010800104_000058,"The history of religion: particularly of the principal denominations of Christians, viz. Of the Church of Rome, --- England, --- Scotland, - Nonjurors, - Lutherans, - Presbyterians, Of the Independents, - Baptists in general, - Quakers, -- Antinomians, - Moravians, - Methodists in general. Containing a succinct and genuine account of their original and present constitution, discipline, doctrines, worship, and ceremonies: With a general Account of the various Sectaries of less Note, since the first Establishment of Christianity. Including a general History of the Reformation, and so much of Civil and Ecclesiastical History as is connected with, or necessary to explain and illustrate the Work. To which is added, A Dictionary of the principal Religious Orders, Offices, Days, Rites, Customs, Habits, and Characters; the most important Transactions of Ecclesiastical Councils, Synods, &c. explaining all such ambiguous Words and Phrases as have a proper Connexion with the Subjects of this History. By an impartial hand.",James Murray,75,2,0,2,1,2,0,0,0,4,7,2,1,2,2,4,0,0,0,2,1,2,7,1,0,0,2,0,4,0,0,0,0,1,0,1,2,0,1,0,2,2,3,0,0,2,0,1,0,0,4,1,0,0,1,3,0,0,0,0,3,1764,4,4,"London : printed for C. Henderson, at the Royal Exchange; W. Nicoll, in St. Paul's Church Yard; and J. Johnson, opposite the Monument, MDCCLXIV. [1764].",London,489,male,1732,1782,FALSE,"us an example of a feady adherence to the caute. of righteous"" ness, under the greatest natural and.temporal evils that can befall us, so in death he gave himself for us an offering and a ficrifice to God of a sweet smelling savour. Nor' did he long remain under the"
0420700900_000072,"The doctrine of the Bible; or, rules of discipline; briefly gathered through the whole course of the scripture, by way of question and answer.",,63,3,0,2,0,0,1,0,0,1,4,2,2,0,1,4,3,0,0,0,0,2,4,3,0,1,1,1,5,0,1,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,2,0,2,0,3,0,1,1,0,2,0,1,2,1,1,1783,1,1,"[Bristol] : London : printed in the year 1649. Bristol : reprinted for the editor, by William Pine; and sold by J.F. and C. Rivington, St. Paul's Church-Yard, London; J. Fletcher, Oxford; J. Merrill, Cambridge, S. Hazard, Bath; E. Bond, Stroud; A Browne, W. Bulgin, and T. Mills, Bristol, M.DCC.LXXXIII. [1783].",Bristol,362,unknown,,,FALSE,"foconfeqlentlv from him to the Church of God through ail ages. Q. ut7zere was John when he received it P A. In an island called Patmos, environed with the. Egean Sea, which Sea divides Europe from Asia. Q. ijwhat did he there? A. He was banished thither by the tyrant"
0829600100_000375,"A journal or historical account of the life, Travels, Sufferings, Christian Experiences, and Labour of Love, in the work of the ministry, of that Ancient, Eminent, and Faithful Servant of Jesus Christ, George Fox.",George Fox,111,0,0,0,0,0,1,2,0,8,0,2,0,2,8,2,0,0,0,0,0,2,15,4,0,0,1,4,8,0,0,0,0,0,2,7,7,0,3,4,0,0,0,0,0,0,1,2,0,0,3,0,2,0,1,11,1,0,4,0,4,1765,1,1,"London : printed by W. Richardson and S. Clark. Sold by Luke Hinde, in George-Yard, Lombard-Street, and the booksellers in London and Westminster, M.DCC.LXV. [1765].",London,785,male,1624,1691,FALSE,"C Christ their rock and salvation, the foundation of all the elect of  God , of the prophets and apostles, and of God's people now and to  the end ; glory to the Lord and the Lamb over all! Remember my  dear love to all fiiends, and"
0385401600_000028,"Free-Grace truths: or gospel comfort for doubting minds; in three letters to a Christian friend. I. On Christ being made sin for us: II. Righteousness to us: and, III. Sanctification in us. By the author of The spiritual treasury for the children of God.",William Mason,105,0,2,2,0,2,0,0,0,12,1,1,1,1,5,1,1,1,0,0,0,6,6,5,0,0,0,3,9,0,0,0,3,0,0,4,5,0,3,15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,2,4,3,1769,1,1,"London : printed and sold by M. Lewis, (no. 1.) in Pater-Noster-Row; and E. and C. Dilly, in the Poultry, 1769.",London,92,male,1719,1791,TRUE,"blessed and holy effeas which flow from CHRIST being made fantification in believers . They have thereby an habitual aptitude of mind, and difpofednefs of soul, to the following things: ift, To cleave unto the LORD JESUS with full purpose of heart , esteeming him their law fulfilling righteousness, their"
0892901700_000138,"An exposition of the book of Solomon's Song, commonly called Canticles. Wherein the authority of it is established and vindicated, against objections both ancient and modern; Several Versions compared with the Original Text; The different Senses both of Jewish and Christian Interpreters considered; And The Whole opened and explained in proper and useful Observations. By John Gill, D.D.",John Gill,71,1,2,1,2,1,0,0,1,9,2,0,0,1,2,2,0,0,0,1,0,5,5,5,0,0,1,0,1,0,0,1,0,1,0,0,6,0,0,4,0,0,3,0,0,1,1,1,1,0,1,1,0,0,3,1,0,1,2,0,1,1768,1,1,"London : printed for George Keith in Gracechurch-Street, MDCCLXVIII. [1768].",London,574,male,1697,1771,FALSE,"vehicle irn hich he is brought' home unto them, and in which he triumphs over all is' enemies, and'makes his ministers to do so likewise: ob that this is a triumphal chariot which he ias'mmade, and in whicl he shows him'ftlf to the world . Anl, i. He is the"
1278100102_000270,"The practical expositor: or, an exposition of the New Testament, in the form of a paraphrase; with occasional notes In their proper places for further explication, and serious recollections At the Close of every Chapter. To which is added, An alphabetical table of The principal things contained in the paraphrase, especially in the notes. For the Use of the Family and Closet. By John Guyse, D.D.",John Guyse,87,0,0,1,1,1,0,0,0,1,0,3,2,0,2,8,0,0,1,0,0,4,3,1,0,1,2,2,1,0,1,0,0,0,0,0,2,4,6,3,2,1,3,0,0,0,0,1,4,0,3,0,1,0,0,9,0,0,1,6,6,1775,2,6,"Edinburgh : printed by W. Darling; and sold by him at his shop in Bridge-Street; by W. Gray, and J. Dickson, front of the Exchange; and by all other booksellers in Great-Britain, M.DCC.LXXV. [1775].",Edinburgh,511,male,1680,1761,FALSE,"abide with you for ever; 4n U * The Spirit is here evidently spoken of s a diffin& person from Christ : He was one Pdraclete, and the Spirit , who after his departure should come from the Father , was another, xxe) another person , though not (axxo) another"
0771301500_000002,"Select discourses on various subjects. By Secker, Warburton, Jortin, Powell, Mann, Porteus, Blair, Balguy, And Bishop of Landaff.",,65,1,1,1,2,3,0,0,0,2,5,0,1,0,2,1,0,2,0,2,0,0,6,2,0,1,4,3,3,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,1,5,0,1,1,2,0,1,1,0,1,2,1,1,1786,1,1,"Dublin : printed by George Grierson, Printer to the King's Most Excellent Majesty, 1786.",Dublin,340,unknown,,,FALSE,"continual protef&i on and government, will be pleased to fanaify and bless every ordinance,, by whomsoever administered, the objet of which is the increasing and eftahlilhing the influence of piety and virtue for what is that but the very purpose for which the ministry of chrir upon earth was appointed?"
0298001800_000008,"A compassionate address to the Christian world. Divided into six sections. Viz. I. Serious Considerations. II. Self-Examination derived from the Creed. III. Self-Examination derived from the Lord's Prayer. IV. Self Examination derived from the Ten Commandments. V. Enquiries relating to the Gospel of Christ. VI. An affectionate Para-Phrase on these Words, Why will ye Die? Revised and corrected.",John Reynolds,91,0,1,1,0,6,0,0,0,8,0,5,2,2,1,1,1,0,0,0,0,1,13,1,0,0,5,2,4,0,1,0,3,0,1,1,2,4,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,4,0,2,2,9,1761,1,1,"Salop : printed by Stafford Pryse, in the High-Street, MDCCLXI. [1761].",Shrewsbury,96,male,1667,1727,FALSE,"and Courts of Jus tice; all were Enemies to him, who came to bear our Sins; He suffered from the Jews, his own Countrymen, and from the Gentiles, that were Strangers to him; particularly he suffered under the Government and in the Court of Pontius Pilate, one that was a"
0949900300_000016,"Twelve discourses upon some practical parts of Solomon's Song. Preached at St. Dunstan's church in the West, London. By W. Romaine, M. A. Lecturer of the said Church.",William Romaine,87,1,1,1,0,3,0,1,0,11,1,0,1,1,5,5,0,3,0,1,0,3,9,9,0,0,0,1,1,0,0,0,2,0,0,0,1,0,3,7,0,2,0,0,0,0,0,0,1,0,1,0,2,0,1,4,1,0,2,1,1,1758,1,1,"London : printed for J. Worrall, at the Dove, in Bell-Yard, near Lincoln's-Inn ; and E. Withers, at the Seven Stars, near the Temple-Gate, Fleet-Street, MDCCLVIII. [1758].",London,377,male,1714,1795,FALSE,"Pray therefore against it. Entreat the Holy Spirit to remove it, that you may be drawn to the loving Saviour of sinners, and united to him by living faith . And until he produce this grace in you, seek him diligently in all his E 3 orci[ [ ordinances. They"
0777100400_000017,The christian's duty and confidence in times of public calamity. Being several discourses Occasioned by the Late Dreadful Earthquakes and the Apprehensions of a French War. By Benjamin Wallin.,Benjamin Wallin,83,1,1,1,2,4,0,2,0,4,13,0,3,0,5,0,0,0,0,0,1,2,10,1,0,0,0,0,3,1,0,2,0,0,0,3,1,0,0,2,1,0,0,0,0,1,4,4,2,0,0,1,0,3,0,1,0,0,3,0,1,1756,1,1,"London : printed for the author, and sold by George Keith, at the Bible and Crown in Gracechurch-Street; Thomas Field, at the Wheat-Sheaf, the Corner of Pater-Noster-Row, Cheapside; and John Robinson, near Dockhead, Southwark, 1756.",London,100,male,1711,1782,FALSE,"of the poor and the weak, and destitute of carnal weapons; hence ihe hath no comeliness to those who favour the flesh; nevertheless, the saints thus united are the excellent of the earth , and these religious societies are the glory of the land in which they abide. And this"
1678301702_000080,"Sermons on practical subjects. By Robert Walker, late one of the ministers of the High Church of Edinburgh. To which is prefixed, A character of the author, by Hugh Blair, D.D. The sixth edition, containing all the sermons of the former editions. In two volumes.","Walker, Robert",68,1,1,0,2,1,0,0,0,1,0,1,0,2,2,1,0,2,0,0,2,2,8,2,0,0,1,4,5,2,0,0,0,0,0,2,2,1,2,1,4,2,2,0,0,1,0,0,0,0,2,0,1,1,0,1,0,1,1,2,2,1787,2,2,"Dublin : printed by and for W. Sleater, No. 51 Castle-street, and for W. Gilbert, No. 26 Great George's-street, M.DCC.LXXXVII. [1787].",Dublin,454,male,1716,1783,FALSE,"and the law was publicly read and explained, both at Jerusalem and other cities of Judea, where synagogues were built for that very end . After the relur rection of Christ , the Apostles and primitive Christians met together statedly on the first day of the week, that they might"
0177200303_000032,"Several sermons, chiefly upon practical subjects, many of which were preached before Her present Majesty, when Princess of Wales. By her chaplain in ordinary, the late Reverend Nicolas Brady, ... Now first publish'd from the author's manuscripts. In three volumes. ...",Nicholas Brady,64,2,0,0,0,1,1,1,0,2,1,0,1,0,1,4,0,0,0,1,2,7,5,1,0,0,1,3,1,2,1,0,1,2,0,3,1,0,1,0,2,1,0,0,0,1,0,4,0,0,2,1,2,0,2,3,0,0,0,0,0,1730,3,3,"London : printed for R. Gosling; and E. Symon, 1730.",London,315,male,1659,1726,FALSE,"of their Inititutions, and the yev.' Divinity of their Inspirations. Nay farther, he complied with the Mofaick Rites; submitting to be circumcised in Obedience to the Law , though free from all manner of fleihly Pollution; and several Actions of his Life are recorded to have been done, that such"
1571900500_000012,"Piety promoted, in a collection of dying sayings of many of the people call'd quakers. With some memorials of their virtuous lives. The fifth part. The fourth edition. By John Field.","Field, John",68,1,1,1,0,0,0,1,0,1,2,4,1,1,2,0,0,2,0,0,0,1,6,2,0,0,3,0,1,1,1,0,1,4,0,0,2,1,2,8,0,0,0,0,0,0,1,1,0,0,3,0,2,0,3,1,1,0,2,2,2,1775,1,1,"London : Printed and sold by Mary Hinde, at No 2, in George-Yard, Lombard-Street, 1775.",London,253,male,1652,1723,FALSE,"at firjing creek in Eaflern shore. He was one whom the Lord fitted for the Work of the Ministry, and he preached the Gospel of Peace : And the Lord also gifted him to be helpful in Government in the Church ,. and to"" maintain the Order p.s. the Gospel."
