PassageID,Title,Author,Total termFreq,termFreq(adam),termFreq(believ),termFreq(blood),termFreq(bodi),termFreq(christ),termFreq(church),termFreq(command),termFreq(commit),termFreq(confid),termFreq(corrupt),termFreq(death),termFreq(devil),termFreq(etern),termFreq(evil),termFreq(faith),termFreq(fall),termFreq(father),termFreq(forgiv),termFreq(god),termFreq(grace),termFreq(guilt),termFreq(guilti),termFreq(hand),termFreq(heart),termFreq(heaven),termFreq(hell),termFreq(holi),termFreq(know),termFreq(law),termFreq(life),termFreq(live),termFreq(love),termFreq(mean),termFreq(merci),termFreq(mind),termFreq(natur),termFreq(obedi),termFreq(offer),termFreq(pardon),termFreq(person),termFreq(power),termFreq(reason),termFreq(repent),termFreq(sacrif),termFreq(salvat),termFreq(save),termFreq(saviour),termFreq(scriptur),termFreq(sens),termFreq(sin),termFreq(sinner),termFreq(soul),termFreq(spirit),termFreq(state),termFreq(think),termFreq(true),termFreq(wick),termFreq(word),termFreq(work),termFreq(world),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0976600300_000050,"An appeal to matter of fact and common sense: or, a rational demonstration of man's corrupt and lost estate.",John William Fletcher,80,3,4,1,1,1,4,0,0,2,1,2,0,1,0,2,1,1,0,6,5,1,0,1,1,0,0,3,0,0,0,1,1,0,1,0,4,0,0,1,2,3,1,3,0,2,3,1,0,0,3,2,1,3,0,1,0,1,0,5,0,1795,1,1,"London : printed by G. Paramore, North-Green, Worship-Street; and sold by G. Whitfield, at the Chapel, City-Road; and at all the Methodist preaching-houses, in town and country, 1795.",London,357,male,1729,1785,FALSE,"a sacrifice of an infinite dignity: hence we discover the mistake of Heathens and carnal Jews, who. trufled in the sacrifices of beasts; the r ror of Deists, Muslims, and Socinians, who see no need of any expiatory sacrifice; and the amraz. ing prefumnption of too many Chriltians, who repo'e"
0448601100_000007,"Love to our neighbour explained and urged in a sermon, delivered at Concord, Massachusetts, December 26, 1799, being the day on which Samuel Smith was executed for burglary. By Ezra Ripley, A.M. Minister of Concord. Published for the benefit of criminals.",Ezra Ripley,112,0,3,1,2,7,0,0,3,2,0,4,0,1,1,0,0,1,5,15,3,0,0,0,4,0,1,0,0,8,4,2,2,0,8,2,0,0,0,1,2,4,1,3,0,3,1,2,0,0,7,0,2,1,0,0,2,1,1,0,2,1800,1,1,"[Boston] : Printed by Samuel Hall, no. 53, Cornhill, Boston, 1800.",Boston,30,male,1751,1841,FALSE,"intention to take the life of a fellow mortal. But the law , that puniihes burglary with death , proceeds on the supposition, that house breakers for the purpose of ltealing, intend to commit murder, if it be found necessary to prevent detection. It may, however, have been more owing"
0333600400_000012,"A companion to the altar: Shewing the Nature and Necessity of a Sacramental Preparation, in order to our worthy receiving the Holy Communion. Wherein Those Fears and Scruples about Eating and Drinking Unworthily, and of incurring our own Damnation thereby, are proved groundless and unwarrantable. Unto which are Added, Prayers and Meditations, Preparative to a Sacramental Preparation, according to what the Church of England requires from her Communicants.","Vickers, William",119,0,2,0,2,5,0,0,0,1,0,5,1,2,1,8,0,4,2,4,4,1,0,1,6,0,0,6,0,0,7,1,7,0,11,2,0,0,0,0,0,1,0,2,0,3,1,4,0,1,10,0,2,1,1,0,1,1,0,4,4,1731,1,1,"London : printed for Edmund Parker, at the Bible and Crown over against the New Church in Lombard-Street, 1731.",London,54,male,1707,1711,FALSE,"mine Eyes a Fountain of Tears, that I might, weep Day and Night for my Sin ! O gracious Lord, look on me as thou didst on theapoftle St.peter, and let thy compassionate Look so pierce my stony Heart , that I may weep bitterly for my Sins , andpro"
0896402100_000005,"A companion to the altar: shewing the nature and necessity of a sacramental preparation in order to our worthy receiving the Holy Communion Wherein those Fears and Scruples about Eating and Drinking Unworthily and of incurring our own Damnation thereby are proved groundless and unwarrantable Unto which are added. Prayers and Meditations, Preparative to a Sacramental Preparation according to what the Church of England requires from her Communicants.","Vickers, William",92,0,1,3,5,1,0,0,1,0,0,2,0,1,0,0,2,0,2,11,3,0,1,0,2,0,0,6,0,2,1,2,1,0,4,0,1,1,0,2,1,1,0,7,0,1,1,3,1,2,10,1,4,2,0,0,0,2,1,0,0,1781,1,1,"London : printed by assignment from E. Parker, for Thos. Beecroft, at the Bible and Crown In Paternoster-Row, [1781].",London,74,male,1707,1711,FALSE,"Staf of Life , and Wine the most Iovereign Cordial (when taken in due Proportion) to cheer and rejoice the Heart . And thus our Souls , by this Sacrament, are fortified and strengthened with Grace , \wiillom, Courage,, and all other spiritual Gifts, to keep us through lfaith unto"
1278400100_000050,A new manual of devotions. In Three parts. Part I. Containing prayers for families and private persons. Part II. Containing offices. I. Of Humiliation. II. For the Sick. III. For Women with Child. Part III. Consisting of an office for the holy communion: to which are added some occasional prayers.,,84,0,0,0,0,4,0,0,0,1,1,2,0,1,0,3,1,4,1,5,3,0,0,2,2,0,0,5,1,1,0,0,2,1,2,1,3,2,0,2,1,1,0,0,0,1,2,2,6,1,4,1,2,3,1,1,1,1,3,1,2,1751,1,1,"London : printed for S. Birt; T. Longman; C. Hitch and L. Hawes; E. Wicksteed; B. Barker; and B. Dod, M.DCC.LI. [1751].",London,525,unknown,,,FALSE,"forgive them likewise. O do hot exact Puniihment of me for my Sins ; N 4 but but extend thy Mercy and Pardon to my Soul , for my dear Redeemer's Sake, Jesus Christ our Lord. Amen. VI And having thus utterly renounced my Sins , O Holy Father ,"
0452601400_000005,"Hymns, and divine songs, for young persons. To which are added, many hymns on interesting subjects, for private and public use. Originally designed for the use of the Sunday School, at Bolton. By Benjamin Rhodes.","Rhodes, Benjamin",98,0,1,4,0,0,0,1,0,1,0,2,0,2,3,2,0,1,2,6,6,0,2,1,1,1,1,0,0,2,4,6,5,0,6,0,1,0,0,2,0,0,0,3,0,1,5,4,0,0,9,2,3,1,0,1,1,0,3,1,1,1796,1,1,"Birmingham : printed by J. Belcher, 1796.",Birmingham,102,male,1743,1816,FALSE,"in all his dealings TRUE . 3 By diligence and prudent care, Shall gain a reputation fair; In wisdom and.ih wealth abound, And be with health and plenty crowned. [: 25 4 The wife and good shall on him smile, Rewards fhallall his toils beguile; The Lord will blessings on"
0196400502_000058,"Sermons preach'd upon several occasions. In two volumes. By Will. Sherlock, D. D. Late Dean of St. Paul's. ...",William Sherlock,115,0,1,2,0,3,0,0,0,0,1,1,2,0,0,2,0,6,8,12,4,0,0,1,0,2,0,3,4,2,4,0,0,1,1,0,23,1,1,2,0,1,5,3,0,1,2,1,1,0,2,7,0,0,2,1,1,0,0,1,0,1719,2,2,"London : printed for D. Brown, J. Walthoe, J. Knapton, B. Tooke, R. Robinson, J. Pemberton, and T. Ward, MDCCXIX. [1719].",London,428,male,1641,1707,FALSE,"muss be a Ransom paid for his Liberty, his Life muss be redeemed, and a new Inheritance murf be purchased for him, or his Father's Pardon will do him no good: A very kind Father may do all this, but it is not a Debt of Nature , but pure"
0193301500_000035,"Devotion reviv'd: or, safe and easie directions for a truly religious life. With a character of the principal vertues necessary for a Christian. By a divine of the Church of England.",Divine of the Church of England,84,0,0,0,2,5,2,0,2,1,0,0,1,2,2,1,1,1,2,11,2,0,0,1,1,2,0,6,0,0,3,2,2,0,2,3,1,1,1,0,0,1,1,0,0,1,1,1,1,0,2,1,2,1,0,1,1,1,4,3,2,1716,1,1,"London : printed for R. Smith, at Bishop Beveridge's Head, in Pater-Noster-Row, 1716.",London,386,male,,,FALSE,"pleated to prepare my Heart , this Day, for thy Worship and Seryice, with a fervent Zeal, and hearty Devotion; that I may enter into thy Gates with Thanksgiving, and into thy Courts with Praise; that no vain Imaginations may disturb my Mind . but that my Prayers may be"
0819500300_000006,"The christian's manual. In two parts. I. The catechumen: Or An Account given by a Young Person of his Knowledge in Religion, before his Admission to the Lora's Supper, as a Ground-Work for his right under standing the Sacrament. II. An introduction to the sacrament: Or, A short, safe and plain Way to the Communion Table; being an Instruction for the worthy Receiving the Lord's Supper. To which is added, The communicant's assistant; being Devotions to that purpose; fitted to be used before, at, and after the Receiving the Blessed Sacrament. Collected for, and familiarly addressed to every particular Communicant. By L. Addison, D. D. Late Dean of Litchfield.",Lancelot Addison,117,0,14,1,5,4,7,1,3,0,1,4,0,0,0,4,0,1,4,8,0,1,0,1,0,2,1,1,0,2,5,4,0,1,0,0,1,1,0,4,2,3,0,1,0,0,0,0,0,1,16,1,3,2,1,0,2,1,1,0,2,1724,1,1,"Dublin : printed by Aaron Rhames, for J. Hyde, R. Gunne, R. Owen, and E. Dobson, 1724.",Dublin,168,male,1632,1703,FALSE,"a Crown: And these are called the cihrch Militant, which is on Earth. And some are in a state of Peace; for having sought the good Sight of Faith , and finished their Warfare, they are entered into theirmafter's Joy: And these make the Clhurch Trium; - pliant, which is"
0857901000_000005,"A companion to the altar: shewing the nature and necessity of a sacramental preparation, in order to our worthy receiving the Holy Communion: wherein Those Fears and Scruples about Eating and Drinking Unworthily, and of incurring our own Damnation thereby, are proved groundless and unwarrantable. Unto which are Added, Prayers and Meditations, Preparative to a Sacramental Preparation, according to what the Church of England requires from her Communicants.","Vickers, William",98,0,1,3,4,4,0,1,3,0,0,2,0,1,0,1,3,0,2,11,2,0,1,0,0,2,0,7,0,2,0,3,0,1,4,0,1,2,0,2,1,1,0,8,0,0,0,3,1,2,10,1,4,2,0,0,0,2,0,0,0,1768,1,1,"London : printed for John Beecroft, at the Bible and Crown, in Pater-Noster Row, 1768.",London,54,male,1707,1711,FALSE,"and his Blood to be shed for us; but it likewise seals to us all those Blefaings and Benefits which are purchased and procured for us by his Death and Passion; namely, the Pardon of Sin , and Power against it. The benefit of frequent Communion is also of great"
0857900600_000067,"The knowledge and practice of Christianity made easy to the meanest capacities: or, an essay towards an instruction for the indians; Which will likewise be of Use To all such who are called Christians, but have not well considered the Meaning of the Religion they profess: Or, who profess to know God, but in Works do deny Him. In Twenty Dialogues. Together with directions and prayers, for The Heathen World, Missionaries, Catechumens, Private Persons, Families, Of Parents for their Children, For Sundays, &c. The twelfth edition. By the Right Reverend Father in God, Thomas, Lord Bishop of Sodor and Man.",Thomas Wilson,89,0,0,1,0,1,0,1,1,1,0,0,1,1,3,2,3,1,2,17,4,0,0,0,2,0,1,3,0,0,1,3,4,0,2,4,1,0,0,1,1,1,2,1,0,1,1,0,2,2,4,1,1,2,0,0,3,0,3,0,3,1776,1,1,"London : printed for John Rivington, Bookseller to the Society for Promoting Christian Knowledge, at the Bible and Crown (no 62) in St. Paul's Church-Yard, M.DCC.LXXVI. [1776].",London,315,male,1663,1755,FALSE,"ilant and wilful Omission of this Duty is a sure , Vay to lose the Knowledge and Remembrance of God , of his Word and Promises: - And then Mien will have no Motives to fear or to love God , nor any Reason to hope for any Good from"
1526700301_000364,"A dictionary of the Holy Bible: Containing, an historical account of the persons: A geographical and historical account of the places: A literal, critical, and systematical description of other objects, whether natural, artificial, civil, religious, or military: and The explication of the appellative terms, mentioned in the writings of the Old and New Testament. The whole comprising whatever important is known concerning the antiquities of the Hebrew nation and church of god; forming a sacred commentary; a body of scripture history, chronology, and divinity; and serving in a great measure as a concordance to the Bible. By the Rev. John Brown, late minister of the Gospel at Haddington.",John Brown,99,1,2,0,0,13,0,1,0,0,1,0,0,0,1,4,0,0,0,12,0,3,1,1,4,0,1,1,0,3,0,0,0,5,0,1,3,0,5,0,2,1,0,1,0,3,3,5,1,1,5,4,1,0,2,0,2,2,1,2,0,1797,1,2,"Edinburgh : Printed and sold by Murray & Cochrane. Sold also by Bell & Bradfute, 1797.",Edinburgh,586,male,1735,1787,TRUE,"presumption, to rob God of his Son and salvation , as if flollen waters were s ] Go S sweet. Nothing but the view of God's donation can warrant our intermeddling with Christ . (z.) The nature of faith , as an assurance, or real persuasion of the truth of"
0114501200_000003,"Holiness. A sermon, on Hebrews xii.14.",George Burder,128,1,3,0,0,11,2,1,0,0,0,1,0,2,0,6,0,0,0,13,4,1,0,1,1,3,1,18,2,1,1,1,2,2,0,0,8,0,0,3,4,1,1,0,0,7,5,0,2,0,4,0,2,0,0,2,2,2,2,3,2,1797,1,1,"London : sold by Button, Conder, Chapman, and Mathews: Luckman and Suffield, and Merridew, Coventry, 1797.",London,12,male,1752,1832,FALSE,"ifall see the Lord."" The whole scripture teltifies to the same truth. And surely it must be evident, in a moment, to every considerate person , for it is a part of our salvation ; and to talk of being saved without holiness , is as aofurd as to speak"
1405000100_000036,"Seven sermons Viz. I. Of the unpardonable sin against the Holy Ghost: or, The sin unto death. II. The saint's duty and exercise: in two parts. Being an exhortation to, and direction for prayer. III. The accepted time, and day of salvation. IV. The end of time, and beginning of eternity. V. Joshua's resolution to serve the Lord. VI. The way to heaven made plain. VII. The future state of man: or, A treatise of the resurrection. By Robert Russel, at Wardhust in Sussex. The forty sixth edition. Licensed and entered according to order.","Russel, Robert",105,0,2,0,5,6,0,1,0,1,0,4,4,1,1,2,2,2,0,9,2,0,0,0,3,10,4,1,3,2,4,0,0,0,1,1,0,1,0,1,0,0,0,11,0,2,4,0,0,1,4,0,2,1,0,0,4,1,0,1,1,1757,1,1,"London : Printed for J. Hodges, on London-Bridge, C. Hitch and L. Hawes, S. Crowder and H. Woodgate, in Pater-Noster-Row; W. Johnson, in St. Paul's-Church-Yard; and C. Ware, on Ludgate-Hill, M,DCC,LVII. [1757].",London,168,male,,,FALSE,"and you are enemes., you are under his wrath and curse; you are fiaves to the devil : And besides all thi,, you are in danger every hour of dropping into hell for you know not how suddenly death may .seize upon gyou: And then if you are unprepared, you"
0354000100_000005,"An authentic narrative of the primary ordination held in the Countess of Huntingdon's chapel, at Spa-Field, London, On Sunday the 9th Day of March 1783. Upon the plan of secession. Published at the request of the congregation.",,117,2,2,0,0,10,3,0,0,0,2,1,0,5,2,1,1,3,0,18,2,0,1,0,3,1,0,4,1,1,2,1,1,2,1,1,8,2,1,0,5,5,0,0,0,2,1,1,0,1,6,0,0,6,0,0,0,0,2,3,3,1784,1,1,"London : printed for Hughes and Walsh, Inner Temple Lane, M.DCC.LXXXIV. [1784].",London,79,unknown,,,FALSE,"of this B fia [ i8 ] sin was imiputed, and the same corrupted nature conveyed to all their posterity, descending from them by ordinary generation. V OF ORIGINAL SIN . Original sin standeth not in the following of Adaa, as the Pelagiansdo vainly talk, but it is the fault"
0196400502_000073,"Sermons preach'd upon several occasions. In two volumes. By Will. Sherlock, D. D. Late Dean of St. Paul's. ...",William Sherlock,153,0,10,1,0,10,1,0,0,0,0,1,0,0,0,4,0,4,11,13,5,0,0,0,1,3,0,2,0,5,1,0,1,0,0,0,23,1,1,8,1,0,2,8,0,6,3,7,0,0,7,7,0,0,1,1,1,0,0,0,3,1719,2,2,"London : printed for D. Brown, J. Walthoe, J. Knapton, B. Tooke, R. Robinson, J. Pemberton, and T. Ward, MDCCXIX. [1719].",London,428,male,1641,1707,FALSE,"expe.t a graci ots Answer of our Prayers, without praying in his Name, and for his Sake. And the .truet and sincerest Penitents obtain the Pardon of their Sins , not merely for the Sake of their Repentance , but through Faith in the Blood of Christ , that is,"
1747900101_000042,"The works of the most Reverend Dr. John Tillotson, ... containing two hundred sermons and discourses, on several occasions. ... Being all that were printed after His Grace's decease; now collected into two volumes. Together with tables to the whole: ... Published from th originals by Ralph Barker, ...",John Tillotson,104,0,3,0,0,0,5,0,0,6,1,0,0,1,1,7,0,0,1,8,2,0,0,0,0,4,2,5,0,1,3,1,1,1,1,0,3,0,5,0,0,0,6,2,0,5,2,1,5,2,4,0,0,0,0,1,5,2,0,1,6,1722,1,2,"London : printed for Benjamin Tooke, John Pemberton, and Edward Valentine; Jacob Tonson, and James Round, 1722.",London,794,male,1630,1694,FALSE,"of their Religion, should not haire the liberty to do it. Nor, 2 That when upon due inquiry and examination, men are fettled, as they think and verily believe , in the TRUE faith and Religion, they Should obstinately refuse to hear any jeafon that can be offered against their"
0631700300_000056,"Sermons on various subjects: to which are subjoined hymns, suited to the several discourses. By William Peebles, Minister at Newton Upon Ayr.","Peebles, William           1826",103,0,1,1,0,4,0,0,0,1,0,2,0,0,1,3,0,0,0,7,1,0,3,1,4,1,0,1,0,4,2,2,1,0,3,0,4,1,0,1,0,1,2,17,0,8,0,3,1,1,8,1,0,1,0,0,1,2,1,1,6,1794,1,1,"Edinburgh : printed by George Caw; and sold by M. Gray, J. Dickson, W. Laing, and J. Ogle, Edinburgh; J. Smith, Duncan and Son, Glasgow; and A. Forsyth, and P. Wilson, Ayr, M.DCC.XCIV. [1794].",Edinburgh,462,unknown,,,FALSE,"genuine repentance , are hap pily conducted. They ard convinced that there is salvation in no other; not in themselves, for they are altogether guilty and impotent; not in any of their fellowmen, for they too are equally obnoxious to the curse of the Divine law . Therefore, they rest"
0389100300_000084,"The afflicted man's companion: or, a directory for families and persons afflicted with sickness or any other distress. With Directions to the Sick, Both under and after their Affliction. Also, to the Friends of the Sick, and Others Who Visit Them: and Likewise to All, How to prepare both for Sickness and Death; and how to be exercised at the time of Dying. With A Collection of the Dying Words of many choice and eminent Saints. Necessary for Families. To which are Added, The Dying Words of the Author, written by himself, and found among his Papers after his death. By the Rev. Mr. John Willison, Late Minister of the Gospel at Dandee.",John Willison,105,0,4,7,0,2,0,0,2,1,1,4,2,0,0,0,0,0,1,18,1,2,1,0,3,3,1,0,0,0,1,0,3,0,9,1,1,0,2,2,1,0,0,3,0,1,1,0,0,0,15,3,3,0,1,1,0,0,1,1,2,1800,1,1,"Falkirk : printed and sold by T. Johnston, 1800.",Falkirk,288,male,1680,1750,FALSE,"secure cen science mull be a.wakeued to see the demerit of sin , and the terribleness of the justice of a sin revenging God , before whom no Chriiilefs impenitent linner can stand: This is necefl'rv in order to a finner's difovering his loll cafe in himself, and his fleeing"
0563902000_000006,"Sermons on several subjects. By George Baddelley, A. B. Rector of Markfield, Leicestershire.","Baddelley, George",93,0,0,1,2,6,0,0,1,5,0,1,0,0,0,2,0,1,0,8,2,1,0,1,2,2,1,2,1,0,1,3,4,0,2,3,0,1,1,0,0,2,3,3,0,2,2,3,1,0,6,0,9,2,0,0,1,1,0,1,3,1752,1,1,"London : printed for G. Keith, at Mercer's-Chapel, Cheapside, 1752.",London,311,unknown,,,FALSE,"difplay'd in our conviction and conversion; in our repentance faith , and obedience . For with the Lord is everlasting strength; strength to help the poor difrreffed finner; strength to relieve all his spiritual wants; strength to subdue the guilt and power of our sins ; strength to get us"
