PassageID,Title,Author,Total termFreq,termFreq(asleep),termFreq(awak),termFreq(bed),termFreq(bodi),termFreq(brain),termFreq(consciou),termFreq(dai),termFreq(dream),termFreq(excit),termFreq(experi),termFreq(fanci),termFreq(idea),termFreq(imag),termFreq(imagin),termFreq(impress),termFreq(memori),termFreq(mind),termFreq(night),termFreq(percept),termFreq(phantasm),termFreq(real),termFreq(reason),termFreq(rise),termFreq(sens),termFreq(sleep),termFreq(soul),termFreq(state),termFreq(thought),termFreq(vision),termFreq(wake),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1183400602_000066,An enquiry into the nature of the human soul; wherein the immateriality of the soul is evinced from the principles of reason and philosophy. ...,Andrew Baxter,51,0,7,0,2,0,3,0,4,0,8,0,1,0,0,0,1,1,0,0,0,0,5,0,3,4,4,6,0,0,2,1737,2,2,"London : printed [by James Bettenham] for the author: and sold by A. Millar over-against St. Clement's Church in the Strand, MDCCXXXVII. [1737].",London,443,male,1686,1750,FALSE,"it is observed in the Cyclopadia, under the word [ fallacy] they do. - Ladly, (fays the Author)"" Reason cannot show C our fen/es mistaken, since all reasoning depends on pre""' ""' sensations, and the senses must first be true, , before 3 i/fence of the material world, and carried"
1043300100_000300,"Prima; the First Things, In Reference to The Middle and Last Things; or, the Doctrine of regeneration, the new birth, The very Beginning of a Godly Life. The Sixth Edition, compared and revised with the last London Quarto Edition, enlarged and corrected by the Author. Delivered by Isaac Ambrose, Minister of the Gospel at Preston in Amounderness in Lancashire.",Isaac Ambrose,43,1,3,4,0,0,0,2,4,0,0,0,0,0,2,0,0,0,10,0,0,0,0,1,2,4,4,1,1,2,2,1737,1,1,"[Glasgow] : Glasgow-College, printed for Mr. James Cullen preacher, Archibald Ingram, James Dechman, John Hamilton, and John Glasford, merchants in Glasgow, M,DCC,XXXVII. [1737].",Glasgow,625,male,1604,1664,FALSE,"and Hell ready oper. to shut her Mouth upon you: O then, how would you curse your selves, and bewail your sins - What horrible Visions would appear to you in the dark? horrible indeed? In fj much ( saith, one *) that were there no other Pu nij/menlt than"
0104200101_000095,"The works of John Locke, in nine volumes.",John Locke,62,1,1,0,4,0,0,3,2,0,0,0,23,1,1,0,0,11,1,4,0,0,1,0,2,2,0,0,4,0,1,1794,1,9,"London : printed for T. Longman, B. Law and Son, J. Johnson, C. Dilly, G. G. and J. Robinson, [and 14 others in London], 1794.",London,590,male,1632,1704,TRUE,"an hour or a day , a month or a year: of which duration of things, while he iccps or thinks not, he .has no perception at all, but it is quite lost to him; and the moment wherein he leaves off to think, till the moment he begins to"
0241900901_000063,"The looker-on, a periodical paper, by the Rev. Simon Olive-Branch, A.M. ...","Roberts, William",46,1,0,1,2,1,0,1,22,0,0,2,0,0,0,1,0,3,4,0,1,0,0,0,0,3,1,0,2,1,0,1795,1,4,"London : printed for G G. and J. Robinson, Paternoster-Row, 1795.",London,373,male,1767,1849,FALSE,"that tremendous abode; alluding, no doubt, "" to the influence which the passions reprefenaed ""by these allegorical beings are known to possess "" in producing dreams . The same author after"" "" copies Homer in describing the avenues "" by which dreams pass trom the Elysian fields to "" the"
0424802902_000001,"The history of Charlotte Summers, the fortunate parish girl. In two volumes. ...",,45,2,3,1,0,0,0,1,11,0,0,3,3,2,7,0,1,0,0,0,0,0,0,0,1,4,0,0,5,0,1,1753,2,2,"Dublin : printed for J. Exshaw, and J. Esdall, on Cork-Hill, 1753.",Dublin,195,unknown,,,FALSE,"THE HISTORY OF CHARLOTTE SUMMERS, The Fortunate PARISH GIRL. VOL. II D U B L IN: Printed for J. exsh AW, and J. ESDALL, on Cork hill, 1753 [ 77 ] THE HISTORY OF A PARISH GIRL. B O O K III Containing an unfortinate Period of ifi SUMMERS's Life."
0403300302_000106,"An enquiry into the nature of the human soul; wherein the immateriality of the soul is evinced from the principles of reason and philosophy. ... . The third edition. To which is added, a complete index.",Andrew Baxter,49,0,1,0,3,1,1,0,6,1,0,0,0,1,1,5,0,0,0,1,0,0,1,0,1,7,13,5,1,0,0,1745,2,2,"London : printed [by James Bettenham] for A. Millar in the Strand, MDCCXLV. [1745].",London,447,male,1686,1750,FALSE,"II 293, . Repulfon, no natural power in matter, See Matter, 3, Marg. Refiftmcs, an essential quality of matter and inconsistent with any a&tie power in it. See Matter. The same in animal bodies as in other matter, i. 119, 1 2, l&fiqq. Respiration, a motion merely mechanical in us."
1169000500_000069,"An historical, physiological and theological treatise of spirits, apparitions, witchcrafts, and other magical practices. Containing an account of the genii or Familiar Spirits, both Good and Bad, that are said to attend Men in this Life; and what sensible Perceptions some Persons have had of them: (particularly the Author's own Experience for many Years.) Also of Appearances of Spirits after Death; Divine Dreams, Divinations, Second Sighted Persons, &c. Likewise the Power of Witches, and the reality of other Magical Operations, clearly asserted. With a refutation of Dr. Bekker's World bewitch'd; and other authors that have opposed the Belief of them. By John Beaumont, gent.","Beaumont, John           1731",39,0,0,0,1,2,0,1,13,0,2,2,1,4,1,2,0,0,0,0,0,0,0,0,2,0,2,2,1,2,1,1705,1,1,"London : printed for D. Browne, at the Black Swan without Temple-Bar; J. Taylor, at the Ship in St. Paul's Church-Yard; R. Smith, at the Angel without Temple-Bar; F. Coggan, in the Inner-Temple Lane; and T. Browne without Temple-Bar, 1705.",London,419,unknown,,,FALSE,"of I r; el were also of the same Opinion, (ie.l chore to send them such Dreams , as were rru ly Divine, thus to fix them to thef; and lo divert them from that Vanity, to VI ich o thernations suffered themselves tobecarryed by those others. Beside, the Church"
0505102800_000106,"Dissertations upon the apparitions of angels, dæmons, and ghosts, and concerning the vampires of Hungary, Bohemia, Moravia, and Silesia. By the Reverend Father Dom Augustin Calmet, A Benedictine Monk, and Abbot of Senoners in Lorraine. Translated from the French.",Antoine Augustin Calmet,38,0,1,1,1,0,0,1,3,0,0,1,1,0,10,3,0,1,1,0,0,2,1,0,3,2,2,2,1,0,1,1759,1,1,"London : printed for M. Cooper, at the Globe in Pater-Noster-Row, MDCCLIX. [1759].",London,393,male,1672,1757,FALSE,"all the family. Now, admitting the truth of all the circumstances of this event, I have still something to offer by way of bar to the consequences which are drawn from it. It is not difficult to conceive, that Precy's imagination might be so disturbed by his fever, and by"
1120900100_000025,"Philosophical essays on various subjects, viz. space, substance, body, spirit, the Operations of the Soul in Union with the Body, innate Ideas, perpetual Consciousness, Place and Motion of Spirits, the departing Soul, the Resurrection of the Body, the Production and Operations of Plants and Animals: with some remarks on Mr. Locke's Essay on the human understanding. To which is subjoined a brief scheme of ontology, or the Science of Being in general, with its Affections. By I. Watts, D.D.",Isaac Watts,77,0,0,0,13,9,0,1,0,2,1,0,12,2,0,4,0,10,0,8,0,2,1,0,3,0,9,0,0,0,0,1755,1,1,"London : printed for T. Longman and J. Buckland, J. Oswald, J. Waugh, and J. Ward, [1755?].",London,421,male,1674,1748,TRUE,"not therefore any corporeal Traces, Motions or Imprefiions in the Brain , whether Iimilar or dissimilar to the objecs or Things which occasion them, that can be in a most proper Sense the felf fufcient and effective Causes of those special Ideas or Perceptions in the Soul , which are"
1688600400_000152,"The pocket magazine; or, Elegant repository of useful and polite literature.",Harrison & Co.,48,0,3,0,1,0,1,0,8,0,0,0,1,0,2,0,0,9,0,7,0,1,1,1,0,7,0,0,4,0,2,1794,1,1,"London [England] : Harrison & Co. 18, Pater-noster Row, 1794-1796.",London,1250,unknown,,,FALSE,"activity on our part, than in those trains of thought which are the moult loose and incoherent. Noi is this mere theory. I may venture to appeal to the con fcioufnes of every man accultoamed to dream , whether his reasonings during sleep do not seem ""to be carried on"
0198200702_000002,"An inquiry into the nature and origin of mental derangement. Comprehending A concise system of the physiology and pathology of the human mind. And A history of the passions and their effects. By Alexander Crichton, M.D. Physician to the Westminster Hospital, and public lecturer on the theory and practice of physic, and on chemistry. Volume I.","Crichton, Alexander, Sir",43,1,0,0,2,4,2,0,2,1,0,0,0,7,8,6,0,7,0,0,0,0,0,0,0,1,0,0,1,1,0,1798,2,2,"London : printed for T. Cadell, junior, and W. Davies, in the Strand, 1798.",London,462,male,1763,1856,FALSE,"imagination alluded to in the beginning of this chapter, there is evidently one very great difin&ion : to be made. They may with much propriety be divided into two great clafies. The first class is quite involuntary, the other, on the contrary, is so far voluntary, that the images which"
0965500107_000021,The spectator. ...,,45,0,5,0,5,0,1,0,6,0,1,0,2,0,0,0,0,3,1,0,0,0,2,2,0,3,9,0,1,1,3,1766,7,8,"London : printed for A. and B. Tonson and T. Draper, MDCCLXVI. [1766].",London,360,unknown,,,FALSE,"abftraaed. ""understandings, that they forget the story, and can; . only relate to our awakened souls a confused and.  broken tale of that that has passed. -- - Thus it.is observed, that men sometimes, upon the hour. of "" their departure, do speak and reaion above them ""s elves:"
1075000400_000023,"Philosophical essays on various subjects, viz. Space, substance, body, spirit, the Operations of the Soul in Union with the Body, innate Ideas, perpetual Consciousness, Place and Motion of Spirits, the departing Soul, the Resurrection of the Body, the Production and Operations of Plants and Animals: with some remarks on Mr. Locke's Essay on the human understanding. To which is subjoined A brief scheme of ontology, or the Science of Being in general, with its Affections. By I. Watts, D.D.",Isaac Watts,61,0,0,0,13,8,2,0,0,1,1,0,10,0,1,1,0,1,0,6,0,2,2,0,2,0,9,2,0,0,0,1742,1,1,"London : printed for James Brackstone, at the Globe in Cornhill, MDCCXLII. [1742].",London,430,male,1674,1748,TRUE,"any other Parts of Body by means of the Nerves, God hath powerfully ordained, that that individual Spirit shall have such particular Perceptions or Sensations, or such Ideas of outward Oftjets. 2 That 2 That when that Spirit wills to raise such a particular Motion in the Limbs, or in"
1754500100_000069,"Sacred and moral poems, on deity: creation:-life:-death:-and immortality. By the late and present Ld. Bishops of London: Milton, ... T. Denton, and others.",,32,1,0,0,0,1,1,4,1,0,0,2,1,1,0,0,1,3,0,1,0,0,3,2,3,1,2,0,1,0,3,1789,1,1,"London : printed for Joseph Wenman, 1789.",London,326,unknown,,,FALSE,"or dread his guiltlets dat. X XI The twinkling eye, whole various humoured roned Takes in soft net th' inverted form behind, The liffning ears, that catch the waving found, Are but mere organs of the feeling mind : External matter thus can lend its aid, And difiant thapes with"
0993700102_000276,"Cyclopædia: or, an universal dictionary of arts and sciences. ... By E. Chambers, F.R.S. With the supplement, and modern improvements, incorporated in one alphabet. By Abraham Rees, D.D. In four volumes ...",Abraham Rees,54,0,0,0,7,1,0,2,14,1,1,1,3,0,2,0,0,2,1,0,0,0,1,0,0,5,5,5,1,1,1,1779,2,1,"London : printed for W. Strahan, J. F. and C. Rivington, A. Hamilton, J. Hinton, T. Payne [and 31 others in London], 1778-1788.",London,625,male,1743,1825,FALSE,"some fear fidl objet. Thus he accounits for that which was in reality tie walwinsg vifigo of ibrtuts, which addrcffcd him the night before the battle of rliilippi. "" I am, Brutus, "" d'ilte evil gelnius; but thou fialt""fee me again near "" L ilipp i."" And Mr. Locke, though"
1541000902_000014,"Meditations and contemplations. In two volumes. Containing, vol. I. Meditations among the tombs; Reflections on a flower-graden; and, A descant on creation. Vol. II. Contemplations on the night; Contemplations on the starry heavens; and, a winter-piece. By James Hervey, A.M. late Rector of Weston-Favell, in Northamptonshire. The fifteenth edition.",James Hervey,30,0,1,2,1,0,0,0,2,0,0,3,0,1,1,0,0,2,1,0,0,1,1,0,1,4,3,2,1,2,1,1760,2,2,"London : printed for John Rivington, W. Strahan, James Rivington and J. Fletcher, R. Baldwin, W. Johnston, G. Keith, S. Crowder, P. Davey, and B. Law, E. Dilly, and T. Caslon, MDCCLX. [1760].",London,312,male,1714,1758,TRUE,"having run the whole Circle of the Chase, came, at lait, to the Fall ot the Stag. Upon this, He cries out with a determined Ai dor; Il il him: Ill kill him : and immediately feels for the Knife, which he carried in his Pocket.  His Companion happening"
0396402000_000050,"Practical discourses upon the parable of the ten virgins. Being a serious call and admonition to watchfulness and diligence in preparing for death and judgment. By Benjamin Colman, M. A. Late Preacher at Bath in Somersetshire.",Benjamin Colman,43,3,4,2,1,0,0,3,4,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,2,9,3,5,0,1,0,1707,1,1,"London : printed for Thomas Parkhurst, at the Bible and Three Crowns, the lower End of Cheapside, near Mercers-Chappel, 1707.",London,435,male,1673,1747,FALSE,"to stir, or open its Eyes and answer you. All further Pains is like to be to little purpose in this deplorable State : The Threatenings of the Word may be thundered in these Mens Ears, the sweet Promises of the Gospel may be art fuliy. sung, (as a very"
1168800104_000016,"First lines of the practice of physic. By William Cullen, M.D. A new edition. Corrected, enlarged, and completed in four volumes.",William Cullen,61,0,0,0,1,19,0,0,5,15,0,0,2,0,0,2,1,0,0,3,0,0,1,0,0,5,0,5,0,0,2,1784,4,4,"Edinburgh : printed for C. Elliot, Edinburgh; and T. Cadell, London, MD.CC.LXXXIV. [1784].",Edinburgh,489,male,1710,1790,FALSE,"different parts of the brain , I or or at least with respect to the different functions, in different degrees. As I presume that almost every person has perceived the gradual approach of sleeping and waking , I likewise suppose every person has observed, that, in such intermediate ifate of"
0031801500_000024,"Philosophical essays on various subjects, viz. Space, substance, body, spirit, the Operations of the Soul in Union with the Body, Innate Ideas, perpetual Consciousness, Place and Motion of Spirits, the departing Soul, the Resurrection of the Body, the Production and Operations of Plants and Animals; with some remarks on Mr. Locke's Essay on the human understanding. To which is subjoined A brief scheme of ontology, or the Science of Being in general with its Affections. By I. W.",Isaac Watts,86,0,0,0,12,11,0,0,0,3,1,0,15,1,0,11,0,11,0,6,0,2,2,0,4,0,7,0,0,0,0,1733,1,1,"London : printed for Richard Ford at the Angel, and Richard Hett at the Bible and Crown in the Poultry., MDCCXXXIII. [1733].",London,418,male,1674,1748,TRUE,"Ideas or Perceptions , as well as the Causes or Occasions of them; such are the Ideas of Extension, Solidity, Body , with all the primary 0, tialities of it, such as Shape, Reft, Motion, Size and Situation. Tis most highly probable, if not sufficiently evident, that these do exist"
