PassageID,Title,Author,Total termFreq,termFreq(),termFreq(adventur),termFreq(ag),termFreq(apper),termFreq(author),termFreq(book),termFreq(charact),termFreq(design),termFreq(educ),termFreq(entertain),termFreq(event),termFreq(fabl),termFreq(fiction),termFreq(geniu),termFreq(happen),termFreq(heart),termFreq(hero),termFreq(histori),termFreq(human),termFreq(ill),termFreq(imagin),termFreq(interest),termFreq(judgement),termFreq(knowledg),termFreq(ladi),termFreq(languag),termFreq(life),termFreq(long),termFreq(love),termFreq(mankind),termFreq(manner),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(natur),termFreq(novel),termFreq(origin),termFreq(passag),termFreq(piec),termFreq(pleasur),termFreq(poetri),termFreq(probabl),termFreq(prose),termFreq(public),termFreq(read),termFreq(reason),termFreq(romanc),termFreq(romant),termFreq(scene),termFreq(sentiment),termFreq(speci),termFreq(stori),termFreq(tast),termFreq(think),termFreq(thought),termFreq(verac),termFreq(virtu),termFreq(work),termFreq(write),termFreq(writer),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0877500102_000002,"The history of the adventures of Joseph Andrews, And of his Friend Mr. Abraham Adams. Written in Imitation of The Manner of Cervantes, Author of Don Quixote. The second edition: revised and corrected with alterations and aditions [sic] by the author. Vol. II.",Henry Fielding,41,0,0,1,0,2,1,0,0,0,0,0,0,0,3,2,0,1,2,3,0,1,0,0,0,0,0,2,3,0,1,1,0,1,0,4,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,4,0,1742,2,2,"Dublin : printed, for George Ewing at the Angel and Bible, William Smith at the Hercules in Dames-Street, and George Faulkner in Essex-Street, M,DCC,XLII. [1742].",Dublin,182,male,1707,1754,TRUE,"of then. 5 Ad ATT. 16 5 his L F. C T. his memory, that his Epistolary Correspondence had not been XXXVII XX I. drained to the dregs, by so many successive publications , as have been given to the world. Several of Lord Bolingbroke's, and of Bishop Atterbury's Letters,"
0915500101_000001,"Evelina, or the history of a young lady's entrance into the world. By Miss Burney. ...",Frances Burney,43,0,0,0,0,4,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,0,4,0,2,0,1,0,0,0,3,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,2,0,1,4,4,1788,1,3,"Dresden : printed for C. and F. Walther, M.DCC.LXXXVIII. [1788].",Dresden,296,female,1752,1840,TRUE,"ii ~ ~ ~ ~ re e: : ~~~~~~4 a·4at·ni~ Ze'. IA z~7 Wim., / .i BEAUTIFUL EXTRACTS, OF PROSAIC WRITERS . CAREFULLY SELECTED FOR THE /,; YOUNG and RISING GENERATION. CONTAINING PIECES , MORAL AND ENTERTAINING , CLASSICAL ANB HIISTORICAL, ORATIONS, CHARACTERS ,  NARRATIVES, DIALOGUES, CC. VOL. I."
1497700106_000005,"The works of Henry Fielding, Esq. With an essay on the life and genius of the author. Vol. I.",Henry Fielding,47,0,1,0,0,0,5,1,1,0,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,3,3,0,0,1,1,2,0,0,3,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,3,0,1,3,2,4,0,1775,6,12,"London : Printed for W. Strahan, J. and T. Rivington, Hawes and Co. R. Horsefield, W. Johnston, B. Law, S. Crowder, T. Longman, E. and C. Dilly, T. Cadell, W. Woodfall, T. Lowndes, G. Robinson, T. Davies, T. Becket, J. Robson, Wilson and Nicoll, R. Baldwin, W. Richardson, W. Otridge and T. Evans, MDCCLXXV. [1775].",London,383,male,1707,1754,TRUE,"This species of verfihcation is happily adapted to such l'bies. It has accordingly been adopted by all fuccecjiing clegiac writers of any eminence; bu particularly by Grey, in his celcbrated Elegy il. [ 353 3 in a Country Church Thrd, and by Shenftone in those excellent moral elegies, published after"
0387700400_000001,The castle of Otranto. A Gothic story.,Horace Walpole,50,0,0,2,0,9,1,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,1,2,0,2,1,0,0,1,2,0,0,1,0,1,0,0,1,0,0,0,1,5,0,2,0,0,0,6,0,0,0,1769,1,1,"London : printed for John Murray, successor to Mr. Sandby, No 32, Fleet-Street, MDCCLXIX. [1769].",London,225,male,1717,1797,TRUE,"and Reverence when the Discourse turns upon anything sacred and divine, a becoming neglea of Injuries, a Hatred of Calumny and Slander, a Habit of speaking well of Others, a pleasing Benevolence and Readiness to do Good to Mankind , and special Compassion to the Miserable; with an Air and"
1300700201_000003,"Eloisa: or, A series of original letters, collected and published by Mr. J.J. Rousseau, citizen of Geneva. Translated from the French. To which are added, the adventures of Lord B- at Rome, being the sequel of Elosia, (found among the author's papers after his decease). A new edition, in three volumes.",Jean-Jacques Rousseau,60,0,0,1,0,1,1,0,1,0,0,3,0,0,0,1,2,0,0,7,1,1,1,1,1,0,1,1,0,2,3,2,0,0,0,11,0,0,0,0,0,0,0,0,3,0,5,4,1,0,0,0,0,0,1,1,0,1,0,0,0,2,1795,1,3,"London : printed for C. Bathurst, C. Nourse, T. Carnan, F. Newbery, R. Cater, R. Brotherton. W. Johnstone, P. Valliant, N. Conant, T. Davies, L. Davies, A. Millar, R. Tonson, G. Keith, W. Owen, and L. Hawis, 1795.",London,371,male,1712,1778,TRUE,"of human works to human abilities, and as the inquiry, how far man may extend his designs , or how high he may rate his native force, is of far greater dignity than in what rank we shall place any particular performance, curiosity is always busy to diticover the instruments,"
0281600201_000093,Henry; in two volumes. By the author of Arundel. ...,Richard Cumberland,44,0,1,1,0,1,0,3,0,0,0,0,1,0,0,0,4,2,0,0,0,0,2,0,0,2,0,1,2,6,0,2,1,2,0,3,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1795,1,2,"Dublin : printed for P. Wogan, P. Byrne, W. Jones, H. Colbert, J. Millikin, [and 3 others in Dublin], 1795.",Dublin,457,male,1732,1811,TRUE,"with great defects. Critics attempt to obviate this objection to the story , by laying that Ulysses was not intended for a perfec character . But in an adventure meant to exemplify a particular virtue , it would be absurd indeed to make the principal circumfance a deviation from that"
1173600302_000017,"Eloisa: or, a series of original letters collected and published by Mr. J. J. Rousseau, Citizen Of Geneva. Translated from the French.",Jean-Jacques Rousseau,46,0,0,1,0,1,0,2,0,0,1,1,0,0,1,0,2,0,0,3,0,0,1,1,0,0,0,2,0,2,1,11,0,0,2,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,2,0,1,1,0,1784,2,3,"London : printed by H. Baldwin: sold by R. Baldwin, In Pater-Noster Row; and T. Becket, In Pall-Mall, MDCCLXXXIV. [1784].",London,307,male,1712,1778,TRUE,"in the system which he adopts for reconciling the Jewish chronology to that of other nations, nevertheless his file has been universally admired. The world was astonishcd at that majestic force with which he describes manners and government, the rise and fall of vast empires, and those rapid strokes of"
0268600201_000023,"The miscellaneous works of Tobias Smollett, M. D. With memoirs of his life and writings. By Robert Anderson, M. D. In six volumes. ... . Containing the adventures of Roderick Random.",Tobias Smollett,41,0,2,0,0,0,0,3,0,0,0,0,1,0,2,0,2,1,2,1,0,0,1,0,2,0,0,3,0,0,0,2,1,0,3,3,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1796,1,6,"London : printed for J. Mundell & Co. Edinburgh; and for J. Mundell, College, Glasgow, 1796.",London,570,male,1721,1771,TRUE,"Ifhall look on the whole world as the Scene of aetion on which a continual tragic comedy is reprefenced a and I thall exclude Nothing therein, whether fabftantial oi ideal, being the Subjeat of my Pen: by which I do not mean that I thall, in the Course of these"
0976300701_000005,"The history and adventures of the renowned Don Quixote. Translated from the Spanish of Miguel de Cervantes Saavedra. To which is prefixed, some account of the author's life. By Dr. Smollett. In five volumes. ... .Embellished with superb engravings.",Miguel de Cervantes,36,0,0,0,0,5,2,0,2,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,2,0,2,2,1,3,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1795,1,5,"Dublin : printed by T. Henshall, [1795?].",Dublin,235,male,1547,1616,TRUE,"the author of Telemachus for having inserted the loves of Ca ieaion a lypfo and Eucharis in his poem, and fe gainll Te veral other descriptions of the same kind, Icmachus. which seem, they say, too full of passion. The best answer to this objeetion, is the answe.. effet which"
0656300602_000014,"The progress of romance, through times, countries and manners; ... in a course of evening conversations. By C. R. author of the English Baron, The two mentors, &c. In two volumes. ...",Clara Reeve,44,0,0,1,0,0,9,0,0,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,1,2,0,0,0,1,0,0,0,0,8,1,1,0,1,0,0,0,2,0,0,0,0,2,0,1,3,1785,2,2,"[Colchester] : printed for the author, by W. Keymer, Colchester, and sold by him; sold also by G. G. J. and J. Robinson, London, 1785.",Colchester,134,female,1729,1807,TRUE,"with equal advantage. Even his compliments, though rather lofty, to Louis the fourteenth are all conceived in the language of a gentleman and a man of genius , who feels that he is conferring honour, not receiving it. The majesty of the French monarch, in that cultivated age , C"
0553000401_000002,"The spiritual Quixote: or, the summer's ramble of Mr. Geoffry Wildgoose. A comic romance. ...",Richard Graves,48,0,1,1,0,9,0,1,0,0,1,1,0,0,1,1,1,0,2,0,0,1,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,4,2,0,0,0,0,0,1,0,0,3,2,0,1,4,1,1,0,1792,1,3,"London : printed for J. Dodsley, Pall-Mall, MDCCXCII. [1792].",London,374,male,1715,1804,FALSE,"he had readtaffo, yet he ratherfuffered himself to be minled by Ariosto, with whom blindly rambling on marvels and adventures , he makes no conscience of probability ; all is fanciful and chimerical, without any uniformity, or without any foundation in truth; in a word, his poem is perfet fairyland."""
0661600502_000024,"The citizen of the world; or letters from a Chinese philosopher, residing in London, to his friends in the east. ...",Oliver Goldsmith,41,0,0,1,0,4,2,1,1,0,0,0,0,0,1,0,2,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,2,1,0,6,1,1,0,0,1762,2,2,"London : printed for the author; and sold by J. Newbery and W. Bristow, in St. Paul's Church-Yard; J. Leake and W. Frederick, at Bath; B. Collins, at Salisbury; and A. M. Smart and Co. Reading, MDCCLXII. [1762].",London,263,male,1728,1774,TRUE,"or images, (for these are most emphatical and picturesque) that the poem  partakes of obscurity, and even its allusions will hardly seem obscure  to those who are acquainted with the history of England.' To mark more itrongly what I mean by obscurity of conftrusion I will cite a"
0646300702_000007,The two mentors: a modern story. By the author of The old English baron.,Clara Reeve,48,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,4,0,3,1,0,0,1,0,0,1,1,1,0,2,1,0,1,1,0,1,0,1,0,4,2,0,0,0,0,3,1,0,0,0,0,0,1,0,2,1,0,1,2,4,1,2,1783,2,2,"London : printed for Charles Dilly, MDCCLXXXIII. [1783].",London,321,female,1729,1807,TRUE,"progressive years. There is a happiness in native genius , which is sometimes lost, rather than improved, with increasing judgement and experience. Pifcatory eclogues have been attempted by several writers ; but they have not been successful. It is indeed easy to conjecture why they have notfuc ceeded, Even pastoral"
0448600800_000012,"Historical beauties for young ladies. Intended to lead the female mind to the love and practice of moral goodness. Designed principally for the use of ladies' schools. By Mrs. Pilkington. Ornamented with engravings, beautifully cut on wood.",Mary Pilkington,46,0,0,2,0,1,0,3,2,2,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2,3,0,1,0,3,0,2,6,0,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1800,1,1,"Dublin : printed by W. Porter, Grafton-Street, 1800.",Dublin,199,female,1766,1839,TRUE,"and illufirated the most diffinguifliing ingredients of ORIGINAL GENIUS in Poetry ; we Shall conclude the present fetion with inquiring into the first and moll natural exertions of Genius in this divine art. We may venture then to lay it down as a position highly probable , that the irft"
1354300101_000002,"Pamela: or, Virtue rewarded. In a series of familiar letters from a beautiful young damsel, to her parents. Now first published in order to cultivate the principles of virtue and religion in the minds of the youth of both sexes. A narrative which has its foundation in truth and nature; and at the same time that it agreeably entertains, by a variety of curious and affecting incidents, is intirely divested of all those images, which, in too many pieces calculated for amusement only, tend to inflame the minds they should instruct. In two volumes.  The third edition. To which are prefixed, extracts from several curious letters written to the editor on the subject.",Samuel Richardson,43,0,0,0,0,0,1,1,1,1,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,2,1,0,0,0,3,1,0,0,0,3,4,0,0,0,1,0,0,1,1,1,1,0,4,1,0,1,2,1742,1,4,"London : printed for C. Rivington, in St. Paul's Church-Yard; and J. Osborn, in Pater-noster Row, M DCC XLI. [1741].",London,335,male,1689,1761,TRUE,"The  Spirit of the Elbe,  as the ti: le indicates, is a German story . In a German story a ghost must of course be expected: there is one in this, but it is rather of a nouvelle kind. It is divested oi all the horrors usually attendant"
0009000101_000001,"Liberal opinions, or, the history of Benignus. A new edition corrected. In four volumes. By Mr. Pratt. The Abode of Benignus discoverd. ...",Samuel Jackson Pratt,45,0,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,1,0,4,4,0,0,0,1,1,0,0,1,1,2,0,1,4,0,2,1,1783,1,4,"London : printed for G. Robinson, and J. Bew, in Paternoster-Row ; and sold by J. Walter, Charing-Cross, MDCCLXXXIII. [1783].",London,306,male,1749,1814,TRUE,"tuhii .ic; rio; n i add, of ryv own knowledge , that it waq r, oo,. '. ito': : f. ii'. ohi!n lic:.; t i r. ci)rtcd to, ai many others have d, : .:, t!'r a'; ; C; i'rc:  h, i' i; igue of study. H. *, riptive"
0713100100_000001,"Sacred dramas, written in French, by Madame La Comtesse de Genlis. Translated into English, by Thomas Holcroft.",Stéphanie Félicité du Crest de Saint-Aubin,43,0,0,1,0,5,0,1,1,2,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,1,3,0,0,1,0,1,2,0,0,2,0,3,0,2,1,0,0,1,2,1,0,0,0,2,0,0,0,1,1,2,0,0,2,0,0,0,1786,1,1,"Dublin : printed by J. Walker, for Messrs. Wilson, White, Wogan, Cash, Mckenzie, and Moore, M.DCC.LXXXVI. [1786].",Dublin,328,female,1746,1830,TRUE,"the mind . Every boarding fchool Miss has something of this kind to recommend her, and make her an agreeable companion; and in sicad of a little finattering of French, which is the highest ambition to attain in Queen's Square, you find them in Edinburgh entertaining in converfl, - tion,"
0272700101_000001,The history of Sir Charles Grandison. In a series of letters. By Mr. Samuel Richardson. In seven volumes.,Samuel Richardson,42,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,3,2,0,0,1,1,1,0,1,2,1,0,0,0,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,3,4,2,3,3,1783,1,7,"London : printed for Harrison and Co. No. 18, Paternoster-Row, MDCCLXXXIII. [1783].",London,148,male,1689,1761,TRUE,"is indeed in no circumstance more evident an in the strain of their fitions, and in the story f those fabulous heroes , poets, and sages, whose les, being invented or embellified by an imagi H nation nation already filled with (he subjea for which the hero was celebrated, served"
0345400901_000002,"Clarissa. Or, the history of a young lady: comprehending the most important concerns of private life. By Mr. Richardson, Author of Pamela and Sir Charles Grandison. In eight volumes. ...",Samuel Richardson,50,0,0,0,0,2,0,1,3,1,1,3,0,0,0,0,4,0,3,3,0,0,1,0,0,4,0,1,0,0,0,0,2,0,1,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,3,2,1,1,1768,1,8,"London : printed for J. Rivington, R. Baldwin, W. Johnston, S. Crowder, C. Rivington, T. Lownds, T. Davies, J. Johnson and J. Payne, W. Griffin, T. Becket, F. Newbery, T. Cadell, and J. Knox, M.DCC.LXVIII. [1768]-69.",London,349,male,1689,1761,TRUE,"favour of his countrymen. Nothing can please many, and please long , but just representations of general nature . Particular manners can be known to few, and therefore few only can judge how nearly they are copied. The irregular combinations of fanciful invention may delight awhile, by that novelty of"
0103900404_000023,Miscellanies. The last volume.,Jonathan Swift,50,0,0,1,0,2,2,0,2,0,1,2,0,0,2,0,1,1,0,0,0,0,0,1,1,1,0,1,3,11,1,0,2,0,0,3,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,0,1,0,2,0,1,0,0,1,0,1738,4,4,"London : printed for B. Motte, and C. Bathurst, at the Middle-Temple-Gate, Fleetstreet, MDCCXXXVIII. [1738].",London,285,male,1667,1745,TRUE,"a dull sentimental sermon, but surely not altogether with reason . The plot contains variety of interesting action; and though many of the sentiments have in them a grave cast, the dialogue in general is gay and, 10o and fprightty; some of the charaters are marked with passion, others diftinguilfhed"
0964100101_000006,"The history and adventures of the renowned Don Quixote. Translated from the Spanish of Miguel de Cervantes Saavedra. To which is prefixed, Some Account of the Author's Life. By T. Smollett, M.D. Illustrated with twelve new copper-plates, elegantly engraved. ...",Miguel de Cervantes,43,0,1,0,0,3,4,1,0,0,2,0,0,0,3,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,3,1,1,0,1,4,1,1,0,1792,1,4,"London : printed for F. and C. Rivington, T. Longman, B. Law, G. G. J. and J. Robinson, J. Johnson, T. Cadell, R. Baldwin, W. Richardson, W. Goldsmith, J. Murray, J. Sewell, S. Hayes, W. Lowndes, J. Debrett, W. Fox, D. Ogilvy, and Co. and W. Miller, MDCCXCII. [1792].",London,344,male,1547,1616,TRUE,"genius in this play, which, upon the whole, is admirable, and bears all the usual marks of the writer's superiority over our other dramatic poets. The additional lines, so much approved of by our critics, are truly modern , and sufficiently distinguish them. selves from the original text. To intimate"
0442600602_000045,"An history of England, in a series of letters from a nobleman to his son. ...",Oliver Goldsmith,39,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,1,0,2,0,3,0,2,2,0,1,1,0,0,2,1,0,0,0,1,0,1,4,1,4,1,1788,2,2,"Paris : printed for Theophilus Barrois, Bookseller, quai des Augustins, MDCCLXXXVIII. [1788].",Paris,328,male,1728,1774,TRUE,"throughout. There is great Gallantry, Spi it, and Nature , in Polydore, and a strong ch: lrateriftick Boldness in Pierre; his Poetry , though' often low and creeping, yet is freqlenltly sweet and harmonious, and sometimes nervous and elevated: But with this confined Merit, what Claim can he lay 1)"
0699301101_000021,"The vicar of Lansdowne; or country quarters. In two volumes. By Regina Maria Roche. Author of The Children of the Abbey, Maid of the Hamlet, Clermont, &c ...",Regina Maria Roche,45,0,0,1,0,3,3,1,0,0,2,0,0,0,0,0,3,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,3,0,0,1,7,0,0,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,2,1,0,1,2,1800,1,2,"London : printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1800.",London,278,female,1764,1845,FALSE,"that he who copied that, would have copied more; but that those which were not translated were inaccessible? Whether he knew the modern languages is uncertain. That his plays have rome French scenes proves but little i he might easily procure them to be written, and probably , even though"
0310400102_000361,"The works of Henry Fielding, Esq; with the life of the author. In four volumes. ...",Henry Fielding,49,0,2,2,0,5,3,3,2,0,0,0,3,0,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0,3,0,1762,2,4,"London : printed for A. Millar, opposite Catharine-Street, in the Strand, M.DCC.LXII. [1762].",London,591,male,1707,1754,TRUE,"ing and restoring to its purity the German language , and by promoting thie study L of of the bes lktlres. We may confider this as the epocha, from which the Germans began to write with elegance in their own language , upon learned subjects, and to free themselves, in"
1218702501_000003,"Eloisa: or, a series of original letters collected and published by J. J. Rousseau. Translated from the French. In four volumes. ...",Jean-Jacques Rousseau,58,0,0,1,0,1,1,0,1,0,0,3,0,0,0,1,2,0,0,7,0,2,0,1,1,0,2,1,0,2,3,2,0,0,0,10,0,0,0,0,0,0,0,0,2,0,5,4,1,0,0,0,0,0,1,1,0,1,0,0,0,2,1766,1,4,"Dublin : printed for P. Wilson, Bookseller, in Dame-Street, MDCCLXVI. [1766]",Dublin,284,male,1712,1778,TRUE,"correct than his genius is brilliant. The play is avowedly founded on the romance of the  Monk.' Happy,  says the author ,  shall he feel, if, what he has done, be thought not to discredit a production, of wobicb the interest has never been e.ceeded.' Of the"
