PassageID,Title,Author,Total termFreq,termFreq(),termFreq(author),termFreq(axiom),termFreq(book),termFreq(breviti),termFreq(celebr),termFreq(comprehens),termFreq(contain),termFreq(contract),termFreq(curios),termFreq(digest),termFreq(discern),termFreq(discov),termFreq(discoveri),termFreq(doctrin),termFreq(establish),termFreq(fact),termFreq(fame),termFreq(few),termFreq(foundat),termFreq(gener),termFreq(geniu),termFreq(grandeur),termFreq(human),termFreq(idea),termFreq(infinit),termFreq(intellig),termFreq(judgment),termFreq(know),termFreq(knowledg),termFreq(law),termFreq(learn),termFreq(littl),termFreq(magnific),termFreq(mankind),termFreq(maxim),termFreq(multitud),termFreq(natur),termFreq(notion),termFreq(number),termFreq(opinion),termFreq(order),termFreq(perceiv),termFreq(philosophi),termFreq(precept),termFreq(principl),termFreq(read),termFreq(reason),termFreq(receiv),termFreq(reduc),termFreq(refin),termFreq(sentenc),termFreq(set),termFreq(short),termFreq(simpl),termFreq(small),termFreq(specul),termFreq(studi),termFreq(subject),termFreq(sublim),termFreq(suprem),termFreq(system),termFreq(tenet),termFreq(theorem),termFreq(truth),termFreq(univers),termFreq(varieti),termFreq(variou),termFreq(view),termFreq(volum),termFreq(wonder),termFreq(word),termFreq(work),termFreq(world),termFreq(writer),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1613600600_000005,A vindication of the rights of woman: with strictures on political and moral subjects. By Mary Wollstonecraft. Vol. I.,Mary Wollstonecraft,42,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,7,0,0,0,1,0,0,0,4,0,7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,2,2,0,0,3,1,0,0,1792,1,1,"London : Printed for J. Johnson, No 72, St. Paul's Church Yard, 1792.",London,468,female,1759,1797,TRUE,"In the prefenlt slate of faciety it appears northeast cefilry to gro back to first principles in search of the most gim~ple truths , and to dispute With falme prevailingo prejudice every; inch of grounld. To clear my way, I must be allowed to ask some plain queliionls, and thle"
1101900700_000035,"Letters on the improvement of the mind, addressed to a young lady. By Mrs. Chapone.",Hester Chapone,35,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,3,0,2,0,0,0,0,1,3,0,0,0,0,1,0,0,1,4,0,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1800,1,1,"London : published for the proprietors: and printed and sold by H. and G. Mozley, Market Place, Gainsbro', 1800.",London,203,female,1727,1801,TRUE,"lead you into dihfipation, with all its attendant evils of vanity and luxury. As to tih learned languages, though I refpecr the abilities and application of those ladies, who have attained them, and who make a modest and proper use of the: m, yet I wotld by no means advise"
1651903100_000121,"The dunciad, in four books. Printed according to the complete copy found in the year 1742. With the prolegomena of scriblerus, and notes variorum. To which are added, several notes now first publish'd, the hypercritics of aristarchus, and his dissertation on the hero of the poem.",Mary Cooper,40,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,0,6,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,7,0,1743,1,1,"London : Printed for M. Cooper at the Globe in Pater-noster-row, MDCCXLIII. [1743].",London,436,female,,1761,FALSE,"the effects of self-love; now the observation of these effects he, with great art and high probability, makes the occasion of those discoveries , which speculative men made of the TRUE principles of Policy and Religion, described in the present paragraph; and this he evidently hints at in that fine"
0325001200_000006,"Miscellanies in prose and verse, by Mrs. Chapone, Author of Letters on the Improvement of the Mind.",Hester Chapone,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,1,1,0,1,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,0,1775,1,1,"London : printed for E. and C. Dilly, in the Poultry ; and J. Walter, Charing-Cross, M.DCC.LXXV. [1775].",London,191,female,1727,1801,TRUE,"from such as offend no less against the laws of politeness, than against those of religion and virtue. It is the boast of this age to have discovered , that TRUE politeness consists, not in modes and ceremonies, but in entering with delicacy into the feelings of our companions, conforming"
0374802100_000028,An abridgement of the sacred history: being an easy introduction to the reading of the Holy Bible.,"Mayne, Lady",37,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,1,2,0,0,0,0,4,2,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,2,1,0,1770,1,1,"London : printed for R. Main, in Hambleton-Street, near Hyde-Park Corner. Also sold by G. Pearch (no. 12.) Cheap-Side, and the Booksellers in Town and Country, MDCCLXX. [1770].",London,142,female,,,FALSE,"prove the universal necessity of such a dispensation, to raise men from the ruins of nature , and restore them from a state of guilt and condemnation to the favour of God. They set forth the original goodness and mercy of the Almighty Father towards us, who, upon a foresight"
0005600400_000004,"Select novels, containing The blind boy, a fairy tale; Indian letters, and The distressed orphan, or adventures of Ernestina. Translated from the French of Madam Riccoboni.",Marie Jeanne Riccoboni,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,2,0,1,3,0,1,2,0,0,0,0,0,0,1,2,2,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1781,1,1,"London : printed for W. Lane, Leadenhall-Street, MDCCLXXXI. [1781].",London,133,female,1713,1792,FALSE,"with immense treasures. All those who were present [ ""i0 ] present at this miraculous event, were bleted to the utmost extent of their withes: and Nirfa, the charming Nirfa, reafcended to the brilliant habitation of the fairies, with the agreeable satisfaction of having made numbers happy. THE BEE. IT"
1084400300_000006,"Miscellanies in prose and verse. By Mrs. Chapone, Author of Letters on the Improvement of the Mind.",Hester Chapone,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,1,2,0,1,0,0,0,0,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,0,1783,1,1,"London : printed for C. Dilly , in the Poultry ; and J. Walter, Charing-Cross, M.DCC.LXXXIIX. [1783].",London,213,female,1727,1801,TRUE,"or those injuries we do our fellow-creatures in our common discourse. But if the desire of being fashionable leads to many immoralities, one would expea it should at least preserve us from such as offend no less against the laws of politeness, than against those of religion and virtue. It"
0866100101_000005,Strictures on the modern system of female education. With a view of the principles and conduct prevalent among women of rank and fortune. By Hannah More. In two volumes. ...,Hannah More,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,2,0,1,0,1,0,1,0,5,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,5,0,1,0,0,0,0,3,0,2,0,1799,1,2,"London : printed for T. Cadell jun. and W. Davies, in the Strand, 1799.",London,325,female,1745,1833,TRUE,"she would correc herself in the first instance, from pure good nature ; and in the second, from worldly prudence and mere self-love. But on how much higher principles would ihe restrain herself, if he habitually took into account the important dotrine of consequences: and if flte refleted that the"
0702300800_000051,Strictures on the modern system of female education. With a view of the principles and conduct prevalent among women of rank and fortune. By Hannah More.,Hannah More,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0,1,1,0,0,0,0,4,0,2,4,0,0,0,0,3,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1799,1,1,"Dublin : printed by William Porter, for P. Wogan, Old-Bridge, and W. Porter, Grafton-Street, 1799.",Dublin,434,female,1745,1833,TRUE,"without witnesses, and content without panegyrifs; the exercise of which will not bring celebrity , but improve ultfulnefs. She liould pursue every kind of study which will teach her to elicit truth ; which will lead her to be intent upon realities; will give precision to her ideas ; will"
0516500600_000046,"An essay on the writings and genius of Shakespear, compared with the Greek and French dramatic poets. With some remarks upon the misrepresentations of Mons. de Voltaire. The fifth edition, corrected. To which are added, three dialogues of the dead. By Mrs. Montagu.",Elizabeth Montagu,37,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,0,2,0,0,0,0,0,1,5,0,1,0,4,0,0,2,0,1,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1785,1,1,"London : printed for Charles Dilly, M,DCC,LXXXV. [1785].",London,305,female,1720,1800,FALSE,"to fear a greater number of excellencies have escaped my discernment , than I have susser ed faults to pass without my animadversion: but I hope this weak attempt to vindicate our great dramatic Poet, will excite some critic able to do him more ample justice. In that confidence I"
0139100500_000069,"A compendious system of astronomy, in a course of familiar lectures; In which the Principles of that Science are Clearly Elucidated, so as to be Intelligible to those who have not Studied the Mathematics. Also trigonometrical and celestial problems, with a key to the ephemeris, and a vocabulary of the terms of science used in the Lectures; which latter are explained Agreeably to their Application in them. By Margaret Bryan.","Bryan, Margaret           1815",34,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,2,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,2,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1797,1,1,"London : printed for the author, and sold by Leigh and Sotheby, York Street, Covent Garden; and G. Kearsley, No. 46, Fleet Street, 1797.",London,351,female,,,FALSE,"the ecliptic. If we consider the Earth at either P r Q, a line drawn from it through the planet to the ecliptic, forms a tangent to the Earth's orbit. Whilst the Earth is moving from Q to P, through 123456, and its conjunction with the Sun at T, its"
0729700900_000017,"Woman not inferior to man: or, a short and modest vindication of the natural right of the fair-sex to a perfect equality of power, dignity, and esteem, with the men. By Sophia, a person of quality.","Sophia, Person of Quality",42,0,5,0,2,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,1,1,0,1,0,0,1,0,0,0,0,2,0,2,4,0,0,1,0,2,0,1740,1,1,"London : printed for John Hawkins, at the Falcon in St Paul's Church-Yard, MDCCXL. [1740].",London,67,female,,,FALSE,"inside of our heads, ought to render us at least equals to Men, since the outside felddm fails to make us their absolute mifireffes. And yet I would have none of my sex build their authority barely on so slight a foundation . No: Good sense will out last a"
0217701400_000009,A vindication of the rights of woman: with strictures on political and moral subjects. By Mary Wollstonecraft.,Mary Wollstonecraft,46,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,3,1,0,0,0,0,1,0,0,5,3,0,0,1,1,0,7,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,4,0,2,1793,1,1,"Dublin : printed by J. Stockdale, for James Moore, No. 45, College-Green, 1793.",Dublin,269,female,1759,1797,TRUE,"women, let us, disregarding sensual arguments, trace what we should endeavour to make them in order to cooperate, if the expression be not too bold, with the supreme Being. By individual education, I mean, for the sense of the word is not precisely defined, such an attention to a child"
1058400900_000001,"Observations on a pamphlet, entitled, Thoughts on the cause of the present discontents. By Catharine Macaulay.",Catharine Macaulay,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,1,0,0,1,0,0,0,0,1,0,4,0,1,4,1,0,3,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1770,1,1,"London : printed for Edward and Charles Dilly in the Poultry, MDCCLXX. [1770].",London,28,female,1731,1791,TRUE,"OBSERVATIONS ON A PAMPHLET, ENTITLED, THOUGHTS ON THE CAUSE OF THE PRESENT DISCONTENTS. B Y CATHARINE MACAULAY. firume a virtue, if you have it not. SHACESPEARE. THB THIRD EDITION, corazctsd. L O N D O N: Printed for EDWARD and CHARLES DILLY in the POULTRY. M DCC LXX 22 {."
0403400700_000012,Thoughts on the importance of the manners of the great to general society.,Hannah More,32,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,4,0,0,0,0,2,0,0,1,0,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1788,1,1,"London : printed for T. Cadell, in the Strand, M.DCC.LXXXVIII. [1788].",London,131,female,1745,1833,TRUE,"ever saw, it could have produced but very slender effets on the faith and manners of the people, : if the jealous jealous and inquisitive eye of malice could have detected that the Doctrines they recommended had not been illulrated.by the LI ves they led. POST[ [ ]"" P OS"
0150400601_000102,"A residence in France, during the years 1792, 1793, 1794, and 1795; described in a series of letters from an English lady: with general and incidental remarks on the French character and manners. Prepared for the press by John Gifford, Esq. author of the History of France, letter to Lord Lauderdale, &c. In two volumes. ...",English Lady,27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2,0,2,1,2,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1797,1,2,"London : printed by J. Plymsell; for T. N. Longman, Paternoster Row, 1797.",London,491,female,,,FALSE,"were, for I know of no political changes that can compensate for turning a civilised nation into a people of savages. It is not surely the eating acorns or ragouts, a well powdered head, or one decorated with red feathers, that constitutes the difference between barbarifin and civilization; and, I"
0343200201_000002,"Religion considered as the only basis of happiness and of true philosophy. A work written for the instruction of the children of his most serene highness the Duke of Orleans; ... By Madame the Marchioness of Sillery, ... In two volumes.",Stéphanie Félicité du Crest de Saint-Aubin,53,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,3,0,1,2,0,0,1,0,3,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,12,1,0,1787,1,2,"Dublin : printed by William Porter, for H. Chamberlaine, White, Byrne, Colbert, W. Porter, and Moore, 1787.",Dublin,160,female,1746,1830,TRUE,"being acquainted with the works which attack Religion. I read all these audacious productions; painful enterprise, to a mind susceptible and free from prejudices! How is it possible to see, without infinite concern, men, dif tinguiflled by their talents, rejeet their natural intelligence , and susser themselves to be corrupted"
0375800202_000011,"Memoirs of the Marchioness of Pompadour. Written by herself. Wherein are displayed the motives of the wars, treaties of peace, embassies, and negotiations, in the several courts of Europe: The Cabals and Intrigues of Courtiers; the Characters of Generals, and Ministers of State, with the Causes of their Rise and Fall; and, in general, the most remarkable Occurrences at the Court of France, during the last twenty Years of the Reign of Lewis XV. Translated from the French. In two volumes. ...",Madame de Pompadour,34,0,4,0,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1766,2,2,"London : printed for P. Vaillant, in the Strand; and W. Johnston, in Ludgate-Street, MDCCLXVI. [1766].",London,253,female,1721,1764,FALSE,""" tribunal to examine the produ&tions 6b "" the Imind. It conifts of a minilferiaid "": twenty-four royal censors, whdfe ifdlb ""' employment is to revise manurcrip'ts ""destined for the press. ""A book thetis submitted to the ex "" amination of this tribunal, is. unde? "" the protection of the"
0038701500_000021,"Instructions for a young lady, in every sphere and period of life. Containing, I. A mother's advice to her daughters. II. Two letters to a Lady upon the subject of religion, by a Clergyman. III. A letter to a Young Lady on her Marriage. IV. An Eristle upon the Cultivation of Taste. V. Fables for the Female-Sex.",Sarah Pennington,44,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,3,1,2,1,0,0,1,0,0,2,1,0,1,1,1,0,0,0,0,2,0,1,0,0,3,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,0,1773,1,1,"Edinburgh : printed by A. Donaldson, and sold at his shop, No. 48, East corner of St. Paul's Church-Yard, London; and at Edinburgh, M.DCC.LXXIII. [1773].",Edinburgh,286,female,1720,1783,TRUE,"poffeffon of an eternal happinefsi This is properly our butinefs; and it is no mall work if we * acquitourfdlvestherein as we ought to do. HAVING thus freely given you my thoughts concerning divines and their disputes, I perceive that I have spoken in too general a manner. We mutt"
0631600600_000011,An estimate of the religion of the fashionable world. By Hannah More.,Hannah More,33,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,2,0,2,0,0,3,2,0,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,0,1793,1,1,"London : printed for T. Cadel, in the Strand, 1793.",London,269,female,1745,1833,TRUE,"Nor can any learned profession, any depart * South. ment ment in letters or in science, produce a champion oen the fide of unbelief but chrifianity has a still greater name to oppose to it; philcfopbfiph themselves being judges. But while the young adopt an opinion irom one class of"
0628900500_000022,New and elegant amusements for the ladies of Great Britain. By a lady.,Lady,29,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,1,2,0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,1772,1,1,"London : printed for the author, and sold by S. Crowder, Pater-Noster-Row; W. Shropshire, New Bond-Street; J. Walter, Charing-Cross, and W. Cooke, Royal Exchange, 1772.",London,170,female,,,FALSE,"put into your hands to be filled up;. remember the characters will remain to endless ages, and can. never be expunged; be careful therefore not to write anything but what you may read with pleasure a thousand years hence: I would not be understood in. a sense so stria as"
0343200101_000046,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,30,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,3,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1787,1,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,312,female,1746,1830,TRUE,"all his frvants are R 2 wicked. ( .244) .ticked. - he prince who oppreses his people will excite seditions and revolts. - ih7en the righteous are in; authority , the people rejoice, but when the wicked beareth rule the people mourn. Mercy and truth are the safety of kings."
0634301500_000024,An estimate of the religion of the fashionable world. By one of the laity.,Hannah More,52,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,2,1,2,1,0,0,1,0,0,5,0,0,0,0,0,0,2,0,0,1,2,0,0,0,3,0,0,1,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,4,2,2,0,1791,1,1,"London : printed for T. Cadell, in the Strand, M.DCC.XCI. [1791].",London,268,female,1745,1833,TRUE,though that alone can make the necessity of obeying its precepts binding on the con sciences of men. This is a very discreet scheme: for such persons at once save themselves from the discredit of having their undcrfianding imposed upon R 4 b by a supposed blind fubminion to t;
0381401000_000005,Dialogues of the dead.,Elizabeth Montagu,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,2,3,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,2,0,1,1760,1,1,"Dublin : printed by Oli. Nelson, in Skinner-Row, M,DCC,LX. [1760].",Dublin,335,female,1720,1800,FALSE,"of your Writings. Mine run sometimes into Poetry too, particularly in my Telemachus, which I meant to make a kind of Epic.cdmpofition. But I dare not rank myself among the. great Poets, nor pretend to any Equality in Oratory with You, the most eloquent of Philosophers, on whose Lips the"
0883300402_000047,The young philosopher: a novel. In two volumes. By Charlotte Smith. ...,Charlotte Turner Smith,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,5,0,0,0,0,0,2,1,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,2,0,1798,2,2,"Dublin : printed for P. Wogan, H. Colbert, W. Porter, J. Moore, H. Fitzpatrick, J. Rice, and N. Kelly, 1798.",Dublin,371,female,1749,1806,TRUE,"good king for a king flhewing himfeit worthy of the sacred charge, by devoting himself to the real happiness and prosperity of the people; and so far from having any detestation of nobility, I think the common objeetions made against their order , puerile and inconsequent. I do not believe"
