PassageID,Title,Author,Total termFreq,termFreq(),termFreq(adventur),termFreq(ag),termFreq(author),termFreq(book),termFreq(charact),termFreq(design),termFreq(educ),termFreq(entertain),termFreq(event),termFreq(fabl),termFreq(fiction),termFreq(geniu),termFreq(happen),termFreq(heart),termFreq(hero),termFreq(histori),termFreq(human),termFreq(ill),termFreq(imagin),termFreq(interest),termFreq(judgement),termFreq(knowledg),termFreq(ladi),termFreq(languag),termFreq(life),termFreq(long),termFreq(love),termFreq(mankind),termFreq(manner),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(natur),termFreq(novel),termFreq(origin),termFreq(passag),termFreq(piec),termFreq(pleasur),termFreq(poetri),termFreq(probabl),termFreq(prose),termFreq(public),termFreq(read),termFreq(reason),termFreq(romanc),termFreq(romant),termFreq(scene),termFreq(sentiment),termFreq(speci),termFreq(stori),termFreq(tast),termFreq(think),termFreq(thought),termFreq(verac),termFreq(virtu),termFreq(work),termFreq(write),termFreq(writer),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0163900500_000001,"Poetic laurels for characters of distinguished merit; interspersed with Poems, Moral and Entertaining: dedicated to his Royal Highness George Prince of Wales, By Maria and Harriet Falconar, authors of a collection of poems, and slavery, a tract.","Falconar, Harriet",43,0,0,1,2,1,2,0,0,1,0,0,0,2,0,3,0,0,0,0,1,2,1,0,0,0,3,1,4,0,0,0,1,1,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,2,1,2,0,0,2,1,0,1,1791,1,1,"London : printed at the Logographic Press; and sold by J. Walter, No 169, Piccadilly, opposite Old Bond Street, M.DCC.XCI. [1791].",London,103,female,,,FALSE,"POETIC LAURELS FOR CHARACTERS OF DISTINGUISHED MERIT. [PRICE FIVE SHILLINGS. ] 7 ~~i II &_- Lc: _ toiiab POETIC LAURELS FOR CHARACTERS OF DISTINGUISHED MERIT; INTERSPERSED WITH POEMS, MORAL AND ENTERTAINING : DEDICATED TO HIS ROYAL HIGHNESS GEORGE PRINCE OF WALES, BY MARIA AND HARRIET FALCONAR, AUTHORS OF A COLLECTION"
0152701300_000017,"Letters on the works and character of J. J. Rousseau. To which are Added A Letter from the Countess Alexandre de Vassy to the Baroness de Stael, with the Baroness's Answer, and an Account of the last Moments of Rousseau. By Mademoiselle Necker, Baroness de Stael. Translated from the French.",Germaine de Staël,46,0,0,0,0,0,3,0,0,0,1,0,0,1,0,3,1,1,0,1,2,2,1,0,0,0,1,1,0,2,1,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,1,1,4,2,0,0,1789,1,1,"London : printed for G. G. J. and J. Robinson, Paternoster-Row, MDCCLXXXIX. [1789].",London,145,female,1766,1817,FALSE,"heart of man; for every sensation he receives from the objects which surround him tends to alienate him from it. I have often thought , in rural retirement, at the end of a fine day, at sight of the Iky covered with stars, that the spectacle of nature seemed to"
0035201100_000021,"Letters and essays, moral, and miscellaneous. By Mary Hays.",Mary Hays,36,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1,3,1,1,0,0,1,1,3,1,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,2,1793,1,1,"London : printed for T. Knott, No. 47, Lombard-Street, MDCCXCIII. [1793].",London,271,female,1759,1843,TRUE,"to the university, for one of the learned professions; for the church he seemed more particularly fitted, by a serious turn of mind , and an ardent love of literature. But the sudden death of his father, who had left his family in narrow circum fiances, precluded every hope of"
0245101201_000014,"The memoirs of Ninon de L'Enclos, with her letters to Monsr de St Evremond and to the Marquis de Sevigné. Collected and translated from the French, by a lady. In two volumes. Vol. I.",Ninon de l'Enclos,44,0,0,2,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,1,0,0,0,1,0,4,0,7,1,0,1,2,1,2,0,0,0,1,2,0,1,1,0,1,3,0,0,0,1,0,0,1,0,1,0,0,2,1,0,1,1761,1,2,"London : printed for R. and J. Dodsley, in Pall-Mall, MDCCLXI. [1761].",London,284,female,1620,1705,FALSE,"parting, When he came to see her, on his return, "" My dear Abbe, said "" he, the shortest follies are the bess. "" I perceive; somewhat too late, that it was an absurd step in me to accept "" of your addrefes at this age of life . """
0383300101_000001,"The rival mothers, or Calumny. Translated from the French of Madame de Genlis.",Stéphanie Félicité du Crest de Saint-Aubin,39,0,0,1,2,0,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,3,0,1,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,3,7,3,1,0,1800,1,4,"London : printed by A. Strahan, for T.N. Longman and D. Rees, 1800.",London,374,female,1746,1830,TRUE,"- . THE RIVAL MOTHERS, OR CA L U Yz Y.. mi -...' ~- L -- - -- TRANSLATED FROOM THE FRENCI or MADAME DE genlis. Virtue and Patience have at length unraveli'd The knots which Fortune tied. DRYDEN, Depuis qui je fuis C; jai vuu la calomr.i e.ta/er !es"
0758200301_000008,"Charlotte. A tale of truth. By Mrs. Rowson, of the New Theatre Philadelphia; author of Victoria, The inquisitor, Fille de chambre, &c. In two volumes. ...",Susanna Rowson,50,0,1,1,0,1,0,1,3,1,0,0,0,0,0,4,0,0,1,0,3,0,0,2,3,0,0,1,5,0,1,2,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,3,2,0,0,0,0,0,6,1794,1,2,"[Philadelphia] : Printed [by D. Humphreys] for Mathew Carey, no. 118, Market-Street. Oct. 9, 1794.",Philadelphia,87,female,1762,1824,TRUE,"ofpitiality food at their VOL. I. D gate, Peace smiled on each face, Content reigned in each heart , and Love and Health strewed roses on their pillows. Such were the parents of Charlotte Temple, who was the only pledge of their mutual love , and who, at the earnest"
1317900500_000037,The works of Mrs. Chapone. Addressed to a young lady.,Hester Chapone,48,0,1,2,0,3,1,0,1,2,1,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,4,0,0,0,0,4,0,4,2,0,2,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,2,0,0,0,0,2,1,0,2,1796,1,1,"London : Printed for J. Warlters, MDCCXCVI. [1796].",London,288,female,1727,1801,TRUE,"as; absolutely beyrond thleie reach of huiman art to imnitate as .the; conifru~tion of the si~verfe'. ~eddlefis pleduirres eo those who have a taste for them, xaigte be der1iveid fromi the endless .vi7ariety. tp abe foiha~na the composition of this foloe ahd ts inhabitants. The failil -- the vegetable! .....nd"
1427400102_000020,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone.",Hester Chapone,54,0,0,2,1,3,2,0,0,2,1,0,0,2,0,0,2,3,0,0,0,1,1,0,0,0,1,0,1,0,1,3,0,0,4,0,1,1,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,1787,2,2,"London : printed for J. Walter, Charing-Cross; and C. Dilly, in the Poultry, MDCCLXXXVII. [1787].",London,235,female,1727,1801,TRUE,"of the lives and a~7ions of thecir f ore ~fhchers : thus thle first heroes of every niation are gods, or the sons of gods; and every great event is accompanied with fomne fupernatu NV 3rl ral agency. Hiomer, whom I have already mentioned' as a poet, you will find"
1112000701_000005,"The miscellaneous works, in prose and verse, of Mrs. Elizabeth Rowe: Published by her Order, By Mr. Theophilus Rowe. To which are added, Poems on several occasions, by Mr. Thomas Rowe. And to the Whole is prefixed, An Account of the Lives and Writings of the Authors. In two volumes. ... . The fourth edition, corrected. To which is added, The history of Joseph, a Poem in Ten Books.",Elizabeth Rowe,41,0,0,0,3,2,0,2,0,0,1,0,0,1,0,0,0,2,0,0,2,1,1,3,0,1,1,2,3,1,1,1,0,1,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1756,1,2,"London : printed for Henry Lintot, MDCCLVI. [1756].",London,382,female,1674,1737,TRUE,": academy in La., dsr, and (i, -.. till b.c.) .',,.. :., that he might not waint any, : UI: : : ...,!. .. : liberal educalion coultid gi.'u hii, liu la.!,; :. . 5 : soing to Leyden, for the las hand of the great malers there. And well"
0496100101_000001,Rural walks: in dialogues. Intended for the use of young persons. By Charlotte Smith. In two volumes. ...,Charlotte Turner Smith,42,0,0,1,2,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,2,0,0,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,5,1798,1,2,"London : printed for T. Cadell Jun. and W. Davies, 1798.",London,180,female,1749,1806,TRUE,"URAL WALKS: IN - DIALOGUES. INTENDED. OR THE USE OF YOUNG PERSONS. BY CHARLOTTE SMITH. IN TWO VOLUMES. VOL. 1 THE THIRD EDITION. LONDON: rinted for T. CADELL Jun. and W, DAVIES, in tle STRAND. 1798 PRE E AC E. So numerous and so excellent are the books which have"
0360202001_000001,The adventures of David Simple: containing an account of his travels ... in the search of a real friend. By a lady. In two volumes. ...,Sarah Fielding,35,0,1,0,0,6,0,0,0,1,0,0,0,0,0,1,2,1,1,1,0,0,0,0,1,0,2,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,1,1,2,0,2,1744,1,2,"Dublin : printed for William Smith, John Smith, and George Faulkner, 1744.",Dublin,167,female,1710,1768,TRUE,"THE ADVENTURES OF DA ID SIMPLE: Containing An ACCOUNT of his TR A ELSE Through the CITIES of LONDON and WE S MINS ER, In the Search of' A REAL FRIEND. By a L A D Y. IN TWO VOLUMES. VOL. I. D U B L I N: Printed for"
0038800600_000011,"Mental improvement for a young lady, on her entrance into the world; addressed to a favourite niece.","Green, Sarah",46,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,3,2,2,0,0,0,2,3,0,0,4,2,1,0,0,1,0,0,0,1,4,0,0,1,0,1,0,0,0,2,0,0,0,2,5,0,1,1793,1,1,"London : printed at the Minerva-Press, for William Lane, Leadenhall-Street; and sold by Mrs. Harlow, Pall-Mall, MDCCXCIII. [1793].",London,152,female,1763,1808,FALSE,"perhaps, you have already began him; yet it is bet, ter at first to. know well some abridgement, .and that of Goldsmith is certainly the bell; it is called the.hiftory of England, in a Series of Letters from a Nobleman to his Son, fuppdfed Lord Lyttleton. It is very necessary,"
0137000200_000013,"An essay on the writings and genius of Shakespear, compared with the Greek and French dramatic poets. With some remarks upon the misrepresentations of Mons. de Voltaire.",Elizabeth Montagu,43,0,0,2,2,0,2,0,1,0,2,1,0,1,0,0,0,2,5,1,1,3,0,0,1,0,1,0,5,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,1772,1,1,"London : printed by H. Hughs, near Lincoln's-Inn-Fields; for Edward and Charles Dilly, in the Poultry, M.DCC.LXXII. [1772].",London,277,female,1720,1800,FALSE,"is just as unfit to judge of his works , as a deaf man, who only perceived the blackness of the sky, and did'not hear the deep voiced thunder, and the roaring elements, would have been to describe the awful horrors of this midnight storm. thefrench Critic apologises forour per"
0191300102_000011,"Letters from the Duchess de Crui and others, on subjects moral and entertaining, wherein the character of the female sex, with their rank, importance, and consequence, is stated, and their relative duties in life are enforced. By a lady. ...",Mary Walker,43,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,4,2,0,0,1,0,1,2,3,1,2,0,6,0,0,0,0,0,1,0,0,0,1,5,0,0,0,1,0,0,1,2,1,0,0,1,0,0,1,1776,2,5,"London : printed for Robson, New Bond-Street; Walter, Charing-Cross; and Robinson, Pater-Noster Row, MDCCLXXVI. [1776].",London,243,female,1736,,FALSE,"with his views greatly enlarged, not of exterior nature only, and the works of art, but of human life and manners ; the connecions and religious establishments, the constitution and and policy of the several states and kingdoms of Europe. He was handsome in his peffon, agreeable in his manner"
0475700700_000028,"Miscellaneous pieces, in prose, by John Aikin, M.D. and Anna Lætitia Barbauld.",Anna Laetitia Barbauld,38,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,4,0,1,5,0,2,0,1,0,0,2,2,1,0,0,0,0,1,0,0,3,3,0,0,1,0,0,0,0,2,0,0,1,1792,1,1,"London : printed for J. Johnson, 1792.",London,272,female,1743,1825,TRUE,would be more entitled to the applause of those who fabricated books of entertainment . BUT the springs of pity require to be touched with a more delicate hand; and it is far from being TRUE that we are agreeably affeced by everything that excites our sympathy. It shall therefore
0866500300_000006,"Miscellaneous pieces, in prose, by J. and A. L. Aikin.",Anna Laetitia Barbauld,32,0,0,0,2,0,1,0,0,0,3,0,2,1,0,2,1,1,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,2,0,2,0,0,2,0,1775,1,1,"London : printed for J. Johnson, in St. Paul's Church-Yard, MDCCLXXV. [1775].",London,221,female,1743,1825,TRUE,"strength of those who came D 2 within within its influence. Her unhappy captives still turned their faces towards the temple, and always hoped to arrive there; but the ground seemed to slide from beneath their feet, and they found themselves at the bottom before they furpeated they had changed"
0102400303_000031,Sketches of the lives and writings of the ladies of France. By Ann Thicknesse. ...,Anne Ford,39,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,3,0,4,0,1,0,1,2,0,0,2,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,4,0,1,0,1780,3,3,"London : printed for Dodsley, in Pall-Mall, and W. Brown, in the Strand, M,DCC,LXXX. [1780]-81.",London,253,female,1737,1824,FALSE,"of the former age ; but the celebrity of those ladies were of a far different nature from those of Mef dames de Sevignd and de lafayette. IF Mrs. Thickness has got among those ( 209) those volumes which I sent her, * the letters of Lord Rivers, she has"
0217701400_000014,A vindication of the rights of woman: with strictures on political and moral subjects. By Mary Wollstonecraft.,Mary Wollstonecraft,48,0,0,0,0,0,2,0,2,0,0,0,0,1,1,1,0,0,2,0,2,0,0,0,0,0,6,1,4,0,1,5,0,3,1,0,0,0,0,1,0,0,0,0,0,3,0,3,0,2,1,0,5,0,0,0,1,0,0,0,0,1793,1,1,"Dublin : printed by J. Stockdale, for James Moore, No. 45, College-Green, 1793.",Dublin,269,female,1759,1797,TRUE,"are not qualities on which friendship can be built? Let the honest heart ehew itself, anid'reafn; teach passion to fubmit'to necessity; or,. let the dignified purfuitof virtue and know ledge'raife the mind'above thole emotions which rather irnbitter than sweeten the cup of life , when they are not restrained within"
0191900201_000050,Epistles for the ladies ...,Eliza Haywood,34,0,0,2,3,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,2,0,0,3,0,2,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1749,1,2,"London : printed and published by T. Gardner, at Cowley's-Head opposite St. Clement's Church in the Strand, 1749-50.",London,403,female,1693,1756,TRUE,"of Champaign and Burgundy just landed, which indeed is the only Satisfation I can taste in the Company I keep at present: Thank Heaven however for the Hope I have of being shortly rid of this Impediment to a Happiness more sublime, as well as more fubitantial. In the mean"
0897900501_000001,"Letters written by a Peruvian princess a new edition, in two volumes. ...",Françoise de Graffigny,37,0,0,1,3,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,2,1,0,0,1,0,1,2,1,3,0,0,5,0,0,0,2,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1771,1,2,"London : printed for J Robson, 1771.",London,226,female,1695,1758,FALSE,"LET T ERSITO~ M.D. C C L XXLI.. VOL _/ OF MADAMI De GRAFIGNY, Member of the Academy of Florence. Taken from different periodical publications . M ADAM De Grafigny, was born inlorrain, December 2, 1 695, and died at Paris, in the sixty fourth year of her age ."
0149400200_000002,"Ancient Rome and modern Britain compared. A dialogue, in Westminster Abbey, between Horace and Mr. Pope. A poem, by D. M. Esq.",Marianna Candidi Dionigi,48,0,1,2,0,0,3,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,1,0,0,4,2,3,1,1,3,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,2,0,0,0,2,2,2,0,5,1,1,0,0,1793,1,1,"London : printed for the author, and sold by G. Nicol, Pall-Mall, 1793.",London,34,female,1756,1826,FALSE,"his works . t Mr. Cibber in a pamphlet gave a humorous account of an adventure of Mr. Pope's with a lady of the town at a tavern, from which he says he saved him in the moment of danger, and preserved the British Homer. C 11 3 POPE. An"
0302100703_000060,"Desmond. A novel, in three volumes. By Charlotte Smith. ...",Charlotte Turner Smith,40,0,0,0,1,0,0,1,1,4,1,0,0,0,0,1,0,0,0,2,3,1,0,0,3,0,3,0,2,0,2,0,0,0,0,0,1,0,1,0,1,0,2,0,2,1,0,0,1,0,0,2,0,2,0,0,0,0,1,0,1,1792,3,3,"London : printed for G.G.J. and J. Robinson, Pater-Noster-Row, 1792.",London,365,female,1749,1806,TRUE,"I befeecfi you, that i may have somebody to whom I can talk of Geraldine when I do'not see he'r montfieuri is too volatile he loves his wife passionately, but my adoration'for her filter he cannot comprehend; : ard, by the rest of the people, I see it would be"
0128300401_000225,"Plays written by the late ingenious Mrs. Behn, entire in two volumes. Viz. I. The Rover; or, the Banish'd Cavaliers. In Two Parts. II. The Dutch Lover. III. Abdelazer; or, the Moor's Revenge. IV. The Young King; or, the Mistake. V. The Roundheads; or, the Good Old Cause. VI. The City Heiress; or, Sir Timothy Treatall. Vii. The Town Fopp. or, Sir Timothy Tawdrey.",Aphra Behn,40,0,1,1,2,1,0,0,1,0,0,1,0,0,1,0,0,3,2,0,0,2,0,0,2,1,1,0,8,0,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1716,1,2,"London : printed, for M. W. and sold by W. Meadows, at the Angel in Cornhill, 1716.",London,593,female,1640,1689,TRUE,"ind Keeper. & ing and no King. . love in a Wood, e Mary Queen of Scotland, ?'Massacre of Paris. _mizer. .liferies of Civil Wars, wlfland Princess, c4nero. Othello- -- Wife. Pyfche. - Sertorius. ...ophonisba. Soldiers Fortune. .squire Oldfap. Timoleon. Treacherous Brother, .jtriumphs of Virtue . ~rue wvidow,,,, ctrcua: Wife."
0346301201_000003,A series of genuine letters between Henry and Frances.,Elizabeth Griffith,51,0,0,0,5,0,2,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,3,1,0,0,0,0,0,7,2,1,0,0,1,0,0,1,2,4,2,0,0,2,5,0,1,1770,1,4,"London : [s.n.], Printed in the Year MDCCLXX. [1770].",London,286,female,1720,1793,TRUE,"Character of the Man, to revise and correct them for the Press; but as higher Avocations have prevented them from appearing before the Public * By the Rule of Omne Majus. lick with that Honour and Advantage, I have obtained Leave, after a twelve months Solicitation, to dispose of them"
0009300402_000016,"Letters from Lord Rivers to Sir Charles Cardigan, and to other English correspondents, while he resided in France. Translated from the original French of Madame Riccoboni, by Percival Stockdale. In two volumes. ...",Marie Jeanne Riccoboni,36,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,8,0,1,0,5,0,2,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,2,1778,2,2,"London : printed for T. Becket, 1778.",London,241,female,1713,1792,FALSE,"his Soul by a single Smile! He now sees me always in good-humour; always ready to hear, and to answer him. No Cloud sits on the afipet of the obedient Wife. He is enchanted with this Novelty; he gives it, he says, all its Value. But if, by this Calm,"
0819100803_000014,"The parental monitor. In four volumes. By Mrs. Bonhote, author of Bungay Castle, &c. &c. In continuation. Vol. III.",Elizabeth Bonhôte,42,0,0,0,6,2,1,0,0,2,0,0,0,1,1,0,0,0,3,0,1,0,1,2,0,1,2,0,0,1,2,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1796,3,4,"London : printed for William Lane, at the Minerva Press, Leadenhall-Street, M.DCC.XCVI. [1796].",London,235,female,1744,1818,FALSE,"and frivolous chit-chat of the day, which in large parties is the only conversation that can be introduced. Another circumstance, which is often very diftrefting to an author not in the habit of mixing with the world, is the attention which his appearance excites, every eye being fixed upon a"
0509800900_000001,"Love intrigues: or, the history of the amours of Bosvil and Galesia as related to Lucasia, in St. Germains garden. A novel. Written by a young lady.",Jane Barker,45,0,1,1,1,2,0,0,0,1,0,0,0,0,0,3,1,3,0,0,0,0,1,0,5,0,4,0,4,0,2,0,0,1,2,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1713,1,1,"London : printed for E. Curll, at the Dial and Bible against St. Dunstan's Church in Fleetstreet ; and C. Crownfield, at Cambridge, MDCCXIII. [1713].",London,79,female,1652,1732,TRUE,"THE HISTORY 0 F THE AM OURS OF Bofvil and Galefia. Written by a Young LADY . Price i s. fitcht. t s, a d. brun ds. , X \ BOOKS Prsntcdfor E. CURL. I. rt H E whole Works of M. boilau, JL made Englikh from the last Paris"
0670002200_000007,"Letters on the improvement of the mind, addressed to a young lady. By Mrs. Chapone.",Hester Chapone,42,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,2,1,0,2,2,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,0,1,4,1,1,0,3,0,0,0,0,1,0,0,1,1,0,0,3,0,0,2,1,1793,1,1,"London : printed for J. Walter, at Homer's Head, Charing-Cross ; and C. Dilly, in the Poultry, MDCCXCIII. [1793].",London,255,female,1727,1801,TRUE,"own place. This is the last of the canonical books that is properly historical; and I would therefore advise, that you pass over what follows, till you have continued the history through the apocryphal books . The history of JOB is probably very ancient, though that is a point upon"
